,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
280,280,5.0,0.02,1090,500000.0,17.15,2.43,0.81,,1.09,500000.0,100.0,1090.0,1.0894830261284825,0.0477574423507235,0.0315616616565753,-7.143478263870553e-06,6.241304318153521e-06,920023886972236.0,1178027368421052.2,1054454614508165.8,965989466923571.0,900864726756565.0,1.0004746934998558,100.0474693499856,920460616331094.0,1178586570355494.5,1054955157259566.0,966448015844449.0,901292361386606.0,0.0438293606790015,0.0561204846432638,0.0502335561862543,0.0460191320654125,0.0429166303083118,0.0221708530007526,0.0283882538116261,0.0254103818229791,0.0232785374105012,0.0217091531136361
281,281,5.0,0.02,1100,500000.0,17.15,2.43,0.81,,1.1,500000.0,100.0,1100.0,1.0992884256824709,0.0471529696428898,0.0316651322917939,-1.245617144392631e-05,5.989187212207792e-06,893426219812715.9,1172613834586466.0,1051416255222180.0,963698736887176.2,899090418736692.9,1.000647778702709,100.06477787027094,894004962290352.6,1173373428855013.2,1052097340279995.0,964323000404759.4,899672830361760.2,0.0429543185676861,0.0563771547003193,0.0505501940423511,0.0463328942329517,0.0432266430189007,0.0216221776870882,0.028378912693072,0.025445759917671,0.0233228719548491,0.0217592593093567
282,282,5.0,0.02,1110,500000.0,17.15,2.43,0.81,,1.11,500000.0,100.0,1110.0,1.1093120958372993,0.0468309437486776,0.0313873175947029,-8.48298667587251e-06,-4.822109041481997e-06,866828552653195.2,1167200300751879.8,1048248671625930.0,961408006850781.2,897316110716820.4,1.0006207049651874,100.06207049651871,867366597439793.4,1167924787773924.8,1048899324781159.2,962004757574204.6,897873079282085.1,0.0420605857631475,0.0566353383287634,0.0508635219952977,0.0466498061257361,0.0435399146877879,0.0210648876475853,0.028364251641585,0.0254735961649444,0.0233632724554507,0.0218057688556325
283,283,5.0,0.02,1120,500000.0,17.15,2.43,0.81,,1.1200000000000003,500000.0,100.0,1120.0,1.1196049290233987,0.0468667594025278,0.0313226626455587,-1.3287043783172127e-05,1.3213253609202912e-05,840230885493675.0,1161786766917293.5,1045060573857598.2,959098712273642.0,895541802696948.1,1.0003528963293649,100.03528963293648,840527399888984.5,1162196757202842.8,1045429371898076.6,959437174688701.6,895857836111912.8,0.0411342854499238,0.0568763530684087,0.051161913587909,0.0469535706035592,0.0438420829089517,0.0257401597134336,0.0355909041784801,0.0320150408009606,0.0293816312409976,0.0274345890271958
284,284,5.0,0.02,1130,500000.0,17.15,2.43,0.81,,1.1299999999999997,500000.0,100.0,1130.0,1.093028412806318,0.0469389094183994,0.0312737538921313,-1.570766458843085e-05,-1.9800845995869093e-07,813633218334154.9,1156373233082706.5,1041872476089266.8,956764708249497.0,893722634757325.0,1.047879032796507,104.78790327965068,852589189879103.2,1211739265034476.2,1091756322541722.4,1002573677094315.2,936513210097851.4,0.0401922354346208,0.0571230674793637,0.0514669053674664,0.0472627119234787,0.0441485300009759,0.0251316056060143,0.0357182024680449,0.0321814886251158,0.029552669143364,0.0276054176154158
285,285,5.0,0.02,1140,500000.0,17.15,2.43,0.81,,1.14,500000.0,100.0,1140.0,1.1388550672123756,0.0469106558855346,0.030852881297085,9.989184890070356e-06,-3.845810051342081e-06,786549752854951.2,1150959699248120.2,1038684378320935.2,954430704225352.0,891888593155893.6,1.001006527094365,100.10065270943652,787341436492266.1,1152118171369936.0,1039729842290209.0,955391364588849.2,892786303190060.2,0.0391981975387529,0.0573587945155597,0.0517634838661617,0.0475646494649342,0.044447824349558,0.0244917391259182,0.0358388068855304,0.0323427561138579,0.0297192488292148,0.0277718004152556
286,286,5.0,0.02,1150,500000.0,17.15,2.43,0.81,,1.15,500000.0,100.0,1150.0,1.1492336890804151,0.0466398750491063,0.0309737721411778,1.1241412617129222e-05,-5.851534843971361e-06,758443395261632.9,1145366439783303.5,1035496280552603.8,952096700201207.2,890054551554462.1,1.0006670563499371,100.06670563499372,758949319744510.2,1146130463739965.8,1036187014921882.6,952731802350830.6,890648268094867.0,0.038133249001341,0.0575870841764922,0.0520629987062562,0.0478698090970961,0.0447504349714786,0.0243106415559213,0.0367128161992211,0.0331911109863646,0.0305178761523561,0.0285292182689423
287,287,5.0,0.02,1160,500000.0,17.15,2.43,0.81,,1.16,500000.0,100.0,1160.0,1.1595409792701274,0.0470154434729299,0.0306912430529796,-4.907791568744469e-08,-1.2121581625220418e-05,730337037668314.1,1139671204333935.5,1032247895692358.2,949762696177062.2,888220509953030.8,1.0003961088461435,100.03961088461432,730626330629600.8,1140122638179666.5,1032656778215255.0,950138905582755.0,888572341954348.8,0.0370353421978375,0.0577926503361832,0.052345221559647,0.0481624026243525,0.0450416024884498,0.0236115855999687,0.0368452410449587,0.0333722764866771,0.0307055537975145,0.0287159126823971
288,288,5.0,0.02,1170,500000.0,17.15,2.43,0.81,,1.17,500000.0,100.0,1170.0,1.1321079012721786,0.0476278816728297,0.0306233462951049,1.1524043505318168e-05,-1.248119436021229e-07,702230680074995.9,1133975968884567.5,1028781977223964.2,947390005667863.2,886367680608365.0,1.0474086930587616,104.74086930587616,735522518843116.8,1187736287529427.5,1077555186206561.4,992304527653509.4,928389213915533.2,0.0359223195224675,0.058008070910147,0.0526269158460128,0.0484633432597372,0.0453417715013558,0.0228953673328158,0.0369718912757061,0.0335421706032663,0.0308884855114671,0.0288989276818512
289,289,5.0,0.02,1180,500000.0,17.15,2.43,0.81,,1.18,500000.0,100.0,1180.0,1.142014425018496,0.0462634136094775,0.0304160899208905,9.74315144570242e-06,1.3233860294196395e-05,674124322481677.1,1128280733435199.5,1025316058755570.2,944971717362554.2,884466539923954.2,1.0472225585049266,104.7222558504927,705958197739662.2,1181561036379824.5,1073734106326196.2,989595699571208.8,926233312851163.6,0.0347792901909296,0.0582100389146608,0.0528979055578423,0.0487527960115498,0.0456312247315757,0.0221618013656804,0.037092169300559,0.0337072110787115,0.0310658951145381,0.029076790613675
290,290,5.0,0.02,1190,500000.0,17.15,2.43,0.81,,1.1899999999999995,500000.0,100.0,1190.0,1.1892308607567883,0.0458550704146667,0.0303504964380128,8.088585116755345e-06,1.1124791892430777e-05,646017964888358.9,1122585497985831.2,1021850140287176.0,942553429057245.2,882565399239543.9,1.000647760174656,100.0647760174656,646436429598125.8,1123312664164072.8,1022512054112520.8,943163977631074.0,883137089956700.4,0.0336092202232022,0.0584027461646505,0.053161968035915,0.0490365399897104,0.0459156501468907,0.0214122392697621,0.0372080508438982,0.033869181494744,0.0312408952141078,0.029252594396498
291,291,5.0,0.02,1200,500000.0,17.15,2.43,0.81,,1.1999999999999995,500000.0,100.0,1200.0,1.199348394087019,0.0462559003185546,0.0303462600143774,-4.548124543160552e-07,-1.3576186516065778e-05,617262305580969.9,1116890262536463.4,1018384221818782.0,940135140751936.2,880664258555133.1,1.0005438651086729,100.05438651086725,617598013011874.1,1117497700180472.8,1018938085464251.8,940646447452428.4,881143221117816.2,0.0323854333595052,0.0585990345436869,0.0534307927956854,0.0493253575902297,0.0462051439066761,0.0206240141126244,0.037317620610454,0.0340263294436816,0.0314118653210043,0.0294248197771124
292,292,5.0,0.02,1210,500000.0,17.15,2.43,0.81,,1.2100000000000002,500000.0,100.0,1210.0,1.2094878895943566,0.0461663489912633,0.0300830766600292,3.0155087379025915e-06,-5.134142955919057e-07,587728911253431.0,1111195027087095.4,1014918303350388.0,937716852446627.8,878763117870722.2,1.00042353443558,100.042353443558,587977834686132.8,1111665656445711.8,1015348156201157.0,938114007824462.2,879135304311858.2,0.0310963113908009,0.0587925247790134,0.0536985929957056,0.0496139200943757,0.0464947206591918,0.0197931840723872,0.0374221640118913,0.0341798138767874,0.0315798694140678,0.0295944606688575
293,293,5.0,0.02,1220,500000.0,17.15,2.43,0.81,,1.2200000000000002,500000.0,100.0,1220.0,1.2191984004552523,0.0461280735855496,0.0298125594500814,-6.7826376138993525e-06,5.016248649989392e-06,558195516925892.0,1105466333205078.8,1011453917050691.2,935288162325004.2,876844349212676.9,1.0006578089594362,100.06578089594365,558562702938043.0,1106193518863416.4,1012119260499384.2,935903403257836.4,877421145281620.2,0.0297778012062054,0.0589728073984231,0.0539575699873851,0.0498943902695816,0.046776614874007,0.0189450655522823,0.0375193485317652,0.034328582334677,0.0317435289396517,0.0297599553763309
294,294,5.0,0.02,1230,500000.0,17.15,2.43,0.81,,1.2300000000000002,500000.0,100.0,1230.0,1.2292786962153517,0.0458729003904873,0.0299072930930719,4.451801109823224e-06,2.1465322825365968e-06,528662122598353.0,1099694882647172.0,1007997695852534.6,932807212475633.8,874910922862268.1,1.0005875897159142,100.05875897159146,528972759024785.3,1100341052050859.2,1008589984932283.2,933355320400615.0,875425011522883.2,0.0284313794309106,0.0591414461718993,0.0542099835248465,0.050166249216863,0.0470525943751863,0.01808047096036,0.0376100358641823,0.0344739528120459,0.0319024060847907,0.0299223281894385
295,295,5.0,0.02,1240,500000.0,17.15,2.43,0.81,,1.24,500000.0,100.0,1240.0,1.2397220243577067,0.0459587193672694,0.0295329132942794,3.345452652322718e-06,8.503454677213383e-08,499128728270814.1,1093923432089264.8,1004541474654378.0,930326262626262.8,872977496511859.8,1.000224263231715,100.0224263231715,499240664492457.9,1094168758893394.2,1004766756371875.8,930534900600468.6,873173273266442.0,0.0270623053893144,0.0593115329071266,0.0544653245216113,0.0504414432687817,0.0473320453632253,0.0171989996234016,0.0376944616305982,0.0346145342187113,0.0320572231856551,0.0300810968860906
296,296,5.0,0.02,1250,500000.0,17.15,2.43,0.81,,1.25,500000.0,100.0,1250.0,1.2494334875799722,0.0457442939746153,0.0297920578954629,-1.8748894308207784e-05,-2.44561777975138e-06,469595333943275.1,1088151981531358.0,1001085253456221.2,927845312776891.8,871044070161451.1,1.000453486174126,100.04534861741256,469808288934652.3,1088645443410330.0,1001539231777784.8,928266077797963.4,871439076604323.6,0.0256691839369988,0.0594809431575661,0.0547216712989932,0.0507182041157786,0.0476133147798851,0.0163012616226885,0.0377734803862686,0.034751096196319,0.0322086871305846,0.0302369215497963
297,297,5.0,0.02,1260,500000.0,17.15,2.43,0.81,,1.26,500000.0,100.0,1260.0,1.2191188466912124,0.0456500396246908,0.0294628369439788,-9.287817366362178e-06,-2.6920755208221065e-08,438761775585696.5,1082380530973451.2,997629032258064.2,925364362927520.8,869110643811042.4,1.0475277106879488,104.75277106879489,459615118316664.1,1133823599703826.0,1045044056277124.0,969344812649678.0,910417483045910.6,0.02417473346067,0.0596366007598835,0.0549669941399772,0.0509853822109131,0.047885935674129,0.0153416426773182,0.037846267088591,0.0348828658034107,0.0323560761039574,0.0303891215833562
298,298,5.0,0.02,1270,500000.0,17.15,2.43,0.81,,1.2699999999999998,500000.0,100.0,1270.0,1.2287443866636911,0.0462876336121746,0.0292625486421661,1.4376698060695928e-05,-6.869259932181179e-07,407915084258117.44,1076609080415544.2,994172811059908.0,922883413078150.0,867146373543780.4,1.0476069170973743,104.76069170973751,427334663857162.2,1127863119653168.0,1041502313656501.0,966819047215103.8,908428539060368.4,0.0226518681235514,0.0597850088200204,0.0552072533652605,0.0512484930643829,0.0481533683243259,0.014365078698919,0.0379137098993722,0.035010646142628,0.032500128998431,0.0305373014633518
299,299,5.0,0.02,1280,500000.0,17.15,2.43,0.81,,1.2799999999999998,500000.0,100.0,1280.0,1.2385248555811037,0.0454890198082644,0.0292660711066212,2.1012569880551835e-05,1.618483914800179e-06,377068392930538.4,1070837629857637.8,990716589861751.2,920371442802590.0,865154641112363.9,1.0474594492997145,104.74594492997144,394963851207350.1,1121658994060092.6,1037735453628681.0,964051764629184.8,906214403938648.6,0.0211037988071139,0.0599327398405555,0.0554485180389118,0.0515114343203439,0.0484210552392802,0.0133722154107411,0.0379757935824169,0.0351344103589895,0.0326397158229013,0.0306815273872296
300,300,5.0,0.02,1290,500000.0,17.15,2.43,0.81,,1.2899999999999998,500000.0,100.0,1290.0,1.289541733728515,0.0458645903321209,0.0291009610097509,1.2224382340614417e-05,-4.177045766598084e-06,346221701602959.2,1065066179299730.6,987195958874768.0,917831180474846.2,863162908680947.0,1.0003554747096055,100.03554747096058,346344774661795.8,1065444783390528.2,987546882071573.0,918157446247192.8,863469741265252.9,0.0195280384395045,0.0600732224285377,0.0556810868382181,0.0517686860480021,0.0486852163865976,0.0123629855561016,0.0380316939406503,0.0352510813854377,0.0327741836361341,0.0308220730334889
301,301,5.0,0.02,1300,500000.0,17.15,2.43,0.81,,1.3000000000000005,500000.0,100.0,1300.0,1.299297666682219,0.0456397849667935,0.0288919680920178,-2.347870126064e-05,4.2180976271186815e-06,315238465322183.94,1059123830945898.0,983640339854348.0,915290918147102.8,861171176249530.1,1.0005408345448437,100.05408345448436,315408957174093.7,1059696641700940.6,984172326529843.0,915785939094218.4,861636927370669.6,0.0179196287650531,0.0602055521599311,0.0559147174838128,0.0520294166781255,0.0489529974261988,0.0113330312994432,0.0380762021342432,0.0353625207113322,0.0329053138006357,0.0309596732893607
302,302,5.0,0.02,1310,500000.0,17.15,2.43,0.81,,1.3100000000000005,500000.0,100.0,1310.0,1.3090984131222283,0.0452209899536421,0.0290602965533391,-1.1043993709416696e-05,-1.0719660403222729e-05,283290605017216.0,1053086184444181.4,980084720833928.2,912750655819359.2,859179443818113.6,1.0006892854687286,100.06892854687284,283485873114681.7,1053812061448437.4,980760278990122.0,913379801582988.0,859771663723767.8,0.0162256527663124,0.0603161928393414,0.0561349867598084,0.0522783846031491,0.0492100587610341,0.010386723216259,0.0386109335324529,0.0359343675487153,0.0334655941974443,0.0315014296908853
303,303,5.0,0.02,1320,500000.0,17.15,2.43,0.81,,1.32,500000.0,100.0,1320.0,1.3193837848489012,0.0454803913719658,0.0288129897023804,-9.579286682779493e-06,5.44424315628514e-06,251342744712248.0,1047048537942464.8,976529101813508.2,910210393491615.8,857178672566371.9,1.0004671893514734,100.04671893514733,251460169366147.6,1047537707869867.0,976985325811279.6,910635634095055.2,857579137314504.6,0.0145057101320542,0.060428171909131,0.0563582931452397,0.0525308504221525,0.0494702378215132,0.0092725870549784,0.0386279251067093,0.0360263078954293,0.0335796647787063,0.0316232078715549
304,304,5.0,0.02,1330,500000.0,17.15,2.43,0.81,,1.33,500000.0,100.0,1330.0,1.3296360169543504,0.0451737393249935,0.0285824963357219,-1.1914183505884916e-05,-8.505212907221497e-07,219394884407280.1,1041010891440748.0,972973482793088.8,907670131163872.0,855143274336283.1,1.0002738083938212,100.02738083938212,219454956568192.2,1041295928960884.0,973239891099643.0,907918658864605.4,855377419742716.4,0.012756896078696,0.0605304348584883,0.0565743437494051,0.0527772266353252,0.0497230093243774,0.0083034927108953,0.0393993979048046,0.0368243691920781,0.0343528170147555,0.0323648200112135
305,305,5.0,0.02,1340,500000.0,17.15,2.43,0.81,,1.34,500000.0,100.0,1340.0,1.339506357876394,0.0453428889557861,0.0285921283755684,2.044603579973812e-05,4.127990741845674e-06,187394743339831.28,1034973244939031.8,969417863772668.8,905094841516470.0,853107876106194.9,1.00036868765372,100.03686876537206,187463833468072.8,1035354826796371.6,969775276170338.0,905428538809983.0,853422406447406.8,0.0109785503449651,0.0606340694127677,0.0567934971550222,0.0530251228367554,0.0499794583380259,0.0071445085378062,0.039458818604419,0.0369594903303443,0.0345071462917843,0.0325251199467079
306,306,5.0,0.02,1350,500000.0,17.15,2.43,0.81,,1.35,500000.0,100.0,1350.0,1.3494577656736055,0.0451626762118868,0.0284914581628005,-1.2876482224110197e-05,2.454107584942584e-07,154545490578297.78,1028935598437315.2,965862244752249.0,902484524549409.8,851072477876106.1,1.000402059352847,100.04020593528476,154607627038225.2,1029349291618144.4,966250578701313.8,902847376893304.8,851414659525787.4,0.0091199680695959,0.0607190786887743,0.0569970226812023,0.0532570055353713,0.0502231012635702,0.0059348355086056,0.0395130488946911,0.0370909143005578,0.0346570914636261,0.0326827728405134
307,307,5.0,0.02,1360,500000.0,17.15,2.43,0.81,,1.36,500000.0,100.0,1360.0,1.3157596504369635,0.0455869945596728,0.028478832603672,1.3178277414716746e-05,-1.82305336425555e-05,121696237816764.28,1022897951935598.2,962248170246618.8,899874207582349.1,849037079646017.9,1.0476493649838157,104.76493649838156,127494986269652.56,1071638389788575.2,1008098684515709.0,942752642138962.6,889493157338864.0,0.0072346791036477,0.0608099196063488,0.057204370937813,0.0534963220088203,0.0504741225245255,0.0047346542201493,0.0397963666897089,0.0374367559903443,0.0350100651504806,0.0330322207516551
308,308,5.0,0.02,1370,500000.0,17.15,2.43,0.81,,1.3700000000000003,500000.0,100.0,1370.0,1.369569339635359,0.0457047916185016,0.0283380263637242,-7.986529868771185e-06,1.1886275027894831e-05,88846985055230.84,1016860305433882.0,958601922566958.2,897263890615289.0,847001681415929.1,1.0003145324344114,100.03145324344112,88874930313730.38,1017180140981206.4,958903433963295.0,897546109211113.8,847268090916735.8,0.0053200867858587,0.060888786160163,0.0574003205396003,0.0537274479817547,0.0507177868793172,0.0034807284138634,0.039837193753433,0.0375548247066435,0.0351518052847473,0.0331826996409822
309,309,5.0,0.02,1380,500000.0,17.15,2.43,0.81,,1.3799999999999997,500000.0,100.0,1380.0,1.335057695705427,0.0447324822344825,0.0282496763736237,-2.966250647337591e-06,-2.3318951971378884e-06,55435637583892.57,1010798164135067.2,954955674887297.8,894653573648228.9,844931468531468.4,1.0476755591396223,104.76755591396224,58078562601966.11,1058988531787510.0,1000483720641104.8,937306683008169.2,885214048728368.4,0.0033430585383235,0.0609564096384695,0.0575888158194487,0.0539522841006416,0.0509537814171926,0.0021866548956639,0.0398708637704252,0.0376681606389801,0.0352895484205551,0.0333282634184344
310,310,5.0,0.02,1390,500000.0,17.15,2.43,0.81,,1.39,500000.0,100.0,1390.0,1.389629460413471,0.0456000264382881,0.0279591203599992,5.548146025482843e-06,3.362243902177692e-06,23450000000000.0,1004634903289258.0,951309427207637.2,892043256681168.2,842833566433566.4,1.000266657081566,100.02666570815656,23456253108562.72,1004902796300608.4,951563100603162.6,892281126332625.4,843058313972637.5,0.0014242483478397,0.0610170405625527,0.0577782891251533,0.0541787264191784,0.0511899494454961,0.0009312059215959,0.0398943271208961,0.0377767578629373,0.0354232820017618,0.0334691517263471
311,311,5.0,0.02,1400,500000.0,17.15,2.43,0.81,,1.4,500000.0,100.0,1400.0,1.3991435571269903,0.0448124797053512,0.0280211557799609,1.4838270901383715e-05,1.7399106184921147e-05,23450000000000.0,998471642443448.8,947663179527976.8,889428006972690.1,840735664335664.2,1.000612590720933,100.06125907209332,23464365252405.883,999083296906724.6,948243709198325.4,889972862316699.6,841250691202394.0,0.0014344421392883,0.0610767504821023,0.0579687845870737,0.0544065250773923,0.0514280027686838,0.0009373588465488,0.0399115661864664,0.037880616839201,0.0355528021622286,0.0336064397686248
312,312,5.0,0.02,1410,500000.0,17.15,2.43,0.81,,1.41,500000.0,100.0,1410.0,1.4084128733394663,0.0448086819715023,0.0280420630557641,-1.4162416205178796e-06,-8.109396286985791e-07,23450000000000.0,992308381597639.8,944016931848316.0,886740615920976.1,838637762237762.1,1.0011315702436083,100.11315702436082,23476535322212.613,993431248234738.6,945085153317858.0,887744025215751.2,839586739774676.6,0.0014444232782984,0.0611221034383916,0.0581475493163999,0.0546195644967571,0.0516566271145558,0.0009434569550278,0.0399232513497123,0.0379803556510181,0.0356759744731919,0.0337406665045729
313,313,5.0,0.02,1420,500000.0,17.15,2.43,0.81,,1.42,500000.0,100.0,1420.0,1.4193303579216034,0.0445441713024532,0.0277977422675756,3.6479137090016207e-06,2.0671771923113644e-06,23450000000000.0,986145120751830.2,940370684168655.8,884053224869262.0,836539860139860.1,1.0004719984990924,100.04719984990928,23461068364803.72,986610579768712.8,940814537720173.6,884470496664518.2,836934705698277.2,0.001454293958268,0.0611575646518105,0.0583187805764997,0.0548261519707805,0.0518795251365391,0.0009494849701995,0.039928783394007,0.0380753872509335,0.0357951066042555,0.0338713016706019
314,314,5.0,0.02,1430,500000.0,17.15,2.43,0.81,,1.43,500000.0,100.0,1430.0,1.429626537211084,0.0445277107547253,0.0278434316170975,5.746220632959566e-06,4.738255731397531e-06,23450000000000.0,979981859906021.2,936716078238405.8,881365833817547.9,834441958041958.0,1.0002612993954432,100.02612993954432,23456127470823.137,980237928573559.6,936960841583351.2,881596134177088.5,834659997221126.6,0.0014643205583119,0.0611943532722013,0.0584926486424647,0.0550363373071533,0.0521062052826813,0.0009554425593637,0.0399282036826717,0.0381653904984764,0.0359102101491853,0.0339983522401748
315,315,5.0,0.02,1440,500000.0,17.15,2.43,0.81,,1.4399999999999995,500000.0,100.0,1440.0,1.4395798697742066,0.0445978650231114,0.0276519385525329,-4.632268767218202e-06,-2.391392881293241e-06,23450000000000.0,973818599060212.0,932988682494772.0,878678442765833.9,832318484895914.9,1.0002919039967264,100.02919039967264,23456845148723.24,974102860601364.0,933261025620092.6,878934932515114.4,832561441988205.1,0.0014743441526674,0.0612257465792451,0.0586586954601765,0.0552441119047679,0.0523293770304213,0.0009613216635579,0.0399212330768529,0.0382474299503872,0.0360210073489181,0.0341205027936095
316,316,5.0,0.02,1450,500000.0,17.15,2.43,0.81,,1.4499999999999995,500000.0,100.0,1450.0,1.449467544618892,0.0444423551938878,0.0275990728896624,-7.956694345415306e-06,-1.5637981567820048e-06,23450000000000.0,967655338214402.8,929261286751138.0,875991051714119.9,830174174362185.0,1.0003674596719627,100.03674596719628,23458616929307.527,968010912527556.0,929602752798735.2,876312943098624.8,830479229891967.9,0.0014842013070403,0.0612450028888026,0.058814960186698,0.0554433715952997,0.0525435221603208,0.0009671299542211,0.039908250019153,0.0383247942735652,0.0361278117587379,0.0342382222279946
317,317,5.0,0.02,1460,500000.0,17.15,2.43,0.81,,1.4600000000000002,500000.0,100.0,1460.0,1.365812733191501,0.0447139168540431,0.0279231937204477,6.003679796488314e-06,-4.600014508018207e-06,23450000000000.0,961492077368593.8,925533891007504.0,873303660662405.8,828029863828455.1,1.094640478446997,109.46404784469968,25669319219582.074,1052488147593754.2,1013126861271365.0,955953536937009.6,906395006309581.8,0.0014939434938405,0.0612543638961205,0.0589635537227962,0.0556360904901373,0.0527518050222678,0.0009728716099884,0.0398894816759359,0.0383976821596299,0.0362308033414677,0.0343525265134875
318,318,5.0,0.02,1470,500000.0,17.15,2.43,0.81,,1.4700000000000002,500000.0,100.0,1470.0,1.4694198790436983,0.04494616622147,0.0274336146108979,-1.9047320351933363e-06,1.5947646588955637e-05,23450000000000.0,955324722502522.8,921806495263870.0,870601899077590.9,825885553294725.2,1.0003949405995989,100.03949405995986,23459261357060.586,955702019021239.0,922170554073823.6,870945735113624.4,826211729030343.4,0.0015037893768827,0.0612625658495843,0.0591131264443208,0.0558295047900565,0.0529619582757159,0.0009785429932983,0.039864661557762,0.0384659823930642,0.0363292702897485,0.0344633058184594
319,319,5.0,0.02,1480,500000.0,17.15,2.43,0.81,,1.4800000000000002,500000.0,100.0,1480.0,1.4797039593639738,0.0447727886409929,0.0273110953703267,1.42975588811521e-06,-4.109616662609207e-06,23450000000000.0,949068415741675.0,918079099520236.2,867834671730873.8,823741242760995.6,1.0002000808693496,100.020008086935,23454691896386.254,949258306175368.8,918262789584600.2,868008308846445.4,823906057624966.2,0.0015135743947393,0.0612573839199353,0.0592571862421846,0.056014172196116,0.0531681728330001,0.0009841321800731,0.0398297982525537,0.0385292616499106,0.0364206408287221,0.0345701605566953
320,320,5.0,0.02,1490,500000.0,17.15,2.43,0.81,,1.49,500000.0,100.0,1490.0,1.4893595995553142,0.0443590833083598,0.0273941589386921,-1.0548865117081224e-06,-4.493744832774875e-06,23450000000000.0,942812108980827.2,914351703776602.2,865067444384156.1,821596932227265.8,1.000430348406009,100.04303484060092,23460091670120.914,943217846669093.4,914745193574854.0,865439724779937.4,821950505157431.5,0.0015234093821618,0.0612489898693946,0.0594000837581687,0.0561983736024605,0.0533743486102562,0.0009898273606009,0.0397962141311394,0.0385948969556624,0.0365146023546559,0.0346797067336652
321,321,5.0,0.02,1500,500000.0,17.15,2.43,0.81,,1.5,500000.0,100.0,1500.0,1.4993364357786276,0.0443456768725246,0.0273984895346102,-1.038565793018761e-05,2.500388771421184e-07,23450000000000.0,936555802219979.8,910624308032968.2,862300217037439.0,819445290227773.9,1.0004426416986592,100.04426416986593,23460379947833.56,936970360871163.6,911027388323516.4,862681907070262.8,819808010882998.5,0.0015329009697104,0.0612216331518531,0.0595265196087695,0.0563676263913954,0.053566246482508,0.0009958594330608,0.0397730460651865,0.038671804141967,0.0366196079005176,0.0347996725863796
322,322,5.0,0.02,1510,500000.0,17.15,2.43,0.81,,1.51,500000.0,100.0,1510.0,1.4609524236795144,0.0446503915848032,0.0270608593947274,-1.5415836160590593e-05,-3.726946525839915e-06,23450000000000.0,930299495459132.2,906896912289334.2,859532989690721.8,817255723732549.8,1.047597113406779,104.75971134067792,24566152309388.97,974579066046770.0,950062587471827.6,900444278877898.8,856154737097387.0,0.0015425529858653,0.0611955763099992,0.0596561424274605,0.056540519390071,0.0537594992264035,0.0010018584581206,0.0397453483203011,0.0387455156597241,0.0367219784970295,0.0349157594570973
323,323,5.0,0.02,1520,500000.0,17.15,2.43,0.81,,1.5199999999999998,500000.0,100.0,1520.0,1.4704891505176574,0.0442487111125571,0.0273003238008634,-1.4434928714926847e-05,2.2829902944268827e-06,23450000000000.0,924043188698284.8,903080747748774.8,856765762344004.2,815066157237325.6,1.047715552854165,104.77155528541648,24568929714430.168,968134420308148.6,946171744899559.8,897646814360768.5,853957489542624.2,0.0015520832716489,0.0611595725142799,0.0597721331142516,0.056706686885108,0.0539467184620613,0.0010078045761633,0.039712364782206,0.0388114673870473,0.0368210002554538,0.0350288871274915
324,324,5.0,0.02,1530,500000.0,17.15,2.43,0.81,,1.5299999999999998,500000.0,100.0,1530.0,1.5293387179406182,0.0441235042927753,0.0267994673597451,1.878766088976988e-06,8.05760975020197e-06,23450000000000.0,917786881937437.0,899262213609939.8,853998534997287.0,812876590742101.2,1.0004327510910926,100.04327510910926,23460148013086.12,918184055211986.0,899651370314057.8,854368103795098.6,813228363973668.8,0.0015616620241546,0.0611203803747972,0.0598867227612743,0.0568723701828981,0.054133838042057,0.0010200708177095,0.0399235656776592,0.039117745909274,0.0371487839623677,0.0353599867213357
325,325,5.0,0.02,1540,500000.0,17.15,2.43,0.81,,1.5399999999999998,500000.0,100.0,1540.0,1.538944689224877,0.0439980239787925,0.0268429670303493,6.323268339733116e-06,-2.83404628259956e-06,23450000000000.0,911530575176589.2,895443679471104.4,851231307650569.9,810687024246877.2,1.000686176042827,100.06861760428272,23466090828204.293,912156045619579.8,896058111471658.4,851815402180783.9,811243298261146.2,0.0015709432135308,0.0610645104903839,0.0599868303353601,0.0570249912963165,0.0543088818353143,0.0010257823504193,0.0398734318074148,0.0391697365542069,0.0372357378043695,0.0354621936540107
