,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
144,144,2.25,0.02,1640,500000.0,17.15,2.43,0.81,,1.64,544.4,0.1088799999999999,1640.0,0.1108209178802326,0.0136249279604038,0.0058642676539111,0.0001101270550539,-7.721791697899385e-05,25532360000.0,923834309569.1104,933134013516.2516,896156107729.309,858374910805.7849,15.103712131326107,1.642059425412371,385062935259.2009,13932685851830.342,14072938115973.877,13515260684586.48,12945468523384.85,1.8080930638026895e-06,6.542201375959195e-05,6.608057921152216e-05,6.346196130987421e-05,6.078645774891912e-05,1.1753498563747515e-06,4.252754242326685e-05,4.295564251658372e-05,4.125341145546279e-05,3.951420190422153e-05
145,145,2.25,0.02,1650,500000.0,17.15,2.43,0.81,,1.65,551.8,0.1103599999999999,1650.0,0.1091512251079165,0.0133545260664137,0.0061763245498852,-3.323618179731999e-05,3.592939872970188e-05,25879420000.0,929413383547.8456,941543875132.9674,905188827719.8772,867506071043.3884,15.683423645443304,1.7279658970352465,405208002854.7654,14552325398865.684,14742259032187.207,14173028494719.656,13583009298967.12,1.8418611682407776e-06,6.614717101078961e-05,6.701050880592981e-05,6.442308798661767e-05,6.17411729269026e-05,1.1968690166769953e-06,4.298342398915235e-05,4.3544433839268514e-05,4.186308897726811e-05,4.012034034035632e-05
146,146,2.25,0.02,1660,500000.0,17.15,2.43,0.81,,1.6599999999999997,530.7,0.1061399999999999,1660.0,0.1057561353608889,0.0142920694562564,0.0059439564959518,0.0001555013842831,7.433899822899818e-06,24889830000.0,887162310352.5463,901429916181.9332,867547490719.17,831894261988.6365,15.835059541385604,1.683717143514097,394831670154.0557,14073208884682.076,14299538379046.51,13762055614626.938,13196482292267.52,1.7803135928762392e-06,6.34567259080567e-05,6.447725568250104e-05,6.205372194960799e-05,5.9503526639359e-05,1.1563649287778406e-06,4.121697021736215e-05,4.1879833684036265e-05,4.030567875782467e-05,3.864925349089101e-05
147,147,2.25,0.02,1670,500000.0,17.15,2.43,0.81,,1.67,531.5,0.1062999999999999,1670.0,0.1082943288685327,0.0131176915836213,0.0053903744871427,0.0001488034032742,1.6913602433005736e-06,24927350000.0,881777832680.4701,898671832872.5201,865822423084.1785,830704932567.1488,16.393042713247134,1.7322355409797812,406209234359.7587,14369208852466.916,14644508829531.717,14109203889404.012,13536938930009.668,1.7917373639248031e-06,6.338075605687053e-05,6.45950693059824e-05,6.223390717279738e-05,5.970971908675388e-05,1.163301925975705e-06,4.115053750358035e-05,4.1938941524097806e-05,4.040593534117249e-05,3.876708306229432e-05
148,148,2.25,0.02,1680,500000.0,17.15,2.43,0.81,,1.6800000000000002,518.7,0.1037399999999999,1680.0,0.106642440736823,0.0143297891461579,0.00570317846494,-6.730498322151742e-05,-1.314330571423156e-05,24327030000.0,853981108397.3419,873011522513.7189,842011201542.0891,808314725005.1654,16.431580037680465,1.7003354608520325,398728665569.8016,13997053802831.348,14308969052077.3,13800862776331.62,13248565552873.934,1.7570935182723792e-06,6.168137542034648e-05,6.30559047933906e-05,6.081681259661961e-05,5.838298238752108e-05,1.1402832072447056e-06,4.002873828863242e-05,4.092075271225164e-05,3.946767169812269e-05,3.788821352594264e-05
149,149,2.25,0.02,1690,500000.0,17.15,2.43,0.81,,1.69,514.7,0.10294,1690.0,0.1094979026002192,0.0146263516758841,0.0055673765481849,4.3823665576380526e-05,-5.568727260587567e-06,24139430000.0,840883517994.3041,862292411834.1072,832580977349.6816,799715204757.2314,15.8374008837262,1.6291724803509289,382040946642.2929,13308182307140.035,13647008620318.217,13176782746860.129,12656634968998.346,1.751699469394551e-06,6.1019469485950814e-05,6.257302514072425e-05,6.041698814973818e-05,5.803205377426049e-05,1.1363902985566468e-06,3.9585519296226566e-05,4.0593366592636695e-05,3.919466803578168e-05,3.764747553253578e-05
150,150,2.25,0.02,1700,500000.0,17.15,2.43,0.81,,1.6999999999999995,487.1,0.0974199999999999,1700.0,0.1054910504405597,0.0128134022442351,0.0050945900805927,-0.0001674864681765,-5.36377015004787e-05,22844990000.0,789629583067.2305,812230253580.6326,785155605616.6,754592449447.3141,16.442148236888457,1.598378178917007,374819682956.03815,12955519349230.092,13326330461707.145,12882114422828.377,12380662134799.027,1.6654609570626662e-06,5.7566111481779785e-05,5.921376089390508e-05,5.723994654291116e-05,5.501181060043298e-05,1.0800137099633614e-06,3.733031949260044e-05,3.839878281908203e-05,3.711880891698853e-05,3.5673913222896306e-05
151,151,2.25,0.02,1710,500000.0,17.15,2.43,0.81,,1.7100000000000004,490.0,0.0979999999999999,1710.0,0.1182599207331122,0.0134180105004111,0.0060356057985347,5.8670314342842153e-05,-2.134582577484696e-05,22981000000.0,788131190126.8663,813201053494.7286,787011658804.169,756832410640.4958,14.695073660262846,1.4415061605296438,338033194644.2015,11592815978300.389,11961574779202.527,11576348516070.035,11132434514558.94,1.682964986420103e-06,5.7717122740051416e-05,5.955306122238239e-05,5.763513622870289e-05,5.542502274469674e-05,1.0909772794166511e-06,3.741496112562624e-05,3.860510303992141e-05,3.73618136021652e-05,3.592911380422586e-05
152,152,2.25,0.02,1720,500000.0,17.15,2.43,0.81,,1.7200000000000002,477.0,0.0953999999999999,1720.0,0.1124679770959573,0.0139114262631543,0.0059409502674807,5.58536819504796e-05,6.488811016204236e-05,22371300000.0,761186530594.6318,787863973213.5884,763358197586.3961,734548860978.852,15.897506440543538,1.505150846244261,352957873444.27924,12009439734530.854,12430336750605.854,12043702694807.732,11589170227568.94,1.6457379453468088e-06,5.599645782258857e-05,5.795897585251212e-05,5.615621585064254e-05,5.403686568166245e-05,1.0663765324994757e-06,3.628360681233588e-05,3.755524497176143e-05,3.6387124029324655e-05,3.501386451936488e-05
153,153,2.25,0.02,1730,500000.0,17.15,2.43,0.81,,1.73,473.9,0.09478,1730.0,0.1255134661945703,0.0140335900877753,0.005171509380792,-8.461570625770305e-06,3.693899465667748e-05,22225910000.0,750243781047.7258,779005776173.3698,755641634635.2167,727564484497.8851,14.241435644666302,1.3498996822462124,316551475486.7368,10685311686468.896,11094953046258.66,10762190361743.906,10362302874417.855,1.6420226245621963e-06,5.542707868507759e-05,5.755197916041718e-05,5.582586540358469e-05,5.375156042535307e-05,1.0637155054415971e-06,3.590610880551557e-05,3.728263647896441e-05,3.616444605951858e-05,3.482069455734426e-05
154,154,2.25,0.02,1740,500000.0,17.15,2.43,0.81,,1.7399999999999998,466.7,0.09334,1740.0,0.1033448687233657,0.0121444543695777,0.0054956681309421,4.184590553274305e-05,4.022309610823968e-05,21888230000.0,732940528437.0414,763489163350.2537,741447442029.6216,714333546665.8611,17.21200877803964,1.609344009527374,377391170234.1693,12637170010499.049,13163881630349.238,12783844002675.88,12316353269028.783,1.623920688383804e-06,5.437795963784509e-05,5.664440878596938e-05,5.5009100345763614e-05,5.299747968827398e-05,1.051676620524968e-06,3.521602331446864e-05,3.668381148770962e-05,3.5624759979705736e-05,3.4322002751486404e-05
155,155,2.25,0.02,1750,500000.0,17.15,2.43,0.81,,1.75,443.5,0.0886999999999999,1750.0,0.1072419435387928,0.0136841651564099,0.0061159123841747,0.0001262416212144,2.478930306824181e-06,20800150000.0,690894305255.8903,722037430183.5221,702010773505.2112,676754727649.5469,16.66878125428384,1.476348012559479,346203608945.1977,11499441200148.766,12017796223731.637,11684466857494.484,11264098051360.088,1.5495555818208891e-06,5.1469779167819936e-05,5.37898587377729e-05,5.229792634107925e-05,5.041641842741666e-05,1.0037180730682186e-06,3.333933172430236e-05,3.484215345114979e-05,3.387576055248545e-05,3.265702176071857e-05
156,156,2.25,0.02,1760,500000.0,17.15,2.43,0.81,,1.7600000000000002,435.5,0.0870999999999999,1760.0,0.118621628774099,0.0148926501266785,0.006069756063614,6.996260687613457e-05,3.841313754037934e-05,20424950000.0,672921730819.0212,705578054314.7208,686815415962.699,662515745365.5588,15.257366450684424,1.325726874027522,310882951959.4539,10242369950216.885,10739423516981.355,10453842186431.01,10083983101004.549,1.5278224808205609e-06,5.033573879877222e-05,5.277848970771832e-05,5.137501108604604e-05,4.955735263327897e-05,9.89796709553924e-07,3.2609906753847564e-05,3.4192437998338825e-05,3.328319720688613e-05,3.21056308480802e-05
157,157,2.25,0.02,1770,500000.0,17.15,2.43,0.81,,1.77,408.0,0.0815999999999999,1770.0,0.1265266274309169,0.0125966233615867,0.006059363870976,2.3676105392256074e-05,-4.012498730918243e-06,19135200000.0,625267482523.5178,657805639047.2472,641073547339.5502,618777474126.8883,14.288229346998076,1.170325359250178,274441296744.1668,8967725381271.94,9434394863171.107,9194419480342.465,8874644236562.11,1.4368205764101622e-06,4.694997620353964e-05,4.9393195653127264e-05,4.8136819255075456e-05,4.646265557948804e-05,9.311940668934408e-07,3.0427974097333592e-05,3.201140872579564e-05,3.119715935683559e-05,3.011214477163906e-05
158,158,2.25,0.02,1780,500000.0,17.15,2.43,0.81,,1.78,411.0,0.0821999999999999,1780.0,0.1160138439847969,0.0140321111993779,0.0061598286406496,0.0001542254817611,-1.4800677212896313e-05,19275900000.0,624665020281.3499,659400664662.2415,643397526385.0796,621410136290.0303,15.649214894441627,1.2903169677569286,302579328938.9997,9805545922545.64,10350801291531.465,10099595441697.133,9754453075318.389,1.4529790433305095e-06,4.70860081018489e-05,4.970431196013913e-05,4.849802719293052e-05,4.6840661413608174e-05,9.419097274819568e-07,3.052402528653486e-05,3.222136970794789e-05,3.143938227216033e-05,3.0364976583581983e-05
159,159,2.25,0.02,1790,500000.0,17.15,2.43,0.81,,1.7899999999999996,406.3,0.0812599999999999,1790.0,0.1324568119149716,0.0141555238726188,0.0058645464082498,0.0002623574289755,-5.705466919452439e-05,19055470000.0,612381096660.0502,648655364021.8665,633677470641.7992,612408737974.6224,13.847874735952846,1.1263132669005826,264120461088.18655,8487976292977.388,8990759809796.395,8783157052914.878,8488359418491.998,1.4417004657312569e-06,4.633158417293364e-05,4.9076025960493374e-05,4.794282715397135e-05,4.633367546200141e-05,9.349303541902786e-07,3.004563390983333e-05,3.182538080836566e-05,3.109051112722684e-05,3.0046990092809845e-05
160,160,2.25,0.02,1800,500000.0,17.15,2.43,0.81,,1.8000000000000005,361.4,0.07228,1800.0,0.1260961864340969,0.0145717814402077,0.0057394920869936,0.0001377217532768,2.2955996173074416e-05,16949660000.0,540151730975.4342,574113231959.5813,561537466234.1902,543044245798.21497,15.041341928199795,1.083623802827524,254109781763.0543,8097970016926.807,8607121799524.653,8418585564344.568,8141334680900.198,1.2869034296475516e-06,4.101103592180302e-05,4.358956387413232e-05,4.2634748494800224e-05,4.123065019405055e-05,8.34933942839128e-07,2.6607673220271025e-05,2.8280604118084263e-05,2.766112657922377e-05,2.6750157423830573e-05
161,161,2.25,0.02,1810,500000.0,17.15,2.43,0.81,,1.81,357.9,0.07158,1810.0,0.1191215991119861,0.0130083588079755,0.005915621793992,-7.026086776347044e-05,4.0322341914956456e-05,16785510000.0,530412840441.70605,565711696629.3757,553981903463.8923,536094871840.47,15.621602610568072,1.116497785641981,261818730733.04453,8273327211920.0625,8823915291959.568,8640955134159.895,8361954977701.959,1.2789893538683995e-06,4.041535682145136e-05,4.3104989800595936e-05,4.221122603758061e-05,4.084830510049472e-05,8.301192842942347e-07,2.6231310665445436e-05,2.7976998537599067e-05,2.739690728583189e-05,2.6512312782037625e-05
162,162,2.25,0.02,1820,500000.0,17.15,2.43,0.81,,1.82,346.2,0.06924,1820.0,0.1283638231159557,0.0139154857561328,0.0057032652516279,0.0002611472572186,2.005657206833014e-05,16236780000.0,508712878770.90497,544469577076.8676,533823746805.3856,516934582926.223,14.769811644126502,1.0279993510868015,241065847829.85495,7552809203726.013,8083685325267.552,7925627748565.3,7674876022566.2,1.2414568626647776e-06,3.889595686312774e-05,4.162989785993692e-05,4.081592248740025e-05,3.952458464809613e-05,8.060995710540947e-07,2.5255822482470068e-05,2.70310180056432e-05,2.6502489614216064e-05,2.5664001455944825e-05
163,163,2.25,0.02,1830,500000.0,17.15,2.43,0.81,,1.83,325.4,0.06508,1830.0,0.1298927788717037,0.012649181833967,0.0062965206077846,5.098611690630346e-05,1.9011465705146e-05,15261260000.0,474050541890.0536,509173895113.67737,499826096344.3493,484339955390.3514,15.004983754950269,0.9757689278771234,228817813587.1855,7107618147197.713,7634235798065.334,7494080733788.161,7261891195440.95,1.1707299002820278e-06,3.636561749394109e-05,3.906001886165671e-05,3.834292554687983e-05,3.715494445915657e-05,7.60572126286412e-07,2.3625154712818205e-05,2.5375589699418277e-05,2.490972546631528e-05,2.4137945996379423e-05
164,164,2.25,0.02,1840,500000.0,17.15,2.43,0.81,,1.8400000000000003,320.7,0.06414,1840.0,0.1150645370991696,0.0130520125969498,0.0059445378653081,-5.098804724477436e-05,6.983264434249305e-05,15040830000.0,463164245098.8237,499273352176.10974,490709481383.109,475829717069.2578,16.288544462182653,1.0467535579046987,245463709328.65176,7558759299211.686,8148053597713.572,8008292727398.484,7765457581837.1,1.1740037655751893e-06,3.615203202388493e-05,3.897050864254836e-05,3.83020603881048e-05,3.714062851663676e-05,7.524101809886845e-07,2.3169565341958744e-05,2.4975905802648783e-05,2.4547502345304647e-05,2.3803149396667257e-05
165,165,2.25,0.02,1850,500000.0,17.15,2.43,0.81,,1.85,305.7,0.0611399999999999,1850.0,0.1304231633102517,0.0124580062797598,0.0058049152871954,-0.0001664884530921,-6.187668427148556e-05,14337330000.0,437650511402.73663,473493931028.5096,465949174773.5619,452130175661.5072,14.494234057275458,0.8865622859974488,207898856066.40176,6346163523996.774,6865912036286.455,6756509086455.248,6556126301977.329,1.1253019706699258e-06,3.435011839346659e-05,3.716338074708692e-05,3.657121127885838e-05,3.548659183203803e-05,7.198755799240828e-07,2.197437847215042e-05,2.377407217310908e-05,2.3395250887387368e-05,2.2701400637741117e-05
166,166,2.25,0.02,1860,500000.0,17.15,2.43,0.81,,1.86,303.9,0.0607799999999999,1860.0,0.1265541501201823,0.0121871275414274,0.0053843704560959,-6.178670134799001e-05,-4.489211286658483e-05,14252910000.0,431245942786.2687,468293164114.0382,461407749485.9241,448032769072.4212,15.00712242914069,0.909874267326338,213365515688.02628,6455735212736.298,7010330694178.893,6907256301451.13,6707033357978.936,1.1251476932043886e-06,3.404324995595441e-05,3.696781733318279e-05,3.642427160213008e-05,3.536842908583646e-05,7.182478330981658e-07,2.1731805220029667e-05,2.3598728286335325e-05,2.3251751133134656e-05,2.2577744863556804e-05
167,167,2.25,0.02,1870,500000.0,17.15,2.43,0.81,,1.8700000000000008,306.6,0.06132,1870.0,0.1276749703278482,0.0141184114793813,0.005510387301821,-0.000219243345648,1.0626912316219152e-05,14379540000.0,431215714011.36273,470019503948.0332,463693296230.1102,450565358449.8927,15.016252605336266,0.917127753969062,215066458305.74496,6449443888900.951,7029809719137.514,6935192291292.1045,6738845323082.441,1.1416778164733733e-06,3.42367985903234e-05,3.731766391465155e-05,3.6815388388872894e-05,3.577308276993674e-05,7.272384285483088e-07,2.1808530608278176e-05,2.377101391548153e-05,2.3451068954832403e-05,2.2787129716069185e-05
168,168,2.25,0.02,1880,500000.0,17.15,2.43,0.81,,1.8799999999999997,281.6,0.0563199999999999,1880.0,0.1325508756579893,0.0129139517668346,0.0059353188299988,0.0003272635398887,-1.011814052996302e-06,13207040000.0,392507856925.6622,429458637834.7168,424218060611.995,412496607461.3039,14.93455286258538,0.8409825626872347,197210410950.15656,5861013199435.686,6412770344716.07,6334516899000.076,6159489595926.805,1.0543525533978844e-06,3.133492903620367e-05,3.428480654104257e-05,3.386643755177205e-05,3.293068328291506e-05,6.703026427313469e-07,1.9921121900901995e-05,2.179650094831355e-05,2.153052365424705e-05,2.093561964672076e-05
169,169,2.25,0.02,1890,500000.0,17.15,2.43,0.81,,1.89,257.1,0.05142,1890.0,0.1346501023924929,0.0135588139539676,0.0057301234932376,-4.374110246565166e-05,0.0001201837409265,12057990000.0,355120377930.70337,390053303731.5048,385788892741.7381,375388785819.7933,14.547457739744829,0.7493364318675407,175719393272.93835,5175119348153.361,5684191965311.396,5622047303407.69,5470488007181.881,9.68106340042042e-07,2.8511741123756117e-05,3.131641975957968e-05,3.097404069675592e-05,3.0139041708678317e-05,6.141163348561476e-07,1.8086366378437323e-05,1.98655087030362e-05,1.964832122424779e-05,1.911864127385665e-05
170,170,2.25,0.02,1900,500000.0,17.15,2.43,0.81,,1.9,246.4,0.0492799999999999,1900.0,0.1270450811640784,0.0125761341517305,0.0056879925693075,0.0001637375162,1.9289547698281955e-05,11556160000.0,337237547571.4171,371863785550.3427,368269089933.6995,358580372230.42834,16.14306022790605,0.7916235369943778,185635719425.1816,5417312910223.113,5973541501572.264,5915797068567.691,5760159548738.074,9.330765076711808e-07,2.722949778676756e-05,3.002531657148212e-05,2.9735070846940543e-05,2.8952776825537216e-05,5.905792768621439e-07,1.7234575064337147e-05,1.900415411014912e-05,1.88204466556126e-05,1.832530329528189e-05
171,171,2.25,0.02,1910,500000.0,17.15,2.43,0.81,,1.91,182.7,0.0365399999999999,1910.0,0.1221296659254675,0.0120748840528125,0.0059950363787233,-2.7837096995700644e-05,-2.4624512875301825e-05,8568630000.0,247752866367.9283,274277155274.21237,271972982369.767,265000200886.26288,16.09392010794695,0.584001134258447,136948265983.60583,3959714148184.225,4383639019740.565,4346812539452.56,4235369947900.762,6.957585803685064e-07,2.0117122875696357e-05,2.22708512540626e-05,2.208375622616193e-05,2.1517577905218835e-05,4.393786182743043e-07,1.2704167655534044e-05,1.4064269026506013e-05,1.3946116613924277e-05,1.358856924710476e-05
172,172,2.25,0.02,1920,500000.0,17.15,2.43,0.81,,1.9200000000000004,166.8,0.0333599999999999,1920.0,0.1149223607593512,0.0134715421765155,0.0053844455493501,0.000166210848507,-6.660609397618326e-05,7822920000.0,224108012142.8571,249081105377.56293,247308438742.18604,241135287613.4206,20.35112209034566,0.6848679904480257,160601543760.06204,4600851436438.258,5113539451394.019,5077147286037.158,4950414863726.319,6.386301181948758e-07,1.829523071732953e-05,2.0333928477778548e-05,2.018921546743575e-05,1.9685265505656982e-05,4.024736200359107e-07,1.152990992189458e-05,1.2814725724391134e-05,1.2723525564111211e-05,1.240592925968486e-05
