,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,0.0021899999999999,9148.5,0.91485,730.0,0.000656558641026,0.0121087848725508,0.0009888883565119,2.713380929739114e-05,-8.543940961566504e-08,16513829468664.477,13139276729139.54,11238467688624.514,3.335574276470012,3.051543772218928,55082990075518.93,43826942202838.55,37486665665962.5,0.0005249467098474,0.0004176753854595,0.0003572518807987,0.0002977626901815,0.0002369157555691,0.0002026420570003
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,0.002205,9170.5,0.91705,735.0,0.0006592267330915,0.0124353114157947,0.0008543218625799,1.0519322986979276e-05,3.969122148470024e-06,16472407008307.455,13143828924438.607,11249266769879.482,3.344827962838105,3.067374960869456,55097376154553.016,43963853369799.58,37626867911312.52,0.0005272940582015,0.0004207437862832,0.0003600974359053,0.000298827306109,0.0002384432941383,0.0002040738844572
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,0.0022199999999999,9162.5,0.91625,740.0,0.000702005018752,0.0118046506167878,0.0008805370868058,4.838620207233606e-05,-7.325665036944738e-07,16376973774168.188,13105341646059.367,11223240685841.549,3.171109603652101,2.905021438797358,51924103592448.2,41551212490659.01,35583907017901.734,0.0005277277549237,0.0004223034499385,0.0003616550708196,0.000298919161451,0.0002392040061484,0.0002048511367751
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,0.0022349999999999,9333.0,0.9333,745.0,0.0006688653633659,0.0119099747579338,0.0009079179915884,2.8717525233344945e-05,-8.303285636363076e-06,16599152702980.557,13321687934482.402,11415573554868.707,3.341492933361764,3.1186473342520022,55466520227142.65,44514782561459.99,38145449518749.55,0.000538620178034,0.0004322708547465,0.0003704200070031,0.0003047712483769,0.0002445948618541,0.000209597361113
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,0.00225,9291.0,0.9291,750.0,0.0006727540530278,0.0121264334251757,0.0010268731184019,1.8389239334074423e-05,3.2389714300929506e-06,16442253385182.758,13234338143475.426,11347761618058.691,3.3444617738894813,3.107339434120717,54990487923348.66,44261738023581.05,37952154950807.55,0.0005371690105307,0.0004323663039985,0.0003707317809372,0.0003036915143371,0.0002444407161164,0.0002095952926519
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,0.0022649999999999,9414.0,0.9414,755.0,0.0006778192550313,0.0118768141423821,0.0009628515098331,5.550440015615423e-05,-3.823584861889154e-06,16576637427981.488,13381779697778.965,11481332627122.104,3.3415988125949783,3.145783815374802,55392519369322.66,44716577431680.67,38366040320092.81,0.0005451697376646,0.0004400977797227,0.0003775961876202,0.0003079387866641,0.0002485889566834,0.0002132849713245
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,0.00228,9395.5,0.93955,760.0,0.0006828957274933,0.0122588854512456,0.0009420472808147,-2.9534892580220783e-05,-1.7363734688464662e-06,16460937515844.938,13341610000000.0,11442145026099.363,3.33872480793502,3.1369091042484736,54958719342152.34,44544109280328.33,38202297806931.5,0.00054500994533,0.0004417312276239,0.0003788412919452,0.0003075626490705,0.0002492799034389,0.0002137895506794
123,123,2,25,3000,1000000.0,765,17.15,2.43,0.81,,0.0022949999999999,9605.5,0.96055,765.0,0.000688153930298,0.0122815452458231,0.000858786371156,2.5319218417713555e-05,-5.425529568847976e-07,16743875258440.877,13639810000000.0,11680893294123.21,3.3350100153928004,3.203447445298049,55841054001396.734,45488953723232.3,38955939599040.266,0.0005580660802418,0.000454608935175,0.0003893190933257,0.0003146082400848,0.0002562845549764,0.0002194775836035
124,124,2,25,3000,1000000.0,770,17.15,2.43,0.81,,0.00231,9629.0,0.9629,770.0,0.0007295297394875,0.0121885657745029,0.0009151989725381,1.6255280436017964e-05,-3.423780960744507e-06,16699648542754.148,13673180000000.0,11692432640777.031,3.1752625955648397,3.058130480814525,53037391450292.16,43425452827566.24,37134681331011.43,0.0005602298794025,0.0004586997123225,0.0003922507777031,0.0003155515095348,0.0002583642750381,0.0002209366718398
125,125,2,25,3000,1000000.0,775,17.15,2.43,0.81,,0.002325,9688.0,0.9688,775.0,0.0006962503522345,0.0120513257966773,0.0010040378527548,5.247700461533388e-05,-9.11547308830071e-06,16716260327779.049,13753860874493.234,11746933428149.045,3.339317164904513,3.235118312593986,55820685285390.52,45928331114722.33,39226589027897.83,0.0005644909059483,0.00046445372548,0.0003966818512602,0.0003176564994057,0.000261362482579,0.00022322515194
126,126,2,25,3000,1000000.0,780,17.15,2.43,0.81,,0.00234,9799.0,0.9799,780.0,0.0007009759075913,0.0123631386968836,0.001003312285125,5.3014569797764165e-05,3.701015600315871e-06,16787903516087.348,13882547169453.023,11864184660170.176,3.338205239760514,3.271125168964629,56041773370367.5,46343044652858.91,39605299572534.67,0.0005706096676644,0.0004718585390431,0.0004032557406326,0.0003208372148097,0.0002653123282513,0.0002267389706349
127,127,2,25,3000,1000000.0,785,17.15,2.43,0.81,,0.002355,9913.0,0.9913,785.0,0.0007055107565747,0.0122966097593867,0.0009745380190832,-5.048334068990586e-06,-1.2188247337260672e-07,16829951685573.482,14014820110724.422,11994730000000.0,3.3380093063089893,3.308958072243523,56178356184249.83,46781450758017.17,40038392674146.63,0.0005758327759696,0.0004795137217174,0.0004103968212117,0.0003235163557992,0.000269402052609,0.0002305705572359
128,128,2,25,3000,1000000.0,790,17.15,2.43,0.81,,0.0023699999999999,10009.5,1.00095,790.0,0.0007097159812019,0.0122332958487116,0.000884465128456,4.594975128211552e-05,-6.990932560166913e-07,16905229653809.62,14121731083686.217,12111495000000.0,3.3393640707282306,3.342535063953855,56452692823868.47,47157581608420.25,40444674273841.65,0.0005821353181912,0.0004862849299393,0.0004170620062536,0.0003268694367946,0.0002730493687703,0.0002341806429408
129,129,2,25,3000,1000000.0,795,17.15,2.43,0.81,,0.002385,10246.5,1.02465,795.0,0.0007147818877797,0.0121880146166481,0.0010121275806394,1.5563542248359112e-05,5.397267919163132e-07,17214849257672.574,14425880545049.926,12398265000000.0,3.336683491090806,3.418907911495044,57440086197483.38,48134247914657.33,41368785729090.03,0.000596549018276,0.0004999024242446,0.0004296391274399,0.0003347398283152,0.0002805088040369,0.0002410821631595
130,130,2,25,3000,1000000.0,800,17.15,2.43,0.81,,0.0024,10355.5,1.03555,800.0,0.0007190793640461,0.0120903581352344,0.0009991457251394,2.085539429003628e-05,1.027126291137292e-05,17306359559324.986,14548800503305.465,12530155000000.0,3.3376009938939344,3.4562526835331457,57761722436489.3,48558090658816.95,41820657470751.06,0.000603536329295,0.0005073701156682,0.0004369725318761,0.0003384345733345,0.000284509117818,0.0002450334887995
131,131,2,25,3000,1000000.0,805,17.15,2.43,0.81,,0.002415,10521.0,1.0521,805.0,0.0007636769650502,0.012057273173524,0.0008532597461473,9.564179471947222e-06,5.476475680058451e-06,17489865472399.312,14750289740891.805,12730410000000.0,3.1713015505971507,3.336138447563011,55459188903313.52,46772178231426.09,40367275215512.43,0.0006138156265324,0.0005176688381696,0.0004467801426201,0.0003438963912701,0.0002900291840487,0.0002503130778963
132,132,2,25,3000,1000000.0,810,17.15,2.43,0.81,,0.00243,10511.5,1.05115,810.0,0.0007276326616078,0.0123208182170757,0.0009482625325325,3.4843566767241935e-05,-7.168850369709734e-07,17381074548527.385,14705971488474.65,12718915000000.0,3.3395976193846098,3.5104250715144163,58045911492186.31,49112125780447.69,42476143365324.44,0.0006137638024675,0.0005193000556176,0.0004491327398582,0.0003436393976307,0.0002907502162633,0.0002514643313284
133,133,2,25,3000,1000000.0,815,17.15,2.43,0.81,,0.0024449999999999,10636.5,1.06365,815.0,0.0007328443005575,0.0122333778819477,0.0010190839205163,1.6180900602698873e-05,4.514833556799277e-06,17493661802864.695,14849483092345.549,12852810875040.133,3.336315780757862,3.54867215469673,58364377871957.64,49542563024910.95,42881034232913.3,0.0006216212401901,0.0005276627729555,0.0004567128555534,0.000347698728211,0.0002951438323195,0.0002554585795443
134,134,2,25,3000,1000000.0,820,17.15,2.43,0.81,,0.0024599999999999,10753.5,1.0753499999999998,820.0,0.000736909972602,0.0124885810189651,0.0008474983158394,2.71637685155134e-05,2.5272280372676485e-06,17590950004788.225,14981112318670.594,12975162131433.531,3.338264140626264,3.5898093005101024,58723351403726.22,50011006959176.24,43314602403911.81,0.0006289593449253,0.0005356453510265,0.0004639231805141,0.0003514956241215,0.0002993468472738,0.0002592647190871
135,135,2,25,3000,1000000.0,825,17.15,2.43,0.81,,0.0024749999999999,10775.5,1.07755,825.0,0.0007409558686503,0.0124173992178421,0.0009349981871054,-2.7906971387251777e-06,5.005473092218647e-06,17499141773033.863,14979983487025.82,12982640530270.73,3.340284517237412,3.5993249550316357,58452134634418.19,50037426004189.0,43365729704244.43,0.0006296075219558,0.0005389698766107,0.0004671068009348,0.0003514593160473,0.0003008635977144,0.0002607482138517
136,136,2,25,3000,1000000.0,830,17.15,2.43,0.81,,0.0024899999999999,10793.5,1.07935,830.0,0.0007456720414324,0.0122398609575188,0.0008802695675809,2.7334119639307023e-05,-2.0047056452473883e-06,17357460827085.57,14973175826304.41,12985228832753.236,3.3392707937198773,3.604227623762553,57961031909351.2,49999290247482.32,43361023263896.96,0.0006283410083373,0.0005420297640557,0.0004700659767891,0.0003504157925599,0.0003022813835838,0.000262148323325
137,137,2,25,3000,1000000.0,835,17.15,2.43,0.81,,0.002505,10819.5,1.08195,835.0,0.0007499599063862,0.0123528188864492,0.0009285139995757,1.2644856757904154e-05,5.526151720153242e-06,17303549827793.082,14977336318538.107,12997363759684.59,3.34018176281925,3.613935988994432,57797422672045.67,50027390120466.05,43413873703198.95,0.0006301397085417,0.000545426483954,0.0004733222427102,0.0003510663192119,0.0003038704997111,0.000263699454735
138,138,2,25,3000,1000000.0,840,17.15,2.43,0.81,,0.00252,10995.5,1.09955,840.0,0.0007557552626735,0.0116593007606731,0.001083681751255,1.7104611280665365e-05,-1.8483697066188723e-06,17487744660334.52,15188544741110.61,13189334847779.137,3.3344128516027,3.666360394668346,58311467795664.91,50644971935297.3,43978768512497.375,0.0006407315574013,0.0005564914238887,0.000483242592012,0.0003565783770294,0.0003096972616205,0.0002689329988209
139,139,2,25,3000,1000000.0,845,17.15,2.43,0.81,,0.002535,11213.0,1.1213000000000002,845.0,0.0008021567558671,0.0120488957042349,0.001005577707353,5.010813476801303e-05,-2.6823021210205534e-06,17734462581394.04,15473940000000.0,13430389782101.686,3.169065554814436,3.5550126566214857,56226022416156.2,49059174661376.5,42580224434791.19,0.0006536867322267,0.0005703645783934,0.0004950399578729,0.0003633545304705,0.0003170395594128,0.0002751700510187
140,140,2,25,3000,1000000.0,850,17.15,2.43,0.81,,0.00255,11146.0,1.1145999999999998,850.0,0.0007643106947625,0.0117314126031533,0.0008463456337435,-2.154301451311919e-05,-3.827377174829068e-06,17529883452294.986,15381480000000.0,13330418055319.797,3.3363411744972025,3.718715898143372,58486144165305.75,51318279394378.54,44475181725475.67,0.0006499454857065,0.0005702903568464,0.0004942443035182,0.0003609051192517,0.0003166738038375,0.0002744465547087
141,141,2,25,3000,1000000.0,855,17.15,2.43,0.81,,0.0025649999999999,11311.0,1.1311,855.0,0.0007684785814489,0.011880042252753,0.000905503503639,3.629923433428362e-05,9.711163539669985e-06,17620362152843.258,15609180000000.0,13507740801645.229,3.3377642282281013,3.775340643388426,58812544767794.48,52099700878760.28,45085600608971.25,0.0006571913296692,0.0005821797344609,0.000503801798241,0.0003644561638331,0.0003228572610503,0.0002793914989894
142,142,2,25,3000,1000000.0,860,17.15,2.43,0.81,,0.0025799999999999,11378.0,1.1378,860.0,0.0008150471770135,0.0123191604638234,0.0008646032604038,6.664469399521601e-05,2.543002002799871e-06,17579652681367.184,15696468739438.256,13567620181195.896,3.174438917818048,3.613024573910841,55823270468093.91,49843318051690.766,43083270455395.88,0.0006595557676888,0.000588902219918,0.0005090317941152,0.0003653142571249,0.0003261807227346,0.0002819421508082
143,143,2,25,3000,1000000.0,865,17.15,2.43,0.81,,0.0025949999999999,11365.0,1.1365,865.0,0.000777242182437,0.0122082052450756,0.0008990917041147,-4.696806168096096e-06,3.428641487454436e-06,17459016983869.207,15645018167810.775,13532008543884.805,3.338729420611161,3.794476068549207,58291088539978.75,52234621231654.695,45179835089462.65,0.0006589590348057,0.00059049292872,0.0005107412002233,0.0003644443629299,0.0003265784485153,0.0002824708995641
144,144,2,25,3000,1000000.0,870,17.15,2.43,0.81,,0.0026099999999999,11474.5,1.14745,870.0,0.0008244676363915,0.0121987449784783,0.0009979634425071,1.217613097506854e-05,-1.3630256319249566e-06,17525714065119.469,15761916068266.805,13642083676072.564,3.17427001794924,3.642175766854606,55629204814851.25,50030649477569.89,43301988386765.7,0.0006652022424629,0.0005982559041626,0.0005177960007491,0.0003674947434166,0.0003305098599543,0.0002860593309681
145,145,2,25,3000,1000000.0,875,17.15,2.43,0.81,,0.0026249999999999,11548.0,1.1548,875.0,0.0007863730259032,0.0117786238638784,0.0010471909682038,-1.630169047844713e-05,-3.4793463625610383e-06,17518652969662.867,15828822980899.41,13709034421640.188,3.338110747293325,3.8548415494998327,58479071145414.84,52838244290309.016,45762171364792.19,0.0006688048131857,0.0006042926368268,0.0005233660499583,0.0003689488985367,0.0003333604937576,0.0002887170125822
146,146,2,25,3000,1000000.0,880,17.15,2.43,0.81,,0.0026399999999999,11700.0,1.17,880.0,0.0008344488335864,0.0118232843315068,0.0009137202779544,2.0792023657415027e-05,-6.816197437926925e-06,17546108134793.545,16002664682141.086,13868776247591.676,3.172517321440403,3.714977988366024,55712312395083.8,50811578674663.69,44036067081518.48,0.0006738043855507,0.0006145331808335,0.0005325877502896,0.0003711459029474,0.0003384980525248,0.0002933607523472
147,147,2,25,3000,1000000.0,885,17.15,2.43,0.81,,0.0026549999999999,11731.5,1.17315,885.0,0.0008392948922163,0.011931578325636,0.0009681690647541,7.62992505059919e-05,-7.158967337528974e-06,17489555305452.004,16011151455466.64,13885356835864.18,3.1725288326409657,3.720820897146432,55470743606805.66,50781764414505.2,44039488453495.72,0.0006754735413869,0.000618375309516,0.0005362738498227,0.0003715091600991,0.0003401052414173,0.000294949595097
148,148,2,25,3000,1000000.0,890,17.15,2.43,0.81,,0.0026699999999999,11679.5,1.16795,890.0,0.0008447715960073,0.0116226654495433,0.0010319160289278,7.777322887330762e-05,3.0750582211645747e-06,17308701384766.918,15905737883449.178,13803143429499.32,3.1692837748144305,3.703578569030782,54886027232652.22,50437219016022.44,43769875586071.09,0.0006722407757144,0.0006177520390115,0.0005360908158315,0.0003692239398097,0.0003392963502205,0.0002944444464957
149,149,2,25,3000,1000000.0,895,17.15,2.43,0.81,,0.0026849999999999,11869.5,1.18695,895.0,0.0008028095438703,0.0121489234545227,0.0008851295713755,7.209288836353438e-06,4.194799875457418e-07,17485263189009.045,16129485259317.598,14006687867646.451,3.3445082256716807,3.969715523393637,58478891875843.57,53944536853500.086,46844910282257.42,0.0006829885155521,0.0006300307335839,0.0005471125513591,0.0003745130052477,0.0003454738960614,0.0003000061657737
150,150,2,25,3000,1000000.0,900,17.15,2.43,0.81,,0.0026999999999999,11914.0,1.1913999999999998,900.0,0.0008542561672015,0.0118883755321669,0.0010245030611919,4.162799198394117e-05,-7.735284047320948e-07,17377240597339.184,16154820854655.254,14038119145898.602,3.1695536282391794,3.776391039065623,55080792072753.94,51206077482986.86,44496749494634.06,0.0006825861290564,0.0006345689104671,0.000551423878455,0.0003737249953188,0.0003474349287197,0.000301911916492
151,151,2,25,3000,1000000.0,905,17.15,2.43,0.81,,0.0027149999999999,11893.0,1.1893000000000002,905.0,0.0008582853912457,0.0121341768583251,0.0010260771386253,2.081143833039435e-05,-1.3237318067933136e-07,17190509272130.867,16091272242247.637,13992331003401.809,3.1720060162193,3.772899230797513,54534649970436.44,51047463773084.56,44388846279154.86,0.0006789777053559,0.0006355608743373,0.0005526584842179,0.0003711662516909,0.0003474322434865,0.0003021132747574
152,152,2,25,3000,1000000.0,910,17.15,2.43,0.81,,0.00273,12043.5,1.2043499999999998,910.0,0.0008180487577646,0.0123245416193173,0.0009958135178949,6.674875702067963e-05,-9.126052400150288e-07,17301494345835.229,16259381845403.344,14148086588804.906,3.3372128643911,4.019193579782531,57739075015921.22,54261305371592.79,47215426399246.08,0.0006871872370945,0.0006457962222146,0.0005619390058915,0.0003750407923696,0.0003524511425921,0.0003066850468934
153,153,2,25,3000,1000000.0,915,17.15,2.43,0.81,,0.0027449999999999,11964.0,1.1964,915.0,0.0008677500305793,0.0119075959629309,0.0009716846266714,7.082683955747762e-05,-3.114376395909296e-06,17081437447929.977,16116769520683.371,14033524330214.707,3.172243648262429,3.795473822439577,54189358645317.05,51129034451726.67,44520122226595.47,0.0006822247477246,0.0006436963548238,0.0005604925010001,0.0003716838482997,0.0003506931390211,0.0003053627274732
154,154,2,25,3000,1000000.0,920,17.15,2.43,0.81,,0.00276,12155.5,1.21555,920.0,0.0008734218484391,0.0117356008908271,0.0010161620858335,2.7346824644466176e-05,-6.093163819110851e-06,17233800975372.863,16338892472277.61,14236641282875.725,3.168976209520852,3.851517318290422,54605966777688.25,51770414477941.85,45109350051650.88,0.0006921729449419,0.000656230122176,0.0005717959686857,0.0003764359179007,0.0003568885351566,0.0003109693060051
155,155,2,25,3000,1000000.0,925,17.15,2.43,0.81,,0.0027749999999999,12224.0,1.2224,925.0,0.0008317081376957,0.0125574495012883,0.0009947744230108,3.776288904608493e-05,-4.040359829512925e-06,17114621830009.434,16394917428175.64,14295239337228.082,3.336508377705618,4.078544375691902,57103030601177.05,54701732875179.08,47696145286339.36,0.0006911727945812,0.000662107583113,0.0005773122316143,0.0003752087498028,0.0003594304643389,0.0003133986209645
156,156,2,25,3000,1000000.0,930,17.15,2.43,0.81,,0.0027899999999999,12184.5,1.2184499999999998,930.0,0.000882482664565,0.0118450305547298,0.0009929056555318,9.402023618898526e-06,-4.853051733352144e-07,16951009081801.094,16306006400882.137,14227486451527.47,3.170270872564118,3.863440606814821,53747972270603.77,51702808702983.66,45112272879263.766,0.0006882404008396,0.0006620521720729,0.000577660653185,0.0003729947845846,0.0003588019636814,0.0003130656245041
157,157,2,25,3000,1000000.0,935,17.15,2.43,0.81,,0.0028049999999999,12180.0,1.218,935.0,0.0008409269105981,0.0120305345690992,0.0009445975108675,6.385252698016931e-05,4.371237694040434e-07,16836989337854.148,16264064116369.402,14200679904648.73,3.335605674359279,4.062788245324081,56161841025025.234,54250778746455.51,47368107875383.23,0.0006873367741106,0.0006639482355993,0.0005797146580056,0.0003718055078096,0.0003591537950457,0.0003135887834364
158,158,2,25,3000,1000000.0,940,17.15,2.43,0.81,,0.0028199999999999,12135.0,1.2135,940.0,0.0008909588688083,0.0119113405480437,0.0010220622089811,3.980121234695173e-05,2.1509112390313845e-06,16588541845663.184,16168187796501.004,14126741936524.717,3.174300251956512,3.853258886983359,52674038969012.766,51339277555239.71,44857020116221.15,0.0006808407404074,0.0006635882196778,0.0005798014996792,0.000367628594792,0.0003583128773621,0.0003130711749973
159,159,2,25,3000,1000000.0,945,17.15,2.43,0.81,,0.002835,12327.5,1.23275,945.0,0.0008959411726436,0.0119993033685615,0.0010415776971041,1.2016987423167263e-06,-2.9973092886458117e-06,16699479550503.496,16388311993332.684,14329024325272.016,3.173079127316935,3.91043463078525,52972803204525.64,51985741438930.34,45453427659223.64,0.0006890143664517,0.0006761757078207,0.0005912102582292,0.0003713619746954,0.0003644422501529,0.0003186479406618
160,160,2,25,3000,1000000.0,950,17.15,2.43,0.81,,0.0028499999999999,12437.0,1.2437,950.0,0.0009491638886629,0.0120342303817724,0.0010351938824203,1.2862553370665174e-05,-4.453808521352907e-06,16737780505166.129,16497204565560.04,14434296245394.36,3.033422402845458,3.775173047769061,50806478927858.48,50076225809628.5,43814397482613.92,0.0006942995418139,0.0006843202160253,0.0005987487568314,0.0003735002890919,0.0003681318841852,0.0003220984896312
161,161,2,25,3000,1000000.0,955,17.15,2.43,0.81,,0.002865,12572.0,1.2572,955.0,0.0009545963988557,0.012237484326273,0.0009324137489627,3.9827293821266366e-05,3.6212125493987497e-07,16769992216890.102,16639200857861.51,14583520000000.0,3.001268393800946,3.7731942625941386,50331242774831.445,49938702840466.53,43769053446092.01,0.0006993226152454,0.0006938685068556,0.0006081449063292,0.0003754599154797,0.0003725316545736,0.0003265074375576
162,162,2,25,3000,1000000.0,960,17.15,2.43,0.81,,0.0028799999999999,12445.5,1.24455,960.0,0.0009105051367441,0.0117925492639429,0.0010188288442193,2.962867107479525e-05,-4.736374516551036e-06,16404547516068.502,16435073528568.633,14436780000000.0,3.1719123686339605,3.948381875984009,52044046519756.83,52140891447241.93,45801229761414.5,0.0006877910137574,0.0006890708733246,0.0006052887189888,0.0003684999138773,0.000369185628187,0.0003242974048174
163,163,2,25,3000,1000000.0,965,17.15,2.43,0.81,,0.002895,12525.0,1.2525,965.0,0.0009640586679324,0.0119773520305343,0.0009122714608743,7.252724888396089e-05,-6.765747297411546e-06,16389299441218.06,16503121005175.82,14529000000000.0,3.002929285535749,3.761168680744153,49215903998121.36,49557702083192.22,43629556696632.17,0.0006906292669814,0.0006954255978779,0.0006122380432404,0.0003693371577449,0.0003719021565158,0.0003274148223432
164,164,2,25,3000,1000000.0,970,17.15,2.43,0.81,,0.00291,12615.5,1.26155,970.0,0.0009196410385356,0.0120034084297308,0.0010289017722442,4.1678719944083e-05,-2.6425559842800603e-06,16284496768470.225,16585160921820.502,14633980000000.0,3.1737008035785106,4.007145740092241,51725537517594.48,52680557200758.86,46482890585070.01,0.0006898191070688,0.0007025553850601,0.0006199024237586,0.000368155160514,0.0003749524881325,0.0003308407580816
165,165,2,25,3000,1000000.0,975,17.15,2.43,0.81,,0.0029249999999999,12590.0,1.259,975.0,0.0009246274164524,0.0121191694773622,0.0008834227046828,1.1323135373114814e-05,-5.952348401515949e-06,16134952569164.363,16514507965462.906,14604400000000.0,3.1721161672586016,3.994839183079044,51196616950293.625,52400955925101.016,46340134523716.91,0.0006871082773398,0.0007032716749939,0.0006219295707605,0.0003659026396582,0.0003745100601515,0.0003311933200744
166,166,2,25,3000,1000000.0,980,17.15,2.43,0.81,,0.00294,12616.5,1.26165,980.0,0.0008808328235545,0.0117703692868285,0.0008624089626764,6.914116528039763e-05,1.5508105618700927e-06,16057290926887.246,16527615000000.0,14634841322556.342,3.337750687031225,4.211083987662205,53595371701698.95,55165200238374.88,48847577343474.16,0.0006873329341148,0.0007074651735211,0.0006264449260051,0.0003652713251596,0.0003759702592589,0.000332913435257
167,167,2,25,3000,1000000.0,985,17.15,2.43,0.81,,0.0029549999999999,12560.5,1.25605,985.0,0.000984149187559,0.0118568911651657,0.0009182908703553,1.4718358630879924e-05,2.464392096168136e-06,15797949406353.797,16454255000000.0,14547657390452.508,3.0025936859651887,3.771408283456264,47434829228729.484,49405448513277.06,43680709834191.58,0.0006796570415233,0.0007078925236507,0.0006258671634378,0.0003604397800656,0.0003754137895237,0.0003319136107737
168,168,2,25,3000,1000000.0,990,17.15,2.43,0.81,,0.00297,12759.5,1.27595,990.0,0.0009399136674232,0.0120363708832264,0.0010574425158212,4.772949254477441e-05,2.7147117315655947e-06,15885921309858.324,16714945000000.0,14755563177921.676,3.1685410277684505,4.042261574368972,50327245804529.57,52953626624233.53,46746225198704.11,0.000686961398372,0.0007228112091795,0.0006380808589415,0.0003635272179905,0.0003824982722874,0.000337660544033
169,169,2,25,3000,1000000.0,995,17.15,2.43,0.81,,0.002985,12626.0,1.2626,995.0,0.001043101555865,0.0118252949446857,0.0009608073555335,2.221937096286488e-05,-1.288871707954757e-06,15559768923140.62,16539048666987.566,14578837625994.59,2.8681756509574914,3.6212081802010263,44626296932135.7,47434926600378.8,41812930515661.42,0.0006762805320734,0.0007188433637895,0.000633645918228,0.0003570838694407,0.0003795575322519,0.0003345723048429
170,170,2,25,3000,1000000.0,1000,17.15,2.43,0.81,,0.003,12732.0,1.2732,1000.0,0.0010981078494864,0.012383071207185,0.000835120329463,7.620880049952623e-05,5.159897348378739e-06,15499076633580.396,16640352275024.752,14678703709838.871,2.7319787351026985,3.478378754395223,42343432983812.03,45461394768377.56,40102176505156.97,0.0006769781128273,0.0007268274456765,0.0006411453644089,0.0003567130873994,0.0003829796816784,0.0003378321072375
171,171,2,25,3000,1000000.0,1005,17.15,2.43,0.81,,0.003015,12729.0,1.2729,1005.0,0.0009537424051017,0.0120710538919873,0.0009615008872467,5.772188365028562e-05,4.244236586913672e-06,15363526159272.96,16598892308460.434,14652721603101.008,3.1700977412470195,4.034798274150404,48698820671143.95,52614645328764.69,46445734806974.86,0.0006744622202977,0.0007286950693991,0.0006432577419648,0.0003545693676975,0.0003830799446218,0.0003381649616109
172,172,2,25,3000,1000000.0,1010,17.15,2.43,0.81,,0.0030299999999999,12792.0,1.2792,1010.0,0.000908189719496,0.0118883731931818,0.0010011323418084,2.4262056155376772e-05,5.172311023524842e-06,15217847800703.885,16643320828745.768,14702607844440.686,3.3363075276361807,4.267809276242788,50771475928936.0,55527297545658.2,49052475096516.52,0.0006714152494058,0.0007343074757691,0.0006486827337263,0.0003521793962278,0.000385168438892,0.0003402554435713
173,173,2,25,3000,1000000.0,1015,17.15,2.43,0.81,,0.003045,12846.5,1.28465,1015.0,0.001065051498358,0.0118429035927069,0.0008777882336215,7.414871344103399e-05,2.5080694937269016e-06,15169027197588.6,16676343637604.41,14742516615572.426,2.865474780015173,3.680921321905373,43463975124871.664,47782904967951.64,42241889813415.93,0.0006726731190154,0.0007395153256937,0.0006537594339279,0.0003520394346024,0.0003870209017986,0.0003421410711682
174,174,2,25,3000,1000000.0,1020,17.15,2.43,0.81,,0.00306,12665.0,1.2665000000000002,1020.0,0.001018955442646,0.0118653760122237,0.0010244037686563,3.5437297953928904e-05,-2.139384474366516e-06,14842662513204.62,16403383792302.717,14511818836840.516,3.0334747989733697,3.8397397710860575,44999574860450.01,49731326591151.35,43996532126815.91,0.0006614670437991,0.0007310209860087,0.0006467229109072,0.0003454392858137,0.0003817625831686,0.0003377394271679
175,175,2,25,3000,1000000.0,1025,17.15,2.43,0.81,,0.003075,12943.5,1.29435,1025.0,0.0010219697367119,0.0121155549517723,0.0009206261986028,2.834357909515367e-05,-4.886334893770496e-06,14965169729427.965,16725918108301.797,14808026930864.848,3.008899354159256,3.8945791043903086,45028807758245.08,50326736328145.91,44555979651713.35,0.000670171280941,0.0007490212383969,0.000663134101109,0.00034924468623,0.0003903355676719,0.0003455774182759
176,176,2,25,3000,1000000.0,1030,17.15,2.43,0.81,,0.00309,12767.5,1.2767499999999998,1030.0,0.0010292163066196,0.0118101073595672,0.0009116273184955,2.024899094915672e-05,-2.550789366486684e-06,14609194632123.562,16460833836922.557,14584082377316.482,3.002285360058642,3.833185419609012,43861172395603.12,49420347177049.695,43785777894737.63,0.0006574695623948,0.0007408003994702,0.0006563394150051,0.0003418738959185,0.0003852046287016,0.0003412862369406
