,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
336,336,0.1,1730,2.25,100000.0,8357910000000.0,153.0,0.153,1730.0,0.3865958292335563,0.0370952983356414,0.0213229850476286,12787602300.0,4.474957744448002,0.6846685349005444,57223979945.30608,9.447321747682584e-07,6.120051257262641e-07
337,337,0.1,1735,2.25,100000.0,8359550000000.0,138.0,0.1379999999999999,1735.0,0.1878038583809029,0.1103818643640628,0.0214868889453361,11536178999.999998,9.238361847077076,1.2748939348966362,106575395934.65176,8.541325156503644e-07,5.531971141742572e-07
338,338,0.1,1740,2.25,100000.0,8361160000000.0,160.0,0.16,1740.0,0.2635884927963161,0.0969019602076201,0.0224753692868859,13377856000.0,6.601198639367606,1.056191782298817,88309884824.85576,9.925232476367163e-07,6.427736910636294e-07
339,339,0.1,1745,2.25,100000.0,8362760000000.0,130.0,0.13,1745.0,0.2393321376050607,0.0684475580210569,0.0241567310557297,10871588000.0,7.2911227780012995,0.9478459611401692,79266082899.8456,8.082285281600784e-07,5.23480371149707e-07
340,340,0.1,1750,2.25,100000.0,8364330000000.0,137.0,0.1369999999999999,1750.0,0.371118367893132,0.1001890643253063,0.0271980205541134,11459132099.999998,4.7154766548874605,0.646020301719582,54035269902.82151,8.536747142870567e-07,5.52964184895117e-07
341,341,0.1,1755,2.25,100000.0,8365890000000.0,142.0,0.142,1755.0,0.3641411534222243,0.121544652402576,0.0230295096305521,11879563800.000002,4.819559622707804,0.6843774664245083,57254266025.86129,8.867894400627816e-07,5.744664374519448e-07
342,342,0.1,1760,2.25,100000.0,8367430000000.0,136.0,0.136,1760.0,0.2880593604763817,0.1051429146179639,0.0255802219872193,11379704800.0,6.109851792663076,0.8309398438021784,69528309772.2566,8.512220993707031e-07,5.514625184754428e-07
343,343,0.1,1765,2.25,100000.0,8368940000000.0,136.0,0.136,1765.0,0.3752145295666196,0.0954581154119637,0.0266573678091009,11381758400.0,4.703975621729283,0.6397406845551825,53539514046.01249,8.529897467131297e-07,5.527191425921339e-07
344,344,0.1,1770,2.25,100000.0,8370440000000.0,154.0,0.154,1770.0,0.3618723762638183,0.0898384896660677,0.0216241259295723,12890477600.0,4.891227173166721,0.7532489846676751,63050254312.21693,9.679179447005667e-07,6.273013221990258e-07
345,345,0.1,1775,2.25,100000.0,8371920000000.0,129.0,0.129,1775.0,0.239008802724129,0.0601810846830639,0.015370132046506,10799776800.0,7.426504713505288,0.9580191080421822,80204593310.00507,8.125468445111863e-07,5.26641120793489e-07
346,346,0.1,1780,2.25,100000.0,8373390000000.0,150.0,0.15,1780.0,0.2987364698128658,0.0556216145885945,0.0233966025482565,12560085000.0,5.958428849062271,0.8937643273593405,74838372810.6743,9.467542520686394e-07,6.13743910245447e-07
347,347,0.1,1785,2.25,100000.0,8374830000000.0,136.0,0.136,1785.0,0.2013877236868211,0.0729275003308964,0.0250052512345393,11389768800.0,8.863499558572205,1.20543593996582,100953210731.03946,8.601028555769708e-07,5.576877668533824e-07
348,348,0.1,1790,2.25,100000.0,8376260000000.0,141.0,0.141,1790.0,0.3455964874992787,0.1445575848453377,0.02662554053819,11810526600.000002,5.17945078942313,0.7303025613086613,61172041321.87288,8.935618853668471e-07,5.794671985163162e-07
349,349,0.1,1795,2.25,100000.0,8377660000000.0,143.0,0.143,1795.0,0.4665550739778155,0.109468687840374,0.0216998595684062,11980053800.000002,3.847348577084281,0.5501708465230523,46091442940.82314,9.080240065747456e-07,5.889565634194724e-07
350,350,0.1,1800,2.25,100000.0,8379050000000.0,124.0,0.124,1800.0,0.4507673711259485,0.1234209815423773,0.0268798624572825,10390022000.0,3.993190535295119,0.4951556263765947,41489337511.90807,7.888627232589629e-07,5.118086164940937e-07
351,351,0.1,1805,2.25,100000.0,8380420000000.0,143.0,0.143,1805.0,0.3391036342250118,0.1009457211511202,0.0293586113785669,11984000600.000002,5.322856548338537,0.7611684864124109,63789116069.00297,9.115466316146332e-07,5.914928778022369e-07
352,352,0.1,1810,2.25,100000.0,8381770000000.0,112.0,0.1119999999999999,1810.0,0.3371060156050589,0.0754500543495366,0.0249692456725808,9387582399.999998,5.369230794506289,0.6013538489847043,50404096508.04524,7.152965830744706e-07,4.642583503951415e-07
353,353,0.1,1815,2.25,100000.0,8383110000000.0,125.0,0.125,1815.0,0.2913688449839355,0.0576589681600311,0.0221240257130069,10478887500.0,6.229217815309213,0.7786522269136517,65275272699.62103,7.998630943308749e-07,5.192323415008795e-07
354,354,0.1,1820,2.25,100000.0,8384420000000.0,119.0,0.119,1820.0,0.4019352262939719,0.1243688439803291,0.025332979519019,9977459800.0,4.528092789430872,0.5388430419422737,45178863777.21639,7.628720682716611e-07,4.953461255858289e-07
355,355,0.1,1825,2.25,100000.0,8385720000000.0,112.0,0.1119999999999999,1825.0,0.2201995252526103,0.0729309350778164,0.0272066406766093,9392006399.999998,8.287937941312004,0.9282490494269444,77840366187.60515,7.192575312274255e-07,4.671721925293287e-07
356,356,0.1,1830,2.25,100000.0,8387000000000.0,132.0,0.132,1830.0,0.2137788810121037,0.1232894823385938,0.0263880001595532,11070840000.0,8.56024688377141,1.129952588657826,94769123610.73187,8.492721707931247e-07,5.51735067653435e-07
357,357,0.1,1835,2.25,100000.0,8388270000000.0,121.0,0.121,1835.0,0.377717983490129,0.08053555220431,0.0177054783309918,10149806700.0,4.858121879833542,0.5878327474598586,49308998005.351074,7.798495313221654e-07,5.06784637392431e-07
358,358,0.1,1840,2.25,100000.0,8389510000000.0,133.0,0.133,1840.0,0.2665990936400249,0.0677026725498274,0.0248578403708151,11158048300.0,6.901748895232397,0.9179326030659088,77010047527.47473,8.709353619893212e-07,5.581759212013887e-07
359,359,0.1,1845,2.25,100000.0,8390740000000.0,119.0,0.119,1845.0,0.2691615493972676,0.0452549634521251,0.0262530172740499,9984980600.0,6.854619480871249,0.8156997182236787,68443242536.88149,7.81490063017056e-07,5.004175048738805e-07
360,360,0.1,1850,2.25,100000.0,8391950000000.0,108.0,0.108,1850.0,0.3747703425551663,0.1514618689244221,0.0269616707388367,9063306000.0,4.936356456027946,0.5331264972510182,44739709086.056816,7.113567242007097e-07,4.550674820750738e-07
361,361,0.1,1855,2.25,100000.0,8393140000000.0,127.0,0.127,1855.0,0.2427078899188472,0.0859925412080257,0.0105004040194055,10659287800.0,7.642932418143657,0.9706524171042444,81468216280.94318,8.389459315290267e-07,5.361760847476384e-07
362,362,0.1,1860,2.25,100000.0,8394320000000.0,110.0,0.11,1860.0,0.280329899408116,0.0970023099301226,0.0261080221592568,9233752000.0,6.63503965837099,0.7298543624208089,61266310715.56244,7.289272690574354e-07,4.653170731707317e-07
363,363,0.1,1865,2.25,100000.0,8395480000000.0,110.0,0.11,1865.0,0.33007938679998,0.0839133821305817,0.0204529654114554,9235028000.0,5.650155915765027,0.621517150734153,52179348086.45567,7.310429409520171e-07,4.662177662001979e-07
364,364,0.1,1870,2.25,100000.0,8396620000000.0,105.0,0.105,1870.0,0.4058830017340824,0.0731269262468186,0.0248970892850176,8816451000.0,4.607239012253945,0.4837600962866642,40619496996.8253,6.999908569206308e-07,4.458878358148568e-07
365,365,0.1,1875,2.25,100000.0,8397750000000.0,112.0,0.1119999999999999,1875.0,0.4158317153039661,0.050573911669055,0.0078379868661368,9405479999.999998,4.509035580966704,0.5050119850682708,42409643976.0707,7.488105848890799e-07,4.765175714803208e-07
366,366,0.1,1880,2.25,100000.0,8398850000000.0,124.0,0.124,1880.0,0.340394665188569,0.1378685807788762,0.0276019152640357,10414574000.0,5.523000776050745,0.6848520962302923,57519700284.23791,8.314226874039314e-07,5.285754018403195e-07
367,367,0.1,1885,2.25,100000.0,8399950000000.0,110.0,0.11,1885.0,0.2297370588667036,0.0684997886473966,0.029708132261298,9239945000.0,8.20503235002108,0.9025535585023188,75814047637.41553,7.398619645190046e-07,4.697743646060532e-07
368,368,0.1,1890,2.25,100000.0,8401020000000.0,85.0,0.0849999999999999,1890.0,0.343389213589182,0.1470787846168618,0.0192039999843072,7140866999.999999,5.503958555498267,0.4678364772173526,39303036018.32523,5.733226363678353e-07,3.636860761814542e-07
369,369,0.1,1895,2.25,100000.0,8402080000000.0,74.0,0.074,1895.0,0.3305130087337879,0.1264166688076853,0.0191482991329669,6217539200.0,5.733511087081991,0.4242798204440673,35648329937.56689,5.005492852033807e-07,3.17203585513058e-07
370,370,0.1,1900,2.25,100000.0,8403120000000.0,105.0,0.105,1900.0,0.3042433414887,0.1073080602774848,0.0227053587252289,8823276000.0,6.245001092556592,0.6557251147184421,55101368259.92835,7.12415850619838e-07,4.509148332694519e-07
371,371,0.1,1905,2.25,100000.0,8404150000000.0,98.0,0.098,1905.0,0.3635896282828856,0.119968478049913,0.0215276067445877,8236067000.0,5.239423382335435,0.5134634914688727,43152242018.28127,6.668032455847076e-07,4.21614315112672e-07
372,372,0.1,1910,2.25,100000.0,8405160000000.0,78.0,0.078,1910.0,0.3199504763807976,0.1258294211038476,0.019738098847114,6556024800.0,5.969673874549143,0.4656345622148331,39137329969.45627,5.323383677097413e-07,3.3617709225349586e-07
373,373,0.1,1915,2.25,100000.0,8406150000000.0,97.0,0.097,1915.0,0.3529323806322654,0.1243820109696212,0.019868740736764,8153965500.0,5.42596855683615,0.5263189500131065,44243160416.52676,6.638717605227964e-07,4.188092853400721e-07
374,374,0.1,1920,2.25,100000.0,8407130000000.0,79.0,0.079,1920.0,0.3393155249258572,0.1293244818766295,0.0184906978322204,6641632700.0,5.658450200354178,0.44701756582798,37581347881.99386,5.421948167957684e-07,3.416987462121407e-07
375,375,0.1,1925,2.25,100000.0,8408090000000.0,88.0,0.088,1925.0,0.3596465844948852,0.1396273895231625,0.0210166740683445,7399119200.000001,5.352476800811595,0.4710179584714204,39603613864.43965,6.057655568566202e-07,3.812917641481238e-07
376,376,0.1,1930,2.25,100000.0,8409030000000.0,72.0,0.072,1930.0,0.2984936384062718,0.1275290496954428,0.0169778034776461,6054501600.000001,6.465799439829694,0.465537559667738,39147193053.728,4.970067029450798e-07,3.125113736663622e-07
377,377,0.1,1935,2.25,100000.0,8409960000000.0,67.0,0.067,1935.0,0.3628042575409645,0.1100848968178606,0.0191646921577928,5634673200.0,5.333454499997199,0.3573414514998123,30052273134.553616,4.63776734732501e-07,2.913089863823892e-07
378,378,0.1,1940,2.25,100000.0,8410870000000.0,73.0,0.073,1940.0,0.3924510349176115,0.1060528220749996,0.0201695789385324,6139935100.0,4.943291843802299,0.3608603045975677,30351491101.305447,5.068030960627586e-07,3.1794190508246377e-07
379,379,0.1,1945,2.25,100000.0,8411770000000.0,69.0,0.0689999999999999,1945.0,0.4239990284222351,0.1082572203070249,0.0209966345170733,5804121299.999999,4.587274662485998,0.3165219517115338,26625098577.48529,4.803552495020458e-07,3.0102724177365855e-07
380,380,0.1,1950,2.25,100000.0,8412650000000.0,79.0,0.079,1950.0,0.3595303943293813,0.1483394456819249,0.0211053483110078,6645993500.0,5.423741721857097,0.4284755960267107,36046152229.14108,5.514849728546695e-07,3.452356549925717e-07
381,381,0.1,1955,2.25,100000.0,8413520000000.0,63.0,0.063,1955.0,0.3472072819567713,0.1270226849084317,0.0197142924886454,5300517600.0,5.630642275075917,0.3547304633297827,29845318478.343937,4.41081301312616e-07,2.7576987430283864e-07
382,382,0.1,1960,2.25,100000.0,8414370000000.0,67.0,0.067,1960.0,0.3691083407989791,0.1422153007976006,0.0194267484992671,5637627900.0,5.310094038398985,0.355776300572732,29936334302.50179,4.703690922969836e-07,2.937641550726903e-07
383,383,0.1,1965,2.25,100000.0,8415210000000.0,59.0,0.059,1965.0,0.3918723479769506,0.1267214024737457,0.0217734997807578,4964973900.0,5.014388001971445,0.2958488921163152,24896305554.26137,4.1541313885449874e-07,2.5910925961683984e-07
384,384,0.1,1970,2.25,100000.0,8416020000000.0,48.0,0.048,1970.0,0.3405100831481888,0.111420537330383,0.0216681529990627,4039689600.0,5.785438075097066,0.2777010276046592,23371374023.41364,3.388813030138805e-07,2.111439024900169e-07
385,385,0.1,1975,2.25,100000.0,8416830000000.0,53.0,0.053,1975.0,0.3616925415823341,0.1114588069628742,0.0194661091508834,4460919900.0,5.460438833932714,0.2894032581984338,24358580257.02324,3.751813580371869e-07,2.33510780634118e-07
386,386,0.1,1980,2.25,100000.0,8417620000000.0,56.0,0.0559999999999999,1980.0,0.3257905614881303,0.1269465158087446,0.0196993046900091,4713867199.999999,6.077524133774325,0.3403413514913621,28648641671.4072,3.975785614391557e-07,2.4712278899082564e-07
387,387,0.1,1985,2.25,100000.0,8418390000000.0,59.0,0.059,1985.0,0.391154682643766,0.1216213096085768,0.0212058019902175,4966850100.0,5.074718744471192,0.2994084059238003,25205367303.44861,4.199893938723964e-07,2.607708433962661e-07
388,388,0.1,1990,2.25,100000.0,8419150000000.0,43.0,0.043,1990.0,0.3736733601666512,0.1449772622987932,0.0214687317821482,3620234500.0,5.325506745015212,0.2289967900356541,19279583248.286774,3.069042284200875e-07,1.9035231299885373e-07
389,389,0.1,1995,2.25,100000.0,8419900000000.0,40.0,0.04,1995.0,0.3669302582573446,0.1145348585283229,0.0215590809923798,3367960000.0,5.437000506512649,0.2174800202605059,18311600225.914345,2.863212405269073e-07,1.773455251053792e-07
390,390,0.1,2000,2.25,100000.0,8420630000000.0,35.0,0.0349999999999999,2000.0,0.3858448132211837,0.1295066686957769,0.0198169314301853,2947220499.9999995,5.183431088014936,0.1814200880805227,15276714362.93492,2.5119020219392465e-07,1.5541706875912949e-07
391,391,0.1,2005,2.25,100000.0,8421340000000.0,36.0,0.036,2005.0,0.3961273997730187,0.120528027455394,0.0200970052449582,3031682400.0000005,5.06150294362083,0.1822141059703499,15344869391.723463,2.5907206329034455e-07,1.600977163090231e-07
392,392,0.1,2010,2.25,100000.0,8422040000000.0,35.0,0.0349999999999999,2010.0,0.3310624296036556,0.1112258107019095,0.0194599093073066,2947713999.9999995,6.071362438819621,0.2124976853586867,17896640059.98274,2.525643663572858e-07,1.558845242628083e-07
393,393,0.1,2015,2.25,100000.0,8422720000000.0,26.0,0.026,2015.0,0.4012219732819479,0.1220570655701129,0.0210278562766103,2189907200.0,5.022157643853701,0.1305760987401962,10998059183.810255,1.8813171600898504e-07,1.1597088424926856e-07
394,394,0.1,2020,2.25,100000.0,8423390000000.0,41.0,0.041,2020.0,0.4297548823691389,0.1351183165934545,0.0205254699219237,3453589900.0,4.700353813001981,0.1927145063330812,16233094455.01013,2.974813161856467e-07,1.8314727765433345e-07
395,395,0.1,2025,2.25,100000.0,8424050000000.0,25.0,0.025,2025.0,0.338961653761453,0.1209402033901094,0.0198664170787909,2106012500.0,5.974127095288218,0.1493531773822054,12581586339.265678,1.818599888576429e-07,1.1183693464534733e-07
396,396,0.1,2030,2.25,100000.0,8424690000000.0,28.0,0.0279999999999999,2030.0,0.3738896237170296,0.1455755459988692,0.0208496971706005,2358913199.9999995,5.4294098344284665,0.152023475363997,12807506526.643122,2.0421055796092657e-07,1.2543874333299653e-07
397,397,0.1,2035,2.25,100000.0,8425320000000.0,10.0,0.01,2035.0,0.2717803898502628,0.1191704285340512,0.0178585991143035,842532000.0,7.487663113299608,0.074876631132996,6308595778.174546,7.312933342404781e-08,4.4863139342014544e-08
398,398,0.1,2040,2.25,100000.0,8425930000000.0,10.0,0.01,2040.0,0.4329092408163668,0.1111476606682567,0.0220025002587291,842593000.0,4.712304122113521,0.0471230412211352,3970554467.163998,7.33271880051407e-08,4.492679207456224e-08
399,399,0.1,2045,2.25,100000.0,8426530000000.0,18.0,0.018,2045.0,0.3008221955971363,0.106288612303842,0.0121108822597422,1516775400.0000002,6.798035616822242,0.1223646411028003,10311093191.919806,1.3234089838510573e-07,8.097933840174265e-08
400,400,0.1,2050,2.25,100000.0,8427110000000.0,27.0,0.027,2050.0,0.3632655260730685,0.1389982347796281,0.0196113830980107,2275319700.0,5.643255010076721,0.1523678852720714,12840209296.551262,1.990415624999756e-07,1.2163582273067466e-07
401,401,0.1,2055,2.25,100000.0,8427680000000.0,33.0,0.033,2055.0,0.4018587625176348,0.1179005318952326,0.0215131299617907,2781134400.0,5.113736943610432,0.1687533191391442,14221989726.425833,2.439179532001443e-07,1.4886466869710909e-07
402,402,0.1,2060,2.25,100000.0,8428240000000.0,30.0,0.03,2060.0,0.4349372697332216,0.1313760503000169,0.0225578802014374,2528472000.0,4.736315196128275,0.1420894558838482,11975640356.584852,2.223326691510179e-07,1.3551241786629226e-07
403,403,0.1,2065,2.25,100000.0,8428780000000.0,45.0,0.045,2065.0,0.4300269247762761,0.1065671557903516,0.0189021440980068,3792951000.0,4.802024898962612,0.2160911204533175,18213845142.54514,3.343404445402983e-07,2.035336320463632e-07
404,404,0.1,2070,2.25,100000.0,8429310000000.0,44.0,0.044,2070.0,0.3402973990019065,0.1271732395149974,0.0183389585448371,3708896400.000001,6.082914550834997,0.2676482402367399,22560899879.099537,3.2773706616279104e-07,1.992701854677527e-07
405,405,0.1,2075,2.25,100000.0,8429820000000.0,37.0,0.037,2075.0,0.3670834554214741,0.1191219335138132,0.018104761061332,3119033400.0,5.652665543364105,0.2091486251044718,17630852628.78179,2.763192531542708e-07,1.6778423361512249e-07
406,406,0.1,2080,2.25,100000.0,8430320000000.0,43.0,0.043,2080.0,0.4121349777233697,0.1162444304832029,0.0207121581749201,3625037600.0,5.046890248165548,0.2170162806711185,18295166912.67344,3.219709907180524e-07,1.9524404444516258e-07
407,407,0.1,2085,2.25,100000.0,8430810000000.0,42.0,0.042,2085.0,0.4158125096700824,0.1556959513515627,0.0209963578273157,3540940200.0,5.014279155897206,0.2105997245476826,17755262637.138485,3.153029663780977e-07,1.909428779422471e-07
408,408,0.1,2090,2.25,100000.0,8431280000000.0,47.0,0.047,2090.0,0.3369358609130474,0.136675689357755,0.0186514096921265,3962701600.0,6.202960985917031,0.2915391663381004,24580483423.631,3.537601344171735e-07,2.13942199402882e-07
409,409,0.1,2095,2.25,100000.0,8431740000000.0,36.0,0.036,2095.0,0.3963408208683573,0.1054278819522323,0.0201188286865518,3035426400.0000005,5.2858547232404405,0.1902907700366558,16044822973.48873,2.716622932883017e-07,1.6407266830626202e-07
410,410,0.1,2100,2.25,100000.0,8432190000000.0,37.0,0.037,2100.0,0.3871064604269769,0.1413530117150978,0.0202398365185158,3119910300.0,5.4248642548711485,0.2007199774302324,16925089864.87432,2.799282005091423e-07,1.6883819208061173e-07
411,411,0.1,2105,2.25,100000.0,8432620000000.0,33.0,0.033,2105.0,0.4337032929738317,0.1448923205397523,0.0203937239021344,2782764600.0,4.853548575954688,0.1601671030065047,13506283161.547115,2.5028084687073376e-07,1.507668794088008e-07
412,412,0.1,2110,2.25,100000.0,8433040000000.0,22.0,0.022,2110.0,0.3266423975928678,0.1483802943279685,0.0156647444560408,1855268800.0,6.459663581792395,0.1421125987994327,11984412301.79568,1.6726578635985353e-07,1.0063238971365965e-07
413,413,0.1,2115,2.25,100000.0,8433450000000.0,21.0,0.021,2115.0,0.4576973753000207,0.1549680354251845,0.0200925559711169,1771024500.0,4.620957239734262,0.0970401020344195,8183828485.021751,1.6007197512750074e-07,9.617136294277045e-08
414,414,0.1,2120,2.25,100000.0,8433840000000.0,38.0,0.038,2120.0,0.4421133771177675,0.0845738637473144,0.0205169307235075,3204859200.0,4.795150089827043,0.1822157034134276,15367780880.763023,2.90397513082775e-07,1.742292098181522e-07
415,415,0.1,2125,2.25,100000.0,8434220000000.0,47.0,0.047,2125.0,0.4632388214889895,0.1237914780699871,0.0210185943169535,3964083400.0,4.587266656904117,0.2156015328744935,18184307606.007107,3.60084331695675e-07,2.15744171111353e-07
416,416,0.1,2130,2.25,100000.0,8434580000000.0,41.0,0.041,2130.0,0.4194087237957655,0.0997980998407398,0.0224931327033346,3458177800.0,5.078578196282872,0.2082217060475977,17562626373.94947,3.149118060972347e-07,1.8842061732094698e-07
417,417,0.1,2135,2.25,100000.0,8434940000000.0,46.0,0.046,2135.0,0.4494597853634398,0.107576936367395,0.0190052168599003,3880072400.0,4.750146886386304,0.2185067567737699,18430913829.81343,3.541714781551482e-07,2.116378115531362e-07
418,418,0.1,2140,2.25,100000.0,8435280000000.0,49.0,0.049,2140.0,0.4235562533998378,0.1198370711720284,0.0194111397213776,4133287200.0,5.0524575728075405,0.2475704210675695,20883258214.22848,3.781846757175734e-07,2.256949589376201e-07
419,419,0.1,2145,2.25,100000.0,8435600000000.0,42.0,0.042,2145.0,0.4449699592789325,0.0900964957658237,0.020713457874869,3542952000.0,4.820550141128498,0.2024631059273969,17078977763.611492,3.249687438597759e-07,1.958584470973252e-07
420,420,0.1,2150,2.25,100000.0,8435920000000.0,40.0,0.04,2150.0,0.3885867445859235,0.1304983065100465,0.0209225431649108,3374368000.0,5.532870150501483,0.2213148060200593,18669939984.00739,3.102697095059012e-07,1.8888044287465506e-07
421,421,0.1,2155,2.25,100000.0,8436220000000.0,50.0,0.05,2155.0,0.4563249242581771,0.107861726508031,0.0219638891753736,4218110000.0,4.722512151847211,0.2361256075923605,19920075732.82824,3.888089265811733e-07,2.3630338815936898e-07
422,422,0.1,2160,2.25,100000.0,8436510000000.0,56.0,0.0559999999999999,2160.0,0.4461665667009212,0.1440603612338938,0.020565111031596,4724445599.999999,4.841241278950228,0.2711095116212127,22872181058.87477,4.365592748320264e-07,2.648870299455586e-07
423,423,0.1,2165,2.25,100000.0,8436780000000.0,47.0,0.047,2165.0,0.4872708279399071,0.1124088366086415,0.0232835970610155,3965286600.0,4.44311433367195,0.2088263736825816,17618221729.577312,3.67303923536985e-07,2.225332499010879e-07
424,424,0.1,2170,2.25,100000.0,8437050000000.0,42.0,0.042,2170.0,0.3916494620783512,0.1266403744608781,0.0190867561956373,3543561000.0,5.540668914708944,0.2327080944177756,19633698280.07494,3.290425812737232e-07,1.990540950455005e-07
425,425,0.1,2175,2.25,100000.0,8437300000000.0,54.0,0.054,2175.0,0.486013763893954,0.1324682445672798,0.0207411692940996,4556142000.0,4.47518190138042,0.2416598226745426,20389564218.51919,4.240556912348186e-07,2.562257370618753e-07
426,426,0.1,2180,2.25,100000.0,8437540000000.0,53.0,0.053,2180.0,0.4522291002401871,0.1364837265267575,0.019930552402641,4471896200.0,4.82056550284394,0.2554899716507288,21557068554.018906,4.17189322635457e-07,2.517746924527771e-07
427,427,0.1,2185,2.25,100000.0,8437760000000.0,50.0,0.05,2185.0,0.4756996006016556,0.1242105265362443,0.0205596921848279,4218880000.0,4.593234884444835,0.2296617442222417,19378306789.28663,3.945299483965203e-07,2.3779524452348005e-07
428,428,0.1,2190,2.25,100000.0,8437980000000.0,42.0,0.042,2190.0,0.4444935087555361,0.1220770743676372,0.0198405901524042,3543951600.0,4.926956090160728,0.2069321557867506,17460893918.85486,3.322113151723244e-07,1.999769549368574e-07
429,429,0.1,2195,2.25,100000.0,8438180000000.0,45.0,0.045,2195.0,0.4685651734665982,0.1447986005622009,0.0212221746233438,3797181000.0,4.684513754534237,0.2108031189540406,17787946622.956066,3.568065752174145e-07,2.1450212684227477e-07
430,430,0.1,2200,2.25,100000.0,8438360000000.0,39.0,0.039,2200.0,0.4421643129870052,0.1303939128020472,0.0195115187484651,3290960400.0,4.975525919624943,0.1940455108653727,16374258770.65927,3.099856842950621e-07,1.8611081955346445e-07
431,431,0.1,2205,2.25,100000.0,8438540000000.0,37.0,0.037,2205.0,0.4530164964020006,0.1328657472137943,0.0201131212693762,3122259800.0,4.8673724191344085,0.1800927795079731,15197201235.892117,2.9480065183942177e-07,1.7675836730072468e-07
432,432,0.1,2210,2.25,100000.0,8438700000000.0,35.0,0.0349999999999999,2210.0,0.4427126665315966,0.137322441326838,0.0213988387627662,2953544999.9999995,4.991951139130715,0.174718289869575,14743952327.223824,2.795412567871009e-07,1.673851812390905e-07
433,433,0.1,2215,2.25,100000.0,8438860000000.0,44.0,0.044,2215.0,0.5099341957472018,0.1199328645644816,0.0201417443276006,3713098400.000001,4.343697713298833,0.1911226993851487,16128577029.33356,3.522298264830759e-07,2.105503992015969e-07
434,434,0.1,2220,2.25,100000.0,8439000000000.0,25.0,0.025,2220.0,0.4823852440841451,0.1609163649580808,0.0205574381197755,2109750000.0,4.602130822253662,0.1150532705563415,9709345502.249662,2.005904555747456e-07,1.197007693529719e-07
435,435,0.1,2225,2.25,100000.0,8439120000000.0,49.0,0.049,2225.0,0.4546416275844451,0.1306833190643167,0.0208698028541318,4135168800.0,4.893964531628219,0.2398042620497827,20237369439.495625,3.9409786702303147e-07,2.346341502164675e-07
436,436,0.1,2230,2.25,100000.0,8439240000000.0,44.0,0.044,2230.0,0.4024665284815549,0.1053863495821529,0.0184218538072203,3713265600.000001,5.540833441263927,0.2437966714156128,20574586212.774963,3.5473242276846535e-07,2.1071042865411466e-07
437,437,0.1,2235,2.25,100000.0,8439340000000.0,29.0,0.029,2235.0,0.4429712553528726,0.1193664480350326,0.0199876682367101,2447408600.0,5.045474109193814,0.1463187491666205,12348336725.918278,2.343573368572684e-07,1.3873293974599162e-07
438,438,0.1,2240,2.25,100000.0,8439430000000.0,31.0,0.031,2240.0,0.488984029330188,0.1333521272083385,0.0222962049375628,2616223300.0,4.580926708523302,0.1420087279642224,11984727190.430971,2.511172336933452e-07,1.4814653136803002e-07
439,439,0.1,2245,2.25,100000.0,8439520000000.0,27.0,0.027,2245.0,0.4730215017702818,0.1256921823587044,0.0197645473786551,2278670400.0,4.74608446254154,0.1281442804886215,10814762180.693316,2.1922899420147122e-07,1.2878973828558833e-07
440,440,0.1,2250,2.25,100000.0,8439580000000.0,41.0,0.041,2250.0,0.4413072269527451,0.1456980869821314,0.0181217911388821,3460227800.0,5.098488904286466,0.2090380450757451,17641933044.60357,3.336862561146092e-07,1.95204149789577e-07
441,441,0.1,2255,2.25,100000.0,8439640000000.0,35.0,0.0349999999999999,2255.0,0.3970084603850084,0.135869841804156,0.019776325586753,2953873999.9999995,5.679979710792964,0.1987992898777537,16777944388.238852,2.85493080372798e-07,1.6641403030396926e-07
442,442,0.1,2260,2.25,100000.0,8439690000000.0,34.0,0.034,2260.0,0.4178275612777234,0.1294391979461764,0.019637901789792,2869494600.0,5.40892992575426,0.1839036174756448,15520895213.73025,2.779592911784481e-07,1.6144246966091117e-07
443,443,0.1,2265,2.25,100000.0,8439720000000.0,30.0,0.03,2265.0,0.4745488222404862,0.1040373147305131,0.021064279972116,2531916000.0,4.772954633637612,0.1431886390091283,12084720204.181208,2.458325638614039e-07,1.4241328784806498e-07
444,444,0.1,2270,2.25,100000.0,8439740000000.0,22.0,0.022,2270.0,0.5377724304159425,0.1148510247004861,0.0223252457040598,1856742800.0,4.221116352588507,0.0928645597569471,7837527395.630973,1.807001753755099e-07,1.0440993746907197e-07
445,445,0.1,2275,2.25,100000.0,8439750000000.0,22.0,0.022,2275.0,0.4396703616220855,0.116873638620734,0.0206688967293824,1856745000.0,5.174331041116331,0.1138352829045593,9607413288.937544,1.8111778946941848e-07,1.0444118821683105e-07
446,446,0.1,2280,2.25,100000.0,8439750000000.0,31.0,0.031,2280.0,0.4720928939184291,0.1275194410785822,0.0198352234884241,2616322500.0,4.829557973380449,0.1497162971747939,12635681190.80967,2.558023085921628e-07,1.472110158333615e-07
447,447,0.1,2285,2.25,100000.0,8439740000000.0,24.0,0.024,2285.0,0.5461895407275966,0.1164131182000536,0.0220754350681535,2025537600.0,4.1835293970589005,0.1004047055294136,8473896094.448132,1.9849580589380453e-07,1.140248592659311e-07
