,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
297,297,2.25,0.02,1585,1,100000.0,68.59,11.21,8.75,,883.6,0.8836000000000002,1585.0,0.1674478793659318,0.0462474436524677,0.0062704017047028,0.0004934207741345,1.0155610646916672e-05,2781555128000.0,102441256155.8442,1038056593500.0,1556401020666.6667,9.68795994889314,8.559538162549327,26945254944942.023,992360617344.3176,10055777531631.057,15077041571556.191,0.0001912619468026,7.043942393247868e-06,7.137759843964951e-05,0.0001070193742419,0.0001246322548962,4.590052744447071e-06,4.651187123903916e-05,6.973716493190131e-05
298,298,2.25,0.02,1590,1,100000.0,68.59,11.21,8.75,,869.4,0.8694000000000001,1590.0,0.1656138167155859,0.0467675459937037,0.0067934896138518,0.0001329620586266,8.490153949958465e-06,2736853812000.0,95146153690.909,1007794352250.0,1517952938201.8347,9.661444447487607,8.399591593536627,26441746344621.438,919241813549.0028,9736670081864.266,14665498894760.012,0.0001887121820891,6.5605397707694974e-06,6.948967112398092e-05,0.000104666244876,0.0001229449890389,4.274156979574364e-06,4.527215339295984e-05,6.81895052379894e-05
299,299,2.25,0.02,1595,1,100000.0,68.59,11.21,8.75,,890.1,0.8901,1595.0,0.1637873135043946,0.04484212807648,0.0068596886187984,1.9600016453356637e-05,-6.759635282022691e-05,2802016998000.0,91837707157.8948,1018003195194.6902,1540410326422.0183,9.876143355330273,8.771077194952984,27611175588168.1,904972046836.739,10031439849187.08,15179258381024.88,0.00019372696737,6.349511980342288e-06,7.038311042328493e-05,0.0001065015027589,0.0001261905500874,4.1359673382780095e-06,4.58463968220481e-05,6.937332164308008e-05
300,300,2.25,0.02,1600,1,100000.0,68.59,11.21,8.75,,858.1,0.8581,1600.0,0.1751427392581263,0.0427552667461393,0.006373022336493,0.0003157627731903,3.0000979725943105e-05,2701281638000.0,83362161358.42105,968211771690.2654,1471909872743.1191,9.367432307955088,8.014542421639419,25229619252472.457,778591747542.9619,9042972051441.896,13747446819635.943,0.0001872854253381,5.779670519171005e-06,6.712811834487382e-05,0.0001020505461919,0.0001219622835857,3.763783613265957e-06,4.371455275482608e-05,6.645641342497771e-05
301,301,2.25,0.02,1605,1,100000.0,68.59,11.21,8.75,,859.6,0.8596,1605.0,0.1585213498966595,0.0420791602503522,0.0068961919776022,0.0002504936081505,-6.02197935663476e-05,2706003608000.0,78521107559.99995,956815435044.2474,1461418619563.6362,10.381867487945756,8.919677415435533,28078966110242.76,814777745158.1154,9928437676482.434,15164474936503.89,0.0001881155975008,5.45861987080045e-06,6.651576765432355e-05,0.0001015947044583,0.0001224796255911,3.554036597189217e-06,4.330755358110972e-05,6.614699434510768e-05
302,302,2.25,0.02,1610,1,100000.0,68.59,11.21,8.75,,860.3,0.8603,1610.0,0.1654617429156132,0.0496843765271892,0.0070498918094427,0.0008579776807871,-4.808201152284119e-05,2708207194000.0,73792792268.5333,944609400000.0,1449586886236.3638,9.833917832053988,8.462587813089531,26640057183849.58,725883975991.5577,9291921418772.305,14259277365428.63,0.000188771463098,5.143614341429878e-06,6.58425614145153e-05,0.0001010412489889,0.0001228852777638,3.3483582035316967e-06,4.286178278920979e-05,6.577520639954458e-05
303,303,2.25,0.02,1615,1,100000.0,68.59,11.21,8.75,,851.5,0.8515,1615.0,0.1673519234862169,0.0468340357954928,0.0072236746410032,0.0005793478737563,4.1466642261670326e-05,2680504970000.0,68480917480.40537,922190185526.3156,1421944001636.3635,9.788686982304664,8.31959188486598,26189908861720.41,669093699751.2124,9010271266949.84,13893122462416.611,0.0001873514131921,4.786410325757428e-06,6.445562922807364e-05,9.938545951910476e-05,0.0001219256516448,3.114928187966903e-06,4.194681247347891e-05,6.467865232201245e-05
304,304,2.25,0.02,1620,1,100000.0,68.59,11.21,8.75,,830.0,0.8300000000000001,1620.0,0.1770940684096558,0.0486435144876351,0.0067314242948782,0.0005453880421362,-1.2410942958316236e-05,2612823400000.0,62489946270.27029,886591001754.3861,1373618295495.4956,9.295598946191529,7.718091914709861,24296398985668.35,581088131396.6588,8244326316018.125,12773147301640.156,0.0001830981006066,4.379090630122118e-06,6.212939169032864e-05,9.625866825284957e-05,0.0001191383612237,2.849388822683429e-06,4.0426382825880536e-05,6.263363711164543e-05
305,305,2.25,0.02,1625,1,100000.0,68.59,11.21,8.75,,845.9,0.8459,1625.0,0.183131075823735,0.0481646602213616,0.0066375753414978,0.0007187927483455,2.751808386774708e-05,2662876282000.0,59522529873.97269,891138290660.8698,1387351300205.357,8.955265430506245,7.560846863106678,23801394708122.566,532025928929.8972,7965197008555.958,12400461905880.896,0.0001871191897022,4.182622990911438e-06,6.26199106538565e-05,9.748858889223151e-05,0.00012171229141,2.720600859474628e-06,4.073132651814319e-05,6.34117727812234e-05
306,306,2.25,0.02,1630,1,100000.0,68.59,11.21,8.75,,836.3,0.8362999999999999,1630.0,0.1685942403464878,0.0475798390776878,0.0071857224374924,0.0006650850339428,-1.652708152795126e-05,2632655674000.0,54910901230.41094,868825306878.2609,1359207551437.5002,9.864723988409605,8.236840945876619,25929410560800.684,540825492801.1908,8557187447696.615,13387033855823.396,0.0001854754384692,3.868574072575919e-06,6.121034221754115e-05,9.575867405047069e-05,0.0001206207154801,2.5158596543744338e-06,3.980707814469327e-05,6.227498299898288e-05
307,307,2.25,0.02,1635,1,100000.0,68.59,11.21,8.75,,827.5,0.8275,1635.0,0.1658546401002013,0.0432385983767286,0.0066659653494021,0.000106411510963,4.948211499972989e-05,2604953450000.0,52500572000.0,847732303043.4779,1332731011607.1428,9.951010130202445,8.230407198390433,25909157252389.117,522176538620.4413,8431639938703.494,13255491131661.14,0.0001839911883755,3.708182437070701e-06,5.987641501283688e-05,9.413249308181018e-05,0.0001196329407495,2.411097910174952e-06,3.893225361917827e-05,6.120590375494066e-05
308,308,2.25,0.02,1640,1,100000.0,68.59,11.21,8.75,,824.5,0.8244999999999999,1640.0,0.1725480780895395,0.0481552742332946,0.0069399785854227,0.0006041356620754,-0.0001152405745785,2595509510000.0,52310237600.0,832846449347.826,1315817488750.0,9.567538300517992,7.886199039403172,24825596852060.4,500338320815.1264,7966031375157.2705,12585565331485.922,0.0001838029364329,3.704388382837727e-06,5.897864076327072e-05,9.318059414167344e-05,0.0001194809931317,2.408035538042277e-06,3.8339031512292206e-05,6.05719916379723e-05
309,309,2.25,0.02,1645,1,100000.0,68.59,11.21,8.75,,822.0,0.8220000000000001,1645.0,0.175112222890516,0.0450476679420223,0.0065907713289916,-8.687083617883523e-05,-2.219810054513344e-05,2587639560000.0,52151625600.0,818668434000.0,1299860607079.646,9.553702713602714,7.861805012481869,24748804943192.68,498790646655.9098,7829941116766.281,12432178389618.598,0.0001837088165329,3.702491478082348e-06,5.8121158552342826e-05,9.2283275258199e-05,0.000119395169082,2.406305828938444e-06,3.777382971360547e-05,5.9976311757062775e-05
310,310,2.25,0.02,1650,1,100000.0,68.59,11.21,8.75,,802.8,0.8028000000000001,1650.0,0.1708661924503303,0.0486743800388874,0.007106401133478,0.0002344268450436,-3.058248043944048e-05,2527198344000.0,50933485440.0,788249620523.077,1257884644421.0527,9.738263873890435,7.815686981780078,24603626304904.05,495864697421.6408,7674031262475.463,12246179172873.3,0.0001798629372008,3.624981123807761e-06,5.610042137428058e-05,8.952476062776892e-05,0.0001168776346969,2.355567112188174e-06,3.645489536517704e-05,5.817453240688228e-05
311,311,2.25,0.02,1655,1,100000.0,68.59,11.21,8.75,,817.1,0.8171000000000002,1655.0,0.1659105887803661,0.0452771327429504,0.0069726987236352,0.0004687187910061,5.646193961266578e-05,2572214458000.0,51840746080.0,790913523329.9144,1268522376894.7368,10.059729445800947,8.220611151239611,25878319491879.277,521555030368.1668,7957156442971.612,12762243540690.064,0.0001835328550647,3.698945127673013e-06,5.643332599838007e-05,9.051171173574624e-05,0.0001192308332482,2.402993783084725e-06,3.666151479738541e-05,5.880029929889294e-05
312,312,2.25,0.02,1660,1,100000.0,68.59,11.21,8.75,,796.7,0.7967,1660.0,0.1859218495007098,0.0450398248986585,0.0067377253445356,-0.0001643742759923,-2.6419327918708743e-05,2507995666000.0,50546472160.0,760167083170.9403,1225443342939.1304,8.988606787366184,7.156838998749147,22529586031282.34,454064218907.83984,6828660005526.763,11008285060253.916,0.0001793912925501,3.61547553592726e-06,5.437304276591314e-05,8.765320778543817e-05,0.0001165198086804,2.3483554399234345e-06,3.53168565229342e-05,5.693328174515804e-05
313,313,2.25,0.02,1665,1,100000.0,68.59,11.21,8.75,,815.2,0.8152000000000001,1665.0,0.175959419347896,0.0464049763191555,0.0070869896779032,0.0004087979818709,-2.979081424680749e-05,2566233296000.0,51720200960.0,766663185437.2881,1242290156034.7827,9.57073950608191,7.801629387093298,24559373277981.96,494972816138.2568,7337122224619.854,11888968828039.35,0.0001840276324643,3.708916935996475e-06,5.497832606784527e-05,8.908610008500454e-05,0.000119492241207,2.4082622332215038e-06,3.569835307712453e-05,5.784510519971141e-05
314,314,2.25,0.02,1670,1,100000.0,68.59,11.21,8.75,,797.8,0.7978000000000001,1670.0,0.18099605323182,0.0455706434179797,0.0069989385224162,0.0002687426067101,-4.017028832086857e-05,2511458444000.0,50616261440.0,739500048332.2035,1204484446782.609,9.250149674254404,7.379564856674375,23230722577513.805,468195016418.7345,6840296525672.264,11141352586973.95,0.0001805195470861,3.638214525179542e-06,5.315406038832875e-05,8.657638247012602e-05,0.0001172039725406,2.3621441677050232e-06,3.451076149225565e-05,5.621051081442633e-05
315,315,2.25,0.02,1675,1,100000.0,68.59,11.21,8.75,,784.8,0.7847999999999999,1675.0,0.1896698486770446,0.0449684404834301,0.007301408827207,0.0002432181125272,1.3423062829949326e-05,2470534704000.0,49791479040.0,716919894549.1526,1173808852137.9312,8.9017333811082,6.989662496337749,22003317745221.31,443457739147.6491,6385102063976.333,10454291171837.104,0.0001780036051241,3.5875079023323643e-06,5.165453681277852e-05,8.45736783494534e-05,0.0001155473257518,2.328755891988972e-06,3.35304646639284e-05,5.489923844778842e-05
316,316,2.25,0.02,1680,1,100000.0,68.59,11.21,8.75,,780.7,0.7807000000000002,1680.0,0.1768182106359972,0.0460911194554889,0.0070383730174953,0.0002076400557174,4.064792632383702e-05,2457627986000.0,49531355360.0,702792947968.6443,1156751883310.3447,9.643816372736715,7.521294577186126,23676884903090.38,477187030190.6583,6770734966621.256,11144193245922.805,0.0001775096345309,3.5775523544921795e-06,5.07613520254319e-05,8.354991285060176e-05,0.0001151966319805,2.3216879639264654e-06,3.294208116398291e-05,5.422054182066095e-05
317,317,2.25,0.02,1685,1,100000.0,68.59,11.21,8.75,,770.6,0.7706000000000001,1685.0,0.1917512548775675,0.0478073153595279,0.0068992232916118,9.9138506752763e-05,-8.964696850019919e-06,2425833388000.0,48890562880.0,683565379722.0337,1131071533724.138,9.023948137441971,6.968077435331987,21935368404876.387,442088279269.1509,6181075133681.864,10227607100816.908,0.000175629857775,3.5396670882809767e-06,4.948999837103882e-05,8.188935546194342e-05,0.0001139520198043,2.2966038875997027e-06,3.2110060020200564e-05,5.3131384228076496e-05
318,318,2.25,0.02,1690,1,100000.0,68.59,11.21,8.75,,788.9,0.7888999999999999,1690.0,0.1551121726987275,0.0470758605745249,0.0067569242954404,0.0002864364363523,-1.3940519379284816e-05,2483441422000.0,50051602720.0,689502232917.6469,1147019873880.342,11.08286038454581,8.711701049893266,27424260671043.004,552712130770.2683,7614066835356.084,12666363594285.484,0.0001802131624975,3.6320396101718575e-06,5.00343502538461e-05,8.323452974909515e-05,0.0001169107447439,2.3562344163975485e-06,3.245907829309802e-05,5.399722598790813e-05
319,319,2.25,0.02,1695,1,100000.0,68.59,11.21,8.75,,754.0,0.7540000000000001,1695.0,0.1846666698339731,0.0483566913944985,0.007003739686655,0.0004287997160851,-2.2471897608239092e-05,2373576920000.0,47837379200.0,649265230823.5292,1085911573333.3333,9.3498681826582,7.062997766119691,22234175707789.46,448110480671.9105,6081908322182.721,10172136626865.852,0.0001726471994829,3.4795542035711883e-06,4.7225696744369925e-05,7.898610339628728e-05,0.0001119751723681,2.2567622462241742e-06,3.06295471284632e-05,5.1228647606108e-05
320,320,2.25,0.02,1700,1,100000.0,68.59,11.21,8.75,,743.8,0.7437999999999999,1700.0,0.1746413209823003,0.0471114830539592,0.0069475616045261,0.0004427427152669,5.939359273171418e-06,2341467524000.0,47190242240.0,630981407733.3334,1061059371264.9574,9.81387898530765,7.296322559643128,22968677491305.38,462913725532.0465,6189626082226.539,10408485382738.994,0.0001706992536854,3.440295049595096e-06,4.60002345902671e-05,7.735407001566853e-05,0.0001106945998817,2.230953421108616e-06,2.9830110281684596e-05,5.016236242831615e-05
321,321,2.25,0.02,1705,1,100000.0,68.59,11.21,8.75,,741.7,0.7416999999999999,1705.0,0.1777891292938193,0.0457431031202393,0.0065600333992473,7.380855675953e-05,-7.309951781293511e-06,2334856766000.0,47057008160.0,619805637604.2015,1047987780661.017,9.735425113209356,7.219990880887882,22728386893217.438,458070877439.7555,6033424634522.359,10201513037150.426,0.0001705967657482,3.4382294943259417e-06,4.528621999754991e-05,7.657143193019125e-05,0.000110611897359,2.229286623666713e-06,2.936277658125269e-05,4.964754948402506e-05
322,322,2.25,0.02,1710,1,100000.0,68.59,11.21,8.75,,750.2,0.7502,1710.0,0.1865261763916805,0.0467101904757091,0.0065926906112106,0.0004980511169857,2.67840305022493e-07,2361614596000.0,47596288960.0,617511775906.6667,1049859698873.9496,9.219211826631083,6.919132568530523,21781290943082.72,438982981983.9053,5695342362205.998,9682909137385.22,0.000172947855902,3.485613672303804e-06,4.522217038218603e-05,7.688425716280448e-05,0.0001121129570938,2.259539177577547e-06,2.931514369637528e-05,4.9840001655571415e-05
323,323,2.25,0.02,1715,1,100000.0,68.59,11.21,8.75,,742.7,0.7426999999999999,1715.0,0.187222340164385,0.0518949546787682,0.0066479596435258,0.0003133639227228,-3.099356621815318e-05,2338004746000.0,47120452960.0,602125104717.5,1029405729235.2942,9.269381669771166,6.883949055617554,21670533948102.945,436750771043.8447,5580986328239.74,9541371479219.877,0.0001716038422804,3.4585262462654992e-06,4.41945131547996e-05,7.555586818400441e-05,0.000111218633412,2.24151486130998e-06,2.8643026240384936e-05,4.896871942969854e-05
324,324,2.25,0.02,1720,1,100000.0,68.59,11.21,8.75,,734.2,0.7342000000000001,1720.0,0.178370767827505,0.0495181796218634,0.0070511169154584,-0.0004987549884417,1.182871312878722e-05,2311246916000.0,46581172160.0,586219520418.1819,1007828874605.042,9.74924593535708,7.159984684586028,22539488587383.12,454263796316.62354,5716865687822.863,9828438173325.623,0.0001700261831331,3.426729897790669e-06,4.312506242619832e-05,7.414062756092353e-05,0.0001101705967929,2.2203925944286613e-06,2.7943424810674668e-05,4.804034904785031e-05
325,325,2.25,0.02,1725,1,100000.0,68.59,11.21,8.75,,729.8,0.7297999999999999,1725.0,0.1906284978311077,0.0467479450295857,0.0067926883377457,0.0007197149489884,-4.130190405259869e-05,2297395804000.0,46302015040.0,573828760416.5289,992105384983.3333,9.288566631102878,6.788419707320384,21369809470250.414,430689930647.0003,5337613682979.982,9228319741243.54,0.0001693715413673,3.413536162156349e-06,4.230453518869517e-05,7.31412575756153e-05,0.0001097305594481,2.2115240243209296e-06,2.740779398933589e-05,4.73859483578278e-05
326,326,2.25,0.02,1730,1,100000.0,68.59,11.21,8.75,,718.8,0.7188,1730.0,0.1903030948789819,0.0471912542797065,0.0069640123698429,0.0009493246671176,5.224403025898064e-05,2262768024000.0,45604122240.0,556538088000.0001,967690789500.0,9.201077976972169,6.6094196941267045,20806321008716.984,419333310609.93,5117409292374.544,8897989095640.402,0.0001671704910864,3.369175907370274e-06,4.111634267962872e-05,7.149179358413016e-05,0.000108294393001,2.182579338202215e-06,2.6635498549864564e-05,4.631296074105272e-05
327,327,2.25,0.02,1735,1,100000.0,68.59,11.21,8.75,,711.4,0.7114,1735.0,0.2043280586181708,0.0442414632952296,0.0073403357451418,0.0003790428517389,-4.718044546719785e-05,2239472972000.0,45134630720.0,542335568416.3934,948413343866.6667,8.723969728730813,6.212871148152733,19557994116961.84,394174367420.3205,4736380384637.646,8282780293269.989,0.0001658093796312,3.341743889360924e-06,4.0154235070222506e-05,7.022001611393256e-05,0.0001073899759513,2.164351598880772e-06,2.600674550576965e-05,4.5479488908016905e-05
328,328,2.25,0.02,1740,1,100000.0,68.59,11.21,8.75,,717.8,0.7178000000000001,1740.0,0.1815852554107777,0.0455662899155027,0.0063994416065061,0.0002772170827347,2.284570229299802e-05,2259620044000.0,45540677440.0,538756651350.8197,947607822561.9836,9.794141121844628,7.00216461137415,22042674153313.6,444250933335.7106,5255590356967.333,9243948120095.9,0.0001676446079622,3.378731320797962e-06,3.997116587924087e-05,7.030444889937351e-05,0.0001085692891359,2.1881196308023466e-06,2.5885956716371243e-05,4.5530268661057125e-05
329,329,2.25,0.02,1745,1,100000.0,68.59,11.21,8.75,,697.6,0.6976000000000002,1745.0,0.1741271549905832,0.0450521066880346,0.0065113338471853,-0.000493454576161,-5.326177764900608e-05,2196030848000.0,44259092480.0,515457526295.08185,911916210776.8594,10.32535152344414,7.20559182987827,22683058968620.195,457157332528.26086,5324220957742.411,9419288987825.816,0.0001632599377452,3.290362104672399e-06,3.832075661867512e-05,6.779475977580248e-05,0.000105741593902,2.131129891804179e-06,2.481991565324765e-05,4.390989030074584e-05
330,330,2.25,0.02,1750,1,100000.0,68.59,11.21,8.75,,698.1,0.6980999999999999,1750.0,0.1826221579269258,0.0460796556345094,0.0070593163683063,0.0005743084445697,2.8583641795633004e-06,2197604838000.0,44290814880.0,507765724401.63947,903602043073.7704,9.7480918825186,6.797142162268085,21397267583976.684,431243325056.6663,4943927537437.302,8798039743429.748,0.0001637156868272,3.2995473311826933e-06,3.782718934737912e-05,6.731593712495922e-05,0.0001060461435788,2.13726782575966e-06,2.4502401880106715e-05,4.360361350733097e-05
331,331,2.25,0.02,1755,1,100000.0,68.59,11.21,8.75,,685.5,0.6855,1755.0,0.1906623444701836,0.0446667935406189,0.0067979144524991,0.000402924557601,-5.5501287261838e-06,2157940290000.0,43491410400.0,490768276170.7316,878531293524.5901,9.32234951265374,6.398507519984826,20142373702761.832,405952029903.9333,4580867258422.197,8200275839765.263,0.0001610866100535,3.246560574568961e-06,3.663502567543932e-05,6.558088217534575e-05,0.0001043526758642,2.1031374562968763e-06,2.373234472011778e-05,4.248360889994294e-05
332,332,2.25,0.02,1760,1,100000.0,68.59,11.21,8.75,,662.0,0.6620000000000001,1760.0,0.1583399086842973,0.0434411965644606,0.0069924332557517,0.0005514086189469,7.718655399069527e-06,2083962760000.0,42000457600.0,466471599268.2927,839564384878.0488,11.913015532068112,7.810084372176156,24585989401923.1,495509240975.8419,5503296899560.894,9904937585757.912,0.0001558841100673,3.141708710475707e-06,3.489290284805679e-05,6.280090484005929e-05,0.0001009892059799,2.035349645029197e-06,2.2605296661980213e-05,4.068543940675288e-05
333,333,2.25,0.02,1765,1,100000.0,68.59,11.21,8.75,,680.0,0.6799999999999999,1765.0,0.1916158942822676,0.0481913972502881,0.0067817643867428,0.0004466322817027,2.2510075582147467e-05,2140626400000.0,43142464000.0,471559213008.1302,853834757723.5771,9.345809668493567,6.365974092765586,20039959124544.207,403887953120.694,4414608431198.065,7993367569369.225,0.0001604262106585,3.233250798922275e-06,3.5340336662219767e-05,6.398943538684677e-05,0.0001039527590409,2.095077480417438e-06,2.2899783560269137e-05,4.1463787810180365e-05
334,334,2.25,0.02,1770,1,100000.0,68.59,11.21,8.75,,662.3,0.6623,1770.0,0.1980318786320822,0.0485272068904381,0.0070699497501242,0.0004300576111196,9.374442462838627e-06,2084907154000.0,42019491040.0,451953765691.93536,823319022146.3416,9.073121618864214,6.014036041044425,18932065176487.023,381559313816.8552,4103980425422.084,7476174350695.378,0.0001565511465138,3.1551522501230422e-06,3.393622591518405e-05,6.182123583603816e-05,0.000101459779455,2.044833644295857e-06,2.1993847209461017e-05,4.006594070525432e-05
335,335,2.25,0.02,1775,1,100000.0,68.59,11.21,8.75,,650.9,0.6509,1775.0,0.2006465645039725,0.0446262126296737,0.0068119485505994,0.0001306664429237,2.407436953424437e-05,2049020182000.0,41296220320.0,437057082920.96765,801058502341.4635,8.981778317730775,5.84741034978788,18407530832925.25,370987780160.2221,3926336011860.756,7196370836345.141,0.0001541628974427,3.107019166475249e-06,3.2883027137995684e-05,6.026953800993489e-05,9.99185728705681e-05,2.013771965533552e-06,2.1312684165864545e-05,3.9062876511879584e-05
336,336,2.25,0.02,1780,1,100000.0,68.59,11.21,8.75,,644.7,0.6447,1780.0,0.1907965667712687,0.0441057849658805,0.0071628112076167,0.0004918280488706,-1.041629062381722e-05,2029502706000.0,40902862560.0,425924087668.8,785463226088.71,9.39579125876649,6.056094373511925,19064463965928.07,384227696308.5894,4000987235728.586,7378376646682.737,0.0001529798816241,3.0831765111827787e-06,3.210531147352046e-05,5.920665737079304e-05,9.917089945121989e-05,1.9987032578049035e-06,2.081262308603596e-05,3.83813701685688e-05
337,337,2.25,0.02,1785,1,100000.0,68.59,11.21,8.75,,633.5,0.6335,1785.0,0.2001566366366659,0.0454208107638312,0.0070520332419194,0.000100828856718,-7.624310937548232e-07,1994245330000.0,40192280800.0,411753215774.1936,764044323225.8063,8.999381840109802,5.708386968657445,17969888009594.266,362167469549.07794,3710255234772.224,6884705064212.928,0.0001505962178137,3.035135839476518e-06,3.109370549122862e-05,5.769710656408496e-05,9.764607554152668e-05,1.967971757608994e-06,2.016105290915202e-05,3.741060770230945e-05
338,338,2.25,0.02,1790,1,100000.0,68.59,11.21,8.75,,633.5,0.6335,1790.0,0.1855853102613536,0.0436909998811449,0.0070534456731009,-0.0001460502554628,-2.542663736074468e-05,1994245330000.0,40192280800.0,405051922968.0,756321206199.9999,9.75137609075035,6.180173638788011,19455063011431.883,392099880478.1776,3951525203894.594,7378368399390.041,0.0001508807928139,3.0408712011911245e-06,3.06454548740234e-05,5.722181794628868e-05,9.78448966474828e-05,1.9719788241412637e-06,1.9873313951633084e-05,3.710785686179268e-05
339,339,2.25,0.02,1795,1,100000.0,68.59,11.21,8.75,,629.7,0.6296999999999999,1795.0,0.1940156431132891,0.0418828488297719,0.0065867689296049,0.0005823433013352,3.27707756320571e-05,1982283006000.0,39951190560.0,396028657080.0,744161368619.0475,9.460649777029015,5.956171246504837,18749907960572.293,377888093500.2501,3745933778135.335,7038832057374.08,0.0001502464502515,3.028086578352625e-06,3.0016854174744823e-05,5.6403451833548016e-05,9.745186511086868e-05,1.9640576152282445e-06,1.9469334677734537e-05,3.658403623290952e-05
340,340,2.25,0.02,1800,1,100000.0,68.59,11.21,8.75,,619.6,0.6195999999999999,1800.0,0.210806883481382,0.0506851225255714,0.0070694022777585,0.0002943922792935,-4.017210765939635e-05,1950488408000.0,39310398080.0,383273769046.4,724778476888.8889,8.599244664450532,5.324335662380824,16760902178461.588,337801411232.619,3293541312118.882,6228153472926.997,0.0001480908892415,2.984643120272768e-06,2.9100072088747253e-05,5.502882698785933e-05,9.60803329950733e-05,1.936415577864694e-06,1.887992320652592e-05,3.570231800483182e-05
341,341,2.25,0.02,1805,1,100000.0,68.59,11.21,8.75,,598.3,0.5982999999999999,1805.0,0.210475361825729,0.045747223580849,0.0068842058987504,0.0001752328175872,-5.810754026071191e-05,1883436434000.0,37959023840.0,363976583739.6825,692709745666.6669,8.71271275453304,5.213692984786728,16412601242248.918,330781708681.19696,3171756913371.589,6036396358809.457,0.0001432610189682,2.887301284074665e-06,2.768538153231643e-05,5.269002033837343e-05,9.296054578837744e-05,1.8735389791022968e-06,1.7964748513848674e-05,3.41899916915919e-05
342,342,2.25,0.02,1810,1,100000.0,68.59,11.21,8.75,,587.6,0.5876,1810.0,0.1876814013424791,0.0451598046883628,0.0073188364382898,0.0004501998116856,-0.0001144561602133,1849753048000.0,37280164480.0,351529727342.8571,673356518582.6772,9.742468595961869,5.707741874651819,17967857266566.434,362126541688.9097,3414637414805.586,6540750846977.729,0.0001409438531016,2.8406008206115184e-06,2.6785172380212184e-05,5.130709871937959e-05,9.147864296805244e-05,1.8436725161469e-06,1.7384732764747688e-05,3.3300521180512806e-05
343,343,2.25,0.02,1815,1,100000.0,68.59,11.21,8.75,,580.4,0.5803999999999999,1815.0,0.1961834267689255,0.0442308587231324,0.0069294880264778,-0.0001624340578453,1.6904169462878205e-05,1827087592000.0,36823361920.0,341424431895.238,658272450803.1497,9.615612776291853,5.599026245170237,17625622639271.008,355229100319.5768,3293667048455.851,6350249359957.562,0.0001394632717404,2.8107609905151574e-06,2.6061240048228985e-05,5.024653995113277e-05,9.053279449000324e-05,1.824609762406164e-06,1.691769352601333e-05,3.2617617659893944e-05
344,344,2.25,0.02,1820,1,100000.0,68.59,11.21,8.75,,585.6,0.5856,1820.0,0.2064854271296098,0.0448761540656942,0.0068956781413749,-1.4633451717880058e-05,-6.480343829920582e-05,1843457088000.0,37153274880.0,338699774171.4285,657312806551.1809,8.912307385747095,5.2141933361096,16414176338206.3,330813453370.80634,3015789114457.8027,5852725504881.604,0.0001409498960338,2.8407226106559858e-06,2.5896831701121186e-05,5.025784020048367e-05,9.152122329017396e-05,1.844530685519104e-06,1.681526402868717e-05,3.2633291293548985e-05
345,345,2.25,0.02,1825,1,100000.0,68.59,11.21,8.75,,558.3,0.5582999999999999,1825.0,0.1971879349631535,0.0468229027437236,0.0062663446392832,0.0009759849306435,-5.953767201633081e-05,1757517234000.0,35421231840.0,317459571190.4762,620171765578.1251,9.365521721130587,5.229926520582078,16463704088261.973,331811642113.0258,2973831686515.6475,5809515966529.193,0.00013459397843,2.7126246172780165e-06,2.431165160183229e-05,4.749392132512559e-05,8.742148851345135e-05,1.761904095463827e-06,1.5790905329075937e-05,3.0848254476265865e-05
346,346,2.25,0.02,1830,1,100000.0,68.59,11.21,8.75,,549.6,0.5496000000000001,1830.0,0.2156898200508522,0.0430233531303458,0.0069686675576477,0.0009090156369352,-3.2986219901204524e-05,1730129808000.0,34869262080.0,307209615390.47626,604174335375.0,8.556587533466963,4.708517723839993,14822319624293.822,298730965285.4836,2631917610990.038,5176065441052.466,0.0001327226387332,2.674909392659996e-06,2.35668275353262e-05,4.6347743201186135e-05,8.622410645137176e-05,1.737771901024146e-06,1.531033940796273e-05,3.0110106171039843e-05
347,347,2.25,0.02,1835,1,100000.0,68.59,11.21,8.75,,545.7,0.5457,1835.0,0.2105690743138665,0.0450531420912008,0.00702680740612,0.0002888582297766,6.806984113517459e-05,1717852686000.0,34621827360.0,299828136132.2833,593635134046.5117,8.838042305667887,4.811807856720403,15147474896798.691,305284187108.05457,2643788493874.2085,5234484519021.943,0.0001319893719805,2.6601310387726816e-06,2.3036973841084044e-05,4.561131997346737e-05,8.577319512578733e-05,1.7286841752859144e-06,1.4970560301394478e-05,2.964048233068011e-05
