,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
265,265,0.02,1375,2.25,100000.0,0.01715,0.00243,0.81,8423790000000.0,60.0,0.06,1375.0,0.1216842706270954,0.0384508014334432,0.0020623773354998,0.0126967337528347,2.4303017712095707e-05,5054274000.0,11.299734903401962,0.6779840942041176,57111956329.15704,3.037281843699848e-07,1.9868522638824465e-07
266,266,0.02,1380,2.25,100000.0,0.01715,0.00243,0.81,8424740000000.0,45.0,0.045,1380.0,0.1477532680469087,0.040198620467267,0.001958022129647,0.0087746948807467,-3.640201502710479e-05,3791133000.0,9.339894935940618,0.4202952721173278,35408783908.17737,2.28625124521932e-07,1.4954097933874518e-07
267,267,0.02,1385,2.25,100000.0,0.01715,0.00243,0.81,8425650000000.0,62.0,0.062,1385.0,0.1506808200195543,0.041786172787269,0.0019649122729896,0.0126858838420609,0.0002519824095813,5223903000.0,9.191614432548644,0.5698800948180158,48016102209.03416,3.161584563962821e-07,2.0674723256725157e-07
268,268,0.02,1390,2.25,100000.0,0.01715,0.00243,0.81,8426540000000.0,47.0,0.047,1390.0,0.1297145838853124,0.0436636682187761,0.0022931062521162,0.0121488143871157,5.794458958166952e-05,3960473800.0,10.715834398612976,0.5036442167348099,42439781380.84544,2.405415038939269e-07,1.572714991422581e-07
269,269,0.02,1395,2.25,100000.0,0.01715,0.00243,0.81,8427390000000.0,49.0,0.049,1395.0,0.1170800191453097,0.0490544403288115,0.0017095897655762,0.0100262460052428,-0.0002332822807687,4129421100.0,11.914928014050334,0.5838314726884665,49201755146.20055,2.5171400600076746e-07,1.645204075737806e-07
270,270,0.02,1400,2.25,100000.0,0.01715,0.00243,0.81,8428210000000.0,60.0,0.06,1400.0,0.1362579646907744,0.036336638087061,0.0021608009197074,0.0081584411285161,4.8630946169807935e-05,5056926000.0,10.274628739517564,0.6164777243710537,51958037213.21359,3.093333795165337e-07,2.021387770764797e-07
271,271,0.02,1405,2.25,100000.0,0.01715,0.00243,0.81,8429010000000.0,57.0,0.0569999999999999,1405.0,0.1506910747541882,0.0412878563315883,0.0017608734913505,0.0110757550058627,0.0001748239369013,4804535700.0,9.32371079237359,0.5314515151652945,44796101358.4342,2.949009665300728e-07,1.9267274349591457e-07
272,272,0.02,1410,2.25,100000.0,0.01715,0.00243,0.81,8429770000000.0,55.0,0.055,1410.0,0.122314148154621,0.0414288436940446,0.0021755128238265,0.0097804758767698,0.0001231475269853,4636373500.0,11.527693413010368,0.6340231377155703,53446692256.20583,2.85581484447165e-07,1.865338517988043e-07
273,273,0.02,1415,2.25,100000.0,0.01715,0.00243,0.81,8430500000000.0,53.0,0.053,1415.0,0.1742925718396963,0.0431873700241087,0.0016299880612718,0.0101817557115715,4.432321223376304e-05,4468165000.0,8.118533022172803,0.4302822501751586,36274945101.01675,2.761661048711086e-07,1.8033882913244408e-07
274,274,0.02,1420,2.25,100000.0,0.01715,0.00243,0.81,8431210000000.0,58.0,0.058,1420.0,0.1602524343385286,0.0467325185708579,0.0021152530602823,0.0163434610960534,-7.756411257585907e-05,4890101800.0,8.86101983948831,0.513939150690322,43331289066.9175,3.032684649490827e-07,1.9799906873542368e-07
275,275,0.02,1425,2.25,100000.0,0.01715,0.00243,0.81,8431880000000.0,57.0,0.0569999999999999,1425.0,0.1447822282403648,0.0393127564522555,0.0023916246149961,0.0197003670647465,-0.000246734176628,4806171600.0,9.842368205814882,0.5610149877314483,47304110547.53044,2.9910192848435655e-07,1.9520936126658165e-07
276,276,0.02,1430,2.25,100000.0,0.01715,0.00243,0.81,8432530000000.0,48.0,0.048,1430.0,0.1640882835255202,0.0477767293829495,0.0018679039979825,0.0104369402794194,-1.0595796697444635e-05,4047614400.0,8.71482088346421,0.4183114024062821,35274234501.33046,2.527507453321663e-07,1.649152691536694e-07
277,277,0.02,1435,2.25,100000.0,0.01715,0.00243,0.81,8433140000000.0,55.0,0.055,1435.0,0.1601651426681515,0.0555222642196263,0.0020168277784846,0.0147166170899621,-0.0001347039859631,4638227000.0,8.959502524049178,0.4927726388227048,41556206513.61305,2.906438755442135e-07,1.895587192538994e-07
278,278,0.02,1440,2.25,100000.0,0.01715,0.00243,0.81,8433730000000.0,54.0,0.054,1440.0,0.1393425107405604,0.0441643135667464,0.002017844704935,0.0118595771163971,-1.789381299445784e-05,4554214200.0,10.334247548338734,0.5580493676102917,47064376930.95945,2.8633173030982445e-07,1.8669785803595224e-07
279,279,0.02,1445,2.25,100000.0,0.01715,0.00243,0.81,8434290000000.0,57.0,0.0569999999999999,1445.0,0.1793962397064735,0.0367793441900914,0.0020323907140498,0.01075920737701,-0.0001086554773887,4807545300.0,8.054795364519878,0.459123335777633,38723793597.159325,3.032418470685964e-07,1.976766398371728e-07
280,280,0.02,1450,2.25,100000.0,0.01715,0.00243,0.81,8434820000000.0,45.0,0.045,1450.0,0.1630124104005647,0.0428807958942341,0.0020342750182225,0.0108810396681132,-7.975442612764784e-05,3795669000.0,8.895028276908276,0.4002762724608724,33762583084.78416,2.402361147502205e-07,1.565417989854415e-07
281,281,0.02,1455,2.25,100000.0,0.01715,0.00243,0.81,8435320000000.0,47.0,0.047,1455.0,0.1352515822721622,0.0483613598973202,0.0019718260382077,0.0084030263084101,0.0002639710007976,3964600400.0,10.757729969266842,0.5056133085555415,42650100539.247314,2.5176569206320785e-07,1.6399282743444281e-07
282,282,0.02,1460,2.25,100000.0,0.01715,0.00243,0.81,8435800000000.0,55.0,0.055,1460.0,0.1528645789768884,0.0468383371679352,0.0019050573829303,0.009805978738311,6.101932574828644e-05,4639690000.0,9.550937239821508,0.5253015481901829,44313388002.22745,2.9558356882460444e-07,1.924871078954029e-07
283,283,0.02,1465,2.25,100000.0,0.01715,0.00243,0.81,8436240000000.0,43.0,0.043,1465.0,0.1551199903225194,0.0505059737190243,0.0015918273843723,0.0068954992965299,4.806816395969967e-05,3627583200.0,9.444301775380652,0.4061049763413679,34259990456.10102,2.3187908688291557e-07,1.509351607406991e-07
284,284,0.02,1470,2.25,100000.0,0.01715,0.00243,0.81,8436660000000.0,69.0,0.0689999999999999,1470.0,0.1534366858768132,0.0518248738625176,0.0018194910051748,0.0132726384924919,-0.0001137375306501,5821295399.999999,9.58049889828949,0.6610544239819747,55770914166.31767,3.73304997109442e-07,2.429163251850677e-07
285,285,0.02,1475,2.25,100000.0,0.01715,0.00243,0.81,8437050000000.0,30.0,0.03,1475.0,0.1662403807979417,0.046382851416956,0.0024573775738879,0.011152930712925,-6.46399204195327e-05,2531115000.0,8.872693823968085,0.2661808147190425,22457808428.25298,1.628362040763031e-07,1.0592145596675617e-07
286,286,0.02,1480,2.25,100000.0,0.01715,0.00243,0.81,8437420000000.0,45.0,0.045,1480.0,0.1423283759630353,0.0434682351383712,0.002374473928384,0.0157895553728818,-0.0003265900734973,3796839000.0,10.398488635775456,0.4679319886098955,39481387193.36905,2.45066025217396e-07,1.593429186548655e-07
287,287,0.02,1485,2.25,100000.0,0.01715,0.00243,0.81,8437750000000.0,59.0,0.059,1485.0,0.1558491318850228,0.0440539481072785,0.0022026396318339,0.0146478738876639,-0.0001024089347358,4978272500.0,9.52844576058052,0.5621782998742507,47435199497.63958,3.223476781726462e-07,2.095272216855959e-07
288,288,0.02,1490,2.25,100000.0,0.01715,0.00243,0.81,8438060000000.0,52.0,0.052,1490.0,0.1704859812875394,0.0443187609506824,0.0021696077667512,0.0129308458454655,0.0002719790644894,4387791200.0,8.739721522832928,0.4544655191873122,38348073188.336914,2.850491377845513e-07,1.8520920180659325e-07
289,289,0.02,1495,2.25,100000.0,0.01715,0.00243,0.81,8438350000000.0,50.0,0.05,1495.0,0.1538828899494741,0.0390375496476534,0.0018814224377756,0.0143367443190757,-5.427428112884396e-05,4219175000.0,9.715180163895209,0.4857590081947605,40990045268.00256,2.7495427544962256e-07,1.7863289477862338e-07
290,290,0.02,1500,2.25,100000.0,0.01715,0.00243,0.81,8438600000000.0,64.0,0.064,1500.0,0.1576888919404902,0.0427821966927091,0.0022506392629251,0.0107423190990053,-0.0002555676253553,5400704000.0,9.51240116879051,0.6087936748025926,51373663041.89158,3.530381406703247e-07,2.293536044166048e-07
291,291,0.02,1505,2.25,100000.0,0.01715,0.00243,0.81,8438830000000.0,50.0,0.05,1505.0,0.1516402611315157,0.0449196224905497,0.0020648852582528,0.01237842643072,-0.0001335508340504,4219415000.0,9.924804855715276,0.4962402427857638,41876870480.27787,2.766972632807379e-07,1.7972547599778504e-07
292,292,0.02,1510,2.25,100000.0,0.01715,0.00243,0.81,8439040000000.0,46.0,0.046,1510.0,0.1572993528214551,0.0510899692961376,0.0021894872303844,0.0111575640057803,7.791518150717287e-05,3881958400.0,9.599530912971696,0.441578421996698,37264979663.67014,2.553572077153496e-07,1.6584958878943884e-07
293,293,0.02,1515,2.25,100000.0,0.01715,0.00243,0.81,8439220000000.0,48.0,0.048,1515.0,0.1619823869829018,0.0424823184808834,0.0020248315352292,0.0128454928458531,-5.486722970884679e-05,4050825600.0,9.352868717510116,0.4489376984404855,37886840034.32915,2.672788861087236e-07,1.735761876297539e-07
294,294,0.02,1520,2.25,100000.0,0.01715,0.00243,0.81,8439370000000.0,57.0,0.0569999999999999,1520.0,0.1648271535286799,0.056974954309838,0.0020178121849575,0.0126904947509282,0.0001379846277184,4810440900.0,9.221781529676903,0.5256415471915835,44360835041.22234,3.1838826653076624e-07,2.0673707259631085e-07
295,295,0.02,1525,2.25,100000.0,0.01715,0.00243,0.81,8439490000000.0,61.0,0.061,1525.0,0.1640239463955051,0.045844440785528,0.0019434131478807,0.0156120870966352,-9.6061272373449e-06,5148088900.0,9.297422928252326,0.5671427986233919,47863959775.5413,3.417689411339653e-07,2.2258637179237733e-07
296,296,0.02,1530,2.25,100000.0,0.01715,0.00243,0.81,8439600000000.0,48.0,0.048,1530.0,0.169231701093963,0.048221885777695,0.0020385012089072,0.0154641863888667,-0.0001069458280485,4051008000.0,9.040859307739828,0.4339612467715117,36624593382.528496,2.697784798783225e-07,1.7621812550568545e-07
297,297,0.02,1535,2.25,100000.0,0.01715,0.00243,0.81,8439670000000.0,52.0,0.052,1535.0,0.1512934747699273,0.0451748679549733,0.00221860211019,0.0120570717095725,-3.326506680271859e-05,4388628400.0,10.145844044723551,0.5275838903256247,44526339316.64465,2.9314199790521186e-07,1.9143751254111305e-07
298,298,0.02,1540,2.25,100000.0,0.01715,0.00243,0.81,8439720000000.0,39.0,0.039,1540.0,0.167285396413913,0.0455511298192418,0.0023923055812955,0.0139145350894859,-1.7848214458485837e-05,3291490800.0,9.205824495221266,0.3590271553136294,30300886632.43544,2.2050085862085777e-07,1.4398094538201097e-07
299,299,0.02,1545,2.25,100000.0,0.01715,0.00243,0.81,8439750000000.0,45.0,0.045,1545.0,0.1859298034293973,0.052317190594443,0.0019016467390943,0.0094154276948551,1.7861112635751062e-05,3797887500.0,8.309587658907404,0.3739314446508331,31558879099.91869,2.5519462013520496e-07,1.6658935691445265e-07
300,300,0.02,1550,2.25,100000.0,0.01715,0.00243,0.81,8439750000000.0,54.0,0.054,1550.0,0.1650641906892411,0.0365138524412668,0.0019632110379078,0.008970453105485,-0.0002177660994128,4557465000.0,9.390286248809195,0.5070754574356965,42795900918.9292,3.071340479730488e-07,2.0045854006122665e-07
301,301,0.02,1555,2.25,100000.0,0.01715,0.00243,0.81,8439730000000.0,46.0,0.046,1555.0,0.1682463386188008,0.0430234605252814,0.0019557373644416,0.0091096339413175,-5.746814529927321e-05,3882275800.0,9.242400237447042,0.4251504109225639,35881546775.7549,2.623793394286505e-07,1.7122185591835566e-07
302,302,0.02,1560,2.25,100000.0,0.01715,0.00243,0.81,8439680000000.0,48.0,0.048,1560.0,0.1541474602547702,0.0417913372478645,0.0020407135453283,0.0085301938503202,6.423068214125522e-06,4051046400.0,10.120179712475831,0.48576862619884,40997317591.578255,2.746051029560611e-07,1.79149168387676e-07
303,303,0.02,1565,2.25,100000.0,0.01715,0.00243,0.81,8439600000000.0,55.0,0.055,1565.0,0.1553606681575516,0.0398247417131711,0.0017894779766591,0.0113792548665251,1.9653261640004048e-05,4641780000.0,10.07333463842296,0.5540334051132628,46758203257.93893,3.155524376643837e-07,2.058192588913966e-07
304,304,0.02,1570,2.25,100000.0,0.01715,0.00243,0.81,8439510000000.0,48.0,0.048,1570.0,0.1450927782577987,0.0347163233043185,0.002450315769248,0.0107623053751582,-0.0001031998419128,4050964800.0,10.82066260534654,0.519391805056634,43834123326.93513,2.761967871320434e-07,1.80101312870398e-07
305,305,0.02,1575,2.25,100000.0,0.01715,0.00243,0.81,8439390000000.0,47.0,0.047,1575.0,0.1744972625926466,0.04545518626557,0.0020450461277195,0.0103638536258492,-6.333315788505668e-05,3966513300.0,9.025929556710253,0.4242186891653818,35801469631.55432,2.711900107148608e-07,1.768077230816549e-07
306,306,0.02,1580,2.25,100000.0,0.01715,0.00243,0.81,8439240000000.0,52.0,0.052,1580.0,0.1819191383068005,0.0434703530627506,0.00194294674733,0.0104434238043648,0.0002492523522745,4388404800.0,8.685177462392017,0.4516292280443849,38114074464.81294,3.008760800771352e-07,1.9612631729488642e-07
307,307,0.02,1585,2.25,100000.0,0.01715,0.00243,0.81,8439080000000.0,45.0,0.045,1585.0,0.1566490004656498,0.0436640137447044,0.0019366682954977,0.0114401559193235,-0.0001897556568438,3797586000.0,10.118162230773766,0.4553173003848195,38424591233.31522,2.6112503908298214e-07,1.701572266456374e-07
308,308,0.02,1590,2.25,100000.0,0.01715,0.00243,0.81,8438880000000.0,51.0,0.051,1590.0,0.1527224309846445,0.0404488251097733,0.002056144221211,0.0106824432900097,-2.2377653930424804e-05,4303828800.0,10.411044335457618,0.5309632611083385,44807352449.01936,2.96758606771521e-07,1.933366635520736e-07
309,309,0.02,1595,2.25,100000.0,0.01715,0.00243,0.81,8438670000000.0,46.0,0.046,1595.0,0.1768861309999867,0.0381149579236238,0.0022961961041107,0.004356673951802,1.4564721369936192e-05,3881788200.0,9.01710038533275,0.4147866177253065,35002473874.00012,2.68380618852727e-07,1.7481870689247522e-07
310,310,0.02,1600,2.25,100000.0,0.01715,0.00243,0.81,8438430000000.0,45.0,0.045,1600.0,0.2058077902555167,0.0408708850336972,0.0019673386650916,0.0137211832591309,-4.6026957899822806e-05,3797293500.0,7.77424410423702,0.3498409846906659,29521086604.43256,2.632741874365118e-07,1.7144698286565685e-07
311,311,0.02,1605,2.25,100000.0,0.01715,0.00243,0.81,8438170000000.0,39.0,0.039,1605.0,0.1994885787512419,0.0424505639838817,0.0019961802202006,0.0127420594311021,-5.88376024309942e-05,3290886300.0,8.045573385940058,0.3137773620516623,26477067231.43475,2.2877539438676986e-07,1.4895269196822593e-07
312,312,0.02,1610,2.25,100000.0,0.01715,0.00243,0.81,8437880000000.0,62.0,0.062,1610.0,0.214683598444543,0.0400642496357196,0.0021466884531209,0.0110654138870119,-4.3501111887147255e-05,5231485600.0,7.499408486093057,0.4649633261377695,39233047503.513626,3.646527463173164e-07,2.3737938607436986e-07
313,313,0.02,1615,2.25,100000.0,0.01715,0.00243,0.81,8437580000000.0,42.0,0.042,1615.0,0.1987811797423058,0.0456956062674934,0.0018759441234413,0.0199239019226314,3.932942714084414e-05,3543783600.0,8.124511596588968,0.3412294870567366,28791510954.0018,2.4768947378871225e-07,1.6119280865145158e-07
314,314,0.02,1620,2.25,100000.0,0.01715,0.00243,0.81,8437250000000.0,44.0,0.044,1620.0,0.1517614554328281,0.0437933390200985,0.0024083003753282,0.010737617549498,0.0002191791534312,3712390000.000001,10.674647230943538,0.4696844781615157,39628453633.68248,2.601521242160724e-07,1.6927591081118056e-07
315,315,0.02,1625,2.25,100000.0,0.01715,0.00243,0.81,8436900000000.0,38.0,0.038,1625.0,0.1806995060190991,0.0360325849550365,0.0016693324408542,0.0093709966913018,9.885790733672056e-05,3206022000.0,8.992830339161216,0.3417275528881262,28831211909.618324,2.252858095070898e-07,1.465378945949096e-07
316,316,0.02,1630,2.25,100000.0,0.01715,0.00243,0.81,8436520000000.0,48.0,0.048,1630.0,0.2030812080619179,0.0398043415957956,0.0018821832322142,0.0100757248825084,0.0001860294564695,4049529600.0,8.026345793171693,0.3852645980722412,32502924869.284245,2.852968147609383e-07,1.855378060011271e-07
317,317,0.02,1635,2.25,100000.0,0.01715,0.00243,0.81,8436130000000.0,56.0,0.0559999999999999,1635.0,0.2006040686981517,0.0447631308520852,0.0019035377532772,0.0123378245135824,4.366647234285589e-05,4724232799.999999,8.150383043626993,0.4564214504431115,38504306907.266464,3.336785949226104e-07,2.1696121389420213e-07
318,318,0.02,1640,2.25,100000.0,0.01715,0.00243,0.81,8435710000000.0,34.0,0.034,1640.0,0.1411428690282041,0.0395059889992305,0.0023204716790475,0.0102757488778745,-0.0002080388519946,2868141400.0,11.619432219932303,0.3950606954776983,33326174594.481743,2.0310956650091642e-07,1.3203125690506005e-07
319,319,0.02,1645,2.25,100000.0,0.01715,0.00243,0.81,8435270000000.0,33.0,0.033,1645.0,0.1710264627503192,0.0407237958950572,0.002114067012017,0.006424834735937,-0.0003987794321889,2783639100.0,9.618394566234633,0.3174070206857428,26774139193.79826,1.976237543361797e-07,1.284386999432471e-07
320,320,0.02,1650,2.25,100000.0,0.01715,0.00243,0.81,8434800000000.0,52.0,0.052,1650.0,0.1666244510236443,0.0492907094799914,0.0021269188230385,0.0137300570865899,0.0001253537015779,4386096000.0,9.902508244518458,0.5149304287149599,43433351801.24944,3.121623244483919e-07,2.028477611388085e-07
321,321,0.02,1655,2.25,100000.0,0.01715,0.00243,0.81,8434320000000.0,40.0,0.04,1655.0,0.196745414864409,0.0395301854125246,0.0026032829304767,0.0121874339724684,-0.0002002501460561,3373728000.0,8.411885995618123,0.3364754398247249,28379415316.22474,2.407225144567986e-07,1.5638369473518318e-07
322,322,0.02,1660,2.25,100000.0,0.01715,0.00243,0.81,8433810000000.0,51.0,0.051,1660.0,0.1776781390171068,0.0424463184636822,0.0022678259590348,0.0065169837096292,3.872414164760997e-05,4301243100.0,9.342736305000216,0.4764795515550111,40185380067.001686,3.07658250666844e-07,1.998328904210145e-07
323,323,0.02,1665,2.25,100000.0,0.01715,0.00243,0.81,8433290000000.0,41.0,0.041,1665.0,0.2064988967362471,0.052499679255251,0.0017562248623414,0.0148471637253135,-0.0001042120439555,3457648900.0,8.062997073183585,0.330582880000527,27879012960.79644,2.4795210238756934e-07,1.6099947616309257e-07
324,324,0.02,1670,2.25,100000.0,0.01715,0.00243,0.81,8432740000000.0,38.0,0.038,1670.0,0.1604611469823183,0.0367300844128118,0.0019164237657754,0.0051937097662024,-0.0001148182445951,3204441200.0,10.40750381887786,0.3954851451173586,33350234026.36955,2.303300201802451e-07,1.495438792986779e-07
325,325,0.02,1675,2.25,100000.0,0.01715,0.00243,0.81,8432170000000.0,43.0,0.043,1675.0,0.1797731624592215,0.0503484169419058,0.002237736853962,0.0080030395127491,1.0827855881377264e-05,3625833100.0,9.317297293359598,0.4006437836144626,33782964928.803635,2.612435932730279e-07,1.6958082703689937e-07
326,326,0.02,1680,2.25,100000.0,0.01715,0.00243,0.81,8431580000000.0,43.0,0.043,1680.0,0.2079218604790667,0.0357488252304893,0.0020612047493242,0.0102804042497968,3.212577444922164e-05,3625579400.0,8.079958481177307,0.3474382146906242,29294531022.21173,2.6186846745048044e-07,1.699421304759494e-07
327,327,0.02,1685,2.25,100000.0,0.01715,0.00243,0.81,8430970000000.0,42.0,0.042,1685.0,0.1729471884096271,0.0460407818139795,0.0020343288290122,0.0156885328029041,-2.8668768848412457e-05,3541007400.0,9.742858588767923,0.4092000607282528,34499534359.980774,2.563682358066439e-07,1.6633662780319617e-07
328,328,0.02,1690,2.25,100000.0,0.01715,0.00243,0.81,8430340000000.0,46.0,0.046,1690.0,0.1666995720228885,0.041268242778185,0.0019834749441907,0.0050993543792185,-4.695349537464553e-06,3877956400.0,10.137998433301052,0.4663479279318483,39314715907.60979,2.8140739728383e-07,1.825590758019414e-07
329,329,0.02,1695,2.25,100000.0,0.01715,0.00243,0.81,8429690000000.0,48.0,0.048,1695.0,0.1563937556059341,0.0488520088575893,0.0019289102196916,0.0060264410282642,-0.0001712860605768,4046251200.0,10.838028624818609,0.5202253739912932,43853386328.80664,2.943127447012183e-07,1.9088476625615936e-07
330,330,0.02,1700,2.25,100000.0,0.01715,0.00243,0.81,8429010000000.0,38.0,0.038,1700.0,0.2015876584493032,0.0429804358641281,0.0021749493945134,0.0099917377795672,-6.327014350084528e-06,3203023800.0,8.433055937437404,0.3204561256226213,27011278874.343315,2.335090137243439e-07,1.5142530670133554e-07
331,331,0.02,1705,2.25,100000.0,0.01715,0.00243,0.81,8428320000000.0,43.0,0.043,1705.0,0.2021315941485331,0.0428557035066468,0.0019723247624736,0.0095594512184694,0.0002883846248417,3624177600.0,8.435098962050972,0.3627092553681917,30570296712.04837,2.648012443678358e-07,1.716923995253108e-07
332,332,0.02,1710,2.25,100000.0,0.01715,0.00243,0.81,8427610000000.0,28.0,0.0279999999999999,1710.0,0.169935741323978,0.0526562549102562,0.0017589699214449,0.0085660936961535,5.760582427092161e-05,2359730799.9999995,10.062627124095869,0.2817535594746842,23745091153.644432,1.7280990008168045e-07,1.1202352762454545e-07
333,333,0.02,1715,2.25,100000.0,0.01715,0.00243,0.81,8426880000000.0,45.0,0.045,1715.0,0.1704546209956851,0.045999651498538,0.002250774735495,0.015429300723541,-0.0001671854089101,3792096000.0,10.061328874407067,0.452759799348318,38153524979.32356,2.7833059150538385e-07,1.8038959741600346e-07
334,334,0.02,1720,2.25,100000.0,0.01715,0.00243,0.81,8426120000000.0,41.0,0.041,1720.0,0.1551932294828807,0.047784256901412,0.0020524696557753,0.0086924766518012,-8.686709947743143e-07,3454709200.0,11.082957714915857,0.4544012663115501,38288395980.93078,2.54144641597883e-07,1.6467620645604137e-07
335,335,0.02,1725,2.25,100000.0,0.01715,0.00243,0.81,8425350000000.0,44.0,0.044,1725.0,0.1904857653385395,0.0357244264307563,0.002017025678004,0.0170777626913234,9.762841755217848e-06,3707154000.000001,9.055794783060328,0.3984549704546545,33571225853.20124,2.733035317523529e-07,1.770648669561106e-07
336,336,0.02,1730,2.25,100000.0,0.01715,0.00243,0.81,8424560000000.0,38.0,0.038,1730.0,0.1998748641625334,0.0508917880474443,0.0017749735500774,0.0081601870259674,4.1555763818760687e-05,3201332800.0,8.655415513344416,0.3289057895070878,27708865580.49832,2.3651049096991058e-07,1.5321340442028085e-07
337,337,0.02,1735,2.25,100000.0,0.01715,0.00243,0.81,8423750000000.0,41.0,0.041,1735.0,0.1872828984452459,0.0482904007488218,0.0019103720221211,0.0122050639225164,1.3786374315789984e-06,3453737500.0,9.264059956372607,0.3798264582112769,31995631273.57244,2.55712875057764e-07,1.656178894342238e-07
338,338,0.02,1740,2.25,100000.0,0.01715,0.00243,0.81,8422910000000.0,31.0,0.031,1740.0,0.2150589022604661,0.0403273985285939,0.001864328485184,0.013737046150985,0.000191406868795,2611102100.0,8.090806666038958,0.2508150066472077,21125922276.38832,1.9372159008162818e-07,1.254571535648907e-07
339,339,0.02,1745,2.25,100000.0,0.01715,0.00243,0.81,8422060000000.0,36.0,0.036,1745.0,0.1845062539921532,0.0378450087273551,0.0017489182617274,0.0114983303337642,2.2030163866762378e-05,3031941600.0000005,9.457673993393268,0.3404762637621576,28675115219.80718,2.2540420928711737e-07,1.4599172761810296e-07
340,340,0.02,1750,2.25,100000.0,0.01715,0.00243,0.81,8421190000000.0,38.0,0.038,1750.0,0.1848145942352777,0.0410306693335596,0.0021319523060089,0.0079146734468645,6.818057159006554e-05,3200052200.0,9.4689491770989,0.3598200687297581,30301131645.86352,2.383953360253756e-07,1.5441957043106486e-07
341,341,0.02,1755,2.25,100000.0,0.01715,0.00243,0.81,8420310000000.0,30.0,0.03,1755.0,0.1596851758782352,0.0450142073874806,0.0016695164887692,0.0056476558684229,0.0001594181313016,2526093000.0,10.990375220165964,0.3297112566049789,27762709911.034702,1.8856859012083525e-07,1.2215563389476433e-07
342,342,0.02,1760,2.25,100000.0,0.01715,0.00243,0.81,8419400000000.0,39.0,0.039,1760.0,0.1673242490686289,0.0523652078030229,0.0022867255391758,0.0153777063727051,3.1113944826320315e-06,3283566000.0,10.518499319713824,0.4102214734688391,34538186737.23544,2.456165597496222e-07,1.591221923384459e-07
343,343,0.02,1765,2.25,100000.0,0.01715,0.00243,0.81,8418470000000.0,36.0,0.036,1765.0,0.1854425862323215,0.0405569584819374,0.0021217724772923,0.0130206886502425,-1.661302091389031e-05,3030649200.0000005,9.517770625722491,0.3426397425260098,28845023932.62938,2.27127707567958e-07,1.4717390480907916e-07
344,344,0.02,1770,2.25,100000.0,0.01715,0.00243,0.81,8417530000000.0,30.0,0.03,1770.0,0.1970191991189964,0.0299904789697117,0.0017580218668028,0.0070101597657336,-8.122109296678209e-05,2525259000.0,8.983896025944903,0.269516880778347,22686664294.5816,1.8961620949689312e-07,1.2288903163642206e-07
345,345,0.02,1775,2.25,100000.0,0.01715,0.00243,0.81,8416560000000.0,45.0,0.045,1775.0,0.1771559746076401,0.0471338385490789,0.0021028298762807,0.0101290625274226,-9.453986802033296e-05,3787452000.0,10.01941935027152,0.4508738707622183,37948069857.02457,2.8495794203243e-07,1.8469159161062861e-07
346,346,0.02,1780,2.25,100000.0,0.01715,0.00243,0.81,8415580000000.0,37.0,0.037,1780.0,0.1576509123201153,0.0450483337792379,0.0021496155789374,0.0102900975219259,-5.712549185247305e-05,3113764600.0,11.290768786581149,0.4177584451035024,35156796154.44134,2.3470938890865842e-07,1.5215295606581089e-07
347,347,0.02,1785,2.25,100000.0,0.01715,0.00243,0.81,8414580000000.0,23.0,0.023,1785.0,0.1936558355754297,0.040227512862645,0.0019065741395409,0.0115341767931499,0.0001493408007417,1935353400.0,9.217382965486395,0.211999808206187,17838893461.35618,1.461489706349965e-07,9.47624955932469e-08
348,348,0.02,1790,2.25,100000.0,0.01715,0.00243,0.81,8413560000000.0,36.0,0.036,1790.0,0.1642475427194223,0.0385730003084713,0.0022831925398301,0.0103715609523533,5.448925486515299e-05,3028881600.0000005,10.898184352491576,0.3923346366896968,33009310058.66965,2.291593969272253e-07,1.4860789826167593e-07
349,349,0.02,1795,2.25,100000.0,0.01715,0.00243,0.81,8412530000000.0,34.0,0.034,1795.0,0.1744837246313649,0.0410751544809959,0.0020537973369326,0.0110324301875794,-0.0001460610613968,2860260200.0,10.287492451186091,0.3497747433403271,29424905215.92802,2.167924259781107e-07,1.4061447853243308e-07
350,350,0.02,1800,2.25,100000.0,0.01715,0.00243,0.81,8411470000000.0,32.0,0.032,1800.0,0.1912179134185056,0.0386098463498616,0.0022492884303211,0.011567370179677,-5.145122562280448e-05,2691670400.0,9.413344010612972,0.3012270083396151,25337619438.384224,2.043651535925085e-07,1.3259068204880642e-07
351,351,0.02,1805,2.25,100000.0,0.01715,0.00243,0.81,8410400000000.0,30.0,0.03,1805.0,0.2199561308354758,0.0381023992833077,0.0018993647935565,0.0174397787313398,0.0001081204580342,2523120000.0,8.20618181063621,0.2461854543190863,20705181450.05244,1.9191767540127733e-07,1.245333307009664e-07
