,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
42,42,0.02,584,2,100000.0,1.21587072513883,,0.5840000000000001,1668.0,0.0075931676016973,584.0,0.0434684887119374,0.0082683480787635,0.0056444710952848,-0.0002357685626114,1.4133512716651663e-05,96843316260.41478,53102362032.414375,32424192429.416027,20787890874.84288,13604526528.609123,13.435019649984302,0.1020143559344281,1301091856928.317,713431277366.0675,435619662424.0765,279285722385.2434,182777081240.59625,2.45209578055659e-06,1.3445644253561835e-06,8.209882572621583e-07,5.263543367701558e-07,3.444698445431958e-07,1.4029667625378222e-06,7.692926246287621e-07,4.697284855289025e-07,3.011536684911015e-07,1.970884442698959e-07
43,43,0.02,586,2,100000.0,1.21614745395122,,0.586,1722.0,0.0071991538774217,586.0,0.0401105547426823,0.0091640916617653,0.0065024086786921,-0.0003030227920366,5.3546546250700616e-05,91693816712.10704,50346850692.51629,30741682904.28876,19709195561.756268,12898580019.098982,14.609620927940629,0.1051769091510455,1339611903599.9512,735548403533.2882,449124333918.61176,287943875951.90894,188443364587.74533,2.329746376537272e-06,1.2792072265813474e-06,7.810812868635662e-07,5.007690659080539e-07,3.277256977569363e-07,1.3326276380337376e-06,7.317135127165708e-07,4.467827575173373e-07,2.864426378004648e-07,1.874608871262248e-07
44,44,0.02,588,2,100000.0,1.21641984515278,,0.5880000000000001,1839.0,0.0070049861404236,588.0,0.0427913284094074,0.0097850664934195,0.0062169997059341,-0.0002930708544245,8.436670598173433e-05,89098937200.79413,48988950273.88418,29912551717.114143,19177620606.49916,12550693568.074196,13.741101803951734,0.0962562276908319,1224317566700.0144,673162152982.1716,411031418360.8367,263521637111.4676,172460358029.10977,2.2717101755072067e-06,1.2490462885522202e-06,7.626650804825551e-07,4.889620150644459e-07,3.199986350455916e-07,1.299082687975485e-06,7.142699924632502e-07,4.361317801277657e-07,2.796140527503725e-07,1.829919553319334e-07
45,45,0.02,590,2,100000.0,1.21696884226858,,0.59,1815.0,0.0066968531902511,590.0,0.0503170925662743,0.0097266898963703,0.0067159499846153,-1.013928975724814e-05,-8.628178407325908e-06,85062931909.32735,46834040974.83004,28596768555.94668,18334041947.48249,11998617923.90919,11.725637748701214,0.0785248745651191,997417125411.2098,549158998778.6865,335315348870.4803,214978334345.6722,140691447260.83258,2.1761830981703166e-06,1.198165241906804e-06,7.315972186342624e-07,4.6904369872633154e-07,3.0696319702744026e-07,1.2442413316306277e-06,6.850557369722658e-07,4.182936161465931e-07,2.681775981014124e-07,1.7550742736313877e-07
46,46,0.02,592,2,100000.0,1.21747564218327,,0.5920000000000001,1916.0,0.0068630022299006,592.0,0.0458230053086481,0.0081783912437107,0.0061614811216786,-0.0002552377420144,8.69561546173391e-05,87053257515.85434,47995994314.67652,29306254862.077232,18788909834.82136,12296303835.268429,12.919274849226715,0.0886650120989425,1124664960367.8335,620073442213.2288,378615561364.66254,242739090273.3961,158859328877.4334,2.234899227765718e-06,1.2321906576578455e-06,7.523730671196693e-07,4.82363570056576e-07,3.156803171990336e-07,1.277310870658433e-06,7.042333283740877e-07,4.30003413792992e-07,2.7568501701923853e-07,1.8042061843403042e-07
47,47,0.02,594,2,100000.0,1.21811891168984,,0.5940000000000001,1880.0,0.0065553482984541,594.0,0.0428381648072218,0.0089217173056006,0.0057383906200477,-2.038919763256869e-05,4.742065537057991e-06,83036036922.16628,45844435004.34149,27992517197.093124,17946642590.16103,11745086439.374409,13.866140220364006,0.0908973786996904,1151389331306.0803,635685364093.5631,388148168575.8441,248850662639.9295,162859015468.66135,2.13928401458222e-06,1.1811048623897009e-06,7.211801861858045e-07,4.623651011251842e-07,3.025924237351545e-07,1.2221645785872297e-06,6.747605818443598e-07,4.120074157181801e-07,2.641473713252881e-07,1.728698665147485e-07
48,48,0.02,596,2,100000.0,1.21860384648691,,0.596,1925.0,0.0066253530976376,596.0,0.047443226985365,0.0076453743887288,0.0060521626033419,-0.0002587683393634,6.154463251733733e-05,83806101089.58449,46334009367.14309,28291450290.470367,18138295428.933582,11870512637.975435,12.562383249854602,0.0832302247781355,1052804360563.4176,582065583172.4045,355408041243.099,227860218677.3496,149121929130.48996,2.166233147517431e-06,1.1976486871904203e-06,7.312818113927894e-07,4.68841483934671e-07,3.068308586139771e-07,1.2373553276609765e-06,6.840985631946231e-07,4.177091678176142e-07,2.678028949191745e-07,1.752622048240269e-07
49,49,0.02,598,2,100000.0,1.21910049382016,,0.5980000000000001,1881.0,0.0063889977249648,598.0,0.0383020149899948,0.008984684738982,0.006238522663794,-0.000244523839489,-7.590600727102572e-05,80703737497.14821,44681072249.67845,27282170305.190563,17491222961.613625,11447039443.86509,15.612755625420958,0.0997498601712472,1260007731601.097,697594662116.0073,425949857906.0566,273086189689.4253,178719829471.62027,2.0934295264729585e-06,1.1590129382205337e-06,7.076909029791573e-07,4.537168133416084e-07,2.969325969981819e-07,1.1952875784587489e-06,6.617627920162404e-07,4.040709921314704e-07,2.590591487638104e-07,1.6953990585458053e-07
50,50,0.02,600,2,100000.0,1.21985929056978,,0.6,1964.0,0.0066149301964804,600.0,0.0425995533765899,0.0095593760768709,0.0062127997718231,-0.0002057409094195,-3.607869088469798e-05,83440029250.57559,46261117433.273895,28246942626.40668,18109760548.20636,11851838134.430006,14.084654707429928,0.093169007731178,1175224000772.2104,651571865427.5299,397848433433.5219,255069724155.7235,166929047771.79712,2.172128164689402e-06,1.2042790134343696e-06,7.353302748843454e-07,4.714370464134115e-07,3.085295109116675e-07,1.2397023950224064e-06,6.873202058237154e-07,4.196762961438595e-07,2.690640658510895e-07,1.7608757154851325e-07
51,51,0.02,602,2,100000.0,1.22050059246538,,0.602,1988.0,0.006679452987001,602.0,0.0472798448936373,0.0090595743030356,0.0060710573949791,-0.0002497576175629,2.34093474214793e-05,84135002849.24335,46712353697.41231,28522466556.03195,18286405237.04252,11967442327.74996,12.732698285163234,0.0850474595934161,1071265606500.7646,594774305818.9802,363167961006.6138,232835280603.49133,152377832404.33182,2.19776404219647e-06,1.2202142723699851e-06,7.450603110327483e-07,4.776751949841611e-07,3.126120346381544e-07,1.2538128195332714e-06,6.961258205616698e-07,4.250529862908713e-07,2.725111847974515e-07,1.783435205255114e-07
52,52,0.02,604,2,100000.0,1.22113579614298,,0.6040000000000001,2042.0,0.0068441323677738,604.0,0.0354877229053727,0.0098363256751041,0.0063214221020764,-0.0002645278646351,2.746003563488749e-05,86086775392.80463,47864029066.084335,29225677154.22053,18737249624.57814,12262495080.693048,17.019970585617838,0.1164869315835858,1465194384996.2244,814644366813.9126,497420165509.5967,318907437465.69885,208707305579.6792,2.256218924538708e-06,1.2544520071847937e-06,7.659658010993676e-07,4.910781824952929e-07,3.213835497598966e-07,1.2867951456126195e-06,7.154548415905308e-07,4.3685524655435e-07,2.8007788361247285e-07,1.8329550701527752e-07
53,53,0.02,606,2,100000.0,1.22175151083902,,0.606,2057.0,0.0069075933915699,606.0,0.0445820861280026,0.009448960882679,0.0059470062379236,-0.0001714223990466,1.8641879833665904e-06,86761225308.84966,48307839928.34097,29496667148.814182,18910987504.034977,12376196927.808054,13.592903621873427,0.0938942512307001,1179336973738.8389,656643812326.8278,400945353720.3112,257055230536.8001,168228452045.02087,2.2815932836041587e-06,1.2703698309189884e-06,7.756851913498428e-07,4.973095057375517e-07,3.254616066858274e-07,1.3008272837150248e-06,7.242884822387853e-07,4.422490492642271e-07,2.835359738140236e-07,1.855586360728893e-07
54,54,0.02,608,2,100000.0,1.22238215795596,,0.6080000000000001,1952.0,0.0065798676571935,608.0,0.0476808471620415,0.0074963403225941,0.0061393410751025,-0.0003306128272536,1.3940180054986514e-05,82526337381.456,46015909668.52351,28097219272.39466,18013769483.775295,11789017284.0405,12.751451288894572,0.0839028619180761,1052330571170.5154,586769630652.3503,358280322905.3303,229701704101.7362,150327079641.37863,2.177389273057328e-06,1.2140917830764196e-06,7.41321931732776e-07,4.752784345681302e-07,3.110434873113031e-07,1.2411136407263354e-06,6.920332949717028e-07,4.225540986298968e-07,2.7090909080180575e-07,1.7729503848390786e-07
55,55,0.02,610,2,100000.0,1.22318836533182,,0.61,2082.0,0.0070446064439324,610.0,0.04191544187006,0.0079040022264368,0.0065454409347827,-0.0002205178670164,-1.1419243071335184e-05,88228170135.24638,49266032489.254845,30081737544.751404,19286089507.618263,12621680473.464865,14.553109135555118,0.1025209263955835,1283994188808.5654,716973947491.9299,437782809475.89307,280672565402.45306,183684693404.4392,2.335657205488039e-06,1.3042156897615063e-06,7.963514027582691e-07,5.105590862318077e-07,3.341327253872052e-07,1.3309303300203406e-06,7.431827814087495e-07,4.537858692597654e-07,2.909324928061937e-07,1.903992492670886e-07
56,56,0.02,612,2,100000.0,1.22388822314828,,0.612,2119.0,0.0072270649803697,612.0,0.0400098926352257,0.0097805313107725,0.0062434187515215,-0.0001120643076262,-1.580435387858292e-05,90382291264.0146,50542045316.31717,30860868337.875385,19785608067.408123,12948587784.02891,15.296217002621498,0.1105467542317824,1382507140368.5088,773102092914.717,472054538985.4729,302644954527.89325,198064408622.0001,2.4005279422998053e-06,1.3423823444395078e-06,8.196558831674679e-07,5.255001212844443e-07,3.439108076833971e-07,1.3674516519301126e-06,7.646830191307835e-07,4.669138699455331e-07,2.9934915410792644e-07,1.959074892636874e-07
57,57,0.02,614,2,100000.0,1.2245971197151,,0.6140000000000001,2126.0,0.007310163677929,614.0,0.0432314977144869,0.0087615463380893,0.0062245710499553,-0.0002457433481407,1.0885494261615295e-05,91288880043.80406,51123191071.77602,31215714734.219,20013108202.70309,13097474058.47189,14.202607646282106,0.1038233865477285,1296540145730.6614,726082624418.347,443344548768.3797,284238323585.58203,186018285209.8344,2.4327996466453934e-06,1.3624055976491632e-06,8.318820401647119e-07,5.33338589984341e-07,3.490406525538294e-07,1.3852586886452017e-06,7.757663867654505e-07,4.736813513003746e-07,3.036879410864527e-07,1.9874698572375288e-07
58,58,0.02,616,2,100000.0,1.2252878876884,,0.616,2030.0,0.0070381051916269,616.0,0.0494492495929534,0.0097560492959141,0.0059281748295852,-0.0002533776661997,-3.984561258034957e-05,87762500798.42273,49220566371.33124,30053976027.18136,19268290964.168884,12610032309.734089,12.457216339391728,0.0876751989914923,1093276458931.9912,613151243635.0625,374388881229.49097,240029269030.9986,157085900529.0771,2.346788316643044e-06,1.3161686260981022e-06,8.036498409640454e-07,5.15238281783362e-07,3.371950004586366e-07,1.3357038377017344e-06,7.49113787755939e-07,4.5740732946871014e-07,2.932542937205884e-07,1.9191873973989357e-07
59,59,0.02,618,2,100000.0,1.225923815419,,0.618,2083.0,0.0072878050211991,618.0,0.0397021393487193,0.0080591154011318,0.0068308372592355,-0.0002117323686301,1.4698539792213896e-05,90742396025.42442,50966827147.45486,31120239245.42411,19951896684.587074,13057414500.38206,15.565911815780638,0.113441330290589,1412488134484.4,793345136907.417,484414899780.2675,310569464349.84845,203250562655.0425,2.434169818874192e-06,1.367187972106803e-06,8.348021481175257e-07,5.352107379367687e-07,3.502658699959272e-07,1.3851711531974173e-06,7.780021448284573e-07,4.750465005495982e-07,3.0456316947286533e-07,1.9931977436658505e-07
60,60,0.02,620,2,100000.0,1.22668718395639,,0.62,2140.0,0.0075549821997655,620.0,0.0408256611445949,0.0101352332632884,0.0063802022822385,-0.0001581734190711,9.701423134862284e-05,93930063781.03818,52835314715.128365,32261133889.79484,20683350318.120136,13536110507.675934,15.18652687103106,0.1147339401869008,1426471437608.3977,802384926660.6797,489934576707.3001,314108255389.08026,205566505954.06644,2.5282067073554647e-06,1.4221069556538527e-06,8.683355658865978e-07,5.567097785300381e-07,3.643358047407134e-07,1.4381152142019815e-06,8.089345080836069e-07,4.939337375781385e-07,3.16672208830786e-07,2.072444718826839e-07
61,61,0.02,622,2,100000.0,1.22741865002142,,0.622,2103.0,0.0074958208534963,622.0,0.0527951365301078,0.0076870072640773,0.0060743041050493,-6.498492589545316e-05,-5.8842253380507285e-06,93056480934.74384,52421573389.67582,32008504292.18323,20521383708.82561,13430112306.79242,11.78138822778284,0.0883111755609515,1096334529003.4896,617598907614.981,377104615656.864,241770388444.97263,158225367029.04565,2.513329562025945e-06,1.4158357243336643e-06,8.645063650128016e-07,5.542547903271517e-07,3.6272915054310033e-07,1.4288446669917314e-06,8.049120794249615e-07,4.914776509584528e-07,3.150975555609988e-07,2.062139482806909e-07
62,62,0.02,624,2,100000.0,1.22816432589286,,0.6240000000000001,2150.0,0.0077427720637024,624.0,0.0483256521144994,0.0092670565928846,0.006317301295409,-0.0003209615359522,2.614479625727396e-05,95978820769.57414,54148611861.17901,33063030410.98077,21197464506.51873,13872569851.09434,12.912396888541466,0.0999777459040368,1239316626670.9282,699188367315.1273,426922971004.5,273710074738.9406,179128127781.3447,2.600785150722936e-06,1.467291476719808e-06,8.959251409977621e-07,5.743980857390047e-07,3.759118249401361e-07,1.4779738046724462e-06,8.338321855645091e-07,5.091362079540047e-07,3.264188600662638e-07,2.1362311683981266e-07
63,63,0.02,626,2,100000.0,1.22887045718098,,0.626,2274.0,0.0082733397633982,626.0,0.0484435093617321,0.0082847772561593,0.0066520689938355,-9.644697274241162e-05,-6.019097380973231e-07,102402090168.58612,57859105234.93976,35328649990.86788,22650005003.652985,14823177387.285353,12.9222677763826,0.1069103118276258,1323267230019.7458,747670851147.7919,456526275360.0914,292689429793.6096,191549067495.3207,2.783733346777128e-06,1.5728616514763151e-06,9.603860713613232e-07,6.157254615558614e-07,4.029583100329858e-07,1.5814545218882755e-06,8.935515227820517e-07,5.456007117460737e-07,3.4979708690367694e-07,2.2892287519992253e-07
64,64,0.02,628,2,100000.0,1.22959507691401,,0.628,2041.0,0.0075066798753816,628.0,0.0433057671165215,0.0076912054856031,0.0062243406747406,-0.0001695974359951,7.121149088033757e-06,92772759406.74506,52497515307.68892,32054874270.257137,20551112561.631046,13449568199.123762,14.50153274759592,0.1088583640385659,1345347208621.751,761294437401.869,464844808950.2037,298022631812.02246,195039353680.6179,2.5302104254383823e-06,1.4317754628679088e-06,8.742391363948625e-07,5.604946925187179e-07,3.668128219175649e-07,1.4369066861915945e-06,8.13105390380135e-07,4.964804696820799e-07,3.1830497699238135e-07,2.083130284718651e-07
65,65,0.02,630,2,100000.0,1.23040421769492,,0.63,2109.0,0.0078431912841509,630.0,0.0460857790944828,0.0090824313054025,0.0063764051025216,-0.0002114895696569,4.835221737552108e-05,96784775190.0323,54850887654.23284,33491838557.75584,21472383210.53298,14052488959.98763,13.670160565331969,0.1072176841989561,1323063417127.2993,749820441384.3479,457838810712.69855,293530926208.3242,192099780425.5857,2.6480374197516814e-06,1.5007236699141792e-06,9.16338769016983e-07,5.874857292492317e-07,3.8447696482873043e-07,1.5034154520436356e-06,8.520314470511465e-07,5.202486393775974e-07,3.335432938448595e-07,2.182856652881269e-07
66,66,0.02,632,2,100000.0,1.23117903184959,,0.632,2123.0,0.0079822410527547,632.0,0.0524481099922695,0.0084330548204995,0.0061722362281596,-0.0002004504851852,-5.8513862630151655e-06,98350581477.17448,55823323867.97688,34085606098.65209,21853061152.537086,14301621649.399551,12.050005235520436,0.0961860464768803,1185125021716.4316,672671344873.2743,410731731944.6451,263329501300.22012,172334615751.69705,2.6996196212503875e-06,1.5322913009149903e-06,9.356138992171484e-07,5.998434557854186e-07,3.9256441436880427e-07,1.532289940839694e-06,8.697205074175306e-07,5.310495430523734e-07,3.404680000632089e-07,2.228175030785767e-07
67,67,0.02,634,2,100000.0,1.2319261619573,,0.634,2186.0,0.0083144693909434,634.0,0.0465741369773695,0.0085085549766383,0.0063592445527624,-0.0001036389851354,-2.090976915857357e-05,102287155318.59952,58146742817.39948,35504280903.818855,22762605996.27976,14896868518.36554,13.612705272629343,0.113182421317211,1392404898527.7566,791534472536.6365,483309311860.3283,309860646664.34186,202786680625.6207,2.8165594625157075e-06,1.6011175419503894e-06,9.776390596452838e-07,6.26786746690184e-07,4.101973102738672e-07,1.598383653351269e-06,9.086263365665388e-07,5.548053618647909e-07,3.5569839848223185e-07,2.327849577174519e-07
68,68,0.02,636,2,100000.0,1.23270341452702,,0.636,2207.0,0.0084910279956262,636.0,0.0447373565492625,0.0091049675478839,0.0059446342238783,-0.0001800145243686,8.653341344243359e-05,104298501484.1374,59381494825.73254,36258217926.36336,23245972253.90598,15213205039.203665,14.216307110136649,0.1207110616665909,1482739528225.54,844185567101.6039,515457961307.4434,330471880635.2428,216275594966.79773,2.8812158203176363e-06,1.6403965530802128e-06,1.0016227426033632e-06,6.421632340212013e-07,4.202603720376176e-07,1.6346989584817706e-06,9.307024201059972e-07,5.682849728156998e-07,3.643404851615786e-07,2.384407261741737e-07
69,69,0.02,638,2,100000.0,1.23347773841695,,0.638,2260.0,0.0087937692046458,638.0,0.0484040671877892,0.0084648816601011,0.0063638586885527,-0.0003049710618935,8.555123487055704e-05,107850000941.62236,61498697306.53848,37550977382.29462,24074789889.25099,15755620408.579878,13.1807105697297,0.1159081267034391,1421539647356.6,810596529612.8992,494948564486.4916,317322837557.2723,207670272452.0178,2.989134880980823e-06,1.7044775118116033e-06,1.0407504434709774e-06,6.67248897375504e-07,4.366775533017533e-07,1.6954444334656731e-06,9.667837098137777e-07,5.903161336870832e-07,3.784651659547056e-07,2.4768454969216133e-07
70,70,0.02,640,2,100000.0,1.23422873606346,,0.64,2158.0,0.0084905070274553,640.0,0.0486041958880605,0.0073606784996761,0.0060446974550222,-0.0001600457525011,-5.127674805542058e-05,103969001103.98611,59377851466.08717,36255993298.49918,23244545994.13472,15212271630.951157,13.16758745425956,0.1117994938150234,1369020914568.7463,781863052025.7372,477403962499.03656,306074592212.3277,200308917078.5011,2.8912431673169605e-06,1.6512210901168688e-06,1.0082321825303786e-06,6.46400697028051e-07,4.230335575540208e-07,1.639362115407442e-06,9.3625791489942e-07,5.716771464465564e-07,3.665152852100384e-07,2.3986401269861364e-07
