,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
244,244,2.25,0.02,1320,1,100000.0,0.01715,0.00243,0.81,,1291.3,1.2913,1320.0,0.0879427989414125,0.0161843592519373,0.0073223437966332,-7.629705917475676e-05,-6.026984653191242e-06,7037585000000.0,14310556839375.64,13425041697832.637,15.260157740841006,19.70435824143939,107388752415844.7,218369347632260.72,204856989870948.62,0.0004061591996878,0.0008259032484821,0.0007747976318251,0.000259632000295,0.0005279479391785,0.0004952793365982
245,245,2.25,0.02,1325,1,100000.0,0.01715,0.00243,0.81,,1311.8,1.3118,1325.0,0.0826766302797522,0.0157770812229491,0.0069978738836031,3.572241636941539e-05,1.4837711119620956e-05,7149310000000.0,14499057457417.98,13614958918043.178,16.052373182966683,21.061025284518543,114782587800626.08,232783210636047.7,218588957173798.38,0.0004141397212204,0.0008398902290396,0.0007886768500382,0.0002671241219548,0.0005417373134589,0.0005087041891362
246,246,2.25,0.02,1330,1,100000.0,0.01715,0.00243,0.81,,1292.1,1.2921,1330.0,0.0848982379854077,0.0149826342881208,0.0068726035380649,6.402639802575943e-05,-3.222010945319004e-05,7041945000000.0,14243212093758.885,13387632718637.152,15.75832109877417,20.38736972394798,111111164995516.5,224736189932721.6,211236450710686.8,0.0004094596863531,0.0008281832869429,0.0007784349201796,0.0002665182423737,0.0005390663876223,0.0005066850623963
247,247,2.25,0.02,1335,1,100000.0,0.01715,0.00243,0.81,,1300.7,1.3007,1335.0,0.0881592998977793,0.0167383420227146,0.0072109786408957,-5.824947311798623e-05,1.8541953682081485e-05,7088815000000.0,14299653609657.7,13453723272093.742,15.204949519230462,19.79237751735818,107868457469602.08,217593713085107.1,204721434623930.75,0.0004137193863353,0.0008345603484074,0.0007851899275205,0.0002692745844348,0.0005431843380457,0.0005110509645399
248,248,2.25,0.02,1340,1,100000.0,0.01715,0.00243,0.81,,1324.7,1.3247,1340.0,0.0840920998112551,0.015253233298747,0.0073318040675051,0.000134711239494,-4.650954309531758e-05,7219615000000.0,14524438470652.074,13678526088496.717,16.149037795484013,21.385967236198248,116553521437280.48,234482649096053.97,220826232934304.9,0.0004229622738404,0.0008509164992596,0.00080135859006,0.0002752510560748,0.0005537507232645,0.0005214999347481
249,249,2.25,0.02,1345,1,100000.0,0.01715,0.00243,0.81,,1294.6,1.2946000000000002,1345.0,0.0858788082427508,0.0161041858486816,0.0068627765407607,5.097270362743234e-06,1.1492029639940546e-05,7055570000000.0,14156233360653.756,13344813559743.104,15.776037218295793,20.432481267636216,111357022908617.36,223425747691831.2,210619228394522.44,0.0004148788245785,0.0008324092110386,0.0007846964262116,0.0002699683946308,0.0005416622036768,0.000510614719062
250,250,2.25,0.02,1350,1,100000.0,0.01715,0.00243,0.81,,1319.2,1.3192,1350.0,0.0864786410980968,0.0152944381060989,0.0069757030058498,4.299798225307576e-05,-1.894359516898062e-05,7189640000000.0,14386325755124.793,13575049198689.332,15.93561213508433,20.994217879777917,114418487444789.62,228949103541957.6,216038159949960.9,0.0004242717596387,0.0008489593001684,0.0008010846176874,0.0002760956052901,0.0005524617807377,0.000521307245614
251,251,2.25,0.02,1355,1,100000.0,0.01715,0.00243,0.81,,1303.4,1.3034,1355.0,0.0892821420659401,0.0163800637502537,0.0071475755363041,0.0002489814789846,5.735312934079739e-05,7103530000000.0,14175582837031.7,13389398392990.422,15.29544152195407,19.94522747080033,108701489715861.78,216921301377758.3,204890744702594.9,0.0004207582535602,0.0008396520430981,0.0007930845486762,0.0002745659858107,0.0005479153147931,0.000517527675562
252,252,2.25,0.02,1360,1,100000.0,0.01715,0.00243,0.81,,1311.1,1.3111000000000002,1360.0,0.0845554111336468,0.0153798755194596,0.0070353976466591,0.0001004685210503,-2.099138417131544e-06,7145495000000.0,14220661265717.213,13445298663614.008,16.312853696774383,21.389274862486,116571548000548.66,231995753595250.9,219346494336248.7,0.0004247901520139,0.0008453993545308,0.00079930508148,0.0002779991285165,0.0005532620817449,0.0005230962041299
253,253,2.25,0.02,1365,1,100000.0,0.01715,0.00243,0.81,,1334.6,1.3346,1365.0,0.0902728353559268,0.0152170550896898,0.0070649713153819,9.535023781282606e-05,1.30860506002769e-05,7273570000000.0,14436192047982.996,13662675481434.377,15.323128503110508,20.431239006482706,111350252585330.78,221002015642009.3,209160338849990.2,0.0004339460394225,0.0008612728499988,0.0008151243355167,0.0002839646526263,0.0005635978288725,0.0005333992657019
254,254,2.25,0.02,1370,1,100000.0,0.01715,0.00243,0.81,,1297.3,1.2973,1370.0,0.0944337551356511,0.0160613181589745,0.0071033710683085,4.349585070002682e-05,7.153142948787855e-07,7070285000000.0,13994464124351.268,13257869787092.412,14.617875742089415,18.954356288158827,103301241770465.6,204467786228945.2,193705686862380.38,0.0004233630412711,0.000837977378938,0.0007938706959959,0.0002769901744928,0.0005482564082972,0.000519399099998
255,255,2.25,0.02,1375,1,100000.0,0.01715,0.00243,0.81,,1331.9,1.3319,1375.0,0.0869443895984431,0.0160727106152234,0.0069177264380589,0.0001635433468007,2.7113318117343197e-05,7258855000000.0,14328428083905.906,13587900149543.498,15.88605045399369,21.19014691019556,115486300660565.84,227961180336465.2,216179593340262.03,0.0004362088105541,0.0008610430393762,0.0008165422455967,0.000285348053745,0.0005632553711251,0.0005341449666861
256,256,2.25,0.02,1380,1,100000.0,0.01715,0.00243,0.81,,1308.7,1.3087,1380.0,0.0918972749529075,0.0158823665616101,0.0072061903757413,-7.077178938561665e-05,-3.267264358483969e-05,7132415000000.0,14040250045504.867,13328059333228.346,15.103607487735404,19.755334005143943,107666570328034.48,211943019152354.4,201192224167725.28,0.0004301218837526,0.0008467004230588,0.0008037516026725,0.0002813376170527,0.0005538166933118,0.0005257243798557
257,257,2.25,0.02,1385,1,100000.0,0.01715,0.00243,0.81,,1311.2,1.3112,1385.0,0.0895756433532141,0.0160489667729341,0.0070518121769091,0.0001035184819644,-2.023764431668413e-06,7146040000000.0,14028402235588.748,13330318660674.092,15.658595537053822,20.538706043108693,111935947934942.38,219741633443598.3,208806815461067.4,0.0004324890748824,0.0008490199753918,0.0008067709088451,0.0002828199516366,0.000555204286823,0.0005275761231274
258,258,2.25,0.02,1390,1,100000.0,0.01715,0.00243,0.81,,1316.9,1.3169000000000002,1390.0,0.0937725053479425,0.0153572342992756,0.0071726035239127,-7.073438249666927e-05,-9.862013624050425e-08,7177105000000.0,14050549596619.416,13364965701778.662,14.890906127821548,19.619654249606025,106927115660352.84,209330188398978.2,199116110658926.7,0.0004359053278687,0.0008533676780053,0.0008117283718418,0.000285004804943,0.000557951172113,0.0005307264479071
259,259,2.25,0.02,1395,1,100000.0,0.01715,0.00243,0.81,,1330.2,1.3302,1395.0,0.0904223126532087,0.0153439899105161,0.0074796648841219,0.0001335135170485,2.4133032497959877e-05,7249590000000.0,14153224169699.305,13476407488760.389,15.525682329859256,20.65936588095238,112593544051190.44,219814040382616.38,209302385409041.8,0.0004419077872108,0.0008627274059266,0.0008214712022211,0.0002888311636569,0.0005638790892219,0.0005369140126399
260,260,2.25,0.02,1400,1,100000.0,0.01715,0.00243,0.81,,1296.7,1.2967,1400.0,0.0932983965595439,0.0159044303620543,0.0069644620818027,7.08399422145967e-05,-2.2156589916055765e-05,7067015000000.0,13758546109265.645,13114070584024.6,15.18376658533568,19.67390060033379,107222758271819.16,208748568334080.0,198970402665120.2,0.0004322910070354,0.0008416135741778,0.0008021908513145,0.0002824873786329,0.0005499656678537,0.0005242042676418
261,261,2.25,0.02,1405,1,100000.0,0.01715,0.00243,0.81,,1312.8,1.3128,1405.0,0.0934391030137248,0.0153853646609005,0.0071977223227698,5.0990575764563086e-05,-1.1339586549801868e-05,7154760000000.0,13890658235166.09,13250299446716.59,15.187858827790311,19.92837117469833,108609622902105.9,210860902781284.25,201140223606084.84,0.0004391570322373,0.0008526044544302,0.0008132994232198,0.0002869220512305,0.0005570467987434,0.0005313669636258
262,262,2.25,0.02,1410,1,100000.0,0.01715,0.00243,0.81,,1338.8,1.3388000000000002,1410.0,0.0923520951005911,0.0147062058114741,0.007035513118049,-1.3263972608756096e-05,-3.000155319314918e-05,7296460000000.0,14126279907043.848,13474818326832.1,15.368598116852624,20.56421015936856,112074945368558.66,216982214504418.2,206975646797345.7,0.0004494318410734,0.0008701205771212,0.0008299932307939,0.0002935563298115,0.0005683384659688,0.0005421284037605
263,263,2.25,0.02,1415,1,100000.0,0.01715,0.00243,0.81,,1310.0,1.3099999999999998,1415.0,0.0996639689860558,0.0159110092225389,0.007190176444107,0.0001139726642337,8.687882127578479e-06,7139500000000.0,13783764749563.97,13147862815565.59,14.287845346939648,18.713978682186674,101991183817917.4,196907694414974.3,187823530112068.25,0.0004412746408709,0.0008519400293736,0.0008126365210671,0.000288156115674,0.000556324127684,0.0005306586005111
264,264,2.25,0.02,1420,1,100000.0,0.01715,0.00243,0.81,,1307.6,1.3076,1420.0,0.0921215765923306,0.0145077563825713,0.0066260089011411,9.070233094944278e-05,4.189987522152606e-06,7126420000000.0,13719949542439.252,13086755182605.496,15.531728657082793,20.310288566712813,110691072688584.84,213105027781952.2,203269940471583.1,0.0004419577633296,0.0008508673657702,0.000811598677842,0.0002885470653018,0.0005555175216392,0.0005298796313246
265,265,2.25,0.02,1425,1,100000.0,0.01715,0.00243,0.81,,1327.8,1.3278,1425.0,0.0992018255887386,0.0149366967069781,0.0072703100835048,-2.943588937031629e-06,-2.1213222730846348e-05,7236510000000.0,13892739556081.67,13251329495270.586,14.473213211578628,19.22312916413498,104766053944535.69,201131139426303.1,191845171324068.5,0.0004503489006709,0.0008645852747235,0.0008246684756359,0.0002939209442498,0.0005642729891261,0.0005382212251232
266,266,2.25,0.02,1430,1,100000.0,0.01715,0.00243,0.81,,1329.1,1.3291,1430.0,0.0940013869734002,0.0152308560076083,0.0068425047368426,8.63744786323293e-05,-2.940352735169256e-05,7243595000000.0,13867145271913.54,13226674743382.924,15.29465345317169,20.33461330644049,110823642520100.7,212160888397108.2,202361986484654.9,0.0004523217515814,0.0008659251985824,0.0008259314176903,0.0002951317247672,0.0005650004592607,0.0005389052438673
267,267,2.25,0.02,1435,1,100000.0,0.01715,0.00243,0.81,,1320.4,1.3204,1435.0,0.0933694209670874,0.0156733123512217,0.007118010166608,-2.472638225654704e-05,4.064288770997055e-06,7196180000000.0,13737434366582.973,13109608081554.77,15.665779835437496,20.639249172866965,112483907992124.95,214730635328545.8,204917046163162.2,0.0004509321437509,0.0008608248721629,0.0008214835754456,0.000294099159942,0.0005614323025509,0.0005357738027612
268,268,2.25,0.02,1440,1,100000.0,0.01715,0.00243,0.81,,1333.6,1.3336,1440.0,0.103066909347467,0.014345187496167,0.0070690502469721,0.0001963126434339,2.812049944446836e-05,7268120000000.0,13835437972200.629,13214707289593.178,14.134388636850304,18.83919783962779,102673628225971.48,195447325402059.4,186678528060451.0,0.0004569599242168,0.0008698591502732,0.0008308326832248,0.0002979531432553,0.0005671772386987,0.0005417306778277
269,269,2.25,0.02,1445,1,100000.0,0.01715,0.00243,0.81,,1315.2,1.3152,1445.0,0.0962910615652617,0.0158509512032876,0.007103142664601,6.151574778078343e-05,-7.952699711816982e-06,7167840000000.0,13605760577362.49,13006781772732.244,15.073286168277694,19.827681263210472,108060862884497.08,205117612584776.44,196087532884633.97,0.0004521203453021,0.0008582001230965,0.0008204187965074,0.0002947272334782,0.000559441641322,0.000534812831806
270,270,2.25,0.02,1450,1,100000.0,0.01715,0.00243,0.81,,1324.6,1.3246,1450.0,0.0958025255083157,0.0148812916718526,0.0073969372911213,2.749666118446604e-05,3.9659313463348303e-05,7219070000000.0,13663939951693.783,13073961885795.297,15.325767674429642,20.300227730933337,110636241133586.7,209407438261499.38,200365698042569.2,0.0004569105812202,0.0008648203639924,0.0008274793739485,0.0002977304408792,0.0005635311565015,0.0005391991539486
271,271,2.25,0.02,1455,1,100000.0,0.01715,0.00243,0.81,,1332.4,1.3324,1455.0,0.0944122204777613,0.0154217595511597,0.0071106384052581,-4.8934303057410014e-05,-2.711571220345266e-05,7261580000000.0,13705107257641.84,13125015025338.912,15.663839390351352,20.88855091940433,113842602510753.6,214860275298070.8,205765944667321.2,0.0004611351787615,0.000870321209048,0.0008334833672504,0.0003003700034538,0.0005669018470241,0.0005429067514911
272,272,2.25,0.02,1460,1,100000.0,0.01715,0.00243,0.81,,1328.2,1.3281999999999996,1460.0,0.0982270263449436,0.0151897109712801,0.0068647565078599,6.469726889211805e-05,-2.0164763081086155e-05,7238690000000.0,13622736040296.44,13057790213823.455,14.941755326103324,19.86155299379984,108245463816209.14,203710806945410.9,195262755845336.25,0.0004611596515747,0.000867871977642,0.0008318806283102,0.0003003119827081,0.0005651672982502,0.000541729355574
273,273,2.25,0.02,1465,1,100000.0,0.01715,0.00243,0.81,,1313.5,1.3135,1465.0,0.0967828103078545,0.0161957197259331,0.0074380354787686,3.9693451553491024e-05,3.90386285780912e-05,7158575000000.0,13433228535095.713,12887705637147.348,15.281733897421176,20.088281527152333,109481134322980.2,205443834512050.9,197100768236074.62,0.0004575839458024,0.0008586666645185,0.000823796244055,0.0002978513816855,0.000558924880954,0.0005362269628775
274,274,2.25,0.02,1470,1,100000.0,0.01715,0.00243,0.81,,1334.6,1.3346000000000005,1470.0,0.0972987424553593,0.0154515513165253,0.0068643528504524,1.0804281787800266e-05,-8.402249528206911e-06,7273570000000.0,13606401262308.057,13068756370341.008,15.237463940642405,20.33396032149252,110820083752134.22,207307075817531.6,199115520369973.6,0.0004664357056721,0.0008725442079258,0.0008380663965367,0.0003035181645954,0.0005677803249141,0.0005453449883718
275,275,2.25,0.02,1475,1,100000.0,0.01715,0.00243,0.81,,1346.8,1.3468000000000002,1475.0,0.097158605728282,0.0150143562309904,0.0071659382266959,0.0001485236829336,-2.727492576861131e-05,7340060000000.0,13651344784922.326,13162007794969.07,15.29562679021928,20.593832402474867,112236386593488.0,208741837369386.44,201259416847090.0,0.0004722138299098,0.0008782426580038,0.0008467617581008,0.0003071649617197,0.0005712780002185,0.0005508003504735
276,276,2.25,0.02,1480,1,100000.0,0.01715,0.00243,0.81,,1327.8,1.3278000000000003,1480.0,0.0981643153754248,0.0160329838320765,0.007138028483788,2.523690995661583e-05,-6.048977698900391e-05,7236510000000.0,13380442015248.012,12950480197754.91,15.188385469433726,20.14766712418013,109804785826781.7,203031097829199.3,196506977046733.25,0.0004670787310564,0.0008636372888943,0.000835885510742,0.0003036964760093,0.0005615404507806,0.0005434961326229
277,277,2.25,0.02,1485,1,100000.0,0.01715,0.00243,0.81,,1321.2,1.3212,1485.0,0.0971845525434218,0.0151942192975222,0.0069213533669779,-4.7832901050345616e-05,-3.98096590904662e-05,7200540000000.0,13236005864409.936,12860392253160.256,15.555584373041768,20.592008447757067,112226446040276.02,206294235978270.9,200439983286819.2,0.0004662415226544,0.0008570434339767,0.0008327221105705,0.0003030587700524,0.0005570815046753,0.0005412725515912
278,278,2.25,0.02,1490,1,100000.0,0.01715,0.00243,0.81,,1326.2,1.3262,1490.0,0.1062890303555832,0.0151133366683649,0.0072158594401634,-9.356600771961435e-05,1.2298410154050509e-05,7227790000000.0,13243056209970.896,12883248371246.973,14.114956803825086,18.74422657816185,102156034850982.12,187174518313246.75,182089071432203.28,0.0004695472536586,0.0008603239265998,0.0008369493152016,0.0003050858975981,0.0005589910181068,0.0005438034853423
279,279,2.25,0.02,1495,1,100000.0,0.01715,0.00243,0.81,,1330.4,1.3303999999999998,1495.0,0.1054347103972076,0.0158717902178446,0.0068366319929589,1.700452625299258e-05,-8.562893218489472e-06,7250680000000.0,13257531878004.168,12898153893237.83,14.27616682380812,18.980584324057958,103444184566115.88,189142890663969.2,184015707753515.5,0.0004725107315806,0.0008639639436066,0.0008405440775394,0.0003069818050953,0.0005613019836787,0.0005460865138916
280,280,2.25,0.02,1500,1,100000.0,0.01715,0.00243,0.81,,1335.0,1.3350000000000002,1500.0,0.1006807367244618,0.0156315768567183,0.0071921279541797,-2.129567900477217e-06,-4.446931003788778e-06,7275750000000.0,13275811910571.623,12916766109168.637,15.041363892364018,20.059301850114306,109323195083122.95,199478290950935.56,194083378510217.38,0.0004756078563057,0.0008678253710621,0.0008443549379218,0.0003089818452064,0.0005637885937178,0.0005485408688466
281,281,2.25,0.02,1505,1,100000.0,0.01715,0.00243,0.81,,1333.7,1.3337,1505.0,0.0997545823508744,0.0157192075848316,0.0071671548242392,8.550514967955295e-05,-1.109779794164124e-05,7268665000000.0,13230614936078.312,12878228760315.955,15.23715224979784,20.326600768809293,110779974190010.66,201644618528536.5,196273985619209.84,0.0004766584261572,0.0008676261861736,0.0008445177006486,0.0003096079141286,0.0005635564567907,0.0005485466098869
282,282,2.25,0.02,1510,1,100000.0,0.01715,0.00243,0.81,,1325.5,1.3255,1510.0,0.1038968098701388,0.0156902822657736,0.0067659126344661,1.1006179767100788e-05,2.5924079073187547e-05,7223975000000.0,13106269709717.396,12773249808544.371,14.78387856236012,19.624428755334765,106953136716574.48,194042290582083.03,189111830133438.25,0.0004751967678492,0.0008621371204383,0.0008402309011246,0.0003086311494669,0.0005599414568481,0.0005457137892697
283,283,2.25,0.02,1515,1,100000.0,0.01715,0.00243,0.81,,1316.6,1.3165999999999998,1515.0,0.1094567304011661,0.0153401706889638,0.0068105321494314,2.1815757776663584e-06,1.588715280008633e-06,7175470000000.0,12975557753430.684,12661858105827.896,13.99960886269749,18.44198505098752,100508818527881.95,181752272608988.2,177358193760749.78,0.0004734470990077,0.0008561446394967,0.0008354463175586,0.0003074658970881,0.0005559972384913,0.0005425553394148
284,284,2.25,0.02,1520,1,100000.0,0.01715,0.00243,0.81,,1326.8,1.3268,1520.0,0.1049282293588475,0.0154741714423029,0.0071991385763888,6.682304914372332e-05,-1.8254247372111712e-05,7231060000000.0,13033040867258.766,12732634782922.09,14.620944403656386,19.411972397959826,105795249568881.05,190682114543796.8,186286972384222.8,0.0004786015890102,0.0008626168319313,0.0008427338784899,0.000310767392687,0.0005601176216352,0.0005472071471575
285,285,2.25,0.02,1525,1,100000.0,0.01715,0.00243,0.81,,1318.0,1.318,1525.0,0.1031882797571824,0.0160393998463585,0.0070736361733609,0.0001514988980659,-2.9787008174297158e-05,7183100000000.0,12900305054844.717,12620199923474.695,14.856480414796852,19.56830625462518,106647269087707.23,191530440129962.62,187371727691312.7,0.0004768683153585,0.0008564194761475,0.0008378239864398,0.0003105735348163,0.0005577666106683,0.000545655789328
286,286,2.25,0.02,1530,1,100000.0,0.01715,0.00243,0.81,,1355.6,1.3555999999999997,1530.0,0.1026669552626116,0.015164465456396,0.00740134649737,5.7604927018834535e-06,1.756300412976857e-05,7388020000000.0,13220352028608.787,12951445860071.656,14.998474360932288,20.329232590980585,110794317620844.16,198258786754374.5,194226139922461.88,0.0004920081137609,0.0008804145718137,0.0008625066591713,0.0003213775523519,0.0005750829554043,0.0005633855850321
287,287,2.25,0.02,1535,1,100000.0,0.01715,0.00243,0.81,,1320.1,1.3201,1535.0,0.1076815451753873,0.0148936572339686,0.0070540511690821,-3.453698424428255e-05,1.0291620347240704e-05,7194545000000.0,12827424320744.734,12584247462891.738,14.352236311270053,18.951498938629832,103285669215532.6,184151896371447.9,180660822995566.97,0.0004805654758372,0.0008568182244276,0.0008405750287277,0.0003138351377995,0.0005595484466792,0.0005489407650685
288,288,2.25,0.02,1540,1,100000.0,0.01715,0.00243,0.81,,1316.5,1.3165,1540.0,0.1072873103811843,0.0156348934632898,0.0070271283663646,6.812213389682025e-05,-2.861457747723336e-05,7174925000000.0,12747869678704.2,12521975569155.176,14.492667869312976,19.102175073780685,104106854152104.72,184969265795934.7,181691583434566.47,0.0004806567051744,0.0008539948553831,0.0008388619420197,0.0003138554981058,0.0005576349561561,0.000547753583421
289,289,2.25,0.02,1545,1,100000.0,0.01715,0.00243,0.81,,1334.8,1.3348,1545.0,0.1042521563633499,0.0156572557537181,0.0071444454256569,0.0001193946119379,2.6844419797127515e-06,7274660000000.0,12881770686007.88,12667694821510.318,14.967513505116912,19.98797180026847,108934446311463.16,192898163926768.4,189692483418306.25,0.0004888122924422,0.0008655755540111,0.0008511909760264,0.0003190934252715,0.0005650419857095,0.000555651828524
290,290,2.25,0.02,1550,1,100000.0,0.01715,0.00243,0.81,,1318.5,1.3184999999999998,1550.0,0.1071257733435231,0.0159137455100233,0.0072008695342377,-2.934146705367499e-05,-1.3213541656881029e-05,7185825000000.0,12681692170471.86,12487302602693.26,14.646336039776047,19.31318389446287,105256852224822.66,185759463770415.7,182912075473355.9,0.0004842629664244,0.0008546372712604,0.0008415370818271,0.0003160660561595,0.0005577998948973,0.0005492497362104
291,291,2.25,0.02,1555,1,100000.0,0.01715,0.00243,0.81,,1316.8,1.3168,1555.0,0.1054627491485461,0.0151790987328393,0.0070744321664355,9.650717154225016e-05,-4.102542056066624e-05,7176560000000.0,12622624267987.56,12445571901843.104,14.921723850500696,19.6425448256232,107051869299646.44,188290145049320.2,185649076520709.03,0.0004850199133636,0.0008530861762295,0.0008411202868217,0.0003165112386681,0.0005567016010878,0.0005488929763822
292,292,2.25,0.02,1560,1,100000.0,0.01715,0.00243,0.81,,1318.8,1.3188,1560.0,0.1076029799516163,0.0155851412474708,0.0069140159150789,0.0001687130508946,-2.2045968682221435e-05,7187460000000.0,12599013664078.912,12438805452933.254,14.530330984818775,19.1608667415739,104426723741577.77,183051275320507.12,180723607603895.03,0.0004872107101247,0.0008540394512314,0.0008431795429578,0.0003178505883861,0.0005571653833499,0.0005500805057747
293,293,2.25,0.02,1565,1,100000.0,0.01715,0.00243,0.81,,1339.0,1.339,1565.0,0.1019633713861139,0.0155378690542331,0.0066853811154275,8.627825224608759e-05,1.922812658554516e-05,7297550000000.0,12748554623952.031,12603267699036.81,15.564618197399527,20.86253123297772,113700795219728.6,198631156846543.6,196367487683894.5,0.0004960941043042,0.0008666583699109,0.0008567816322547,0.0003235776647584,0.0005652784200539,0.0005588363122391
294,294,2.25,0.02,1570,1,100000.0,0.01715,0.00243,0.81,,1328.2,1.3282000000000005,1570.0,0.1106235337161023,0.0148194052193537,0.0068263091084695,-4.055860716176364e-05,4.287253124980415e-06,7238690000000.0,12602641135404.637,12475761098991.018,14.222288911996896,18.88372758907929,102916315360482.16,179178468682356.6,177374547552912.84,0.0004935374706402,0.0008592543166449,0.000850603572899,0.0003218239695545,0.0005602991697485,0.0005546582268464
295,295,2.25,0.02,1575,1,100000.0,0.01715,0.00243,0.81,,1322.8,1.3228000000000002,1575.0,0.1073786353802461,0.014245510169452,0.0076981385531828,1.169129615371054e-05,-6.911849487548189e-06,7209260000000.0,12505614119150.88,12398512646818.51,14.85979248117086,19.697080824590262,107349090494016.95,186214160920813.44,184619372323169.6,0.0004928961908802,0.000855007249558,0.0008476847354927,0.0003213534783063,0.0005574389875724,0.0005526649288388
296,296,2.25,0.02,1580,1,100000.0,0.01715,0.00243,0.81,,1314.9,1.3149,1580.0,0.1090536250187824,0.0159113441129615,0.0070906961148389,0.0001114201170969,-2.3149322349676436e-05,7166205000000.0,12384395476576.977,12296546531023.598,14.606908193835682,19.18717020448301,104570077614432.4,180714505961450.9,179432604166168.47,0.0004913265224368,0.0008490940409866,0.0008430709762099,0.00032027159291,0.0005534826406042,0.000549556500935
297,297,2.25,0.02,1585,1,100000.0,0.01715,0.00243,0.81,,1313.5,1.3135,1585.0,0.1153572627665653,0.0157988597285967,0.0068250260942558,6.994484335851842e-05,1.322595439165747e-05,7158575000000.0,12324726249325.398,12255563918243.848,13.865099683248229,18.205436414014656,99219628456379.9,170823768597054.38,169865161500936.94,0.0004922293205876,0.0008474579966173,0.0008427023396271,0.0003207519905367,0.0005522300845199,0.0005491311499743
298,298,2.25,0.02,1590,1,100000.0,0.01715,0.00243,0.81,,1324.3,1.3243,1590.0,0.1096402761156923,0.0154148907226196,0.0073421922905542,7.521181131306374e-06,9.014862441093214e-06,7217435000000.0,12380552431094.34,12328213366047.592,14.72047899294108,19.508458856844896,106321100769804.69,182379746074918.8,181608731578905.7,0.0004976582607244,0.0008536667375136,0.0008500578420986,0.0003242217260834,0.0005561593667385,0.0005538081904534
299,299,2.25,0.02,1595,1,100000.0,0.01715,0.00243,0.81,,1317.6,1.3176,1595.0,0.1182858614987935,0.0140821878964745,0.007250516211825,3.838294315709532e-05,2.922462533023509e-06,7180920000000.0,12275172753831.766,12237864230375.266,13.579539875598895,17.904358898743673,97578755998153.05,166802594511751.38,166295623356660.8,0.0004964773074254,0.000848685783577,0.0008461063320207,0.0003233971262775,0.0005528199162711,0.0005511397040878
300,300,2.25,0.02,1600,1,100000.0,0.01715,0.00243,0.81,,1323.0,1.323,1600.0,0.1143578364545646,0.0157514424911387,0.0072004839672165,5.682313260932524e-05,-2.271891055641488e-05,7210350000000.0,12282562624437.164,12259927456322.637,14.172315403397374,18.753514359877776,102206653261333.88,174105226419864.28,173784373093882.34,0.0004999084314611,0.0008515753903633,0.0008500060474898,0.0003255457480189,0.0005545550544929,0.0005535330815324
301,301,2.25,0.02,1605,1,100000.0,0.01715,0.00243,0.81,,1309.4,1.3094,1605.0,0.1027601386537753,0.0147708228696065,0.0066498126047853,0.0001334523594542,6.742837254473575e-06,7136230000000.0,12113824936081.266,12107675348833.506,15.776893521487889,20.68558817007705,112736455526919.95,191371310365195.6,191274160655998.1,0.0004960954842725,0.0008421272644041,0.000841699758219,0.0003230013352342,0.0005482981390943,0.000548019795362
302,302,2.25,0.02,1610,1,100000.0,0.01715,0.00243,0.81,,1303.8,1.3038,1610.0,0.1112319724276857,0.0154659585861831,0.0068263340615309,8.548744767202476e-06,-3.259505882018331e-05,7105710000000.0,12019721576179.566,12030516489309.672,14.73818815281364,19.158600462318653,104414372519636.66,176622981551108.53,176781606668216.3,0.0004952927073017,0.0008378164096873,0.0008385688526873,0.0003224225786691,0.0005453965367959,0.0005458863574793
303,303,2.25,0.02,1615,1,100000.0,0.01715,0.00243,0.81,,1319.6,1.3196,1615.0,0.110157329125559,0.0148438058768688,0.0073017203103472,4.374238681105768e-05,1.3720021030747387e-05,7191820000000.0,12122573754475.992,12150622705741.377,14.966796082891545,19.755341160006523,107666609322035.52,181483464881035.44,181903377431375.03,0.0005026656005132,0.0008472960691535,0.0008492565246337,0.0003271276680425,0.0005514083059609,0.000552684142678
304,304,2.25,0.02,1620,1,100000.0,0.01715,0.00243,0.81,,1308.0,1.308,1620.0,0.1074377940382191,0.0157698285005507,0.0071005742782199,5.061980083855176e-05,4.77670143516339e-06,7128600000000.0,11973578165249.629,12018353249423.512,15.36547149634929,20.110486589736187,109602151914062.2,184093641531659.5,184782057991776.62,0.0004995489247321,0.0008390691156254,0.0008422068067785,0.0003250467374948,0.000545965900563,0.0005480075349697
