Energy[eV],ThetaB[deg],Reflectivity_1,Reflectivity_2
3900,76.11619198953095,0.7541504784694852,0.5687429441757536
3950,73.4347982464305,0.7589958891205407,0.5760747597018802
4000,71.17609681472666,0.7638777887344675,0.5835092761218599
4050,69.2005912278338,0.7687964300380044,0.5910479508391802
4100,67.43263957794827,0.7729452753698616,0.5974443987165912
4150,65.82562259000188,0.7770310093262144,0.6037771894545154
4200,64.3483446826945,0.7811429796558345,0.6101843546655954
4250,62.97866413510667,0.7852820790102715,0.6166679436146942
4300,61.70017784905429,0.7894484652501657,0.623228879285842
4350,60.50031026460438,0.793413874729653,0.6295055766135215
4400,59.3691630972241,0.7968788405632021,0.6350158865373533
4450,58.29876240359944,0.8003630059041553,0.6405809412199349
4500,57.28256978560293,0.8038651966726413,0.6461992544215444
4550,56.315152429023186,0.807388294867933,0.6518758586897483
4600,55.39192174841808,0.8109319901793985,0.6576106926963201
4650,54.50894994649334,0.8142914202617142,0.6630705171118396
4700,53.662867921579426,0.8172362023493664,0.6678750104304146
4750,52.8507408785105,0.8201946048785033,0.6727191898718041
4800,52.069990919987326,0.8231666392419885,0.67760331596095
4850,51.318354489077194,0.826152640084955,0.6825281847193413
4900,50.59381624227751,0.8291556039099205,0.687499015495225
4950,49.894570461556455,0.8321705714073395,0.692507859916418
5000,49.21900780157536,0.8347038698721937,0.6967305503796161
5050,48.565665583651345,0.8372080773973753,0.7009173648594096
5100,47.93322465910766,0.8397249059885981,0.7051379177375598
5150,47.32048574346559,0.8422488516417964,0.7093831280919248
5200,46.72636062116093,0.8447856797183145,0.7136628446571347
5250,46.149841579238654,0.8473308380141953,0.7179695490498385
5300,45.590014830180436,0.8498459570225173,0.7222381506675183
5350,45.04602132374033,0.8519632142366832,0.7258413184125005
5400,44.51709103232611,0.8540872591331983,0.7294650462136589
5450,44.00249406413335,0.8562179518673101,0.7331091810998513
5500,43.50155884872854,0.8583561933351784,0.7367753546368582
5550,43.01366098884403,0.8605002463141055,0.7404606739066362
5600,42.53822478062751,0.8626534453346196,0.7441709667476896
5650,42.074695191531305,0.8648131436613743,0.7479017734494688
5700,41.62257648433064,0.8666851718986781,0.7511431871890413
5750,41.1813870057938,0.8684783755373906,0.7542546887760648
5800,40.75068050202972,0.8702768594710307,0.7573818121307602
5850,40.33003764817325,0.8720812405734516,0.7605256901601304
5900,39.919063853641944,0.8738909586331016,0.7636854075806814
5950,39.517387293435036,0.8757043840849047,0.7668581683055223
6000,39.12466315410936,0.8775227061145714,0.7700460997466404
6050,38.74054797049586,0.8793505956259632,0.7732574700277363
6100,38.36474029908572,0.8808673491122218,0.7759272867319927
6150,37.99693127719707,0.8823854084460001,0.7786040090384144
6200,37.636851568963614,0.8839037218659602,0.7812857895284968
6250,37.284228168387884,0.8854228924584757,0.7839736984895335
6300,36.93880146430291,0.8869504811876305,0.7866811560789694
6350,36.6003423905104,0.8884818571386122,0.7894000104644773
6400,36.268615502280625,0.8900160664242497,0.7921285984932944
6450,35.94340228792081,0.8915536351277346,0.7948678843094776
6500,35.624494458660166,0.8929284862319629,0.7973212815245047
6550,35.31169331073462,0.8942037389849243,0.7996003268146187
6600,35.00480913764261,0.895480472981179,0.8018852774905961
6650,34.70366670446637,0.8967620290558368,0.8041821367563414
6700,34.40808068007282,0.898048962876015,0.8064919397226862
6750,34.11789127329777,0.8993360755003378,0.8088053766963492
6800,33.83293973657401,0.900621618351118,0.8111192994413868
6850,33.553080000525206,0.9019173403588888,0.8134548888400517
6900,33.27815423692107,0.903212100299808,0.8157920981279905
6950,33.0080346307619,0.9043522491480355,0.8178529905391104
7000,32.742574926187444,0.9054291518867043,0.8198019490862766
7050,32.481658260656275,0.9065033414550691,0.8217483080692055
