,Energy[eV],alpha_norm_deg,alpha_deg,beta_norm_deg,beta_deg,cff,Efficiency
570,6200,88.66,1.34,-87.15406114457646,2.8459388554235403,2.123155295938254,0.6324308608203543
571,6210,88.66,1.34,-87.15584540652657,2.8441545934734336,2.121825277150931,0.6251441390235224
572,6220,88.66,1.34,-87.15762504503304,2.8423749549669566,2.1204987027063367,0.6160033546522194
573,6230,88.68,1.32,-87.16878277727935,2.831217222720653,2.1441784407252635,0.6247905023724148
574,6240,88.68,1.32,-87.17055909192852,2.8294409080714757,2.1428342704639958,0.6360744769259095
575,6250,88.68,1.32,-87.1723308319804,2.8276691680195967,2.14149355983375,0.6423706120364149
576,6260,88.68,1.32,-87.17409801612291,2.8259019838770882,2.140156294710119,0.6449774156712763
577,6270,88.68,1.32,-87.17586066293808,2.824139337061922,2.1388224610486857,0.644735279511915
578,6280,88.68,1.32,-87.17761879090372,2.822381209096278,2.1374920448837433,0.6421771653509794
579,6290,88.68,1.32,-87.17937241839338,2.8206275816066153,2.136165032328353,0.6376230512719924
580,6300,88.68,1.32,-87.1811215636778,2.818878436322194,2.1348414095732253,0.6312374262951136
581,6310,88.68,1.32,-87.18286624492553,2.8171337550744653,2.1335211628862596,0.6230622876752714
582,6320,88.7,1.3,-87.19393082487515,2.806069175124847,2.1578371028361465,0.6179549855688434
583,6330,88.7,1.3,-87.19567239903722,2.804327600962779,2.156498920917966,0.6327666547115247
584,6340,88.7,1.3,-87.19740955553951,2.802590444460492,2.1551641314339145,0.6417375203597355
585,6350,88.7,1.3,-87.19914231216643,2.8008576878335703,2.153832720735189,0.6464569638924262
586,6360,88.7,1.3,-87.2008706866031,2.7991293133969037,2.1525046752491512,0.6479660032973443
587,6370,88.7,1.3,-87.20259469643656,2.797405303563437,2.151179981478371,0.6469389453339943
588,6380,88.7,1.3,-87.2043143591567,2.7956856408433026,2.149858625999961,0.6437999207366195
589,6390,88.7,1.3,-87.20602969215649,2.7939703078435087,2.148540595465335,0.6387956682346893
590,6400,88.7,1.3,-87.20774071273271,2.792259287267285,2.147225876599709,0.6320394186135729
591,6410,88.7,1.3,-87.20944743808684,2.7905525619131595,2.1459144562013956,0.6235352240666643
592,6420,88.72,1.28,-87.22041927439031,2.7795807256096907,2.1708763252225673,0.6229233466768088
593,6430,88.72,1.28,-87.22212312266511,2.77787687733489,2.1695466482959236,0.6367335430171349
594,6440,88.72,1.28,-87.22382271952111,2.7761772804788905,2.168220287249445,0.6451155993401044
595,6450,88.72,1.28,-87.22551808180198,2.7744819181980205,2.166897228953832,0.6495119627045732
596,6460,88.72,1.28,-87.2272092262592,2.7727907737407946,2.165577460351601,0.6508727841902332
597,6470,88.72,1.28,-87.22889616955278,2.771103830447217,2.164260968456539,0.6498079570662115
598,6480,88.72,1.28,-87.23057892825186,2.769421071748141,2.162947740353206,0.6466346907949638
599,6490,88.72,1.28,-87.23225751883535,2.767742481164646,2.1616377631964476,0.6416528749176081
600,6500,88.72,1.28,-87.23393195769273,2.7660680423072677,2.1603310242108007,0.6349634921812091
601,6510,88.72,1.28,-87.23560226112423,2.764397738875772,2.1590275106903123,0.6265646562120494
602,6520,88.74,1.26,-87.2464804014688,2.7535195985311987,2.1846679991929685,0.6220758089527457
603,6530,88.74,1.26,-87.24814804218306,2.751851957816939,2.18334589542192,0.6368359326958878
604,6540,88.74,1.26,-87.24981158888279,2.7501884111172075,2.1820270355383875,0.6460082373935787
605,6550,88.74,1.26,-87.25147105753446,2.7485289424655406,2.180711406898828,0.6510797280541304
606,6560,88.74,1.26,-87.25312646401903,2.746873535980967,2.1793989969273575,0.6530372685695334
607,6570,88.74,1.26,-87.25477782413164,2.7452221758683635,2.1780897931160337,0.652529315077446
608,6580,88.74,1.26,-87.25642515358258,2.743574846417417,2.1767837830240335,0.6499712878351733
609,6590,88.74,1.26,-87.25806846799826,2.741931532001743,2.175480954276957,0.6456124594365374
610,6600,88.74,1.26,-87.25970778292117,2.7402922170788315,2.174181294566783,0.6395770924285729
611,6610,88.74,1.26,-87.26134311381068,2.738656886189318,2.172884791651296,0.6318880182167358
612,6620,88.74,1.26,-87.26297447604381,2.7370255239561914,2.1715914333534534,0.6224775732108752
613,6630,88.76,1.24,-87.27375938688698,2.7262406131130206,2.19792319590627,0.6321257425533447
614,6640,88.76,1.24,-87.27538831000132,2.7246116899986816,2.196610931699634,0.6438363845203471
615,6650,88.76,1.24,-87.27701330341654,2.7229866965834617,2.1953018314986106,0.6509021134163729
616,6660,88.76,1.24,-87.27863438220022,2.7213656177997763,2.193995883178547,0.6544893453675884
617,6670,88.76,1.24,-87.28025156134004,2.7197484386599626,2.192693074679062,0.6553745519115617
618,6680,88.76,1.24,-87.28186485574483,2.7181351442551716,2.191393394003159,0.6540669740463726
619,6690,88.76,1.24,-87.28347428024402,2.7165257197559782,2.1900968292177163,0.6508881150552076
620,6700,88.76,1.24,-87.28507984958962,2.7149201504103786,2.188803368451874,0.6460219530347484
621,6710,88.76,1.24,-87.28668157845537,2.7133184215446278,2.1875129998977103,0.6395453336693278
622,6720,88.76,1.24,-87.28827948143805,2.711720518561947,2.1862257118092034,0.6314444870302076
623,6730,88.76,1.24,-87.28987357305783,2.7101264269421677,2.184941492501942,0.6216211336325465
624,6740,88.78,1.22,-87.30056422706225,2.699435772937747,2.212000927887048,0.636238627823539
625,6750,88.78,1.22,-87.3021560868465,2.6978439131535055,2.2106974733272216,0.6471192187916054
626,6760,88.78,1.22,-87.30374417195601,2.696255828043988,2.2093971078649735,0.6536839122342264
627,6770,88.78,1.22,-87.30532849662357,2.6946715033764264,2.208099819859225,0.6569865509651479
628,6780,88.78,1.22,-87.30690907500829,2.693090924991708,2.206805597729106,0.6577325702455541
629,6790,88.78,1.22,-87.30848592119511,2.691514078804886,2.2055144299543716,0.6563865244091084
630,6800,88.78,1.22,-87.31005904919643,2.6899409508035745,2.2042263050740925,0.6532420386246774
631,6810,88.78,1.22,-87.31162847295155,2.688371527048446,2.2029412116870586,0.6484661712324736
632,6820,88.78,1.22,-87.31319420632771,2.686805793672292,2.2016591384510145,0.6421262923994557
633,6830,88.78,1.22,-87.3147562631202,2.685243736879798,2.2003800740824735,0.6342045757204685
634,6840,88.78,1.22,-87.31631465705351,2.6836853429464895,2.1991040073558588,0.6246030692734851
635,6850,88.8,1.2,-87.32690992987122,2.6730900701287794,2.226929853490599,0.6353676417943628
636,6860,88.8,1.2,-87.32846628413049,2.671533715869515,2.225634207304586,0.6472662343405815
637,6870,88.8,1.2,-87.33001901011755,2.669980989882447,2.2243415799750403,0.6547023455367484
638,6880,88.8,1.2,-87.33156812128978,2.668431878710223,2.2230519603112473,0.6587732508480635
639,6890,88.8,1.2,-87.33311363103567,2.6668863689643274,2.2217653371797015,0.6602200049908769
640,6900,88.8,1.2,-87.33465555267483,2.665344447325168,2.220481699504181,0.659536677393028
641,6910,88.8,1.2,-87.33619389945952,2.6638061005404836,2.2192010362644203,0.6570423449587802
642,6920,88.8,1.2,-87.33772868457359,2.662271315426409,2.2179233364970004,0.6528775608255947
643,6930,88.8,1.2,-87.33925992113413,2.660740078865871,2.216648589294013,0.6471163828683169
644,6940,88.8,1.2,-87.3407876221915,2.659212377808501,2.215376783802988,0.6398182597179749
645,6950,88.8,1.2,-87.34231180072965,2.6576881992703534,2.2141079092266605,0.6309105395828601
646,6960,88.82,1.18,-87.3528104759607,2.6471895240393053,2.242741441843836,0.6276105274284722
647,6970,88.82,1.18,-87.3543327929487,2.6456672070513036,2.241452627507914,0.6425771956032655
648,6980,88.82,1.18,-87.35585162005712,2.6441483799428767,2.2401667661747786,0.6523740845021271
649,6990,88.82,1.18,-87.35736697002166,2.6426330299783416,2.2388838470739536,0.6583140286101239
650,7000,88.82,1.18,-87.35887885551357,2.6411211444864335,2.2376038594894063,0.6612926707788305
651,7010,88.82,1.18,-87.36038728914068,2.639612710859325,2.236326792758726,0.6619160747360495
652,7020,88.82,1.18,-87.36189228344718,2.638107716552824,2.2350526362732857,0.6605868102279686
653,7030,88.82,1.18,-87.36339385091401,2.636606149085992,2.233781379477924,0.6575605269300981
654,7040,88.82,1.18,-87.36489200395984,2.635107996040162,2.232513011870112,0.6529821657863576
655,7050,88.82,1.18,-87.36638675494116,2.6336132450588394,2.2312475229998716,0.6469080120305204
656,7060,88.82,1.18,-87.3678781161523,2.6321218838477023,2.2299849024697753,0.6393175174708887
657,7070,88.82,1.18,-87.36936609982664,2.6306339001733647,2.2287251399339003,0.6301171864059849
658,7080,88.84,1.16,-87.37976855454859,2.6202314454514095,2.2581872161419074,0.6292886315821885
659,7090,88.84,1.16,-87.3812548603445,2.618745139655502,2.256907169447588,0.6439658377520463
660,7100,88.84,1.16,-87.3827378192666,2.6172621807334053,2.2556300036577683,0.653667431832504
661,7110,88.84,1.16,-87.38421744331794,2.6157825566820634,2.2543557084461523,0.6596338973512994
662,7120,88.84,1.16,-87.3856937444428,2.614306255557196,2.2530842735369787,0.6627175818174158
663,7130,88.84,1.16,-87.38716673452564,2.6128332654743645,2.251815688705941,0.6634993371101012
664,7140,88.84,1.16,-87.38863642539252,2.6113635746074806,2.2505499437789047,0.6623678443490164
665,7150,88.84,1.16,-87.39010282881091,2.6098971711890897,2.24928702863215,0.6595721744350879
666,7160,88.84,1.16,-87.39156595649044,2.608434043509561,2.2480269331916767,0.6552557131732627
667,7170,88.84,1.16,-87.3930258200831,2.6069741799169037,2.246769647433047,0.6494770251184544
668,7180,88.84,1.16,-87.39448243118345,2.605517568816552,2.245515161381199,0.6422212231882335
669,7190,88.84,1.16,-87.39593580132893,2.604064198671068,2.244263465110193,0.6334039533121176
670,7200,88.86,1.1400000000000001,-87.40624070978613,2.5937592902138675,2.2746004834475677,0.6231517305509735
671,7210,88.86,1.1400000000000001,-87.40769257138993,2.59230742861007,2.273328140718388,0.6400235064081167
672,7220,88.86,1.1400000000000001,-87.40914122087752,2.5908587791224846,2.272058611480813,0.6514755275502023
673,7230,88.86,1.1400000000000001,-87.4105866695738,2.589413330426197,2.2707918858206733,0.6588718898658437
674,7240,88.86,1.1400000000000001,-87.41202892874836,2.587971071251644,2.2695279538722266,0.6631591655690091
675,7250,88.86,1.1400000000000001,-87.41346800961568,2.586531990384316,2.2682668058179023,0.664989672538508
676,7260,88.86,1.1400000000000001,-87.41490392333598,2.5850960766640156,2.2670084318876507,0.6648072857614659
677,7270,88.86,1.1400000000000001,-87.41633668101521,2.58366331898479,2.265752822358882,0.6629053372442499
678,7280,88.86,1.1400000000000001,-87.41776629370548,2.5822337062945167,2.264499967556109,0.659464758991474
679,7290,88.86,1.1400000000000001,-87.41919277240535,2.580807227594647,2.2632498578507176,0.6545783483034643
680,7300,88.86,1.1400000000000001,-87.42061612806002,2.5793838719399815,2.262002483660775,0.64826506446905
681,7310,88.86,1.1400000000000001,-87.42203637156229,2.5779636284377148,2.26075783545019,0.6404767842559683
682,7320,88.86,1.1400000000000001,-87.42345351375204,2.5765464862479632,2.2595159037291777,0.6310988664686054
683,7330,88.88,1.12,-87.43366120360153,2.566338796398469,2.290753712834349,0.6277448236725698
684,7340,88.88,1.12,-87.43507700962893,2.5649229903710733,2.2894907870264207,0.6434287562287215
685,7350,88.88,1.12,-87.43648974135182,2.5635102586481793,2.2882306021629386,0.6541210250499954
686,7360,88.88,1.12,-87.4378994094138,2.5621005905861978,2.2869731487594445,0.6610429043079653
687,7370,88.88,1.12,-87.4393060244075,2.5606939755925,2.2857184173768665,0.6650471909955095
688,7380,88.88,1.12,-87.44070959687524,2.5592904031247627,2.2844663986209346,0.6667250308073076
689,7390,88.88,1.12,-87.4421101373084,2.557889862691596,2.2832170831427416,0.6664804762073216
690,7400,88.88,1.12,-87.44350765614885,2.556492343851147,2.2819704616375014,0.664444131169226
691,7410,88.88,1.12,-87.44490216378853,2.5550978362114733,2.280726524844877,0.6608527292276183
692,7420,88.88,1.12,-87.44629367056976,2.5537063294302413,2.2794852635487164,0.6558281980919304
693,7430,88.88,1.12,-87.44768218678588,2.552317813214117,2.278246668576509,0.6493779450559927
694,7440,88.88,1.12,-87.44906772268169,2.55093227731831,2.2770107307989775,0.6414441961058925
695,7450,88.88,1.12,-87.45045028845301,2.5495497115469874,2.275777441130449,0.6319036111493815
696,7460,88.9,1.1,-87.4605592985276,2.539440701472401,2.3079684771617033,0.6224828309470931
697,7470,88.9,1.1,-87.46194068619717,2.538059313802833,2.3067138256998803,0.6395274316045897
698,7480,88.9,1.1,-87.46331912906712,2.5366808709328836,2.3054618475287736,0.6513104010655597
699,7490,88.9,1.1,-87.46469463715255,2.5353053628474527,2.304212533561379,0.6591136163964401
700,7500,88.9,1.1,-87.46606722042075,2.5339327795792457,2.3029658747540465,0.6638389563226293
701,7510,88.9,1.1,-87.46743688879252,2.5325631112074802,2.3017218621053055,0.6661161223537728
702,7520,88.9,1.1,-87.46880365214219,2.531196347857815,2.3004804866558,0.666379296143181
703,7530,88.9,1.1,-87.47016752029775,2.5298324797022502,2.2992417394882003,0.6649198154002255
704,7540,88.9,1.1,-87.47152850304079,2.528471496959213,2.2980056117272802,0.6619214659915638
705,7550,88.9,1.1,-87.47288661010782,2.527113389892179,2.2967720945386647,0.657483338291703
706,7560,88.9,1.1,-87.47424185118959,2.525758148810411,2.2955411791295033,0.6516336347580352
707,7570,88.9,1.1,-87.47559423593145,2.524405764068547,2.294312856748096,0.6443365905997924
708,7580,88.9,1.1,-87.4769437739344,2.5230562260656058,2.2930871186829886,0.635493756393847
709,7590,88.9,1.1,-87.47829047475433,2.5217095252456687,2.2918639562635947,0.6249402125990936
710,7600,88.92,1.08,-87.48830104604482,2.5116989539551753,2.3250400586336304,0.6262287999868965
711,7610,88.92,1.08,-87.48964672783853,2.510353272161467,2.3237951796550775,0.641717684316799
712,7620,88.92,1.08,-87.49098959610201,2.509010403897989,2.322552902171988,0.6524467887030265
713,7630,88.92,1.08,-87.4923296602247,2.507670339775302,2.321313217506953,0.6595306978771841
714,7640,88.92,1.08,-87.49366692955293,2.50633307044707,2.320076117022374,0.6637589661786931
715,7650,88.92,1.08,-87.49500141338928,2.504998586610725,2.3188415921210837,0.6656860152304123
716,7660,88.92,1.08,-87.49633312099408,2.5036668790059196,2.3176096342449135,0.6656952030051623
717,7670,88.92,1.08,-87.49766206158479,2.5023379384152094,2.3163802348753233,0.6640430586959852
718,7680,88.92,1.08,-87.4989882443365,2.501011755663498,2.3151533855328914,0.6608890137458567
719,7690,88.92,1.08,-87.50031167838246,2.4996883216175405,2.3139290777768533,0.6563146073191015
720,7700,88.92,1.08,-87.50163237281369,2.498367627186312,2.3127073032054435,0.6503348890876943
721,7710,88.92,1.08,-87.5029503366798,2.4970496633201975,2.311488053455148,0.6429037499450645
722,7720,88.92,1.08,-87.50426557898925,2.495734421010752,2.310271320200482,0.6339141620041703
723,7730,88.92,1.08,-87.50557810870897,2.494421891291026,2.30905709515429,0.6231937461771875
724,7740,88.94,1.06,-87.51548862027319,2.4845113797268112,2.3432778497517983,0.6199600887890623
725,7750,88.94,1.06,-87.51680027600973,2.4831997239902677,2.3420415307368456,0.6368134890036851
726,7760,88.94,1.06,-87.51810924127771,2.4818907587222867,2.34080774643612,0.6486998696925735
727,7770,88.94,1.06,-87.51941552489072,2.480584475109282,2.3395764885504127,0.6567718774855923
728,7780,88.94,1.06,-87.52071913562244,2.4792808643775572,2.33834774881806,0.6618551070770784
729,7790,88.94,1.06,-87.52202008220704,2.4779799177929647,2.33712151901462,0.6645356448996671
730,7800,88.94,1.06,-87.523318373339,2.476681626661005,2.3358977909529646,0.6652240517119132
731,7810,88.94,1.06,-87.52461401767371,2.475385982326287,2.334676556482775,0.6642003902272301
732,7820,88.94,1.06,-87.52590702382724,2.4740929761727557,2.3334578074907535,0.6616450407616179
733,7830,88.94,1.06,-87.52719740037728,2.4728025996227245,2.3322415358997133,0.6576590683827604
734,7840,88.94,1.06,-87.52848515586231,2.471514844137687,2.3310277336693455,0.6522768207903696
735,7850,88.94,1.06,-87.52977029878303,2.470229701216965,2.329816392794942,0.645472524743115
736,7860,88.94,1.06,-87.53105283760179,2.4689471623982087,2.328607505307869,0.637161941467259
737,7870,88.94,1.06,-87.5323327807426,2.467667219257393,2.327401063275566,0.6271996036413238
738,7880,88.94,1.06,-87.53361013659253,2.4663898634074712,2.3261970588002727,0.6153717553013338
739,7890,88.96,1.04,-87.54342070638833,2.456579293611668,2.361501508089356,0.6222376509037426
740,7900,88.96,1.04,-87.54469733272887,2.455302667271127,2.3602750429357275,0.6379453809555741
741,7910,88.96,1.04,-87.54597139239006,2.454028607609942,2.3590510424432747,0.6487830167605197
742,7920,88.96,1.04,-87.54724289361806,2.452757106381938,2.3578294986974684,0.6559231697339976
743,7930,88.96,1.04,-87.54851184462204,2.451488155377959,2.356610403819294,0.6602035774124679
744,7940,88.96,1.04,-87.5497782535751,2.4502217464249014,2.3553937499643207,0.6621480777760501
745,7950,88.96,1.04,-87.55104212861383,2.4489578713861704,2.3541795293231416,0.6621193908624765
746,7960,88.96,1.04,-87.55230347783886,2.447696522161138,2.3529677341208526,0.6603585962188502
747,7970,88.96,1.04,-87.55356230931483,2.4464376906851726,2.3517583566170828,0.6570117876697019
748,7980,88.96,1.04,-87.55481863107086,2.4451813689291413,2.350551389105514,0.6521471922567145
749,7990,88.96,1.04,-87.55607245110087,2.4439275488991257,2.3493468239136117,0.6457650394937932
750,8000,88.96,1.04,-87.55732377736295,2.442676222637047,2.348144653403222,0.6378016426823966
