,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
179,179,2,25,3000,1000000.0,1045,17.15,2.43,0.81,,12934.5,1.29345,1045.0,0.0011218592520094,0.0121212107176052,0.0009174061075662,3.1253649515568846e-05,1.745689342832866e-06,14297975512689.842,16561708470729.826,14706182232434.566,2.7992835255625765,3.620308496709936,40019391730906.97,46355478678430.63,41161944018127.91,0.0006528582798688,0.0007562223403091,0.0006714973617896,0.0003372414580962,0.0003906353531153,0.0003468696903763
180,180,2,25,3000,1000000.0,1050,17.15,2.43,0.81,,12893.75,1.2893750000000002,1050.0,0.0010227073570376,0.0122471341541797,0.0009742496641146,4.5706794542004224e-05,-1.9227665545385555e-06,14039482689963.178,16471506124055.184,14637035585377.355,3.086339382399799,3.9784949084470753,43320221346969.92,50824471739415.11,45164030286908.36,0.0006441461361953,0.0007557299126635,0.0006715624874422,0.0003320031283688,0.0003895151753734,0.0003461339503531
181,181,2,25,3000,1000000.0,1055,17.15,2.43,0.81,,13068.0,1.3068,1055.0,0.0010806805092328,0.0118256204061851,0.0009568525707544,2.7054228259258305e-05,3.437333283494217e-06,14113600936814.89,16655568209999.203,14811721558838.102,2.9488961941040284,3.854141716981251,41625205193911.8,49122222419792.375,43684170462372.58,0.0006507257396293,0.0007679264130338,0.0006829134895983,0.0003345862521987,0.0003948477904805,0.0003511363561411
182,182,2,25,3000,1000000.0,1060,17.15,2.43,0.81,,12951.5,1.29515,1060.0,0.001058980537607,0.0119196708824076,0.0009565146592778,1.9060460596654523e-05,4.848667698051933e-06,13758769351551.535,16468890161896.504,14656759275917.283,3.01818061486843,3.9071832611488593,41507187047361.38,49683026653485.04,44216225538008.96,0.0006372787788525,0.0007628061742489,0.0006788718826978,0.0003269879329603,0.0003913960772648,0.0003483293670438
183,183,2,25,3000,1000000.0,1065,17.15,2.43,0.81,,12921.75,1.292175,1065.0,0.0011164264975604,0.0123444712337882,0.000954467891328,4.128772694893129e-05,1.387287837433092e-06,13597786109480.725,16392953129997.61,14600227721748.656,2.8682883407480606,3.706267297775339,39001706409512.78,47018914697834.3,41876948977646.21,0.0006328164182311,0.000762898445411,0.0006794682412156,0.0003239388349043,0.0003905278473141,0.0003478199112298
184,184,2,25,3000,1000000.0,1070,17.15,2.43,0.81,,12878.25,1.287825,1070.0,0.0009889196525136,0.0120196369921271,0.0010064921434519,5.21208221040272e-05,4.447615131001603e-06,13353979601455.045,16299788421285.688,14528289815470.89,3.252711462831849,4.18690977469966,43415765126839.44,52993025812216.24,47233621523160.82,0.0006244793760982,0.000762235828393,0.0006793942802452,0.0003188971976801,0.0003892440310273,0.0003469400918309
185,185,2,25,3000,1000000.0,1075,17.15,2.43,0.81,,12935.0,1.2935,1075.0,0.0010737602611925,0.011842029375715,0.0009253022928502,6.072173596164506e-05,3.6831537919544383e-06,13183949330633.217,16333469407054.826,14569423104447.59,3.0185982532789994,3.907312299584373,39825131331024.62,49338976350267.04,44010271429344.266,0.0006194091312163,0.0007673800802362,0.0006845015466253,0.0003155621350462,0.000390946927172,0.000348723902522
186,186,2,25,3000,1000000.0,1080,17.15,2.43,0.81,,12938.25,1.2938250000000002,1080.0,0.0010784693149048,0.0120893404234229,0.0010041521853441,6.891722134720629e-05,2.2403604613952677e-06,13007514419320.89,16299417155281.48,14550190146181.54,3.019693324235954,3.9067314073204455,39276459423132.56,49216427972527.84,43934600758658.92,0.0006139397655215,0.0007693137999976,0.0006867522909197,0.00031205801932,0.0003910327268977,0.0003490677289585
187,187,2,25,3000,1000000.0,1085,17.15,2.43,0.81,,13027.0,1.3027,1085.0,0.0011099574451804,0.0119424722660508,0.0009528752297601,4.332393494986324e-05,-8.84060956489746e-06,12949953670074.615,16372805208819.688,14626946602612.492,2.9377017817768283,3.826911016945296,38042772986059.51,48098003095057.49,42969235509179.64,0.000614097723582,0.0007764122300006,0.0006936221426318,0.0003113718122162,0.0003936716809045,0.0003516938351192
188,188,2,25,3000,1000000.0,1090,17.15,2.43,0.81,,12967.0,1.2967,1090.0,0.0010613888985062,0.012065068153916,0.0009719486407212,3.9820353893051645e-05,-2.001823892989785e-06,12706753398252.494,16259154090698.898,14536633049562.713,3.08747421288386,4.004964760596574,39245854539671.47,50217736693420.77,44897588571930.42,0.0006053417586622,0.0007745758985909,0.0006925160770383,0.0003062089644613,0.0003918151695471,0.0003503056377463
189,189,2,25,3000,1000000.0,1095,17.15,2.43,0.81,,12973.0,1.2973,1095.0,0.0010668491187857,0.01186344785069,0.0010099850473583,4.520843132440385e-05,1.6406615455024368e-06,12528992574577.494,16228418772768.506,14520404190393.951,3.100901627484138,4.023628527795154,38859178252989.8,50333098539364.66,45035622088634.41,0.0005995893149936,0.000776629600303,0.000694890602746,0.0003025709142596,0.0003919108001571,0.0003506628282486
190,190,2,25,3000,1000000.0,1100,17.15,2.43,0.81,,12895.0,1.2895,1100.0,0.0011263392269142,0.0122057617214156,0.0009570736046993,6.972290769277323e-05,-5.289599058215547e-07,12271122354729.912,16092817012507.111,14410283248587.973,2.949971125272967,3.805471250320173,36213573734072.02,47491859230522.84,42526497566089.12,0.0005899733935708,0.00077371356837,0.0006928203846985,0.0002969785104689,0.0003894689244772,0.0003487492285457
191,191,2,25,3000,1000000.0,1105,17.15,2.43,0.81,,13089.5,1.30895,1105.0,0.0011871751214016,0.0117851457727909,0.0010323036021034,4.7791878784952383e-05,-3.145144287305251e-06,12270918742929.137,16296948668135.316,14604477466316.549,2.7970344668632463,3.6606417318404665,34317152861751.59,45576447073026.51,40843240524788.63,0.00059264525703,0.0007870893398099,0.0007053485140876,0.0002975839482317,0.000395219822606,0.0003541754417363
192,192,2,25,3000,1000000.0,1110,17.15,2.43,0.81,,12975.5,1.29755,1110.0,0.0011369933118316,0.0122823182377357,0.0009710600323722,4.6067124472028026e-05,-1.5542328435411512e-06,11980375019664.31,16116748138406.955,14454323482255.848,2.9337755997806743,3.806842222038163,35148855505151.54,47284433968049.45,42407097162536.52,0.0005813163277177,0.0007820230023845,0.0007013581989342,0.0002911362956292,0.0003916547138886,0.0003512559654889
193,193,2,25,3000,1000000.0,1115,17.15,2.43,0.81,,12962.5,1.29625,1115.0,0.0011688038176202,0.0120938305943384,0.0009464935209518,2.366468677285751e-05,1.3079573583990738e-07,11784879065319.56,16062373299992.805,14416905234418.13,2.8681374959523054,3.718394904915815,33805850932716.14,46076179008331.01,41356024662151.99,0.0005744062110366,0.0007828953471959,0.0007026936691227,0.0003194028464768,0.0004353347815243,0.0003907380418362
194,194,2,25,3000,1000000.0,1120,17.15,2.43,0.81,,12916.25,1.2916249999999998,1120.0,0.0012018542825557,0.0120475702930866,0.0010138809173777,3.709638698059531e-05,9.054893747762798e-07,11559992372876.443,15966971720603.691,14342611144451.682,2.800583116916956,3.6171232307312,32373109036296.81,44714607053149.125,40165676539197.04,0.0005659301916584,0.0007816779695502,0.0007021558848868,0.0003541360536741,0.0004891422218866,0.000439380541634
195,195,2,25,3000,1000000.0,1125,17.15,2.43,0.81,,12851.5,1.28515,1125.0,0.0011518373799503,0.0121029147609877,0.0009666718889987,7.047944660700003e-05,-1.053544003354849e-06,11320121214247.04,15849027929285.363,14247970481448.977,2.9352135081245567,3.7718448096108586,33223935296364.992,46516028270982.016,41817012417182.46,0.0005567019330981,0.0007794249124166,0.0007006879661116,0.000348216599918,0.0004875296397529,0.0004382797447909
196,196,2,25,3000,1000000.0,1130,17.15,2.43,0.81,,12905.75,1.290575,1130.0,0.0011848076426303,0.0122151081383038,0.0009258777232925,2.3439796224882143e-05,-1.2914967082403138e-06,11181736851097.17,15877871071554.54,14285279183082.545,2.8829501022624053,3.722362519114947,32251111444999.707,45796015078623.17,41202555299924.02,0.0005523606828729,0.0007843425242826,0.0007056709230127,0.0003453829000582,0.0004904376869597,0.0004412455075716
197,197,2,25,3000,1000000.0,1135,17.15,2.43,0.81,,12858.0,1.2858,1135.0,0.001218652021464,0.0119886921518787,0.0009659352983868,6.641838661260247e-05,1.9639469625306778e-07,10948959954327.086,15781204801385.85,14209673337938.65,2.798850227771811,3.598967727086821,30646254099229.41,44171758263132.11,39773025163856.95,0.0005432152338077,0.0007829593762067,0.0007049903421693,0.000339556331523,0.0004894170799532,0.0004406797148676
198,198,2,25,3000,1000000.0,1140,17.15,2.43,0.81,,12771.5,1.27715,1140.0,0.0011954366428312,0.0122498129429783,0.0009929777359659,6.438860961403862e-05,7.665066673574394e-07,10694014651661.729,15637374798304.023,14091481521183.98,2.882656046110025,3.682149141731508,30831896700685.438,45084090508169.81,40627128049918.18,0.0005329428904867,0.0007792983267829,0.0007022577710769,0.0003329923073607,0.0004869196166982,0.0004387832912816
199,199,2,25,3000,1000000.0,1145,17.15,2.43,0.81,,12761.25,1.276125,1145.0,0.0012293330928514,0.0118636715839457,0.0009215506425566,5.0505158539170736e-05,1.696693860006603e-06,10493494769110.885,15587190324914.49,14057591617817.76,2.798973973784224,3.570484434091135,29359866574455.61,43611574435359.484,39331893076484.15,0.0005252434967908,0.0007802043581802,0.0007036415169839,0.0003314804650903,0.0004923859221395,0.0004440672159328
200,200,2,25,3000,1000000.0,1150,17.15,2.43,0.81,,12753.5,1.27535,1150.0,0.0011486386603109,0.0120883822898017,0.0009677837875812,1.0573393304227386e-05,-3.260573615817797e-06,10305618215163.607,15540112812967.797,14026487536157.877,3.0188008627329213,3.84914588614617,31103483715913.305,46901761323779.66,42333474573162.37,0.0005181490246559,0.0007813305450453,0.0007052280304267,0.0003303294510918,0.0004981124691636,0.0004495957284491
201,201,2,25,3000,1000000.0,1155,17.15,2.43,0.81,,12727.5,1.27275,1155.0,0.001269117725485,0.0120340076456824,0.0009593335281278,5.123827481079367e-05,2.7176619555459123e-06,10095619116520.602,15470897496396.229,13975371647161.994,2.7302436122365368,3.474912842624731,27563462205653.25,42239261753807.16,38156117397113.92,0.0005097414951653,0.0007811465874795,0.0007056354599649,0.0003249873768582,0.0004980225914792,0.0004498802222835
202,202,2,25,3000,1000000.0,1160,17.15,2.43,0.81,,12752.75,1.2752750000000002,1160.0,0.0011878071867953,0.0123773365253097,0.0009115207598903,1.3064774808581203e-05,-1.0064851549318234e-06,9923842797294.611,15463981268213.496,13980531907248.49,2.9498776398915973,3.76286366147196,29281580399600.188,45628474780610.96,41251365769606.26,0.0005032374026774,0.0007841774529711,0.0007089518353687,0.000320834972901,0.000499946050383,0.0004519865607733
203,203,2,25,3000,1000000.0,1165,17.15,2.43,0.81,,12795.75,1.279575,1165.0,0.0012513606866377,0.0123112404521776,0.0009786631459507,4.0182654901676606e-05,-3.714469552678746e-07,9764850407915.691,15478387381848.904,14005030298632.25,2.7976576799322874,3.580071402744266,27320682021338.848,43306357209507.03,39184110713870.08,0.0004973639632997,0.0007883778831353,0.0007133337516174,0.0003170272166406,0.0005025238344435,0.000454689584486
204,204,2,25,3000,1000000.0,1170,17.15,2.43,0.81,,12592.25,1.259225,1170.0,0.001227747570283,0.0119201005505822,0.001026597452618,1.850206176881436e-05,-1.1118102342995055e-06,9420159555033.72,15195087723525.23,13760016858930.057,2.865329352742595,3.6080568052608073,26991578779949.6,43538477767992.34,39426569888912.65,0.000481884359499,0.0007772984175485,0.0007038879619845,0.0003071327121782,0.0004954171399166,0.0004486284200189
205,205,2,25,3000,1000000.0,1175,17.15,2.43,0.81,,12595.75,1.259575,1175.0,0.0012028999518064,0.0121170175226673,0.000993476974365,2.610272818353051e-05,1.002396176346323e-06,9233334251895.076,15162165107329.389,13741553858359.938,2.935459999068486,3.698051155840592,27108621878397.97,44515381934545.65,40344536156206.43,0.0004743111170056,0.0007788717782858,0.0007058957882537,0.0003022882537091,0.0004963910422503,0.0004498819392616
206,206,2,25,3000,1000000.0,1180,17.15,2.43,0.81,,12720.25,1.272025,1180.0,0.0012973939832363,0.0119123941495093,0.0010278230105709,2.688781356767262e-05,-6.758451928520558e-06,9133282450206.236,15274519055118.598,13854871431488.371,2.7285466870006925,3.4707779740897755,24920575900093.555,41677218845007.13,37803645838922.59,0.0004712025217574,0.0007880399994902,0.0007147978169662,0.0003002561763873,0.0005021490042217,0.0004554781638515
207,207,2,25,3000,1000000.0,1185,17.15,2.43,0.81,,12566.5,1.2566499999999998,1185.0,0.001242540824819,0.0123032502120322,0.00094969159997,5.543530187851035e-05,1.767578351316049e-06,8833880186777.295,15052835726518.562,13665171400792.783,2.883260069811085,3.624574253804405,25479691788633.133,43417117591283.41,39414656772480.64,0.0004576869874673,0.0007798936470549,0.0007079981841972,0.0002916010941552,0.0004968850918492,0.0004510791235605
208,208,2,25,3000,1000000.0,1190,17.15,2.43,0.81,,12455.0,1.2455,1190.0,0.0012774300130331,0.0118849194417371,0.0009877864192136,3.5074809198479494e-05,-2.1429559289722226e-06,8568172258625.605,14882543988592.9,13521884575518.84,2.7995246680445005,3.4869039257993952,23987469679267.04,41665195551751.72,37855891136557.95,0.0004457609602237,0.0007742674748689,0.0007034788832998,0.0002839917223322,0.0004932813174654,0.0004481823163526
209,209,2,25,3000,1000000.0,1195,17.15,2.43,0.81,,12419.0,1.2419,1195.0,0.0012829619620901,0.0121224033605396,0.0009501120315008,4.790853460592925e-05,5.008322447741489e-06,8356621511888.018,14802902583195.465,13460826009554.338,2.799120379231264,3.4753836047138984,23385510422107.32,41425046251561.73,37669324437967.27,0.0004366136890955,0.0007734166130387,0.0007032962895284,0.0002780914915486,0.0004926107102916,0.0004479491116293
210,210,2,25,3000,1000000.0,1200,17.15,2.43,0.81,,12481.75,1.2481749999999998,1200.0,0.0012875771936932,0.0119618142697713,0.0009435398104236,4.62541118698015e-05,4.0903810446127145e-07,8202926470279.335,14840887945282.742,13506754217207.258,2.8007515554547204,3.495156936865982,22969948408835.617,41557660144775.94,37821800386016.23,0.000430376723403,0.0007786456150039,0.0007086486322745,0.0002740767899776,0.0004958648530129,0.0004512886775569
211,211,2,25,3000,1000000.0,1205,17.15,2.43,0.81,,12434.75,1.243475,1205.0,0.0012341485007709,0.0119273420094384,0.0009902656520486,3.655835757043e-05,4.136162762597832e-06,7980736013031.522,14748333328063.783,13433891860412.629,2.9341049235261614,3.6481501389498776,23414160473562.598,43269172504517.59,39412818478217.87,0.0004205101120402,0.0007770991660498,0.0007078403999497,0.0002677075217209,0.000494721258581,0.0004506293518724
212,212,2,25,3000,1000000.0,1210,17.15,2.43,0.81,,12412.5,1.24125,1210.0,0.0012992154464085,0.0121514749601455,0.0009747058135437,7.232340032728358e-05,4.1133059022628094e-06,7774488459149.713,14685337868578.191,13387890570478.268,2.7988410411819347,3.4734700258339206,21755853074761.95,41094929229204.55,37464198675287.69,0.0004113425584497,0.0007769905997417,0.0007083436020829,0.0002618245898647,0.000494564058416,0.0004508694014001
213,213,2,25,3000,1000000.0,1215,17.15,2.43,0.81,,12333.0,1.2333,1215.0,0.0013327852275892,0.0120808271274826,0.0009853325988523,4.675746721770293e-05,4.804901814690002e-06,7532115353274.977,14554909501466.88,13280320506595.16,2.7348846974052705,3.3729161110545287,20599362057392.645,39805796442421.375,36319960266490.44,0.0004001362198466,0.0007732152516217,0.0007055039649054,0.0002546465988455,0.0004920740093873,0.0004489825619988
214,214,2,25,3000,1000000.0,1220,17.15,2.43,0.81,,12237.0,1.2237,1220.0,0.0013106988369031,0.0121960365586871,0.0009818454694049,2.102573236929472e-05,1.2367748487733887e-06,7287052722899.049,14405526086137.184,13155293588881.088,2.79716329765946,3.422260951656032,20379338061809.41,40287218609667.1,36790755542043.55,0.00038873907221,0.0007684850183429,0.0007017894365335,0.0002473213906814,0.0004889212251649,0.0004464885364422
215,215,2,25,3000,1000000.0,1225,17.15,2.43,0.81,,12168.25,1.216825,1225.0,0.0012534201765105,0.0120400416549981,0.0009548529263057,4.625268602373283e-05,1.487940407168718e-06,7052328978138.008,14288707524271.06,13059853095848.012,2.952159357704619,3.5928851932596624,20823214811947.56,42189867643064.05,38561463492464.98,0.0003777592463165,0.000765377140224,0.000699553335896,0.0002402702736689,0.000486811048928,0.0004449444271734
216,216,2,25,3000,1000000.0,1230,17.15,2.43,0.81,,12175.25,1.2175250000000002,1230.0,0.0013514499211737,0.0119202673346184,0.0010012251356352,5.198434580522582e-05,-2.1014235504749907e-06,6862490591278.917,14261021377854.355,13045822290453.402,2.7304021177030693,3.3243201601335546,18737287383269.62,38938174469104.81,35620204961437.305,0.0003690638415378,0.000766955854286,0.0007016026071719,0.0002347001166671,0.0004877330375401,0.0004461727084157
217,217,2,25,3000,1000000.0,1235,17.15,2.43,0.81,,12091.25,1.209125,1235.0,0.0013570760472134,0.0120358486677775,0.0010254976532117,2.509483692997928e-05,3.86926436926751e-07,6622591224267.852,14126972871135.062,12934420949272.275,2.730135070403488,3.301073156535645,18080560832948.74,38568527594757.57,35312701160736.08,0.0003576230025461,0.0007628630975365,0.000698464739772,0.0002273452965924,0.000484961358565,0.0004440225385175
218,218,2,25,3000,1000000.0,1240,17.15,2.43,0.81,,12045.5,1.20455,1240.0,0.0013307180888091,0.0120333704759715,0.001013183169554,1.9750647025983016e-05,-1.995001138886022e-07,6564797500000.0,14037996896983.31,12864166681105.398,2.8002433774143496,3.373303293223361,18384502948067.32,39312956010836.52,36025682478890.11,0.0003559373458215,0.00076112741576,0.0006974834097591,0.0002262100803561,0.0004837219131444,0.0004432740200512
219,219,2,25,3000,1000000.0,1245,17.15,2.43,0.81,,12000.75,1.200075,1245.0,0.0013671368562313,0.011999560762793,0.0009170809635762,1.1352626748764154e-05,9.160938621567953e-08,6540408750000.0,13950453230358.717,12795140512904.084,2.731991050415274,3.2785773781309184,17868246710813.504,38112318293212.91,34956030444442.03,0.0003560840479436,0.0007595142821792,0.0006966147838761,0.0002262017513976,0.0004824800825328,0.0004425232892972
220,220,2,25,3000,1000000.0,1250,17.15,2.43,0.81,,11951.0,1.1951,1250.0,0.0013412583598437,0.0119398772910154,0.0010119833716993,2.482562843390604e-05,2.92473885557334e-06,6513295000000.0,13857375931274.275,12720950582592.195,2.800808839101862,3.347728178293163,18245118571697.74,38817444466846.58,35634076412031.41,0.0003560320031014,0.000757476716553,0.0006953570377627,0.000226098766632,0.0004810369569961,0.0004415877427801
221,221,2,25,3000,1000000.0,1255,17.15,2.43,0.81,,11871.0,1.1871,1255.0,0.0013151615696073,0.011989624919394,0.0010078265844405,2.6253091108688577e-05,1.4272301906267717e-06,6469695000000.0,13729605935255.557,12614791363727.572,2.869233495096101,3.4054050430840688,18559457484808.18,39385788300460.14,36187746716781.43,0.0003550112842267,0.0007533840521079,0.0006922108820106,0.0002253986032988,0.0004783276493947,0.0004394884695941
222,222,2,25,3000,1000000.0,1260,17.15,2.43,0.81,,11825.75,1.182575,1260.0,0.0013835182358547,0.0119127638199883,0.0009864156690759,1.1141271215078422e-05,1.5628697613715076e-06,6445033750000.0,13642396014020.0,12545781070593.01,2.7321689354193817,3.231007450670663,17608990606155.11,37273477932730.16,34277328806687.93,0.0003551060774227,0.0007516636720771,0.0006912427889431,0.0002253555581585,0.0004770168609837,0.0004386728767244
223,223,2,25,3000,1000000.0,1265,17.15,2.43,0.81,,11728.5,1.17285,1265.0,0.0013585663216417,0.0118911804969067,0.0009721287894829,9.423423040511646e-05,-3.04476896410229e-06,6392032500000.0,13495618211927.912,12421856811576.61,2.7981844155497297,3.2815082030760703,17884219706764.582,37759288799099.84,34755019844502.71,0.0003535833970563,0.000746527263863,0.0006871307880841,0.000224298762889,0.000473566188745,0.0004358875077093
224,224,2,25,3000,1000000.0,1270,17.15,2.43,0.81,,11712.75,1.171275,1270.0,0.0013627582399067,0.0120225982259927,0.0010215837862973,3.016504616598978e-05,-1.0821213738467215e-07,6383448750000.0,13442953143470.934,12384450553921.955,2.8005270786633893,3.280581426399035,17879168773874.742,37651877141084.09,34687155845854.83,0.0003544782844238,0.0007464985080186,0.0006877189678833,0.0002247986093258,0.0004734050965608,0.0004361290222289
225,225,2,25,3000,1000000.0,1275,17.15,2.43,0.81,,11623.75,1.162375,1275.0,0.0013696620791847,0.0122060021190116,0.0009516536293277,4.616685838099037e-05,3.6807220443851655e-06,6334943750000.0,13306526525147.838,12269778919435.742,2.797425787138001,3.2521438268218734,17724183856179.21,37229584338273.84,34328926352779.53,0.0003531826811895,0.0007418589494929,0.0006840587047626,0.0002238725434761,0.0004702434710676,0.0004336055256345
226,226,2,25,3000,1000000.0,1280,17.15,2.43,0.81,,11553.25,1.155325,1280.0,0.0013408745777496,0.0117864473229766,0.0009831169838583,6.586337829373057e-05,3.290297885284056e-06,6296521250000.0,13191748542787.57,12174917712297.203,2.885150481257094,3.3331356508797003,18165589297294.367,38058457460373.125,35124880248747.777,0.0003524042856309,0.000738317006624,0.0006814069243422,0.000223297523929,0.0004678273397233,0.0004317668234973
227,227,2,25,3000,1000000.0,1285,17.15,2.43,0.81,,11416.0,1.1416,1285.0,0.0013805665891481,0.0121783171855633,0.0009729949048469,4.450466006320644e-05,-6.056850018474633e-07,6221720000000.0,13001366661936.314,12010082364725.316,2.797140377624385,3.1934922325800508,17404532667561.275,36369799796617.77,33596798129289.555,0.0003495524095621,0.0007304505899143,0.0006747576602017,0.0002214032802752,0.0004626606833824,0.0004273852940868
228,228,2,25,3000,1000000.0,1290,17.15,2.43,0.81,,11456.25,1.145625,1290.0,0.0014157702846091,0.0120859990161924,0.0010099248822274,3.1574633765573915e-05,-4.808116368573596e-06,6243656250000.0,13013420696569.023,12032155656525.46,2.733501861361818,3.1315962234312247,17067199417700.174,35572529499004.734,32890215571161.4,0.0003521626711686,0.0007339995685292,0.000678653004947,0.0002229502994139,0.0004646870238412,0.0004296477254362
229,229,2,25,3000,1000000.0,1295,17.15,2.43,0.81,,11344.0,1.1344,1295.0,0.001423471555995,0.0119164533918743,0.0009538634922422,2.1602317653230784e-05,-3.3054532485070904e-06,6182480000000.0,12852458770946.691,11894190029882.775,2.72924353074004,3.0960581948493786,16873517161929.111,35077539053026.504,32462186630037.33,0.0003500637276155,0.0007277305589961,0.0006734715678543,0.0002215124882211,0.0004604916024172,0.000426157727788
230,230,2,25,3000,1000000.0,1300,17.15,2.43,0.81,,11300.5,1.13005,1300.0,0.0013632365968873,0.0119192970803694,0.0009955008216227,6.949310173543012e-05,-1.1318872700710537e-06,6158772500000.0,12769848139866.76,11828584383159.9,2.8674111533252145,3.240274484698712,17659495941607.977,36615913544610.914,33916959574230.05,0.0003500934339837,0.0007258978938963,0.0006723920595974,0.0002214119442476,0.0004590844854872,0.0004252454309642
231,231,2,25,3000,1000000.0,1305,17.15,2.43,0.81,,11224.75,1.122475,1305.0,0.0013675441217628,0.0122539132968423,0.0010823482745923,3.420615134931678e-05,-2.4001852957910606e-06,6117488750000.0,12618324260807.7,11729432668702.852,2.869356964421541,3.2209601526337863,17554232831854.137,36208485389049.89,33657796600274.266,0.0003490713690345,0.000720016971775,0.0006692957334271,0.0002220899089129,0.0004580968760616,0.0004258264689074
232,232,2,25,3000,1000000.0,1310,17.15,2.43,0.81,,11099.0,1.1099,1310.0,0.0014067728603208,0.0122614786142479,0.0009981815189196,1.6961244541068522e-05,-2.7879090469487167e-06,6048955000000.0,12411498131447.092,11578389422282.84,2.7983780603513564,3.1064084749459844,16929926188455.611,34737528590236.504,32405808656279.26,0.0003464578128987,0.0007108765890007,0.0006631597484416,0.0002217822272248,0.0004550620229097,0.0004245164650341
233,233,2,25,3000,1000000.0,1315,17.15,2.43,0.81,,11097.75,1.109775,1315.0,0.0014438784919547,0.012215543659876,0.0009700717576854,2.7833988906889485e-05,-3.2302607916521747e-06,6048273750000.0,12344643661569.156,11557448318168.404,2.732225969704252,3.032165023714848,16525299379245.924,33728455534530.145,31577653626854.293,0.0003477537459011,0.0007097721188836,0.0006645112492969,0.0002224435595242,0.000454011605731,0.0004250601161879
234,234,2,25,3000,1000000.0,1320,17.15,2.43,0.81,,10960.0,1.096,1320.0,0.0014492650415149,0.0119558431023515,0.0009450959934994,4.042757214648191e-05,-6.372556304396211e-07,5973200000000.0,12146186243286.38,11394599009389.426,2.732420593483191,2.994715067346,16321197117035.7,33188291016022.293,31134650857467.45,0.000344730490868,0.0007009912184127,0.0006576149651362,0.0002203644949457,0.0004480995441336,0.0004203718368401
235,235,2,25,3000,1000000.0,1325,17.15,2.43,0.81,,10807.0,1.0807,1325.0,0.0014226063528894,0.011997580172933,0.0009523853876817,4.637481203834784e-05,1.9024984077461836e-06,5889815000000.0,11944756360902.283,11216409591957.057,2.7988513873025145,3.025068683296314,16486624323964.91,33435466269057.04,31396696026328.938,0.0003411806652866,0.0006919266431797,0.0006497355327308,0.0002200648258855,0.0004462993708302,0.0004190856969046
236,236,2,25,3000,1000000.0,1330,17.15,2.43,0.81,,10774.5,1.07745,1330.0,0.0014609492708359,0.0118511028345524,0.0009925042439634,5.478267008143707e-05,1.877081120024846e-06,5872102500000.0,11877059724804.98,11163613398882.13,2.731103262388705,2.942627311557732,16037318847989.64,32437477680832.973,30488982025358.39,0.0003414382316083,0.0006906014105075,0.0006491174868412,0.0002222429225644,0.0004495140309137,0.0004225120505215
237,237,2,25,3000,1000000.0,1335,17.15,2.43,0.81,,10696.0,1.0696,1335.0,0.0014650597215676,0.0122668452427176,0.0010005477979202,6.631780810798837e-05,-3.2996105647210354e-06,5829320000000.0,11758983240478.107,11063352357831.527,2.7336849867554647,2.9239266474416032,15935400228556.738,32145105126826.062,30243484264303.938,0.0003402123899625,0.0006862810399451,0.0006456824375151,0.0002214316102956,0.0004466748427567,0.000420250720129
238,238,2,25,3000,1000000.0,1340,17.15,2.43,0.81,,10648.75,1.064875,1340.0,0.0014383684342646,0.01188944017602,0.0009710686914892,5.513339200677736e-05,-3.349473580343014e-06,5803568750000.0,11675633287865.65,10995637101598.809,2.79960255961012,2.980948330118367,16246168399145.102,32684079870912.105,30780538614014.344,0.0003400029828306,0.0006840188021054,0.0006441811191894,0.0002212636584416,0.0004451387494801,0.000419213590258
239,239,2,25,3000,1000000.0,1345,17.15,2.43,0.81,,10595.75,1.0595750000000002,1345.0,0.0014769183633233,0.0119122737792378,0.0010037097656436,4.567963679609763e-05,1.087977216113889e-06,5774683750000.0,11586274496458.137,10922161924582.729,2.732043059909269,2.8947965707145,15776641310394.027,31654113847253.75,29839734689918.664,0.0003395606600902,0.0006812915107263,0.0006422406270687,0.0002209576407701,0.0004433274598029,0.0004179164150703
240,240,2,25,3000,1000000.0,1350,17.15,2.43,0.81,,10537.75,1.053775,1350.0,0.0014839597686204,0.0118043983935913,0.0010380483957162,4.431733186025708e-05,7.3461154393188194e-06,5743073750000.0,11491775638725.46,10843729130798.098,2.729185168005455,2.8759517009644044,15673936770256.006,31363233797816.23,29594592050974.883,0.000338907651238,0.0006781474276341,0.0006399052023981,0.000220544759297,0.0004413056496338,0.0004164194532647
