,Simulation Number,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
179,179,0.03,2090,500000.0,17.15,2.43,0.81,,2.0900000000000007,500000.0,100.0,2090.0,2.0888951916460883,0.041559015771664,0.0228088144640865,-5.485692020909712e-06,5.058883286877769e-07,1387000000000000.0,1272907309199907.8,1245573833839359.8,1182137041640770.8,1124000000000000.0,1.0005293594460594,100.05293594460598,1387734221551685.0,1273581134707990.5,1246233190114067.2,1182762817050300.0,1124595000017370.6,0.12382090703893,0.1136355714503362,0.1111954447656432,0.1055322860420171,0.1003422491072512,0.0748827089508321,0.0687229614680632,0.0672472551378262,0.0638223677211129,0.0606836084071632
180,180,0.03,2100,500000.0,17.15,2.43,0.81,,2.1000000000000005,500000.0,100.0,2100.0,2.098962741119135,0.041533372999476,0.0225347789652724,-2.2725178013169287e-06,4.892518588152812e-06,1387000000000000.0,1266566520636384.2,1241709632900910.8,1179340273461777.5,1123117329737019.8,1.000494654638134,100.04946546381343,1387686085983092.5,1267193033640323.0,1242323850330041.5,1179923639597984.0,1123672884933343.0,0.1244460182416719,0.1136403463095936,0.1114101078780435,0.1058141320723596,0.1007696320865112,0.0750593927061968,0.068541971060539,0.0671968067505241,0.0638216039798133,0.0607790228607541
181,181,0.03,2110,500000.0,17.15,2.43,0.81,,2.11,500000.0,100.0,2110.0,2.108755969899221,0.0413772571945698,0.0224433673245836,-8.438552233764472e-07,-1.419028693947508e-07,1387000000000000.0,1260225732072861.5,1237847368421052.2,1176543505282784.2,1120757248819959.8,1.000590625650077,100.0590625650077,1387819197776656.5,1260970053715110.5,1238578472827722.5,1177238402055435.5,1121419196798622.6,0.125047996107689,0.1136183867621172,0.1116008168047792,0.1060738339359252,0.1010443028753443,0.0752328312387109,0.0683564165996528,0.0671425826731821,0.0638173748939734,0.0607914498630382
182,182,0.03,2120,500000.0,17.15,2.43,0.81,,2.12,500000.0,100.0,2120.0,2.119275723807914,0.0416032528003334,0.0223968752320892,-1.031066767900628e-06,1.269874074451863e-06,1387000000000000.0,1253884943509338.5,1234031578947368.2,1173746737103791.5,1118397167902899.8,1.0003418594056717,100.03418594056718,1387474158995666.8,1254313595870907.2,1234453444249527.8,1174147993465747.0,1118779502494023.8,0.1256783295334188,0.1136165574097755,0.1118176117041041,0.1063551039758509,0.1013397893417036,0.075402973714969,0.0681662966380895,0.0670869868138501,0.0638096570770496,0.0608006288783549
183,183,0.03,2130,500000.0,17.15,2.43,0.81,,2.13,500000.0,100.0,2130.0,2.128771569425294,0.0418649082292307,0.0223032090378357,5.721945887865292e-07,-2.447635904229208e-06,1387000000000000.0,1247544154945815.5,1230215789473684.2,1170927838119327.8,1116037086985839.8,1.000577499041616,100.05774990416158,1387800991170721.5,1248264610499669.5,1230926237913086.2,1171604047823642.5,1116681597333981.8,0.1263042851807286,0.1136050271967031,0.1120270554488243,0.1066281208304811,0.1016296081520757,0.0755714168959598,0.0679730925951897,0.0670289475834954,0.0637986126961793,0.0608078615515208
184,184,0.03,2140,500000.0,17.15,2.43,0.81,,2.14,500000.0,100.0,2140.0,2.138939033140173,0.0413154063116182,0.0223467748207135,-1.1555011594580077e-07,-2.3153391448143555e-06,1387000000000000.0,1241203366382292.0,1226400000000000.0,1168100877845558.8,1113677006068779.8,1.000496415686778,100.0496415686778,1387688528557561.0,1241819519203845.8,1227008804198264.5,1168680741445060.2,1114229852804595.6,0.1269067741579327,0.1135667738295193,0.1122123055712247,0.10687809250067,0.1018984544297428,0.0757360650008736,0.067774952296779,0.0669666258955093,0.0637832473050388,0.0608114737718842
185,185,0.03,2150,500000.0,17.15,2.43,0.81,,2.1499999999999995,500000.0,100.0,2150.0,2.115023523544709,0.0417523600605003,0.0222374079830717,-1.0372077970232512e-07,-1.933789850232009e-06,1387000000000000.0,1234862577818768.5,1222584210526315.8,1165273917571790.5,1111316925151719.8,1.0238254985362072,102.38254985362072,1420045966469719.5,1264283794359006.5,1251712888844600.5,1193037149589177.0,1137794604925184.2,0.1275332409164278,0.1135443595065912,0.1124153761079116,0.1071457528935204,0.1021844622565811,0.0776374047724333,0.0691215038157506,0.068434221500373,0.065226274556078,0.062206028802062
186,186,0.03,2160,500000.0,17.15,2.43,0.81,,2.1599999999999997,500000.0,100.0,2160.0,2.159183349226282,0.0417532016124594,0.0223488245550922,-2.094488966208404e-06,-9.41984483226315e-07,1387000000000000.0,1228521789255245.5,1218768421052631.8,1162446957298021.2,1109069322967281.6,1.0003783645438302,100.03783645438304,1387524791622292.5,1228986618341622.5,1219229559810298.0,1162886786010746.5,1109488955475742.8,0.1281648187867842,0.1135207444091668,0.1126194908632052,0.1074151432093364,0.1024828181687695,0.0777653806691074,0.0688799312197023,0.0683330859485542,0.0651752920994421,0.0621825508932803
187,187,0.03,2170,500000.0,17.15,2.43,0.81,,2.170000000000001,500000.0,100.0,2170.0,2.168874554102467,0.0414225084044835,0.0222297886261382,-1.913925176676789e-06,5.838454183930426e-06,1387000000000000.0,1222161892218197.5,1214952631578947.5,1159619997024252.2,1106963718820861.6,1.0005195059216696,100.05195059216696,1387720554713355.8,1222796812558444.2,1215583806665600.5,1160222426479593.0,1107538793027862.6,0.1287919299898192,0.113485644454788,0.1128162179288121,0.1076782245649184,0.1027887482160392,0.0779125940905516,0.0686530666339848,0.0682480974934809,0.0651398717573448,0.0621819862274385
188,188,0.03,2180,500000.0,17.15,2.43,0.81,,2.18,500000.0,100.0,2180.0,2.143614334306622,0.0413968875184315,0.022096497745208,6.545261362335292e-06,9.004025733143127e-06,1387000000000000.0,1215795960926352.5,1211136842105263.5,1156793036750483.8,1104858114674441.2,1.024271755925739,102.42717559257387,1420664925469000.0,1245305463745456.5,1240533259929512.2,1184870434995085.5,1131674961166391.5,0.1293951300782381,0.1134232707373193,0.1129886151598825,0.1079188071117007,0.1030737270845683,0.0780902513864256,0.0684511984306703,0.0681888828142478,0.065129242279677,0.0622052256101366
189,189,0.03,2190,500000.0,17.15,2.43,0.81,,2.19,500000.0,100.0,2190.0,2.1533588782248514,0.0415239677460327,0.0222007670225359,7.874708965698014e-06,-2.0969416829063303e-06,1387000000000000.0,1209430029634507.8,1207289655172413.5,1153965836298932.2,1102752510528020.4,1.0242978213813374,102.42978213813376,1420701078255915.2,1238816544467792.8,1236624163569329.5,1182004692069489.5,1129546994056652.0,0.1300178857250798,0.1133724119578221,0.1131717724753265,0.1081731782513055,0.103372422420243,0.0782651875091695,0.0682453266391962,0.068124550281146,0.0651156110721784,0.062225762085568
190,190,0.03,2200,500000.0,17.15,2.43,0.81,,2.2,500000.0,100.0,2200.0,2.163481275046105,0.0413651181185524,0.0220372250788218,1.7320120848413948e-06,1.0716426389897363e-06,1387000000000000.0,1203064098342662.8,1203402507836990.5,1151118861209964.2,1100646906381600.2,1.0241160980859498,102.41160980859496,1420449028045212.2,1232077310141978.5,1232423880752865.2,1178879356575490.5,1127190215133896.2,0.1306457969282313,0.1133203084958336,0.1133521843271778,0.1084274268074217,0.1036733181116196,0.0784378039676974,0.0680358369908986,0.0680549747685315,0.0650982232005092,0.0622439266621575
