,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
113,113,0.02,6150,100000.0,17.15,2.43,0.81,2.1298575555112205,,0.03075,19.06,0.0121217394545823,307.5,0.0190765985085977,7.820570308041087e-06,5.258015047866424e-06,5.0194941613420455e-09,-2.1615415695821977e-08,0.0,41537436.809997335,14343506074.163446,26207211025.96835,33585524710.09504,38312121621.362686,0.087189306818704,0.0211312512288519,0.0,72410235.83482572,25004351189.97168,45685783156.140175,58548046091.97803,66787697436.05603,0.0,8.337136790601092e-09,2.8789396116116763e-06,5.26014891633772e-06,6.741078294572749e-06,7.689771522408002e-06,0.0,1.2937069392318051e-09,4.467366011518703e-07,8.162383951926304e-07,1.0460401438331794e-06,1.1932526752907498e-06
114,114,0.02,6200,100000.0,17.15,2.43,0.81,2.123155295938254,,0.0309999999999999,19.9775,0.0126343875220386,310.0,0.0202459651244339,7.90335198223925e-06,5.668046875868171e-06,-2.8573761715284525e-10,-2.005636553636463e-09,0.0,18014848.834593687,14250514473.387508,26553406962.447117,34227578118.318108,39182986744.5051,0.0783704634551497,0.0198498216243302,0.0,28303036.877110086,22388910412.81249,41717921886.07632,53774772943.78711,61560190094.709496,0.0,3.605677645959607e-09,2.852244942596881e-06,5.3146727340105e-06,6.850660498439751e-06,7.842487089608999e-06,0.0,5.535808309956759e-10,4.379060694167458e-07,8.159633881473743e-07,1.0517840761074202e-06,1.2040595267867487e-06
115,115,0.02,6250,100000.0,17.15,2.43,0.81,2.14149355983375,,0.03125,19.71,0.0126611247632377,312.5,0.0212738891992989,8.06205002337975e-06,5.000485725085198e-06,-3.9174951700880436e-08,-1.4138925733092458e-08,0.0,7094234.509138969,13579589500.116589,25851541473.322613,33520031307.57539,38543246450.35652,0.0757762987838063,0.0192272395276784,0.0,10773335.601967156,20622024100.44965,39258264124.409325,50903666378.6274,58531942898.71565,0.0,1.4157356029869194e-09,2.7099623369506785e-06,5.158970655496901e-06,6.689305473934e-06,7.691745484894e-06,0.0,2.1510325794979375e-10,4.1174476813995466e-07,7.838408480537834e-07,1.0163560186162589e-06,1.1686641980545083e-06
116,116,0.02,6300,100000.0,17.15,2.43,0.81,2.1348414095732253,,0.0315,20.14,0.0127131217655835,315.0,0.0221184100296522,8.147031065727212e-06,5.3276916014225925e-06,6.922076912195492e-08,2.657610272823513e-08,0.0,1374181.3146086135,13003763911.963873,25196537428.80643,32883427517.19461,37975908497.62811,0.0739296337907864,0.0188018542776949,0.0,2032321.9823432832,19231694515.518497,37263988638.99794,48632383432.61907,56163821192.08809,0.0,2.7334818450791627e-10,2.586671219668906e-06,5.0120225685133055e-06,6.541076578952498e-06,7.554058210883749e-06,0.0,4.111582464974218e-11,3.890756416981489e-07,7.538862620894621e-07,9.83879801963803e-07,1.1362480177136192e-06
117,117,0.02,6350,100000.0,17.15,2.43,0.81,2.153832720735189,,0.0317499999999999,19.975,0.0129129778537512,317.5,0.0209375934329068,7.366828245098515e-06,5.405615559869605e-06,7.585948677429781e-08,-2.4605617809319383e-08,0.0,4065.0832173840186,12600749612.898449,24819500794.314747,32659977869.467857,37835871682.660194,0.0778031269176403,0.0200666594772675,0.0,6317.105286934528,19581459404.95745,38569296445.482834,50753332179.78988,58796627832.90326,0.0,8.058922009540246e-13,2.4980659180070106e-06,4.920401638069674e-06,6.4747558760345e-06,7.50086339559975e-06,0.0,1.2003700599830268e-13,3.720849429104597e-07,7.328899327279364e-07,9.64409767223566e-07,1.1172476707734387e-06
118,118,0.02,6400,100000.0,17.15,2.43,0.81,2.147225876599709,,0.032,19.91,0.0125839048245962,320.0,0.0218959848312829,7.848405867227048e-06,5.211730570227324e-06,-5.8196448497823337e-08,-2.5121197582635312e-08,0.0,0.0,11687673887.108082,23434575896.857178,31106150190.43559,36153413207.11314,0.0760673956693241,0.0191356010254421,0.0,0.0,17772755558.515957,35635575825.891525,47301285870.99789,54976360714.92336,0.0,0.0,2.3089296674537125e-06,4.629560000996361e-06,6.145098991353499e-06,7.14219862223125e-06,0.0,0.0,3.406700464647524e-07,6.830664627347398e-07,9.066760189471108e-07,1.0537926602069238e-06
119,119,0.02,6450,100000.0,17.15,2.43,0.81,2.166897228953832,,0.0322499999999999,19.87,0.0129058026989398,322.5,0.0233685556103955,7.939682921266502e-06,5.47773781356612e-06,3.2803880210481085e-08,-2.3051628895788836e-08,0.0,0.0,11379544172.685291,23337335247.361458,31161868675.58504,36370288234.69108,0.0703437813876423,0.018146680375222,0.0,0.0,16000628223.954144,32814321853.69297,43816295967.15726,51139786586.37433,0.0,0.0,2.2396319089355863e-06,4.5930698010713136e-06,6.1330326038362496e-06,7.15811255982375e-06,0.0,0.0,3.274300294622664e-07,6.71498282502047e-07,8.966379868745089e-07,1.0465027744099756e-06
120,120,0.02,6500,100000.0,17.15,2.43,0.81,2.1603310242108007,,0.0325,19.6525,0.0124786200300912,325.0,0.023369619935047,7.212041811188554e-06,5.3393616187626434e-06,1.4849920547455481e-08,5.2921020540945774e-08,0.0,0.0,10415873944.435663,21891229110.98355,29414922008.13705,34491808304.8724,0.0715474376577164,0.0177756612980379,0.0,0.0,14837301473.47018,31183822661.17829,41901243043.22008,49133213488.81411,0.0,0.0,2.0421056885980254e-06,4.291930157413619e-06,5.767003314642499e-06,6.762362747968251e-06,0.0,0.0,2.959067707514568e-07,6.219125681212718e-07,8.35654754441768e-07,9.79885093398762e-07
121,121,0.02,6550,100000.0,17.15,2.43,0.81,2.180711406898828,,0.0327499999999999,19.625,0.0127774396630623,327.5,0.0243403460868466,7.432815165976384e-06,5.558787298282187e-06,-1.9644327631208435e-08,2.0229943408455716e-08,0.0,0.0,10138148475.487118,21725677480.28332,29405522616.15752,34626990835.49543,0.069554707594288,0.0177926510687835,0.0,0.0,14117424387.401085,30253118686.765484,40947342910.72514,48218264514.995605,0.0,0.0,1.9796453480630026e-06,4.242306813847833e-06,5.74192676258025e-06,6.7615069448454975e-06,0.0,0.0,2.844103572186409e-07,6.094808838048182e-07,8.249272746087244e-07,9.71407634909063e-07
122,122,0.02,6600,100000.0,17.15,2.43,0.81,2.174181294566783,,0.033,19.43,0.0124269829058871,330.0,0.0230845636276558,8.266169421780751e-06,5.48613001528002e-06,3.718367883041369e-08,5.093430910028651e-09,0.0,0.0,9373683026.71577,20458938753.42496,27936222097.266277,33005419392.800983,0.0732453243049733,0.0182180912668402,0.0,0.0,13741920639.983982,29993025359.03676,40954803565.200645,48386301594.8568,0.0,0.0,1.8227344454669627e-06,3.9782881795003696e-06,5.4322633001083126e-06,6.417980493138252e-06,0.0,0.0,2.596976563451534e-07,5.668143919983865e-07,7.739723420474605e-07,9.144143277055568e-07
123,123,0.02,6650,100000.0,17.15,2.43,0.81,2.1953018314986106,,0.0332499999999999,19.0325,0.0123882944735971,332.5,0.0223984909979799,7.956989469951997e-06,4.880413074286011e-06,1.916702496191556e-08,4.777966983160208e-08,0.0,0.0,8859616017.080013,19726481583.71723,27188540328.0257,32236525633.0028,0.0841870876991005,0.0206840702176199,0.0,0.0,14792425235.692978,32936247285.193848,45395246170.329765,53823596233.22121,0.0,0.0,1.715340579958271e-06,3.81931161521174e-06,5.264066348312128e-06,6.241424060424999e-06,0.0,0.0,2.42437284887923e-07,5.39801569992221e-07,7.439956635236666e-07,8.821303015410975e-07
124,124,0.02,6700,100000.0,17.15,2.43,0.81,2.188803368451874,,0.0335,19.0825,0.0123277139187855,335.0,0.0231826087391368,7.80424783154975e-06,5.201087045338626e-06,-3.692224981973841e-08,2.1618181210151214e-08,0.0,0.0,8333778071.028025,19027837479.984188,26398106351.03449,31450281454.76554,0.0744614700813819,0.0184099339667732,0.0,0.0,12445478942.172216,28415749574.07119,39422345292.24693,46967151300.96937,0.0,0.0,1.606339797411397e-06,3.6676249766037247e-06,5.088247904677043e-06,6.06205712582925e-06,0.0,0.0,2.2528595563981467e-07,5.143770945064931e-07,7.136166292991591e-07,8.501914320600546e-07
125,125,0.02,6750,100000.0,17.15,2.43,0.81,2.2106974733272216,,0.03375,18.3475,0.0118730198667789,337.5,0.0236815201261538,8.3399228311675e-06,5.040709522151512e-06,9.887614818649749e-08,1.1629618279789047e-08,0.0,0.0,7561679733.807516,17754175568.65696,24791213757.083942,29684855136.139454,0.0743477302341852,0.0176151628665328,0.0,0.0,11218731337.953678,26340619127.40268,36780976776.76463,44041327628.5023,0.0,0.0,1.45089410421081e-06,3.4065749363227003e-06,4.756803665667701e-06,5.69576903777025e-06,0.0,0.0,2.0195175957608945e-07,4.741654132590059e-07,6.621054337815862e-07,7.92801194779784e-07
126,126,0.02,6800,100000.0,17.15,2.43,0.81,2.2042263050740925,,0.0339999999999999,18.442500000000003,0.0120474162973356,340.0,0.0231570580554898,8.063887624295751e-06,5.557809360255665e-06,-3.5742898667500803e-09,9.792937388548188e-09,0.0,0.0,7258574195.481725,17434716441.543903,24531466520.34504,29506569844.871235,0.0748339027417222,0.0179974491694447,0.0,0.0,10843471903.159573,26045453663.7672,36647179017.91831,44079409048.49323,0.0,0.0,1.3860500365201242e-06,3.3292198591236088e-06,4.684369016656368e-06,5.6343823331732495e-06,0.0,0.0,1.915463996316553e-07,4.600844564012789e-07,6.473604819775123e-07,7.786484049144528e-07
127,127,0.02,6850,100000.0,17.15,2.43,0.81,2.226929853490599,,0.03425,18.11,0.0115065079928959,342.5,0.0236125401895401,7.900568811219804e-06,5.314680100731078e-06,-3.07641120305881e-08,-7.529363196855598e-08,0.0,0.0,6567201312.004939,16097738718.444813,22868230205.188755,27595046769.32592,0.0750768723501665,0.017236145785954,0.0,0.0,9837323303.41326,24113568734.025726,34255410062.439877,41335933489.11554,0.0,0.0,1.2479709774742464e-06,3.0590672904847114e-06,4.345669676686475e-06,5.2439107397540575e-06,0.0,0.0,1.7126751055569453e-07,4.198165253201829e-07,5.963856857711435e-07,7.196573912255387e-07
128,128,0.02,6900,100000.0,17.15,2.43,0.81,2.220481699504181,,0.0344999999999999,17.8475,0.011771080849772,345.0,0.0246953976673444,7.482024044889001e-06,5.387857814137667e-06,5.10548821627737e-09,1.6813736561291785e-08,0.0,0.0,6344324234.693964,15900947689.81302,22819313212.424828,27638848486.796078,0.0712670256265548,0.0167269027413907,0.0,0.0,9015390836.91104,22595512586.985107,32426625694.016342,39275265918.47549,0.0,0.0,1.199688865492131e-06,3.00681194537998e-06,4.31504995117011e-06,5.226406715359464e-06,0.0,0.0,1.6353247759905052e-07,4.0986577540727713e-07,5.881948476608068e-07,7.124240823496558e-07
129,129,0.02,6950,100000.0,17.15,2.43,0.81,2.2141079092266605,,0.03475,17.869999999999997,0.0112743713423457,347.5,0.0258853350150343,7.282472240409524e-06,5.113800269926066e-06,3.8921118201330096e-08,-2.5405482185160022e-08,0.0,0.0,5718507849.796488,14723087387.601246,21305915242.833496,25937138858.395905,0.0680041960611643,0.0153133933121261,0.0,0.0,7767152349.639987,19997605284.502945,28938718628.40828,35229069246.463974,0.0,0.0,1.0758130573996172e-06,2.7698291360010507e-06,4.008245231123627e-06,4.879509373487952e-06,0.0,0.0,1.456970659297488e-07,3.751171966786985e-07,5.428355472029692e-07,6.608306099317924e-07
130,130,0.02,7000,100000.0,17.15,2.43,0.81,2.2376038594894063,,0.0349999999999999,17.3,0.0114403632044737,350.0,0.0255785969907833,7.512507335245933e-06,5.205245713552519e-06,-9.85339889390264e-09,4.8087101400802426e-08,0.0,0.0,5439326639.283742,14458599046.371914,21061014882.56584,25775705850.175514,0.0720333363179969,0.0163580317605545,0.0,0.0,7777434713.492251,20673663780.28853,30114144472.59854,36855457070.01672,0.0,0.0,1.0179642690722207e-06,2.7059116295296467e-06,3.941546820522155e-06,4.823896284530747e-06,0.0,0.0,1.3700626023036378e-07,3.641845240929618e-07,5.304867821095491e-07,6.492408523190804e-07
131,131,0.02,7050,100000.0,17.15,2.43,0.81,2.231247522999872,,0.03525,17.009999999999998,0.0110039052846391,352.5,0.0255056191816242,8.316157716757499e-06,4.926726544573631e-06,8.35387291737868e-08,1.9335673727317986e-08,0.0,0.0,4914540198.650465,13444098102.41332,19724241304.94865,24269768053.360832,0.0708915137666693,0.0156245917665886,0.0,0.0,6978221125.875595,19089454069.857136,28006713100.822083,34460967110.73183,0.0,0.0,9.148853154707464e-07,2.50273829015044e-06,3.671842735899152e-06,4.518032919539068e-06,0.0,0.0,1.223907706147621e-07,3.348092518251582e-07,4.912087388698316e-07,6.044096689875563e-07
132,132,0.02,7100,100000.0,17.15,2.43,0.81,2.2556300036577683,,0.0355,16.9225,0.0110616871151855,355.0,0.0232134544119862,8.190582587508203e-06,5.515820779198888e-06,-1.3239551474113775e-09,2.8784809398694922e-08,0.0,0.0,4662991730.838518,13049367581.561808,19338163345.77662,23871888804.4808,0.0801856592076622,0.0176851913499087,0.0,0.0,7455092533.733983,20863052830.196136,30917446458.62853,38165870811.10048,0.0,0.0,8.633398032616838e-07,2.416053703472697e-06,3.5804065505779597e-06,4.419813067144158e-06,0.0,0.0,1.1482146943272524e-07,3.2132751833408375e-07,4.761827727052069e-07,5.878211905325873e-07
133,133,0.02,7150,100000.0,17.15,2.43,0.81,2.24928702863215,,0.03575,16.485,0.0108730472955624,357.5,0.0250513889626063,7.68078205464625e-06,5.181293528110723e-06,5.367893963841103e-08,1.45790871421056e-09,0.0,0.0,4310846671.764048,12369440503.267862,18527080828.96854,22953265941.22642,0.0738947003978193,0.0161072925698471,0.0,0.0,6386072522.115682,18324044004.919147,27445949903.9608,34002884370.762623,0.0,0.0,7.937370476471461e-07,2.2775301312429163e-06,3.41130909039913e-06,4.226282892727775e-06,0.0,0.0,1.049705524546121e-07,3.011999966705268e-07,4.511405897886521e-07,5.589196716899719e-07
134,134,0.02,7200,100000.0,17.15,2.43,0.81,2.274600483447568,,0.036,16.2725,0.0101402365353907,360.0,0.0231124782351935,8.14140605348425e-06,5.177696408538255e-06,1.635712962666338e-08,-4.8289009485048774e-08,0.0,0.0,3766057640.9619055,11109213607.580172,16829549068.134825,20958089050.18781,0.0835918907378292,0.0169947591452664,0.0,0.0,6311809622.187669,18618738221.264507,28205864028.73044,35125184142.38987,0.0,0.0,6.895877917522312e-07,2.034163788793836e-06,3.081591596435765e-06,3.837552083715388e-06,0.0,0.0,9.069505257058276e-08,2.675345967089271e-07,4.052930100888833e-07,5.047174444468266e-07
135,135,0.02,7250,100000.0,17.15,2.43,0.81,2.2682668058179023,,0.0362499999999999,16.0425,0.010668096821699,362.5,0.0251930021813404,7.7569066098255e-06,5.051796179606472e-06,2.1824285775817953e-08,-2.7223172394620425e-08,0.0,0.0,3694617397.7568974,11295503246.62778,17233400215.183502,21577556686.64502,0.0769281967527549,0.0162802014811388,0.0,0.0,5638223634.1218,17237664014.43952,26299276468.659325,32928738480.771343,0.0,0.0,6.726214299159778e-07,2.0563962996493373e-06,3.137416692209752e-06,3.928289581886287e-06,0.0,0.0,8.799588907694538e-08,2.690286283397012e-07,4.104534273764268e-07,5.139195971691929e-07
136,136,0.02,7300,100000.0,17.15,2.43,0.81,2.262002483660775,,0.0365,15.725,0.0101939681387758,365.0,0.0281787017393094,8.633821463262918e-06,5.195325032449345e-06,7.1241793191315956e-09,-5.980489891409764e-09,0.0,0.0,3282579553.4948378,10422411979.319311,16016245218.501642,20168001710.88311,0.0655178767164267,0.0133459209729256,0.0,0.0,4297546030.347377,13644999153.388866,20968433495.103157,26403904088.28553,0.0,0.0,5.941661826488902e-07,1.8865177945659063e-06,2.899034471750732e-06,3.6505267863055167e-06,0.0,0.0,7.733105496308079e-08,2.45531326959775e-07,3.773109285273802e-07,4.7511806595497407e-07
137,137,0.02,7350,100000.0,17.15,2.43,0.81,2.2882306021629386,,0.0367499999999999,15.27,0.0099884280525134,367.5,0.0245362325454448,7.726286191141654e-06,5.449391659946902e-06,1.3839752650613257e-08,9.108457469949185e-09,0.0,0.0,3024636141.598439,9848669439.833435,15276136584.128498,19319870308.471104,0.0845738572639658,0.0167116593901218,0.0,0.0,5060524910.596541,16477828969.592745,25558535341.9746,32324114501.205547,0.0,0.0,5.442455909373541e-07,1.7721453650276563e-06,2.74875045898084e-06,3.4763699634000044e-06,0.0,0.0,7.048183078127594e-08,2.2949942418932506e-07,3.5597342070547404e-07,4.502028561618111e-07
138,138,0.02,7400,100000.0,17.15,2.43,0.81,2.2819704616375014,,0.037,15.0375,0.0099915786224572,370.0,0.0259419058171488,7.04091355893509e-06,5.355045430561784e-06,3.792980122509657e-08,4.3142106108651726e-08,0.0,0.0,2833772645.9663186,9488064880.459848,14882690987.608885,18884339214.985542,0.0742535378838349,0.0148249341140062,0.0,0.0,4204590121.13464,14077849160.500422,22082087492.612354,28019504747.67462,0.0,0.0,5.068528766899224e-07,1.6970496859467738e-06,2.6619406996867466e-06,3.3776815755237912e-06,0.0,0.0,6.531890806712478e-08,2.187013974264462e-07,3.43048383149156e-07,4.35287008238946e-07
139,139,0.02,7450,100000.0,17.15,2.43,0.81,2.275777441130449,,0.0372499999999999,14.225,0.0089888288685999,372.5,0.0257714656616099,7.406730187325249e-06,5.504979674013823e-06,5.2851609896408794e-08,-1.6115317578978585e-08,0.0,0.0,2376809840.72934,8208638319.352923,13030777231.184729,16619031631.921444,0.0745666434882445,0.0133721995236432,0.0,0.0,3535852766.205986,12211551808.184246,19385189731.6952,24723243719.557545,0.0,0.0,4.225735462064508e-07,1.4594156186557664e-06,2.316744760160666e-06,2.9547013020878603e-06,0.0,0.0,5.41943523628266e-08,1.8716761849214826e-07,2.971186506917283e-07,3.78935512953337e-07
140,140,0.02,7500,100000.0,17.15,2.43,0.81,2.3029658747540465,,0.0375,14.02,0.0093070221676432,375.0,0.0254683887895703,6.857728352174939e-06,5.257837680158944e-06,-2.7488289524661165e-08,-5.1461039533225567e-08,0.0,0.0,2282270464.2732687,8166749303.026871,13121072820.563818,16831370641.936296,0.0821552940112829,0.0152253420533558,0.0,0.0,3733562448.9686623,13359971574.460714,21464741160.13218,27534411182.6891,0.0,0.0,4.033053877358704e-07,1.4431654993387013e-06,2.318655673920366e-06,2.9743111384626303e-06,0.0,0.0,5.148191385974462e-08,1.842200084144879e-07,2.95976288205087e-07,3.796706775528978e-07
141,141,0.02,7550,100000.0,17.15,2.43,0.81,2.2967720945386647,,0.03775,14.2475,0.009367493862311,377.5,0.0267883679942838,7.280730398865663e-06,5.715323507963692e-06,-8.32333120689068e-08,7.455679506080498e-08,0.0,0.0,2117262946.62928,7931538704.894011,12832938003.79523,16562334583.21606,0.072762778472722,0.0136713414142089,0.0,0.0,3090028670.6867075,11575643941.53408,18728966293.016376,24171815218.85131,0.0,0.0,3.718258930304546e-07,1.3929075114396784e-06,2.2536731401558427e-06,2.908615983138807e-06,0.0,0.0,4.7244304312583236e-08,1.7698322678229739e-07,2.863523537504068e-07,3.695695786968719e-07
142,142,0.02,7600,100000.0,17.15,2.43,0.81,2.3250400586336304,,0.0379999999999999,13.3225,0.0083429331878254,380.0,0.0257120350579384,7.159033470429582e-06,4.7190501321395065e-06,7.30931206734114e-08,1.770340383517504e-08,0.0,0.0,1756498998.8766944,6807290430.856219,11096798625.331686,14413835207.631832,0.076333086755135,0.0127431798724205,0.0,0.0,2682915251.086472,10397605308.74133,16949494585.067932,22016009305.973576,0.0,0.0,3.065345186240858e-07,1.1879707854609148e-06,1.936552099978313e-06,2.5154230316805832e-06,0.0,0.0,3.8771217654802304e-08,1.5025738079154297e-07,2.449397324162371e-07,3.181567097009071e-07
143,143,0.02,7650,100000.0,17.15,2.43,0.81,2.318841592121084,,0.03825,12.9425,0.0086156412521196,382.5,0.0281451660625862,7.3794845142778494e-06,5.229122573871834e-06,-3.760457657176708e-08,-7.39769478423868e-08,0.0,0.0,1691531161.3302302,6764666374.5952015,11147568390.377254,14536958911.755392,0.0695218841760207,0.0119731358599113,0.0,0.0,2350716773.5074744,9400840538.720938,15491748894.814293,20201976724.318264,0.0,0.0,2.933447184342786e-07,1.173125980958538e-06,1.9332072535574632e-06,2.52099412434475e-06,0.0,0.0,3.69348092718579e-08,1.477073955509867e-07,2.434086475946363e-07,3.174164432042051e-07
144,144,0.02,7700,100000.0,17.15,2.43,0.81,2.3127073032054435,,0.0384999999999999,12.61,0.0082007229513958,385.0,0.0251281020732471,7.73597117835675e-06,5.615909455851407e-06,-2.981990203676536e-08,1.3613864669360745e-07,0.0,0.0,1493579920.106442,6186521194.688283,10321403067.10686,13511459093.28445,0.088314573285331,0.0145049073101899,0.0,0.0,2641747371.531117,10942317772.874582,18255828868.60153,23898193236.75069,0.0,0.0,2.573739018541108e-07,1.0660622021931072e-06,1.7785856278791985e-06,2.3282965308833267e-06,0.0,0.0,3.225937264669166e-08,1.3362076573169424e-07,2.2292880568103617e-07,2.9182984319964e-07
145,145,0.02,7750,100000.0,17.15,2.43,0.81,2.3420415307368456,,0.03875,12.095,0.0077022591494995,387.5,0.0267760869603375,7.006410706677329e-06,5.172311763000795e-06,-1.243064596119927e-07,-2.0643663334454865e-08,0.0,0.0,1293387086.1674373,5573458595.292232,9422310782.499971,12406384361.62572,0.0769424997342902,0.0117965632765885,0.0,0.0,1980915249.2730668,8536152278.527658,14430945934.176392,19001269019.246845,0.0,0.0,2.21433123648903e-07,9.541987541722035e-07,1.6131378849174689e-06,2.1240234047211165e-06,0.0,0.0,2.763172330758145e-08,1.1907051447971517e-07,2.0129680220603018e-07,2.650480924034588e-07
146,146,0.02,7800,100000.0,17.15,2.43,0.81,2.335897790952965,,0.0389999999999999,12.275,0.0081656252347637,390.0,0.0259689969011965,8.493230054415498e-06,4.84938403631283e-06,-4.7572854488001335e-08,-1.535670941193566e-08,0.0,0.0,1255206244.6186218,5660480443.289701,9701080337.002726,12851866691.781946,0.0801646711658061,0.0130863900005142,0.0,0.0,2011617968.7293084,9071596178.062449,15547140245.4109,20596651809.007988,0.0,0.0,2.1350636010347306e-07,9.628286833857169e-07,1.6501211340405222e-06,2.1860592947664493e-06,0.0,0.0,2.6522158625440223e-08,1.1960437645746908e-07,2.049811277144345e-07,2.71556366528449e-07
147,147,0.02,7850,100000.0,17.15,2.43,0.81,2.329816392794942,,0.03925,11.7725,0.0075988252975383,392.5,0.0261008269190392,7.581251775480994e-06,5.118566590232005e-06,-6.208327901497698e-08,1.5841035751317434e-08,0.0,0.0,1069817212.2297724,5073643345.4970045,8759621628.479536,11679783367.95087,0.0784986139249358,0.0119500475911326,0.0,0.0,1682413544.1171606,7978901615.064624,13775536512.802298,18367834716.02481,0.0,0.0,1.8077068232344923e-07,8.573109115712514e-07,1.4801432997839934e-06,1.9735730409627017e-06,0.0,0.0,2.235648834975226e-08,1.060263819348982e-07,1.830540550728024e-07,2.4407808904942305e-07
148,148,0.02,7900,100000.0,17.15,2.43,0.81,2.3602750429357275,,0.0394999999999999,11.14,0.007106711543845,395.0,0.0259510293801447,7.632813793145671e-06,5.399304533014886e-06,7.313010732475129e-08,-1.1386836569124162e-08,0.0,0.0,928895663.4707788,4563697419.176518,7941615492.800125,10661514844.526318,0.0831056050903058,0.0118097925227212,0.0,0.0,1543620420.3822331,7583862004.872177,13197219373.062374,17717094258.71041,0.0,0.0,1.5592442064919101e-07,7.660622221493364e-07,1.3330795302743422e-06,1.7896418195818307e-06,0.0,0.0,1.9195549262485303e-08,9.430841597597329e-08,1.6411280341880605e-07,2.203192903777199e-07
149,149,0.02,7950,100000.0,17.15,2.43,0.81,2.3541795293231416,,0.03975,11.0825,0.0073379381492333,397.5,0.0277604002258044,8.217207092118e-06,5.1302629795914944e-06,4.507792332909982e-08,7.736356110845682e-08,0.0,0.0,885149469.9351686,4524914979.991815,7966767324.222921,10738017230.318151,0.0747076547102438,0.0109941842699129,0.0,0.0,1326189480.0652838,6779526903.060206,11936337730.944056,16088407632.04742,0.0,0.0,1.4759364352340788e-07,7.545038563707843e-07,1.3284131736207389e-06,1.7905033455602371e-06,0.0,0.0,1.8086698711875816e-08,9.245983499934745e-08,1.6278891327968696e-07,2.1941523889961853e-07
150,150,0.02,8000,100000.0,17.15,2.43,0.81,2.348144653403222,,0.04,10.84,0.0069137698066771,400.0,0.0269039716393831,7.551009300864475e-06,5.075543384663678e-06,1.49560181790607e-08,2.5988233995065652e-08,0.0,0.0,764290229.7942253,4086909430.6406174,7294136520.621259,9871448065.041372,0.0784381531372897,0.0108221349492991,0.0,0.0,1196344720.5424352,6397245876.083468,11417523575.71082,15451793463.198751,0.0,0.0,1.2658700372767052e-07,6.769020447513048e-07,1.2081050508451725e-06,1.6349771124816483e-06,0.0,0.0,1.543995712784895e-08,8.256249253831492e-08,1.473539118685205e-07,1.9941997028414442e-07
151,151,0.02,8050,100000.0,17.15,2.43,0.81,2.379790794615322,,0.0402499999999999,10.465,0.006543147433962,402.5,0.0280862664012101,8.38592905715923e-06,5.464643213921472e-06,-4.9042525901736686e-08,-7.871871909405892e-08,0.0,0.0,657362067.0681474,3700839835.7395062,6702381584.328863,9126009766.078478,0.0728661639005959,0.0094940124586394,0.0,0.0,953822868.5155628,5369865170.02019,9725058911.845766,13241708411.93309,0.0,0.0,1.0814142093365677e-07,6.088183339658109e-07,1.1025964296990043e-06,1.5013030307023251e-06,0.0,0.0,1.3127772854220141e-08,7.390719234853726e-08,1.3384913342171285e-07,1.8224991869214906e-07
152,152,0.02,8100,100000.0,17.15,2.43,0.81,2.373737213949293,,0.0405,10.065,0.0065773153813172,405.0,0.0254104709855732,8.27733955016525e-06,5.1294202611493125e-06,-5.8337840222864974e-08,-8.12815135477965e-08,0.0,0.0,594493041.4162543,3552308370.367035,6535590307.677734,8956270533.703953,0.0880615462463483,0.0115851447668442,0.0,0.0,1047127520.637386,6256961137.073059,11511651101.040462,15775386261.499622,0.0,0.0,9.713340504254189e-08,5.804068067018404e-07,1.0678411626743983e-06,1.463352794421898e-06,0.0,0.0,1.1734820381445424e-08,7.011974533201413e-08,1.290073609013264e-07,1.7678966561201319e-07
153,153,0.02,8150,100000.0,17.15,2.43,0.81,2.367742689718394,,0.0407499999999999,9.73,0.0061314017880855,407.5,0.0247702726749048,7.90126389254125e-06,5.596067553099194e-06,4.7898249745573865e-08,-1.9208572654721676e-08,0.0,0.0,509389030.20356417,3178394272.403933,5904395299.467812,8146417733.184871,0.0883783544094688,0.0108978954840964,0.0,0.0,905383239.2277532,5649247885.730925,10494416300.596428,14479365746.109318,0.0,0.0,8.266459269731702e-08,5.15795693234224e-07,9.58176175013839e-07,1.3220157167240394e-06,0.0,0.0,9.9363124096089e-09,6.199881932851265e-08,1.151731050468311e-07,1.5890674281649746e-07
