,Simulation Number,M3.radius,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
176,176,322.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90256.0,90.256,1000.0,0.0999221834847503,0.138191907844869,0.0505968566455414,0.0002672897958033,-4.960420218307817e-05,2761833600000000.0,1579480000000000.0,1046969600000000.0,1.000778771165079,90.32628877027535,2763984436370426.0,1580710053479819.0,1047784949735194.2,0.120633050772878,0.0689894898210903,0.0457301761099799,0.0635639279442665,0.0363519195759694,0.0240961295474997
177,177,322.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89550.0,89.55,1000.0,0.0998661137308545,0.1361434446818845,0.059645110392449,0.0005135827083611,2.72848856967681e-05,2740230000000000.0,1567125000000000.0,1038780000000000.0,1.0013406576479618,89.67005589237498,2743903710306674.0,1569225978116562.0,1040172648351549.6,0.1196894355689508,0.0684498406031581,0.0453724657712362,0.0630667185274006,0.0360675677852781,0.0239076449319558
178,178,322.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75557.0,75.557,1000.0,0.0997410364418556,0.1338962992433336,0.0604783946641959,0.000619892387818,-9.449869293146084e-05,2312044200000000.0,1322247500000000.2,876461200000000.1,1.002596359205625,75.75317311249941,2318047097242482.0,1325680529468739.8,878736808104993.2,0.1009868753018784,0.0577539319536886,0.0382826063235879,0.0532119715441073,0.0304316830726104,0.0201718584938446
179,179,322.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46315.0,46.315,1000.0,0.0998935342192908,0.1332891058527947,0.0593725323981597,0.0010395363600968,-4.685553826775498e-05,1417238999999999.8,810512499999999.9,537254000000000.0,1.00106579251141,46.36436218016595,1418749482713078.0,811376338152904.0,537826601289924.94,0.0619030285692457,0.035402058822281,0.0234665075621977,0.0326179237140877,0.018654041339756,0.0123649645452097
180,180,322.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90065.0,90.065,1000.0,0.0999420652124172,0.136456877613625,0.0524384523619174,0.0006563132229258,-5.501247246076842e-06,2755989000000000.0,1576137500000000.0,1044754000000000.0,1.0005796837143563,90.11720921373352,2757586601940245.0,1577051161240336.5,1045359626879308.6,0.1203777667729487,0.0688434940694968,0.0456334017832093,0.0634294137819133,0.0362749915419439,0.0240451372506599
181,181,322.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89642.0,89.642,1000.0,0.0990237362009338,0.1378381382024338,0.0580216520715268,0.0004167524964886,-4.874367343040111e-05,2743045200000000.0,1568735000000000.0,1039847200000000.0,1.009858886732825,90.5257703245039,2770088571929819.5,1584200980678818.2,1050098935764245.2,0.1198123995898591,0.0685201631641351,0.0454190795830838,0.0631315106893718,0.0361046221262747,0.0239322066665592
182,182,322.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75473.0,75.473,1000.0,0.0999843326698055,0.1373382272132378,0.0571451238139346,0.0003025956655087,1.768037587327812e-07,2309473800000000.0,1320777500000000.0,875486800000000.0,1.0001566978523144,75.48482645700773,2309835689584436.5,1320984462997635.2,875623986901289.6,0.1008746038045273,0.057689724398014,0.0382400458866835,0.053152813483177,0.0303978508482221,0.0201494325622501
183,183,322.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46416.0,46.416,1000.0,0.0997618799219708,0.1275518568085474,0.0586857471982445,-4.92549049152868e-05,0.0001464614226937,1420329600000000.0,812280000000000.0,538425600000000.0,1.002386884431362,46.52678962776611,1423719762609643.0,814218818485906.9,539710759682086.8,0.062038021679156,0.0354792607642232,0.0235176814208565,0.03268905423973,0.0186947205619371,0.0123919290581983
184,184,323.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90235.0,90.235,1000.0,0.0997940887511958,0.133616571538181,0.0546819317759792,0.0002684954655081,-5.5295479338858616e-05,2761191000000000.0,1579112500000000.0,1046726000000000.0,1.0020633611808158,90.42118739615093,2766888334322218.5,1582370779432641.2,1048885773795350.6,0.1206049828985402,0.0689734379321717,0.0457195360007538,0.063549138429034,0.0363434615198724,0.0240905230646011
185,185,323.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89645.0,89.645,1000.0,0.0999317515975235,0.1315374747925187,0.0565292298473455,0.0006727108495727,4.804872202814407e-05,2743137000000000.0,1568787500000000.0,1039882000000000.0,1.0006829501273162,89.70622306416325,2745010425763396.0,1569858903622857.0,1040592187544294.0,0.1198164092861931,0.0685224562911235,0.0454205995986876,0.0631336234772622,0.0361058304200029,0.0239330075926876
186,186,323.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75792.0,75.792,1000.0,0.0997612345825018,0.1335285091036184,0.0588527301994437,0.0005706243328113,3.328672821113466e-05,2319235200000000.0,1326360000000000.0,879187200000000.0,1.0023933687117783,75.97339820140311,2324785984962935.5,1329534468524554.5,881291419136276.0,0.1013009681813726,0.0579335602344451,0.0384016742125465,0.0533774732621859,0.0305263327479821,0.0202345977072338
187,187,323.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46484.0,46.484,1000.0,0.0998982765581786,0.1334177870016994,0.0577027046159641,-8.552023290283536e-05,-1.603075220729954e-05,1422410399999999.8,813469999999999.9,539214400000000.0,1.0010182702377468,46.53133327373141,1423858798176181.0,814298332290299.6,539763465975284.5,0.0621289081293926,0.0355312383092931,0.0235521351078743,0.0327369440985783,0.0187221085531085,0.0124100833837748
188,188,323.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90160.0,90.16,1000.0,0.0995717868638621,0.1409918805041511,0.053239139645706,0.000451830753827,2.224660808403616e-05,2758896000000000.0,1577800000000000.0,1045856000000000.0,1.004300546867993,90.54773730561826,2770760761551919.0,1584585402848319.5,1050353752745172.0,0.120504740490191,0.0689161097574622,0.0456815356106606,0.0634963187317749,0.0363132541766686,0.0240704999113917
189,189,323.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89747.0,89.747,1000.0,0.0997344775315696,0.1296414987744288,0.0570529757845225,0.0004046165672033,-0.0001415657954231,2746258200000000.0,1570572500000000.0,1041065200000000.0,1.0026622936721792,89.98593287019708,2753569545828030.0,1574753825228448.8,1043836821294286.0,0.119952738961548,0.0686004226087284,0.0454722801292143,0.0632054582655346,0.03614691240676,0.0239602390810523
190,190,323.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75487.0,75.48700000000001,1000.0,0.0999059242171824,0.138827828592465,0.0570261123155982,0.0002800299121089,8.513709274681951e-05,2309902200000000.0,1321022500000000.0,875649200000000.0,1.000941643686845,75.55808185698889,2312077304823859.5,1322266432497305.2,876473749541071.0,0.1008933157207525,0.0577004256572931,0.0382471392928343,0.0531626731599988,0.0304034895522868,0.0201531702175158
191,191,323.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46252.0,46.252,1000.0,0.0997815764492315,0.1321005776639688,0.0588964267492331,-0.0003022550439504,0.0002095624378168,1415311199999999.8,809409999999999.9,536523200000000.0,1.0021890168359844,46.35324640669794,1418409340044957.0,811181812117214.0,537697658317696.1,0.0618188249462324,0.035353903155525,0.0234345872345194,0.0325735551683901,0.0186286671714649,0.0123481450965138
192,192,324.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90168.0,90.168,1000.0,0.0999302805978459,0.1329708443597149,0.0479007148776767,0.0005792427987826,0.0001119746919142,2759140800000000.0,1577940000000000.0,1045948800000000.0,1.0006976804401726,90.2309084499295,2761065798567842.5,1579040897873766.0,1046678538019182.0,0.1205154330137482,0.0689222247627645,0.0456855889856039,0.0635019528328158,0.036316476293277,0.0240726357144007
193,193,324.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89770.0,89.77000000000001,1000.0,0.0998622196514134,0.1391349513288544,0.0581470799722989,0.0003785785116987,8.56538688673006e-06,2746962000000000.0,1570975000000000.0,1041332000000000.0,1.0013797044474633,89.8938560682488,2750751995688412.5,1573142481194353.8,1042768730391686.0,0.1199834799667751,0.0686180032489727,0.0454839335821762,0.0632216563060274,0.0361561759920091,0.0239663795147032
194,194,324.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75520.0,75.52,1000.0,0.099491218418052,0.1451467993264358,0.0618522142565121,0.0008569614064178,3.8591684603549445e-05,2310912000000000.0,1321600000000000.0,876032000000000.0,1.005113834065335,75.9061967486141,2322729620507591.5,1328358443100746.8,880511882283923.5,0.1009374223804262,0.0577256500541653,0.0382638594644752,0.0531859138267928,0.0304167807832965,0.020161980404928
195,195,324.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46340.0,46.34,1000.0,0.0997329158994944,0.1302686923345421,0.0618647280892456,0.0007110280894276,-0.000150105052947,1418004000000000.0,810950000000000.0,537544000000000.0,1.0026779934999068,46.46409821878568,1421801405494842.0,813121718828749.5,538983539337913.94,0.0619364427053621,0.0354211682138509,0.0234791743588954,0.0326355302798408,0.0186641104541573,0.0123716389296128
196,196,324.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90310.0,90.31,1000.0,0.0999279062976938,0.1340575293424922,0.0516176416197381,0.0008459365252657,1.3628351405069073e-05,2763486000000000.0,1580425000000000.0,1047596000000000.0,1.00072145714823,90.37515479505664,2765479736728733.0,1581565208913491.2,1048351795622657.0,0.1207052253068894,0.0690307661068812,0.0457575363908469,0.0636019581262931,0.0363736688630761,0.0241105462178104
197,197,324.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89623.0,89.62299999999999,1000.0,0.0997881992609563,0.1463217268927052,0.0578269812073794,0.0006274005536866,2.554822842782244e-05,2742463799999999.5,1568402499999999.8,1039626800000000.0,1.0021225028671952,89.81322507446662,2748284687278678.0,1571731438803165.8,1041833410863812.6,0.1197870048464107,0.068505640026542,0.0454094528175936,0.0631181296993995,0.0360969695993297,0.0239271341344128
198,198,324.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75418.0,75.41799999999999,1000.0,0.0989018548283411,0.1425659157028872,0.0672680290554409,0.0006201752783161,-3.789005622281664e-05,2307790800000000.0,1319815000000000.0,874848800000000.0,1.011103382980682,76.25539493763706,2333415085091694.0,1334469411408648.8,884562581276590.0,0.1008010927050712,0.0576476837365603,0.0382121789339485,0.0531140790385204,0.0303756987965394,0.0201347489165632
199,199,324.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46692.0,46.692,1000.0,0.0999271872404961,0.1296390436996045,0.0754941819967423,0.0007097497219591,4.6214573370614606e-05,1428775200000000.0,817110000000000.0,541627200000000.0,1.0007286581511463,46.72602250639332,1429816288695635.8,817705393861883.1,542021861074162.5,0.062406913741881,0.0356902284471542,0.0236575228563993,0.0328834307256436,0.0188058835849269,0.0124656142620087
200,200,325.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90146.0,90.146,1000.0,0.0994721474102107,0.1357340996028376,0.0522670750565464,0.0005357690560035,-0.000146174682161,2758467600000000.0,1577555000000000.0,1045693600000000.0,1.0053065365887046,90.62436304732536,2773105509248156.0,1585926353328194.0,1051242611348974.2,0.1204860285739658,0.068905408498183,0.0456744422045099,0.0634864590549531,0.0363076154726039,0.024066762256126
201,201,325.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89602.0,89.602,1000.0,0.0997528256548321,0.1493362622758857,0.0559500050963735,0.000774890379177,4.2962451531154805e-05,2741821200000000.0,1568035000000000.0,1039383200000000.0,1.002477868105944,89.82402193802878,2748615071303680.5,1571920383915503.8,1041958654481134.0,0.1197589369720729,0.0684895881376234,0.0453988127083675,0.0631033401841669,0.0360885115432327,0.0239215276515142
202,202,325.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75636.0,75.63600000000001,1000.0,0.0995060223261816,0.1255052239018954,0.0726611112410492,0.0002478571548603,-6.433443068300307e-07,2314461600000000.5,1323630000000000.2,877377600000000.1,1.00496429926823,76.01147973945186,2325951280027227.0,1330200895440407.5,881733164977641.5,0.1010924639720063,0.0578143176310493,0.0383226334011527,0.0532676082918869,0.0304635014741183,0.0201929495485584
203,203,325.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46452.0,46.452,1000.0,0.0996047989829094,0.142315923941697,0.0812072051601935,0.0013849404884121,8.129529529417872e-05,1421431200000000.0,812910000000000.0,538843200000000.0,1.0039676905242123,46.63630716023072,1427070999103060.0,816135375304037.6,540981163058676.5,0.0620861380351636,0.0355067782880837,0.0235359216081012,0.0327144076944144,0.0187092200866749,0.0124015401717388
204,204,325.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90113.0,90.113,1000.0,0.0998953266239368,0.1405515257346823,0.051949072397753,0.000691382553485,7.209598018277436e-05,2757457800000000.0,1576977500000000.0,1045310800000000.0,1.0010478305602544,90.2074231552762,2760347148551452.0,1578629905217333.5,1046406108601204.0,0.1204419219142921,0.0688801841013108,0.0456577220328689,0.0634632183881591,0.0362943242415943,0.0240579520687139
205,205,325.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89746.0,89.74600000000001,1000.0,0.0998987962379942,0.1493993299891816,0.0645488353219456,0.0003583605017233,-7.142833804658407e-05,2746227600000000.5,1570555000000000.2,1041053600000000.0,1.0010130628778011,89.83691834103118,2749009701235554.0,1572146070968045.8,1042108252755961.6,0.1199514023961034,0.0685996582330657,0.0454717734573464,0.0632047540029045,0.0361465096421839,0.0239599721056762
206,206,325.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75614.0,75.614,1000.0,0.0999318248116196,0.1316188490298895,0.0767229336110119,0.0002734836479757,5.343267808854648e-05,2313788400000000.0,1323245000000000.0,877122400000000.0,1.000682216986519,75.66558515521866,2315366905749691.0,1324147740216326.5,877720787800536.5,0.1010630595322238,0.0577975013664679,0.0383114866200587,0.0532521145140242,0.0304546406534452,0.0201870760902837
207,207,325.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46595.0,46.595,1000.0,0.097954416510106,0.1332668074001554,0.0961247361154451,-2.961223505780383e-05,0.000304453014463,1425807000000000.0,815412500000000.0,540502000000000.0,1.0208830143935663,47.568044055668224,1455582148103448.0,832440770974194.0,551789311045751.4,0.0622772668937494,0.0356160840078632,0.0236083756852122,0.0328151172505218,0.01876681542105,0.0124397176505246
208,208,326.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90286.0,90.286,1000.0,0.0997689215321315,0.1383222682800773,0.0531400265391592,0.0004000651396735,-6.783850154005537e-05,2762751600000000.0,1580005000000000.0,1047317600000000.0,1.002316136772051,90.4951147246014,2769150510572802.5,1583664507680524.2,1049743330805376.0,0.1206731477362176,0.0690124210909741,0.0457453762660171,0.0635850558231702,0.0363640025132509,0.0241041388087834
209,209,326.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89766.0,89.766,1000.0,0.0999298294228765,0.1386031740532669,0.0642632730282928,0.0008070755841422,8.821715313037622e-05,2746839600000000.0,1570905000000000.0,1041285600000000.0,1.0007021985079805,89.82903355126736,2748768426668781.0,1572008087147178.8,1042016789194701.2,0.1199781337049965,0.0686149457463215,0.0454819068947045,0.0632188392555069,0.0361545649337049,0.0239653116131987
210,210,326.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75868.0,75.868,1000.0,0.0998781267644517,0.1348073199548792,0.0899204923600369,0.0007502958496465,0.0001200762193048,2321560799999999.5,1327689999999999.8,880068799999999.9,1.0012202194764397,75.9605756112385,2324393613703897.0,1329310073196673.8,881142677090366.5,0.1014025471551664,0.0579916527848174,0.0384401812745075,0.0534309972220751,0.0305569428557619,0.0202548878358193
211,211,326.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46317.0,46.317,1000.0,0.0997406337053234,0.1279228328413109,0.1068705079936703,0.0004682993102525,0.0001305459436628,1417300200000000.0,810547500000000.0,537277200000000.0,1.0026004075274155,46.437443075447305,1420985758108687.5,812655253820327.9,538674339675188.8,0.061905701700135,0.0354035875736066,0.0234675209059335,0.032619332239348,0.0186548468689081,0.0123654984959619
212,212,326.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90049.0,90.049,1000.0,0.0999291601933691,0.128512589386173,0.0499127612947036,0.0006477938155819,1.9237191265681907e-05,2755499400000000.0,1575857500000000.0,1044568400000000.0,1.0007089002498746,90.11283575860097,2757452774213189.0,1576974625775516.8,1045308894799771.0,0.1203563817258342,0.0688312640588921,0.0456252950333227,0.0634181455798313,0.0362685473087271,0.0240408656446419
213,213,326.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89734.0,89.73400000000001,1000.0,0.099711514629007,0.1471597779261264,0.0681617701268684,0.0005784717761288,-4.43940776202519e-05,2745860400000000.5,1570345000000000.2,1040914400000000.0,1.002893200169171,89.9936184239804,2753804723773800.0,1574888322419657.0,1043925973718172.6,0.1199353636107675,0.0685904857251121,0.0454656933949314,0.063196302851343,0.0361416764672713,0.0239567684011627
214,214,326.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75693.0,75.693,1000.0,0.0993081982534249,0.1286192254584479,0.101478957794874,0.0007214917802408,1.0110444177552278e-05,2316205800000000.0,1324627500000000.0,878038800000000.0,1.0069662098270038,76.22029332043539,2332340975605323.0,1333855133107619.5,884155402517050.5,0.1011686482023517,0.0578578870438285,0.0383515136976235,0.0533077512618038,0.0304864590549532,0.0202081671449975
215,215,326.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46649.0,46.649,1000.0,0.0994330685607565,0.1492123331360502,0.1155903166030742,6.879675641640344e-05,0.0001109288491482,1427459400000000.0,816357500000000.0,541128400000000.0,1.0057016387752036,46.91497574722448,1435598257865069.0,821012075576428.4,544213718667804.0,0.0623494414277608,0.0356573602936541,0.0236357359660792,0.0328531474325484,0.0187885647081567,0.0124541343208353
216,216,327.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90099.0,90.099,1000.0,0.0997591572355531,0.1362267489943229,0.0537575788202399,0.0001170074888931,-7.58762749514616e-05,2757029399999999.5,1576732499999999.8,1045148400000000.0,1.002414242172056,90.31652080546006,2763685536647077.0,1580539114095551.0,1047671641343336.6,0.1204232099980669,0.0688694828420317,0.0456506286267182,0.0634533587113374,0.0362886855375296,0.0240542144134481
217,217,327.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89548.0,89.548,1000.0,0.0998145596485073,0.130362593123101,0.0716127917619426,0.0003742680307685,2.0418706005972444e-05,2740168800000000.0,1567090000000000.0,1038756800000000.0,1.0018578487161156,89.71436663683072,2745259619087020.0,1570001416144537.5,1040686652987236.2,0.1196867624380615,0.0684483118518325,0.0453714524275004,0.0630653100021404,0.036066762256126,0.0239071109812035
218,218,327.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75744.0,75.744,1000.0,0.0996233169341849,0.1344165236790395,0.108274128184906,0.000683260283775,1.913424549860153e-05,2317766400000000.0,1325520000000000.0,878630400000000.0,1.0037810733210577,76.03039361763017,2326530044699483.5,1330531888308528.0,881952565964510.0,0.1012368130400291,0.057896870202631,0.0383773539628868,0.05334366865594,0.0305070000483317,0.0202217828891799
219,219,327.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46542.0,46.542,1000.0,0.0991378753445815,0.1430802473176189,0.13431798019739,0.0003078423365484,0.0001381050232308,1424185200000000.0,814485000000000.0,539887200000000.0,1.0086962188005535,46.946739415415365,1436570226111710.2,821567939769769.0,544582177218818.3,0.0622064289251826,0.0355755720977351,0.023581522076213,0.0327777913311254,0.0187454688985194,0.01242556795559
220,220,327.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90172.0,90.172,1000.0,0.0997715917928872,0.1370303681524573,0.053836627763479,0.0006118869024309,-0.000164967302099,2759263200000000.0,1578010000000000.0,1045995200000000.0,1.0022893110454425,90.37843175558962,2765580011721042.0,1581622555722818.2,1048389808364839.6,0.1205207792755269,0.0689252822654157,0.0456876156730755,0.0635047698833363,0.0363180873515812,0.0240737036159052
221,221,327.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89683.0,89.683,1000.0,0.0996484316983696,0.1310046760265661,0.067994579871366,0.0007325016724519,8.879445142363043e-05,2744299800000000.0,1569452500000000.0,1040322800000000.0,1.0035280866506209,89.99940939508764,2753981927489682.0,1574989664414033.8,1043993148983016.6,0.11986719877309,0.0685515025663097,0.0454398531296681,0.0631603854572068,0.0361211354738928,0.0239431526569803
222,222,327.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75674.0,75.67399999999999,1000.0,0.0998649613904945,0.1328284257492871,0.113640017431027,0.000589189631308,8.486668139983166e-05,2315624400000000.0,1324295000000000.0,877818400000000.0,1.0013522121034772,75.77632729871851,2318755615340787.0,1326085727727574.2,879005396665135.0,0.1011432534589032,0.0578433639062355,0.0383418869321332,0.0532943702718315,0.0304788065280082,0.0202030946128511
223,223,327.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46206.0,46.206,1000.0,0.0997366707762239,0.132442651761184,0.1431366490228976,0.0003679513116315,-0.0001904092620156,1413903600000000.0,808605000000000.0,535989600000000.0,1.0026402447738294,46.32799515001956,1417636651590598.5,810739915125342.2,537404743740226.8,0.0617573429357782,0.0353187418750365,0.0234112803285956,0.0325411590874045,0.0186101400009666,0.0123358642292121
224,224,328.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90251.0,90.251,1000.0,0.0999321099465078,0.1470932659735436,0.0554467377844362,0.0002963484322857,-2.0294415114806965e-05,2761680600000000.0,1579392500000000.0,1046911600000000.0,1.0006793617539802,90.31231307765847,2763556780176349.0,1580465478859023.0,1047622831700838.2,0.1206263679456547,0.0689856679427764,0.0457276427506403,0.0635604066311159,0.0363499057530892,0.0240947946706191
225,225,328.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89731.0,89.73100000000001,1000.0,0.0996327870500408,0.1355992082269672,0.0736243492805778,0.00068311625491,7.107279662857483e-05,2745768600000000.0,1570292500000000.0,1040879600000000.0,1.0036856637341152,90.06171829252588,2755888579751292.0,1576080070119203.0,1044715932193300.2,0.1199313539144335,0.0685881925981237,0.0454641733793277,0.0631941900634526,0.0361404681735432,0.0239559674750343
226,226,328.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75667.0,75.667,1000.0,0.0995711496324247,0.1498955898591681,0.1277881785051413,0.0005674155747569,-0.0001472977672898,2315410200000000.0,1324172500000000.0,877737200000000.1,1.0043069741502273,75.99289581302524,2325382611878572.5,1329875676727941.8,881517591431093.0,0.1011338975007906,0.0578380132765959,0.0383383402290578,0.0532894404334207,0.0304759871759759,0.0202012257852183
227,227,328.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46447.0,46.447,1000.0,0.0984634300725701,0.1497668137125701,0.1494403898883764,0.0005034876671792,-0.000477236680528,1421278200000000.2,812822500000000.1,538785200000000.06,1.015605488517893,47.17182812519056,1443457940630831.2,825506992190834.9,547193206252210.5,0.0620794552079403,0.0355029564097698,0.0235333882487617,0.0327108863812638,0.0187072062637946,0.0124002052948581
228,228,328.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90143.0,90.143,1000.0,0.0998596612668052,0.124872995135559,0.054788202709505,0.0001012590101444,7.875931755224167e-05,2758375800000000.0,1577502500000000.0,1045658800000000.0,1.0014053595958012,90.26968333004432,2762252309899356.0,1579719458275775.5,1047128326628514.0,0.1204820188776318,0.0689031153711946,0.0456729221889062,0.0634843462670628,0.0363064071788758,0.0240659613299976
229,229,328.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89779.0,89.779,1000.0,0.0680235058163186,0.1508191387693938,0.0767797977355362,0.0002365045192102,-5.909437323343072e-05,2747237400000000.0,1571132500000000.0,1041436400000000.0,1.4700800671759882,131.98231835099304,4038658941540388.0,2309690571142378.0,1530994892871519.2,0.119995509055777,0.0686248826299378,0.0454884936289873,0.0632279946696985,0.0361598008731936,0.0239687822930883
230,230,328.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75552.0,75.55199999999999,1000.0,0.0998129069142805,0.1340065176608066,0.143361605937307,0.0002558623848864,8.664623609579482e-05,2311891200000000.0,1322160000000000.0,876403200000000.0,1.0018744378007156,75.69361752471966,2316224696256421.0,1324638306682594.0,878045963286748.0,0.1009801924746552,0.0577501100753747,0.0382800729642483,0.0532084502309567,0.0304296692497301,0.0201705236169639
231,231,328.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46604.0,46.604,1000.0,0.0997621043488834,0.1346427968309514,0.1570798510843682,-3.8247847279685765e-05,5.401908746876071e-05,1426082400000000.0,815570000000000.0,540606400000000.0,1.002384629440901,46.71513327046374,1429483078076190.5,817514832233115.5,541895545937379.4,0.0622892959827513,0.0356229633888283,0.0236129357320233,0.0328214556141929,0.0187704403022345,0.0124421204289097
232,232,329.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90067.0,90.067,1000.0,0.0997456934902629,0.1372965717051482,0.0560104503208418,0.0002422152243339,3.107262891513395e-06,2756050200000000.0,1576172500000000.0,1044777200000000.0,1.002549548765851,90.29663020869388,2763076884386033.0,1580191028652143.0,1047440910420849.0,0.120380439903838,0.0688450228208223,0.0456344151269451,0.0634308223071735,0.036275797071096,0.0240456712014122
233,233,329.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89812.0,89.812,1000.0,0.099932176127254,0.1348315716866138,0.0783897836106354,0.0002554602083864,3.34736516464054e-05,2748247200000000.0,1571710000000000.0,1041819200000000.0,1.000678699047438,89.87295531884851,2750112432756764.5,1572776718079849.0,1042526281698642.6,0.1200396157154507,0.06865010702681,0.0455052138006283,0.0632512353364925,0.0361730921042032,0.0239775924805004
234,234,329.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75662.0,75.66199999999999,1000.0,0.0996893005401489,0.1255710975413075,0.1501452170281509,0.0003533812123471,-0.0002727051379387,2315257200000000.0,1324085000000000.0,877679200000000.0,1.0031166781005347,75.89781409844265,2322473111412345.0,1328211746722746.5,880414643541934.8,0.1011272146735673,0.0578341913982819,0.0383358068697183,0.0532859191202701,0.0304739733530956,0.0201998909083376
235,235,329.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46308.0,46.308,1000.0,0.0996313823922037,0.134024312128892,0.1757264313311233,0.0005804219075175,0.0004317106080767,1417024800000000.0,810390000000000.0,537172800000000.0,1.0036998142447249,46.47933099804472,1422267528540168.2,813388292465782.5,539160239577318.8,0.0618936726111331,0.0353967081926415,0.0234629608591223,0.0326129938756769,0.0186512219877237,0.0123630957175768
236,236,329.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90249.0,90.249,1000.0,0.0999007806221925,0.1371988357090528,0.0602758185926549,0.0002687046620382,-2.161393870527432e-05,2761619399999999.5,1579357499999999.8,1046888400000000.0,1.0009931792043016,90.338633430009,2764362182958275.5,1580926085025157.8,1047928147788104.4,0.1206236948147654,0.0689841391914508,0.0457266294069045,0.0635589981058557,0.0363491002239371,0.0240942607198668
