sep=	
IntermediateFocus_RN	IntermediateFocus_RS	IntermediateFocus_RO	IntermediateFocus_OX	IntermediateFocus_OY	IntermediateFocus_OZ	IntermediateFocus_DX	IntermediateFocus_DY	IntermediateFocus_DZ	IntermediateFocus_EN	IntermediateFocus_PL	IntermediateFocus_S0	IntermediateFocus_S1	IntermediateFocus_S2	IntermediateFocus_S3
3278	2	1	-0.000362979388793205	-0.000151195388976566	0	-0.000100308196445241	0.00115881067627697	0.999999323547812	999.956189889097	999.626215932105	1	1	-3.68705e-21	1.75333e-18
3279	2	1	0.000169705294198616	-0.000267706732491158	0	4.74016230734131e-05	0.000256012470390855	0.99999996610535	999.981820869991	999.681340491304	1	1	-3.51504e-21	1.75462e-18
3283	2	1	-0.00021852485947475	-8.29328414649888e-05	0	2.49831963355577e-06	-0.000859244634244487	0.99999963084614	1000.03641607643	1000.25854088092	1	1	-3.21312e-21	1.75425e-18
3292	2	1	-0.000423357966636395	-0.000294261359120807	0	0.000144016663877257	0.000535649663083688	0.999999846169307	1000.01985158486	1000.40015537496	1	1	-3.60745e-21	1.75516e-18
3341	2	1	-7.27054365918427e-06	-0.000417365308460593	0	1.62964556280934e-06	0.000261530448747554	0.999999965799584	999.986072726503	999.622823222177	1	1	-3.50318e-21	1.75404e-18
3363	2	1	-2.01759948330327e-05	0.000440665435772869	0	-0.000214810542924656	-0.000117919910115543	0.999999969975662	1000.00641249542	999.610075470092	1	1	-3.35238e-21	1.75259e-18
3364	2	1	0.000318535983201362	0.000110691458506174	0	0.000196242198782072	0.000957457348841074	0.999999522382098	999.993700763705	1000.20479830242	1	1	-3.71994e-21	1.75554e-18
3393	2	1	-0.000214946906350849	0.000417717753107949	0	0.00017311999035681	0.000193581709072447	0.999999966277795	1000.02561550737	999.908870518312	1	1	-3.53232e-21	1.7553e-18
3419	2	1	-0.000235278335874722	0.000248336853537978	0	-0.000426263412839991	0.00114798981320831	0.999999250209164	999.972898917006	1000.04162964101	1	1	-3.60257e-21	1.75113e-18
3444	2	1	0.000190460228492909	-0.00014019179700718	0	8.1196134448569e-05	-0.000102057125153331	0.999999991495765	1000.01176636471	999.716748486507	1	1	-3.43322e-21	1.75454e-18
3471	2	1	-3.9458055691749e-05	4.62840791960739e-05	0	0.000225215999097821	0.000146342590991017	0.999999963930799	1000.01042849226	1000.45177450523	1	1	-3.53396e-21	1.75552e-18
3473	2	1	-0.000105412528202342	-9.89088608203126e-05	0	0.000333094244735222	-0.000391582591209066	0.999999867855641	999.983567004121	1000.36906681237	1	1	-3.42642e-21	1.75633e-18
3485	2	1	8.1404620067338e-05	0.000389718719934998	0	0.000227686175731769	7.49803724875726e-05	0.999999971268474	1000.00357154642	1000.18692097049	1	1	-3.51757e-21	1.75569e-18
3488	2	1	0.000414220772683251	-0.000207670271245686	0	5.7109664100042e-05	0.000472874434750659	0.999999886564121	1000.01433799139	999.633419149819	1	1	-3.57005e-21	1.75464e-18
3524	2	1	-7.92189801486209e-05	0.000311076673003396	0	0.000604802465392632	0.000359457766325155	0.999999752502016	1000.01252610006	999.815069235489	1	1	-3.69094e-21	1.75847e-18
3541	2	1	5.01789109961237e-05	-3.50167670334911e-05	0	-0.000286558000090743	-0.000296914968306888	0.999999914863003	1000.01259921042	999.644848227654	1	1	-3.28806e-21	1.75219e-18
3568	2	1	-0.000278338878848011	0.000179039396409175	0	0.000182100525189306	-0.000886401625516096	0.999999590565695	999.996823869394	1000.16348868982	1	1	-3.25123e-21	1.75489e-18
3574	2	1	-0.000299345383320548	2.45642236242349e-05	0	0.000550981121912136	0.00035793558084834	0.999999784150938	1000.01541283161	1000.01751051265	1	1	-3.67522e-21	1.75804e-18
3588	2	1	-0.000178709259869375	-0.000348139547909909	0	0.000233985872191202	-0.000513285653331723	0.999999840894212	999.999960802	1000.47696401606	1	1	-3.36741e-21	1.75562e-18
3597	2	1	0.000105921770393452	-0.000132332425049175	0	6.57792060110175e-05	0.000487660141492211	0.999999878930334	1000.00271360941	1000.24093078947	1	1	-3.57641e-21	1.75483e-18
3599	2	1	-0.000480016722707768	-0.000162495907255644	0	7.64607837314829e-05	-0.000275272040058873	0.999999959189525	999.997501814962	1000.17457334421	1	1	-3.38775e-21	1.75458e-18
3609	2	1	-0.000481166326647631	-0.000424428277984695	0	0.000289989529181092	0.000222488826042779	0.999999933202395	1000.00295231301	1000.43985981006	1	1	-3.5701e-21	1.75604e-18
3624	2	1	-0.0002314918704714	0.000230921127522099	0	-2.12941222710543e-05	-0.00073225849557018	0.999999731671992	1000.0007049582	1000.33805634688	1	1	-3.24104e-21	1.75397e-18
3728	2	1	-7.09792849899471e-05	-0.000207804855642091	0	0.000319532047162214	0.000347207150957448	0.999999888673226	999.985065383351	999.954278349883	1	1	-3.60836e-21	1.75618e-18
3735	2	1	-2.3965219612801e-05	-0.000110473511617637	0	-6.78208848356367e-05	0.000806905492444426	0.999999672151873	999.996071450271	1000.17570761993	1	1	-3.61585e-21	1.75368e-18
3744	2	1	-1.42915383267717e-05	-0.000155329041465924	0	0.00050570801250507	0.00017865137787474	0.999999856171535	999.973842355404	999.920135730271	1	1	-3.61871e-21	1.75764e-18
3761	2	1	-0.000460579731107469	-9.40451190146741e-05	0	0.000303561593822796	0.000775593321543025	0.999999653152619	999.994892015096	1000.31707898492	1	1	-3.70557e-21	1.75607e-18
3771	2	1	-0.000147509944691482	0.000329845441440879	0	-0.000447616525310685	-0.000969005120413395	0.999999430334099	1000.02127687528	999.716590113177	1	1	-3.06504e-21	1.7509e-18
3794	2	1	0.000440381432758707	-0.000410031872696281	0	0.000244440615725072	-0.00065276770757788	0.999999757071523	999.980374905974	999.831201588883	1	1	-3.33388e-21	1.75588e-18
3803	2	1	-0.000463494075372281	-0.000156708005899731	0	1.0571838805722e-05	0.00107131641040242	0.999999426084528	1000.02126161995	1000.26041859761	1	1	-3.6961e-21	1.75412e-18
3838	2	1	-0.000170439444945346	0.000450974291882178	0	1.74819952596435e-05	-0.000190973638023081	0.999999981611724	1000.00219975158	1000.1295155213	1	1	-3.39269e-21	1.75384e-18
3849	2	1	-6.54000859237058e-05	1.5810204544664e-05	0	-0.000304749585063246	-0.00101174478001897	0.999999441749939	1000.02060397489	999.888200882492	1	1	-3.08949e-21	1.75188e-18
3856	2	1	0.0002741884681014	0.000284200895470654	0	-0.000382811846064994	0.00147634990773904	0.999998836922344	999.999520690566	1000.0778274524	1	1	-3.69024e-21	1.75242e-18
3857	2	1	0.000373919072853612	0.000343144825259101	0	-0.000346722535096444	-0.000620934835088174	0.999999747111675	1000.0089202314	1000.01916989105	1	1	-3.18823e-21	1.75211e-18
3860	2	1	0.000430090472710667	-8.85037017554491e-05	0	2.58105833988581e-05	-0.000204712110396564	0.999999978713382	1000.00479996277	999.799163978047	1	1	-3.39322e-21	1.75435e-18
3867	2	1	0.000254691007994884	0.000374233915670263	0	0.000148879326037618	-0.000122842073598872	0.999999981372385	1000.02578288111	999.551589842013	1	1	-3.44759e-21	1.75537e-18
3896	2	1	-0.000206777395409391	0.000338768439082593	0	-0.000132737440686882	0.000129092896410244	0.999999982857898	999.980476999978	1000.0591787096	1	1	-3.4365e-21	1.75332e-18
3926	2	1	-0.000414690062672696	8.6741161707482e-05	0	-0.000338316583297579	-0.000146957604545847	0.999999931972674	1000.01552533016	1000.46956225525	1	1	-3.31279e-21	1.75165e-18
3942	2	1	0.000371561247347552	-0.000260423520028197	0	-0.000463710341088859	0.000872324636886706	0.999999512011104	1000.01537176093	1000.45154612419	1	1	-3.53084e-21	1.75101e-18
3948	2	1	-9.66576128696439e-05	3.85838335381639e-06	0	-0.000203235420534019	-0.000359409691726629	0.999999914760015	1000.00767989492	999.953567311003	1	1	-3.29284e-21	1.75269e-18
3962	2	1	-0.000457925475430554	-0.000496547522370245	0	0.000155545284653327	9.28583768463115e-07	0.999999987902401	999.991527028213	999.904682098311	1	1	-3.47928e-21	1.75516e-18
3963	2	1	-0.000440908814414921	0.000356284451469263	0	3.44859594573893e-05	-3.85849543200548e-05	0.99999999866096	1000.04127645979	999.731811380727	1	1	-3.436e-21	1.75396e-18
3974	2	1	-0.000225412190029778	-0.000227475305960789	0	-0.000199387841025843	0.00101276514016907	0.999999467275488	999.993424199922	1000.44025569474	1	1	-3.62929e-21	1.75276e-18
3980	2	1	0.000141927324811525	0.000322973858214115	0	-0.000166421600148787	-0.000989716506931589	0.999999496382416	1000.01260924443	1000.13136228925	1	1	-3.13227e-21	1.753e-18
3982	2	1	-0.000431616136829134	-0.000266137598825808	0	5.01573972815483e-05	-0.000100892402015686	0.999999993652479	999.98802867103	1000.37949960381	1	1	-3.42656e-21	1.75465e-18
4010	2	1	0.000241934258213838	-0.000490372886483348	0	-0.000695739894652072	0.00118364007634433	0.99999905747064	999.975779816072	1000.0972188501	1	1	-3.54488e-21	1.74943e-18
4026	2	1	0.000433433359347479	-1.07536371833084e-05	0	-6.98250831659471e-05	4.23142606140094e-05	0.99999999666698	999.988033419897	999.554974950882	1	1	-3.43064e-21	1.75365e-18
4047	2	1	-0.00018416429529694	-0.000192622878831483	0	-0.000457056329901641	0.000904150868721698	0.999999486805227	999.968313749132	1000.39602078397	1	1	-3.53849e-21	1.75077e-18
4066	2	1	0.000111485626967889	-0.000160971291057965	0	-0.000415234804595937	0.000734200004843354	0.999999644265141	1000.0039234192	999.726175302152	1	1	-3.50994e-21	1.75118e-18
4071	2	1	0.000129394680952206	-0.000347493493257967	0	-6.91709384358261e-06	-0.000310403791753358	0.999999951800819	999.995954115329	1000.45081882106	1	1	-3.35683e-21	1.75404e-18
4075	2	1	-7.00556086465631e-05	-0.000357531316688697	0	0.000181045951760933	0.000678431826572417	0.999999753476279	1000.01090517249	1000.06177399101	1	1	-3.65099e-21	1.75538e-18
4081	2	1	-0.000338211502703051	0.000442178319511433	0	-0.000128233428821232	0.000828461030310949	0.999999648604193	1000.01065161861	1000.35912777634	1	1	-3.60515e-21	1.7532e-18
4083	2	1	6.45886893697184e-05	-0.000457827338863237	0	-0.000109433707028933	0.000946838817808071	0.999999545760155	999.985494656883	999.539347966459	1	1	-3.6378e-21	1.75351e-18
4089	2	1	-0.000118170725280711	7.12985346743578e-05	0	-6.35374472931476e-05	0.000883451546680533	0.999999607738102	999.989517707244	999.815752515371	1	1	-3.63366e-21	1.75349e-18
4123	2	1	-0.000268500372743036	-0.000319483738418558	0	-6.35609998927786e-05	0.000399233532375308	0.99999991828629	999.982426291586	1000.15184261392	1	1	-3.52024e-21	1.75372e-18
4130	2	1	0.000311415313317215	-0.000141883616404659	0	0.000209715187954792	0.000593340310855272	0.999999801983388	999.998541787347	1000.33713693142	1	1	-3.63781e-21	1.75539e-18
4143	2	1	3.40816416005696e-05	0.000237801965210616	0	-0.000143133541509785	-0.000765800085281326	0.999999696531463	1000.02514876265	1000.44151333538	1	1	-3.20006e-21	1.75313e-18
4163	2	1	0.000429600360766849	-0.000214843700318545	0	-0.000125846959665476	-0.000520181049347443	0.999999856787099	999.979790570254	1000.49988713959	1	1	-3.27296e-21	1.75384e-18
4190	2	1	-0.000344270742898445	9.28993218707874e-05	0	-0.000366711301894765	0.000295138330455988	0.999999889208087	1000.00813186862	999.882207538672	1	1	-3.41612e-21	1.75133e-18
4192	2	1	0.000314181045331069	0.000355176236518706	0	-0.00016089377680978	-0.000988545479437854	0.999999498445388	999.983610430496	1000.18538852384	1	1	-3.13322e-21	1.75283e-18
4194	2	1	-0.000466245845991808	-6.48134270662126e-05	0	0.00038745744228569	0.00137873769565609	0.999998974479023	999.988327164361	1046.87149674724	1	1	-3.86278e-21	1.75645e-18
4202	2	1	0.000339284459020095	0.000369430085276345	0	0.000204900160077485	0.00137920834285131	0.999999027899664	1000.02102025927	999.973699847787	1	1	-3.81525e-21	1.75534e-18
4209	2	1	0.000151139441308235	0.00024273249299589	0	-0.000225953139895695	0.00145572010969239	0.999998914911482	1000.00684691699	999.549714128319	1	1	-3.71938e-21	1.75213e-18
4225	2	1	0.000354758938751781	-5.37203678602216e-05	0	-6.5378892694052e-05	-0.000661754280781027	0.999999778903412	999.993439193885	999.577218701018	1	1	-3.24804e-21	1.75355e-18
4249	2	1	-0.000490782834966577	0.000442187544389738	0	9.50779965901566e-05	0.00068334127582058	0.99999976200241	1000.03701817209	999.815200049304	1	1	-3.62907e-21	1.75469e-18
4272	2	1	-0.000168115179327299	0.000235979812947595	0	0.000172621927209278	0.000411406994038011	0.999999900472973	1000.02767432663	999.762603020665	1	1	-3.58544e-21	1.75535e-18
4281	2	1	0.000270042268225079	-0.000255595600036518	0	-0.000291678413451138	0.000436627645637974	0.999999862139992	999.996494442814	999.563365407317	1	1	-3.47102e-21	1.7522e-18
4320	2	1	-0.000421847323675131	2.69125587238628e-05	0	-0.000101081308942963	-0.000187873245698552	0.999999977243106	1000.00588807569	999.680165930969	1	1	-3.36239e-21	1.75305e-18
4324	2	1	-0.000123781181026295	0.000242634994584545	0	5.72812490300252e-05	0.00134217267727506	0.999999097645274	1000.00620727166	999.807511877533	1	1	-3.76818e-21	1.75431e-18
4331	2	1	0.000222312896617692	-9.880381543656e-05	0	3.43112048595898e-05	-0.00019607559810644	0.99999998018855	999.990241658031	999.59308826777	1	1	-3.39724e-21	1.75431e-18
4357	2	1	0.000375607076348719	0.000226960548340149	0	-0.000124965794548708	-0.000289272457881859	0.999999950352497	1000.01228135795	1000.12423460399	1	1	-3.33274e-21	1.75351e-18
4386	2	1	0.000458582772448757	-0.000356463313525318	0	-0.000329726399689999	-0.000197938261703388	0.99999992605047	999.97994409485	999.996246598879	1	1	-3.3023e-21	1.75181e-18
4396	2	1	0.000344366911191857	8.68399824938137e-05	0	0.000199962093892066	8.52608751417509e-05	0.999999976372872	1000.03008221895	999.969516536145	1	1	-3.51332e-21	1.75564e-18
4417	2	1	-0.000152767449747016	-0.000471584205005371	0	0.000532276201932854	0.000966174474528106	0.99999939159428	999.979473800963	1000.11270267472	1	1	-3.81145e-21	1.75772e-18
4435	2	1	-7.23617455100634e-06	-8.17088810364242e-05	0	-0.000423804908408014	-0.000877013279513287	0.999999525618441	999.997176740965	1000.42779273138	1	1	-3.09637e-21	1.75105e-18
4447	2	1	0.000202370328708845	-0.000136950640369449	0	0.000385592546560632	-0.000901786120914733	0.999999519049974	999.994215631002	1000.11026187427	1	1	-3.30404e-21	1.75666e-18
4452	2	1	-0.000200666108991276	0.000483506167298642	0	0.000250884908702976	0.000202722984708017	0.999999947980076	1000.01396418336	1000.42944571343	1	1	-3.55484e-21	1.75572e-18
4483	2	1	-0.000306566926561835	-0.000227352802882053	0	0.000457933352744872	0.000306628567505051	0.999999848137971	1000.0103415458	1000.26045620433	1	1	-3.6357e-21	1.75705e-18
4493	2	1	0.000418736063117986	-0.00012244666490635	0	0.000146716159896001	0.00081975952449875	0.999999653234285	999.980008235884	999.796849660546	1	1	-3.67491e-21	1.75514e-18
4497	2	1	0.000205411256265164	-1.11026328654118e-05	0	0.000337313580453422	-0.000823682901182374	0.999999603882935	999.984178827677	1000.10428074459	1	1	-3.31241e-21	1.75636e-18
4518	2	1	0.000269405412803764	0.000164471426775788	0	-8.7884803431049e-05	6.34339838014499e-05	0.999999994126195	1000.01607768363	999.876333325411	1	1	-3.43147e-21	1.75356e-18
4528	2	1	0.000283056995761283	-0.000395484487740835	0	-8.75235215376524e-05	-9.52980664554112e-05	0.999999991628956	1000.00614687109	999.567058211102	1	1	-3.39159e-21	1.7536e-18
4546	2	1	-0.000325932190983369	0.000333035959802969	0	0.000308054626876846	-0.000234227119080816	0.999999925119999	1000.02395785824	1000.08594991645	1	1	-3.46073e-21	1.75621e-18
4603	2	1	-0.0001478130577377	0.000279033958912378	0	-0.000693946187458378	-0.000612488380639889	0.999999571648244	999.999434772981	999.578461346327	1	1	-3.10033e-21	1.74898e-18
4614	2	1	-0.000118113154721045	0.000383853576008397	0	0.000455917956462763	0.000305227371234593	0.999999849487523	1000.02869220856	1000.26882451238	1	1	-3.63604e-21	1.75726e-18
4638	2	1	-0.000138511996115198	0.000363301236860347	0	-0.000183893109267096	0.00102454925104073	0.999999458240931	1000.01872290289	999.668356090855	1	1	-3.63539e-21	1.75271e-18
4653	2	1	1.4765481165302e-05	-0.000285712865321752	0	-0.000335645519604454	0.00114775353323115	0.9999992850017	999.987841086337	999.81120508076	1	1	-3.62497e-21	1.75173e-18
4709	2	1	-0.000406276826148411	9.34857805247047e-05	0	-0.000458470515138056	0.000546845616002113	0.999999745382297	1000.01295707089	999.676549464088	1	1	-3.45434e-21	1.75078e-18
4713	2	1	0.000228947376155697	-6.00909729059351e-05	0	-0.000295036078884729	0.000818512124189461	0.999999621495735	999.986052681766	999.932827974265	1	1	-3.56067e-21	1.75215e-18
4727	2	1	-0.000153363058705891	-0.000358740807057001	0	0.000135068207472137	0.000735676818606467	0.99999972026806	999.990412756775	999.596054991993	1	1	-3.65208e-21	1.75503e-18
4742	2	1	0.000393164253301714	-0.000489033157458074	0	-0.000265555420414992	-0.000587849509532161	0.999999791956615	999.977646343479	999.54905836396	1	1	-3.21647e-21	1.75235e-18
4749	2	1	0.000109322352242574	-0.000405152795879812	0	-2.40598495778819e-05	4.28151725146899e-05	0.999999998793992	999.989595158445	999.699719553367	1	1	-3.44281e-21	1.754e-18
4764	2	1	0.000108936408851373	7.33243364097018e-05	0	0.000157459135643148	-2.84471305058084e-05	0.999999987198691	999.998200103298	1000.18722166533	1	1	-3.47287e-21	1.75523e-18
4780	2	1	0.00028264819515908	0.000403441421421791	0	0.00015306619382905	-0.0010220126962898	0.999999466030252	1000.03367062858	1000.1061811505	1	1	-3.20811e-21	1.75517e-18
4781	2	1	-0.000362439341136778	-0.00018763809259903	0	-0.000462043487058045	0.00104725484422728	0.999999344886339	999.980308624735	999.69136395135	1	1	-3.56988e-21	1.75068e-18
4807	2	1	1.55007259407397e-05	0.00015568630632104	0	-5.29489445840608e-05	6.24022824489458e-05	0.999999996651182	1000.02039677342	1000.2506463121	1	1	-3.44139e-21	1.75409e-18
4846	2	1	0.000405607328940766	-0.000141032184544698	0	0.000203127665752674	0.000294945698602715	0.999999935873091	999.974724605837	1000.26835410442	1	1	-3.56552e-21	1.75561e-18
4859	2	1	0.0003105876491723	0.000487603644591994	0	-0.000287018019169815	-0.000463446131225051	0.999999851419159	1000.04172553689	1000.30715345464	1	1	-3.24386e-21	1.75209e-18
4864	2	1	0.000198498630202826	0.000178141279634628	0	-0.000270302972635828	0.000121116713066201	0.999999956133521	999.992756472076	999.674907766547	1	1	-3.39855e-21	1.7522e-18
4925	2	1	0.000189655144633427	-0.000106538856980505	0	0.000412056122409308	9.88142954559503e-06	0.999999915056051	999.982169300907	1000.3614400175	1	1	-3.55125e-21	1.757e-18
4956	2	1	-0.000146518480116181	0.000390455357119568	0	-0.000190456111729144	-0.000267011533907095	0.999999946215654	1000.00070705454	1000.02268164306	1	1	-3.3205e-21	1.75283e-18
4971	2	1	-0.000442549246342405	0.000323817956346617	0	-3.2816633088708e-05	-0.000908858020236568	0.999999586449998	1000.00520001632	1000.05842625262	1	1	-3.18831e-21	1.75356e-18
4979	2	1	-0.000492484769436641	-0.000103912354713354	0	-0.000317368019999155	0.000182864803112073	0.999999932918999	999.985075965319	999.725764076177	1	1	-3.40161e-21	1.75189e-18
4990	2	1	-7.56392843344611e-05	-0.000336270831323482	0	0.00012006571092453	-0.00117730192677014	0.999999299771954	1000.00684792004	999.602716048608	1	1	-3.15547e-21	1.75502e-18
5000	2	1	0.000222557190513721	-0.000429281006352644	0	-4.19130102502462e-05	0.00012731893217462	0.999999991016594	1000.0168539309	999.954201962098	1	1	-3.45906e-21	1.75381e-18
