,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
172,172,2,25,3000,1000000.0,1010,17.15,2.43,0.81,,0.00505,28221.5,2.82215,1010.0,0.0014965714979666,0.0081170878335134,0.0027273410462988,-0.000402372839821,-2.6833847204436e-06,33573365518102.305,36718220666701.73,32436651601147.81,3.3744403475124054,9.523206231120474,113291669011809.12,123903827879025.06,109455883863272.6,0.001481265279949,0.0016200170753142,0.0014311131777562,0.0007769723913886,0.0008497522747179,0.0007506659631604
173,173,2,25,3000,1000000.0,1015,17.15,2.43,0.81,,0.005075,28256.0,2.8256,1015.0,0.0015069903524817,0.0069302535932647,0.0030540496788474,-0.0003778220126167,5.300762466091442e-06,33364420853544.81,36679777824633.18,32426306736435.17,3.3676466183952423,9.515601000083072,112359327732581.95,123524253450914.69,109200097965112.9,0.001479550978936,0.0016265710538124,0.0014379501471272,0.0007743141138931,0.0008512561866051,0.0007525425685542
174,174,2,25,3000,1000000.0,1020,17.15,2.43,0.81,,0.0051,28556.5,2.85565,1020.0,0.0015097007249664,0.0078294732241367,0.0027885688757496,-0.0004083933753209,-4.556764450676888e-06,33466600241478.703,36985647790358.66,32720628078502.656,3.378436979324097,9.647563865174416,113063983044115.16,124952777529575.5,110543781309324.92,0.001491447582807,0.0016482748351329,0.0014582031429391,0.0007788817185425,0.0008607819349591,0.0007615204067842
175,175,2,25,3000,1000000.0,1025,17.15,2.43,0.81,,0.0051249999999999,28302.0,2.8302,1025.0,0.0015230388538611,0.0082397977606676,0.0027473421697285,-0.0004068631487959,-8.964210023982749e-06,32722542873432.234,36572560304489.305,32378937551461.11,3.3650190034243206,9.523443752872188,110109284328344.48,123064349147880.02,108953074181718.94,0.0014653832111248,0.0016377949618812,0.0014499958534852,0.0007636514937755,0.0008534999989378,0.0007556327185108
176,176,2,25,3000,1000000.0,1030,17.15,2.43,0.81,,0.00515,28057.0,2.8057,1030.0,0.0015343274792485,0.0079212790501475,0.0028920786616659,-0.0004024921448317,4.1443218939257485e-06,32104184358213.5,36173222241044.55,32048999354640.188,3.356560006143744,9.41744322649214,107758966933853.48,121416853824115.12,107573736282641.5,0.0014448109271284,0.0016279331746964,0.0014423273911729,0.0007512790991023,0.0008464998055597,0.0007499876992241
177,177,2,25,3000,1000000.0,1035,17.15,2.43,0.81,,0.005175,28439.0,2.8439,1035.0,0.001542523897342,0.0076827525732651,0.0027956090456922,-0.0003773627256734,5.963319426597281e-06,32158896703595.77,36581856960723.016,32435029406081.83,3.35489409921837,9.541011226044798,107890008251423.12,122728614906228.5,108816406934322.52,0.0014543521173441,0.001654375820712,0.0014668399269922,0.0007545565116423,0.0008583341223456,0.0007610355190119
178,178,2,25,3000,1000000.0,1040,17.15,2.43,0.81,,0.0052,28320.5,2.83205,1040.0,0.0015543604198455,0.007568118188925,0.0029404215342048,-0.0004102437424521,4.977964264809395e-07,31621369301146.043,36345907875264.09,32249766722044.293,3.345434119922119,9.47442369916103,105787062624848.12,121592673484198.9,107889321913013.92,0.0014368460497198,0.0016515247539315,0.0014653998527912,0.0007439184430885,0.0008550670573974,0.0007587020037416
179,179,2,25,3000,1000000.0,1045,17.15,2.43,0.81,,0.005225,28417.0,2.8417000000000003,1045.0,0.0015500578349474,0.0083649426047748,0.0027526238889249,-0.000429980183804,2.0588118792707203e-06,31412545528942.53,36385949948798.13,32309372646727.207,3.3708773276530293,9.579110536517687,105888815094885.12,122653706068810.05,108911937202569.23,0.0014343247701134,0.001661414839736,0.0014752746940335,0.0007409169673912,0.000858222956394,0.0007620701218775
180,180,2,25,3000,1000000.0,1050,17.15,2.43,0.81,,0.00525,28633.0,2.8633,1050.0,0.0015535314046245,0.0080510186224593,0.0027341775394825,-0.0003930400252254,-5.722944084057346e-06,31177315200133.05,36578081229283.34,32504293934356.555,3.3793977910571757,9.67622582013368,105360507925112.22,123611837405000.77,109844895132481.94,0.0014304477997231,0.0016782405886027,0.001491330970659,0.0007372754687028,0.0008649917996292,0.0007686556200068
181,181,2,25,3000,1000000.0,1055,17.15,2.43,0.81,,0.0052749999999999,28607.0,2.8607,1055.0,0.0015737563529682,0.007733238963279,0.0027604928186926,-0.0004077454993923,-3.913894022847681e-06,30895912304825.805,36460501973021.67,32424159675059.805,3.3518570995612302,9.588694907732728,103559085883539.02,122210867830283.5,108681572609416.86,0.0014244958091198,0.0016810583790679,0.0014949576214372,0.0007324386988561,0.0008643565000211,0.0007686683302824
182,182,2,25,3000,1000000.0,1060,17.15,2.43,0.81,,0.0053,28719.0,2.8719,1060.0,0.001571025496446,0.0074938683253688,0.0029058460815822,-0.0004282726494675,2.466750270533772e-06,30509060495479.945,36518554341929.945,32500287198013.25,3.3736571157683315,9.688971096755283,102928864281438.69,123203181696523.72,109646694974684.44,0.0014131188858331,0.0016914666655024,0.0015053485387174,0.0007250717250269,0.0008678920544314,0.000772394787641
183,183,2,25,3000,1000000.0,1065,17.15,2.43,0.81,,0.005325,28368.5,2.83685,1065.0,0.0015926066115525,0.0077412620841822,0.0028755463974831,-0.000384621386414,2.1185249833167846e-06,29852674385961.96,35989203541961.2,32053441687420.57,3.343603265532581,9.485376941859291,99816299512994.05,120334582876359.2,107174851221985.84,0.0013892895746001,0.0016748725635959,0.0014917093118909,0.0007111775756367,0.0008573675575313,0.0007636062570258
184,184,2,25,3000,1000000.0,1070,17.15,2.43,0.81,,0.00535,28447.5,2.8447500000000003,1070.0,0.0015920255805212,0.0078291907154753,0.0027766366524321,-0.0003802922866655,3.1242482951707034e-06,29498366215315.93,36005531117545.06,32092366938489.945,3.360624084423168,9.560031728917124,99131845318441.78,120999743351874.02,107849212123390.38,0.0013794480656577,0.0016837461400587,0.0015007527255083,0.0007044301850799,0.0008598233123794,0.0007663757313581
185,185,2,25,3000,1000000.0,1075,17.15,2.43,0.81,,0.005375,28380.5,2.83805,1075.0,0.001582909487979,0.0071952927189043,0.0027144305249695,-0.0003902016819996,1.2088060505484016e-05,28926716194668.41,35837033514257.41,31966564547025.49,3.3956902595526426,9.637249902813458,98227301434358.34,121692869312520.86,108549803940769.78,0.001359036787668,0.00168369774775,0.0015018551328953,0.0006923704038408,0.0008577711068115,0.0007651301674162
186,186,2,25,3000,1000000.0,1080,17.15,2.43,0.81,,0.0054,28415.5,2.84155,1080.0,0.0016093844566284,0.0076099687570719,0.0030036119612211,-0.0003904642140563,-5.733716796901267e-06,28567621276618.76,35797429186783.44,31955707155049.67,3.355331947712596,9.534429595250629,95854717941160.78,120113342461810.16,107222973389969.52,0.0013483589671847,0.001689597610483,0.001508272735697,0.0006853542517721,0.0008588016502359,0.0007666364502326
187,187,2,25,3000,1000000.0,1085,17.15,2.43,0.81,,0.005425,28509.0,2.8509,1085.0,0.0016056957164209,0.0075033345424153,0.0028998677658022,-0.0003896599206162,1.92186639523896e-06,28340387593471.805,35831143294560.56,32010410738764.07,3.378640593361632,9.632143618987998,95751756819988.8,121060268071747.9,108151416583735.38,0.0013439250788055,0.0016991430310194,0.0015179606712436,0.0006814231207855,0.0008615326591622,0.0007696660432499
188,188,2,25,3000,1000000.0,1090,17.15,2.43,0.81,,0.00545,28450.5,2.84505,1090.0,0.001620743333774,0.0075639756833149,0.002787243772036,-0.0003650031437992,-4.108939761728488e-06,27879500852701.67,35673715081162.11,31894384096289.348,3.3626565520762384,9.566946992327324,93749391690951.4,119958714680186.88,107250094726675.38,0.0013281619268005,0.0016994734019328,0.001519428445267,0.0006718437682892,0.0008596697371174,0.0007685949368939
189,189,2,25,3000,1000000.0,1095,17.15,2.43,0.81,,0.005475,28659.5,2.86595,1095.0,0.0016197386549946,0.0080275814705768,0.0029407957992147,-0.0003875467413018,-3.856353077625693e-06,27678614251992.883,35851257829195.94,32077971471101.164,3.3804720030854063,9.688125887100004,93565449241538.52,121192448947165.84,108437141546374.05,0.0013245918425237,0.0017157030779223,0.0015351281299161,0.0006684291310588,0.000865795696994,0.000774672113327
190,190,2,25,3000,1000000.0,1100,17.15,2.43,0.81,,0.0055,28419.5,2.84195,1100.0,0.001632508259945,0.0079665768997735,0.0028584444659602,-0.0003939046956377,4.53310998293365e-06,27044525921694.2,35467220867541.36,31759057369774.78,3.369353783971234,9.575962933895497,91126648178511.1,119506955574820.44,107012282478025.23,0.0013002519471568,0.0017051999035512,0.0015269181018178,0.0006545157641158,0.0008583568902039,0.0007686140907836
191,191,2,25,3000,1000000.0,1105,17.15,2.43,0.81,,0.0055249999999999,28326.5,2.83265,1105.0,0.0016506764760606,0.0072674846645669,0.0029451880657739,-0.0003791187099592,3.161828162251774e-06,26555038754083.97,35267620340573.37,31605006375309.656,3.347129438428863,9.481279630454726,88883465315175.61,118045706440855.4,105786420195440.72,0.0012825215534025,0.0017033107593205,0.0015264184792622,0.0006439903517771,0.0008552805153023,0.0007664578975778
192,192,2,25,3000,1000000.0,1110,17.15,2.43,0.81,,0.00555,28451.5,2.8451500000000003,1110.0,0.0016465349250438,0.0079998423202222,0.0027678759232661,-0.0003977527130661,-2.980608764022292e-06,26269480164308.05,35339344122375.67,31694130057061.56,3.3707429296478986,9.590022391808796,88545385303724.3,119116778182316.98,106830014915248.94,0.0012746577394367,0.0017147491389421,0.0015378746712635,0.0006383772737156,0.0008587849479561,0.0007702022351437
193,193,2,25,3000,1000000.0,1115,17.15,2.43,0.81,,0.005575,28448.0,2.8448,1115.0,0.0016618917285313,0.0073803870301607,0.002789639116648,-0.0003782385101016,7.936750683977826e-06,25863547899726.97,35251100917122.11,31639893547442.78,3.354637255097974,9.54338597571624,86763856970092.66,118256067955926.94,106141632576567.8,0.0012606139164183,0.0017181721764344,0.0015421584955992,0.0007009737455409,0.0009554024196571,0.0008575287031174
194,194,2,25,3000,1000000.0,1120,17.15,2.43,0.81,,0.0056,28131.0,2.8131,1120.0,0.0016694856315097,0.0073454483763652,0.002941117704872,-0.0003742442702279,1.911503292234356e-05,25177133102981.684,34775331963402.883,31237549141939.047,3.354339277347528,9.436243331279066,84454002468357.45,116650134845073.48,104783020431596.6,0.0012325699968292,0.0017024587601989,0.0015292633076747,0.0007712920798148,0.0010653293211183,0.000956950664218
195,195,2,25,3000,1000000.0,1125,17.15,2.43,0.81,,0.005625,28217.5,2.82175,1125.0,0.0016759865640096,0.0074341222487806,0.0030554170576326,-0.0003921992583882,3.120764156726813e-07,24855115773490.71,34799046461083.125,31283671716164.38,3.356258899859604,9.47057802646567,83420683366592.16,116795281210699.69,104996705570044.12,0.0012223271055673,0.0017113506179136,0.0015384712044319,0.0007645645962096,0.0010704483997767,0.0009623124692556
196,196,2,25,3000,1000000.0,1130,17.15,2.43,0.81,,0.00565,28204.5,2.82045,1130.0,0.0016819450889897,0.0072554522267645,0.0028615127562994,-0.0003902474084768,-6.493493524634781e-06,24436805068808.094,34699836478907.46,31219352359936.586,3.359332802765622,9.47483949191138,82091441338113.81,116568413208253.8,104876297275904.14,0.0012071407612957,0.0017141188017845,0.0015421882144093,0.0007548071212206,0.0010718129315891,0.0009643072985533
197,197,2,25,3000,1000000.0,1135,17.15,2.43,0.81,,0.005675,28037.5,2.80375,1135.0,0.0016871450728785,0.007407434480087,0.0027761361888006,-0.000378259719125,-1.214212812058412e-06,23874744495212.76,34411691524253.83,30984890046076.75,3.3637777082226346,9.431177502475666,80309212005565.88,115753105992215.88,104226124982341.95,0.0011845074753371,0.0017072813431636,0.0015372660381533,0.0007404192444452,0.0010671979607396,0.0009609237444084
198,198,2,25,3000,1000000.0,1140,17.15,2.43,0.81,,0.0057,28178.5,2.81785,1140.0,0.0017861396286207,0.0072116406306084,0.0027524482201196,-0.0003889665017547,-1.3930360972291216e-05,23594823776521.94,34501645519634.336,31090851665402.094,3.200520670296126,9.02107758066968,75536574264149.62,110453722126225.98,99534391441235.5,0.0011758627600187,0.001719411024645,0.0015494319854591,0.0007347002100745,0.0010743189460229,0.000968112983861
199,199,2,25,3000,1000000.0,1145,17.15,2.43,0.81,,0.005725,27968.5,2.79685,1145.0,0.0016968782730372,0.0073461136775343,0.0028194990540056,-0.0003346570631511,-1.3508185417246608e-05,22998319792330.52,34162039972759.008,30809658235904.48,3.373888238662816,9.43639040656008,77594838570301.75,115260506021940.78,103949787584848.6,0.0011511625224797,0.0017099536167511,0.0015421528273299,0.0007264971211973,0.0010791494299821,0.0009732505772411
200,200,2,25,3000,1000000.0,1150,17.15,2.43,0.81,,0.00575,27730.5,2.77305,1150.0,0.0017053521148681,0.0079595125513842,0.0027008472915403,-0.0003950667417472,5.532894877508638e-06,22407962199834.902,33789555679617.64,30498413190216.484,3.3717380239020187,9.350006353379376,75553844660118.34,113929629931768.62,102832749895066.23,0.0011266343770904,0.0016988816151942,0.0015334085464968,0.0007182499583253,0.0010830680069112,0.0009775759083984
201,201,2,25,3000,1000000.0,1155,17.15,2.43,0.81,,0.005775,27820.0,2.782,1155.0,0.0017150896783277,0.0071836050601398,0.0028099490286115,-0.000387132472637,-8.740955100768816e-06,22067187100499.164,33816567931623.89,30547620445809.99,3.367210977521265,9.367388022798677,74303344407646.75,113865173765223.38,102858164589892.31,0.0011142021917503,0.001707444357783,0.0015423907677254,0.0007103632939852,0.0010885867998391,0.0009833563373741
202,202,2,25,3000,1000000.0,1160,17.15,2.43,0.81,,0.0058,27685.5,2.7685500000000003,1160.0,0.0017247552240177,0.0078040855821204,0.0027479627041359,-0.0003670399708466,1.3029710500755134e-05,21544102233988.742,33571429958332.5,30350945177952.062,3.362909205625256,9.310322775863307,72450396675022.31,112896949290915.05,102066820595353.44,0.0010924999793633,0.0017024049616147,0.0015390943943934,0.0006965146060459,0.0010853546394212,0.0009812372961353
203,203,2,25,3000,1000000.0,1165,17.15,2.43,0.81,,0.005825,27516.5,2.75165,1165.0,0.0017293240080106,0.00760934862998,0.0030191236882895,-0.0003928623245807,-8.362298316881811e-06,20998730535483.44,33285352276548.496,30116985421902.92,3.3684339341102856,9.26877578673757,70733023872772.97,112119807109880.62,101447344410830.69,0.0010695516477063,0.0016953597890935,0.0015339818436888,0.0006817481903517,0.0010806476439808,0.000977782931951
204,204,2,25,3000,1000000.0,1170,17.15,2.43,0.81,,0.0058499999999999,27608.5,2.76085,1170.0,0.0017265076348849,0.0072156596469718,0.0028226508546361,-0.000357158879521,-1.2152828048830595e-05,20653693746165.18,33315220029378.89,30168828084716.42,3.3883595499050534,9.35472135412024,69981907719981.55,112883568548108.36,102222496808185.56,0.0010565311472715,0.0017042262789327,0.0015432739024757,0.0006733882732771,0.0010862017596051,0.0009836175214195
205,205,2,25,3000,1000000.0,1175,17.15,2.43,0.81,,0.005875,27250.5,2.7250500000000004,1175.0,0.0018332389183797,0.0073175492980405,0.0029292234585717,-0.0003745486569951,-5.226061639937153e-06,19976021676459.664,32802856539489.867,29729409794354.25,3.209768489371294,8.745002160185823,64105375208733.25,105268179041890.78,95405131235271.78,0.001026156846076,0.0016850640409804,0.0015271828337185,0.0006539909142131,0.0010739260541725,0.0009733051057579
206,206,2,25,3000,1000000.0,1180,17.15,2.43,0.81,,0.0059,27367.0,2.7367,1180.0,0.0017623930214085,0.0072240120209964,0.0027698482428844,-0.0003634124788511,-2.0059513282309758e-07,19649813550425.04,32862385800706.01,29808082896605.2,3.347729067001117,9.161708213292538,65782094564474.03,110014100887461.69,99789146744741.0,0.0010137693373116,0.0016954297805507,0.0015378527825251,0.0006459865788168,0.0010803491911351,0.0009799391450739
207,207,2,25,3000,1000000.0,1185,17.15,2.43,0.81,,0.005925,27230.0,2.723,1185.0,0.0017690907316136,0.0071213592341028,0.0027602652679782,-0.000404745046957,-6.155897538844244e-08,19141889745429.977,32617571864329.8,29610680558913.586,3.349178184014113,9.11980566044259,64109553599684.26,109241981828207.06,99171374282312.69,0.0009917492276081,0.0016899298937099,0.0015341416110843,0.0006318623159867,0.0010766865118413,0.0009774308307447
208,208,2,25,3000,1000000.0,1190,17.15,2.43,0.81,,0.0059499999999999,27119.5,2.71195,1190.0,0.0017683495003665,0.007159003432894,0.0027464814251189,-0.0003646449651256,4.15731624325006e-06,18656326581115.78,32405230967374.16,29442533018529.36,3.364733976112049,9.124990655791756,62773578319689.11,109034985813183.44,99066294982179.12,0.0009705993063661,0.0016858889429714,0.0015317539603092,0.000618363188582,0.0010740700673629,0.0009758715638961
209,209,2,25,3000,1000000.0,1195,17.15,2.43,0.81,,0.005975,27118.5,2.71185,1195.0,0.0017766535993359,0.0076373212050331,0.0027678754386053,-0.0003583459419418,-2.38681051339459e-06,18247768779300.688,32324061011545.707,29393462447870.15,3.3630651865224124,9.120112246607098,61368327716265.59,108707732614810.2,98851955986137.28,0.0009534027158175,0.0016888556583212,0.0015357388217713,0.0006072489019697,0.0010756794868383,0.0009781550836398
210,210,2,25,3000,1000000.0,1200,17.15,2.43,0.81,,0.006,26988.5,2.69885,1200.0,0.001784686711403,0.007353799441034,0.0030203950158066,-0.0003899515721648,-1.4351804760934205e-06,17736670021682.36,32089515036854.867,29204801906070.71,3.36194849590697,9.073498259448094,59630451699849.96,107884528163268.08,98186160498826.88,0.0009305764175346,0.0016836162541737,0.0015322661976197,0.0005926189393564,0.0010721772656511,0.0009757930157427
211,211,2,25,3000,1000000.0,1205,17.15,2.43,0.81,,0.006025,26881.5,2.6881500000000003,1205.0,0.0017948622299854,0.0075213917647092,0.0028293480620786,-0.0003564010697073,-5.723842175181536e-06,17252791984905.758,31883015127633.984,29041449489992.33,3.356807770927939,9.023613844105917,57914377026756.4,107025283818818.28,97486682540333.48,0.0009090607030144,0.0016799365674555,0.001530212646917,0.0005787313572963,0.0010694907024706,0.0009741726148383
212,212,2,25,3000,1000000.0,1210,17.15,2.43,0.81,,0.00605,26609.0,2.6609,1210.0,0.0019037051903296,0.0075612022372511,0.0029163303684045,-0.0003827758362127,5.181378241495359e-06,16666373688581.246,31481341820342.164,28699970206634.938,3.185188458051546,8.479731200300389,53112243587856.69,100324445285909.6,91460796275280.48,0.0008818057714232,0.0016656550145845,0.0015184946552125,0.0005612802023533,0.0010602098715322,0.000966540495618
213,213,2,25,3000,1000000.0,1215,17.15,2.43,0.81,,0.006075,26719.0,2.6719,1215.0,0.0018141013800913,0.0070557716292159,0.0027800275508199,-0.0003502365182367,2.8793382470245005e-07,16318056444024.496,31532686853944.18,28771335734672.51,3.348765798547736,8.947588037073853,54645475738930.91,105595827565083.62,96348687986148.88,0.0008668806987823,0.0016751429747898,0.0015284489125362,0.0005516826785499,0.001066060606245,0.0009727045385588
214,214,2,25,3000,1000000.0,1220,17.15,2.43,0.81,,0.0060999999999999,26400.5,2.6400500000000005,1220.0,0.0019227356531245,0.0073950389154052,0.0027865769387711,-0.0003709981244455,-6.283116007532529e-06,15721323478867.07,31078948389071.24,28381656320442.52,3.1802802101399745,8.395244962706123,49993129578239.91,98829713418137.48,90252441149770.44,0.0008386782606752,0.0016579544599791,0.001514063252366,0.0005335791758343,0.0010548144810792,0.0009632688245765
215,215,2,25,3000,1000000.0,1225,17.15,2.43,0.81,,0.006125,26465.5,2.6465500000000004,1225.0,0.0018303413039574,0.0074544710845804,0.0028135974266446,-0.0003414825021967,-1.0818322484175496e-06,15338558344126.016,31077417786747.938,28404704218615.293,3.3464027819690125,8.856639255548602,51330251819957.7,104000105167556.31,95055909929846.48,0.0008216125846684,0.0016646673683233,0.0015215029943629,0.0005225790830881,0.0010587962784629,0.0009677379029326
216,216,2,25,3000,1000000.0,1230,17.15,2.43,0.81,,0.00615,26222.0,2.6222000000000003,1230.0,0.0019167378835617,0.0071166719667634,0.0027602071399959,-0.0003655453762093,7.27560206118867e-06,14779838466110.818,30714153924568.03,28096963273876.844,3.215160728441212,8.430285220290884,47516685904637.6,98744976692862.9,90330796362908.9,0.0007948577690647,0.0016518031589567,0.0015110509899398,0.0005054768041105,0.0010504372156941,0.0009609281747873
217,217,2,25,3000,1000000.0,1235,17.15,2.43,0.81,,0.006175,25742.0,2.5742000000000003,1235.0,0.0019226781450924,0.0069032032853533,0.0028739403129955,-0.0003649432923608,4.116594875567067e-06,14099348148049.455,30076008324098.727,27537092035659.41,3.220038172804629,8.287905764025595,45394323978409.88,96832850108064.5,88658543938639.19,0.0007613713496572,0.0016241184209065,0.0014870157619114,0.0004840130362767,0.0010324718529663,0.0009453140234897
218,218,2,25,3000,1000000.0,1240,17.15,2.43,0.81,,0.0062,25964.5,2.59645,1240.0,0.0019464535090491,0.0072692810927074,0.002757844305008,-0.0003487989356495,-4.061401637792373e-06,14150652500000.0,30259397321134.29,27729164899054.508,3.194406661647545,8.29390374727461,45201775422646.63,96658333043974.28,88575949725611.44,0.0007672355000276,0.0016406369836456,0.0015034500844874,0.0004876038048571,0.0010426796408483,0.0009554927810071
219,219,2,25,3000,1000000.0,1245,17.15,2.43,0.81,,0.006225,25660.5,2.56605,1245.0,0.0018406821794769,0.0071195262678145,0.003043817747811,-0.0003855409353072,-9.642505373303566e-06,13984972500000.0,29829436086712.902,27359098650615.613,3.3819613027573334,8.677990673828063,47295049172362.94,100878614277213.94,92524308931776.16,0.0007613936389191,0.0016240248516019,0.0014895305428123,0.0004836739405237,0.0010316588678069,0.0009462215999008
220,220,2,25,3000,1000000.0,1250,17.15,2.43,0.81,,0.00625,25636.0,2.5636,1250.0,0.0019601668500399,0.0074231773183584,0.0030400520919151,-0.0003377324679938,3.222799483945332e-06,13971620000000.0,29725352637783.22,27287615189970.17,3.196190623299276,8.191528563556854,44643830671384.86,94982085814558.2,87192728686218.05,0.0007637215656856,0.0016248575939717,0.0014916051393261,0.0004850027597171,0.0010318687498579,0.0009472465378556
221,221,2,25,3000,1000000.0,1255,17.15,2.43,0.81,,0.006275,25332.5,2.53325,1255.0,0.0018712404825009,0.0070866166352813,0.0027502749982104,-0.0003751788055278,-6.532735169381195e-07,13806212500000.0,29298731560513.97,26919737361774.805,3.3533933934307893,8.495024364945948,46297882788955.42,98250641850814.95,90272900339967.52,0.0007575876807071,0.00160770798585,0.0014771655436386,0.000480996556151,0.001020742580936,0.0009378604714005
222,222,2,25,3000,1000000.0,1260,17.15,2.43,0.81,,0.0063,25213.5,2.52135,1260.0,0.001976873639478,0.0070965538951957,0.002941593281751,-0.0003630067484869,5.311679385586106e-06,13741357500000.0,29086743073335.164,26748667190106.07,3.1940814839420497,8.054012863707383,43894370107205.234,92912528159911.56,85443952500105.88,0.0007571162153011,0.0016026105740369,0.0014737881368215,0.0004804771253942,0.0010170403250884,0.0009352877049904
223,223,2,25,3000,1000000.0,1265,17.15,2.43,0.81,,0.006325,25131.0,2.5131,1265.0,0.0018894658664975,0.0072826667172993,0.0028605857253986,-0.0003653752865332,-1.3962655337707186e-05,13696395000000.0,28917455879606.12,26616675920342.05,3.347509889221128,8.412629321885884,45848829804278.06,96801495064707.28,89099609366361.69,0.000757633486927,0.0015996058036529,0.0014723352376983,0.0004806115198163,0.0010147241240867,0.0009339889121579
224,224,2,25,3000,1000000.0,1270,17.15,2.43,0.81,,0.00635,25033.5,2.50335,1270.0,0.0018896226135893,0.0075220878720471,0.0028846497657165,-0.0003858679951125,1.145180246239677e-05,13643257500000.0,28731439458460.2,26469116385272.914,3.3604645751922955,8.412439296736888,45847794167216.04,96551217509404.34,88948742616642.55,0.0007576215776077,0.0015954810271272,0.0014698523218296,0.0004804589858537,0.0010118022227705,0.0009321325801344
225,225,2,25,3000,1000000.0,1275,17.15,2.43,0.81,,0.006375,25150.5,2.51505,1275.0,0.0020059750439713,0.0070333832106136,0.0027856224506195,-0.0003409172956154,5.37946490290802e-07,13707022500000.0,28791551381501.73,26548323450974.83,3.1862104579595862,8.0149580369179,43681521301202.56,91752878129859.05,84604162306946.84,0.0007641872049259,0.0016051724709515,0.0014801091260682,0.0004843967226323,0.0010174735708429,0.0009381994427334
226,226,2,25,3000,1000000.0,1280,17.15,2.43,0.81,,0.0064,24691.5,2.46915,1280.0,0.0019090321709427,0.0076716268539167,0.0027186274322195,-0.0003560241821159,-9.212003319530041e-08,13456867500000.0,28193284066755.184,26020122536358.723,3.3524862892480733,8.277763483291796,45113810983940.3,94517278141003.38,87231808582811.16,0.000753155209024,0.0015779243389572,0.0014562966327567,0.0004772294213398,0.0009998363022336,0.000922768097495
227,227,2,25,3000,1000000.0,1285,17.15,2.43,0.81,,0.0064249999999999,24543.5,2.45435,1285.0,0.0021093619318434,0.0074856741628557,0.0029874447594244,-0.000358741009772,-1.0875965692968428e-06,13376207500000.0,27951913338054.832,25820730248654.16,3.046041190970694,7.475472877374887,40741327181693.14,85136093071225.47,78644923767118.56,0.0007515101229932,0.0015704111819869,0.0014506757737528,0.0004759995978833,0.0009946839946213,0.0009188446886319
228,228,2,25,3000,1000000.0,1290,17.15,2.43,0.81,,0.00645,24625.0,2.4625000000000004,1290.0,0.0019229166316563,0.0071779470798298,0.0027029877217543,-0.0003583065522558,-2.3535104068897355e-06,13420625000000.0,27972109953345.31,25862898683420.8,3.354282817312936,8.259953709589661,45016747717263.64,93826734365151.05,86751815602380.97,0.0007569672255343,0.0015777186579406,0.0014587522310373,0.0004792275939395,0.0009988362651035,0.0009235199335618
229,229,2,25,3000,1000000.0,1295,17.15,2.43,0.81,,0.006475,24479.5,2.44795,1295.0,0.0019336017705881,0.0069470139821828,0.0030996497867628,-0.000371222350542,-1.353626825241804e-05,13341327500000.0,27734640733726.152,25666768762034.15,3.3486768978498054,8.197369882245333,44675665858237.055,92874081842170.52,85949466788314.34,0.000755411232384,0.0015703878895405,0.0014533010618205,0.0004780073127124,0.0009937062924341,0.0009196163696568
230,230,2,25,3000,1000000.0,1300,17.15,2.43,0.81,,0.0065,24132.0,2.4132,1300.0,0.0020437997080762,0.0074601458923751,0.0027947814774081,-0.0003598468580067,-6.745813807361263e-07,13151940000000.0,27269764639729.625,25259714024548.89,3.188386958867906,7.694183395117314,41933299503389.36,86946200182233.12,80537407679883.97,0.0007476177823013,0.0015501409650465,0.0014358802869082,0.0004728209405411,0.000980366072632,0.000908103423745
231,231,2,25,3000,1000000.0,1305,17.15,2.43,0.81,,0.0065249999999999,24083.5,2.40835,1305.0,0.0019465759320382,0.0072982110254729,0.0028313627435286,-0.0003574497501437,-4.214571780273107e-06,13125507500000.0,27073512758427.78,25166332584396.547,3.352097302349632,8.073076989354048,43998269591979.56,90753649955798.2,84360554111122.84,0.0007489574659699,0.0015448476571633,0.0014360216304142,0.0004765097059005,0.0009828794507345,0.0009136409954727
232,232,2,25,3000,1000000.0,1310,17.15,2.43,0.81,,0.00655,23876.5,2.38765,1310.0,0.0020648874008202,0.0069972999380852,0.0028271023188756,-0.000344022849889,1.7073567598386114e-06,13012692500000.0,26699985146003.83,24907776830447.445,3.1800599390839355,7.592002240719534,41376412211921.47,84897848116616.5,79199169689066.28,0.0007453103855913,0.0015292589311898,0.0014266090398834,0.0004771045453045,0.0009789430029735,0.0009132324873762
