,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
139,139,0.03,1690,500000.0,17.15,2.43,0.81,,1.6900000000000002,22937.35,4.587469999999999,1690.0,0.3865580252237464,0.0012616986011675,0.0014154632354533,3.3497576510659368e-06,-0.0008836000452318,63628208900000.0,69621718118572.1,63856453511100.98,59116037605830.89,51563162800000.0,4.374991430989832,20.07015266115911,278373017410276.9,304594582890335.9,279371586161436.8,258632296117870.84,225588515911428.4,0.0046172382599197,0.0050521626520029,0.0046338010356007,0.0042898084878906,0.0037417273281541,0.0029953681304195,0.0032775191890939,0.0030061129972931,0.0027829526887907,0.0024273927747596
140,140,0.03,1700,500000.0,17.15,2.43,0.81,,1.6999999999999995,22902.7,4.580539999999999,1700.0,0.3882443258251328,0.0012787276272836,0.0014491246168182,-1.6493392876918236e-06,-0.0008828271784487,63532089800000.0,69245802244921.45,63601348967517.33,58912268950937.11,51485269600000.0,4.382563829670395,20.07376331785036,278423097218584.4,303462876651928.4,278726618667220.25,258177189466450.7,225629099692638.1,0.0046316595053225,0.0050482044456748,0.0046367086841323,0.0042948621920937,0.0037534140475721,0.0030035262876728,0.0032736462472483,0.0030068005657731,0.0027851208580988,0.0024340039995271
141,141,0.03,1710,500000.0,17.15,2.43,0.81,,1.7100000000000004,22643.85,4.52877,1710.0,0.3918907492050379,0.0011523203510069,0.0014939566225094,-3.359463602001108e-06,-0.0008777390288872,62814039900000.0,68195167570671.81,62725668622475.39,58133260914452.31,50903374800000.0,4.366884650933006,19.775883255331333,274291500751445.6,297789393688653.44,273905607878225.97,253851836391763.2,222280927789924.2,0.0046000535140896,0.004994129031134,0.0045935818302691,0.0042572665534766,0.0037278011174021,0.0029819716443701,0.0032374299806628,0.0029777763936877,0.0027597609693253,0.0024165365019985
142,142,0.03,1720,500000.0,17.15,2.43,0.81,,1.7199999999999995,22605.9,4.52118,1720.0,0.3973017861051972,0.0011897958806857,0.0014700994943067,-2.845279295161176e-06,-0.0008718657031975,62708766600000.0,67813271143592.79,62463958630805.69,57922849950187.4,50818063200000.0,4.331846294337746,19.584939256707163,271643107490528.38,293754903840563.1,270582643362528.9,250911376642775.6,220134717245388.53,0.0046131515244762,0.0049886628635395,0.0045951422999686,0.0042610770078471,0.0037384155108228,0.0029891493603065,0.0032324666398264,0.0029774800575249,0.0027610182636845,0.0024223531946536
143,143,0.03,1730,500000.0,17.15,2.43,0.81,,1.73,22417.65,4.48353,1730.0,0.3997561312849939,0.0012130586695767,0.0014242995727024,-3.633166994780757e-06,-0.000869211462201,62186561100000.0,66983181877981.65,61787730016724.734,57326014729094.17,50394877200000.0,4.331629185733477,19.422361858840468,269388158982117.3,290166809833030.0,267660448535231.7,248332586598882.1,218307347293366.9,0.0045942658937212,0.0049486342790378,0.0045648007486668,0.0042351747649998,0.00372311093334,0.0029762025164395,0.0032057652157964,0.0029571147577232,0.0027435803857979,0.0024118613038775
144,144,0.03,1740,500000.0,17.15,2.43,0.81,,1.7399999999999995,22284.5,4.4569,1740.0,0.4072415630524801,0.0011653290549232,0.0014779387413977,-5.412741119326735e-06,-0.0008656297189893,61817203000000.0,66321534229357.8,61265448097560.98,56869669695260.95,50095556000000.0,4.27610832655175,19.058689491018487,264344023240426.44,283605539151716.4,261984597325388.56,243187277295600.62,214219669879047.84,0.0045863112206752,0.0049204943259645,0.0045453756950074,0.0042192462871454,0.0037166646085356,0.0029701673977907,0.0031865896413899,0.002943656906483,0.0027324503642131,0.0024069705516342
145,145,0.03,1750,500000.0,17.15,2.43,0.81,,1.75,22117.65,4.423530000000001,1750.0,0.4109984504193448,0.0011336855725529,0.0014649565039043,-2.55674199608739e-06,-0.0008589660249497,61354361100000.0,65563142398845.8,60652607368641.11,56328882515536.89,49720477200000.0,4.261306378781877,18.84914321723956,261437616423112.7,279371692030599.03,258447367326663.5,240023504712846.1,211864369761772.62,0.0045707359183255,0.0048842788761546,0.0045184571409373,0.0041963511955289,0.0037040426620027,0.0029606748555958,0.0031637709801547,0.0029268114986966,0.0027181687351571,0.0023992779651692
146,146,0.03,1760,500000.0,17.15,2.43,0.81,,1.7600000000000005,21869.55,4.373909999999999,1760.0,0.4110919160098206,0.0011412080405709,0.0013988132688921,1.692268806344574e-06,-0.0008598487791898,60666131700000.0,64568814059751.4,59819848695470.375,55583326424595.08,49162748400000.0,4.284973681495777,18.742017460778108,259951782180992.38,276674609338005.5,256325495666717.0,238172178754910.44,210660276259145.97,0.004537934234144,0.0048298617955201,0.0044746307646394,0.0041577313858923,0.0036774607636466,0.0029398915315838,0.003129016212825,0.0028988805066739,0.0026935778839666,0.0023824355310023
147,147,0.03,1770,500000.0,17.15,2.43,0.81,,1.77,21772.1,4.354419999999999,1770.0,0.4227118951243255,0.0011038666043288,0.0014322899806364,-1.4119636492500951e-06,-0.0008562787776072,60395805400000.0,64023406154010.7,59401571453658.54,55222456657228.57,48943680800000.0,4.189140662832221,18.241192062282696,253005333903861.03,268201792233372.3,248840367646574.0,231333550285821.7,205030998780057.6,0.0045349897533123,0.0048073784091071,0.0044603348873131,0.0041465342408244,0.0036750746090289,0.0029390973521954,0.0031156306677182,0.0028907140192834,0.002687341862039,0.0023817919422261
148,148,0.03,1780,500000.0,17.15,2.43,0.81,,1.7800000000000005,21492.15,4.29843,1780.0,0.4165390703155481,0.0011418264852543,0.0015173362070449,2.603318367683529e-06,-0.0008566014282862,59619224100000.0,62946121814185.17,58487311353320.016,54403083420172.734,48314353200000.0,4.276266934817322,18.37972076534197,254926727015293.1,269152258430618.7,250086764467407.2,232622953505438.1,206588061402443.7,0.0044939786571275,0.004744753596716,0.004408657323244,0.0041007963364653,0.0036418399499721,0.002913271345292,0.0030758389721903,0.0028579608473771,0.0026583865593031,0.0023608630080088
149,149,0.03,1790,500000.0,17.15,2.43,0.81,,1.7899999999999996,21266.65,4.25333,1790.0,0.4241122022848572,0.0011121947044159,0.0014328334443572,-8.389560683428182e-07,-0.0008431857569895,58993687100000.0,62034285336279.2,57717928761041.766,53726146071420.34,47807429200000.0,4.223514354308519,17.965364756439065,249179609171809.8,262022594877725.2,243791016257445.44,226930384223841.6,201930699862375.03,0.0044633496926222,0.0046933955478725,0.0043668282532961,0.0040648175989944,0.0036170187847926,0.0028944438932963,0.0030436266521574,0.002831850569925,0.002635999257737,0.0023456055775523
150,150,0.03,1800,500000.0,17.15,2.43,0.81,,1.8,20878.5,4.175700000000001,1800.0,0.4261228007552745,0.0011282546969532,0.0015206303230983,-1.6274809819017284e-06,-0.0008394516097157,57916959000000.0,60655256837039.125,56511605588117.83,52641366796353.17,46934868000000.0,4.226812334601086,17.64915619459004,244793796418963.84,256367579553099.84,238853881704087.6,222495798281855.2,198376515627192.1,0.0043973468005762,0.0046052521436853,0.0042906453018076,0.0039967973087106,0.0035635312212312,0.0028529678433149,0.0029878553755572,0.0027837406573262,0.002593094134969,0.0023119941282523
151,151,0.03,1810,500000.0,17.15,2.43,0.81,,1.81,20492.7,4.098540000000001,1810.0,0.429934989436947,0.0010737671512095,0.0015310585635665,-2.424452353662484e-06,-0.0008394608602086,56846749800000.0,59292204309710.1,55317310266899.65,51566374944299.43,46067589600000.0,4.2133886191503045,17.2670323131192,239493738182963.3,249796368397485.44,233050252981158.38,217247669275800.28,194081443199459.8,0.0043314970945904,0.0045178310387654,0.0042149598621667,0.003929153452671,0.0035101677969139,0.0028113285362451,0.0029322673070882,0.0027356908433428,0.0025501901498619,0.0022782503783269
152,152,0.03,1820,500000.0,17.15,2.43,0.81,,1.82,13283.15,2.65663,1820.0,0.4297524078105993,0.0010214604192785,0.0014703058979353,6.259922575794819e-06,-0.0008520933317068,36847458100000.0,38275555614354.06,35758827804310.2,33358487054337.81,29860521200000.0,4.238232798414456,11.259628300319354,156171044525429.44,162223768159596.3,151557089068352.7,141383694715808.7,126558222095589.52,0.0028173399978319,0.0029265316885334,0.0027341038172906,0.0025505748480746,0.00228312195931,0.0018293479476129,0.0019002480148519,0.0017753012453485,0.0016561326879784,0.0014824708674238
153,153,0.03,1830,500000.0,17.15,2.43,0.81,,1.829999999999999,1761.35,0.35227,1830.0,0.4146299180232972,0.0009944667732659,0.0017087742221184,2.4115178504081635e-05,-0.0008423528207036,4885984900000.0,5054530181874.473,4728734948726.909,4414245360762.291,3959514800000.0,4.42440585982906,1.557876752704188,21607750560007.09,22353124212064.363,20912329310816.945,19521532427580.79,17510534700395.074,0.0003748162743283,0.0003877458097036,0.0003627532323662,0.0003386279396999,0.0003037444068817,0.0002435017766813,0.0002519015315777,0.0002356649447422,0.0002199917949097,0.0001973294859335
154,154,0.03,1840,500000.0,17.15,2.43,0.81,,1.8400000000000003,1724.9,0.34498,1840.0,0.4288046181482627,0.0010934310429505,0.0015637640976769,1.57750605504678e-05,-0.000822658585773,4784872600000.0,4929530487481.591,4618248301573.176,4313367326127.784,3877575200000.0,4.29920815939434,1.483063544997863,20570091369120.363,21191973331611.957,19853776154592.945,18543097679764.12,16669634245775.98,0.0003734806157769,0.0003847718081263,0.0003604748472263,0.0003366775293106,0.0003026620130737,0.0002393609168492,0.000246597357079,0.0002310256176312,0.0002157740956131,0.0001939738071654
155,155,0.03,1850,500000.0,17.15,2.43,0.81,,1.8500000000000008,3158.75,0.63175,1850.0,0.4383641684573376,0.0011131067911844,0.0016167404240646,5.966824112611082e-06,-0.000821771292624,8762372500000.0,8988371356607.309,8434149613459.4,7881472676763.028,7100870000000.0,4.224316626113724,2.668886275344742,37017452639031.58,37972205700595.25,35630844713202.94,33296009903470.41,29998281734874.9,0.0006877371896994,0.0007054752872886,0.000661975777983,0.0006185975167581,0.0005573299215732,0.0004399576479684,0.0004513050228257,0.0004234776171124,0.0003957277759415,0.0003565338113313
156,156,0.03,1860,500000.0,17.15,2.43,0.81,,1.86,5319.3,1.06386,1860.0,0.4436784644264548,0.0010064535328868,0.0015872972195506,-1.4005341956389858e-07,-0.00081653901425,14755738200000.0,15070796870665.416,14164131959733.035,13242929671773.152,11957786400000.0,4.19519156782083,4.46310600112679,61903280235628.586,63225014527503.3,59421373442216.35,55556745145593.22,50165311452665.125,0.0011648417619459,0.0011897130013295,0.0011181394115822,0.001045418217856,0.0009439669361407,0.0007435868877241,0.0007594636600818,0.0007137740354632,0.0006673518278458,0.0006025895182422
157,157,0.03,1870,500000.0,17.15,2.43,0.81,,1.8700000000000003,7649.35,1.5298699999999998,1870.0,0.4468419470356366,0.0010831325131898,0.0014891318430715,6.344357707902167e-07,-0.0008238589899122,21219296900000.0,21578141437474.89,20312630736802.8,19001568502725.094,17195738800000.0,4.190894553571617,6.41157324155302,88928520860340.4,90432412063090.62,85128749303948.84,79634183400948.39,72066083235055.95,0.0016847270880634,0.0017132179054329,0.0016127414302837,0.001508648346036,0.0013652727087117,0.0010731558959782,0.001091304288592,0.0010273016839699,0.0009609953321089,0.0008696663497329
158,158,0.03,1880,500000.0,17.15,2.43,0.81,,1.88,7900.9,1.58018,1880.0,0.4548710225243553,0.0010004507468508,0.0015112180373708,-2.2128451791526263e-06,-0.0008170923156119,21917096600000.0,22190421830365.52,20922861305228.027,19582794534376.727,17761223200000.0,4.136335997495875,6.536809132780219,90665542671661.6,91796220734966.12,86552640119422.12,81009119314047.98,73473734652449.67,0.0017496991576672,0.0017715194258381,0.0016703267531222,0.0015633457171315,0.0014179249121975,0.0011123679319497,0.0011262401261915,0.0010619070758016,0.0009938940844017,0.0009014430825605
159,159,0.03,1890,500000.0,17.15,2.43,0.81,,1.89,8205.65,1.6411299999999998,1890.0,0.4628400971936457,0.0010051508922102,0.0014837878857521,3.2220391938650968e-06,-0.0008121006445002,22762473100000.0,22945267164747.625,21669907688431.59,20294464054531.0,18446301200000.0,4.086542757990506,6.706619231452388,93020808740244.66,93767812445028.38,88555945992720.45,82935077001905.3,75382400161524.83,0.0018275429423267,0.0018422190278935,0.0017398235544477,0.0016293925703161,0.0014810081234139,0.0011592982373043,0.0011686079830476,0.0011036536177497,0.0010336019422008,0.0009394745628911
160,160,0.03,1900,500000.0,17.15,2.43,0.81,,1.8999999999999992,8435.8,1.6871599999999998,1900.0,0.4609633783365779,0.0009031328755688,0.0016114736657916,-7.214780167815795e-06,-0.0008090749846256,23400909200000.0,23484921590842.145,22216036544668.67,20818973237307.9,18963678400000.0,4.127640205732046,6.963570611486087,96584724381312.05,96931476447428.48,91694290515514.69,85928062659518.16,78270533673103.64,0.0018894545102063,0.0018962379043656,0.0017937845956956,0.001680981817625,0.0015311801510251,0.0011959069477449,0.0012002004134836,0.0011353538543333,0.0010639567260665,0.0009691416072568
161,161,0.03,1910,500000.0,17.15,2.43,0.81,,1.9099999999999997,8549.25,1.70985,1910.0,0.4567009572315328,0.000959310923202,0.0015325038843827,-7.286793460953639e-06,-0.000810015118811,23715619500000.0,23695455677801.58,22452516763537.09,21053653980127.188,19218714000000.0,4.184849693472618,7.155545007867301,99247409259119.44,99163025753390.05,93961455239573.44,88107359496367.86,80428325888428.47,0.0019256690691369,0.0019240318001327,0.0018231072165676,0.0017095218727827,0.0015605277820547,0.0012160795981888,0.0012150456461642,0.0011513107453984,0.0010795804458137,0.0009854891624832
162,162,0.03,1920,500000.0,17.15,2.43,0.81,,1.920000000000001,8679.55,1.73591,1920.0,0.4696093975725944,0.0009825116737495,0.0014902026303488,-4.173059540482562e-06,-0.0008022186555757,24077071700000.0,23948928693887.68,22731526863825.27,21328538334022.254,19511628400000.0,4.093098549105006,7.105732644439712,98556511778378.78,98031974249538.62,93048690597001.84,87305730768441.75,79868434923502.38,0.0019655503501962,0.0019550892968888,0.0018557057579259,0.0017411717053453,0.0015928468591352,0.0012387172829279,0.0012321245810273,0.0011694916867137,0.0010973107271157,0.0010038343374268
163,163,0.03,1930,500000.0,17.15,2.43,0.81,,1.93,8713.45,1.7426899999999996,1930.0,0.4638949785399859,0.0009710049030478,0.0015533202045218,3.144164018342084e-06,-0.0008014216883982,24171110300000.0,23933728981650.324,22756872297709.69,21365665692474.832,19587835600000.0,4.163157269401731,7.255527672951321,100634168823834.84,99645853791139.52,94746120483764.77,88953961222465.14,81552131043972.84,0.0019841771677332,0.0019646908228335,0.0018680840830939,0.0017538816179424,0.0016079416990138,0.0012476248883795,0.0012353721272472,0.0011746270613103,0.001102818031273,0.0010110529016139
164,164,0.03,1940,500000.0,17.15,2.43,0.81,,1.94,8707.2,1.7414399999999997,1940.0,0.4762585926989345,0.0009796564374613,0.0015590143727547,-6.924935632886617e-07,-0.0008004018844243,24153772800000.0,23807901926703.176,22677156879842.258,21303952082884.71,19573785600000.0,4.075753937979728,7.096852627427234,98433345942415.78,97023825880910.8,92415725138556.66,86819533440143.97,79768623532282.12,0.0019937029687229,0.0019651540628192,0.001871819999629,0.0017584728011177,0.0016156612378115,0.0012507455557568,0.0012328354569402,0.0011742825197339,0.0011031743822532,0.001013581834658
165,165,0.03,1950,500000.0,17.15,2.43,0.81,,1.95,8761.55,1.75231,1950.0,0.4748743477560423,0.0010835145599608,0.0015489682076149,-2.866120702167475e-06,-0.0007941737349537,24304539700000.0,23847171839691.84,22754918783740.324,21389466556018.28,19695964400000.0,4.110521025317555,7.203671724940354,99914926824922.72,98034707044633.62,93544501284444.2,87931185373105.38,80969270188329.58,0.0020167922849607,0.0019788398701673,0.0018882046405493,0.0017748993258903,0.0016343724068463,0.0012625341391956,0.0012387755103576,0.001182036860344,0.0011111064879025,0.0010231350918931
166,166,0.03,1960,500000.0,17.15,2.43,0.81,,1.9600000000000004,8725.85,1.74517,1960.0,0.4786426003424594,0.0010375660434441,0.0015640778770471,3.17941710533055e-06,-0.0007930004093992,24205507900000.0,23641111077257.1,22598672996875.48,21255042015371.598,19615710800000.0,4.098581317780346,7.153384524150792,99217443349971.48,96904002540601.05,92631089052753.23,87123597479290.84,80404042051454.86,0.0020195591091618,0.0019724693001291,0.0018854946607342,0.0017733903331052,0.0016366145917072,0.0012612947683809,0.0012318853148484,0.0011775662027447,0.0011075526035834,0.0010221307279453
167,167,0.03,1970,500000.0,17.15,2.43,0.81,,1.9699999999999995,8699.35,1.7398700000000002,1970.0,0.4809266883882855,0.0010052732619283,0.0015332985556607,3.105661343758314e-06,-0.0007946334938174,24131996900000.0,23460752262409.266,22466289173487.69,21143364440968.344,19556138800000.0,4.099525703270888,7.1327704219138965,98931525751945.7,96179691478766.98,92102790959564.44,86679329205219.36,80172339542312.17,0.0020243838917224,0.0019680745511662,0.0018846510754187,0.0017736736237983,0.0016405245092256,0.0012613157209758,0.0012262315372043,0.0011742535789282,0.0011051077983403,0.0010221477075536
168,168,0.03,1980,500000.0,17.15,2.43,0.81,,1.98,8604.0,1.7208,1980.0,0.4927774724739152,0.0009664419885065,0.0015714377259847,-3.149696254315e-06,-0.0007875134429629,23867496000000.0,23096236639246.145,22155297509696.09,20865010250888.773,19341792000000.0,4.020221980447598,6.917859494881762,95950711194010.05,92850139429826.23,89067430985228.62,83880293627915.06,77756740722471.0,0.0020130403174774,0.0019479905029334,0.0018686295006701,0.0017598036618344,0.0016313318794842,0.0012512448754914,0.0012108118814807,0.0011614834867467,0.0010938406422483,0.0010139864744429
169,169,0.03,1990,500000.0,17.15,2.43,0.81,,1.99,8573.15,1.71463,1990.0,0.491869517600378,0.0009818041047102,0.0015204442166332,-3.2572400439901087e-06,-0.0007783653712277,23781918100000.0,22906437148643.83,22011343023328.51,20743754550059.25,19272441200000.0,4.048622170287919,6.941718541031028,96281636164100.38,92737231626474.98,89113422708125.64,83981561952574.66,78024916401188.75,0.0020161045437333,0.001941885924505,0.0018660046046918,0.0017585451949925,0.0016338150736526,0.0012504557696149,0.0012044228885744,0.0011573587447723,0.0010907088087481,0.0010133469971501
170,170,0.03,2000,500000.0,17.15,2.43,0.81,,2.0,8489.2,1.69784,2000.0,0.4976995972653071,0.0010040963221912,0.0015054164633927,-5.025501672823601e-06,-0.0007807914586835,23549040800000.0,22575496670236.223,21731919554500.72,20494358588998.867,19083721600000.0,4.022069862867123,6.827815020428735,94701794333346.58,90786714448168.14,87394293194275.67,82417477152157.53,76744640829619.02,0.0020070735528695,0.0019240988494836,0.001852201172921,0.001746724440131,0.0016264965201336,0.0012418218769939,0.0011904835482344,0.0011459988269182,0.0010807379827876,0.0010063502449467
171,171,0.03,2010,500000.0,17.15,2.43,0.81,,2.009999999999999,8425.45,1.68509,2010.0,0.4996869161754261,0.0009614915699601,0.0015284900868161,9.847693673140502e-07,-0.0007837998542247,23372198300000.0,22299817638740.16,21505318547264.832,20293973881875.715,18940411600000.0,4.025093478452565,6.782968235593375,94079769427680.14,89763131169907.45,86565045547961.5,81689037508218.88,76240562968069.55,0.0020025634963284,0.0019106803820897,0.001842606559592,0.0017388168100253,0.0016228416509539,0.0012359964409611,0.0011792855289767,0.0011372698812911,0.00107321010925,0.0010016294157464
172,172,0.03,2020,500000.0,17.15,2.43,0.81,,2.0200000000000005,8265.2,1.6530399999999996,2020.0,0.5038083427941956,0.000961474313119,0.0015957100876295,5.748210093057603e-07,-0.0007776612598397,22927664800000.0,21771552052913.383,21034094322662.805,19862390054194.387,18580169600000.0,4.012519679409296,6.633783184948905,92010572775241.3,87370998837811.9,84411521335424.28,79709377361958.02,74563722998825.69,0.0019749165648669,0.0018753326676409,0.0018118103900751,0.0017108834884866,0.0016004370720334,0.0012158766711388,0.0011545668722277,0.0011154587616555,0.0010533221289922,0.0009853247140303
173,173,0.03,2030,500000.0,17.15,2.43,0.81,,2.03,8087.5,1.6175000000000002,2030.0,0.5069018518177814,0.0010406359827317,0.0016091821164559,2.0614887285297978e-06,-0.0007757230791064,22434725000000.0,21201578661417.324,20521004804630.97,19390735924062.96,18180700000000.0,4.008330495984725,6.4818524266950535,89903293158260.4,84961671775130.72,82234389360814.88,77705031656748.34,72856021276052.39,0.0019421688385777,0.0018354156516231,0.0017764985337622,0.0016786514240226,0.0015738989001884,0.0011930001116705,0.0011274257077215,0.0010912351733091,0.0010311314323122,0.0009667859592773
174,174,0.03,2040,500000.0,17.15,2.43,0.81,,2.04,7900.9,1.5801799999999997,2040.0,0.5122001207954441,0.0009768459707484,0.0015420027544258,7.756054793327478e-07,-0.0007651796740213,21917096600000.0,20612863308976.37,19987615259508.69,18899752761317.54,17761223200000.0,3.9860078786865776,6.299276530561847,87370965478892.84,82171731112856.97,79679223699909.5,75342536295098.69,70803868203515.16,0.0019073491744116,0.0017938474485089,0.0017394348420985,0.0016447629211016,0.0015456816669348,0.0011686126538272,0.001099071347547,0.0010657333194439,0.001007728835355,0.0009470227994966
175,175,0.03,2050,500000.0,17.15,2.43,0.81,,2.05,7704.25,1.54085,2050.0,0.5162153740670874,0.0009782940063957,0.0015419634252866,1.156690032178309e-06,-0.0007676245551833,21371589500000.0,20002756596850.39,19430590579354.12,18386843292227.81,17319154000000.0,3.974727930675705,6.125521399039049,84960981804671.6,79519300109534.7,77244701554207.23,73095370767640.6,68850860525198.89,0.0018695546683782,0.0017498112143729,0.0016997589873686,0.0016084535365852,0.0015150536750231,0.0011424991713888,0.0010693230298754,0.001038735730747,0.0009829382707273,0.0009258609002458
176,176,0.03,2060,500000.0,17.15,2.43,0.81,,2.06,7427.25,1.4854500000000002,2060.0,0.5181434666873883,0.000970382439618,0.001578244943496,3.5261666162662896e-06,-0.0007700043826339,20603191500000.0,19190002209448.816,18674578833287.33,17684688463797.395,16696458000000.0,3.978309507616455,5.90964452894768,81966769616504.34,76344603700941.19,74294067543531.34,70355934179019.42,66424404505371.92,0.0018116722507603,0.001687408210271,0.0016420861916903,0.0015550435161078,0.0014681467987415,0.0011042195823909,0.001028480283057,0.0010008563790041,0.0009478036114068,0.0008948398057731
177,177,0.03,2070,500000.0,17.15,2.43,0.81,,2.07,6935.1,1.38702,2070.0,0.5214638828165334,0.0010555823911601,0.0014750799455549,-4.701509327324334e-06,-0.0007720535234215,19237967400000.0,17831048577637.793,17383552669831.637,16474060662958.355,15590104800000.0,3.974152568585545,5.511609643091204,76446025749675.0,70855344037530.94,69077126880814.88,65463073070922.375,61950492388345.14,0.0016999652496659,0.001575642702622,0.0015360996741501,0.001455732306102,0.0013776214424113,0.0010336102490812,0.0009580198457822,0.0009339769546018,0.0008851121114395,0.0008376192645762
178,178,0.03,2080,500000.0,17.15,2.43,0.81,,2.079999999999999,6427.45,1.2854900000000005,2080.0,0.524852534935917,0.0010598584487355,0.0016233901164448,5.279751030924649e-06,-0.0007627447109012,17829746300000.0,16444606371939.123,16061400993265.25,15232205631852.082,14448907600000.0,3.9646113361195474,5.095993789215713,70681433856421.95,65190403610684.586,63671284652375.984,60384153354732.29,57278970190784.63,0.0015836142169842,0.0014605879413613,0.0014265521522097,0.0013529041293553,0.0012833326459194,0.0009603077714402,0.0008857043185885,0.0008650649277073,0.0008204045754954,0.0007782162473675
179,179,0.03,2090,500000.0,17.15,2.43,0.81,,2.0900000000000007,5923.45,1.18469,2090.0,0.5338870471144446,0.0010450640008718,0.001524970293463,-1.107464397378111e-06,-0.000762624151399,16431650300000.0,15080005601360.389,14756188652111.51,14004659318614.049,13315915600000.0,3.9177181290656153,4.640868535752592,64368846590888.45,59073954801953.46,57805444144218.11,54861426014983.05,52163362341859.13,0.0014668939035994,0.0013462292514149,0.001317321314594,0.0012502304395111,0.0011887445909486,0.0008871279646695,0.0008141540522159,0.0007966715068922,0.0007560972081552,0.0007189126404387
180,180,0.03,2100,500000.0,17.15,2.43,0.81,,2.1000000000000005,2153.8,0.43076,2100.0,0.5183823019444844,0.0011038575833576,0.0016135158239908,7.613072859199657e-06,-0.0007591124478811,5974641200000.0,5455861944293.291,5348788414683.962,5080126161963.951,4837940209575.186,4.057060239727371,1.748311798754807,24249084648729.176,22143531919364.15,21708956018281.63,20618545148399.46,19635592789652.25,0.0005360636681777,0.0004895171557631,0.0004799101806954,0.0004558049553148,0.0004340752671757,0.0003233258400211,0.0002952513945403,0.0002894569647585,0.0002749179413034,0.0002618117188749
181,181,0.03,2110,500000.0,17.15,2.43,0.81,,2.11,115.75,0.0231499999999999,2110.0,0.399800958915871,0.001332786831859,0.0016799454539213,-4.10981599088127e-06,-0.0008222571425037,321090500000.0,291742256974.8674,286561665789.4737,272369821472.9645,259455303101.82065,7.65885857231955,0.1746768398928603,2422767769313.9736,2201322484301.54,2162232665854.828,2055149014992.657,1957703345108.869,2.894861109893e-05,2.6302656535430164e-05,2.5835589090306394e-05,2.45560925561667e-05,2.3391756115642208e-05,1.7416400431761592e-05,1.5824510442819655e-05,1.5543507888841664e-05,1.4773722287954858e-05,1.4073220643293355e-05
182,182,0.03,2120,500000.0,17.15,2.43,0.81,,,,,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183,0.03,2130,500000.0,17.15,2.43,0.81,,2.13,541.8,0.1083599999999999,2130.0,0.4951682099322852,0.0011028754680786,0.0015957862588397,1.857546833681795e-05,-0.0007618554523929,1502953200000.0,1351838846299.2852,1333061829473.684,1268817405386.1035,1209337787457.8557,4.327941678076976,0.4698982140146989,6517488228383.875,5862187703135.153,5780762023263.67,5502168998723.6455,5244238339488.131,0.0001368633234217,0.0001231024074702,0.0001213925172842,0.0001155422317318,0.0001101258433935,8.188918734846213e-05,7.365564313614761e-05,7.263256760147571e-05,6.913217671757996e-05,6.589139877722809e-05
184,184,0.03,2140,500000.0,17.15,2.43,0.81,,2.14,767.6,0.15352,2140.0,0.5178727951329847,0.00102907342025,0.0016846463224598,2.61479483689755e-06,-0.0007557163556692,2129322400000.0,1905495408070.0945,1882769280000.0,1793268467668.502,1709716939716.7903,4.1493343448566735,0.6374470109231687,8841390041504.348,7912013758481.666,7817650141961.742,7446024130393.808,7099100786524.068,0.0001948272796872,0.000174347711183,0.0001722683315128,0.0001640792476069,0.0001564345072404,0.0001162700069892,0.0001040481067659,0.0001028071640747,9.792004126268492e-05,9.335777453459626e-05
185,185,0.03,2150,500000.0,17.15,2.43,0.81,,2.1499999999999995,1086.45,0.2172899999999999,2150.0,0.5366145143663971,0.0010734473539882,0.0016612641379735,8.961634028376898e-06,-0.0007244775496908,3013812300000.0,2683232895342.4023,2656553231052.632,2532023695491.742,2414780546662.1714,4.017890140779921,0.873159192200078,12110717995815.082,10782316109263.42,10675106416597.28,10174696325588.045,9703565886437.502,0.0002771169791872,0.0002467205387718,0.0002442673707448,0.0002328170064622,0.0002220366180372,0.0001686983168299,0.0001501941156411,0.0001487007198981,0.0001417301719828,0.0001351674799839
