,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
534,534,0.02,5840,100000.0,17.15,2.43,0.81,2.077522165612968,,0.0014599999999999,3.493125,0.0021880523118948,14.6,0.001118644710485,4.1344837704814993e-07,2.70140907350668e-07,-7.315804962961064e-10,3.892262937726835e-10,11924885099.827038,258190172.80359465,33284831.648704786,0.0032979992618441,0.0028852320408981,15724514622.895182,340457380.82598734,43890387.00156985,2.4241412084731507e-06,5.248599313758657e-08,6.766281716030214e-09,4.047204296635875e-07,8.762754256939525e-09,1.1296587978314511e-09
535,535,0.02,5850,100000.0,17.15,2.43,0.81,2.076158156332595,,0.0014625,3.515625,0.0021817208025531,14.625,0.0010829417012558,4.204685682085375e-07,2.864109129171953e-07,1.7645294015348756e-10,1.4805654169972875e-09,11890378373.914448,257443054.701267,31873187.64677597,0.0034312863806429,0.0029934849391075,16314492918.136175,353231222.81469166,43732409.33043276,2.4165847382095638e-06,5.232238515756802e-08,6.477864404573678e-09,4.02408225717475e-07,8.712691859573375e-09,1.0786900538876839e-09
536,536,0.02,5860,100000.0,17.15,2.43,0.81,2.074797907866277,,0.001465,3.515875,0.0021541160884084,14.65,0.0011079099631617,3.880710925487876e-07,2.704849050002324e-07,1.288149892469926e-09,-1.7047309350368188e-10,11739932681.82587,254185698.4321932,30173958.508203257,0.0033360755849311,0.0028757823256201,15673013674.629818,339342314.42317766,40282757.75796281,2.3853473902038868e-06,5.1646053586068964e-08,6.130816515761597e-09,3.961963809521749e-07,8.578196871994532e-09,1.0183033824769254e-09
537,537,0.02,5870,100000.0,17.15,2.43,0.81,2.09621181763915,,0.0014674999999999,3.465,0.0021031083350401,14.675,0.0011014633516099,4.0671345431655e-07,2.696783305555758e-07,-1.7226225010880907e-09,-6.452625940360027e-11,11461940425.968616,248166783.5347333,28205833.441568293,0.0033884739129128,0.0028497545127509,15531162094.492716,336271032.5046128,38219477.23604928,2.328203156798137e-06,5.0408802293980176e-08,5.729301324058754e-09,3.857355979728624e-07,8.351706524919928e-09,9.492279338897942e-10
538,538,0.02,5880,100000.0,17.15,2.43,0.81,2.094835225545861,,0.00147,3.4410000000000003,0.0021390402852157,14.7,0.0010903246592704,3.9629768388437517e-07,2.846181605143956e-07,1.0408434074825246e-09,-1.6024621600414911e-09,11657769554.426052,252406753.65546316,27476536.140277248,0.0034114350612319,0.0029189937426197,15908515897.277838,344441261.629135,37495243.83279423,2.367182598145337e-06,5.1252760840580666e-08,5.579281517353807e-09,3.912344551679874e-07,8.47076435042867e-09,9.221118668164756e-10
539,539,0.02,5890,100000.0,17.15,2.43,0.81,2.0934624048259662,,0.0014725,3.439125,0.0021661053195812,14.725,0.0010548082805207,3.9890298809228746e-07,2.733606319718337e-07,-1.8551147978869443e-09,-4.1952763104397125e-10,11805273991.71773,255600427.71058565,26597669.897567414,0.0035146828793767,0.0030452179992443,16596438095.881617,359335723.91083133,37392319.92915751,2.396420659923125e-06,5.188580511393498e-08,5.3992144267949705e-09,3.95076930007725e-07,8.553959218518344e-09,8.901212945896107e-10
540,540,0.02,5900,100000.0,17.15,2.43,0.81,2.0920933391208947,,0.001475,3.44025,0.0021791474037239,14.75,0.001130306610044,3.919227786925499e-07,2.812381338162912e-07,-3.6937643565466285e-10,1.1584035568507631e-09,11876353350.29567,257139393.6394292,25574911.246239908,0.0032917101856504,0.0028697999679981,15640409825.59014,338636396.2237865,33680548.34225086,2.4101151765974627e-06,5.2182310245599364e-08,5.190017500882528e-09,3.963474561661876e-07,8.581467858279938e-09,8.535070248540741e-10
541,541,0.02,5910,100000.0,17.15,2.43,0.81,2.090728012170296,,0.0014774999999999,3.4755000000000003,0.002201924479529,14.775,0.0010605386194546,3.9495863333247515e-07,2.800538573164041e-07,-4.2813841427385325e-10,-2.9307669713479395e-11,12000488413.433563,259827088.58443308,24751309.96302596,0.003508433354165,0.0030891276403691,16835745640.011929,364517061.563561,34724149.921108976,2.434547891532288e-06,5.271131214693992e-08,5.021316417063113e-09,3.993593343426374e-07,8.646679165587046e-09,8.236886975267674e-10
542,542,0.02,5920,100000.0,17.15,2.43,0.81,2.0893664078104006,,0.00148,3.421125,0.0021585840047407,14.8,0.0010782941860888,4.0118572139746253e-07,2.739253728441226e-07,-9.648868468244592e-10,3.1297637047374526e-10,11764282825.837202,254712912.559411,23194684.89559593,0.0034786073517241,0.00300090055355,16354908016.847923,354106265.31890935,32245649.27273816,2.385645741913351e-06,5.1652513311154264e-08,4.7035847467621134e-09,3.903963876868501e-07,8.452619036158621e-09,7.69712980453967e-10
543,543,0.02,5930,100000.0,17.15,2.43,0.81,2.0880085099741974,,0.0014825,3.42125,0.0021419237843173,14.825,0.0011376797276992,3.919927710677126e-07,2.744431268102317e-07,1.316725157510675e-09,-1.370912508005547e-10,11673484624.529642,252747006.54944903,21996550.20561336,0.0032835682852757,0.0028131527373262,15331682418.428242,331952023.00450146,28889755.964112125,2.366462653542062e-06,5.123717304916974e-08,4.459166756340039e-09,3.863083363925125e-07,8.364107099877363e-09,7.279275203268693e-10
544,544,0.02,5940,100000.0,17.15,2.43,0.81,2.086654302690205,,0.0014849999999999,3.36425,0.0020828257447664,14.85,0.0011212510221748,4.126098149928249e-07,2.789033934697307e-07,1.170188098975175e-09,-1.0209786264997123e-09,11351400308.976908,245773437.8824357,20438775.70271855,0.0033321503918772,0.0027744986382934,15121017578.699274,327390839.3186265,27226164.02167512,2.3004045765421868e-06,4.980692477651243e-08,4.141995867089035e-09,3.7461018315595e-07,8.110825983929581e-09,6.745047572171563e-10
545,545,0.02,5950,100000.0,17.15,2.43,0.81,2.085303770081746,,0.0014875,3.2378750000000003,0.0019755905956602,14.875,0.0011266940620679,3.99898912067725e-07,2.632072034074698e-07,-6.322425327074067e-10,-2.8639776012361343e-11,10766968746.34849,233119690.28791228,18484567.120051134,0.0033304435557238,0.0026328324150558,14348936662.05424,310674224.9765873,24634034.8039977,2.181124425886337e-06,4.722434536781722e-08,3.744521025117184e-09,3.5433453879427504e-07,7.67183038123612e-09,6.08316111952898e-10
546,546,0.02,5960,100000.0,17.15,2.43,0.81,2.1072454012661326,,0.00149,3.05575,0.0018884011264533,14.9,0.0010990062923978,3.876054876766427e-07,2.725274299627145e-07,-1.4682043063524283e-09,-1.3204215058479095e-10,10291786139.170902,222831332.9214984,16870226.86907404,0.0034483919296196,0.0026030700075338,14186731541.059725,307162260.8889995,23254795.26993032,2.0840438791917e-06,4.512241793479568e-08,3.4161507605815552e-09,3.377567568891001e-07,7.312898589527695e-09,5.53648612420795e-10
547,547,0.02,5970,100000.0,17.15,2.43,0.81,2.1058782259301534,,0.0014924999999999,2.845,0.0017898983990553,14.925,0.0010830878116773,4.0230353279012493e-07,2.6688154455897616e-07,2.3411821211040048e-09,-5.328590787588496e-10,9754946274.85189,211208011.08853632,15261800.104811048,0.0035179418149344,0.0025203386700529,13735845751.78853,297399963.06624705,21489993.50972821,1.9745448912425748e-06,4.27516141590162e-08,3.089213264639887e-09,3.192486659667875e-07,6.912172951210365e-09,4.994706466272871e-10
548,548,0.02,5980,100000.0,17.15,2.43,0.81,2.104514737086709,,0.001495,2.697625,0.0017129551040912,14.95,0.0011127221326532,3.9093222659635e-07,2.8169390460429226e-07,-1.1873795658691219e-09,-2.6100458010248793e-09,9335605317.29751,202128702.28277183,13908604.63183077,0.0034285415378609,0.0023508951460641,12812378546.049791,277405627.2355735,19088457.741478704,1.8889832444519624e-06,4.0899086760614545e-08,2.8142921867698413e-09,3.046779081976501e-07,6.596695994007091e-09,4.539228492580432e-10
549,549,0.02,5990,100000.0,17.15,2.43,0.81,2.103154918990864,,0.0014975,0.268625,0.0001710997923808,14.975,0.0009671382513485,4.2340665413356253e-07,2.834772471701604e-07,8.229064729285656e-09,1.3395109703930624e-09,932493868.4754808,20189775.50093701,1325323.280019076,0.004132170462867,0.0002819244572495,1536488292.0103016,33267085.95545239,2183760.957278128,1.8859530273526365e-07,4.083347839038737e-09,2.6804438470563793e-10,3.0347357272120146e-08,6.570620473596654e-10,4.3131714255185547e-11
550,550,0.02,6000,100000.0,17.15,2.43,0.81,2.101798755990363,,0.0014999999999999,0.39025,0.0002481673949007,15.0,0.0009399690374748,3.4513415206378094e-07,2.634500706373235e-07,-2.372087849321528e-09,-2.397344637648962e-10,1352512302.2088883,29283752.598284192,1830946.362725313,0.0042416632733963,0.0004193228740748,2285309663.708093,49480099.14083579,3093708.951581204,2.734409074477328e-07,5.920371941072888e-09,3.7016715788411417e-10,4.3893070708867074e-08,9.503453841552872e-10,5.941968737141518e-11
551,551,0.02,6010,100000.0,17.15,2.43,0.81,2.100446232525106,,0.0015024999999999,0.52225,0.0003303021884362,15.025,0.0009790861812782,3.553872134530375e-07,2.3394749849692025e-07,-3.782535065161126e-11,-1.869370843074341e-10,1800146926.9778297,38975658.235483296,2315684.629809895,0.0041384055110614,0.0005503118443343,2999199551.6223865,64936797.631457165,3858129.6889385656,3.637842368932501e-07,7.876429349251351e-09,4.679671160816956e-10,5.8260104535270533e-08,1.2614114376443895e-09,7.494500953316087e-11
552,552,0.02,6020,100000.0,17.15,2.43,0.81,2.0990973331263096,,0.001505,0.6653749999999999,0.0004171170435507,15.05,0.0010150335141526,3.889338801601125e-07,2.686338088898285e-07,-6.826196600381864e-10,-1.255341671503461e-09,2273287887.351356,49219811.13898347,2785567.4232841423,0.0039035204074316,0.0006474475579443,3528589190.7968893,76398811.83743724,4323747.623310675,4.5922090189908745e-07,9.942764481487628e-09,5.62705142423482e-10,7.337186683551213e-08,1.5886018874477851e-09,8.990602693998156e-11
553,553,0.02,6030,100000.0,17.15,2.43,0.81,2.097752042415889,,0.0015075,0.8324999999999999,0.0005156162818645,15.075,0.0009944356914381,4.060965129021625e-07,2.54902852991581e-07,4.8321013113347905e-09,-2.475965711330806e-10,2810108736.1617,60842721.26001479,3271833.094687338,0.0040738386246349,0.0008397665192799,4576727530.075712,99092449.27503376,5328722.12579275,5.673839311805251e-07,1.2284642913636176e-08,6.606098545376166e-10,9.04492429163988e-08,1.95835058057524e-09,1.0531080970464592e-10
554,554,0.02,6040,100000.0,17.15,2.43,0.81,2.09641034510572,,0.0015099999999999,0.85725,0.0005228184892212,15.1,0.0010893918584591,3.721087992113885e-07,2.796277755202117e-07,1.3733086027085223e-09,6.647116373873416e-10,2849360766.255548,61692581.728101775,3147723.0866781413,0.0035844719661849,0.0007490623805812,4082389974.167824,88389360.90858777,4509865.2731849095,5.750500713673e-07,1.245062539841384e-08,6.352647257152546e-10,9.146168552769337e-08,1.980271356379416e-09,1.0103882333592723e-10
555,555,0.02,6050,100000.0,17.15,2.43,0.81,2.1189045408640066,,0.0015125,0.8536249999999999,0.0005328259236199,15.125,0.0010344706137385,3.560673379543416e-07,2.650230314420271e-07,4.010620418927069e-09,2.348040732512474e-09,2903901283.7289457,62873458.98715881,3051468.119559869,0.0039162470104094,0.0008334711954453,4542418015.17709,98349601.06254986,4773248.951916205,5.857890663598876e-07,1.2683139418436848e-08,6.15556964969871e-10,9.295354513406369e-08,2.0125721698751393e-09,9.767714252752836e-11
556,556,0.02,6060,100000.0,17.15,2.43,0.81,2.117545893039663,,0.001515,0.852375,0.0005402507261601,15.15,0.0010451379167794,3.927007036927549e-07,2.609564498991027e-07,-8.199141156925622e-10,-5.106760233178173e-10,2944366457.572614,63749585.68689331,2935302.18853202,0.0036821936900355,0.0007941355098082,4328038528.455196,93707990.15737855,4314714.607603197,5.93704375580375e-07,1.2854516755687094e-08,5.918766492195006e-10,9.39878398438609e-08,2.0349660736835942e-09,9.369849710097708e-11
557,557,0.02,6070,100000.0,17.15,2.43,0.81,2.116190851635578,,0.0015174999999999,0.889375,0.0005680043561944,15.175,0.0010161459847605,3.7294794949e-07,2.6032258293601724e-07,-4.0080704476548365e-10,-5.308202070878901e-10,3095623741.259963,67024514.03094965,2926059.6329782964,0.0038974969950384,0.0008829015546723,4811813472.964476,104182383.45134096,4548244.341520598,6.238792991662123e-07,1.3507845376445602e-08,5.897060449595917e-10,9.854468924917272e-08,2.133628134202272e-09,9.314686194357489e-11
558,558,0.02,6080,100000.0,17.15,2.43,0.81,2.1148394014816105,,0.00152,0.883375,0.0005653084297295,15.2,0.0010807550082259,3.677140987953124e-07,2.472304904505739e-07,-1.9527276604677972e-10,6.774061245746697e-10,3080930942.025804,66706394.70808162,2764126.6910838294,0.003588048377221,0.0008098220561918,4413530206.245462,95559002.63063568,3959698.180370842,6.206205690255248e-07,1.3437289384408737e-08,5.568037428166046e-10,9.780826300014933e-08,2.117683492480297e-09,8.775088940795719e-11
559,559,0.02,6090,100000.0,17.15,2.43,0.81,2.113491527496082,,0.0015225,0.9065,0.0005787595192947,15.225,0.001093431804346,3.669499116009968e-07,2.555730763715312e-07,2.367011619823717e-10,7.761705712302099e-10,3154239380.1565256,68293623.2767835,2678329.4446363426,0.0035512623177159,0.0008209597894732,4474230852.629332,96873255.15784606,3799161.316064364,6.350786372268875e-07,1.3750326457392369e-08,5.39258315156868e-10,9.986352535677845e-08,2.162182750844011e-09,8.479617054143017e-11
560,560,0.02,6100,100000.0,17.15,2.43,0.81,2.1121472146842977,,0.0015249999999999,0.900875,0.0005717637919557,15.25,0.0010311753953677,3.746423085875125e-07,2.60125337970338e-07,8.62878083847352e-10,7.13481476862099e-10,3116112666.159097,67468127.45078413,2506248.124644868,0.0040953396181307,0.0009404276724523,5125330814.8655,110970465.34938148,4122235.656766005,6.2712282096725e-07,1.3578072086999658e-08,5.043865746705293e-10,9.838916199079598e-08,2.130260755030078e-09,7.913309919848151e-11
561,561,0.02,6110,100000.0,17.15,2.43,0.81,2.110806448138642,,0.0015275,0.943875,0.0005935806265801,15.275,0.001053278183675,3.637345574312764e-07,2.623258380936277e-07,2.3035153699898552e-09,-1.7291746313748611e-09,3235014414.861558,70042513.93645206,2465340.899553112,0.0037205654512471,0.0008807058227851,4799846734.179156,103923287.08864962,3657868.8524529226,6.506625381940375e-07,1.4087739359066772e-08,4.95857131222648e-10,1.0186342851129097e-07,2.20548340629951e-09,7.762811668594599e-11
562,562,0.02,6120,100000.0,17.15,2.43,0.81,2.109469213037349,,0.00153,0.95125,0.0005908904825562,15.3,0.0010996428975267,3.782962689827835e-07,2.501936230049044e-07,-4.1029896037238244e-09,6.699149046792943e-10,3220353129.9314127,69725076.94163427,2318248.296638678,0.0035941960711011,0.0008524726010867,4645975675.9229965,100591766.92824104,3344516.816130225,6.47415987497425e-07,1.4017447068754792e-08,4.660578979004272e-10,1.011245935027167e-07,2.189486611618452e-09,7.279695958093408e-11
563,563,0.02,6130,100000.0,17.15,2.43,0.81,2.1081354946442743,,0.0015324999999999,0.96025,0.0005872464822615,15.325,0.0011077123799113,3.699578072181214e-07,2.613525694557246e-07,3.0403006995103183e-09,-3.257016110630709e-09,3200493328.325639,69295084.90686706,2179410.613078095,0.0035445120291828,0.0008337645752494,4544016935.109465,98384219.87943426,3094297.571795012,6.430916814100249e-07,1.3923819891082432e-08,4.3792024912008864e-10,1.0022494929479567e-07,2.170008076474475e-09,6.824926527891418e-11
564,564,0.02,6140,100000.0,17.15,2.43,0.81,2.131208541803279,,0.001535,0.94275,0.0005904336939777,15.35,0.0010210798665905,4.082083310306751e-07,2.634623429310908e-07,-1.728906016946615e-09,-5.517413891828186e-10,3217863632.17887,69671175.88937737,2070046.6683424064,0.0039309573280856,0.0009288958672049,5062482476.266887,109609712.33018212,3256687.1009515664,6.462439341141749e-07,1.3992070500089363e-08,4.157277174123048e-10,1.0049291810881896e-07,2.175809970062502e-09,6.464693787608073e-11
565,565,0.02,6150,100000.0,17.15,2.43,0.81,2.1298575555112205,,0.0015375,0.929,0.0005908235022721,15.375,0.001089951185533,3.73341022620765e-07,2.648794569558351e-07,-4.144669172059696e-09,6.253497683590657e-10,3219988087.383158,69717173.26811244,1950140.8736331144,0.0036958554701853,0.0008757701388748,4772947256.867749,103340876.38722833,2890668.934392635,6.462960454544376e-07,1.3993198782318611e-08,3.91420185573618e-10,1.002883483626203e-07,2.171380753539302e-09,6.073823939207326e-11
566,566,0.02,6160,100000.0,17.15,2.43,0.81,2.128510100102356,,0.0015399999999999,0.951125,0.0006096614877592,15.4,0.0010701034719469,3.787336039966394e-07,2.5497007237304825e-07,8.639818583165687e-10,7.268479264625601e-11,3322655108.2880573,71940055.55559461,1900760.9483597623,0.003769808298717,0.0009185579382321,5006140763.365067,108389836.71139038,2863817.2048795456,6.665442496279e-07,1.4431600267175832e-08,3.8130387860192413e-10,1.032079191735072e-07,2.234593479353001e-09,5.904121130030512e-11
567,567,0.02,6170,100000.0,17.15,2.43,0.81,2.1271661609459573,,0.0015425,0.964875,0.0006199462593332,15.425,0.0010523428143262,4.12074917674025e-07,2.5417213045340377e-07,3.114147825628407e-09,2.9775171855359974e-09,3378707113.3661265,73153658.60132167,1820935.597581183,0.003756028704786,0.0009345508999847,5093302404.917126,110277006.19820572,2745007.290412753,6.774193181463875e-07,1.4667060466291885e-08,3.6509141204407285e-10,1.0466761089536288e-07,2.266197813881251e-09,5.641003265395768e-11
568,568,0.02,6180,100000.0,17.15,2.43,0.81,2.125825723495304,,0.001545,0.97325,0.0006241587709345,15.45,0.0011355128752425,3.638925122517331e-07,2.657090954198489e-07,1.0014312636523562e-09,-9.531086396974975e-10,3401665301.5934105,73650734.97027937,1728919.795488761,0.003474525799384,0.0008659280021817,4719307611.89031,102179504.2574416,2398620.5660433327,6.816120752031499e-07,1.4757839426419385e-08,3.4643402721340416e-10,1.0509703745472725e-07,2.27549548984547e-09,5.341629243111824e-11
569,569,0.02,6190,100000.0,17.15,2.43,0.81,2.1244887732864823,,0.0015474999999999,0.9716249999999998,0.0006197624656335,15.475,0.0010781207866735,3.77852786862724e-07,2.7020487274315295e-07,9.430144835981103e-10,9.039603069567567e-10,3377705437.70281,73131970.9447581,1716742.0298049145,0.003685614360278,0.0009117819111915,4969211415.993857,107590265.520601,2525635.8940005484,6.764323294551375e-07,1.4645690802885092e-08,3.438013857965399e-10,1.0407462220984696e-07,2.253358792800356e-09,5.289664284794058e-11
570,570,0.02,6200,100000.0,17.15,2.43,0.81,2.123155295938254,,0.0015499999999999,0.98475,0.0006227862901928,15.5,0.001064850183745,3.869598202246125e-07,2.567288884973121e-07,-3.0471344219431422e-09,1.5421789051298688e-10,3394185281.550999,73488782.24275556,1725118.0238341775,0.0037621497369222,0.0009337090923159,5088714553.121701,110177672.8932772,2586374.1857150667,6.793472489444372e-07,1.4708802821185225e-08,3.452829136837549e-10,1.0430039829732901e-07,2.25824715579538e-09,5.30113950979085e-11
571,571,0.02,6210,100000.0,17.15,2.43,0.81,2.121825277150931,,0.0015525,0.973875,0.0006088122483915,15.525,0.0010672447494416,3.812497696764009e-07,2.55257616116663e-07,2.7405996054517006e-09,2.4988863248294853e-09,3318026753.733854,71839845.31020088,1686409.9280445464,0.0037304749995797,0.0009077829881142,4947417285.222918,107118392.59748705,2514558.8770766025,6.63722667439425e-07,1.4370509129882648e-08,3.373416126252112e-10,1.0168358070828125e-07,2.2015894538673732e-09,5.168137955264937e-11
572,572,0.02,6220,100000.0,17.15,2.43,0.81,2.1204987027063367,,0.001555,0.967375,0.0005959062452066,15.55,0.0010844933376897,4.063342752959375e-07,2.825629179728919e-07,4.131263345902056e-09,-3.695388220714925e-09,3247689036.376464,70316936.93438952,1650660.2992225338,0.0036793920923503,0.0008767249679627,4778151075.396798,103453546.2196004,2428528.161256721,6.492423505128375e-07,1.4056990341381072e-08,3.2998189191208105e-10,9.9258820038768e-08,2.149090048545802e-09,5.0448978258236206e-11
573,573,0.02,6230,100000.0,17.15,2.43,0.81,2.1441784407252635,,0.0015574999999999,0.97775,0.0006108889136946,15.575,0.0010001041845443,3.782434432019124e-07,2.579942668461483e-07,-9.515506119042336e-10,-1.8204639608537079e-09,3329344579.635726,72084891.81596616,1692162.2909341208,0.0039902838203745,0.0009768271856581,5323708161.836722,115265607.90765747,2705811.304272977,6.651738597241626e-07,1.4401929439902314e-08,3.3807919108923215e-10,1.014859981081397e-07,2.1973115186716487e-09,5.158095683661411e-11
574,574,0.02,6240,100000.0,17.15,2.43,0.81,2.142834270463996,,0.00156,0.987625,0.0006282030552739,15.6,0.0011336616509795,3.915459807457025e-07,2.668454693231265e-07,-3.757427635453096e-09,3.1773878174038405e-10,3423706651.243036,74127960.52232626,1740122.463108845,0.0035209416137739,0.0008838610761888,4817042865.22944,104295606.9902888,2448295.18104322,6.836526900996376e-07,1.4802021547114134e-08,3.4747118377547583e-10,1.0408776016547953e-07,2.253643247619556e-09,5.2903320304289565e-11
575,575,0.02,6250,100000.0,17.15,2.43,0.81,2.14149355983375,,0.0015625,0.994375,0.0006387572773437,15.625,0.0011214472053801,3.515052184530017e-07,2.582520863695685e-07,5.865055254934473e-09,-6.720981355638931e-10,3481227161.523219,75373358.72655779,1769357.6582420766,0.003639052995458,0.0009295747596087,5066182439.867655,109689821.63383174,2574922.0841162205,6.947186801202626e-07,1.5041615459487253e-08,3.5309554934559056e-10,1.0555378499855125e-07,2.285384702720926e-09,5.3648437513025125e-11
576,576,0.02,6260,100000.0,17.15,2.43,0.81,2.140156294710119,,0.0015649999999999,0.99175,0.0006396563519919,15.65,0.0010678715096717,3.640267649509635e-07,2.7578177981107565e-07,4.1219555559654085e-09,2.0010073905924144e-09,3486127118.356336,75479449.53505462,1771848.0950178076,0.0037566589440201,0.0009579573420969,5220867514.428628,113038966.36744551,2653541.8376086783,6.952012650771623e-07,1.5052064087912334e-08,3.533408264704844e-10,1.0542074887601677e-07,2.2825042875908222e-09,5.3580820988360825e-11
577,577,0.02,6270,100000.0,17.15,2.43,0.81,2.1388224610486857,,0.0015675,0.9725,0.0006270050593253,15.675,0.0010921861806754,4.107055238562349e-07,2.5827934466252504e-07,-2.5221898587676917e-09,3.386206566185593e-10,3417177573.3230886,73986597.00038981,1736804.0143311843,0.0037437797692332,0.0009365834583903,5104379848.227578,110516848.09006496,2594336.179741356,6.810638748112751e-07,1.4745970133531562e-08,3.4615540059222394e-10,1.0306020651151908e-07,2.2313952969466515e-09,5.2381059089340865e-11
578,578,0.02,6280,100000.0,17.15,2.43,0.81,2.137492044883744,,0.0015699999999999,0.974125,0.0006255608311975,15.7,0.0011194682879217,3.619309166354591e-07,2.563501084851342e-07,-1.4583031374496026e-09,-3.6262879203414503e-10,3409306530.0264997,73816178.08130768,1732803.5024171374,0.0035944431801445,0.0008994684675335,4902103148.058112,106137279.16896464,2491527.6550680688,6.790695049545999e-07,1.4702789281588961e-08,3.451417483898427e-10,1.0254941360564587e-07,2.2203359276084782e-09,5.212144508030074e-11
579,579,0.02,6290,100000.0,17.15,2.43,0.81,2.136165032328353,,0.0015724999999999,0.998375,0.0006365869138136,15.725,0.001100218208025,3.683158512816e-07,2.735618802647423e-07,-7.214080190033547e-10,7.774601711584143e-10,3469398680.2845297,75117255.8300137,1763345.751263881,0.0036686961710246,0.0009322272074889,5080638280.81452,110002810.4836905,2582269.364744261,6.90600709402e-07,1.4952455726505353e-08,3.5100256239338843e-10,1.0408034716315493e-07,2.253482745917849e-09,5.2899552594851195e-11
580,580,0.02,6300,100000.0,17.15,2.43,0.81,2.1348414095732253,,0.001575,0.987375,0.0006232680537881,15.75,0.0010518647135171,3.898559958272e-07,2.795845846855085e-07,-2.261564001186969e-09,1.6534136675555775e-09,3396810893.145351,73545630.34700026,1726452.5089931414,0.003866795328769,0.0009626151423791,5246252525.966224,113588586.80073658,2666443.944390173,6.756838278086123e-07,1.4629484712189246e-08,3.434209546844425e-10,1.0163337222401133e-07,2.200502371088685e-09,5.165586074504797e-11
581,581,0.02,6310,100000.0,17.15,2.43,0.81,2.13352116288626,,0.0015775,0.9995,0.0006227507565314,15.775,0.001081625950581,3.9244690160183753e-07,2.49434845158145e-07,1.364266065240341e-10,-9.383829811029627e-10,3393991623.096313,73484589.2707092,1725019.5955920718,0.0037520936747624,0.000932959838695,5084631120.887761,110089260.96601024,2584298.753185156,6.746849045817249e-07,1.4607856649662238e-08,3.429132450810542e-10,1.0128340243529333e-07,2.1929250435531403e-09,5.147798619188304e-11
582,582,0.02,6320,100000.0,17.15,2.43,0.81,2.1578371028361465,,0.0015799999999999,0.99175,0.0006128568569379,15.8,0.0011006184694313,4.0745479644133756e-07,2.845943054551901e-07,1.996625318887557e-09,3.6353459222853092e-09,3340069870.311558,72317109.11867225,1697613.4937179843,0.0036776716486099,0.0009010335181747,4910632674.052422,106321955.14462124,2495862.8453440736,6.635300348816749e-07,1.4366338369918048e-08,3.3724370580231347e-10,9.941423827104869e-08,2.15245506715298e-09,5.052797064418438e-11
583,583,0.02,6330,100000.0,17.15,2.43,0.81,2.156498920917966,,0.0015824999999999,0.981,0.000620744088272,15.825,0.0010427782817862,3.922184120234025e-07,2.5533275733498654e-07,-3.480806575036442e-09,1.80411311531889e-09,3383055281.082431,73247802.41609666,1719461.124513456,0.0041376142387945,0.0010263474808066,5593593770.396153,121109002.73518272,2842982.5218343744,6.716231603968125e-07,1.4541565674649766e-08,3.4135709253203264e-10,1.0042688241170285e-07,2.174380206345126e-09,5.1042653996406766e-11
584,584,0.02,6340,100000.0,17.15,2.43,0.81,2.1551641314339145,,0.001585,0.967875,0.0006211217025181,15.85,0.0011465530488902,3.910395996245875e-07,2.6452298873502584e-07,8.918102331727072e-10,-4.819201781031277e-10,3385113278.7240763,73292360.89714512,1720507.1159753555,0.0035272965724429,0.0008772427066835,4780972751.425146,103514639.38865456,2429962.297513331,6.715460460366624e-07,1.4539896042631808e-08,3.413178986278823e-10,1.0022244430139967e-07,2.1699538399202136e-09,5.0938746920160936e-11
585,585,0.02,6350,100000.0,17.15,2.43,0.81,2.153832720735189,,0.0015874999999999,0.976375,0.0006311844181204,15.875,0.0011228248713146,3.766742791527874e-07,2.629582806751951e-07,-7.324530345697678e-10,-1.6289678135805342e-09,3439955078.7565475,74479761.33821519,1748380.8381936948,0.0036451448391421,0.0009193775636992,5010607722.161032,108486552.5165141,2546675.851446984,6.819621693711749e-07,1.4765419446938346e-08,3.466119649832137e-10,1.0157772580319202e-07,2.1992975495003044e-09,5.1627578068778353e-11
586,586,0.02,6360,100000.0,17.15,2.43,0.81,2.1525046752491512,,0.0015899999999999,1.00725,0.0006526637568212,15.9,0.001228909832929,3.701983245489481e-07,2.676854902494825e-07,2.3914530613718766e-09,-3.3212489958197316e-10,3557017474.6758127,77014323.3049075,1807878.6063948628,0.0032928610024692,0.0008607748745521,4691223066.309464,101571435.19715902,2384346.4025095813,7.046851863729124e-07,1.5257404035232744e-08,3.5816109472537883e-10,1.0475835234433767e-07,2.268162491125109e-09,5.324415339336062e-11
