,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
434,434,0.02,4840,100000.0,17.15,2.43,0.81,1.9471296336782868,,0.484,1353.2,0.7737271475628181,4840.0,0.3513471464169015,0.0001599363372181,0.0001082844186924,-1.758651498264776e-07,8.183924781479907e-09,4216812954217.36,91299803412.4125,221845988508.85004,1.3904235157079925,1.0756620313062109,5862358070618.85,126928119694.13287,308417905961.08014,0.0008317111616552,1.800769120648273e-05,4.375621750704845e-05,0.0001893086786061,4.098793408354398e-06,9.959505293374127e-06
435,435,0.02,4850,100000.0,17.15,2.43,0.81,1.945652090922484,,0.485,1362.3,0.7937700460707703,4850.0,0.3459955964799519,0.000153091262846,0.000111699902859,-9.002086338649633e-08,2.0776837660620597e-07,4326046751085.697,93664865436.35085,222817332629.97955,1.4145078115467422,1.1221251395994911,6115582010817.228,132410766472.73996,314989122756.98334,0.0008540105487994,1.849050362538346e-05,4.3986661141285926e-05,0.0001937034413146,4.193946068832077e-06,9.976888045455769e-06
436,436,0.02,4860,100000.0,17.15,2.43,0.81,1.9441795088716889,,0.4859999999999999,1346.95,0.789378751845851,4860.0,0.3627994257595219,0.0001613657574167,0.0001024701551222,4.995459374945003e-07,-1.27662486734894e-07,4302114197559.888,93146692717.8104,217082076612.3112,1.3470531928389524,1.0633532924378737,5795275443786.411,125475688507.66911,292426088687.0553,0.0008500991307441,1.8405816041800093e-05,4.28954872311228e-05,0.0001921281444432,4.159838723726455e-06,9.694669796324169e-06
437,437,0.02,4870,100000.0,17.15,2.43,0.81,1.94271186132522,,0.487,1379.75,0.8060337663874376,4870.0,0.3583077423791564,0.0001622252953793,0.0001047832781716,-2.2912132243216458e-07,9.628779248583217e-07,4392884026811.534,95111984433.71762,217098225285.07263,1.3761141604592384,1.1098995416719049,6048952502111.881,130968145917.28476,298941844361.7222,0.0008688616313942,1.881205000083091e-05,4.293951696487389e-05,0.0001956623555737,4.236359258294831e-06,9.669718092011067e-06
438,438,0.02,4880,100000.0,17.15,2.43,0.81,1.9412491222726824,,0.4879999999999997,1369.05,0.7918313831470678,4880.0,0.3313183728222156,0.0001585173427077,0.0001077644286214,1.320212053161773e-07,-3.1653487694430266e-07,4315481038151.519,93436103211.35396,208789317356.9701,1.4902101825176417,1.1800628115339165,6431342322859.845,139247411761.00214,311157797104.8314,0.0008543601370765,1.8498072692667456e-05,4.133519953400977e-05,0.0001917071378249,4.150723351073885e-06,9.275073180738584e-06
439,439,0.02,4890,100000.0,17.15,2.43,0.81,1.939791265892196,,0.489,1376.4,0.7836074298869691,4890.0,0.3608837635627424,0.0001569015248636,0.0001080116151576,1.773366254095694e-07,8.098953489249514e-08,4270660492883.981,92465676726.66235,202183852592.75644,1.3703939219135932,1.074836617310288,5857859564341.07,126830720842.614,277325864849.06946,0.0008461820817383,1.8321006540391743e-05,4.006039664494649e-05,0.0001892109084211,4.09667654930297e-06,8.957722226085644e-06
440,440,0.02,4900,100000.0,17.15,2.43,0.81,1.955301065398921,,0.4900000000000001,1352.8,0.7827778853122489,4900.0,0.3594360403379141,0.0001652289077726,0.0001054910629352,5.175803349281579e-07,-1.7402048492790435e-07,4266139474951.7554,92367790466.84537,197537532387.36597,1.37290841024758,1.0746729684482994,5856967678043.233,126811410276.89935,271198574070.60147,0.0008460771175949,1.831873392224133e-05,3.917639988107288e-05,0.0001885086595798,4.081471895490493e-06,8.728625884289952e-06
441,441,0.02,4910,100000.0,17.15,2.43,0.81,1.9538310678854989,,0.4909999999999998,1379.6,0.810493890182715,4910.0,0.3549513291482526,0.0001540175491212,0.0001110696202467,-5.3145332840282535e-08,2.254183817844006e-07,4417191701495.798,95638279041.5604,200008817085.2488,1.3913259063342225,1.128433322407368,6149961607120.156,133155132044.0694,278468001681.5358,0.0008768144859415,1.8984240246074675e-05,3.970183772576611e-05,0.0001946619763037,4.214699670431366e-06,8.814222755788432e-06
442,442,0.02,4920,100000.0,17.15,2.43,0.81,1.952365942280483,,0.4920000000000001,1382.9,0.8154087880794558,4920.0,0.33107817342011,0.0001603128782449,0.0001066251842898,2.6432291699055904e-07,-1.0523748446437409e-07,4443977895033.033,96218236993.37578,196893203476.12604,1.506456241373699,1.2283272801948248,6694383677061.798,144942619062.98935,296598830734.1,0.000882912270448,1.9116265672088063e-05,3.91179770518685e-05,0.0001953207995284,4.228964099883782e-06,8.653809454739588e-06
443,443,0.02,4930,100000.0,17.15,2.43,0.81,1.9509056631733168,,0.4930000000000001,1382.2,0.8113855442166436,4930.0,0.359406347705908,0.0001542261347508,0.0001074828625244,-1.3484348317298304e-06,6.83116776605211e-07,4422051215980.708,95743494217.56392,191614602542.20908,1.3887901897417398,1.1255735216743017,6134375693124.943,132817675557.56757,265812380470.5957,0.0008792239291175,1.9036408006582315e-05,3.809818916493484e-05,0.0001938365434189,4.196827912558199e-06,8.39924967199875e-06
444,444,0.02,4940,100000.0,17.15,2.43,0.81,1.9494502053360063,,0.4939999999999999,1360.1,0.7898726409777239,4940.0,0.3635042162794434,0.0001600277999477,0.000114237792011,-3.593878036778203e-07,2.561094502954782e-07,4304805893328.595,93204971635.3714,182454518771.9008,1.3697162610797375,1.081125925084894,5892136291712.673,127572859160.01752,249731792392.5327,0.0008566604296737,1.8547877192938126e-05,3.630862118296653e-05,0.0001881931719882,4.074641154975493e-06,7.97636304217382e-06
445,445,0.02,4950,100000.0,17.15,2.43,0.81,1.9479995437207804,,0.4949999999999999,1384.2,0.7908996503342475,4950.0,0.3584793737016752,0.0001526468463483,0.0001138632660525,1.0379126960435224e-06,5.835219646164867e-07,4310403094321.648,93326158739.4412,178773264086.05048,1.38981897437711,1.0993934483491865,5991694293503.064,129728426905.20396,248504541876.00253,0.0008584851164555,1.8587384172799052e-05,3.560552994225355e-05,0.0001879313610809,4.068972588542541e-06,7.7944224958548e-06
446,446,0.02,4960,100000.0,17.15,2.43,0.81,1.963846284811124,,0.4960000000000003,1371.9,0.8002764433398074,4960.0,0.3529320992324756,0.0001618288589955,0.0001102289462723,-8.449655382079173e-08,-3.7967641292979683e-07,4361506616201.949,94432620314.09726,176927831331.82727,1.4193568788761417,1.1351972031020687,6186824756906.275,133953269966.04414,250973249244.47687,0.000869308946311,1.882173498434981e-05,3.526417822154053e-05,0.0001896496874122,4.106176718284754e-06,7.69328373410503e-06
447,447,0.02,4970,100000.0,17.15,2.43,0.81,1.962383194876298,,0.497,1391.9,0.823059650912872,4970.0,0.3570462993317506,0.0001608343161181,0.000107657104568,3.306478025738428e-07,2.1028397848868317e-07,4485675097475.152,97121038807.7189,177886997708.8642,1.404161939106385,1.1559685263786357,6300028468763.565,136404286112.67905,249838235145.36905,0.0008947527084574,1.9372627449171352e-05,3.54829249869137e-05,0.0001945210600766,4.211648640193188e-06,7.714060117209561e-06
448,448,0.02,4980,100000.0,17.15,2.43,0.81,1.9609248922077431,,0.498,1379.65,0.8181220292170217,4980.0,0.3643035150775631,0.0001640684854188,0.00011189258352,-2.0017448704975426e-07,-4.341480597725562e-07,4458765059232.768,96538399447.60858,172766475069.0059,1.3950577263294457,1.141289097923066,6220025583680.709,134672113554.9218,241011105240.0826,0.0008901072247217,1.9272046333425636e-05,3.448952470150969e-05,0.0001928323087569,4.175084850150656e-06,7.4717904668182865e-06
449,449,0.02,4990,100000.0,17.15,2.43,0.81,1.959471352144688,,0.499,1398.15,0.8250806396609537,4990.0,0.360264149671002,0.0001577016916757,0.0001111582547597,-4.795588483716687e-07,2.4218683240434576e-07,4496689486152.197,97359515479.99252,170148119863.58905,1.4019837843680558,1.1564983143255745,6302915813074.38,136466801090.41776,238493068857.81097,0.0008983662137353,1.9450864811150845e-05,3.3992856897672945e-05,0.0001939444559476,4.199164367307623e-06,7.338573107858121e-06
450,450,0.02,5000,100000.0,17.15,2.43,0.81,1.958022550201222,,0.5,1363.3,0.7957892018015147,5000.0,0.3629516979047821,0.000166534470611,0.000111522523874,-1.045002751273834e-06,7.536559572801106e-07,4337051149818.255,93903125812.57877,160377156172.2508,1.3944802385614308,1.1083743956718053,6040640456411.341,130788178689.27309,223373140964.43036,0.0008670629204545,1.877310543369533e-05,3.2062588288989414e-05,0.0001865526724341,4.039122082060645e-06,6.898416930724299e-06
451,451,0.02,5010,100000.0,17.15,2.43,0.81,1.9565784620645184,,0.501,1402.5,0.805482058134485,5010.0,0.3843759323319773,0.0001625650658212,0.0001044821380099,5.115566208829887e-08,-2.539912127894365e-07,4389877216832.943,95046882859.86925,158624833076.08505,1.3131467664490897,1.0572025889875645,5761754109982.225,124749905500.5326,208196548280.85327,0.0008782867986835,1.901611784305785e-05,3.173621719985743e-05,0.0001883121873064,4.077218000397621e-06,6.804515890136073e-06
452,452,0.02,5020,100000.0,17.15,2.43,0.81,1.9727750474488848,,0.502,1378.1,0.8071684195375619,5020.0,0.3729470887060415,0.0001586409851301,0.0001120839260255,4.456879510914615e-07,5.162280449613933e-08,4399067886479.713,95245873505.4323,155243426628.61935,1.3658590066953893,1.1018142990121835,6004887929616.399,130014087283.4376,211912933096.48825,0.0008807854976084,1.9070218113357696e-05,3.108298446445516e-05,0.0001881954176033,4.074689775633469e-06,6.64143001619762e-06
453,453,0.02,5030,100000.0,17.15,2.43,0.81,1.97131824033402,,0.503,1400.8,0.8321512339115337,5030.0,0.3578303242676156,0.0001546018617039,0.0001113318508312,4.115802747338048e-07,-4.01644957490926e-07,4535224224817.858,98193845601.56096,156493322110.47284,1.4187824131367928,1.1805159065994268,6433811690966.875,139300876978.73233,222006347523.65347,0.0009086861313192,1.967430522856424e-05,3.135529896574821e-05,0.0001934888658664,4.1893002150910005e-06,6.676564136594803e-06
454,454,0.02,5040,100000.0,17.15,2.43,0.81,1.9698661398059096,,0.5039999999999998,1380.7,0.8230709019518206,5040.0,0.3652929239928653,0.0001564356458589,0.0001101201657454,-6.003004606781955e-07,6.772384852482488e-07,4485736415637.423,97122366430.31483,151290361530.14218,1.3939650574403897,1.147315475346149,6252869340636.514,135383226090.8456,210890425894.8112,0.0008993259240013,1.947164385911252e-05,3.033155129251267e-05,0.0001908547876322,4.132268796442848e-06,6.436956420353742e-06
455,455,0.02,5050,100000.0,17.15,2.43,0.81,1.9684187219156923,,0.5050000000000001,1394.35,0.8278098122257017,5050.0,0.3719587262046389,0.0001592657036443,0.0001133777206147,-5.391879568737469e-07,3.331630115332585e-07,4511563476630.075,97681557842.63284,148645981178.80402,1.3767245290734509,1.1397007561926022,6211369121249.68,134484689230.72702,204650796176.21652,0.000905130431853,1.959731944195697e-05,2.9822034386646003e-05,0.0001914266944144,4.144651365304492e-06,6.307083777597856e-06
456,456,0.02,5060,100000.0,17.15,2.43,0.81,1.96697596288201,,0.5060000000000001,1407.6,0.8273241845084559,5060.0,0.3802000048514401,0.0001571964901579,0.0001076757453466,-4.886891020077423e-07,-4.4648770134917763e-07,4508916805571.085,97624253771.99783,145045393448.45413,1.341769216115678,1.1102957068199912,6051111602168.953,131014893404.759,194655590463.02615,0.0009052210055766,1.9599280487714977e-05,2.9119662786735112e-05,0.0001907906302075,4.13087969990851e-06,6.137461216971925e-06
457,457,0.02,5070,100000.0,17.15,2.43,0.81,1.965537839089632,,0.5069999999999999,1377.75,0.7975285951370948,5070.0,0.3643396268767446,0.0001584881794387,0.0001110862847217,5.522123907048009e-08,3.9629230962063234e-07,4346530843497.167,94108374226.1772,136434816406.31883,1.406399631976091,1.1215181823498883,6112274093806.895,132339145517.28693,191860364930.17847,0.0008732147273164,1.890630051804496e-05,2.740965043028708e-05,0.0001834153387345,3.971194490032902e-06,5.757289886437272e-06
458,458,0.02,5080,100000.0,17.15,2.43,0.81,1.9820978085850207,,0.5079999999999998,1390.4,0.8150268371041344,5080.0,0.3684640125358783,0.000164736881025,0.000111621698734,-8.960077804632758e-07,-3.0958805105966906e-07,4441896262217.532,96173166778.28786,136046895585.68254,1.38886256422523,1.13233269763218,6171213202095.383,133615258320.59724,189012608260.08453,0.0008928683210562,1.9331827868742307e-05,2.734687081275286e-05,0.0001869272541511,4.0472322917129725e-06,5.725228849654398e-06
459,459,0.02,5090,100000.0,17.15,2.43,0.81,1.980646671103616,,0.5090000000000001,1388.5,0.8275676594152817,5090.0,0.3739164061515111,0.0001562960018685,0.0001116702741185,5.20806335609207e-07,-3.3449220268958765e-07,4510243743813.287,97652983811.00328,134918697303.6316,1.3774104750114933,1.1393613097888446,6209519138349.204,134444634555.08366,185750544896.21072,0.0009071777619759,1.964164695654458e-05,2.7137167927235805e-05,0.0001892793815729,4.098159087269584e-06,5.662072614878468e-06
460,460,0.02,5100,100000.0,17.15,2.43,0.81,1.9792001633138585,,0.5099999999999999,1390.0,0.8329928938440396,5100.0,0.3863442939693414,0.0001563689634118,0.0001074989449165,1.915405236901483e-07,-1.7499265326275832e-07,4539811271450.016,98293161473.59668,132560503585.25713,1.3316333835597711,1.1088795288472206,6043393432217.354,130847784403.97205,176464445069.91406,0.0009136947045932,1.9782747732477357e-05,2.6679485758749644e-05,0.0001899955751559,4.113665663928078e-06,5.547787697704353e-06
461,461,0.02,5110,100000.0,17.15,2.43,0.81,1.9777582619426608,,0.5109999999999999,1389.85,0.8309286457882846,5110.0,0.3764242968535199,0.0001592497490767,0.0001130719276504,7.588714244684102e-07,-2.8969654150741853e-07,4528561119546.151,98049580203.0176,129129952813.62076,1.3718400698485589,1.1398622501755364,6212249263456.675,134503745520.71329,177139588730.33945,0.0009119940809695,1.9745926890717704e-05,2.600511498754088e-05,0.0001889983502064,4.09207437144415e-06,5.38920584259827e-06
462,462,0.02,5120,100000.0,17.15,2.43,0.81,1.9763209438778893,,0.5120000000000002,1403.85,0.8322813761091424,5120.0,0.3871797107689417,0.0001622503409923,0.0001118420948819,5.556638112450206e-07,1.041646947879528e-07,4535933499794.827,98209202380.8788,126394808499.23643,1.3309353684197345,1.107713123286507,6037036521911.463,130710148547.80782,168223382270.5757,0.0009139268902657,1.9787774871810456e-05,2.5466778620691047e-05,0.00018878170338,4.087383669513923e-06,5.260444679792089e-06
463,463,0.02,5130,100000.0,17.15,2.43,0.81,1.9748881861671344,,0.513,1389.0,0.8124046444246202,5130.0,0.3795849013710267,0.0001602307620596,0.0001114256688152,-1.8317219355519185e-07,3.790462280574216e-07,4427605312114.182,95863748042.10518,120501196479.6698,1.3681751821720944,1.1109580747823633,6054721507563.881,131093052824.31888,164784603545.48932,0.0008926417530448,1.9326922359503625e-05,2.429403519218719e-05,0.0001837622876921,3.978706412418971e-06,5.001253267577665e-06
464,464,0.02,5140,100000.0,17.15,2.43,0.81,1.9918257557910668,,0.514,1388.25,0.8105653705623258,5140.0,0.3766900721031561,0.0001565531111306,0.0001093564641399,8.41159038693403e-08,1.2458002259897384e-07,4417581269564.675,95646713726.35442,117359868998.52785,1.3812126440824806,1.1197374033799263,6102568848420.6,132129013598.83131,162124166348.54913,0.0008911200175694,1.9293974692331383e-05,2.3673979524599264e-05,0.0001828393389993,3.958723303106429e-06,4.857409420078963e-06
465,465,0.02,5150,100000.0,17.15,2.43,0.81,1.990379685043704,,0.515,1398.9,0.8345327991843179,5150.0,0.3750775507154685,0.0001590772736064,0.0001117498399805,-1.9541765036088478e-07,3.0613102530430285e-07,4548203755554.533,98474870303.74953,117876723922.84866,1.3816412015537174,1.1535772262348698,6286995882980.039,136122112695.7146,162941353956.94647,0.0009179783483431,1.987549451458751e-05,2.379143199173037e-05,0.0001877235517105,4.064473229697192e-06,4.865269558731092e-06
466,466,0.02,5160,100000.0,17.15,2.43,0.81,1.9889381707106528,,0.516,1401.15,0.8434099729882668,5160.0,0.3690522099165718,0.0001630024807711,0.0001092553075954,3.764979945692174e-07,2.964204081740295e-07,4596584352786.053,99522376812.61546,116145865089.09322,1.416227364191489,1.1939194933421164,6506861238714.536,140882500214.36975,164414480314.52322,0.0009281765611685,2.009629985649364e-05,2.3453038469097357e-05,0.000189195664726,4.096346502326179e-06,4.780570193908856e-06
467,467,0.02,5170,100000.0,17.15,2.43,0.81,1.9875011901609607,,0.517,1397.45,0.8415510734952086,5170.0,0.3782894034910441,0.0001590007396596,0.0001156626862694,-9.450195689278508e-07,3.060229441674984e-07,4586453350548.888,99303026672.43462,112911706145.05077,1.376518319224819,1.1578003357685378,6310011829938.53,136620439620.68752,155343169778.13538,0.0009265959823773,2.0062078150557615e-05,2.281142427075298e-05,0.0001882494592589,4.075859851846584e-06,4.634423595145679e-06
468,468,0.02,5180,100000.0,17.15,2.43,0.81,1.9860687209184664,,0.518,1407.4,0.8425435802682989,5180.0,0.3908680960319998,0.0001598101358952,0.0001017036468258,-1.7466206525550312e-07,-8.870597341206905e-07,4591862512462.2295,99420142471.65929,110063189168.0786,1.343199401076183,1.1303159767474638,6160222073273.676,133377285256.20071,147655485225.87018,0.0009281874457917,2.0096535523565683e-05,2.224789399777558e-05,0.0001879446018525,4.0692592694687e-06,4.5048784040634655e-06
469,469,0.02,5190,100000.0,17.15,2.43,0.81,1.984640740660336,,0.519,1390.25,0.8230603863277945,5190.0,0.3966599360400323,0.0001586932777132,0.0001078704877413,1.6058020822486606e-07,-4.571067738155397e-07,4485679105486.482,97121125586.67976,104605326380.20264,1.318181145134404,1.0845798010787344,5910959915879.103,127980416527.29062,137842649168.675,0.0009070941401154,1.963983642818843e-05,2.115329169852836e-05,0.0001830837121178,3.964014317414594e-06,4.2694831731420985e-06
470,470,0.02,5200,100000.0,17.15,2.43,0.81,1.9832172272155888,,0.5199999999999998,1407.95,0.8203973977529954,5200.0,0.3834769102844803,0.0001594797871181,0.0001118221749533,-4.6121351288227295e-08,-5.0070989584989864e-08,4471165817753.826,96806892934.85349,101646260415.1329,1.3644775177624635,1.1189661412328786,6098365469719.188,132038004665.47966,138638572110.29083,0.0009045976039361,1.958578298430661e-05,2.0564874435096684e-05,0.0001819810747414,3.94014070082515e-06,4.137107964180359e-06
471,471,0.02,5210,100000.0,17.15,2.43,0.81,2.000529246851564,,0.5210000000000001,1391.1,0.82690749683503,5210.0,0.3688806990127432,0.000158653904123,0.0001035333740312,5.091508977504214e-07,5.7001417168296936e-08,4506645857750.913,97575084626.53354,99819141738.89066,1.4281513231341156,1.181108957776009,6437043819879.248,139370857017.5691,142576144147.39987,0.0009122126221518,1.9750658608059625e-05,2.0204889379088857e-05,0.0001829148065382,3.960357279178402e-06,4.051438603410212e-06
472,472,0.02,5220,100000.0,17.15,2.43,0.81,1.9990921355812343,,0.5220000000000001,1392.4,0.8398778633377517,5220.0,0.379989028997943,0.0001533988753858,0.0001128448955307,7.878600243744183e-09,6.152777053406614e-07,4577334355190.748,99105587873.85474,98753788779.60974,1.3788075117264476,1.158286607978847,6312662013484.716,136677819741.50397,136192648983.52768,0.0009269595153201,2.0069949139043463e-05,1.9998706032775376e-05,0.0001852684255232,4.011316369127748e-06,3.997077237958016e-06
473,473,0.02,5230,100000.0,17.15,2.43,0.81,1.9976594888901007,,0.5229999999999999,1397.75,0.8470429910751379,5230.0,0.3685535726856869,0.000165025832923,0.0001120932301025,-7.526697997685781e-07,5.038576363501387e-07,4616384301359.502,99951072946.86624,97198146579.50882,1.427668854119573,1.208602875911749,6586885673719.033,142615139357.58636,138687127722.0278,0.0009351885484074,2.0248119029741e-05,1.9690430361446274e-05,0.0001863229625693,4.034148547373643e-06,3.923037044730691e-06
474,474,0.02,5240,100000.0,17.15,2.43,0.81,1.996231284906487,,0.5240000000000002,1406.95,0.8505378525394036,5240.0,0.3831426962193746,0.0001609138244737,0.0001064371791635,1.184755544059758e-06,7.78224982266493e-08,4635431296339.749,100363466599.64964,95191161200.00168,1.3845116790413017,1.1777206927273978,6418577775364.318,138971041741.83295,131809066433.99226,0.0009394805220532,2.034104616555692e-05,1.929275532346912e-05,0.0001865665015027,4.039421500428626e-06,3.83124692908322e-06
475,475,0.02,5250,100000.0,17.15,2.43,0.81,1.994807501906064,,0.5250000000000001,1417.35,0.8500106143097451,5250.0,0.3943795537417373,0.0001584331068501,0.0001106410349495,-1.3544112167321492e-07,-8.516848242608134e-08,4632557847988.111,100301252488.54993,92725639183.72182,1.3414066187303038,1.140659519362812,6216594380527.325,134597823284.8118,124431837959.8157,0.0009392871461913,2.033685931203476e-05,1.8800844774227702e-05,0.0001859229246419,4.0254871757346e-06,3.7214477599716575e-06
476,476,0.02,5260,100000.0,17.15,2.43,0.81,1.9933881183107005,,0.5259999999999999,1409.1,0.8343478483506097,5260.0,0.3908007818740771,0.0001561515956454,0.0001141536918716,9.401814834217766e-07,3.429294209715325e-07,4547195773510.823,98453046105.37192,88654883177.42227,1.3528064690206982,1.1290286775892242,6153206292861.272,133225383955.52847,119966637072.89958,0.0009223559049397,1.9970274639063936e-05,1.7982809422192667e-05,0.0001819817335148,3.9401549641763934e-06,3.548026108568913e-06
477,477,0.02,5270,100000.0,17.15,2.43,0.81,2.0111081273387645,,0.5269999999999999,1401.5,0.8230626817452658,5270.0,0.3911073407994536,0.0001591525997844,0.0001124704883699,-1.3918920409106754e-07,3.985197990562025e-08,4485691615511.698,97121396445.94136,85125568495.99149,1.359946894731893,1.1200450958630868,6104245772453.822,132165321311.8442,115841086761.8479,0.0009101709304501,1.9706453173050044e-05,1.727243522830981e-05,0.0001790148563616,3.875917990950522e-06,3.397188822415172e-06
478,478,0.02,5280,100000.0,17.15,2.43,0.81,2.0096748364256736,,0.5280000000000002,1402.85,0.843632908284679,5280.0,0.394130982857223,0.0001614211243791,0.000105093531533,2.02063402344036e-07,4.026531764199758e-07,4597799350151.5,99548683177.59209,84864622299.2484,1.3574013842539423,1.14502615996349,6240392571801.0205,135113086875.69183,115183051341.17668,0.0009332882113829,2.020697411801697e-05,1.7226317532266506e-05,0.0001829736849495,3.9616320778086815e-06,3.377266270534636e-06
479,479,0.02,5290,100000.0,17.15,2.43,0.81,2.0082459441761618,,0.529,1420.15,0.8635030152098109,5290.0,0.3876909534702918,0.0001647595509175,0.0001085079927719,-5.721834884089468e-07,-1.4743245500758952e-07,4706091432893.47,101893355794.75772,84418756045.84819,1.3755582492012055,1.186421489916233,6465997120043.469,139997735810.11548,115988276312.45108,0.000955603390777,2.0690128460862566e-05,1.7141793922393116e-05,0.0001867570710302,4.043547592950424e-06,3.3500835765644747e-06
480,480,0.02,5300,100000.0,17.15,2.43,0.81,2.006821429293145,,0.53,1409.25,0.8588903265217903,5300.0,0.3794433582881993,0.0001571377078836,0.0001073045189371,3.624349573235621e-07,3.553509591149305e-07,4680952279543.756,101349058529.57126,81536179448.81314,1.407991007761467,1.2095774516337623,6592197111404.004,142730139292.78394,114827610823.19214,0.0009508645538411,2.058752611986488e-05,1.6562839837595994e-05,0.0001852389919802,4.010679092417481e-06,3.2266254362445745e-06
481,481,0.02,5310,100000.0,17.15,2.43,0.81,2.0054012706216646,,0.531,1420.5,0.8622325392262621,5310.0,0.3755237437646428,0.0001562871645823,0.0001144526423001,-7.296122281347154e-08,4.634757929281418e-07,4699167338783.128,101743439628.69894,79596591944.87886,1.4265912045040758,1.2297882158154168,6702345776194.0205,145115009466.21918,113527321621.0568,0.0009548065710437,2.067287621709567e-05,1.617293948960429e-05,0.0001854314744328,4.014846602399946e-06,3.140921005803805e-06
482,482,0.02,5320,100000.0,17.15,2.43,0.81,2.003985447147292,,0.532,1399.85,0.8419486774011522,5320.0,0.4032549222574289,0.0001557299460234,0.0001102920602837,-2.6115649675761765e-07,-2.7623049937016165e-07,4588620291836.279,99349943933.33595,75608597669.12779,1.33294355133338,1.1225897023371405,6118113877737.418,132465584875.7826,100810697171.59776,0.0009326536239,2.019323442572667e-05,1.536772017060848e-05,0.0001805562447109,3.909291169889429e-06,2.975100050725504e-06
483,483,0.02,5330,100000.0,17.15,2.43,0.81,2.002573937995342,,0.533,1413.4,0.8385389924345217,5330.0,0.3895803554153644,0.0001633504231705,0.0001098917229531,3.36022228896027e-07,-3.244107289927924e-07,4570037508768.143,98947601107.27356,73195469607.34044,1.374545706771332,1.152761265224971,6282548895476.094,136025829296.5466,100623707322.56956,0.0009291786395047,2.011799623148016e-05,1.4882080669398354e-05,0.000179315253198,3.882421995847672e-06,2.87198171577551e-06
484,484,0.02,5340,100000.0,17.15,2.43,0.81,2.0206998996719405,,0.534,1411.25,0.8370004354081727,5340.0,0.3960839506542924,0.0001606003454229,0.0001099762974968,1.5195506473152082e-07,-8.908626053502249e-07,4561652372974.542,98766051378.16435,71058229285.11116,1.3644094854927624,1.1421751484792435,6224854559211.877,134776667520.55074,96966429348.16982,0.000927730819158,2.008664892855953e-05,1.4451541650380018e-05,0.0001784802734522,3.8643435352963375e-06,2.7802408331192286e-06
485,485,0.02,5350,100000.0,17.15,2.43,0.81,2.019274188832056,,0.535,1425.25,0.8632222359479396,5350.0,0.3876722419139241,0.0001674744651119,0.0001128252178939,5.225485937792813e-07,5.234179345061763e-07,4704561185916.271,101860223841.85686,71237605003.49458,1.3921601773169303,1.2007268655731955,6543961417373.917,141685770137.63712,99090248842.87868,0.0009570140895622,2.072067203088968e-05,1.4491339149570126e-05,0.0001835500122279,3.974110356497004e-06,2.7793587441548045e-06
486,486,0.02,5360,100000.0,17.15,2.43,0.81,2.0178527931454946,,0.5359999999999998,1398.9,0.855289227813987,5360.0,0.4027096738553155,0.0001631977799134,0.0001052769952525,-5.695974031277717e-07,-4.0638468256899444e-07,4661326291586.2295,100924128882.05046,68557324079.04826,1.340995943756197,1.1470942941315936,6251663903017.186,135357126707.52805,91947510519.92696,0.0009485103976722,2.0536555399143835e-05,1.3950393226696803e-05,0.0001813491608796,3.926458896109901e-06,2.6672265394360435e-06
487,487,0.02,5370,100000.0,17.15,2.43,0.81,2.016435691998448,,0.5370000000000001,1421.7,0.8705183519233941,5370.0,0.4186267885991128,0.0001544932803485,0.0001129857950234,-1.591772347576599e-07,2.483918129436112e-07,4744325017982.498,102721165526.9605,67837180264.16311,1.297927378429497,1.1311748830825112,6164903112799.687,133478636203.7363,88149450593.90858,0.0009656494063457,2.090763852271772e-05,1.3807429423990592e-05,0.0001840528230322,3.984996902350276e-06,2.6316967085611526e-06
488,488,0.02,5380,100000.0,17.15,2.43,0.81,2.0150228649131567,,0.5380000000000001,1425.2,0.8687903030429324,5380.0,0.4162809837974691,0.0001652028814259,0.0001083840399633,2.94923584279876e-07,-1.6886402946490966e-08,4734907151583.981,102517255759.06606,65765507746.75765,1.2989180544410508,1.127668378442571,6145792662512.013,133064868656.2234,85362006480.14572,0.0009638946311253,2.0869645224366204e-05,1.338801750508e-05,0.000183166075182,3.965797591099e-06,2.544085776276053e-06
489,489,0.02,5390,100000.0,17.15,2.43,0.81,2.0136142915459367,,0.5389999999999999,1394.15,0.8420069402011446,5390.0,0.3825059356861857,0.0001682506929354,0.0001069569112821,4.347488612537521e-07,-3.194315560247736e-07,4588937824096.239,99356818943.73508,61878088267.94905,1.429536195973594,1.2043803511139908,6563872913571.249,142116881431.4509,88508479106.61159,0.0009344098543506,2.0231259231813177e-05,1.2599755686892706e-05,0.0001770169149724,3.832659810414402e-06,2.386928894977441e-06
