"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"
3.42058e+2	6.65603e+14	1.02617e+3	1.66065e+14	1.71029e+3	4.77526e+13	2.39441e+3	1.41825e+13
3.41819e+2	6.66047e+14	1.02546e+3	1.66438e+14	1.70909e+3	4.79388e+13	2.39273e+3	1.42616e+13
3.41580e+2	6.66491e+14	1.02474e+3	1.66811e+14	1.70790e+3	4.81253e+13	2.39106e+3	1.43410e+13
3.41341e+2	6.66934e+14	1.02402e+3	1.67184e+14	1.70671e+3	4.83122e+13	2.38939e+3	1.44206e+13
3.41102e+2	6.67080e+14	1.02331e+3	1.67557e+14	1.70551e+3	4.84995e+13	2.38772e+3	1.45006e+13
3.40864e+2	6.67521e+14	1.02259e+3	1.67925e+14	1.70432e+3	4.86871e+13	2.38605e+3	1.45809e+13
3.40625e+2	6.67963e+14	1.02188e+3	1.68298e+14	1.70313e+3	4.88751e+13	2.38438e+3	1.46615e+13
3.40387e+2	6.68403e+14	1.02116e+3	1.68678e+14	1.70193e+3	4.90635e+13	2.38271e+3	1.47423e+13
3.40149e+2	6.68842e+14	1.02045e+3	1.69051e+14	1.70074e+3	4.92523e+13	2.38104e+3	1.48235e+13
3.39911e+2	6.69282e+14	1.01973e+3	1.69425e+14	1.69955e+3	4.94415e+13	2.37937e+3	1.49049e+13
3.39673e+2	6.69720e+14	1.01902e+3	1.69799e+14	1.69836e+3	4.96310e+13	2.37771e+3	1.49867e+13
3.39435e+2	6.70158e+14	1.01830e+3	1.70173e+14	1.69717e+3	4.98209e+13	2.37604e+3	1.50688e+13
3.39197e+2	6.70596e+14	1.01759e+3	1.70547e+14	1.69599e+3	5.00112e+13	2.37438e+3	1.51511e+13
3.38960e+2	6.71033e+14	1.01688e+3	1.70922e+14	1.69480e+3	5.02019e+13	2.37272e+3	1.52338e+13
3.38722e+2	6.71469e+14	1.01617e+3	1.71296e+14	1.69361e+3	5.03929e+13	2.37106e+3	1.53167e+13
3.38485e+2	6.71904e+14	1.01545e+3	1.71671e+14	1.69242e+3	5.05843e+13	2.36939e+3	1.54000e+13
3.38248e+2	6.72339e+14	1.01474e+3	1.72045e+14	1.69124e+3	5.07761e+13	2.36774e+3	1.54835e+13
3.38011e+2	6.73074e+14	1.01403e+3	1.72420e+14	1.69005e+3	5.09682e+13	2.36608e+3	1.55674e+13
3.37774e+2	6.73508e+14	1.01332e+3	1.72795e+14	1.68887e+3	5.11608e+13	2.36442e+3	1.56515e+13
3.37537e+2	6.73941e+14	1.01261e+3	1.73170e+14	1.68769e+3	5.13536e+13	2.36276e+3	1.57360e+13
3.37301e+2	6.74374e+14	1.01190e+3	1.73545e+14	1.68650e+3	5.15469e+13	2.36111e+3	1.58208e+13
3.37065e+2	6.74503e+14	1.01119e+3	1.73920e+14	1.68532e+3	5.17406e+13	2.35945e+3	1.59058e+13
3.36828e+2	6.74934e+14	1.01048e+3	1.74295e+14	1.68414e+3	5.19346e+13	2.35780e+3	1.59912e+13
3.36592e+2	6.75365e+14	1.00978e+3	1.74671e+14	1.68296e+3	5.21289e+13	2.35615e+3	1.60768e+13
3.36356e+2	6.75795e+14	1.00907e+3	1.75046e+14	1.68178e+3	5.23237e+13	2.35449e+3	1.61628e+13
3.36120e+2	6.76225e+14	1.00836e+3	1.75422e+14	1.68060e+3	5.25188e+13	2.35284e+3	1.62491e+13
3.35885e+2	6.76657e+14	1.00765e+3	1.75798e+14	1.67942e+3	5.27143e+13	2.35119e+3	1.63356e+13
3.35649e+2	6.77083e+14	1.00695e+3	1.76173e+14	1.67825e+3	5.29101e+13	2.34954e+3	1.64225e+13
3.35414e+2	6.77511e+14	1.00624e+3	1.76549e+14	1.67707e+3	5.31063e+13	2.34790e+3	1.65097e+13
3.35178e+2	6.77938e+14	1.00554e+3	1.76925e+14	1.67589e+3	5.33029e+13	2.34625e+3	1.65972e+13
3.34943e+2	6.78365e+14	1.00483e+3	1.77301e+14	1.67472e+3	5.34998e+13	2.34460e+3	1.66850e+13
3.34708e+2	6.78791e+14	1.00413e+3	1.77677e+14	1.67354e+3	5.36971e+13	2.34296e+3	1.67731e+13
3.34474e+2	6.79217e+14	1.00342e+3	1.78054e+14	1.67237e+3	5.38948e+13	2.34131e+3	1.68615e+13
3.34239e+2	6.79644e+14	1.00272e+3	1.78430e+14	1.67119e+3	5.40928e+13	2.33967e+3	1.69502e+13
3.34004e+2	6.80373e+14	1.00201e+3	1.78806e+14	1.67002e+3	5.42912e+13	2.33803e+3	1.70392e+13
3.33770e+2	6.80797e+14	1.00131e+3	1.79183e+14	1.66885e+3	5.44900e+13	2.33639e+3	1.71285e+13
3.33536e+2	6.81221e+14	1.00061e+3	1.79559e+14	1.66768e+3	5.46891e+13	2.33475e+3	1.72181e+13
3.33302e+2	6.81644e+14	9.99905e+2	1.79936e+14	1.66651e+3	5.48886e+13	2.33311e+3	1.73080e+13
3.33068e+2	6.82066e+14	9.99203e+2	1.80313e+14	1.66534e+3	5.50884e+13	2.33147e+3	1.73982e+13
3.32834e+2	6.82177e+14	9.98501e+2	1.80689e+14	1.66417e+3	5.52886e+13	2.32984e+3	1.74888e+13
3.32600e+2	6.82598e+14	9.97800e+2	1.81066e+14	1.66300e+3	5.54892e+13	2.32820e+3	1.75796e+13
3.32366e+2	6.83018e+14	9.97099e+2	1.81443e+14	1.66183e+3	5.56901e+13	2.32657e+3	1.76708e+13
3.32133e+2	6.83438e+14	9.96399e+2	1.81820e+14	1.66067e+3	5.58914e+13	2.32493e+3	1.77622e+13
3.31900e+2	6.83857e+14	9.95699e+2	1.82197e+14	1.65950e+3	5.60930e+13	2.32330e+3	1.78540e+13
3.31667e+2	6.84275e+14	9.95000e+2	1.82575e+14	1.65833e+3	5.62950e+13	2.32167e+3	1.79460e+13
3.31434e+2	6.84694e+14	9.94301e+2	1.82952e+14	1.65717e+3	5.64973e+13	2.32004e+3	1.80384e+13
3.31201e+2	6.85111e+14	9.93602e+2	1.83329e+14	1.65600e+3	5.67000e+13	2.31841e+3	1.81311e+13
3.30968e+2	6.85528e+14	9.92904e+2	1.83707e+14	1.65484e+3	5.69031e+13	2.31678e+3	1.82241e+13
3.30736e+2	6.85944e+14	9.92207e+2	1.84084e+14	1.65368e+3	5.71065e+13	2.31515e+3	1.83174e+13
3.30503e+2	6.86360e+14	9.91510e+2	1.84462e+14	1.65252e+3	5.73102e+13	2.31352e+3	1.84110e+13
3.30271e+2	6.86775e+14	9.90813e+2	1.84839e+14	1.65135e+3	5.75143e+13	2.31190e+3	1.85049e+13
3.30039e+2	6.87503e+14	9.90116e+2	1.85217e+14	1.65019e+3	5.77188e+13	2.31027e+3	1.85991e+13
3.29807e+2	6.87918e+14	9.89420e+2	1.85595e+14	1.64903e+3	5.79236e+13	2.30865e+3	1.86937e+13
3.29575e+2	6.88331e+14	9.88725e+2	1.85973e+14	1.64787e+3	5.81288e+13	2.30702e+3	1.87885e+13
3.29343e+2	6.88744e+14	9.88030e+2	1.86351e+14	1.64672e+3	5.83343e+13	2.30540e+3	1.88837e+13
3.29112e+2	6.89157e+14	9.87335e+2	1.86728e+14	1.64556e+3	5.85402e+13	2.30378e+3	1.89791e+13
3.28880e+2	6.89569e+14	9.86641e+2	1.87106e+14	1.64440e+3	5.87464e+13	2.30216e+3	1.90749e+13
3.28649e+2	6.89662e+14	9.85947e+2	1.87484e+14	1.64325e+3	5.89529e+13	2.30054e+3	1.91710e+13
3.28418e+2	6.90004e+14	9.85254e+2	1.87862e+14	1.64209e+3	5.91598e+13	2.29893e+3	1.92674e+13
3.28187e+2	6.90482e+14	9.84561e+2	1.88240e+14	1.64094e+3	5.93671e+13	2.29731e+3	1.93641e+13
3.27956e+2	6.90891e+14	9.83869e+2	1.88618e+14	1.63978e+3	5.95747e+13	2.29569e+3	1.94611e+13
3.27726e+2	6.91300e+14	9.83177e+2	1.88997e+14	1.63863e+3	5.97826e+13	2.29408e+3	1.95584e+13
3.27495e+2	6.91708e+14	9.82485e+2	1.89375e+14	1.63747e+3	5.99909e+13	2.29246e+3	1.96560e+13
3.27265e+2	6.92116e+14	9.81794e+2	1.89753e+14	1.63632e+3	6.01995e+13	2.29085e+3	1.97540e+13
3.27034e+2	6.92523e+14	9.81103e+2	1.90132e+14	1.63517e+3	6.04085e+13	2.28924e+3	1.98522e+13
3.26804e+2	6.92929e+14	9.80413e+2	1.90510e+14	1.63402e+3	6.06178e+13	2.28763e+3	1.99508e+13
3.26574e+2	6.93336e+14	9.79723e+2	1.90888e+14	1.63287e+3	6.08275e+13	2.28602e+3	2.00496e+13
3.26344e+2	6.93741e+14	9.79033e+2	1.91267e+14	1.63172e+3	6.10375e+13	2.28441e+3	2.01488e+13
3.26115e+2	6.94146e+14	9.78344e+2	1.91645e+14	1.63057e+3	6.12478e+13	2.28280e+3	2.02483e+13
3.25885e+2	6.94872e+14	9.77656e+2	1.92024e+14	1.62943e+3	6.14585e+13	2.28120e+3	2.03481e+13
3.25656e+2	6.95276e+14	9.76968e+2	1.92402e+14	1.62828e+3	6.16696e+13	2.27959e+3	2.04483e+13
3.25427e+2	6.95679e+14	9.76280e+2	1.92781e+14	1.62713e+3	6.18809e+13	2.27799e+3	2.05487e+13
3.25198e+2	6.96082e+14	9.75593e+2	1.93160e+14	1.62599e+3	6.20926e+13	2.27638e+3	2.06494e+13
3.24969e+2	6.96484e+14	9.74906e+2	1.93538e+14	1.62484e+3	6.23047e+13	2.27478e+3	2.07505e+13
3.24740e+2	6.96885e+14	9.74220e+2	1.93917e+14	1.62370e+3	6.25171e+13	2.27318e+3	2.08518e+13
3.24511e+2	6.97286e+14	9.73534e+2	1.94296e+14	1.62256e+3	6.27298e+13	2.27158e+3	2.09535e+13
3.24283e+2	6.97361e+14	9.72848e+2	1.94675e+14	1.62141e+3	6.29428e+13	2.26998e+3	2.10555e+13
3.24054e+2	6.97761e+14	9.72163e+2	1.95053e+14	1.62027e+3	6.31562e+13	2.26838e+3	2.11578e+13
3.23826e+2	6.98160e+14	9.71478e+2	1.95432e+14	1.61913e+3	6.33699e+13	2.26678e+3	2.12604e+13
3.23598e+2	6.98558e+14	9.70794e+2	1.95811e+14	1.61799e+3	6.35840e+13	2.26519e+3	2.13633e+13
3.23370e+2	6.98956e+14	9.70110e+2	1.96190e+14	1.61685e+3	6.37984e+13	2.26359e+3	2.14666e+13
3.23142e+2	6.99354e+14	9.69427e+2	1.96569e+14	1.61571e+3	6.40131e+13	2.26200e+3	2.15701e+13
3.22915e+2	6.99751e+14	9.68744e+2	1.96948e+14	1.61457e+3	6.42281e+13	2.26040e+3	2.16740e+13
3.22687e+2	7.00147e+14	9.68062e+2	1.97327e+14	1.61344e+3	6.44435e+13	2.25881e+3	2.17782e+13
3.22460e+2	7.00543e+14	9.67380e+2	1.97706e+14	1.61230e+3	6.46592e+13	2.25722e+3	2.18827e+13
3.22233e+2	7.00938e+14	9.66698e+2	1.98085e+14	1.61116e+3	6.48751e+13	2.25563e+3	2.19875e+13
3.22006e+2	7.01332e+14	9.66017e+2	1.98464e+14	1.61003e+3	6.50915e+13	2.25404e+3	2.20926e+13
3.21779e+2	7.02055e+14	9.65336e+2	1.98843e+14	1.60889e+3	6.53081e+13	2.25245e+3	2.21980e+13
3.21552e+2	7.02449e+14	9.64656e+2	1.99222e+14	1.60776e+3	6.55251e+13	2.25086e+3	2.23038e+13
3.21325e+2	7.02842e+14	9.63976e+2	1.99601e+14	1.60663e+3	6.57425e+13	2.24928e+3	2.24098e+13
3.21099e+2	7.03237e+14	9.63297e+2	1.99980e+14	1.60549e+3	6.59601e+13	2.24769e+3	2.25162e+13
3.20873e+2	7.03627e+14	9.62618e+2	2.00360e+14	1.60436e+3	6.61782e+13	2.24611e+3	2.26229e+13
3.20646e+2	7.04019e+14	9.61939e+2	2.00739e+14	1.60323e+3	6.63965e+13	2.24453e+3	2.27299e+13
3.20420e+2	7.04410e+14	9.61261e+2	2.01118e+14	1.60210e+3	6.66151e+13	2.24294e+3	2.28372e+13
3.20195e+2	7.04467e+14	9.60584e+2	2.01497e+14	1.60097e+3	6.68340e+13	2.24136e+3	2.29448e+13
3.19969e+2	7.04856e+14	9.59906e+2	2.01876e+14	1.59984e+3	6.70533e+13	2.23978e+3	2.30527e+13
3.19743e+2	7.05245e+14	9.59230e+2	2.02255e+14	1.59872e+3	6.72729e+13	2.23820e+3	2.31610e+13
3.19518e+2	7.05634e+14	9.58553e+2	2.02634e+14	1.59759e+3	6.74928e+13	2.23662e+3	2.32695e+13
3.19293e+2	7.06063e+14	9.57878e+2	2.03014e+14	1.59646e+3	6.77130e+13	2.23505e+3	2.33784e+13
3.19067e+2	7.06409e+14	9.57202e+2	2.03393e+14	1.59534e+3	6.79335e+13	2.23347e+3	2.34876e+13
3.18842e+2	7.06796e+14	9.56527e+2	2.03772e+14	1.59421e+3	6.81544e+13	2.23190e+3	2.35971e+13
3.18618e+2	7.07182e+14	9.55853e+2	2.04151e+14	1.59309e+3	6.83755e+13	2.23032e+3	2.37069e+13
3.18393e+2	7.07568e+14	9.55179e+2	2.04530e+14	1.59196e+3	6.85970e+13	2.22875e+3	2.38171e+13
3.18168e+2	7.07953e+14	9.54505e+2	2.04910e+14	1.59084e+3	6.88188e+13	2.22718e+3	2.39275e+13
3.17944e+2	7.08326e+14	9.53832e+2	2.05280e+14	1.58972e+3	6.90410e+13	2.22561e+3	2.40383e+13
3.17720e+2	7.09058e+14	9.53159e+2	2.05659e+14	1.58860e+3	6.92634e+13	2.22404e+3	2.41494e+13
3.17496e+2	7.09442e+14	9.52487e+2	2.06047e+14	1.58748e+3	6.94861e+13	2.22247e+3	2.42607e+13
3.17272e+2	7.09825e+14	9.51815e+2	2.06426e+14	1.58636e+3	6.97092e+13	2.22090e+3	2.43724e+13
3.17048e+2	7.10208e+14	9.51143e+2	2.06805e+14	1.58524e+3	6.99326e+13	2.21933e+3	2.44845e+13
3.16824e+2	7.10590e+14	9.50472e+2	2.07185e+14	1.58412e+3	7.01563e+13	2.21777e+3	2.45968e+13
3.16601e+2	7.10972e+14	9.49802e+2	2.07564e+14	1.58300e+3	7.03803e+13	2.21620e+3	2.47094e+13
3.16377e+2	7.11353e+14	9.49131e+2	2.07943e+14	1.58189e+3	7.06046e+13	2.21464e+3	2.48224e+13
3.16154e+2	7.11733e+14	9.48462e+2	2.08322e+14	1.58077e+3	7.08292e+13	2.21308e+3	2.49357e+13
3.15931e+2	7.11771e+14	9.47793e+2	2.08696e+14	1.57965e+3	7.10541e+13	2.21152e+3	2.50493e+13
3.15708e+2	7.12150e+14	9.47124e+2	2.09076e+14	1.57854e+3	7.12793e+13	2.20996e+3	2.51632e+13
3.15485e+2	7.12529e+14	9.46455e+2	2.09456e+14	1.57743e+3	7.15048e+13	2.20840e+3	2.52774e+13
3.15262e+2	7.12908e+14	9.45787e+2	2.09836e+14	1.57631e+3	7.17306e+13	2.20684e+3	2.53919e+13
3.15040e+2	7.13285e+14	9.45120e+2	2.10217e+14	1.57520e+3	7.19568e+13	2.20528e+3	2.55067e+13
3.14818e+2	7.13662e+14	9.44453e+2	2.10596e+14	1.57409e+3	7.21832e+13	2.20372e+3	2.56219e+13
3.14595e+2	7.14038e+14	9.43786e+2	2.10975e+14	1.57298e+3	7.24097e+13	2.20217e+3	2.57374e+13
3.14373e+2	7.14414e+14	9.43120e+2	2.11354e+14	1.57187e+3	7.26368e+13	2.20061e+3	2.58531e+13
3.14152e+2	7.14790e+14	9.42455e+2	2.11733e+14	1.57076e+3	7.28641e+13	2.19906e+3	2.59692e+13
3.13930e+2	7.15164e+14	9.41789e+2	2.12112e+14	1.56965e+3	7.30918e+13	2.19751e+3	2.60856e+13
3.13708e+2	7.15539e+14	9.41125e+2	2.12491e+14	1.56854e+3	7.33198e+13	2.19596e+3	2.62024e+13
3.13487e+2	7.16256e+14	9.40460e+2	2.12870e+14	1.56743e+3	7.35481e+13	2.19441e+3	2.63194e+13
3.13265e+2	7.16630e+14	9.39796e+2	2.13249e+14	1.56633e+3	7.37766e+13	2.19286e+3	2.64368e+13
3.13044e+2	7.17003e+14	9.39133e+2	2.13631e+14	1.56522e+3	7.40054e+13	2.19131e+3	2.65544e+13
3.12823e+2	7.17375e+14	9.38470e+2	2.14010e+14	1.56412e+3	7.42345e+13	2.18976e+3	2.66724e+13
3.12602e+2	7.17747e+14	9.37807e+2	2.14388e+14	1.56301e+3	7.44639e+13	2.18822e+3	2.67907e+13
3.12382e+2	7.18124e+14	9.37145e+2	2.14764e+14	1.56191e+3	7.46936e+13	2.18667e+3	2.69093e+13
3.12161e+2	7.18489e+14	9.36483e+2	2.15142e+14	1.56081e+3	7.49236e+13	2.18513e+3	2.70282e+13
3.11941e+2	7.18859e+14	9.35822e+2	2.15521e+14	1.55970e+3	7.51539e+13	2.18358e+3	2.71474e+13
3.11720e+2	7.18879e+14	9.35161e+2	2.15900e+14	1.55860e+3	7.53845e+13	2.18204e+3	2.72670e+13
3.11500e+2	7.19248e+14	9.34501e+2	2.16279e+14	1.55750e+3	7.56154e+13	2.18050e+3	2.73868e+13
3.11280e+2	7.19619e+14	9.33841e+2	2.16657e+14	1.55640e+3	7.58465e+13	2.17896e+3	2.75070e+13
3.11060e+2	7.19984e+14	9.33181e+2	2.17036e+14	1.55530e+3	7.60780e+13	2.17742e+3	2.76275e+13
3.10841e+2	7.20351e+14	9.32522e+2	2.17414e+14	1.55420e+3	7.63097e+13	2.17589e+3	2.77483e+13
3.10621e+2	7.20718e+14	9.31864e+2	2.17793e+14	1.55311e+3	7.65418e+13	2.17435e+3	2.78694e+13
3.10402e+2	7.21085e+14	9.31206e+2	2.18171e+14	1.55201e+3	7.67741e+13	2.17281e+3	2.79908e+13
3.10183e+2	7.21450e+14	9.30548e+2	2.18550e+14	1.55091e+3	7.70067e+13	2.17128e+3	2.81126e+13
3.09964e+2	7.21816e+14	9.29891e+2	2.18928e+14	1.54982e+3	7.72396e+13	2.16975e+3	2.82346e+13
3.09745e+2	7.22182e+14	9.29234e+2	2.19306e+14	1.54872e+3	7.74728e+13	2.16821e+3	2.83570e+13
3.09526e+2	7.22896e+14	9.28578e+2	2.19685e+14	1.54763e+3	7.77062e+13	2.16668e+3	2.84796e+13
3.09307e+2	7.23260e+14	9.27922e+2	2.20063e+14	1.54654e+3	7.79400e+13	2.16515e+3	2.86026e+13
3.09089e+2	7.23623e+14	9.27266e+2	2.20441e+14	1.54544e+3	7.81740e+13	2.16362e+3	2.87259e+13
3.08870e+2	7.23986e+14	9.26611e+2	2.20819e+14	1.54435e+3	7.84083e+13	2.16209e+3	2.88495e+13
3.08652e+2	7.24348e+14	9.25957e+2	2.21197e+14	1.54326e+3	7.86429e+13	2.16057e+3	2.89734e+13
3.08434e+2	7.24710e+14	9.25302e+2	2.21575e+14	1.54217e+3	7.88778e+13	2.15904e+3	2.90977e+13
3.08216e+2	7.25071e+14	9.24649e+2	2.21953e+14	1.54108e+3	7.91129e+13	2.15751e+3	2.92222e+13
3.07998e+2	7.25431e+14	9.23995e+2	2.22331e+14	1.53999e+3	7.93483e+13	2.15599e+3	2.93471e+13
3.07781e+2	7.25792e+14	9.23343e+2	2.22709e+14	1.53890e+3	7.95840e+13	2.15447e+3	2.94722e+13
3.07563e+2	7.25793e+14	9.22690e+2	2.23086e+14	1.53782e+3	7.98200e+13	2.15294e+3	2.95977e+13
3.07346e+2	7.26152e+14	9.22038e+2	2.23464e+14	1.53673e+3	8.00562e+13	2.15142e+3	2.97235e+13
3.07129e+2	7.26510e+14	9.21387e+2	2.23842e+14	1.53564e+3	8.02928e+13	2.14990e+3	2.98496e+13
3.06912e+2	7.26868e+14	9.20736e+2	2.24219e+14	1.53456e+3	8.05295e+13	2.14838e+3	2.99760e+13
3.06695e+2	7.27226e+14	9.20085e+2	2.24597e+14	1.53348e+3	8.07666e+13	2.14687e+3	3.01027e+13
3.06478e+2	7.27582e+14	9.19435e+2	2.24975e+14	1.53239e+3	8.10039e+13	2.14535e+3	3.02297e+13
3.06262e+2	7.27939e+14	9.18786e+2	2.25352e+14	1.53131e+3	8.12415e+13	2.14383e+3	3.03571e+13
3.06045e+2	7.28294e+14	9.18136e+2	2.25729e+14	1.53023e+3	8.14794e+13	2.14232e+3	3.04847e+13
3.05829e+2	7.28649e+14	9.17488e+2	2.26107e+14	1.52915e+3	8.17176e+13	2.14080e+3	3.06127e+13
3.05613e+2	7.29004e+14	9.16839e+2	2.26481e+14	1.52807e+3	8.19560e+13	2.13929e+3	3.07410e+13
3.05397e+2	7.29718e+14	9.16191e+2	2.26861e+14	1.52699e+3	8.21946e+13	2.13778e+3	3.08695e+13
3.05181e+2	7.30072e+14	9.15544e+2	2.27238e+14	1.52591e+3	8.24336e+13	2.13627e+3	3.09984e+13
3.04966e+2	7.30425e+14	9.14897e+2	2.27615e+14	1.52483e+3	8.26728e+13	2.13476e+3	3.11276e+13
3.04750e+2	7.30778e+14	9.14250e+2	2.27992e+14	1.52375e+3	8.29123e+13	2.13325e+3	3.12571e+13
3.04535e+2	7.31131e+14	9.13604e+2	2.28369e+14	1.52267e+3	8.31520e+13	2.13174e+3	3.13870e+13
3.04320e+2	7.31482e+14	9.12959e+2	2.28746e+14	1.52160e+3	8.33920e+13	2.13024e+3	3.15171e+13
3.04104e+2	7.31834e+14	9.12313e+2	2.29123e+14	1.52052e+3	8.36323e+13	2.12873e+3	3.16475e+13
3.03890e+2	7.32184e+14	9.11669e+2	2.29499e+14	1.51945e+3	8.38728e+13	2.12723e+3	3.17783e+13
3.03675e+2	7.32534e+14	9.11024e+2	2.29876e+14	1.51837e+3	8.41136e+13	2.12572e+3	3.19093e+13
3.03460e+2	7.32517e+14	9.10381e+2	2.30253e+14	1.51730e+3	8.44064e+13	2.12422e+3	3.20407e+13
3.03246e+2	7.32865e+14	9.09737e+2	2.30629e+14	1.51623e+3	8.46479e+13	2.12272e+3	3.21724e+13
3.03031e+2	7.33215e+14	9.09094e+2	2.31006e+14	1.51516e+3	8.48896e+13	2.12122e+3	3.23043e+13
3.02817e+2	7.33563e+14	9.08452e+2	2.31382e+14	1.51409e+3	8.51316e+13	2.11972e+3	3.24366e+13
3.02603e+2	7.33911e+14	9.07810e+2	2.31758e+14	1.51302e+3	8.53739e+13	2.11822e+3	3.25692e+13
3.02389e+2	7.34258e+14	9.07168e+2	2.32134e+14	1.51195e+3	8.56164e+13	2.11673e+3	3.27021e+13
3.02176e+2	7.34604e+14	9.06527e+2	2.32510e+14	1.51088e+3	8.58592e+13	2.11523e+3	3.28353e+13
3.01962e+2	7.34950e+14	9.05886e+2	2.32886e+14	1.50981e+3	8.61022e+13	2.11373e+3	3.29689e+13
3.01749e+2	7.35293e+14	9.05246e+2	2.33262e+14	1.50874e+3	8.63455e+13	2.11224e+3	3.31027e+13
3.01535e+2	7.35640e+14	9.04606e+2	2.33638e+14	1.50768e+3	8.65890e+13	2.11075e+3	3.32368e+13
3.01322e+2	7.36353e+14	9.03966e+2	2.34014e+14	1.50661e+3	8.68327e+13	2.10926e+3	3.33712e+13
3.01109e+2	7.36697e+14	9.03328e+2	2.34390e+14	1.50555e+3	8.70768e+13	2.10776e+3	3.35060e+13
3.00896e+2	7.37040e+14	9.02689e+2	2.34765e+14	1.50448e+3	8.73210e+13	2.10627e+3	3.36410e+13
3.00684e+2	7.37383e+14	9.02051e+2	2.35141e+14	1.50342e+3	8.75656e+13	2.10479e+3	3.37764e+13
3.00471e+2	7.37726e+14	9.01413e+2	2.35516e+14	1.50236e+3	8.78103e+13	2.10330e+3	3.39120e+13
3.00259e+2	7.38068e+14	9.00776e+2	2.35891e+14	1.50129e+3	8.80553e+13	2.10181e+3	3.40480e+13
3.00047e+2	7.38409e+14	9.00140e+2	2.36267e+14	1.50023e+3	8.83006e+13	2.10033e+3	3.41843e+13
2.99834e+2	7.38750e+14	8.99503e+2	2.36642e+14	1.49917e+3	8.85461e+13	2.09884e+3	3.43208e+13
2.99622e+2	7.39091e+14	8.98867e+2	2.37017e+14	1.49811e+3	8.87918e+13	2.09736e+3	3.44577e+13
2.99411e+2	7.39431e+14	8.98232e+2	2.37392e+14	1.49705e+3	8.90378e+13	2.09587e+3	3.45949e+13
2.99199e+2	7.39395e+14	8.97597e+2	2.37767e+14	1.49600e+3	8.92840e+13	2.09439e+3	3.47324e+13
2.98988e+2	7.39734e+14	8.96963e+2	2.38141e+14	1.49494e+3	8.95305e+13	2.09291e+3	3.48702e+13
2.98776e+2	7.40072e+14	8.96329e+2	2.38516e+14	1.49388e+3	8.97772e+13	2.09143e+3	3.50083e+13
2.98565e+2	7.40410e+14	8.95695e+2	2.38891e+14	1.49283e+3	9.00242e+13	2.08996e+3	3.51467e+13
2.98354e+2	7.40748e+14	8.95062e+2	2.39265e+14	1.49177e+3	9.02714e+13	2.08848e+3	3.52854e+13
2.98143e+2	7.41085e+14	8.94429e+2	2.39639e+14	1.49072e+3	9.05188e+13	2.08700e+3	3.54244e+13
2.97932e+2	7.41421e+14	8.93797e+2	2.40014e+14	1.48966e+3	9.07665e+13	2.08553e+3	3.55637e+13
2.97722e+2	7.41755e+14	8.93165e+2	2.40388e+14	1.48861e+3	9.10144e+13	2.08405e+3	3.57033e+13
2.97511e+2	7.42092e+14	8.92534e+2	2.40762e+14	1.48756e+3	9.12625e+13	2.08258e+3	3.58432e+13
2.97301e+2	7.42427e+14	8.91903e+2	2.41136e+14	1.48651e+3	9.15109e+13	2.08111e+3	3.59834e+13
2.97091e+2	7.43138e+14	8.91273e+2	2.41510e+14	1.48545e+3	9.17595e+13	2.07964e+3	3.61239e+13
2.96881e+2	7.43472e+14	8.90643e+2	2.41884e+14	1.48440e+3	9.20083e+13	2.07817e+3	3.62647e+13
2.96671e+2	7.43805e+14	8.90013e+2	2.42257e+14	1.48336e+3	9.22574e+13	2.07670e+3	3.64059e+13
2.96461e+2	7.44138e+14	8.89384e+2	2.42631e+14	1.48231e+3	9.25067e+13	2.07523e+3	3.65473e+13
2.96252e+2	7.44471e+14	8.88755e+2	2.43004e+14	1.48126e+3	9.27562e+13	2.07376e+3	3.66890e+13
2.96042e+2	7.44803e+14	8.88127e+2	2.43378e+14	1.48021e+3	9.30059e+13	2.07230e+3	3.68310e+13
2.95833e+2	7.45134e+14	8.87499e+2	2.43751e+14	1.47917e+3	9.32559e+13	2.07083e+3	3.69733e+13
2.95624e+2	7.45465e+14	8.86872e+2	2.44124e+14	1.47812e+3	9.35061e+13	2.06937e+3	3.71160e+13
2.95415e+2	7.45796e+14	8.86245e+2	2.44497e+14	1.47708e+3	9.37565e+13	2.06791e+3	3.72589e+13
2.95206e+2	7.46125e+14	8.85619e+2	2.44870e+14	1.47603e+3	9.40072e+13	2.06644e+3	3.74021e+13
2.94998e+2	7.46072e+14	8.84993e+2	2.45243e+14	1.47499e+3	9.42581e+13	2.06498e+3	3.75456e+13
2.94789e+2	7.46400e+14	8.84367e+2	2.45616e+14	1.47395e+3	9.45092e+13	2.06352e+3	3.76894e+13
2.94581e+2	7.46729e+14	8.83742e+2	2.45988e+14	1.47290e+3	9.47605e+13	2.06207e+3	3.78335e+13
2.94373e+2	7.47057e+14	8.83118e+2	2.46361e+14	1.47186e+3	9.50121e+13	2.06061e+3	3.79779e+13
2.94164e+2	7.47384e+14	8.82493e+2	2.46733e+14	1.47082e+3	9.52638e+13	2.05915e+3	3.81227e+13
2.93957e+2	7.47711e+14	8.81870e+2	2.47105e+14	1.46978e+3	9.55158e+13	2.05770e+3	3.82677e+13
2.93749e+2	7.48038e+14	8.81246e+2	2.47477e+14	1.46874e+3	9.57680e+13	2.05624e+3	3.84130e+13
