,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
193,193,2.25,0.02,1065,1,100000.0,,100000.0,100.0,1065.0,1.0634712414330123,0.0483643545017649,0.0324950609547807,-1.345742072414933e-05,1.1781719896726112e-05,1052317689901192.0,1268632586917221.8,1129895542147824.8,1.0014390054658473,100.14390054658472,1053831980808767.2,1270458156143947.5,1131521468008812.2,0.0489729655991746,0.0590398704054122,0.0525832987958816,0.0250692696348708,0.0302225199616264,0.026917399828185
194,194,2.25,0.02,1070,1,100000.0,,100000.0,100.0,1070.0,1.068346613097765,0.0464383560242578,0.0321292799316422,-4.3570583577671455e-05,2.659923983542854e-06,1036940547159361.4,1265683491257406.0,1128126089761488.2,1.0015494778494205,100.15494778494204,1038547263568350.6,1267644639791486.5,1129874096148927.2,0.0484910120628442,0.0591878421674578,0.0527551709467741,0.024762463663941,0.0302249165086364,0.0269400028599416
195,195,2.25,0.02,1075,1,100000.0,,100000.0,100.0,1075.0,1.0740210096092369,0.0482702897025439,0.0337994378866152,2.0224509491123723e-05,-1.703848383463192e-05,1019246179407283.8,1262734395597590.0,1126356637375151.8,1.000911767346834,100.09117673468336,1020175494792052.2,1263885715587219.5,1127383612577999.5,0.047886287685842,0.0593258662726188,0.0529185579146049,0.0243959903398764,0.0302239603534669,0.026959714149372
196,196,2.25,0.02,1080,1,100000.0,,100000.0,100.0,1080.0,1.078702770992527,0.0480412238957372,0.0328403786652407,3.794053208251416e-05,-2.8363178638101577e-05,1005353461196134.6,1259785299811139.8,1124587184988815.2,1.0012038378948953,100.12038378948954,1006563743790486.8,1261301877094484.5,1125941005658218.5,0.0474515305796058,0.0594604216178891,0.0530792256232347,0.0241190284095705,0.0302229997795536,0.0269795164692756
197,197,2.25,0.02,1085,1,100000.0,,100000.0,100.0,1085.0,1.0837023758998383,0.0488609589984932,0.0317518955499554,3.268922489865906e-05,2.8777745067809414e-08,994085642901252.2,1256836202411889.8,1122817732602478.8,1.0011988631203206,100.11988631203204,995277415516966.8,1258342976983245.0,1124163837372937.8,0.0471403794873767,0.0596002325938985,0.0532449637393008,0.0239020351743508,0.0302196730563088,0.0269973006155921
198,198,2.25,0.02,1090,1,100000.0,,100000.0,100.0,1090.0,1.0514530869482424,0.0470703995569313,0.0320995013627952,-2.236181884406943e-05,5.71479357947917e-06,979930083924770.0,1253887105012639.8,1121048280216142.0,1.0503854957956418,105.03854957956416,1029304347048384.4,1317064828470463.2,1177532853625684.2,0.0466832543118949,0.0597343948940387,0.0534060366344058,0.0236144801774771,0.0302163314218531,0.0270151644749293
199,199,2.25,0.02,1095,1,100000.0,,100000.0,100.0,1095.0,1.093197728597897,0.0476300370931783,0.031673422914082,1.0476548085741832e-05,-9.632212992831289e-06,965774498926809.2,1250938007613389.8,1119278824511982.8,1.0016519481630173,100.16519481630174,967369908336200.2,1253004492357115.2,1121127815110039.6,0.046218246742749,0.0598650736377956,0.0535643723692371,0.0233231260510067,0.0302097279085159,0.0270302033645785
200,200,2.25,0.02,1100,1,100000.0,,100000.0,100.0,1100.0,1.0987326414089238,0.0477770996747436,0.03122958798854,-9.902279574633104e-06,-2.200405072038704e-06,951618639374169.2,1247988911400319.2,1117509363985108.2,1.00115383800479,100.11538380047898,952716653126345.6,1249428888435848.8,1118798788759982.8,0.0457521049686617,0.060001052219473,0.0537278313065974,0.0230305165156297,0.030203096120763,0.0270453065952509
201,201,2.25,0.02,1105,1,100000.0,,100000.0,100.0,1105.0,1.1029227546510127,0.0472208747060775,0.0319359188629015,-1.0029793302778814e-05,-1.2024672560902272e-05,937462755867614.0,1245039815740503.5,1115739903458233.8,1.0018856539212213,100.18856539212214,939230486189214.8,1247387529951130.8,1117843802782252.8,0.0452763861897019,0.060131352596351,0.0538865895632121,0.0227345542787552,0.0301936531270167,0.0270579809569804
202,202,2.25,0.02,1110,1,100000.0,,100000.0,100.0,1110.0,1.1084034450279887,0.0488441258768083,0.0330372908425114,1.9632498344983788e-06,4.851541326789028e-06,923307388514069.8,1242090720080687.5,1113970442931359.2,1.0014443413240224,100.14443413240224,924640959530075.8,1243884723035884.8,1115579396475824.6,0.0448010733858244,0.0602691998292597,0.0540524988581814,0.0224373855057075,0.0301841712372343,0.0270707075248686
203,203,2.25,0.02,1115,1,100000.0,,100000.0,100.0,1115.0,1.1138812071352504,0.0460579719558496,0.0318220227636775,-6.044641132501211e-06,1.205189343430115e-05,909151711885790.2,1239141623914584.5,1112200982404484.2,1.0010046314916772,100.10046314916772,910065074326263.2,1240386504612617.2,1113318334536482.2,0.0443129188842215,0.0603969409601545,0.0542097333942353,0.0246405281756527,0.0335841682950348,0.0301437255032843
204,204,2.25,0.02,1120,1,100000.0,,100000.0,100.0,1120.0,1.1180918550054455,0.048573920538112,0.0313235727618611,-3.351117008778624e-05,-2.098772113538792e-06,894996022287927.2,1236192526515334.5,1110431521877610.0,1.0017112776085058,100.17112776085058,896527608940570.4,1238307995105762.8,1112331778476778.0,0.0438153637207794,0.0605189563186166,0.0543622092238012,0.0274178692479789,0.037870296865322,0.034017655405713
205,205,2.25,0.02,1125,1,100000.0,,100000.0,100.0,1125.0,1.119813202432897,0.0477396980910295,0.0324191304257776,3.294887299693007e-05,-2.030805263369393e-05,880840463311445.1,1233243429116084.5,1108662061350735.4,1.0047249972106935,100.47249972106934,885002432043657.8,1239070500878764.5,1113900486498219.2,0.0433180510522668,0.0606485556095921,0.0545218819679971,0.027095405199244,0.0379356215035623,0.0341033921947633
206,206,2.25,0.02,1130,1,100000.0,,100000.0,100.0,1130.0,1.1289479497504544,0.0467021634865121,0.0322950993958778,2.411214015472658e-05,-4.415929963048829e-06,866415113503451.6,1230294331716834.5,1106892600823860.8,1.0009323603474285,100.09323603474284,867222924599694.9,1231441409367393.5,1107924623593731.0,0.0427995802547761,0.0607746565897144,0.0546787999932436,0.0267619394501126,0.0380014866985484,0.0341898384496587
207,207,2.25,0.02,1135,1,100000.0,,100000.0,100.0,1135.0,1.1274337296970998,0.0473236788365176,0.0312504713030706,1.999619761476892e-06,1.5720356939719791e-06,851529005625065.0,1227345217093315.5,1105123140296986.2,1.0069309587472914,100.69309587472914,857430918035174.2,1235851896161674.5,1112782703193061.8,0.0422472572567881,0.0608927808529175,0.0548289269069405,0.0264081763511459,0.0380632353362334,0.0342728040805517
208,208,2.25,0.02,1140,1,100000.0,,100000.0,100.0,1140.0,1.1369741789580077,0.0481733218507715,0.0305470201673852,-2.405657535879572e-05,8.232636572957427e-06,837334271750517.0,1224396100560155.5,1103353679770111.8,1.0026777725215836,100.26777725215835,839576462454790.8,1227674754793769.5,1106308209935388.4,0.0417290757144224,0.0610185433804165,0.054986318840932,0.0260730773488479,0.0381254838271379,0.0343564413954304
209,209,2.25,0.02,1145,1,100000.0,,100000.0,100.0,1145.0,1.1438676988875611,0.0463900475771554,0.0310157751863267,2.5000191364021124e-05,6.681992296409388e-06,822293644361711.0,1221446984026995.2,1101584219243237.2,1.000990254253464,100.09902542534635,823107924140636.6,1222656527098308.2,1102675067701891.4,0.0411592513892328,0.0611385528988388,0.0551389179730785,0.0259755482488311,0.0385844585867016,0.0347980970463597
210,210,2.25,0.02,1150,1,100000.0,,100000.0,100.0,1150.0,1.1089939710583496,0.0467273681734613,0.0315324431381386,2.662282962635538e-05,-2.9143195630313827e-05,808061960651084.8,1218497887871392.0,1099814759568579.2,1.0505946780604103,105.05946780604106,848945595403090.5,1280147396225535.5,1155459533255039.5,0.0406279864081222,0.061264009491149,0.0552968228664068,0.0259010821415181,0.0390569231319761,0.0352527328536629
211,211,2.25,0.02,1155,1,100000.0,,100000.0,100.0,1155.0,1.1536717384167787,0.0473542843599058,0.0304643079061689,-1.17375253067092e-05,2.434551761924333e-06,793213051779265.2,1215548811345215.5,1098045307182242.6,1.0011516029999776,100.11516029999775,794126518309316.0,1216948641002980.0,1099309819452105.4,0.04005040229153,0.0613747073250561,0.0554417961080315,0.0255342664983916,0.0391296477296609,0.0353471005526295
212,212,2.25,0.02,1160,1,100000.0,,100000.0,100.0,1160.0,1.158336380160517,0.0477644388408061,0.0309422112969085,-6.16962262242678e-06,-1.671113501779091e-05,778172770366753.1,1212599734819038.5,1096275854795906.0,1.001437161713937,100.14371617139372,779291130479152.5,1214342436732250.8,1097851380482332.4,0.0394610889947232,0.0614908512259044,0.0555920750715538,0.0251581010292729,0.039202999383118,0.0354422819214163
213,213,2.25,0.02,1165,1,100000.0,,100000.0,100.0,1165.0,1.125937810088994,0.0459915075480339,0.030286157007133,4.914677953210214e-05,-3.137249960457368e-05,763132321897168.4,1209650656026329.8,1094506402409569.8,1.0485649805564292,104.85649805564292,800193828272087.2,1268397316616320.2,1147661084561477.5,0.0388694655100174,0.0616124793884973,0.0557477093267248,0.0247759776989013,0.0392727143343407,0.035534422326641
214,214,2.25,0.02,1170,1,100000.0,,100000.0,100.0,1170.0,1.167285398297281,0.0467316570698556,0.0301561903573071,-1.458730347145357e-05,-3.982143954797833e-06,748091846574974.2,1206701560366513.8,1092736950023232.8,1.002327846948821,100.23278469488214,749833289897462.0,1209510576911950.5,1095280674398208.6,0.0382683284956291,0.0617283184139956,0.055898505984599,0.0243906142411627,0.0393430197078869,0.0356273438042479
215,215,2.25,0.02,1175,1,100000.0,,100000.0,100.0,1175.0,1.1726230778029276,0.0477263245962382,0.0316511383294396,-2.247615686448912e-05,9.630850450959038e-06,733051565162461.9,1203752464706697.8,1090967497636896.2,1.002029533047644,100.2029533047644,734539317539586.2,1206195520115003.0,1093181652227256.0,0.0376564410222232,0.0618360779061124,0.0560423784414422,0.0239992262238568,0.0394094073199594,0.0357169632028003
216,216,2.25,0.02,1180,1,100000.0,,100000.0,100.0,1180.0,1.1770506762217792,0.0492170242263553,0.0307133525236554,1.1335425310539434e-05,8.45685917373647e-06,718011238002888.0,1200803369046881.8,1089198044966755.8,1.002507981794921,100.2507981794921,719811997116348.0,1203814962035731.0,1091929733834595.6,0.0370434953524909,0.06195161254616,0.0561936924955288,0.0236045813869574,0.0394763471018064,0.0358073279889656
217,217,2.25,0.02,1185,1,100000.0,,100000.0,100.0,1185.0,1.183523147132405,0.047491589151958,0.0302379434220905,-5.9102831400834304e-05,1.1827136701613822e-06,702970611290120.1,1197854273387065.8,1087428591954226.2,1.001248536753591,100.1248536753591,703848295935010.4,1199349838472835.5,1088786286518187.2,0.0364211982228477,0.0620613255126685,0.0563401252693504,0.0232046388537195,0.0395404521425433,0.0358953665348785
218,218,2.25,0.02,1190,1,100000.0,,100000.0,100.0,1190.0,1.1875689140210626,0.0453501856368638,0.0316359703611091,9.524136098318947e-06,-3.406659338916769e-05,687930329877607.9,1194905177727250.0,1085659138941697.2,1.002051500430952,100.2051500430952,689341619245816.8,1197356526214304.5,1087886369133103.0,0.0357897198092195,0.0621651926831785,0.0564816445844957,0.0228014229090537,0.0396050836985548,0.0359841281696258
219,219,2.25,0.02,1195,1,100000.0,,100000.0,100.0,1195.0,1.1930059843797154,0.0472813843267137,0.0305767072167403,1.607530615072439e-05,2.429607909835757e-06,672890048465095.1,1191956082067434.0,1083889685929168.0,1.0016718598870828,100.16718598870828,674015026345541.2,1193948865628207.2,1085701797617096.0,0.0351569119168664,0.0622768832465381,0.0566306699032547,0.0223924222198773,0.0396658918022167,0.0360696603292912
220,220,2.25,0.02,1200,1,100000.0,,100000.0,100.0,1200.0,1.1594918294704155,0.0475583831114317,0.0311872508926891,-8.224797874847291e-06,-1.3227065969905004e-05,657193620307996.2,1189006985821919.5,1082120232916638.8,1.0488563300648774,104.88563300648777,689301688738295.6,1247097503570680.2,1134988656185896.2,0.0344804793721277,0.0623827279831701,0.0567747817633376,0.0219582021733885,0.039727189938352,0.0361558817919777
221,221,2.25,0.02,1205,1,100000.0,,100000.0,100.0,1205.0,1.2026741022231362,0.0470305514393382,0.0309143444343275,1.1077686524173946e-05,6.222436172399541e-07,641809124673316.4,1186057888422669.5,1080350779904109.8,1.0019373593590513,100.1937359359051,643052539587726.8,1188355708773181.5,1082443807598615.2,0.0338173354542892,0.0624941527614012,0.0569243772452076,0.0215289830290867,0.0397853803720277,0.0362395184360381
222,222,2.25,0.02,1210,1,100000.0,,100000.0,100.0,1210.0,1.2073043821263127,0.0454590941659442,0.029594486206995,1.0454313202823764e-05,1.0550881743725174e-05,626343481099674.9,1183108791023419.5,1078581314842156.2,1.0022432379773585,100.22432379773582,627748518583348.2,1185762785594789.2,1081000829409279.4,0.0331393803383534,0.0625974299892732,0.057066956864691,0.0210936225470111,0.0398440329036125,0.0363238188439273
223,223,2.25,0.02,1215,1,100000.0,,100000.0,100.0,1215.0,1.2098917377314593,0.0480147102012067,0.0301037215538842,-4.6606816301835645e-06,-9.82361009582402e-06,610728561848291.2,1180159693624169.5,1076811846800872.2,1.0042405754909771,100.42405754909772,613318402419304.8,1185164249896390.8,1081378148726810.0,0.0324443541593005,0.0626948229645523,0.0572045702509922,0.0206475795707143,0.0398989710035995,0.0364049754316744
224,224,2.25,0.02,1220,1,100000.0,,100000.0,100.0,1220.0,1.2155571527159963,0.0468013649690961,0.0296841053552235,-9.73880658840903e-06,-7.18452839455e-06,595493398945742.2,1177210597870163.2,1075042378759588.8,1.003671336617816,100.3671336617816,597679655666959.5,1181532534245004.5,1078989221210432.8,0.0317675142772029,0.0628001159061084,0.0573497946010903,0.0202109496348325,0.0399543372693418,0.036486764439181
225,225,2.25,0.02,1225,1,100000.0,,100000.0,100.0,1225.0,1.219737807554247,0.0456285519343762,0.0306041621721023,-1.4184193431671773e-05,1.533841506476146e-05,579568054415220.4,1174261502210347.5,1073272910718304.8,1.004361003384463,100.43610033844628,582095552662051.8,1179382460595731.0,1077953457514399.4,0.0310446651175477,0.0628995246008361,0.0574900528749891,0.0197456720291779,0.0400066606889338,0.0365660162450254
226,226,2.25,0.02,1230,1,100000.0,,100000.0,100.0,1230.0,1.2283051208780535,0.0467070805167921,0.0305362320945153,-1.3359175430650235e-06,1.3525703303950726e-06,563642684238838.2,1171312406550531.5,1071503442677021.2,1.001381209898392,100.13812098983922,564421193093465.2,1172930234840568.5,1072983413838207.8,0.0303126294357697,0.0629930271892623,0.0576253142376581,0.0192768211467689,0.0400593858475388,0.0366458765459283
227,227,2.25,0.02,1235,1,100000.0,,100000.0,100.0,1235.0,1.2324403071217376,0.0458555921175735,0.0304941417388694,-4.076195345141939e-05,-1.5383525922042686e-05,547717665606769.4,1168363309925364.2,1069733976989333.4,1.002082540661244,100.2082540661244,548858309916277.1,1170796474025389.5,1071961741493128.0,0.0295770083776429,0.0630921614834366,0.0577661316879605,0.0188024643103446,0.040108455169236,0.0367226331866121
228,228,2.25,0.02,1240,1,100000.0,,100000.0,100.0,1240.0,1.197713395571128,0.0444636527791935,0.0300809191241792,-2.0354585472694843e-05,8.660859443864815e-06,545000000000000.0,1165414212526114.2,1067964524602996.8,1.0493445237788348,104.93445237788347,571892765459465.0,1222921021848301.2,1120662725482221.6,0.0295494039949828,0.0631876979585854,0.0579040645684475,0.0187796339177417,0.0401578940803187,0.0367999684572097
229,229,2.25,0.02,1245,1,100000.0,,100000.0,100.0,1245.0,1.2437051307138518,0.0458964144296948,0.0296703341187587,-5.882426264684922e-07,2.2225238727578556e-05,545000000000000.0,1162465115126864.2,1066195072216660.2,1.0010413909073748,100.10413909073748,545567558044519.2,1163675695727897.8,1067305398070354.6,0.0296718161734649,0.0632889012919449,0.0580476040144346,0.0188489678893133,0.0402041607843544,0.0368746361100108
230,230,2.25,0.02,1250,1,100000.0,,100000.0,100.0,1250.0,1.2479556017111235,0.0456586680549552,0.029804486109946,-2.9577651189863213e-05,-3.057143149709023e-05,545000000000000.0,1159516018013076.2,1064425619830323.8,1.0016397809145712,100.16397809145712,545893680598441.3,1161417370249553.8,1066171044646702.0,0.0297909800938402,0.0633818690112229,0.0581840044986031,0.0189188157168495,0.0402507703954578,0.0369498571483729
231,231,2.25,0.02,1255,1,100000.0,,100000.0,100.0,1255.0,1.2536227613794837,0.0454431647384298,0.0305176665616964,2.7021456441251343e-05,-1.0204079385146108e-05,545000000000000.0,1156566922353260.2,1062656167443987.2,1.0010991266158116,100.10991266158116,545599024005617.4,1157838135840586.5,1063824161121081.2,0.0299057606121469,0.0634642449758242,0.0583110843240394,0.0189873307471079,0.0402937957539192,0.0370220259114
232,232,2.25,0.02,1260,1,100000.0,,100000.0,100.0,1260.0,1.2572451132165043,0.0460248295277082,0.0293547732133694,2.2993730011793536e-05,-2.2023264098575387e-06,545000000000000.0,1153617826693444.2,1060886715057650.2,1.0021948095163344,100.2194809516334,546196171186402.2,1156149798077684.0,1063215159315611.6,0.0300282077181354,0.0635616068390727,0.0584523424681862,0.0190563438393812,0.0403371338802017,0.0370947192968261
233,233,2.25,0.02,1265,1,100000.0,,100000.0,100.0,1265.0,1.2617841196726205,0.0466509372718955,0.0293000060460987,-1.7129761915320425e-05,9.206311047656446e-06,545000000000000.0,1150668731033628.2,1059117262358921.8,1.0025597017199583,100.25597017199584,546395037437377.3,1153614099763557.5,1061828286637019.2,0.0301473672725725,0.0636507024652032,0.0585864166845063,0.0191242497241019,0.0403773874532157,0.0371648128668977
234,234,2.25,0.02,1270,1,100000.0,,100000.0,100.0,1270.0,1.268480267327868,0.0450382406009696,0.0292444611626373,8.726096243364484e-06,8.346999125901885e-06,545000000000000.0,1147719634028809.5,1057347809346392.2,1.0011983806227271,100.11983806227268,545653117439386.2,1149095038998552.5,1058614914472595.8,0.0302643089303453,0.0637338377425154,0.0587154142181342,0.0191926412948165,0.0404179288861157,0.0372354077589823
235,235,2.25,0.02,1275,1,100000.0,,100000.0,100.0,1275.0,1.2294580658474974,0.0457391398474454,0.0289205283106811,-3.742233679133402e-07,-8.733218692929723e-06,545000000000000.0,1144770536629559.5,1055578356333863.2,1.050764152145253,105.07641521452533,572666462919163.1,1202883842322425.2,1109163896616032.0,0.0303845730671762,0.0638226862667365,0.0588500875158825,0.0192599241618399,0.0404554013177873,0.0373034111740729
236,236,2.25,0.02,1280,1,100000.0,,100000.0,100.0,1280.0,1.2787316346907571,0.0459288486415658,0.0307780879494697,1.2386856555449791e-06,-1.876015311184941e-05,545000000000000.0,1141821439230309.5,1053808903321334.0,1.000992168588975,100.09921685889752,545540731880991.6,1142954318596532.2,1054854459413992.2,0.0305026105754663,0.0639055682707533,0.0589796744935226,0.0193276804301029,0.0404931374049241,0.0373718930601688
237,237,2.25,0.02,1285,1,100000.0,,100000.0,100.0,1285.0,1.2798245063610694,0.0467839704135977,0.0295950410606218,-1.6030807061104282e-06,6.878451739217771e-06,545000000000000.0,1138872342496173.8,1052039450308804.8,1.0040752632689434,100.40752632689431,547221018481574.1,1143513547121563.5,1056326788038127.8,0.0306195173057326,0.0639848099084071,0.0591063122110899,0.0193941205567002,0.040527389924885,0.0374373943664102
238,238,2.25,0.02,1290,1,100000.0,,100000.0,100.0,1290.0,1.2882178442115673,0.0468627564456403,0.0290486370270443,-2.6153577550383724e-05,2.173587497697982e-05,545000000000000.0,1135923246836357.8,1050269997296276.0,1.001383619504991,100.1383619504991,545754072630220.1,1137494932396853.5,1051723171350041.8,0.0307397858085017,0.064069793215867,0.0592386692807031,0.019461019043232,0.0405618787859308,0.0375033475558129
239,239,2.25,0.02,1295,1,100000.0,,100000.0,100.0,1295.0,1.2928117843115845,0.0466704923618892,0.0288287131253778,-4.500662399930421e-05,2.370406318127151e-05,545000000000000.0,1132974151176541.8,1048500531548199.8,1.001693348296128,100.1693348296128,545922874821389.7,1134892671024993.5,1050276008136786.0,0.0308589322651239,0.0641511423656755,0.0593680860238391,0.0195268413453096,0.0405934064190116,0.0375667954679168
240,240,2.25,0.02,1300,1,100000.0,,100000.0,100.0,1300.0,1.2941612677958347,0.0459533585214722,0.0291802499579497,3.726593387067296e-05,1.1307768911019134e-05,545000000000000.0,1130025055516725.8,1046731063506915.8,1.00453778436109,100.45377843610898,547473092476793.9,1135152865541289.0,1051480903357164.4,0.0309803490096698,0.0642359093753757,0.0595010892967104,0.019593110415266,0.0406251480454245,0.0376306739493209
241,241,2.25,0.02,1305,1,100000.0,,100000.0,100.0,1305.0,1.2607307436955706,0.0470312729522893,0.0294688436911342,-8.613672199277728e-06,1.0352407881720353e-05,545000000000000.0,1124151919713820.0,1044961595465632.0,1.048962565947011,104.89625659470111,571684598441121.1,1179193282217267.0,1096125596495712.0,0.0310983646882682,0.064145479567481,0.0596267830844492,0.019785733215708,0.0408113210594196,0.0379363877954929
242,242,2.25,0.02,1310,1,100000.0,,100000.0,100.0,1310.0,1.2653945281896288,0.0473040586583062,0.0306858468730078,1.069714703457624e-05,-5.720431720734847e-06,545000000000000.0,1118253728394188.0,1043192127424348.0,1.049147358202127,104.91473582021273,571785310220159.2,1173212944944441.2,1094462264584511.6,0.0312152277591515,0.0640487060997157,0.0597495043194585,0.0199821810275606,0.0410002723587474,0.0382481723609531
243,243,2.25,0.02,1315,1,100000.0,,100000.0,100.0,1315.0,1.3127578040327534,0.0442657342765548,0.030048808334024,2.8112789227044985e-05,2.193327569043612e-05,545000000000000.0,1112355537074556.0,1041422659383064.2,1.0017090923740746,100.17090923740744,545931455343870.6,1114256655440229.6,1043202546908404.2,0.0313355180916121,0.0639563982684491,0.0598780157506658,0.0200440232952006,0.0409102390782896,0.038301467972154
244,244,2.25,0.02,1320,1,100000.0,,100000.0,100.0,1320.0,1.3160294369269878,0.0450109131332199,0.0304225605316488,2.9055433448615683e-05,-8.807022420720347e-06,545000000000000.0,1108228671832698.8,1039653194287356.2,1.0030377876695318,100.30377876695316,546655594279894.7,1111595235227014.0,1042811439941552.0,0.0314535119405191,0.0639590527748907,0.0600013654321398,0.0201062495388474,0.040884994902704,0.0383550946022044
245,245,2.25,0.02,1325,1,100000.0,,100000.0,100.0,1325.0,1.3237688711971942,0.0465532280571704,0.0286822080954709,-7.315430186960589e-06,3.2899584409046272e-06,545000000000000.0,1105279574433448.8,1037883741274827.2,1.0009305515068416,100.09305515068417,545507150571228.6,1106308094006919.0,1038849545554196.8,0.0315703400838958,0.0640257835828397,0.0601217296873255,0.0203631744133911,0.0412972490821045,0.0387790965952333
246,246,2.25,0.02,1330,1,100000.0,,100000.0,100.0,1330.0,1.3287141890847125,0.044451475000866,0.0299599173119933,-3.177323512439994e-05,-1.5164406876001037e-05,545000000000000.0,1102330477034199.2,1036114288262298.0,1.000967946217563,100.09679462175627,545527530688571.8,1103397473649948.4,1037117191168584.2,0.0316894734427029,0.0640959126184538,0.0602457178376021,0.0206267504352433,0.0417201754989856,0.0392140749474793
247,247,2.25,0.02,1335,1,100000.0,,100000.0,100.0,1335.0,1.2903420442821436,0.0450282820723526,0.0295814934348505,-1.6539449531777435e-05,1.19507928456393e-06,545000000000000.0,1099381379999823.2,1034344835249768.8,1.048144152733962,104.8144152733962,571238563240009.2,1152310165071408.5,1084142490977618.6,0.03180744109598,0.0641624008924066,0.0603667200369508,0.0207022821891998,0.0417609239675381,0.0392904562573984
248,248,2.25,0.02,1340,1,100000.0,,100000.0,100.0,1340.0,1.3368136624612816,0.0457669278000273,0.0292872199880262,-1.3842404296443906e-05,-1.8650003132646e-05,545000000000000.0,1096432284340007.2,1032575382237239.8,1.002390084715257,100.23900847152568,546302596169814.9,1099052850384122.4,1035043324875675.4,0.0319289102317858,0.0642346568475668,0.0604935902513848,0.0207783691458373,0.0418019720136339,0.039367399014733
249,249,2.25,0.02,1345,1,100000.0,,100000.0,100.0,1345.0,1.343004585033987,0.0447575242402559,0.0291294607881192,-3.284229982102663e-05,-1.0911411671446196e-05,545000000000000.0,1093483188680191.2,1030805929224710.6,1.001487277122579,100.14872771225788,545810566031805.5,1095109501210639.8,1032339023301065.2,0.0320468735191243,0.064298564115455,0.060613040801152,0.0208534214916509,0.0418401207845551,0.0394418908591116
250,250,2.25,0.02,1350,1,100000.0,,100000.0,100.0,1350.0,1.3051535073286495,0.0452607887186726,0.0285357922321217,1.6158626131763204e-05,1.2026271429727511e-08,545000000000000.0,1090534093020375.4,1029036476553163.4,1.048407159770398,104.8407159770398,571381902074866.9,1143323751096278.5,1078849209683239.8,0.0321612916645511,0.0643541009830552,0.0607250316621805,0.0209290179874349,0.0418785461444667,0.0395169228027665
251,251,2.25,0.02,1355,1,100000.0,,100000.0,100.0,1355.0,1.3527001279796422,0.0466378504146354,0.0291292903001617,7.038825032553517e-06,1.9349403271882163e-05,545000000000000.0,1087584995936143.8,1027267024166826.8,1.001702999501944,100.1702999501944,545928134728559.5,1089437152642544.8,1029016459397346.4,0.0322815907288885,0.064420135269157,0.0608473644833702,0.0210653664117564,0.0420373879694008,0.0397059748014473
252,252,2.25,0.02,1360,1,100000.0,,100000.0,100.0,1360.0,1.3584626526764625,0.045312577705932,0.0278378118072674,-3.6428634329141694e-05,-1.2618729321612151e-05,545000000000000.0,1084635898536893.8,1025497571780490.2,1.0011321602335603,100.11321602335605,545617027327290.4,1085863880169109.2,1026658599350873.0,0.0323995234546591,0.0644801582282777,0.0609644635405467,0.0212035030521372,0.0421983130001553,0.0398975062260678
253,253,2.25,0.02,1365,1,100000.0,,100000.0,100.0,1365.0,1.360102164773616,0.0458711146302489,0.0290529879775344,1.949079979491404e-05,1.52143223502138e-05,545000000000000.0,1081686801137644.0,1023728119394153.8,1.0036516187691111,100.36516187691112,546990132229165.6,1085636708962978.2,1027466384209400.2,0.0325150636462328,0.064534156301432,0.0610763026762185,0.0212771356680922,0.0422297189324594,0.0399669763001658
254,254,2.25,0.02,1370,1,100000.0,,100000.0,100.0,1370.0,1.3674330404327066,0.0463892014889943,0.029833679949971,1.7509629596797675e-05,-1.8965584609259734e-07,545000000000000.0,1078737695548544.2,1021958667007817.2,1.001880384034042,100.1880384034042,546024809298552.8,1080766136688173.2,1023880341768709.4,0.0326341664434717,0.06459395505574,0.061194071995379,0.0213512814686547,0.0422613434284494,0.0400369305479175
255,255,2.25,0.02,1375,1,100000.0,,100000.0,100.0,1375.0,1.3707004506139355,0.0451479334509421,0.0282488649395928,1.731762948837262e-05,2.380846232708628e-05,545000000000000.0,1075788579015384.2,1020189214621480.2,1.0031705543409477,100.31705543409475,546727952115816.4,1079199425164523.4,1023423779964486.6,0.0327508679746372,0.064647724256799,0.0613065729857191,0.0214241349759813,0.0422896141696235,0.0401039842845706
256,256,2.25,0.02,1380,1,100000.0,,100000.0,100.0,1380.0,1.3735919258062723,0.045819609165865,0.0287960541650519,1.3445978946403472e-05,5.314927859840781e-06,545000000000000.0,1072839462482224.2,1018419754965106.2,1.0047182470285008,100.47182470285006,547571444630532.9,1077901384088139.2,1023224910947736.8,0.0328663470430746,0.0646978240283422,0.061416031380195,0.0214974873578996,0.0423180784986558,0.0401714968943075
257,257,2.25,0.02,1385,1,100000.0,,100000.0,100.0,1385.0,1.3802179454615953,0.0454097836691646,0.0290520500080809,-8.024860754328182e-07,-1.701403920030247e-05,545000000000000.0,1069890347436603.8,1016650294438231.8,1.0034990869789238,100.34990869789236,546907002403513.3,1073633986820195.0,1020207642245619.2,0.0329842186457087,0.0647513709115269,0.0615292029320638,0.021569550917992,0.0423432189462424,0.0402361289755544
