,Simulation Number,ExitSlit.openingHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
1371,1371,0.005,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8405680000000.0,732.0,0.366,1300.0,0.031651151121423,0.0205059298590457,0.0004725262361925,0.0114747209673309,4.401338631688844e-08,30764788800.0,41.07275577475277,15.032628613559512,1263594656844.2493,1.748814484830795e-06,1.1060145024967736e-06
1372,1372,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,765.0,0.3825,1550.0,0.0381721951230247,0.015080158566979,0.0004564702911303,0.0112069108083163,-1.7882207223243766e-06,32282043750.0,40.60547199354198,15.531593037529806,1310827623384.922,2.175532839809096e-06,1.419914658767022e-06
1373,1373,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,8439750000000.0,799.0,0.3995,1550.0,0.0721458372861434,0.036045290681956,0.001397438396894,0.0116372251483425,5.540836072887142e-06,33716801250.0,21.48426102329952,8.582962278808155,724380558925.7113,2.272223188245055e-06,1.4830219769344454e-06
1374,1374,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,780.0,0.3899999999999999,1550.0,0.0539041612360051,0.0208843890218464,0.0004895390879637,0.0113517108339434,-1.4904975916262031e-05,32915025000.0,28.754737379434093,11.214347577979296,946462899712.5076,2.2181903464720186e-06,1.4477561226644146e-06
1375,1375,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,788.0,0.394,1550.0,0.0337255541212471,0.0419056704042924,0.0004942158882402,0.0110005689582928,-1.815161190698856e-06,33252615000.0,45.95921521193033,18.10793079350055,1528264089144.4626,2.240941016692245e-06,1.4626049034096909e-06
1376,1376,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,777.0,0.3885,1550.0,0.0350165248148641,0.0405866977796423,0.0004914642459054,0.0111681682721737,1.1940620982890304e-06,32788428750.0,44.26481520353614,17.19688070657379,1451373739433.0615,2.2096588451394342e-06,1.442187829884936e-06
1377,1377,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,678.0,0.3389999999999999,1550.0,0.0431612388083522,0.0887894204742816,0.0004629311824206,0.0115306468479993,-1.3765279697460198e-05,28610752500.0,35.91185153147311,12.174117669169384,1027465095983.7231,1.928119301164139e-06,1.258434168162145e-06
1378,1378,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,784.0,0.392,1550.0,0.0704654863477571,0.0240553447423718,0.0005129004832396,0.0126191142301361,-3.941384733037889e-06,33083820000.0,21.996584148309573,8.622660986137353,727731030577.5271,2.229565681582132e-06,1.4551805130370526e-06
1379,1379,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,805.0,0.4024999999999999,1550.0,0.0470279312482944,0.0221035020760357,0.0004909963932947,0.0110562808683298,2.690896109753471e-06,33969993750.0,32.95913638676621,13.266052395673402,1119621657063.8457,2.2892861909102245e-06,1.494158562493402e-06
1380,1380,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,793.0,0.3964999999999999,1550.0,0.0698201839436478,0.0224210022201878,0.0005013015625015,0.0114665619046834,3.927473227010382e-06,33463608750.0,22.1998842233216,8.802254094547013,742888239944.5314,2.255160185579886e-06,1.471885391375488e-06
1381,1381,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,747.0,0.3735,1550.0,0.0916994625761162,0.0198419626819881,0.0005199586454282,0.0115694891235773,-4.069023518191331e-06,31522466250.0,16.90304344710203,6.313286727492608,532825616583.55743,2.1243438318135874e-06,1.386504902090151e-06
1382,1382,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,765.0,0.3825,1550.0,0.0487646095400577,0.0186959394187844,0.0005058127227329,0.0110257306414919,-2.065474986979263e-07,32282043750.0,31.785346270982632,12.157894948650858,1026095938928.7607,2.175532839809096e-06,1.419914658767022e-06
1383,1383,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,849.0,0.4245,1550.0,0.0597815884800638,0.0269826140773346,0.0004851540156871,0.0118094854953336,1.0597540370100814e-06,35826738750.0,25.92771519473589,11.006315100165384,928905478666.208,2.414414877121467e-06,1.5758268565924206e-06
1384,1384,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,847.0,0.4235,1550.0,0.1103982541631012,0.0213129546154316,0.0005108707864964,0.0119897502002029,3.0505306227019165e-06,35742341250.0,14.040077098592938,5.945972651254109,501825226834.2187,2.4087272095664103e-06,1.5721146614061016e-06
1385,1385,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,697.0,0.3485,1550.0,1.381156539408039,0.024469634482498,0.0005046463925203,0.0113888207996636,6.44951474930363e-06,29412528750.0,1.1222478812317154,0.3911033866092527,33008148071.35441,1.982152142937176e-06,1.2937000224321756e-06
1386,1386,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,783.0,0.3915,1550.0,0.0489273764032986,0.0163278688228694,0.0004834798867817,0.0111207914611532,8.406200048566751e-06,33041621250.0,31.67960585549604,12.4025656924267,1046745538026.5824,2.226721847804604e-06,1.4533244154438932e-06
1387,1387,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,790.0,0.395,1550.0,0.0464129624015186,0.0239562281146333,0.0004875452985141,0.0113365906930049,-9.284408673189764e-07,33337012500.0,33.39584288093805,13.19135793797053,1113317631569.8677,2.246628684247301e-06,1.4663170985960097e-06
1388,1388,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,791.0,0.3955,1550.0,0.0463516319750851,0.0223976093508938,0.0004951995233064,0.0120783010374712,-3.586789991679517e-07,33379211250.0,33.44003078107697,13.225532173915942,1116201851648.0708,2.2494725180248294e-06,1.468173196189169e-06
1389,1389,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,736.0,0.368,1550.0,0.0372679439719831,0.0228148055173201,0.0005060099254073,0.0115314618632121,-6.089374285096812e-06,31058280000.0,41.590703290882885,15.305378811044902,1291735708205.162,2.093061660260777e-06,1.3660878285653964e-06
1390,1390,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,785.0,0.3924999999999999,1550.0,0.0548278106816724,0.0250524197766241,0.0004838554770775,0.0123937588200181,2.795505381616804e-06,33126018750.0,28.27032450737864,11.096102369146116,936483299700.0092,2.23240951535966e-06,1.457036610630212e-06
1391,1391,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,778.0,0.3889999999999999,1550.0,0.0794471456692917,0.0246186400548196,0.0004858837278037,0.0122183677113018,-1.736028888612258e-06,32830627500.0,19.509826148469323,7.589322371754565,640519834870.1559,2.2125026789169625e-06,1.444043927478095e-06
1392,1392,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,781.0,0.3905,1550.0,0.120392887543403,0.0245409345183489,0.0004803215621179,0.0120333706960909,2.5579098762255644e-06,32957223750.0,12.874514696237409,5.027497988880707,424308261516.5595,2.2210341802495472e-06,1.4496122202575742e-06
1393,1393,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,486.0,0.243,1550.0,1.5124089489299877,0.0102690379311353,0.0004883343561687,0.0109601017170171,6.626630517077358e-06,20508592500.0,1.0248550837368475,0.2490397853480539,21018335283.91238,1.3821032158787196e-06,9.020634302755198e-07
1394,1394,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,788.0,0.394,1550.0,0.0741621497359119,0.0107664143646557,0.0005000165224824,0.0113710234493238,9.002703408734756e-07,33252615000.0,20.90014927452184,8.234658814161604,694984617268.204,2.240941016692245e-06,1.4626049034096909e-06
1395,1395,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,825.0,0.4125,1550.0,0.053556701528123,0.01546269726576,0.0005218268740077,0.0114452821123205,1.156664502241306e-06,34813968750.0,28.941289432958857,11.938281891095528,1007561145903.7347,2.346162866460789e-06,1.5312805143565925e-06
1396,1396,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,808.0,0.404,1550.0,0.0675250114511527,0.0234081344444087,0.0004843108454288,0.0112385852707148,2.531286690649036e-06,34096590000.000004,22.95445741791932,9.273600796839403,782668723251.2537,2.2978176922428097e-06,1.4997268552728811e-06
1397,1397,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,801.0,0.4004999999999999,1550.0,0.0284826014312784,0.0237299250582618,0.0004956378698504,0.0114391482876125,4.066149964016075e-06,33801198750.0,54.419186524790256,21.794884203178498,1839433739537.757,2.2779108558001115e-06,1.486734172120764e-06
1398,1398,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8439750000000.0,800.0,0.4,1550.0,0.0569607221937076,0.0229170586413909,0.0004836271758865,0.0118114029919138,1.391783098931489e-06,33759000000.0,27.211733635133346,10.884693454053338,918640915788.4666,2.2750670220225832e-06,1.4848780745276046e-06
1399,1399,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,806.0,0.4029999999999999,1550.0,0.0711236674842439,0.0183607299967036,0.000491610768606,0.0107279159694973,3.78649136783069e-06,34012192500.0,21.79302691812641,8.782589848004944,741228626696.9972,2.2921300246877527e-06,1.4960146600865617e-06
1400,1400,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8439750000000.0,813.0,0.4065,1550.0,0.0809124439144852,0.0259582674651456,0.0005022518468467,0.0113674319234304,-3.20172025585795e-07,34307583750.000004,19.156509493622067,7.787121109157371,657213553810.1093,2.3120368611304505e-06,1.5090073432386784e-06
1401,1401,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,869.0,0.4345,1550.0,0.1403852041300979,0.0153029755570677,0.0004757158470814,0.0115181493546268,-7.391025822699675e-06,36670713750.0,11.041049586419254,4.797336045299165,404883168883.1363,2.471291552672031e-06,1.6129488084556108e-06
1402,1402,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8439750000000.0,781.0,0.3905,1550.0,0.0492638494667971,0.0196698671733332,0.0004932961002096,0.0106664415640362,4.238524011304895e-06,32957223750.0,31.46323352268012,12.286392690606585,1036940827105.4694,2.2210341802495472e-06,1.4496122202575742e-06
1403,1403,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,8439750000000.0,844.0,0.422,1550.0,0.0538949101437538,0.025738483122786,0.000479010876722,0.0116760469326041,1.0267045949030264e-05,35615745000.0,28.759673146604896,12.136582067867264,1024297185072.8276,2.400195708233826e-06,1.566546368626623e-06
1404,1404,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8439750000000.0,805.0,0.4024999999999999,1550.0,0.0573266461960884,0.030912085479242,0.0005006884187216,0.0099014190470744,7.04397089914189e-06,33969993750.0,27.03803733255482,10.882810026353315,918481959199.1536,2.2892861909102245e-06,1.494158562493402e-06
1405,1405,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8439750000000.0,664.0,0.332,1550.0,0.0656491219208419,0.0971289862478077,0.0004633490886055,0.0139230034758618,-7.247979687915658e-06,28019970000.0,23.61036910545356,7.83864254301058,661561834023.7354,1.888305628278744e-06,1.232448801857912e-06
1406,1406,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,8439750000000.0,812.0,0.406,1550.0,0.0393512378120703,0.0279671718641128,0.0009206122512394,0.0119149549180916,-1.1477909412378258e-05,34265385000.000004,39.3888499112107,15.991873063951545,1349674106914.8506,2.3091930273529223e-06,1.5071512456455192e-06
1407,1407,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8439750000000.0,746.0,0.373,1550.0,0.0613869998608151,0.0292268988741067,0.0013921184605827,0.0120819954357211,1.030275589629677e-05,31480267500.0,25.249645747705003,9.418117863893968,794865602417.9911,2.121499998036059e-06,1.3846488044969916e-06
1408,1408,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,8439750000000.0,825.0,0.4125,1550.0,0.0498060185918802,0.0233025320280004,0.0018779887155684,0.0113992573042349,-4.293370525211937e-05,34813968750.0,31.120736887262293,12.837303965995696,1083436361470.1216,2.346162866460789e-06,1.5312805143565925e-06
1409,1409,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8439750000000.0,856.0,0.428,1550.0,0.0360085264373992,0.0167920057121652,0.0039803947155892,0.0115775287611687,9.831236498274372e-05,36122130000.0,43.04536045635389,18.423414275319463,1554890106301.2744,2.434321713564164e-06,1.588819539744537e-06
1410,1410,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,8439750000000.0,748.0,0.374,1550.0,0.0564899481180418,0.0197807458400616,0.0004416371435117,0.0115714073168118,1.663833101612971e-07,31564665000.0,27.43850988783185,10.262002698049113,866087372708.6,2.127187665591116e-06,1.3883609996833104e-06
1411,1411,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8439750000000.0,770.0,0.385,1550.0,0.033746473366591,0.0227775298910683,0.0005161588378251,0.0114298233538145,-4.995348251354422e-06,32493037500.0,45.93072535794201,17.683329262807675,1492428781457.8103,2.1897520086967364e-06,1.4291951467328196e-06
1412,1412,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,8439750000000.0,815.0,0.4075,1550.0,0.0413379861784051,0.0213053098078874,0.0005076262420344,0.0116591778268903,2.95645504654095e-06,34391981250.0,37.49577914392252,15.279530001148428,1289554133271.9243,2.317724528685506e-06,1.5127195384249974e-06
1413,1413,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8439750000000.0,751.0,0.3755,1550.0,0.044388175673248,0.0212577473545832,0.0004786770191527,0.0114129640254828,-6.579189428332065e-06,31691261250.0,34.91920937255723,13.112163119395245,1106633786869.16,2.1357191669237004e-06,1.393929292462789e-06
1414,1414,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8439750000000.0,779.0,0.3895,1550.0,0.0390505561224472,0.0152883999868932,0.0005068059365559,0.011717867752394,-3.40804057035452e-06,32872826250.0,39.69213639723357,15.460087126722476,1304792703277.5603,2.2153465126944907e-06,1.4459000250712551e-06
1415,1415,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,8439750000000.0,786.0,0.393,1550.0,0.0447270626732461,0.0104116947482468,0.0005234564098606,0.011464212122942,-3.666559284494253e-06,33168217500.0,34.65463429430939,13.619271277663591,1149432447656.6128,2.235253349137188e-06,1.4588927082233718e-06
1416,1416,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,8439750000000.0,814.0,0.407,1550.0,0.055728259621901,0.0200094899870075,0.0004809734531519,0.0120630760884919,-1.1647637504339264e-06,34349782500.0,27.813536803701894,11.32010947910667,955388939762.9052,2.3148806949079784e-06,1.5108634408318375e-06
1417,1417,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,8439750000000.0,784.0,0.392,1550.0,0.0457333589465633,0.0237412456792508,0.0004911044021044,0.0117765591864189,4.140803239098668e-06,33083820000.0,33.8921092984025,13.28570684497378,1121280443448.6746,2.229565681582132e-06,1.4551805130370526e-06
1418,1418,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8439750000000.0,754.0,0.377,1550.0,0.0363896172416389,0.0189927740594058,0.0005039539821353,0.0121317966300069,3.556382286669108e-06,31817857500.0,42.59456728295588,16.058151865674365,1355267872083.2522,2.1442506682562848e-06,1.3994975852422674e-06
1419,1419,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,8439750000000.0,761.0,0.3805,1550.0,0.0641024457895582,0.0250931206725301,0.0004987150778318,0.0120307116548313,-6.920051827690018e-06,32113248750.0,24.18004462869468,9.200506981218323,776499787947.3737,2.1641575046989826e-06,1.412490268394384e-06
1420,1420,0.005,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8439750000000.0,763.0,0.3815,1550.0,0.0358403888772045,0.0080924553757987,0.0004872943283485,0.0113951357522362,-4.025612919346344e-08,32197646250.0,43.24729860801936,16.498844418959386,1392461221849.1248,2.169845172254039e-06,1.4162024635807032e-06
1421,1421,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,871.0,0.4355,1800.0,0.0328714174509059,0.0209097995326187,0.0004821780576231,0.0105731831688163,-1.1849323672015794e-05,36631951850.00001,54.75881904661802,23.84746569480215,2005922422678.5747,2.7812820121730458e-06,1.804476313507976e-06
1422,1422,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,8411470000000.0,873.0,0.4365,1800.0,0.0994058969959041,0.0332351220050301,0.0013553495580151,0.010672410728033,-2.2966744667682805e-07,36716066550.0,18.10757766286406,7.903957649840161,664839026529.0103,2.7876684232228107e-06,1.8086197723220005e-06
1423,1423,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,808.0,0.404,1800.0,0.041755069480132,0.0265616471665025,0.0004808827962128,0.0113453876918227,-2.2385921233349773e-06,33982338800.000004,43.1085380149224,17.415849358028655,1464928943995.7727,2.58011006410542e-06,1.6739573608661815e-06
1424,1424,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,891.0,0.4454999999999999,1800.0,0.0398559021014079,0.0377409492368956,0.0005219988965672,0.0107275600575953,-1.7202909681713765e-06,37473098849.99999,45.16269624057541,20.119981175176346,1692386180555.605,2.8451461226707034e-06,1.845910901648227e-06
1425,1425,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,862.0,0.4309999999999999,1800.0,0.0645138593358751,0.0408668277639633,0.0005098719908062,0.0111106291938607,7.100788714531805e-06,36253435699.99999,27.90098156473252,12.025323054399715,1011506441123.9156,2.752543162449098e-06,1.7858307488448612e-06
1426,1426,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,784.0,0.392,1800.0,0.0575323120599478,0.0902405363264277,0.0005026799566663,0.0112486644288172,1.0053960518987147e-05,32972962400.0,31.286766263181416,12.264412375167115,1031617367613.4694,2.5034731315082285e-06,1.6242358550978789e-06
1427,1427,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,857.0,0.4285,1800.0,0.053807140243407,0.0216535599901492,0.0005187062474281,0.0116464648461957,2.449950586422229e-06,36043148950.0,33.45280927135972,14.33452877277764,1205744587363.559,2.736577134824684e-06,1.7754721018097988e-06
1428,1428,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,895.0,0.4475,1800.0,0.0694465515161937,0.0200106584743269,0.0004742330258947,0.0117511380954538,-6.23115669541548e-06,37641328250.0,25.91921356354565,11.598848069686678,975633625727.274,2.857918944770236e-06,1.8541978192762776e-06
1429,1429,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,838.0,0.419,1800.0,0.0841991007409888,0.024684869603327,0.0005012973890249,0.0119367719964557,-3.259065834375253e-07,35244059300.0,21.377900525768272,8.957340320296906,753443993839.6781,2.675906229851908e-06,1.7361092430765592e-06
1430,1430,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,891.0,0.4454999999999999,1800.0,0.1044604128794617,0.018904205166739,0.0004982049811776,0.0111709421110263,-1.7015090093146265e-06,37473098849.99999,17.231408055767922,7.676592288844609,645714257398.4775,2.8451461226707034e-06,1.845910901648227e-06
1431,1431,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,853.0,0.4265,1800.0,0.0847319789331777,0.0279237425768797,0.0004911383836311,0.0115483706783589,8.502917746347707e-06,35874919550.0,21.24345521800613,9.060333650479611,762107246909.9976,2.723804312725152e-06,1.7671851841817483e-06
1432,1432,0.005,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,810.0,0.4049999999999999,1800.0,0.0790913196360634,0.0177118882816851,0.0005051726471348,0.0109612302669124,1.0398661532065929e-05,34066453500.0,22.75850255480186,9.217193534694754,775301469012.7888,2.586496475155185e-06,1.6781008196802064e-06
