,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
247,247,2.25,0.02,1335,100000.0,17.15,2.43,0.81,,1298.1,1.2981000000000005,1335.0,0.1622820671988392,0.0043843151854983,0.0123672489308446,9.337836204055628e-06,-2.1321629317743497e-05,7074645000000.0,14271069693777.707,13426830306377.25,8.304868571291802,10.771905218893265,58706883442968.27,118424320247741.7,111418645289622.78,0.0004128923928668,0.0008328921259842,0.0007836203927996,0.0002687363250979,0.0005420985540225,0.0005100294126772
248,248,2.25,0.02,1340,100000.0,17.15,2.43,0.81,,1314.1,1.3141000000000005,1340.0,0.155602503502132,0.0043980819394278,0.0118728098424456,1.169104078683778e-06,-5.262290285748973e-05,7161845000000.0,14408216648512.035,13569073097979.566,8.698499533858733,11.431161916118784,62299832442847.36,125334949723506.08,118035363849521.3,0.0004195778093558,0.0008441076256338,0.0007949462694934,0.0002730485489453,0.0005493197142311,0.0005173269904525
249,249,2.25,0.02,1345,100000.0,17.15,2.43,0.81,,1289.2,1.2892,1345.0,0.1676724964391269,0.0044254916768989,0.0125753509248791,2.9155722625290804e-05,-7.496187313291657e-05,7026140000000.0,14097185268465.027,13289150039564.973,8.041912764758223,10.367037172366974,56500352589400.0,113361808644059.1,106864033857688.52,0.0004131482934085,0.0008289370885764,0.0007814233220084,0.0002688423098703,0.0005394028371544,0.0005084848569556
250,250,2.25,0.02,1350,100000.0,17.15,2.43,0.81,,1292.8,1.2928,1350.0,0.1603122671453548,0.0045561685448445,0.0127013440848541,-8.461450266379975e-06,2.1331498634729782e-06,7045760000000.0,14098424754567.412,13303383568879.3,8.50865887785503,10.989271352368906,59891528870410.54,119841750672104.2,113083610723283.16,0.0004157811786392,0.0008319698175088,0.0007850532093286,0.0002705703445415,0.0005414058445556,0.0005108747779941
251,251,2.25,0.02,1355,100000.0,17.15,2.43,0.81,,1301.1,1.3011,1355.0,0.1658938183936015,0.0047196347740547,0.01213449787675,1.0300793603454472e-05,7.356352548593936e-05,7090995000000.0,14150568382125.166,13365771251434.584,8.182072390745443,10.651181868331523,58048941182406.81,115840655889844.7,109416079017405.9,0.0004200157769735,0.0008381703799869,0.000791685059293,0.0002740814823833,0.0005469484548698,0.0005166144381415
252,252,2.25,0.02,1360,100000.0,17.15,2.43,0.81,,1297.4,1.2974,1360.0,0.1647422937567853,0.0043691519782413,0.0121351043813118,3.672370677367213e-06,1.3486805013967988e-05,7070830000000.0,14072066147617.66,13304805496280.082,8.392564710123734,10.862282095708103,59199437421609.17,117816211010395.72,111392439131433.56,0.0004203514173007,0.0008365655728536,0.000790952949975,0.0002750942485983,0.0005474809128639,0.0005176302457769
253,253,2.25,0.02,1365,100000.0,17.15,2.43,0.81,,1291.1,1.2911,1365.0,0.1691577629460652,0.004168553230623,0.0123779176057953,4.336995861173181e-05,-2.886335293397105e-05,7036495000000.0,13965658289488.12,13217353749497.918,8.128871862990383,10.485163336678776,57144140184899.35,113416627890577.72,107339565441986.94,0.0004198019867364,0.0008332004920077,0.0007885561438526,0.0002747090986106,0.0005452279011369,0.0005160136310113
254,254,2.25,0.02,1370,100000.0,17.15,2.43,0.81,,1306.8,1.3068000000000002,1370.0,0.1686238017379309,0.0045470664341009,0.011847504302573,-3.066931939956222e-05,2.9678786638928343e-05,7122060000000.0,14096944205428.38,13354955860458.154,8.259555250354703,10.815468282938198,58944302142013.17,116670533318151.23,110529615494968.44,0.0004264632870832,0.0008441138046683,0.0007996841328355,0.0002790185462323,0.0005522712359229,0.0005232026084001
255,255,2.25,0.02,1375,100000.0,17.15,2.43,0.81,,1303.9,1.3039,1375.0,0.1700268978479016,0.0044973003589365,0.0129882435098179,1.0661845450832896e-05,1.6626038792161316e-05,7106255000000.0,14027207281781.598,13302247169449.484,8.172866912996474,10.650187843119172,58043523744999.5,114573504459960.95,108652067712429.86,0.0004270385675212,0.0008429416765843,0.0007993764051607,0.0002793492959517,0.0005514142791576,0.0005229158510864
256,256,2.25,0.02,1380,100000.0,17.15,2.43,0.81,,1287.8,1.2878000000000005,1380.0,0.1717910759338337,0.0044195896141636,0.0123855580537758,-1.958496322704388e-05,-0.0001011194940705,7018510000000.0,13816026597846.084,13115209604440.637,8.114171440136385,10.456133374115272,56985926888928.24,112177525087282.77,106487327887489.48,0.0004232528172206,0.0008331785778369,0.0007909156521141,0.0002768446421949,0.0005449722149056,0.0005173285370048
257,257,2.25,0.02,1385,100000.0,17.15,2.43,0.81,,1323.2,1.3232000000000002,1385.0,0.1823975261992927,0.0043830262628501,0.0121801947258156,1.4172030723651788e-05,7.507736826790506e-05,7211440000000.0,14156789077281.145,13452316696006.682,7.675751045593193,10.157646477656812,55359173303229.64,108675679191184.4,103267742823092.66,0.0004364471811199,0.0008567901399012,0.000814154413197,0.0002854082977468,0.0005602854730966,0.0005324044586044
258,258,2.25,0.02,1390,100000.0,17.15,2.43,0.81,,1303.0,1.303,1390.0,0.168247612018672,0.0044762887283659,0.0119576794175332,-7.5817357803356e-07,-8.106628906965183e-08,7101350000000.0,13902244759962.863,13223897265864.982,8.345177261259717,10.869050916006248,59236327492234.06,115966389979138.5,110307914574614.22,0.0004313043072464,0.0008443603040784,0.0008031605046016,0.0002819965531481,0.0005520619464372,0.0005251245816865
259,259,2.25,0.02,1395,100000.0,17.15,2.43,0.81,,1310.3,1.3103000000000002,1395.0,0.1761868316469872,0.0045277206647474,0.0118853833929713,3.1673283054864994e-05,0.0001033964240655,7141135000000.0,13941489723016.834,13274798325456.877,7.943151579296713,10.41172000431816,56743874023533.96,110779888147088.72,105482319528694.58,0.0004352967776142,0.0008498208690314,0.0008091818645845,0.0002845102042848,0.0005554433698748,0.0005288816950549
260,260,2.25,0.02,1400,100000.0,17.15,2.43,0.81,,1324.5,1.3244999999999998,1400.0,0.1721553725108151,0.0043836872250444,0.0126829290246792,1.387207085103774e-05,-9.838802506735472e-05,7218525000000.0,14053516096030.19,13395223635799.018,8.204298023641282,10.859929579107105,59186616206133.73,115228535403349.2,109831019540331.0,0.0004415589101707,0.000859656959203,0.0008193890511036,0.0002885436361528,0.0005617564024618,0.0005354427026233
261,261,2.25,0.02,1405,100000.0,17.15,2.43,0.81,,1342.5,1.3424999999999998,1405.0,0.1607950352057287,0.0042760774283248,0.0113225570238469,-1.3780715602807178e-07,2.237550605164226e-05,7316625000000.0,14204912157762.4,13550066276064.152,8.857614667866226,11.87442533076588,64715618052674.05,125642583796974.31,119850465714750.6,0.000449092257601,0.0008718932663563,0.0008316990216885,0.0002934132036693,0.0005696490914937,0.000543388291185
262,262,2.25,0.02,1410,100000.0,17.15,2.43,0.81,,1312.9,1.3129000000000002,1410.0,0.1866398860289336,0.0045771510634919,0.0132880269832625,-2.5129372472300727e-05,1.170350655554488e-05,7155305000000.0,13852997378217.703,13214138767028.582,7.597871461799923,9.98168477662113,54400182032585.16,105321237749050.23,100464138751624.86,0.0004407372752803,0.0008532875005246,0.000813936445107,0.0002878772822001,0.0005573435703394,0.0005316405596782
263,263,2.25,0.02,1415,100000.0,17.15,2.43,0.81,,1300.5,1.3005,1415.0,0.1848477852622636,0.0045784183601812,0.0118657400892142,7.915235492139264e-06,2.469830136848275e-05,7087725000000.0,13683806150235.076,13052515718811.488,7.778002602411834,10.114936116716835,55126401836106.734,106428931213506.12,101518925534963.86,0.0004380745575974,0.0008457618383209,0.0008067433554564,0.0002860664339191,0.000552289716071,0.0005268103129501
264,264,2.25,0.02,1420,100000.0,17.15,2.43,0.81,,1309.4,1.3094,1420.0,0.1839205666277621,0.0043594027269354,0.0122084532505561,8.167330012727155e-07,-2.700949451338188e-05,7136230000000.0,13738835982616.977,13104769987843.098,7.797310200659018,10.206703642167504,55626534849812.91,107093498749746.95,102150987906434.69,0.0004425661481369,0.000852038642352,0.0008127158984141,0.0002889442698885,0.0005562822291484,0.0005306090465406
265,265,2.25,0.02,1425,100000.0,17.15,2.43,0.81,,1301.3,1.3013,1425.0,0.1736968098666693,0.0043670394966668,0.0117780252153478,-5.770300305003889e-06,1.2671998920726565e-05,7092085000000.0,13615470691617.02,12986861780535.934,8.32996427500267,10.832112526205652,59035013267820.83,113336133580919.58,108103548888837.9,0.0004413609161343,0.0008473300331358,0.0008082098865379,0.0002880549214884,0.0005530113275718,0.0005274795001151
266,266,2.25,0.02,1430,100000.0,17.15,2.43,0.81,,1322.3,1.3222999999999998,1430.0,0.1760891152051499,0.0045669414603275,0.012329203586284,-3.3356462324657774e-06,-8.908537771220885e-05,7206535000000.0,13796197572079.81,13159003847095.965,8.292272782611988,10.977681299384653,59828363081646.36,114535476132221.5,109245519512059.31,0.0004500075630999,0.0008614949139159,0.0008217057509682,0.0002936217588291,0.0005621097790087,0.0005361480731064
267,267,2.25,0.02,1435,100000.0,17.15,2.43,0.81,,1313.9,1.3138999999999998,1435.0,0.1798021049665749,0.0043403639071393,0.0115444465076039,3.49685615218139e-05,-7.133394916006972e-05,7160755000000.0,13669808402191.28,13045072749435.637,8.007792867348595,10.523884974995296,57355173113724.36,109490441627890.44,104486524929984.22,0.0004487123172329,0.0008565872459367,0.0008174396166147,0.0002926513831019,0.0005586685113008,0.0005331363219085
268,268,2.25,0.02,1440,100000.0,17.15,2.43,0.81,,1330.6,1.3306,1440.0,0.1788219597297484,0.0046011382571438,0.0121267047592542,3.257505008320503e-05,-6.642476794493235e-05,7251770000000.0,13804314461465.322,13184980143620.787,8.16884565609136,10.867653159218904,59228709717743.02,112746506589504.6,107688103947135.88,0.0004559319699781,0.0008679023585434,0.0008289636834875,0.0002972828827351,0.0005659013450904,0.0005405120275327
269,269,2.25,0.02,1445,100000.0,17.15,2.43,0.81,,1339.6,1.3396,1445.0,0.1866346287920123,0.0046185328254044,0.0121407927774286,-4.348819348483319e-05,-8.149189034017994e-05,7300820000000.0,13858178884910.88,13248087638953.855,7.757025423557776,10.390372365269505,56627529390718.79,107488533083561.78,102756467375675.31,0.0004605082227545,0.0008741217190542,0.0008356394615278,0.0003001951049022,0.0005698205768818,0.0005447348460214
270,270,2.25,0.02,1450,100000.0,17.15,2.43,0.81,,1316.2,1.3162,1450.0,0.1831402211276553,0.0045664619608841,0.0115293995302481,-6.935013880709585e-07,-1.9904319895385664e-05,7173290000000.0,13577289569998.008,12991052871873.6,7.929973354901992,10.435540054449216,56873693296748.23,107648039157096.0,103000039958900.2,0.0004540130658327,0.0008593360735972,0.0008222318828257,0.0002958423722521,0.0005599575027836,0.000535779802527
271,271,2.25,0.02,1455,100000.0,17.15,2.43,0.81,,1314.4,1.3144000000000002,1455.0,0.1862886958916078,0.0044818713395972,0.0120723568181787,-1.01822168204819e-05,7.336483489660497e-05,7163480000000.0,13519958705677.305,12947703204222.057,7.9122556077696276,10.402215689636789,56692075508520.52,106997509564392.84,102468655976657.94,0.0004549054930682,0.0008585636424292,0.0008222234598573,0.0002963121679223,0.0005592433111142,0.0005355723762834
272,272,2.25,0.02,1460,100000.0,17.15,2.43,0.81,,1323.1,1.3231,1460.0,0.1980418196790878,0.0047008675791718,0.0114452807134893,-7.761226161174941e-06,-4.647131869618536e-05,7210895000000.0,13570427687785.14,13007651130785.889,7.411602242385129,9.806937118089255,53447807293586.43,100585239966507.6,96413889119234.95,0.0004593888985081,0.0008645395374327,0.0008286863870782,0.0002991588498126,0.0005629971783729,0.0005396492323144
273,273,2.25,0.02,1465,100000.0,17.15,2.43,0.81,,1296.7,1.2967,1465.0,0.1932685433550204,0.0044399175224864,0.0116728784826793,5.037988266016376e-06,1.0577914542479413e-05,7067015000000.0,13261414116070.512,12722868595119.12,7.654464477518658,9.926236663083175,54097989813803.305,101516106272281.84,97393541072307.38,0.0004517313304316,0.0008476840988817,0.0008132596799895,0.0002940417865486,0.0005517760891763,0.0005293684832609
274,274,2.25,0.02,1470,100000.0,17.15,2.43,0.81,,1320.0,1.32,1470.0,0.1820420887187537,0.0046119001459452,0.0121741869841609,3.971474911040838e-06,5.339679865770981e-05,7194000000000.0,13457552574738.973,12925789306796.145,8.162492821616562,10.77761338766281,58737992962762.31,109879014238396.12,105537242332602.22,0.0004613330821873,0.0008629989168755,0.0008288982792061,0.0003001977950442,0.0005615690310854,0.0005393791283161
275,275,2.25,0.02,1475,100000.0,17.15,2.43,0.81,,1318.3,1.3183,1475.0,0.1927566029036142,0.0044064977889773,0.0115161912800155,-6.898280031061446e-06,-3.288028132509957e-05,7184735000000.0,13362464976212.582,12883482978992.965,7.729172022249848,10.189182267388734,55531043357268.59,103278913133754.23,99576846174436.52,0.0004622211850089,0.0008596579269724,0.0008288432029286,0.0003006649606735,0.0005591890315474,0.0005391447149014
276,276,2.25,0.02,1480,100000.0,17.15,2.43,0.81,,1346.3,1.3462999999999998,1480.0,0.1840731936043084,0.0046125715312641,0.0121711925658425,2.4071700642320864e-06,-1.185553174031162e-06,7337335000000.0,13566869321530.652,13130916922908.145,8.151656112613837,10.990556918072922,59898535203497.42,110753509231478.86,107194599886881.77,0.0004735864555063,0.0008756701928291,0.0008475317541135,0.0003079278247111,0.0005693642934824,0.000551068567066
277,277,2.25,0.02,1485,100000.0,17.15,2.43,0.81,,1356.7,1.3567000000000002,1485.0,0.1992210004881144,0.0046128876328029,0.0116776337420019,-2.914422064984262e-05,6.353073880969591e-05,7394015000000.0,13591650890285.318,13205944724388.826,7.560984919415787,10.24827768611114,55853113389305.71,102668985432537.5,99755427613305.2,0.0004787692051054,0.0008800717732941,0.0008550969477831,0.000311201811482,0.0005720500131645,0.0005558162812169
278,278,2.25,0.02,1490,100000.0,17.15,2.43,0.81,,1334.5,1.3344999999999998,1490.0,0.2006188341541019,0.0045981992930444,0.0120557311129727,-2.045406221241532e-06,-0.0001367655844474,7273025000000.0,13325937650585.25,12963877960661.352,7.456944480430633,9.95335195789788,54245768170543.45,99391343278589.56,96690925501459.6,0.0004724859071086,0.0008657082491686,0.0008421873481651,0.0003069952724662,0.0005624894538256,0.0005472068701473
279,279,2.25,0.02,1495,100000.0,17.15,2.43,0.81,,1333.4,1.3334,1495.0,0.1911695116612918,0.0044762140890064,0.0114939580254606,2.3589971887842107e-05,6.723329529454942e-07,7267030000000.0,13287427094205.322,12927238726129.977,7.943957515533606,10.591135678593457,57721689448334.35,105541430309095.1,102680470449985.2,0.0004735762248118,0.0008659121485306,0.0008424394715808,0.0003076740370671,0.0005625676977128,0.0005473179176361
280,280,2.25,0.02,1500,100000.0,17.15,2.43,0.81,,1344.7,1.3447,1500.0,0.2037923732194485,0.0045821739746853,0.0114517575700243,-7.606684519603214e-08,-0.0001023710135941,7328615000000.0,13372272866026.717,13010618267415.03,7.462526187004499,10.02919819472624,54659130161258.02,99734643331108.66,97037308871741.72,0.0004790635838009,0.000874130918702,0.0008504899513284,0.0003112268818345,0.0005678850351852,0.0005525265216016
281,281,2.25,0.02,1505,100000.0,17.15,2.43,0.81,,1333.1,1.3331,1505.0,0.1943589195130016,0.0043606325945915,0.0112996402793313,1.6323399724486928e-06,-2.974025313394032e-05,7265395000000.0,13224662796195.549,12872435150616.48,7.771239033991026,10.361076252080776,56467865573840.23,102784291980674.95,100046719785089.06,0.0004764439888357,0.0008672358617291,0.0008441377721637,0.0003094686288707,0.0005633029261061,0.0005482998317764
282,282,2.25,0.02,1510,100000.0,17.15,2.43,0.81,,1351.7,1.3517,1510.0,0.1952464544109488,0.0042291036063474,0.0118501132670375,3.922558310025969e-05,-1.7658876470448322e-05,7366765000000.0,13365329888061.107,13025727473564.262,7.816563020748882,10.574966635347398,57633568162643.33,104563081776028.4,101906216937241.98,0.0004845895670327,0.0008791782313817,0.0008568390109771,0.0003147315916518,0.0005710093302313,0.000556500436783
283,283,2.25,0.02,1515,100000.0,17.15,2.43,0.81,,1323.2,1.3232,1515.0,0.2006831834438117,0.0043656979759109,0.0115821331892869,2.6626929415062705e-05,2.296973361349383e-05,7211440000000.0,13040603083198.758,12725330886853.615,7.572650874477359,10.014206985901229,54577428073161.695,98693544812676.9,96307510176114.08,0.0004758204476735,0.0008604364172733,0.0008396343364678,0.0003090071965874,0.0005587844037458,0.0005452751216115
284,284,2.25,0.02,1520,100000.0,17.15,2.43,0.81,,1344.5,1.3445,1520.0,0.2031511967125879,0.0043829050070663,0.0110691047561943,-9.359098852679871e-06,0.0001042402216469,7327525000000.0,13206906426009.504,12902492814017.748,7.573910992165852,10.19767217843216,55577313372455.27,100170845833896.62,97861950168783.69,0.0004849863102383,0.0008741244577416,0.0008539762583883,0.0003149131440064,0.0005675897967203,0.0005545070917646
285,285,2.25,0.02,1525,100000.0,17.15,2.43,0.81,,1330.3,1.3303000000000005,1525.0,0.2055538104505558,0.0045282206795253,0.0121341623142635,4.222923625720613e-05,3.5347009663354324e-05,7250135000000.0,13020694851638.793,12737975689073.13,7.517330519052292,9.994976053714987,54472619492746.67,97828710249462.31,95704549338562.4,0.0004813186038858,0.0008644118582087,0.0008456428294088,0.0003134719069545,0.0005629718681124,0.0005507480246912
286,286,2.25,0.02,1530,100000.0,17.15,2.43,0.81,,1314.0,1.314,1530.0,0.1934703514205921,0.0047529740267839,0.0116496604515815,-1.019189328363134e-05,-4.621984385651172e-05,7161300000000.0,12814652231920.885,12553998126389.906,8.030385485459286,10.53734441477401,57428527060518.35,102764386699621.6,100674126362403.4,0.0004769096056962,0.0008533968334046,0.0008360384701616,0.0003115152727873,0.0005574350866046,0.0005460966795015
287,287,2.25,0.02,1535,100000.0,17.15,2.43,0.81,,1309.8,1.3098,1535.0,0.2112821306966224,0.0045964843526989,0.0123765817278639,1.996583334142343e-05,3.337846011603855e-05,7138410000000.0,12727339122272.14,12486059637069.615,7.308488067196054,9.577163358583586,52195540304280.55,93061387917309.62,91297169681808.38,0.0004768158929259,0.0008501329523182,0.0008340164931653,0.0003113864582151,0.0005551826039394,0.0005446576881196
288,288,2.25,0.02,1540,100000.0,17.15,2.43,0.81,,1335.9,1.3359,1540.0,0.2075764530306742,0.0041665738686518,0.0116210507493465,1.7721403942044495e-05,6.656188026511998e-05,7280655000000.0,12935722828546.1,12706499933789.898,7.484147509841992,9.990279059304738,54447020873210.83,96737391190204.66,95023190512462.23,0.0004877396828276,0.0008665793598984,0.0008512234472799,0.0003184804860764,0.0005658522885901,0.000555825303526
289,289,2.25,0.02,1545,100000.0,17.15,2.43,0.81,,1339.4,1.3394,1545.0,0.1980078229565378,0.004542156076931,0.0117655667684504,-1.6363873128633487e-05,-7.773706746879317e-07,7299730000000.0,12926163962270.717,12711350347565.871,7.885311750358982,10.554318944627331,57521038248218.98,101856694929336.22,100163988192556.16,0.0004904968418468,0.0008685585084226,0.0008541243581734,0.0003201930879598,0.000566989238582,0.0005575667209507
290,290,2.25,0.02,1550,100000.0,17.15,2.43,0.81,,1300.2,1.3001999999999998,1550.0,0.2062098883577846,0.0046191275454464,0.0122080749741653,-2.304413182167364e-05,9.53010812283934e-05,7086090000000.0,12505677785398.188,12313986229823.111,7.579392791802249,9.851673172550626,53691618790400.914,94756076252091.72,93303620817955.88,0.0004775416829314,0.0008427754115227,0.000829857044969,0.0003116792462788,0.0005500579623402,0.0005416264747977
291,291,2.25,0.02,1555,100000.0,17.15,2.43,0.81,,1324.2,1.3242,1555.0,0.2065520890615289,0.004517599105642,0.0118268341348224,-4.185567818382903e-05,-3.168507749364691e-05,7216890000000.0,12693559428667.316,12515512084159.05,7.612462829124951,10.085316820390064,54964976671125.84,96676157994683.1,95320121234076.7,0.0004877455720505,0.0008578802510352,0.0008458471171091,0.000318289931838,0.0005598300882142,0.0005519775815046
292,292,2.25,0.02,1560,100000.0,17.15,2.43,0.81,,1297.3,1.2973,1560.0,0.2101017091873245,0.0047529993095806,0.0114386329590691,3.841857821237946e-06,7.842365940746649e-05,7070285000000.0,12393615731278.111,12236019346443.97,7.483715519924438,9.723339025053416,52992197686541.1,92890871426387.4,91709677347249.84,0.0004792678603615,0.0008401163027619,0.0008294334403087,0.000312668765782,0.0005480820835759,0.0005411127086302
293,293,2.25,0.02,1565,100000.0,17.15,2.43,0.81,,1336.2,1.3361999999999998,1565.0,0.2151582791640066,0.0042030768715657,0.0118841147663572,-1.460963050508654e-05,-7.308388642685567e-05,7282290000000.0,12721895958569.607,12576912844998.496,7.320919577206605,9.778461632205287,53292615895518.805,93100263074225.69,92039260370010.2,0.0004950567155872,0.0008648460895258,0.0008549900052418,0.0003229010273713,0.0005640963591307,0.0005576677224898
294,294,2.25,0.02,1570,100000.0,17.15,2.43,0.81,,1313.9,1.3138999999999998,1570.0,0.2124342740699375,0.0044012381517523,0.0114452729287698,2.1166738187790904e-06,1.3139547723916944e-05,7160755000000.0,12466955419220.111,12341441430480.574,7.4193151350452435,9.748719743352948,53130522601273.55,92500840577556.95,91569566736250.84,0.000488223823727,0.0008500031972894,0.0008414455913507,0.0003183590676085,0.0005542667362841,0.0005486865263165
295,295,2.25,0.02,1575,100000.0,17.15,2.43,0.81,,1331.9,1.3319,1575.0,0.2106462188550494,0.0043697156792059,0.0109692129383342,1.389422462591779e-05,-2.996539031316564e-05,7258855000000.0,12591644576124.17,12483806315616.553,7.567578440922654,10.07412951617339,54904005863144.97,95239776470828.95,94424117184731.95,0.0004962869947334,0.0008608891409784,0.0008535162527991,0.0003235641803418,0.0005612738037101,0.0005564669025706
296,296,2.25,0.02,1580,100000.0,17.15,2.43,0.81,,1317.6,1.3176,1580.0,0.2033801927775357,0.0047281953147808,0.0114535143286437,1.059216964618588e-05,3.3468118883599144e-05,7180920000000.0,12409825446754.75,12321796113222.824,7.8346093466126545,10.332515777727703,56312210988615.984,97316877070006.22,96626557946128.34,0.0004923354064664,0.000850837560578,0.0008448021281117,0.0003209292347845,0.0005546191552666,0.000550684953709
297,297,2.25,0.02,1585,100000.0,17.15,2.43,0.81,,1320.1,1.3200999999999998,1585.0,0.2187568920073772,0.0043459685686735,0.0119032187742246,1.7800991158077578e-05,5.080758529392336e-05,7194545000000.0,12386654831925.738,12317144977901.562,7.279158285194882,9.607839478126078,52362725155787.14,90151497080597.9,89645596376399.53,0.0004947026464467,0.0008517162552984,0.0008469367023538,0.0003223636868729,0.0005550048988007,0.0005518903929053
298,298,2.25,0.02,1590,100000.0,17.15,2.43,0.81,,1321.4,1.3214,1590.0,0.1968152908561023,0.005004408149112,0.0113051456980474,1.02107708956576e-05,-7.535010701330372e-05,7201630000000.0,12353441049949.451,12301216598878.871,8.1418753177584,10.765175729048948,58670207723316.766,100640959407562.28,100215497478450.78,0.0004965684706798,0.0008517973472404,0.000848196354715,0.0003235117336303,0.0005549414688577,0.0005525954412634
299,299,2.25,0.02,1595,100000.0,17.15,2.43,0.81,,1295.9,1.2959,1595.0,0.2098995563809239,0.0044911500735244,0.0116144606026422,-1.7681526925624247e-05,-4.539420849505071e-06,7062655000000.0,12073008782400.26,12036314705633.96,7.693473306947338,9.9666789037058,54318400025196.59,92852690744504.6,92570479091755.44,0.0004883006547454,0.0008347084903897,0.0008321715206934,0.000318070989635,0.0005437153381115,0.0005420627979109
300,300,2.25,0.02,1600,100000.0,17.15,2.43,0.81,,1322.2,1.3222,1600.0,0.2177026339190888,0.0044297034377764,0.0111009520826764,3.554732912240345e-05,-4.087814321479637e-05,7205990000000.0,12275135526856.25,12252514045918.207,7.388629966385372,9.78311147167532,53317957520630.48,90825154431369.4,90657775464744.66,0.0004996061436719,0.0008510604543751,0.0008494920604618,0.0003253488949589,0.0005542197226383,0.0005531983676509
301,301,2.25,0.02,1605,100000.0,17.15,2.43,0.81,,1310.5,1.3105,1605.0,0.2146757212242391,0.0043538013222696,0.0117860208411094,-3.086073960133387e-05,4.054299561983141e-05,7142225000000.0,12124001511176.488,12117846757787.008,7.590562847525592,9.947674243995372,54214824629774.766,92030230878970.88,91983511701732.66,0.0004965122438821,0.0008428347181927,0.0008424068528684,0.0003232726820104,0.0005487587530801,0.000548480175517
302,302,2.25,0.02,1610,100000.0,17.15,2.43,0.81,,1308.5,1.3085,1610.0,0.2191356750290423,0.004393854825986,0.0113664322781669,1.652145641644372e-05,-4.125948609626781e-05,7131325000000.0,12063050837882.314,12073884665026.62,7.400678858706091,9.692416470493743,52823669764190.92,89354308464267.44,89434557577490.16,0.0004970781619146,0.0008408366099677,0.0008415917654098,0.0003235848628535,0.0005473626080668,0.000547854194479
303,303,2.25,0.02,1615,100000.0,17.15,2.43,0.81,,1286.6,1.2866,1615.0,0.2174073075239675,0.0045252415784166,0.0109202076664717,3.685944895065175e-07,-4.7648202286911954e-05,7011970000000.0,11819417545096.098,11846765060023.385,7.458126991986004,9.59187046891408,52275694055581.75,88116214915725.34,88320096324733.0,0.0004900951512733,0.0008261072465693,0.0008280186758061,0.0003189469973503,0.00053761891971,0.0005388628508408
304,304,2.25,0.02,1620,100000.0,17.15,2.43,0.81,,1316.5,1.3165,1620.0,0.2230906429031619,0.0045696827777795,0.0117379822921861,-1.7343591305585682e-05,1.6269978402213122e-05,7174925000000.0,12051388115100.258,12096454168857.84,7.311395081789226,9.621226040076866,52435681918418.92,88073778315287.08,88403129390058.03,0.0005027952289066,0.0008445217818966,0.0008476798632445,0.0003271590442751,0.0005495138441064,0.000551568746015
305,305,2.25,0.02,1625,100000.0,17.15,2.43,0.81,,1283.2,1.2832,1625.0,0.228073285139635,0.0046347327854706,0.0116688628050375,-9.95597302814196e-06,-1.0315767471721036e-05,6993440000000.0,11702791023626.99,11765506148382.084,7.2011813930075785,9.249276289090126,50408555775541.2,84353450382644.88,84805499569338.0,0.0004914260699518,0.000822350173907,0.0008267571391895,0.0003196497009613,0.0005349003710786,0.0005377668961183
306,306,2.25,0.02,1630,100000.0,17.15,2.43,0.81,,1289.1,1.2891,1630.0,0.2112211382202758,0.0046031141686409,0.0118620213888046,1.065433625307542e-05,-1.989206462301868e-05,7025595000000.0,11710978878432.309,11794443014963.262,7.809120067394772,10.074123303034211,54903972001536.45,91519544814643.06,92171804532891.52,0.0004949661005812,0.0008250600197487,0.0008309402218095,0.000321892568004,0.0005365633892958,0.000540387476116
307,307,2.25,0.02,1635,100000.0,17.15,2.43,0.81,,1304.2,1.3042,1635.0,0.2225051685314155,0.0043862879376914,0.0113616627807559,-7.424582165752072e-07,4.039620122418226e-05,7107890000000.0,11802002030696.562,11904905631330.906,7.464635932331849,9.728787721845096,53021893084055.766,88038009852347.5,88805627768606.55,0.0005020393465927,0.0008335904731189,0.0008408586858269,0.0003264310858318,0.0005420089981513,0.0005467348639273
308,308,2.25,0.02,1640,100000.0,17.15,2.43,0.81,,1312.5,1.3125,1640.0,0.2266784199555786,0.0042148492340068,0.0114856720722618,-5.0669916949971895e-06,3.777105455385682e-05,7153125000000.0,11831336308602.217,11952800107255.814,7.324071100487106,9.613548546347676,52393839577594.84,86659905501648.28,87549580263537.89,0.0005065538672105,0.0008378448805789,0.0008464464298227,0.0003292850500846,0.0005446405828147,0.0005502320149542
