,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
210,210,1000000.0,1200,20,17.15,2.43,0.81,0.001,,0.0024,28017.5,0.0018898735470596,1200.0,0.0010397805577895,0.0595179183701461,0.0008398610248147,0.001064792729709,-1.7438193051235156e-06,11665477029.145012,21107813621.36126,19246174015.58203,17767365331.682487,16643440860.842115,2.3081793782137403,0.004362163602718,26925991627.35136,48720580514.66772,44423585860.0024,41010232926.24312,38416015748.83882,6.120437381619104e-07,1.1074476526734626e-06,1.009774419029892e-06,9.321868850903126e-07,8.732187920730993e-07,3.897677870563298e-07,7.05255840309037e-07,6.430545991914956e-07,5.936445333396533e-07,5.560918852376139e-07
211,211,1000000.0,1205,20,17.15,2.43,0.81,0.001,,0.00241,27789.5,0.0018678848570445,1205.0,0.0010437699070279,0.0592973711073148,0.0009972649759194,0.0011071662267485,-1.0844032437976447e-06,11253924233.983534,20809033863.45824,18989874982.770054,17538056509.332954,16432038767.477703,2.308938008960853,0.004312831352137,25984619495.066334,48046780461.62004,43846454394.64589,40494294754.69978,37940567754.28897,5.929765040213362e-07,1.096441374214526e-06,1.000588723094623e-06,9.240914742280742e-07,8.658146882541248e-07,3.775040499266568e-07,6.980226981442748e-07,6.370004422056682e-07,5.883003317299072e-07,5.511998352132978e-07
212,212,1000000.0,1210,20,17.15,2.43,0.81,0.001,,0.00242,27781.0,0.0018607062151804,1210.0,0.001008024085081,0.0600646954858411,0.0009970498400893,0.0011395542319139,4.800042318841459e-07,10935908380.105698,20676074931.78702,18884647949.44588,17448155754.27003,16351199950.935104,2.404589456185668,0.0044743505925442,26297052023.221848,49718761278.79385,45411003119.79828,41956739543.83311,39318942771.509125,5.786109987405399e-07,1.0939561626246818e-06,9.991730573356134e-07,9.231692947907728e-07,8.651301570364276e-07,3.6829300621704073e-07,6.963165316243293e-07,6.359859211425354e-07,5.876085929334713e-07,5.506659690146026e-07
213,213,1000000.0,1215,20,17.15,2.43,0.81,0.001,,0.00243,27488.5,0.0018345775079934,1215.0,0.0010527212865553,0.0594986156261833,0.0009924838232839,0.0009677839091219,7.375266994792518e-07,10511435908.990225,20333492282.59092,18587670437.441696,17180959776.986164,16104124313.24644,2.3083032844737144,0.0042347616815506,24263584292.03313,46935871390.13863,42905984715.71945,39658869575.601234,37173206506.4146,5.584096940250591e-07,1.0801967782794815e-06,9.874517098784804e-07,9.127215896277424e-07,8.555157647501026e-07,3.553718016339536e-07,6.874369827812215e-07,6.284140424508751e-07,5.808558110054251e-07,5.444500371296387e-07
214,214,1000000.0,1220,20,17.15,2.43,0.81,0.001,,0.00244,27352.0,0.0018189622439959,1220.0,0.0010568270204202,0.0565343626211406,0.0009938151961192,0.0011119059189588,-2.432183676651772e-06,10153365700.56039,20108015221.087624,18397964866.5709,17012538545.25604,15949467650.791208,2.308798000507686,0.0041996133705816,23442053562.80752,46425311936.55998,42477153937.73338,39278486718.46896,36824072528.72587,5.416469610330712e-07,1.0726931008018085e-06,9.814678258482638e-07,9.075601208757144e-07,8.50848963577617e-07,3.446035894963121e-07,6.824627839860855e-07,6.244239515668631e-07,5.774028063242151e-07,5.413223521255234e-07
215,215,1000000.0,1225,20,17.15,2.43,0.81,0.001,,0.00245,27198.5,0.0018022839747116,1225.0,0.0010611573266031,0.0590617267787879,0.0009951016176995,0.0011577360823669,7.000242710781405e-07,9794130532.53764,19871633604.93135,18198126398.20585,16834191786.18114,15785802272.387,2.308800243379431,0.0041611274835479,22612765972.64202,45879784704.68425,42015978040.734406,38866915029.85887,36446385035.4055,5.246243304541188e-07,1.06442756101552e-06,9.747858521449086e-07,9.01726453943151e-07,8.455692846158534e-07,3.336824516692465e-07,6.770193023196772e-07,6.200035227391255e-07,5.735347684433804e-07,5.378165204473003e-07
216,216,1000000.0,1230,20,17.15,2.43,0.81,0.001,,0.00246,26853.5,0.0017729852309942,1230.0,0.0010656212256207,0.0616282713018612,0.0009854015957287,0.000887599357521,2.2989267406731907e-07,9373101355.529783,19497427855.334465,17871650276.228294,16538534110.84261,15512041446.703957,2.3085125917288174,0.0040929611569875,21637935329.656555,45010084392.12871,41256954154.57388,38179436876.20612,35809764230.994064,5.040841582779978e-07,1.0485691060242192e-06,9.611350016199724e-07,8.894401895587782e-07,8.3423554907171e-07,3.205640798213979e-07,6.66820381243612e-07,6.112180918975181e-07,5.65624948215169e-07,5.305184595683892e-07
217,217,1000000.0,1235,20,17.15,2.43,0.81,0.001,,0.00247,26830.0,0.0017650016610467,1235.0,0.0010696796521187,0.0593259706666103,0.0009988203523992,0.0011431283508495,-1.1468699502361577e-06,9070262794.963642,19358699846.061874,17760674894.331703,16442168391.533216,15425129817.598536,2.309102653271343,0.0040755719496103,20944177809.342903,44701246358.45728,41011240954.05075,37966672647.52715,35618225065.25026,4.89798404396669e-07,1.0453787845110782e-06,9.590846947766428e-07,8.878847311310559e-07,8.329641756869878e-07,3.113708087155088e-07,6.645600202560882e-07,6.097018168262967e-07,5.644391331143118e-07,5.295254673893511e-07
218,218,1000000.0,1240,20,17.15,2.43,0.81,0.001,,0.00248,26662.0,0.00174755812045,1240.0,0.0010740025184076,0.0598320428639682,0.000997081500713,0.0011057579717207,2.375559894707396e-06,8722564622.395805,19116947768.982124,17554946113.611523,16257992149.204952,15255789129.99478,2.3091194480100583,0.0040353255493864,20141469096.239662,44143371745.82288,40536518780.91118,37541693368.40935,35227483957.13698,4.729295154119633e-07,1.0365035096819111e-06,9.518132015069056e-07,8.814935379158148e-07,8.271550023201578e-07,3.005625145549333e-07,6.587326251854575e-07,6.049091035950601e-07,5.60218606971722e-07,5.256846513533322e-07
219,219,1000000.0,1245,20,17.15,2.43,0.81,0.001,,0.00249,26397.0,0.0017238605283255,1245.0,0.0010786531925077,0.0596151521877054,0.0009981560283316,0.0010867211754292,-3.0074741838270003e-06,8349725868.450674,18807968376.852127,17287103755.723755,16016143168.47079,15032249696.683771,2.308434350920601,0.0039794194079781,19274796670.751045,43416966253.16962,39906149635.01547,36972220152.56352,34700966351.76142,4.54589965261455e-07,1.0239753766500869e-06,9.411738803879816e-07,8.719780842252497e-07,8.184112838048156e-07,2.887774583100837e-07,6.504785174284519e-07,5.97879015763055e-07,5.53922510629635e-07,5.198942969485e-07
220,220,1000000.0,1250,20,17.15,2.43,0.81,0.001,,0.0025,26594.0,0.0017303502257134,1250.0,0.0010824304724792,0.0587572246521612,0.0009970002227739,0.0010739931252919,-6.337752925447073e-07,8125643920.827312,18828840268.533287,17322280942.763832,16054973463.906656,15072113034.102331,2.3096177185216824,0.0039964445999146,18767117364.827576,43487391104.77513,40007817552.293884,37080823898.03407,34810793704.84482,4.441667821926618e-07,1.029228634183437e-06,9.468765628363046e-07,8.776025593951872e-07,8.238770997634002e-07,2.820689172823316e-07,6.536135031236278e-07,6.013156714709061e-07,5.573230904634123e-07,5.23204640285703e-07
221,221,1000000.0,1255,20,17.15,2.43,0.81,0.001,,0.00251,26197.5,0.0016985505267268,1255.0,0.0010871625829622,0.0593062126485318,0.0009969063459973,0.0009261043190552,-9.62109467820478e-07,7714563769.298307,18433795711.964417,16974586013.882795,15738851354.015491,14778703530.021294,2.3087623178416465,0.0039215499774359,17811096519.876842,42559258627.1866,39190289810.21924,36337271809.71399,34120518396.56982,4.233209124986746e-07,1.011516847220605e-06,9.314456987550046e-07,8.636372860611983e-07,8.109511374801995e-07,2.68768759371234e-07,6.422175708397946e-07,5.913799613593115e-07,5.483280297949714e-07,5.148773063081938e-07
222,222,1000000.0,1260,20,17.15,2.43,0.81,0.001,,0.00252,26124.0,0.0016878936131588,1260.0,0.001091529761652,0.0601602966425085,0.0009972077995428,0.0010278352091468,3.6669369419849855e-06,7405831987.0935135,18269431852.376167,16838916718.502712,15619165980.302074,14669663048.170696,2.308686577285656,0.0038968147485596,17097733582.066069,42178364166.512825,38875755264.9462,36059734972.47563,33867631749.33133,4.080437820808361e-07,1.00660237533114e-06,9.27784383434097e-07,8.605790099826517e-07,8.082636498450008e-07,2.589506069041138e-07,6.388047250073836e-07,5.887856639825561e-07,5.461361420275277e-07,5.129360423005621e-07
223,223,1000000.0,1265,20,17.15,2.43,0.81,0.001,,0.00253,25830.5,0.0016631050797778,1265.0,0.0010959681718531,0.0594683760071613,0.0009940486103801,0.0011254879929173,1.080430876540903e-06,7040562932.683405,17953132949.44419,16562878817.665916,15369151324.816551,14438117689.13804,2.308461224917882,0.0038392157416925,16252875642.19601,41444134510.976776,38234784955.99317,35479109780.94626,33329853529.12874,3.894576817197558e-07,9.931003536150774e-07,9.161966803803415e-07,8.501641278109893e-07,7.986628196313221e-07,2.470559334365016e-07,6.299820144131641e-07,5.811974874478572e-07,5.393091522629445e-07,5.066388407945875e-07
224,224,1000000.0,1270,20,17.15,2.43,0.81,0.001,,0.00254,25463.0,0.0016337011001356,1270.0,0.0011003914436287,0.0589016294516187,0.0009980001336531,0.000866716976966,1.8584565482802733e-06,6664113219.144359,17588574390.909664,16241812151.535795,15077156472.427692,14166579844.371626,2.308269500373401,0.0037710217245801,15382566445.21304,40599162311.27278,37490472684.93831,34802133999.723816,32700278130.24492,3.7006381873575e-07,9.76708346808904e-07,9.019215055829688e-07,8.372471949957966e-07,7.866821080669138e-07,2.3468244873960203e-07,6.193966957283049e-07,5.719693111967332e-07,5.309549649928933e-07,4.988882299585378e-07
225,225,1000000.0,1275,20,17.15,2.43,0.81,0.001,,0.00255,25549.0,0.0016334570752143,1275.0,0.0011044659059962,0.0595071448780949,0.0009972862786151,0.0010988287165975,-1.0390305733151117e-07,6411184073.701027,17538810112.708004,16211158177.267704,15054619498.07246,14148196743.95575,2.3088084818677084,0.0037713331965387,14802171231.279982,40493685331.25591,37428396445.76883,34758174632.09942,32665421614.852383,3.5743319437520265e-07,9.778151511576254e-07,9.037965507169578e-07,8.39317772729759e-07,7.887833352945106e-07,2.26566823939592e-07,6.198094544214071e-07,5.72891150586728e-07,5.320198712261135e-07,4.999875161750055e-07
226,226,1000000.0,1280,20,17.15,2.43,0.81,0.001,,0.00256,25003.5,0.0015930017421179,1280.0,0.0011085275023105,0.0590573927244238,0.0009977738102638,0.0009919557606407,1.5598075973307665e-07,6006706068.359755,17058462098.887075,15782132535.949564,14661533117.801674,13781928504.934536,2.309369857866082,0.0036788303562856,13871706503.087135,39394299793.73265,36446782652.59221,33858904028.40601,31827571566.0559,3.361838826503999e-07,9.547295897590906e-07,8.832958583384699e-07,8.205780461130402e-07,7.713482535136454e-07,2.130196244528761e-07,6.049550533510325e-07,5.596917691015844e-07,5.199512416811775e-07,4.887572657869747e-07
227,227,1000000.0,1285,20,17.15,2.43,0.81,0.001,,0.00257,25104.0,0.0015939106400512,1285.0,0.0010278492015913,0.0593069413479636,0.000995053579798,0.0008593249042979,-1.590289226248114e-06,5764298887.603212,17022199037.710009,15763358121.604328,14649653599.060465,13773918660.014631,2.517904020219029,0.0040109658148315,14505459216.900616,42835185811.49324,39667399767.5726,36864839413.49719,34661113046.97179,3.238533019162981e-07,9.563514092051167e-07,8.856264528457364e-07,8.230556365127002e-07,7.738545702349966e-07,2.051257019284949e-07,6.057441839954025e-07,5.609476473189612e-07,5.213158679157356e-07,4.901523651935901e-07
228,228,1000000.0,1290,20,17.15,2.43,0.81,0.001,,0.00258,24916.5,0.0015765527964288,1290.0,0.0011167508971538,0.0595599422821089,0.000998733745567,0.0011878778869071,8.990632668020069e-07,5458367918.4652,16791330633.568422,15563665495.873322,14470093142.272642,13608218974.546566,2.310273504759275,0.0036422689840216,12610325653.436537,38792575107.93838,35956332221.61069,33429880412.115,31438714904.465157,3.0786983610572136e-07,9.4708606810207e-07,8.778417316299373e-07,8.161606675642786e-07,7.675481403903697e-07,1.9490899450682218e-07,5.995897343506062e-07,5.557519093535485e-07,5.167023086222185e-07,4.859262543268296e-07
229,229,1000000.0,1295,20,17.15,2.43,0.81,0.001,,0.00259,25044.5,0.0015791707464782,1295.0,0.0011212685597001,0.0599467877462156,0.000960022157336,0.0011662211035616,6.255060599963321e-07,5223870866.822604,16773046080.943584,15561435145.253162,14474063964.333664,13615089720.388384,2.309883825165552,0.0036476999901944,12066531597.156464,38743777492.98605,35945097737.745224,33433397305.842487,31449267123.46421,2.957854628275835e-07,9.497216383332854e-07,8.811179322852961e-07,8.19548916470539e-07,7.709121678257805e-07,1.8716641766024027e-07,6.0096258660579e-07,5.575516975902502e-07,5.185922030337783e-07,4.878159575636371e-07
230,230,1000000.0,1300,20,17.15,2.43,0.81,0.001,,0.0026,24562.5,0.0015434028687682,1300.0,0.0011259125019477,0.059384735819036,0.0009929788323261,0.0008337487377635,1.952441045032904e-07,4865399517.243655,16346547590.62739,15181533223.67397,14126626288.25782,13291340639.240704,2.3092384167574758,0.0035640776811165,11235343784.842491,37747996074.13,35057705815.20842,32621679330.96821,30692809688.918915,2.765720644324548e-07,9.292142191941558e-07,8.629893537088411e-07,8.030235096135869e-07,7.555419666240109e-07,1.7491433019401338e-07,5.876691960579162e-07,5.457861591274763e-07,5.07861557176213e-07,4.77832485709278e-07
231,231,1000000.0,1305,20,17.15,2.43,0.81,0.001,,0.00261,24360.5,0.0015253786934115,1305.0,0.0011307185131954,0.0613730303981923,0.0009928884014893,0.0007051869765343,-1.2577645112569286e-06,4564917456.415985,16109600767.43349,14977121836.46188,13942278337.995596,13120930905.243431,2.3082667977021245,0.0035209819254253,10537050192.533575,37185266434.45523,34571202225.941925,32182506704.31087,30286617193.26306,2.6047975748892905e-07,9.192334672441344e-07,8.546128382585649e-07,7.955634061290459e-07,7.486963198914318e-07,1.6572520907224826e-07,5.848445192587242e-07,5.437308935695233e-07,5.06161834155461e-07,4.763435567575877e-07
232,232,1000000.0,1310,20,17.15,2.43,0.81,0.001,,0.00262,24055.5,0.0015010890597394,1310.0,0.0011345110008278,0.0584247055920803,0.000996763685253,0.0008731330592529,-9.771832841333976e-07,4252444279.183128,15807761504.319214,14711944520.616028,13701200237.204485,12897048634.683958,2.3093650137193684,0.0034665629781658,9820447234.149117,36505895798.12229,33975254087.089973,31641076317.60073,29783996515.410767,2.435614985464271e-07,9.053997719627044e-07,8.42636144937674e-07,7.847451118863862e-07,7.386868083532394e-07,1.5591396586468316e-07,5.795844991189221e-07,5.3940685996033e-07,5.023483732746389e-07,4.728645147513946e-07
233,233,1000000.0,1315,20,17.15,2.43,0.81,0.001,,0.00263,24027.5,0.0014941693797122,1315.0,0.0010954003520282,0.0593374918163646,0.0009969734412478,0.0010258600312671,-9.65068573935036e-08,3994163902.693709,15689784977.302792,14617562308.607418,13619062901.442616,12822716238.254028,2.4047861246712463,0.003594463071664,9608599162.41314,37744283525.69151,35164880655.06856,32762830864.151543,30847091784.004147,2.296498995114188e-07,9.021055798344542e-07,8.404566755534621e-07,7.830465907136883e-07,7.372595535182002e-07,1.468974574503527e-07,5.770392946454062e-07,5.37605063179402e-07,5.008822276244381e-07,4.7159417061892e-07
234,234,1000000.0,1320,20,17.15,2.43,0.81,0.001,,0.00264,23704.5,0.0014689804483233,1320.0,0.0011423458994385,0.0595953267080536,0.0009954343026537,0.0008950030048858,-1.125222442341313e-06,3692175778.102329,15380938306.830864,14345021577.828588,13370812718.999352,12591787107.19809,2.311033901878255,0.0033948664643876,8532750550.907659,35545899680.4703,33151858992.453068,30900427404.01804,29100071294.83927,2.130860457303438e-07,8.87678030624392e-07,8.278923073123613e-07,7.71667922039435e-07,7.267081213371207e-07,1.3621249089140152e-07,5.674366674105684e-07,5.292194192366483e-07,4.932787102117373e-07,4.645387407658117e-07
235,235,1000000.0,1325,20,17.15,2.43,0.81,0.001,,0.00265,23433.5,0.0014471418561543,1325.0,0.0011476560702021,0.0593930532234664,0.0009941624798353,0.0009138688294697,9.10088881546183e-08,3406120631.828916,15108590991.992216,14106033944.327532,13153654983.584915,12389863802.873629,2.309054439545352,0.0033415294560412,7864918268.849604,34886560446.24337,32571601555.45739,30372506603.50009,28608871119.005547,1.97307131584611e-07,8.75198817992072e-07,8.171234657933919e-07,7.619547911523065e-07,7.17710484128204e-07,1.2726500642015078e-07,5.645116945147291e-07,5.270525311734989e-07,4.914682029436897e-07,4.6293019738729714e-07
236,236,1000000.0,1330,20,17.15,2.43,0.81,0.001,,0.00266,23298.5,0.0014337893796417,1330.0,0.0011523834053832,0.0593968205064446,0.0009966119222791,0.000935567119549,-1.3391568169394217e-07,3145660552.108957,14925903602.39174,13950390463.018116,13014077942.808271,12260953448.15466,2.308259578844833,0.0033095574033397,7260999639.449936,34452853027.25094,32201115932.311768,30039864023.838005,28301457544.958843,1.8290702114828483e-07,8.678789464519961e-07,8.111569322810083e-07,7.567142703667697e-07,7.129232269312195e-07,1.1905459662814917e-07,5.649043828018976e-07,5.279838945960986e-07,4.925470419653423e-07,4.6404335206095916e-07
237,237,1000000.0,1335,20,17.15,2.43,0.81,0.001,,0.00267,23148.5,0.0014195570509727,1335.0,0.0011565320779709,0.0591379352412488,0.0009884379122661,0.0013230448696954,6.177754032506911e-07,2887676499.280278,14734889592.528824,13786676658.830658,12866865110.0182,12124799827.215784,2.3086259816303825,0.0032772266184368,6666565660.316418,34017352355.98222,31828283121.933456,29704782069.51158,27991630706.02728,1.6853137643138234e-07,8.599617115048263e-07,8.046218453854667e-07,7.509395487648164e-07,7.076309289994776e-07,1.0969081423710297e-07,5.597171419655705e-07,5.23698478242876e-07,4.887586649503979e-07,4.605706926799687e-07
238,238,1000000.0,1340,20,17.15,2.43,0.81,0.001,,0.00268,22975.5,0.0014039210828461,1340.0,0.0011608427460032,0.0594281958644601,0.0009962595164222,0.001042729753476,-4.51801523629863e-07,2630874309.8934765,14530207587.516838,13609861770.382065,12706817299.80341,11976961332.07658,2.3086676862407307,0.0032411923798327,6073824141.337902,33545473948.27247,31420697929.33795,29335865033.49186,27650867472.107685,1.5413018288385372e-07,8.51254483873465e-07,7.973358802450323e-07,7.444308787103234e-07,7.016721526998957e-07,1.0030326162801293e-07,5.539706734294922e-07,5.188820768602194e-07,4.844531018789521e-07,4.566270161528594e-07
239,239,1000000.0,1345,20,17.15,2.43,0.81,0.001,,0.00269,22807.5,0.0013886652495499,1345.0,0.0011654997315417,0.0555944058784382,0.0009905194646998,0.0011157266412373,5.135885755066426e-07,2374202601.325556,14330392445.17854,13437281174.269726,12550613257.296713,11832680182.70537,2.3080228416417268,0.003205071369476,5479714269.014759,33074875715.570168,31013554338.748943,28967104371.167427,27310098304.86148,1.3960691829992005e-07,8.426500443487226e-07,7.901336701518064e-07,7.379961754936417e-07,6.957805600135959e-07,9.084449092113027e-08,5.483260803671173e-07,5.141528220713272e-07,4.802261068497446e-07,4.527557196804784e-07
240,240,1000000.0,1350,20,17.15,2.43,0.81,0.001,,0.0027,22642.0,0.0013736346002894,1350.0,0.0011692008055205,0.0619652906908467,0.0009981045375152,0.0009341303126231,1.1592597601345662e-06,2122890331.7706144,14133815394.830566,13267417985.04954,12396839691.468683,11690626029.647211,2.3092702054187195,0.0031720884370923,4902319636.681796,32638747143.156807,30638004584.02648,28627607249.779484,26996771661.98312,1.252750369393224e-07,8.340582738460004e-07,7.829308246838365e-07,7.315566551119444e-07,6.898818962948231e-07,8.152295401647499e-08,5.427649112467767e-07,5.09493632396182e-07,4.760617997983396e-07,4.4894187607130506e-07
241,241,1000000.0,1355,20,17.15,2.43,0.81,0.001,,0.00271,22681.5,0.001371068366362,1355.0,0.0011737507579709,0.0583249792014696,0.0009962753356484,0.000935081791595,2.921525408639389e-07,1893731476.3582392,14066020369.78321,13218076542.396587,12355785212.31136,11654832168.34186,2.3088381325918927,0.0031655756216636,4372320405.468206,32476171333.860405,30518405861.05797,28527514319.64455,26909126847.247097,1.121700265508453e-07,8.331624087367928e-07,7.829367654399445e-07,7.3186128689521e-07,6.903422423344905e-07,7.319660079809675e-08,5.436805009994728e-07,5.109057350903235e-07,4.7757640881156e-07,4.504831377865077e-07
242,242,1000000.0,1360,20,17.15,2.43,0.81,0.001,,0.00272,21993.0,0.0013246374390946,1360.0,0.0011779296922895,0.0592919817618136,0.0009927997461699,0.0009708952862843,9.341303091663944e-07,1612033928.0905447,13549689235.071527,12746299520.090122,11920070658.392277,11246663028.787174,2.3091361230050333,0.0030587682680905,3722405905.79921,31288077968.7543,29432941691.7856,27525066714.26027,25970076776.53516,9.583326800527684e-08,8.05510961789068e-07,7.577505142408625e-07,7.086323098674762e-07,6.68599124014381e-07,6.271700241177379e-08,5.271575725712857e-07,4.95901285830618e-07,4.6375643043470206e-07,4.3755716304082253e-07
243,243,1000000.0,1365,20,17.15,2.43,0.81,0.001,,0.00273,21948.0,0.0013170749072464,1365.0,0.0011826953754052,0.0586015787178397,0.0009978299486725,0.0009267083614938,2.303673471331175e-07,1386505978.6775131,13432572088.150492,12649517289.13393,11834827469.963623,11169050469.56028,2.308286700992338,0.0030401857497194,3200452529.377307,31006219934.637115,29198705397.596317,27318168182.092537,25781364361.762444,8.271987182125077e-08,8.013962135391261e-07,7.54678641743692e-07,7.060737035377098e-07,6.663530034600716e-07,5.4130047363197306e-08,5.244158875064365e-07,4.938449458656546e-07,4.620389535539111e-07,4.3604660940294323e-07
244,244,1000000.0,1370,20,17.15,2.43,0.81,0.001,,0.00274,21690.0,0.0012967424742732,1370.0,0.0011863004921223,0.0584746761233036,0.000995426605068,0.0010844623211452,6.715720181280143e-07,1152116592.3224,13186059484.58602,12430598289.125883,11635201975.92528,10983430560.729095,2.309701547601237,0.0029950887708782,2661046072.653137,30455868823.568954,28710978540.22644,26873850032.96425,25368452249.238865,6.89878250204307e-08,7.895707522082568e-07,7.443343368059993e-07,6.967066383224906e-07,6.576790844755008e-07,4.513608375666591e-08,5.165858119593041e-07,4.869893631099174e-07,4.558283896011534e-07,4.302941603551402e-07
245,245,1000000.0,1375,20,17.15,2.43,0.81,0.001,,0.00275,21583.0,0.0012855192351857,1375.0,0.0011911254375717,0.0593696753932215,0.0009976698485022,0.0009899922868065,-1.6524378070195335e-07,927464166.5447428,13033127267.756033,12299575495.817284,11517721840.880972,10875241019.612206,2.308740900226622,0.0029679319746191,2141275276.0589528,30090125521.662884,28396543893.79964,26591445690.331,25108123371.744694,5.5734415540759344e-08,7.832040925558208e-07,7.391225196469637e-07,6.921383254665844e-07,6.535295097718873e-07,3.64589311732856e-08,5.123366564101809e-07,4.835004872837846e-07,4.5276555474283065e-07,4.2750941559725e-07
246,246,1000000.0,1380,20,17.15,2.43,0.81,0.001,,0.00276,21282.0,0.0012628322683607,1380.0,0.0011947148352646,0.0556147204770464,0.0009929868030009,0.0010432551063718,-4.277510028474269e-07,700059119.5809437,12764685384.696203,12059488411.019464,11297974018.072905,10670067230.150175,2.3101750221472432,0.0029173600956038,1617257169.6160884,29488622287.57341,27859495789.86708,26100266351.50781,24649693498.13721,4.22172219721406e-08,7.697772105487871e-07,7.272501491348681e-07,6.813268531405965e-07,6.434607936863384e-07,2.7613783620135213e-08,5.035021333671063e-07,4.75685687447024e-07,4.456478048135795e-07,4.2088006493228e-07
247,247,1000000.0,1385,20,17.15,2.43,0.81,0.001,,0.00277,21231.5,0.0012550880813237,1385.0,0.0011994829967533,0.0553617860531233,0.0009952189333903,0.0010525139006948,2.456587559995106e-06,486023172.5712009,12647730108.150528,11962653047.4141,11212309483.427048,10591468897.298178,2.3093283384726906,0.0028984128804117,1122388017.638718,29207785811.152824,27625716626.957542,25892925532.088463,24459199582.256805,2.9414852460494512e-08,7.654596243287159e-07,7.23997731557175e-07,6.785858119719471e-07,6.410116071334065e-07,1.9235415721281863e-08,5.005612083757349e-07,4.734478055421517e-07,4.437513400203051e-07,4.191802342689973e-07
248,248,1000000.0,1390,20,17.15,2.43,0.81,0.001,,0.00278,20671.5,0.0012173616058001,1390.0,0.0012035909492169,0.0590311504721261,0.0009933048615174,0.0012014842460567,-6.191426961296085e-08,285471296.56014735,12230039591.111416,11580875719.183596,10859392113.96629,10260332238.55878,2.3097551554272764,0.0028118077351713,659368913.8976963,28248401920.9192,26748992059.63921,25082541292.436077,23698859415.600117,1.7338252557844736e-08,7.427980248040544e-07,7.033707082978519e-07,6.595510139386105e-07,6.231667905780037e-07,1.1336143360448064e-08,4.856582212621281e-07,4.5987974613951e-07,4.3122943460378233e-07,4.074406029035666e-07
249,249,1000000.0,1395,20,17.15,2.43,0.81,0.001,,0.00279,20756.0,0.0012176136836351,1395.0,0.0012075459305833,0.0586967213043778,0.0009949027105408,0.0009376406706497,2.112859235612138e-06,285530408.81244814,12195049699.316645,11561075154.048191,10845748969.006151,10249684663.65879,2.3104711236992674,0.0028132612968709,659709774.1162355,28176310593.093323,26711530691.737118,25058790173.078423,23681600787.629284,1.7404861673520814e-08,7.433644423411909e-07,7.04719734371825e-07,6.611161358833643e-07,6.24782293802437e-07,1.1375826803551753e-08,4.858633930344583e-07,4.6060519144805006e-07,4.32105856393237e-07,4.083580379748321e-07
250,250,1000000.0,1400,20,17.15,2.43,0.81,0.001,,0.0028,20521.5,0.0011991320526059,1400.0,0.0012128284715799,0.0585398396803407,0.0009989126729436,0.0007408331535928,-2.2712007306871325e-06,281196466.336106,11972993500.720928,11363732936.465069,10665416316.46422,10081530828.738909,2.308653101951326,0.0027683778676638,649184609.9671727,27641467964.304165,26234897722.05204,24622728093.83564,23274740057.02517,1.720085546829336e-08,7.323908917210768e-07,6.951222764897258e-07,6.524060809121307e-07,6.166896652143866e-07,1.1240170376906436e-08,4.785923828389752e-07,4.5423861824372403e-07,4.263250463268812e-07,4.029855910053086e-07
251,251,1000000.0,1405,20,17.15,2.43,0.81,0.001,,0.00281,20382.0,0.0011862876671527,1405.0,0.0012173375521342,0.0556012866652541,0.0009940438931596,0.0007449472397689,-2.6153110663552595e-06,278184457.9473202,11808188952.670004,11220383931.619196,10535234660.612211,9961099922.440563,2.3083162144615965,0.0027383282953381,642137985.256798,27257046348.12845,25900205873.5507,24318663986.80769,22993378862.125065,1.7074878957046592e-08,7.2478311174004e-07,6.887038150789469e-07,6.466495574245946e-07,6.114093386443888e-07,1.1155825673359876e-08,4.735350725417817e-07,4.499627623086549e-07,4.22486727579817e-07,3.994626265954409e-07
252,252,1000000.0,1410,20,17.15,2.43,0.81,0.001,,0.00282,20003.5,0.001159652103938,1410.0,0.0012213701783139,0.0582498295578723,0.0009974065181924,0.0012148907896229,-6.869606146307098e-07,271938418.37348986,11507325024.751366,10947312211.711117,10283106209.001472,9725280454.209805,2.3088823679701145,0.0026774988146165,627873472.027591,26569045154.61789,25276042160.018597,23742469480.008007,22454516142.8432,1.6750284936559892e-08,7.088037584945443e-07,6.74309279036091e-07,6.333969288484846e-07,5.990371631574193e-07,1.0940818428731378e-08,4.6297082423744413e-07,4.404399933902137e-07,4.137171885787986e-07,3.912743490030257e-07
