,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
187,187,1000000.0,1085,20,17.15,2.43,0.81,0.001,,0.00217,12797.5,0.0009258430276976,1085.0,0.0008662017334017,0.0157291596009426,4.7236859945580056e-05,-0.0001680075071373,4.258768763096204e-08,8641103334.148897,10931744667.676489,9776659747.46308,8954150409.968475,8348806915.209288,2.523117146924349,0.0023352487945708,21795407581.14661,27573079662.575592,24659615298.899284,22585004504.79523,21058149925.61993,4.097684070484852e-07,5.183925507558777e-07,4.636174497695182e-07,4.246133633728512e-07,3.959074643721577e-07,2.0776877456477278e-07,2.628455077585113e-07,2.35072367094568e-07,2.1529575402665245e-07,2.0074072890621038e-07
188,188,1000000.0,1090,20,17.15,2.43,0.81,0.001,,0.00218,12953.5,0.0009346404512545,1090.0,0.000944304828863,0.015948873522355,4.446677629932341e-05,-7.125614467444065e-05,2.574610793081104e-08,8598915408.847015,11010320312.112698,9855359367.31361,9028528312.725946,8419846147.350683,2.3085765797752886,0.0021576891740828,19851255808.17665,25418168996.154755,22751853062.86029,20843050150.591038,19437860682.357925,4.096469344322068e-07,5.245247509160454e-07,4.6950313622041836e-07,4.301134235996029e-07,4.011161871768565e-07,2.0721776053321965e-07,2.6532810352827185e-07,2.3749570733579805e-07,2.175706270989697e-07,2.0290252662483278e-07
189,189,1000000.0,1095,20,17.15,2.43,0.81,0.001,,0.00219,12857.0,0.000925207683801,1095.0,0.0009115791696103,0.0172219949842618,4.441874442613348e-05,-0.0001720364880431,-5.8725906380789884e-08,8389089864.936491,10874156514.409668,9741839548.83673,8926811767.529888,8326661655.538124,2.406192212148384,0.002226186411901,20185389931.9263,26164827526.950974,23440305577.06024,21479228292.64664,20035178434.6428,4.014695208411321e-07,5.203952366320937e-07,4.662069090628677e-07,4.272028194534467e-07,3.984819472523823e-07,2.0259367025176e-07,2.626071855964102e-07,2.352621155545965e-07,2.1557947152163123e-07,2.010860502032345e-07
190,190,1000000.0,1100,20,17.15,2.43,0.81,0.001,,0.0022,12758.5,0.0009156684549389,1100.0,0.0009158953846508,0.0166433877149075,4.553490165336941e-05,-0.000195329283884,-1.1279463323946661e-07,8180822062.979218,10737254981.55913,9627486979.170675,8824285334.321693,8232687345.75107,2.405812211729721,0.0022024362772077,19677143175.24143,25826072484.48963,23156773029.4729,21224850584.19639,19801893547.156315,3.933191451583178e-07,5.162278213829983e-07,4.628721807562759e-07,4.242556967514019e-07,3.9581273425317604e-07,1.9798746035153086e-07,2.598567513851469e-07,2.3299879668563279e-07,2.135601812763752e-07,1.992426735241632e-07
191,191,1000000.0,1105,20,17.15,2.43,0.81,0.001,,0.00221,12998.5,0.0009302875205419,1105.0,0.0009195035941047,0.0155770419444597,4.583214353530706e-05,-0.000177385767519,1.3769008314244944e-07,8187715238.997536,10883499452.46498,9766555814.223885,8954513897.053188,8355872880.8537,2.4074854007138264,0.0022394390244784,19709916152.423264,26199355423.515343,23510587578.749645,21555795841.0674,20114714429.43076,3.954398773197898e-07,5.256374412967108e-07,4.716927152789485e-07,4.324737455503649e-07,4.035613416508e-07,1.9856154855742092e-07,2.639374284430876e-07,2.368502555277205e-07,2.17157301405553e-07,2.026395655370164e-07
192,192,1000000.0,1110,20,17.15,2.43,0.81,0.001,,0.00222,12888.5,0.0009198039502078,1110.0,0.0009611779884153,0.0156206403440725,4.422279477795205e-05,-0.0001901086335103,-1.489143358278777e-07,7973123268.833992,10735954473.15419,9641832689.617062,8843068824.628452,8253549032.22514,2.309666942524383,0.0021244389287043,18415243217.688828,24796457565.127,22269402849.64732,20424525961.21843,19062932769.603813,3.868749293300097e-07,5.209340791615707e-07,4.678446845276091e-07,4.2908675950884475e-07,4.0048185521542e-07,1.9375566868934426e-07,2.608955070462059e-07,2.343071437851652e-07,2.148963029430687e-07,2.0057032330731029e-07
193,193,1000000.0,1115,20,17.15,2.43,0.81,0.001,,0.00223,12796.5,0.0009106458943064,1115.0,0.0009654371610849,0.0156174068717561,4.443999329506455e-05,-0.0001693292866177,6.580473733218366e-09,7772633343.427748,10604412555.328934,9531317349.5667,8744592322.407227,8163293489.625526,2.309835020821465,0.0021034311455357,17953409947.39444,24494319678.4266,22015659320.939987,20198463487.25099,18855765872.973804,3.7884553959612093e-07,5.168691509191623e-07,4.645654702613378e-07,4.262197443973974e-07,3.9788668657240805e-07,2.106598804070762e-07,2.8740893619815664e-07,2.583250854974897e-07,2.3700265938886523e-07,2.2124785182443653e-07
194,194,1000000.0,1120,20,17.15,2.43,0.81,0.001,,0.00224,12680.5,0.0008998220477239,1120.0,0.0009701549151941,0.0158341812542799,4.593598745018156e-05,-0.0001800023456548,-7.297256599202332e-08,7560582759.458022,10454013476.260729,9403685455.640804,8630181672.474445,8058282587.251398,2.308909649982241,0.002077608312241,17456706719.03289,24137378439.98985,21712265350.41913,19926314568.79374,18605850932.424843,3.701353696521078e-07,5.11785964850844e-07,4.603661785014661e-07,4.224985804844439e-07,3.9450072819614905e-07,2.3161563222082738e-07,3.202548027822592e-07,2.88078395714853e-07,2.643823958874375e-07,2.4686248076915576e-07
195,195,1000000.0,1125,20,17.15,2.43,0.81,0.001,,0.00225,12971.5,0.0009178370933282,1125.0,0.0009738548842505,0.0151574179419407,4.429448337760119e-05,-0.0001882563274863,2.7028566462483123e-08,7589889109.086525,10638466181.34935,9577322822.669691,8792252565.534605,8211334610.335998,2.3104076644580767,0.0021205856532379,17535802454.91237,24579284189.55,22127601424.92681,20313762415.62341,18971600183.940887,3.732562451461833e-07,5.231794409500964e-07,4.709944379902511e-07,4.3238618269922484e-07,4.038177475641393e-07,2.3347147343220458e-07,3.272483087328328e-07,2.946066324299289e-07,2.7045720059413375e-07,2.525876679838259e-07
196,196,1000000.0,1130,20,17.15,2.43,0.81,0.001,,0.00226,12979.5,0.0009156420289361,1130.0,0.000940749331221,0.0159803826550114,4.7045362722789976e-05,-0.0001724979837156,1.992626427156349e-07,7449967708.453096,10588239333.472692,9539822278.990742,8760539786.760433,8183300065.95331,2.406065688745495,0.002202757581246,17922367400.392,25472099059.22964,22949924953.97249,21075207145.65266,19686543092.429115,3.6801700000834365e-07,5.230428140585941e-07,4.712526165373024e-07,4.3275725438637414e-07,4.04242495846407e-07,2.3011554347513345e-07,3.270508737779172e-07,2.9466723538885817e-07,2.7059665934907705e-07,2.52766805950082e-07
197,197,1000000.0,1135,20,17.15,2.43,0.81,0.001,,0.00227,12816.0,0.0009013815342479,1135.0,0.0009070971300388,0.0160466216637985,4.561048254759412e-05,-0.0001718276953684,-8.12229210601269e-08,7214066356.413319,10398936492.826294,9376877647.592129,8613581265.721432,8047584940.934211,2.520069339351887,0.002271603184196,18180421368.29711,26206724180.416183,23630997876.89621,21707387922.99425,20281000755.3199,3.5791442829738334e-07,5.159266945780056e-07,4.65218870556805e-07,4.273491345935587e-07,3.992681271566717e-07,2.2372736018450417e-07,3.224986429738128e-07,2.908018833239405e-07,2.6713003500464985e-07,2.495769855367581e-07
198,198,1000000.0,1140,20,17.15,2.43,0.81,0.001,,0.00228,12760.0,0.0008947284793278,1140.0,0.0009868867623481,0.0163534819221345,4.751140645972523e-05,-0.0001803440692763,3.82171672854781e-08,7037484642.876547,10297964214.7598,9293404943.167463,8539563326.154163,7979981246.842823,2.3102973248353957,0.0020670899786803,16258691118.600296,23791372601.80817,21470540694.391045,19728941440.4912,18436139730.11924,3.507174367624344e-07,5.132054699298887e-07,4.6314263204285714e-07,4.2557446485525707e-07,3.976873428971411e-07,2.1913456504228721e-07,3.206600118561728e-07,2.893798499502557e-07,2.659065831173121e-07,2.484822075373993e-07
199,199,1000000.0,1145,20,17.15,2.43,0.81,0.001,,0.00229,12767.0,0.0008925033947418,1145.0,0.0009912794624823,0.0151268092974328,4.573143253615204e-05,-0.0001697587748248,-1.49016608484532e-07,6894558147.735282,10247849442.162716,9256066396.76332,8507910903.096022,7951951529.455418,2.310146371257301,0.002061809511271,15927407838.177631,23673986647.45204,21382827052.800587,19654481679.72887,18370136621.541157,3.451015996123809e-07,5.12947916211118e-07,4.633050082681054e-07,4.2585668277850397e-07,3.980285805199287e-07,2.1779315582559905e-07,3.23720740707272e-07,2.923911682062684e-07,2.687575803065734e-07,2.511953023619332e-07
200,200,1000000.0,1150,20,17.15,2.43,0.81,0.001,,0.0023,12843.0,0.0008950614181559,1150.0,0.0009953918845439,0.0169530444792157,4.458247969697145e-05,-0.0001275268313934,-3.085732226741104e-07,6788534209.5394745,10251733099.007605,9268327693.667025,8521850227.03764,7966534891.505613,2.31065031049062,0.0020681547192866,15685782872.221008,23687950077.50334,21415665194.28592,19690832837.383293,18407705212.198826,3.413159993003716e-07,5.154397723048152e-07,4.659958145547698e-07,4.284641921730508e-07,4.005438778867075e-07,2.175951730732571e-07,3.2860225331776413e-07,2.9708082869629533e-07,2.731537350803783e-07,2.553540256268227e-07
201,201,1000000.0,1155,20,17.15,2.43,0.81,0.001,,0.00231,12777.0,0.0008876327949501,1155.0,0.0009993170504003,0.016293753465099,4.391302452789367e-05,-0.0001896873760577,-2.0900641492593926e-07,6607451683.743435,10141371753.070326,9177255276.010414,8440763858.047138,7892276315.18013,2.311581027430194,0.0020518409393731,15273703210.116903,23442668931.04288,21214029262.465862,19511564852.102417,18243687863.337097,3.3361919280346573e-07,5.120516078087094e-07,4.633720598921336e-07,4.26185609785792e-07,3.9849173019765137e-07,2.127000202398365e-07,3.264601968176151e-07,2.95424389974148e-07,2.71716045667572e-07,2.5405972110357374e-07
202,202,1000000.0,1160,20,17.15,2.43,0.81,0.001,,0.00232,12714.5,0.000880475771521,1160.0,0.0009653122332337,0.0147755369414619,4.433138061747205e-05,-0.0002224427508296,-2.1521274941769174e-07,6430440667.114407,10034528829.162985,9088692623.60757,8362430426.784552,7820566387.817558,2.407184653463985,0.0021192719402283,15477827908.399853,24152732044.312084,21876140007.00621,20128054318.837128,18823808034.788124,3.260872149518878e-07,5.088502839299999e-07,4.608869933817291e-07,4.240582860898646e-07,3.965803970156439e-07,2.078942904796891e-07,3.244134203594088e-07,2.938348088702244e-07,2.703549616984915e-07,2.528366537396604e-07
203,203,1000000.0,1165,20,17.15,2.43,0.81,0.001,,0.00233,12740.0,0.000879420916934,1165.0,0.0009703693021947,0.0160278904089377,4.419844293919914e-05,-0.0001837846370383,1.6981370088024809e-07,6299150079.540165,9997464409.282364,9062563903.343369,8342148951.623281,7803132480.291676,2.404936843510703,0.0021147936166948,15147925324.83385,24041472642.69476,21793264095.30497,20060841188.444126,18764637549.304504,3.208416020833969e-07,5.092119503969729e-07,4.615936253330396e-07,4.248999310479244e-07,3.974456068886886e-07,2.0450922784233678e-07,3.245793005257039e-07,2.942266691127767e-07,2.708375604803461e-07,2.533377643246122e-07
204,204,1000000.0,1170,20,17.15,2.43,0.81,0.001,,0.00234,12794.0,0.0008803157678938,1170.0,0.0009736371124517,0.0142158659726951,4.590300227918694e-05,-0.0001239116487461,5.4794608719851635e-08,6181847403.688387,9982569258.217878,9056529962.752651,8340023603.344618,7802834453.910416,2.4070004048476825,0.002119983228092,14887172640.10708,24040100350.947845,21810005370.78245,20084509224.77961,18790846168.126392,3.162298429494919e-07,5.106541948730689e-07,4.632830383486773e-07,4.266304523639884e-07,3.991507639688343e-07,2.015515287479953e-07,3.254693885886114e-07,2.95277016714409e-07,2.7191620842105216e-07,2.544018171355768e-07
205,205,1000000.0,1175,20,17.15,2.43,0.81,0.001,,0.00235,12561.5,0.0008615231544732,1175.0,0.0010171158379534,0.0163116676742419,4.770478998257964e-05,-0.0002545263714482,-4.236060766647994e-07,5928808517.388803,9744932652.05469,8848265097.772709,8151567205.14867,7628073418.611542,2.3104548468459103,0.0019905070448938,13698221644.319525,22515189516.62875,20443483057.599083,18833796705.89724,17624289956.543167,3.045595137875833e-07,5.00591635182319e-07,4.5453033406924206e-07,4.187413604817018e-07,3.918497830878703e-07,1.941020572205025e-07,3.1903736976685695e-07,2.896815529246455e-07,2.668725021983667e-07,2.497339455033768e-07
206,206,1000000.0,1180,20,17.15,2.43,0.81,0.001,,0.00236,12532.0,0.0008566708610077,1180.0,0.0009820377118785,0.0154989940574781,4.7826380951547054e-05,-0.0002013867845903,3.1048506426718884e-08,5775026637.666414,9665652273.703829,8783583908.592026,8095297347.409472,7576967122.891954,2.407017234122708,0.0020615608345622,13897483008.540436,23260193704.411865,21137514297.78219,19481166822.83678,18233815781.880207,2.9794404473101975e-07,4.986684415631685e-07,4.531609429974331e-07,4.176509973574941e-07,3.9090940579637e-07,1.8985369457420088e-07,3.177578061135509e-07,2.887598553696961e-07,2.661324711574767e-07,2.490923925035901e-07
207,207,1000000.0,1185,20,17.15,2.43,0.81,0.001,,0.00237,12530.0,0.0008537055419957,1185.0,0.0009856529604803,0.0168306067213841,4.385134920380136e-05,-0.0001105656191974,2.8368186845039544e-08,5635063934.753777,9607884880.276192,8738385647.54591,8056953390.774681,7542624796.73694,2.408419039495274,0.0020559813590964,13570939670.93856,23138695068.10632,21044677721.02086,19403582579.32431,18164923639.24081,2.919549939497916e-07,4.977884908796332e-07,4.527393758792708e-07,4.174340887154739e-07,3.907865114565205e-07,1.860100855192306e-07,3.1715052551878217e-07,2.8844887660907335e-07,2.6595520593821573e-07,2.489775270920349e-07
208,208,1000000.0,1190,20,17.15,2.43,0.81,0.001,,0.00238,12457.0,0.0008459197163312,1190.0,0.0010298726533619,0.0169760916395556,4.5511120081309634e-05,-0.0001743344553199,4.1585429943042675e-08,5464793336.032345,9496172060.137192,8644031808.047485,7973245293.351265,7465794721.684674,2.310967997318488,0.0019548810935923,12628883056.812738,21945211659.534805,19975955197.321148,18425798781.64669,17253104128.321884,2.843070203732484e-07,4.940403446856561e-07,4.497075692055078e-07,4.1480975997960553e-07,3.884095374742149e-07,1.811303536909347e-07,3.147502381510811e-07,2.865060840240463e-07,2.6427289217451704e-07,2.4745346353837935e-07
209,209,1000000.0,1195,20,17.15,2.43,0.81,0.001,,0.00239,12530.5,0.0008480821793703,1195.0,0.0009550949720278,0.0148946166691545,4.587654564747189e-05,-0.0001647618560608,-9.087900079195717e-08,5359580730.739616,9496297418.15403,8651432021.205421,7983373126.797033,7476818254.564674,2.5023689956322688,0.0021222120990584,13411633152.226978,23763212772.64283,21649050240.880447,19977322308.0406,18709736565.95288,2.800254039894932e-07,4.961590569335442e-07,4.520168402223818e-07,4.171123446668747e-07,3.9064605189771293e-07,1.783560255022352e-07,3.160176046560565e-07,2.879021900640409e-07,2.656705388968694e-07,2.4881341550436695e-07
210,210,1000000.0,1200,20,17.15,2.43,0.81,0.001,,0.0024,12441.5,0.0008392205491474,1200.0,0.001039432053858,0.0161254711488802,4.5790176276379785e-05,-0.0001807712584242,1.669345779752518e-08,5180192110.577591,9373172594.634289,8546489658.779829,7889807290.947718,7390715426.792797,2.308953501170248,0.0019377183260222,11960804814.8699,21642187298.727043,19733417695.501595,18217170911.725327,17064792728.75076,2.717852116834625e-07,4.917751394927057e-07,4.484021927138539e-07,4.139485368377309e-07,3.8776306242803483e-07,1.730809644922397e-07,3.1317714061586093e-07,2.85555948812028e-07,2.636148286444293e-07,2.469391341191674e-07
211,211,1000000.0,1205,20,17.15,2.43,0.81,0.001,,0.00241,12388.0,0.00083266548909,1205.0,0.0010035458008132,0.0159266211588875,4.414969881493628e-05,-0.0001953405759005,-9.62215061000011e-08,5016773004.573238,9276248637.093887,8465304207.940245,7818112741.777169,7325072284.550415,2.405335637879237,0.0020026588446192,12065931590.410152,22310473559.15429,20360056429.08435,18803484515.325783,17617663984.323177,2.643369953333565e-07,4.887715052005091e-07,4.460423218012627e-07,4.119413873130996e-07,3.859627686029651e-07,1.6828371041189746e-07,3.111644752374557e-07,2.839619812534885e-07,2.62252451806261e-07,2.457137968881172e-07
212,212,1000000.0,1210,20,17.15,2.43,0.81,0.001,,0.00242,12450.0,0.0008338717965155,1210.0,0.0010069318943805,0.0154007686255843,4.438105771513711e-05,-0.0001604255553053,5.7039175967652145e-08,4900905630.910187,9265941935.162464,8463117489.31288,7819356363.725636,7327757798.104533,2.4069992833574525,0.0020071916728357,11796845765.52736,22303814052.65766,20371355670.935345,18821774577.08665,17638460125.853363,2.593033704445383e-07,4.902542825916016e-07,4.477774221168564e-07,4.137164868127541e-07,3.877063624456832e-07,1.650497796120426e-07,3.120528713409488e-07,2.85015828020034e-07,2.633356244203491e-07,2.467798608484865e-07
213,213,1000000.0,1215,20,17.15,2.43,0.81,0.001,,0.00243,12294.0,0.0008204993318395,1215.0,0.0010527009609404,0.0152167213727013,4.941897075356749e-05,-0.0001120860130852,-2.589940915004733e-08,4701151138.298773,9093983088.279564,8313178978.769604,7684039489.177944,7202433901.706232,2.308347857526432,0.0018939981191921,10851893558.540272,20992079087.43973,19189711361.491844,17737438381.177986,16625725011.687689,2.497440303524775e-07,4.831089070763392e-07,4.416294567272147e-07,4.082070401398209e-07,3.8262221699393436e-07,1.5893704382879486e-07,3.074503980323532e-07,2.810528853117144e-07,2.59782867035331e-07,2.4350069143357324e-07
214,214,1000000.0,1220,20,17.15,2.43,0.81,0.001,,0.00244,12367.0,0.0008224300260126,1220.0,0.0010154428182431,0.0155542842041379,4.603514184120525e-05,-0.0001873525421053,-2.5267073010248066e-07,4590767535.055219,9091687051.739931,8318500713.106255,7692090676.703035,7211431209.3205185,2.4066721191554783,0.0019789261760572,11046277198.024368,21876362635.295197,20015926323.27218,18508662265.81402,17352102349.848213,2.449015782062003e-07,4.850100752272581e-07,4.437632568830609e-07,4.103464468729877e-07,3.847049258761477e-07,1.5580990754975477e-07,3.0857038788958464e-07,2.823285686248683e-07,2.610683133157198e-07,2.4475480874292e-07
215,215,1000000.0,1225,20,17.15,2.43,0.81,0.001,,0.00245,12221.5,0.0008098466311354,1225.0,0.0010196023607704,0.0154153496200341,4.804654509533712e-05,-0.0001581532378197,-7.221833281372036e-08,4400939989.462975,8929211908.843079,8177230427.254178,7564353729.610559,7093265528.318756,2.4067881816970003,0.0019482476212606,10587339054.260609,21481000466.40242,19671959005.44889,18197561851.217224,17064265209.254448,2.3573712721822938e-07,4.782948117341464e-07,4.380147909623325e-07,4.051859424919101e-07,3.799520198515599e-07,1.499384187758772e-07,3.042149899185592e-07,2.7859525536909097e-07,2.577147700252136e-07,2.416649669888663e-07
216,216,1000000.0,1230,20,17.15,2.43,0.81,0.001,,0.00246,12167.0,0.0008033184242466,1230.0,0.0010653196061411,0.015721365473362,4.8812041089233774e-05,-0.0001319283765911,1.2121347675367826e-07,4246840232.84603,8834051602.80241,8097431206.765213,7493412200.518444,7028320639.099077,2.3091664862170687,0.0018550027002227,9806696649.254633,20399369767.317024,18698384476.248158,17303598979.29606,16229621243.63932,2.283945092359804e-07,4.750941334647877e-07,4.3547878543617053e-07,4.029947227125573e-07,3.779821597019196e-07,1.452437544151395e-07,3.021283474627527e-07,2.769356145052639e-07,2.562779058571121e-07,2.403715753093113e-07
217,217,1000000.0,1235,20,17.15,2.43,0.81,0.001,,0.00247,12093.0,0.0007955335477837,1235.0,0.001069221229045,0.0157888128845398,4.408346678782909e-05,-0.0002441685732987,-6.5622646029921086e-09,4088210509.858192,8725484802.028559,8005212131.835754,7410925917.21249,6952519376.974248,2.310092651865052,0.0018377493596337,9444109890.111366,20156603265.939133,18492712859.18492,17119861753.903872,16060904117.080547,2.2076526665556905e-07,4.711802326161934e-07,4.3228517383279705e-07,4.0019344217547e-07,3.754392760560098e-07,1.4034316771511918e-07,2.995350102481132e-07,2.748089478524191e-07,2.544078433377329e-07,2.386713185665085e-07
218,218,1000000.0,1240,20,17.15,2.43,0.81,0.001,,0.00248,12077.5,0.0007916185282325,1240.0,0.0010730709882408,0.0154953967920569,4.417480346063186e-05,-0.0001099509541857,1.538362265706047e-07,3951195492.723177,8659700573.095852,7952136437.144369,7364635067.962749,6910651609.688395,2.311124914152953,0.0018295201912505,9131660864.046726,20013550066.894302,18378289108.28805,17020506819.254265,15971299563.758196,2.142302236286845e-07,4.6952108387155074e-07,4.311576003750526e-07,3.993038108235787e-07,3.746892408867192e-07,1.361504676894909e-07,2.983963423853185e-07,2.740150663367092e-07,2.5377091837450204e-07,2.381275364458731e-07
219,219,1000000.0,1245,20,17.15,2.43,0.81,0.001,,0.00249,11942.5,0.0007799069727442,1245.0,0.0010765731707351,0.0144930410732438,4.520123026154897e-05,-0.0001448012875258,-1.289001685022479e-07,3777573253.929317,8509079150.682141,7821011349.878052,7246004841.0600605,6800872902.323974,2.312895703182006,0.0018038346359263,8737090080.385418,19680516046.461395,18089094794.52808,16759171236.030558,15729632538.839602,2.0566506270163e-07,4.632657474578043e-07,4.258047909434205e-07,3.9449930942379973e-07,3.702646799575333e-07,1.306483613997111e-07,2.9428873335565736e-07,2.704917280657e-07,2.506049772017432e-07,2.352099723948729e-07
220,220,1000000.0,1250,20,17.15,2.43,0.81,0.001,,0.0025,12036.5,0.0007831601297961,1250.0,0.0010404301981452,0.0160659616234043,4.753039519282964e-05,-0.000189553050194,-2.638003575430503e-07,3677683426.8270254,8521972470.940847,7840100570.338305,7266514555.851412,6821669870.458477,2.406740500063828,0.0018848222897555,8851037525.814869,20509731094.31976,18868677996.598724,17488235269.670975,16417632787.99702,2.0103081423862425e-07,4.658310316367955e-07,4.285583119718426e-07,3.972047531834312e-07,3.728884978304191e-07,1.2766498168266468e-07,2.95826838021642e-07,2.7215673007669255e-07,2.522455959375371e-07,2.3680351405575938e-07
221,221,1000000.0,1255,20,17.15,2.43,0.81,0.001,,0.00251,11986.0,0.0007771286043839,1255.0,0.0009607901896515,0.0156254512276151,4.446974705512772e-05,-0.0001677121538601,-1.0067701892716035e-07,3529602494.085676,8433914511.064243,7766290217.097021,7200911244.555003,6761620021.4079685,2.6171821293226625,0.0020343713987105,9239812203.898468,22078346317.055893,20330635885.25685,18850583800.33374,17700604897.18507,1.9367971971406101e-07,4.627938135618351e-07,4.2615929555406e-07,3.9513528049354027e-07,3.7103007286335226e-07,1.2296831185508578e-07,2.938303198429536e-07,2.705708642753205e-07,2.508735476714391e-07,2.355690196931009e-07
222,222,1000000.0,1260,20,17.15,2.43,0.81,0.001,,0.00252,11925.5,0.0007705165856578,1260.0,0.0010912687283734,0.0148474440426957,4.7870325510294514e-05,-0.0001311999503325,5.2399922325852424e-08,3380732252.41478,8339921511.082222,7686897156.886546,7130085894.123886,6696641658.282026,2.309238850323098,0.0017793097382025,7806931000.506704,19258902192.01906,17750910522.103573,16465098223.42534,15464170321.084734,1.8627033085304746e-07,4.595098999774732e-07,4.235298064861172e-07,3.9285082619614573e-07,3.689690765666269e-07,1.1820990134110437e-07,2.9161176496997215e-07,2.6877826656805906e-07,2.493089328490768e-07,2.341532220354982e-07
223,223,1000000.0,1265,20,17.15,2.43,0.81,0.001,,0.00253,11790.0,0.0007591029554434,1265.0,0.0010948738232626,0.0155899020621068,4.892618700604127e-05,-0.0001836682034148,6.850204522504484e-08,3213574533.0650725,8194476973.885407,7559913329.601871,7015051745.788395,6590093399.467198,2.3107703968498026,0.0017541012072741,7425784510.1159,18935431419.149693,17469110090.075367,16210068276.167204,15228093508.478651,1.777629572588963e-07,4.532879026391965e-07,4.1818620861710884e-07,3.8804649801171355e-07,3.64539387292282e-07,1.1276550803183653e-07,2.875472000128223e-07,2.652801291887588e-07,2.461607365393668e-07,2.312487924340677e-07
224,224,1000000.0,1270,20,17.15,2.43,0.81,0.001,,0.00254,11618.0,0.0007454086078378,1270.0,0.0010146606406351,0.0157803798439409,4.570813425021452e-05,-9.214128721160324e-05,-2.6388005649240884e-08,3040634150.7292604,8025136758.182009,7410649710.42465,6879252401.392803,6463783710.949596,2.521079466147389,0.0018791800006404,7665458682.974408,20231422524.24857,18682296637.24331,17342640527.793095,16295241227.914137,1.6884897482904386e-07,4.456426019410849e-07,4.1151961873553526e-07,3.82010678689124e-07,3.5893935245341895e-07,1.0707853314443292e-07,2.826120571406137e-07,2.609723700068197e-07,2.422587591127296e-07,2.2762767370923666e-07
225,225,1000000.0,1275,20,17.15,2.43,0.81,0.001,,0.00255,11748.0,0.0007510999929397,1275.0,0.0011038379170713,0.0151006052170486,4.8900855904898655e-05,-0.0001541524334819,-1.8229336923848778e-07,2948005420.871254,8064736044.623805,7454252075.092606,6922449796.992259,6505656399.3891,2.3101219171831904,0.0017351350371385,6810261674.224384,18630550136.914444,17220255721.920467,15991725866.727173,15028880927.00258,1.6435575433558575e-07,4.49621213973141e-07,4.155858107097272e-07,3.859370305698543e-07,3.627001692058362e-07,1.0418047859573079e-07,2.8500221028387377e-07,2.634281277972869e-07,2.446346020260825e-07,2.299054107802249e-07
226,226,1000000.0,1280,20,17.15,2.43,0.81,0.001,,0.00256,11548.0,0.0007357363616284,1280.0,0.0011070827516732,0.0156307147762263,4.768474769685228e-05,-0.0001450579145506,-1.4598564615437073e-07,2774229274.9982386,7878541816.86356,7289062192.298901,6771507366.743605,6365257278.980303,2.3123874593042286,0.0017013073456833,6415092267.177643,18218239257.110134,16855134118.222183,15658346963.972876,14718939460.765614,1.5526832150886149e-07,4.4094695952718523e-07,4.079549091964186e-07,3.789883526911588e-07,3.56251310079612e-07,9.838425113211407e-08,2.794017220028286e-07,2.584966324548602e-07,2.401422576412997e-07,2.257351532908587e-07
227,227,1000000.0,1285,20,17.15,2.43,0.81,0.001,,0.00257,11471.5,0.0007283518924213,1285.0,0.0010255387732058,0.0145031275890783,4.5693984924740274e-05,-9.464571989445954e-05,-1.671717175822234e-07,2634048545.615848,7778447907.14987,7203209157.583813,6694291796.591065,6294116790.485893,2.52372733112405,0.0018381682924237,6647644589.978626,19630753288.302,18179002230.841965,16894628885.79465,15884692596.348724,1.479876972965589e-07,4.370134317517725e-07,4.046950228577065e-07,3.7610272204650413e-07,3.536198495240107e-07,9.373404595573328e-08,2.76800287073903e-07,2.563301042152432e-07,2.38220003935443e-07,2.2397955932593485e-07
228,228,1000000.0,1290,20,17.15,2.43,0.81,0.001,,0.00258,11597.0,0.0007337821435669,1290.0,0.0011153955930467,0.0142387452470257,4.719524017889515e-05,-0.0001634937474317,2.543680613279837e-08,2540513023.516181,7815265440.872234,7243867668.23763,6734881310.414217,6333735293.793933,2.3130807305199816,0.0016973000263613,5876421032.57582,18077368542.020397,16755677270.21984,15578348868.152468,14650464276.583303,1.432932590579757e-07,4.4080657924586965e-07,4.085778725628554e-07,3.79869374179477e-07,3.572434244017867e-07,9.071738042243561e-08,2.79069779032528e-07,2.5866614062059695e-07,2.404911072217955e-07,2.2616686819690746e-07
