,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
295,295,0.02,1506,5.0,100000.0,17.15,2.43,0.81,,1.506,2533.0,2.533,1506.0,0.0670459959599156,0.0148351869391966,0.0066380785119746,8.517528557400318e-05,-4.170144335341314e-06,8092934999999.999,7093824087063.799,9600080032447.252,10130506597775.176,10199324237580.8,10113446591028.0,22.46219149164973,56.89673104834876,181785055699474.28,159342835051704.38,215638836023993.12,227553379106647.0,229099174109964.4,227170173968243.1,0.0005310448189964,0.000465484836874,0.0006299411478261,0.0006647468492651,0.0006692625473492,0.0006636274002401,0.000344924753547,0.0003023421694276,0.0004091599943931,0.0004317670278514,0.0004347000685158,0.0004310399222188
296,296,0.02,1516,2.25,100000.0,17.15,2.43,0.81,,1.516,1660.0,1.66,1516.0,0.0884228377437921,0.0143280902389056,0.0062895697107802,-7.58357670674574e-05,9.920640778824828e-05,5303700000000.0,4562919880155.094,6227808433239.394,6589454555035.129,6643109651996.812,6592939377967.251,17.144891960973435,28.460520655215905,90931363493414.8,78230768371836.94,106775102741528.66,112975486427821.6,113895397268385.2,113035233340495.94,0.0003501890823223,0.0003012773583615,0.0004112054829865,0.0004350840061905,0.0004386267082979,0.0004353140996997,0.0002273958953233,0.0001956349815103,0.000267017002202,0.0002825225631606,0.0002848230229928,0.0002826719747846
297,297,0.02,1516,5.0,100000.0,17.15,2.43,0.81,,1.516,2507.0,2.507,1516.0,0.0681316458001219,0.0146439653384236,0.0055280224743539,0.0003263530254712,-7.972086385836614e-05,8009864999999.998,6891108517800.492,9405491410922.385,9951664198477.75,10032696323828.918,9956927120821.623,22.25104035278252,55.78335816442577,178227829335340.3,153334333704982.1,209281968922183.38,221434881657669.5,223237930748730.1,221551987155116.6,0.0005288698972182,0.0004550014080797,0.0006210193649682,0.0006570816888673,0.0006624320227126,0.0006574291855104,0.0003434225961299,0.00029545596304,0.0004032600147713,0.0004266771480985,0.0004301513967729,0.0004269027956537
298,298,0.02,1526,2.25,100000.0,17.15,2.43,0.81,,1.526,1629.0,1.629,1526.0,0.1087802809799995,0.015804275810868,0.005577044886633,-0.0001747529682774,-0.0001176946380911,5204655000000.0,4393301605569.263,6049095521212.582,6417757375292.74,6478806206942.354,6435568342021.122,14.028277793110052,22.852064524976274,73012346157299.2,61630455351842.02,84858392368627.94,90030083269387.4,90886493238712.98,90279940458416.98,0.0003457253484529,0.0002918302420514,0.0004018183062847,0.0004263071048627,0.0004303623455261,0.0004274902193398,0.0002253046684663,0.0001901819355395,0.0002618597123013,0.000277818740673,0.0002804614877475,0.0002785897608374
299,299,0.02,1526,5.0,100000.0,17.15,2.43,0.81,,1.526,2459.0,2.459,1526.0,0.0754806941640708,0.0166890377946123,0.0060235632727027,0.0006457370218895,-2.375987827444521e-05,7856505000000.0,6631754848431.441,9131200667072.893,9687701280444.965,9779855409988.49,9714587202596.648,20.21709016987793,49.71382472772984,158835670005096.8,134074785755263.6,184606307245462.2,195857130325597.7,197720218672105.8,196400685438038.62,0.000521877613165,0.0004405221394748,0.0006065507766446,0.0006435169864073,0.000649638433179,0.0006453029155043,0.00034010078561,0.0002870824920145,0.0003952811740633,0.0004193715674125,0.0004233608338681,0.0004205354339467
300,300,0.02,1536,2.25,100000.0,17.15,2.43,0.81,,1.5360000000000005,1567.0,1.567,1536.0,0.1074105370735196,0.01450125805625,0.0059345389524515,0.0003333036807878,-2.096296214374156e-05,5006565000000.0,4144897273528.375,5758830867088.126,6126706692622.95,6193508180731.427,6157683260730.549,14.30027296994753,22.40852774390778,71595246141785.36,59273162443847.04,82352853387119.83,87613578111312.61,88568857626062.52,88056551490923.44,0.0003345861529604,0.0002770013438687,0.0003848596922977,0.0004094446437031,0.0004139089526491,0.0004115147917497,0.0002185146954844,0.0001809066626597,0.0002513478149725,0.0002674039880159,0.0002703195812084,0.0002687559799199
301,301,0.02,1536,5.0,100000.0,17.15,2.43,0.81,,1.5360000000000005,2532.0,2.532,1536.0,0.0691092242432205,0.0125738327163288,0.0054640664272296,0.0002635048622525,2.0195652674944884e-05,8089740000000.0,6697434522382.798,9305271062837.992,9899694540983.604,10007634150358.629,9949747298130.023,22.22568719038513,56.27543996605517,179800030691546.25,148855084672566.53,206816043864379.84,220027514148265.0,222426546141686.62,221139971071617.6,0.0005406331456897,0.0004475860897738,0.0006218664587734,0.0006615914727864,0.000668805021128,0.0006649364726933,0.0003530818181024,0.0002923137650635,0.0004061344400194,0.0004320784286255,0.0004367895211357,0.0004342630128636
302,302,0.02,1546,2.25,100000.0,17.15,2.43,0.81,,1.5460000000000005,1673.0,1.6729999999999998,1546.0,0.1201462194267151,0.0136556530191465,0.0067639378331266,-1.3776341816862351e-05,3.1800237392899745e-05,5345234999999.999,4338592610151.568,6084291829232.996,6491193963114.753,6571136749756.485,6539045881794.399,12.867654158215148,21.52758540669394,68780635374387.13,55827509240818.336,78290563056224.4,83526438991254.61,84555115122204.4,84142180931631.34,0.0003593860607975,0.0002917046130932,0.0004090764341045,0.0004364344370783,0.0004418093781577,0.0004396517535398,0.0002345907635429,0.0001904114137389,0.0002670263638245,0.0002848844153928,0.000288392930801,0.000286984532252
303,303,0.02,1546,5.0,100000.0,17.15,2.43,0.81,,1.5460000000000005,2481.0,2.481,1546.0,0.0666873433920045,0.0156593866287162,0.0063188135350004,4.403977148528639e-05,4.8441726576405695e-05,7926795000000.0,6433979836094.465,9022790214182.346,9626211728922.717,9744764062250.951,9697174436779.385,23.182809831128424,57.51655119102961,183765381055339.6,149157730997492.8,209173629681555.8,223162635905793.28,225911012104378.3,224807750867136.3,0.0005329568540578,0.0004325876539656,0.0006066459252919,0.000647216878895,0.0006551877269631,0.0006519880457455,0.0003478898292587,0.000282373411528,0.0003959906806029,0.0004224735412968,0.0004276765459159,0.0004255879405363
304,304,0.02,1556,2.25,100000.0,17.15,2.43,0.81,,1.5560000000000005,1602.0,1.602,1556.0,0.0949133408971647,0.0149459656140719,0.00583570676866,-0.0001209541204501,7.047947389678882e-05,5118390000000.0,4071460130419.457,5764706156142.89,6167881022248.243,6252687710085.894,6227854859412.848,16.393901903483425,26.26303084938044,83910383563770.53,66747117982040.4,94506027226213.52,101115636431094.77,102505948952264.56,102098841634346.78,0.0003461559750849,0.0002753522594926,0.0003898662432049,0.0004171329010614,0.0004228683650886,0.0004211889229909,0.0002258608136194,0.0001796626082959,0.0002543810109631,0.0002721720357364,0.0002759143272607,0.0002748185202086
305,305,0.02,1556,5.0,100000.0,17.15,2.43,0.81,,1.5560000000000005,2503.0,2.503,1556.0,0.0600890906584936,0.0124895413573513,0.0061144237297949,0.0002151902715409,-4.534108567921288e-05,7997085000000.0,6361338768064.856,9006903563561.582,9636832833138.172,9769336665633.578,9730537274101.348,25.894883463011062,64.8148933079167,207083584118793.88,164726126067773.84,233232718141006.25,249544663166631.7,252975834467502.62,251971128745339.72,0.0005408417013967,0.0004302164204183,0.0006091355847328,0.0006517376100854,0.0006606988251042,0.000658074827869,0.0003528898979335,0.0002807088068443,0.0003974504809242,0.0004252475689439,0.0004310946074492,0.0004293824944333
306,306,0.02,1566,2.25,100000.0,17.15,2.43,0.81,,1.5660000000000005,1594.0,1.594,1566.0,0.0900336501599667,0.0153357788487797,0.0062065344643601,0.0002679632349844,-1.3058266573230249e-05,5092830000000.0,3968534659851.956,5674849069083.708,6089484099531.615,6182082623749.225,6163240460032.942,17.393496733916916,27.72523379386356,88582121971394.08,69026694644571.06,98705468748578.9,105917421796442.12,107528033924986.64,107200302811927.56,0.0003463981178817,0.0002699271204656,0.0003859852060237,0.0004141873635972,0.0004204856210508,0.0004192040369319,0.000225939300909,0.0001760608437116,0.0002517601081192,0.0002701550572755,0.0002742631162186,0.0002734271988018
307,307,0.02,1566,5.0,100000.0,17.15,2.43,0.81,,1.5660000000000005,2495.0,2.495,1566.0,0.0709763317022407,0.0141198617328187,0.0050939164997637,0.0003025697435776,5.3401264628336624e-05,7971525000000.0,6211727714134.648,8882527244268.414,9531532514637.002,9676471860887.275,9646979264606.145,22.063693099407697,55.04891428302221,175881281134255.97,137053653901752.2,195981355064665.88,210300808169976.5,213498705423671.3,212847989830619.7,0.0005421978068475,0.0004225019859234,0.0006041612854637,0.0006483045622177,0.0006581628761115,0.0006561568834035,0.0003536502859272,0.0002755782967758,0.0003940661667236,0.0004228587627996,0.000429288880154,0.0004279804648749
308,308,0.02,1576,2.25,100000.0,17.15,2.43,0.81,,1.5760000000000003,1586.0,1.586,1576.0,0.0973443973039138,0.0152882268505253,0.0058056933069437,0.0001825857785876,-1.0071845381430703e-06,5067270000000.0,3866438234050.052,5585604976159.646,6011564928571.428,6111872826529.709,6098962462164.519,16.189940496314883,25.6772456271554,82038799778761.52,62597404941947.14,90430612199944.98,97326878483304.84,98950857382559.84,98741839351701.66,0.0003466429838438,0.0002644962053135,0.0003821013633591,0.000411240530781,0.0004181024167771,0.0004172192415711,0.0002259922256037,0.0001724370285523,0.0002491091455371,0.0002681062855481,0.0002725798591104,0.0002720040772839
309,309,0.02,1576,5.0,100000.0,17.15,2.43,0.81,,1.5760000000000003,2571.0,2.571,1576.0,0.0581133823970958,0.0154394835892813,0.0062097052454773,0.0004028237884142,-0.0001245804913674,8214345000000.0,6267725535777.229,9054596717343.287,9745103046252.928,9907708093952.006,9886779628136.809,27.11939892314303,69.72397463140074,222768098947325.3,169976949145513.06,245555220465814.0,264281337058469.6,268691088213937.6,268123520800645.8,0.0005619288218553,0.000428764025133,0.0006194089566181,0.0006666452740467,0.0006777687979407,0.0006763371185872,0.0003663467919465,0.0002795306433846,0.000403820689266,0.0004346161791577,0.0004418681070447,0.0004409347305781
310,310,0.02,1586,2.25,100000.0,17.15,2.43,0.81,,1.5860000000000003,1580.0,1.58,1586.0,0.1214429773667689,0.0146222011457423,0.0066776243070004,0.0002176517315755,-4.725806812648749e-06,5048100000000.001,3769942932675.361,5505535766153.848,5941984049338.146,6049716187018.508,6042669814940.413,13.059627113802843,20.634210839808496,65926303633188.16,49234048941056.56,71900244167674.11,77600096000520.48,79007037546798.88,78915014554953.84,0.0003472790657602,0.000259349509643,0.0003787479085952,0.0004087729382176,0.0004161842644842,0.0004156995162596,0.0002263048132753,0.0001690054142029,0.0002468115218676,0.0002663773678751,0.0002712069673881,0.0002708910806352
311,311,0.02,1586,5.0,100000.0,17.15,2.43,0.81,,1.5860000000000003,2542.0,2.5420000000000003,1586.0,0.0708520519101512,0.0144553852929381,0.0063549924543608,0.0002303743106609,-7.3099000219279535e-06,8121690000000.001,6065313249911.878,8857640454153.848,9559824970517.45,9733150979367.752,9721814347834.512,22.384672811046265,56.90183828567962,181801373322746.4,135770052595781.1,198275383444121.12,213993554095903.12,217873400093661.7,217619633306010.7,0.0005587236614953,0.0004172572490586,0.0006093526478792,0.0006576587398413,0.0006695825318473,0.0006688026394506,0.0003640929337632,0.000271906179053,0.0003970853725237,0.0004285640943915,0.000436334247532,0.0004358260297308
312,312,0.02,1596,2.25,100000.0,17.15,2.43,0.81,,1.5960000000000003,1624.0,1.624,1596.0,0.1281102298371479,0.013892674024958,0.0064403013261785,8.778268688263047e-05,-9.45508672354266e-05,5188680000000.0,3790780641522.7344,5599557663179.488,6060065927797.834,6178067450633.136,6176801942447.4375,12.458021518100583,20.231826945395348,64640687090538.13,47225626802489.36,69759409859735.09,75496431729613.6,76966497240264.42,76950731512055.66,0.0003589619382067,0.0002622528208325,0.0003873871720505,0.0004192459375222,0.0004274094888201,0.0004273219387551,0.0002337936199107,0.0001708065111876,0.0002523071100884,0.0002730568757675,0.0002783738356068,0.0002783168138325
313,313,0.02,1596,5.0,100000.0,17.15,2.43,0.81,,1.5960000000000003,2631.0,2.631,1596.0,0.077098264786855,0.0156062816823451,0.0063259928794487,0.0003144703421099,-1.4051754928166697e-05,8406045000000.001,6141344746210.785,9071697174769.232,9817754591155.234,10008925777472.771,10006875560701.484,20.70085499864729,54.46394950144104,174012318657104.16,127131087088013.84,187791887806536.25,203235914203808.3,207193321211687.03,207150879971588.8,0.0005815448641761,0.000424868948036,0.0006275958433898,0.0006792093975499,0.0006924349538705,0.0006922931162961,0.000378762939646,0.0002767191692948,0.0004087561617258,0.0004423723153599,0.0004509861831782,0.0004508938036905
314,314,0.02,1606,2.25,100000.0,17.15,2.43,0.81,,1.6060000000000003,1655.0,1.6549999999999998,1606.0,0.1142057048200513,0.0166238125928163,0.0058417399906863,0.0002535124682489,1.7412270250720723e-05,5287725000000.0,3777387284102.925,5646017053333.333,6127448798134.776,6255110823076.241,6259880926236.009,14.062344806071646,23.273180654048574,74357812189685.19,53118922455125.84,79396238584933.94,86166297780920.52,87961525194288.72,88028604029681.9,0.0003677795718576,0.0002627303572117,0.0003927000240322,0.0004261852678717,0.0004350646034793,0.0004353963806609,0.0002394531869127,0.0001710579546746,0.0002556783449941,0.0002774798504759,0.0002832609905163,0.0002834770033391
315,315,0.02,1606,5.0,100000.0,17.15,2.43,0.81,,1.6060000000000003,2627.0,2.627,1606.0,0.073448596559956,0.015109797735867,0.0058456428308888,0.0004100099245098,3.1294188340466055e-05,8393265000000.001,5995889060627.423,8961985981333.334,9726167971419.977,9928807330647.305,9936378968714.195,21.86563222741804,57.44101586142717,183524045677259.8,131103905076078.2,195959489495110.75,212668811845161.7,217099649548826.1,217265208202155.9,0.0005837806255407,0.0004170348328673,0.0006233371378444,0.0006764886396974,0.0006905829083626,0.0006911095419918,0.0003800867202535,0.0002715222035832,0.000405841095045,0.0004404468683989,0.000449623336608,0.0004499662161763
316,316,0.02,1616,2.25,100000.0,17.15,2.43,0.81,,1.6160000000000003,1582.0,1.582,1616.0,0.1143309789999875,0.0153962968550793,0.0063952200308539,-0.000176414538278,-8.025739895298695e-05,5054490000000.0,3528799608741.628,5339214952615.385,5811009158243.08,5940121421234.393,5950443925971.623,14.134401840468591,22.360623711621315,71442192758630.11,49877471684442.52,75466609652904.33,82135138541250.84,83960063148902.31,84105965578858.47,0.0003534714741287,0.0002467766282269,0.0003733829090553,0.0004063765035324,0.0004154056047726,0.0004161274799699,0.0002300213889141,0.0001605897701256,0.0002429787454544,0.0002644493109239,0.00027032499414,0.0002707947540717
317,317,0.02,1616,5.0,100000.0,17.15,2.43,0.81,,1.6160000000000003,2488.0,2.488,1616.0,0.0753907452212843,0.0154144340898338,0.0067275729841106,0.0001018065355761,3.895654462028369e-05,7949160000000.0,5549717715897.073,8396944881230.77,9138932228640.191,9341986154254.848,9358220283070.416,21.434991725533063,53.33025941312626,170390178824938.4,118958153319298.02,179988444048938.75,195892936701110.0,200245395916497.1,200593374333330.03,0.0005559020402226,0.0003881038249232,0.0005872166104485,0.0006391053987286,0.0006533054011847,0.0006544406891057,0.0003617529807954,0.0002525583742558,0.0003821309220547,0.0004158975256503,0.0004251381703037,0.000425876958363
318,318,0.02,1626,2.25,100000.0,17.15,2.43,0.81,,1.6260000000000003,1571.0,1.5709999999999995,1626.0,0.1049435087707024,0.0159382338737828,0.0063318416956564,9.033042724935776e-05,6.471336773968244e-05,5019344999999.999,3422861242509.6924,5244728555282.052,5724759446750.901,5860577586248.299,5875979442495.8125,15.494050266155554,24.341152968130373,77769983733176.53,53033984145520.83,81262087867881.52,88699710629607.33,90804083710035.72,91042720844926.8,0.0003528589195681,0.0002406264402752,0.0003687033370778,0.0004024494098667,0.0004119973970963,0.0004130801444179,0.0002295298505483,0.0001565241738595,0.0002398364251631,0.0002617877791301,0.0002679986128665,0.0002687029250352
319,319,0.02,1626,5.0,100000.0,17.15,2.43,0.81,,1.6260000000000003,2530.0,2.53,1626.0,0.080329816409403,0.0136805190353281,0.0064310644066153,7.234557094031148e-05,-4.727937999692068e-05,8083350000000.0,5512309957701.796,8446316514871.796,9219377084837.545,9438103942207.637,9462907695426.104,20.241550057989024,51.21112164671223,163619533661245.6,111577697943972.28,170966538541396.88,186614482766216.1,191041853398699.44,191543919811097.03,0.0005682578399155,0.0003875142545489,0.0005937743111437,0.00064812030997,0.0006634967629877,0.0006652404617297,0.0003696438713477,0.0002520726670048,0.0003862419832353,0.0004215933043916,0.0004315954745717,0.0004327297265049
320,320,0.02,1636,2.25,100000.0,17.15,2.43,0.81,,1.636,1553.0,1.553,1636.0,0.1301494885944976,0.0141198924396916,0.0059473679854107,0.0001505373070035,3.1122186216714565e-05,4961835000000.0,3305585597955.144,5127931774564.103,5613847846871.238,5755763207796.366,5775943823213.184,12.57016080253093,19.521459726330534,62371063825626.055,41551742512826.52,64458926990678.56,70566970156113.5,72350869063291.56,72604542644175.0,0.0003506620849855,0.0002336118669558,0.000362400452198,0.0003967410425327,0.0004067704643803,0.0004081966659123,0.0002279806637297,0.0001518812291495,0.0002356122864879,0.000257938596952,0.0002644591600455,0.0002653863956544
321,321,0.02,1636,5.0,100000.0,17.15,2.43,0.81,,1.636,2542.0,2.5420000000000003,1636.0,0.0623943745119959,0.0145927078332988,0.005588030179394,0.0001510772156937,-2.639421511744657e-05,8121690000000.001,5410688081134.563,8393562505435.899,9188925451865.225,9421217047146.404,9454249322992.86,26.220312532910533,66.65203445865858,212953250095414.16,141869932505442.25,220081832157048.84,240936497189522.28,247027255416563.2,247893372012930.62,0.0005739749002145,0.0003823833649722,0.0005931886345701,0.000649398409606,0.0006658148876078,0.0006681493398256,0.0003731660316812,0.0002486040466826,0.000385657715552,0.0004222021335815,0.0004328751995079,0.0004343929283667
