,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaXs,SU.electronSigmaY,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
366,366,2.25,0.02,1930,1,100000.0,17.15,5.72,2.43,,837.9,0.8379,1930.0,1.1546690479227435,0.0042052223951552,0.0057505595179116,-3.218374188715797e-05,2.3415878276223448e-05,4566555000000.0,5926322469387.285,6607137357876.241,1.6905024963924955,1.4140673477662635,7706667045326.138,10001454942468.186,11150420336531.16,0.0003748629687977,0.0004864846333675,0.0005423719029396,0.0002357089766022,0.0003058952326806,0.0003410364234955
367,367,2.25,0.02,1935,1,100000.0,17.15,5.72,2.43,,817.7,0.8177,1935.0,1.112873308096732,0.0041688878654354,0.0053810615506925,-8.21557062599377e-06,-7.589631709356266e-05,4456465000000.0,5756924928002.038,6430490724504.865,1.778649663573678,1.453415736436623,7921115763579.594,10232610106203.293,11429835406634.598,0.0003668011813266,0.0004738389877178,0.0005292786085514,0.0002303963789769,0.0002976293222214,0.0003324522414
368,368,2.25,0.02,1940,1,100000.0,17.15,5.72,2.43,,796.2,0.7962,1940.0,1.0966345718985395,0.0042113427251067,0.00564475325145,-1.9260393688312644e-05,4.948452847712176e-05,4339290000000.0,5579727642510.453,6244506165664.631,1.7965349408666114,1.4284317006217138,7784952768388.344,10010374083643.8,11203027583224.2,0.0003581740801647,0.0004605623998225,0.0005154346107243,0.0002246997902803,0.0002889328971084,0.0003233568684806
369,369,2.25,0.02,1945,1,100000.0,17.15,5.72,2.43,,779.2,0.7792,1945.0,1.164827668257999,0.0042621269179531,0.0059975068072855,-4.3770418793178816e-05,3.405399526289852e-05,4246640000000.0,5435315118226.117,6094631952753.989,1.7096052440027492,1.333482941937986,7267482033562.023,9301719705097.762,10430040742283.934,0.0003514564412609,0.0004498324577981,0.0005043982199834,0.0002202494158772,0.0002818993321538,0.0003160944011219
370,370,2.25,0.02,1950,1,100000.0,17.15,5.72,2.43,,771.8,0.7717999999999999,1950.0,1.0426772635749555,0.0046123149850689,0.0055223541440059,9.295586251248635e-06,-3.916074965360142e-05,4206310000000.0,5358659295928.033,6020363685554.123,1.995522187380979,1.541093611255077,8398960181340.169,10699916566270.176,12021176487742.332,0.0003490398773588,0.0004446618968784,0.0004995701701638,0.0002185027999126,0.00027836323522,0.0003127364178546
371,371,2.25,0.02,1955,1,100000.0,17.15,5.72,2.43,,752.1,0.7521000000000001,1955.0,1.10031420433711,0.0042975291981047,0.0060233347008403,-4.7714100255288254e-05,-1.3512113484148864e-06,4098945000000.0,5197482866288.87,5850725688414.987,1.797041710971067,1.351321446691665,7364701884469.573,9338479013467.115,10512180696004.56,0.0003410927254742,0.0004325072906488,0.0004868667354805,0.0002132556917505,0.0002704092892225,0.0003043955344425
372,372,2.25,0.02,1960,1,100000.0,17.15,5.72,2.43,,746.6,0.7465999999999999,1960.0,1.1081711630961537,0.0046932585935399,0.0056639810376671,-3.078835728125336e-05,-3.66392454990892e-05,4068970000000.0,5135254829719.142,5792087215409.878,1.8251925551990689,1.363847949209307,7432971323190.722,9380801993275.703,10580667385987.418,0.0003394898988426,0.0004284541647327,0.0004832562301632,0.0002120249075086,0.000267586620276,0.0003018126838314
373,373,2.25,0.02,1965,1,100000.0,17.15,5.72,2.43,,717.9,0.7178999999999999,1965.0,1.0781080163297247,0.0042298991759137,0.005180987838683,1.7814957237447178e-05,-1.577553821715026e-05,3912555000000.0,4914562171465.7295,5554190434767.775,1.8418492942071056,1.3211930168019,7200501941570.3545,9044553867640.764,10221698866698.836,0.0003273585694963,0.0004111952527573,0.0004647121472888,0.0002041862152104,0.0002564784007402,0.0002898589600487
374,374,2.25,0.02,1970,1,100000.0,17.15,5.72,2.43,,703.1,0.7031,1970.0,1.0592887150564363,0.0044952480741777,0.0053976354743494,7.742771327478422e-06,5.255384313354435e-05,3831895000000.0,4790436506873.458,5424757704000.396,1.8777723020562849,1.3219601944617585,7204683059816.583,9006921314440.537,10199564427945.225,0.0003214498387728,0.0004018599264295,0.0004550718350405,0.0002002830277434,0.0002503834598311,0.0002835377529217
375,375,2.25,0.02,1975,1,100000.0,17.15,5.72,2.43,,683.5,0.6835000000000001,1975.0,1.179340579657287,0.0044443734337548,0.0056697863641708,1.1374009593289608e-05,1.6175781903209463e-05,3725075000000.0,4634722904054.123,5259021077169.712,1.693067233379408,1.1573060079765658,6307317743472.284,7847538642528.795,8904603787394.15,0.0003132938336978,0.0003897988917642,0.0004423048864155,0.0001949923313284,0.0002426086519393,0.0002752880895935
376,376,2.25,0.02,1980,1,100000.0,17.15,5.72,2.43,,662.6,0.6626000000000001,1980.0,1.1098372657893605,0.0043899543138112,0.005618032508953,-5.164626092102304e-05,4.1397685290736135e-05,3611170000000.0,4471507991139.732,5084141880868.594,1.8446187772152496,1.224324970263461,6672571087935.861,8262268168253.82,9394267819362.598,0.0003045745059835,0.0003771374201166,0.0004288083922152,0.0001893142857142,0.0002344171948172,0.0002665343056811
377,377,2.25,0.02,1985,1,100000.0,17.15,5.72,2.43,,644.4,0.6444,1985.0,1.1212843648225772,0.0046097612193566,0.0058384816968661,-7.265659146182565e-06,-5.065524342072512e-06,3511980000000.0,4327782230567.5127,4930810064674.49,1.7955705233608932,1.1556359362105586,6298215852347.545,7761236296923.193,8842677382629.654,0.0002969677606118,0.0003659507734746,0.0004169419025475,0.0001843868786357,0.0002272183374932,0.0002588786601777
378,378,2.25,0.02,1990,1,100000.0,17.15,5.72,2.43,,633.9,0.6339,1990.0,1.0577885782672865,0.0045746950511819,0.0058760359636453,1.0572773583333252e-05,2.620626363822905e-05,3454755000000.0,4236700602426.871,4837006392923.572,1.917813144267324,1.2129599776577846,6610631878234.926,8106875324282.097,9255553188659.312,0.0002928757564338,0.0003591649462029,0.0004100556786813,0.0001816513833825,0.000222766165881,0.0002543303078524
379,379,2.25,0.02,1995,1,100000.0,17.15,5.72,2.43,,615.1,0.6151,1995.0,1.0210193429894616,0.0042401715735029,0.0056827908127644,-3.105058131092081e-05,-2.0449097327589984e-05,3352295000000.0,4091096026194.4727,4680491288700.933,1.99623465872836,1.228017789776581,6692696954282.366,8167677938304.486,9344377446625.035,0.0002849895078955,0.0003477973875386,0.0003979037969738,0.0001765206585241,0.0002154234530759,0.0002464590391054
380,380,2.25,0.02,2000,1,100000.0,17.15,5.72,2.43,,598.7,0.5987,2000.0,1.0282212396080694,0.0045785029831386,0.0060579519863335,-3.149460229946828e-05,-5.300097211702496e-05,3262915000000.0,3962596141542.6143,4543580469725.592,1.9725685858430704,1.1800961874088738,6431524221378.362,7810664103683.903,8955840971285.44,0.000278096694357,0.0003377301854431,0.0003872472035514,0.0001720647250214,0.0002089613169407,0.000239598617842
381,381,2.25,0.02,2005,1,100000.0,17.15,5.72,2.43,,558.6,0.5586,2005.0,1.1364679169474812,0.0046411831776211,0.0058653129203808,-1.0186564198436951e-05,-3.208870070788273e-05,3044370000000.0,3679066695933.285,4228385850195.348,1.83213907642035,1.0218722416315178,5569203716891.771,6730283085723.607,7735177456537.974,0.0002601562806575,0.0003143942122361,0.0003613362160223,0.0001607677257352,0.0001942849211933,0.000223293481629
382,382,2.25,0.02,2010,1,100000.0,17.15,5.72,2.43,,551.6,0.5516,2010.0,1.1354885459405524,0.0043081467673812,0.0058903306329006,-2.3855343508687e-05,4.275214601369987e-06,3006220000000.0,3615069297076.228,4164662180146.652,1.7778180021196834,0.9810067470536636,5346486771442.467,6429309955580.721,7406747095582.1,0.0002575772444105,0.000309744326062,0.000356834233111,0.0001589785082708,0.0001911764023075,0.0002202406280485
383,383,2.25,0.02,2015,1,100000.0,17.15,5.72,2.43,,517.7,0.5177,2015.0,1.1218528433024857,0.0040389881617928,0.0056920256092033,-3.52383800279324e-05,1.2381948371536718e-05,2821465000000.0,3376101661059.216,3898635582691.491,1.877942000387776,0.9754426727306592,5316162566382.092,6361200748839.133,7345751425117.709,0.0002423879204146,0.0002900359425804,0.0003349260654813,0.0001494162816252,0.0001787881673471,0.0002064599887567
384,384,2.25,0.02,2020,1,100000.0,17.15,5.72,2.43,,509.3,0.5093,2020.0,1.0673105099080886,0.0043457138204978,0.0055896031152685,-1.2968252169807232e-05,6.196717867720484e-05,2775685000000.0,3304800505526.939,3825464780660.15,1.9117380788292764,0.9737421798478874,5306894880170.986,6318522772853.332,7313992567153.612,0.0002390887311537,0.0002846650681121,0.0003295134428012,0.0001471973123895,0.0001752568293582,0.0002028681692462
385,385,2.25,0.02,2025,1,100000.0,17.15,5.72,2.43,,478.3,0.4782999999999999,2025.0,1.0627773060625714,0.0043616769364482,0.0053352105612836,-3.780839204056576e-05,1.006886808305644e-05,2606735000000.0,3088128191337.501,3583307271533.2725,1.9624218308545769,0.93734165535074,5108512021661.534,6051915514956.264,7022335708821.541,0.0002250987579868,0.0002666683879927,0.0003094284675301,0.0001384271232163,0.0001639908550927,0.0001902866678809
386,386,2.25,0.02,2030,1,100000.0,17.15,5.72,2.43,,445.2,0.4452,2030.0,1.2811327859624952,0.0042153225332602,0.0054636301045766,-6.525732884015067e-05,8.083897170303905e-05,2426340000000.0,2859976735658.2446,3325948060974.173,1.6084395343294813,0.7154280260230435,3899082741825.5874,4595928819550.326,5344735974658.404,0.0002100476800938,0.0002475875097667,0.0002879265372208,0.000129024264436,0.0001520835474923,0.0001768622707945
387,387,2.25,0.02,2035,1,100000.0,17.15,5.72,2.43,,426.9,0.4269,2035.0,1.0503545733678492,0.0043185038892334,0.0059170817482215,-4.200645231397672e-05,7.555804644745651e-05,2326605000000.0,2728568378564.427,3180169973331.762,2.009213645730626,0.8595152364683545,4684358038752.531,5493666186746.025,6402915311871.188,0.0002019425645447,0.0002368318197128,0.0002760295280474,0.0001238870503539,0.0001452907941439,0.0001693376733997
388,388,2.25,0.02,2040,1,100000.0,17.15,5.72,2.43,,410.9,0.4109,2040.0,1.1613261831910449,0.004198458469895,0.0052695775063245,3.803028087307199e-05,-1.5140602947151668e-05,2239405000000.0,2612973365417.351,3052253929136.3164,1.8208020542806649,0.7477842568991659,4075424200100.456,4755269764799.042,5554702935669.896,0.0001948856345288,0.0002273956574744,0.0002656243259808,0.0001194043658156,0.0001393229128231,0.0001627452134459
389,389,2.25,0.02,2045,1,100000.0,17.15,5.72,2.43,,398.9,0.3989,2045.0,0.9775870241028316,0.0037021529080048,0.0060071721486948,-4.835918623275023e-05,-5.683484190262297e-05,2174005000000.0,2523723260936.7275,2954645287221.5625,2.177941484304538,0.8632918197205477,4704940417476.983,5461794049649.391,6394387331747.912,0.0001896851536448,0.0002201985894732,0.0002577971740049,0.0001160682633579,0.0001347394215252,0.0001577459791152
390,390,2.25,0.02,2050,1,100000.0,17.15,5.72,2.43,,361.4,0.3614,2050.0,1.07251858994382,0.0044410215925193,0.0052654879352412,-5.8320893876273074e-05,-8.65443330197278e-05,1969630000000.0,2274747790154.5938,2669209652785.254,1.9683535788409383,0.7146658780341985,3894929035286.382,4498297251680.093,5278342723201.803,0.000172300284987,0.0001989915326824,0.0002334984661409,0.0001052940233079,0.0001216052491261,0.000142692700352
391,391,2.25,0.02,2055,1,100000.0,17.15,5.72,2.43,,333.5,0.3335,2055.0,1.0389986068738837,0.0042671262218241,0.0055764417578138,-3.30055201648732e-05,-4.553423236269003e-05,1817575000000.0,2088318847337.8125,2456065887048.0293,2.0103817217198263,0.6701387966614412,3652256441804.854,4196292292055.0806,4935247490457.514,0.0001594094747049,0.0001831549237144,0.000215407987508,9.728861007475603e-05,0.0001117806077055,0.0001314648564174
392,392,2.25,0.02,2060,1,100000.0,17.15,5.72,2.43,,310.9,0.3109,2060.0,1.1440404884376676,0.0040927136949814,0.005399634853645,-1.296121832733387e-05,2.687944950201256e-05,1694405000000.0,1936715827151.5444,2283026363631.0874,1.9353137934444216,0.5991335177078155,3265277671507.595,3732233407274.708,4399606356584.033,0.0001489917967344,0.0001702985831907,0.0002007502338044,9.081093972752508e-05,0.0001037974889408,0.000122357859841
393,393,2.25,0.02,2065,1,100000.0,17.15,5.72,2.43,,288.7,0.2886999999999999,2065.0,1.0587160791757924,0.0043021703538245,0.0047043512415671,-1.439153015205338e-05,-7.67432476095704e-05,1573415000000.0,1789058005705.8296,2113875410940.5989,2.093882668771413,0.6027904861007732,3285208149249.2144,3735459455912.356,4413661193340.337,0.0001386931364381,0.0001577016019811,0.0001863335552177,8.443105900029512e-05,9.60026833573338e-05,0.0001134327177129
394,394,2.25,0.02,2070,1,100000.0,17.15,5.72,2.43,,262.0,0.2619999999999999,2070.0,1.1763089046937238,0.0037586529433336,0.0056872930573542,7.516775285280685e-06,5.440075276264853e-05,1427900000000.0,1615100402286.3423,1912813554887.724,1.8455731061947425,0.4825978122656778,2630158076847.944,2974976796690.0967,3523357392599.046,0.000126176551271,0.0001427185368142,0.0001690259945236,7.671767208957469e-05,8.677550462521451e-05,0.0001027709244851
395,395,2.25,0.02,2075,1,100000.0,17.15,5.72,2.43,,230.5,0.2304999999999999,2075.0,1.0768081771374909,0.0041662947614359,0.004550180027826,6.297860685409336e-06,3.1890831452493445e-05,1256225000000.0,1413441157491.865,1677943572362.8428,1.966630246818744,0.4557634476160059,2483910789507.233,2794771431413.668,3317767234035.603,0.0001112906177258,0.0001252186029862,0.0001486512182749,6.757694511163532e-05,7.603417820721131e-05,9.026273214589786e-05
396,396,2.25,0.02,2080,1,100000.0,17.15,5.72,2.43,,214.3,0.2143,2080.0,1.1340562368315203,0.004501953895058,0.0044481898704265,-2.6311099934615263e-05,-5.675875058277749e-05,1167935000000.0,1307149886267.536,1555464024122.599,1.9709102867060733,0.4229990493234875,2305344818813.007,2580136067263.054,3070274397856.9565,0.0001037344244495,0.0001160993044315,0.0001381542340065,6.290482422832274e-05,7.040291954238158e-05,8.377708608005725e-05
397,397,2.25,0.02,2085,1,100000.0,17.15,5.72,2.43,,183.7,0.1836999999999999,2085.0,1.126737690997561,0.0037591616203205,0.0048010275322573,1.949887767857343e-05,3.459551173836897e-06,1001165000000.0,1114542088146.11,1329457986287.4468,2.10631421266903,0.3925443303628755,2139366600477.6711,2381639508179.3994,2840888377641.714,8.914872223313125e-05,9.924438332667432e-05,0.0001183815662154,5.398716600609344e-05,6.010095112546092e-05,7.169014997910144e-05
398,398,2.25,0.02,2090,1,100000.0,17.15,5.72,2.43,,165.2,0.1651999999999999,2090.0,0.9519457257702016,0.0037228247689641,0.0053900079868154,2.9777855698506067e-05,9.942163939562196e-05,900340000000.0,996940048504.3662,1192063599084.414,2.2474205481761884,0.3714383233687364,2024338862359.6133,2241535957116.2744,2680254870416.5645,8.037556989432611e-05,8.899929420998239e-05,0.0001064184542802,4.860843415774499e-05,5.3823771805033176e-05,6.435829238725287e-05
399,399,2.25,0.02,2095,1,100000.0,17.15,5.72,2.43,,70.6,0.0705999999999999,2095.0,1.099824617423954,0.004640348326736,0.0067534802414287,-2.91452667919436e-05,-2.065973499807897e-05,384770000000.0,423762803886.9081,507942142745.31335,1.911318196662569,0.1342291363156325,731548792920.1973,805684350827.6268,965731375623.444,3.443585408249062e-05,3.7925602516403706e-05,4.545942123846774e-05,2.0797816275235804e-05,2.290547844041556e-05,2.7455589997314304e-05
400,400,2.25,0.02,2100,1,100000.0,17.15,5.72,2.43,,27.4,0.0273999999999999,2100.0,1.055757707767617,0.0048059005531507,0.006394009740661,9.715924582380444e-05,0.0001240537777583,149330000000.0,163624478867.35785,196551556699.64456,2.011577287866054,0.0551250885127789,300431732394.6453,329190287606.585,395435108043.51807,1.3398358979112386e-05,1.4680904745429908e-05,1.7635226107046135e-05,8.08119618804353e-06,8.854761366728063e-06,1.063665499735612e-05
