,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
117,117,0.02,3776,2,100000.0,3.81045165225431,,3608.55,1.9025923520351185,3776.0,0.1498259877671671,0.0146822319496488,0.0074559208715901,1.8911663719686784e-05,-1.0335980610729113e-05,81430952667.10306,976410395064.4226,3744301748805.112,3500769927744.6167,1959670122596.172,1107308748884.4385,25.289105559152357,48.11862589744883,2059477188410.8096,24694478810570.74,94697455766179.28,88538271651305.83,49562184674372.3,28005040272315.21,1.3311201292852577e-05,0.0001596100117637,0.0006120664519703,0.0005722572518422,0.0003203396572812,0.0001810074568326,4.566460637216699e-06,5.475485044438341e-05,0.0002099718349074,0.000196315130198,0.0001098937957086,6.20953292257037e-05
118,118,0.02,3816,2,100000.0,3.89062691066957,,3604.45,2.0056534000412407,3816.0,0.1499265996868644,0.0149577681771228,0.0073879610384235,3.162560309450366e-05,8.409646532211425e-06,85841965521.7651,908560990218.682,3810741460078.357,3690402256075.883,2065823002042.4775,1167290278824.0022,25.57723950118891,51.2914512378919,2195274112981.773,23235027410765.023,97453757351994.6,94376270277721.08,52830194775028.65,29851624620453.08,1.417292277727634e-05,0.0001500078041613,0.0006291718055332,0.0006093032222006,0.0003410773472101,0.0001927252583264,4.787248138278543e-06,5.066877118318179e-05,0.00021251802483,0.0002058069293091,0.0001152071397762,6.509762655322692e-05
119,119,0.02,3856,2,100000.0,3.93664721150638,,3618.45,2.034435146495684,3856.0,0.153663116677103,0.0150502109173982,0.007213789864698,4.288012270966137e-05,-2.2789789026897253e-05,87073824270.01529,837373506297.6238,3731154058673.086,3743360669552.06,2095468200890.5552,1184041255260.4883,25.218636195617307,51.31199928506129,2196153569400.6216,21120018905731.21,94106206688802.4,94414078684512.77,52851359263613.11,29863583583905.668,1.451732118342211e-05,0.0001396104999788,0.0006220739965045,0.0006241091349881,0.0003493654396944,0.0001974084329147,4.827227776712977e-06,4.642259235736125e-05,0.000206848965946,0.0002075256801203,0.000116169266589,6.564127490763908e-05
120,120,0.02,3896,2,100000.0,4.01765442203109,,3644.15,2.068766493414471,3896.0,0.1533872671711151,0.0149529432310921,0.0072434375407766,2.786162437727108e-05,-6.326233922160783e-06,88543205918.13933,756754783291.0135,3649304094383.1274,3806530347882.626,2130829488216.905,1204022099167.2222,25.511873367812168,52.768929830570336,2258510196748.41,19302874532022.637,93084392221126.05,97094830888249.4,54351997725487.43,30711517161391.938,1.4904606646304642e-05,0.0001273856334396,0.0006142926664504,0.0006407587904018,0.0003586856272357,0.0002026747913118,4.878870523307382e-06,4.169838405200561e-05,0.0002010824206334,0.0002097458355813,0.0001174120710047,6.634351973282469e-05
121,121,0.02,3936,2,100000.0,4.0610441522259,,3654.65,2.0879811999468894,3936.0,0.1534192777765383,0.0149613822983702,0.0073085356503122,5.063247980877069e-05,-1.9963002994091603e-05,89365595357.72685,663978021583.1108,3557919964709.499,3841885407902.277,2150620635945.296,1215205058369.0894,25.754440860417013,53.75510998330973,2300718707285.656,17094124974692.49,91598707411559.77,98909402369289.88,55367763282809.01,31285474010286.25,1.5184525365715748e-05,0.0001128196043526,0.0006045427855882,0.0006527926792737,0.0003654219889412,0.0002064811626832,4.892632458948307e-06,3.635180191461592e-05,0.0001947907876178,0.0002103374701977,0.0001177432577737,6.653065633429707e-05
122,122,0.02,3976,2,100000.0,4.14177134419615,,3670.25,2.1009585402712334,3976.0,0.1592595684869593,0.0148653411028414,0.0073089735095944,2.989914342478904e-05,-2.294071881267124e-05,89921025523.60878,602554909349.7897,3445572006044.822,3865763714099.069,2163987296479.3704,1222757870437.8577,25.10714694970867,52.77211739951091,2258646624699.067,15135043270179.73,86546272535197.88,97100696015100.1,54355280921496.24,30713372326515.35,1.541824999249677e-05,0.0001033166845291,0.0005907927567217,0.0006628406538829,0.0003710466703801,0.000209659380739,4.890515354129142e-06,3.277102344776256e-05,0.0001873935789899,0.0002102464544765,0.0001176923087558,6.650186766596168e-05
123,123,0.02,4016,2,100000.0,4.20194187461122,,3686.05,2.1246166028432274,4016.0,0.1547858086710448,0.0144709099233826,0.0072770239454869,2.966840190871551e-05,1.0166667978475566e-05,90933590601.69014,531579074031.3755,3356894232492.299,3909294549231.539,2188355100928.524,1236526862854.758,26.00133255349752,55.227065137477645,2363718387884.0435,13817811697396.91,87258762917214.69,101617799852958.86,56883877091601.96,32142151910011.99,1.5731995587254235e-05,9.196601158717312e-05,0.000580760584763,0.0006763287822557,0.000378597090067,0.0002139257343873,4.911532739649358e-06,2.871181054813714e-05,0.0001813135917907,0.0002111500056297,0.0001181981009774,6.678766482420392e-05
124,124,0.02,4056,2,100000.0,4.26046906476449,,3722.65,2.140732503808157,4056.0,0.1587504464916037,0.0145141391243261,0.0073564253899035,7.88167166751308e-05,1.869034231623725e-05,91623351162.98907,457688609314.1838,3253913405788.397,3938947807007.009,2204954478922.4014,1245906317216.347,25.62845607361504,54.85623512965661,2347846863549.3022,11728263070720.582,83381477397078.03,100935472638568.16,56501922183546.3,31926328845460.145,1.598980000913342e-05,7.987428135403565e-05,0.000567862056399,0.0006874119630094,0.0003848012619019,0.0002174313926475,4.913649662567056e-06,2.454528733310365e-05,0.0001745034459602,0.0002112410135308,0.0001182490456177,6.681645101901928e-05
125,125,0.02,4096,2,100000.0,4.33916476461335,,3726.6,2.1584240189046198,4096.0,0.1606625067174036,0.0142567094706269,0.0071666100223254,-8.191875587076139e-06,-1.0443415160720118e-05,92380548009.11766,407942139572.97296,3151299067600.7427,3971500194784.4976,2223176739471.757,1256202779002.4883,25.62767402595727,55.31685416408303,2367561358222.7544,10454885437011.695,80762607079561.23,101783011661912.8,56976359789005.54,32194409123496.324,1.6258748976501302e-05,7.179681206912958e-05,0.0005546208763011,0.0006989742550644,0.000391273631911,0.0002210885958953,4.918086398154886e-06,2.17177179731606e-05,0.0001677664986285,0.0002114317516963,0.0001183558175256,6.68767823300501e-05
126,126,0.02,4136,2,100000.0,4.39375723050564,,3753.05,2.166682475711159,4136.0,0.1595865482098361,0.0141892641602177,0.007265982142966,4.2165443994859176e-05,-7.644581891316676e-06,92734009960.43762,339735812191.5099,3055022290752.735,3986695755308.534,2231682949982.4946,1261009200863.895,26.03211061672432,56.42111859612076,2414823875913.9697,8846831395871.738,79553777220530.3,103814858216862.22,58113752154004.39,32837091022942.293,1.645637623100654e-05,6.028878021079031e-05,0.0005421376281709,0.0007074703800245,0.000396029614905,0.0002237759571598,4.899561999283438e-06,1.7949797231019696e-05,0.0001614108041819,0.00021063537567,0.0001179100200761,6.662488513044303e-05
127,127,0.02,4176,2,100000.0,4.4693171924677,,3769.85,2.186199396451307,4176.0,0.1616186295765146,0.0147777042893991,0.0073241187047095,2.560597235143959e-05,-1.139281861202096e-05,93569334168.11597,297760357796.6681,2951369185209.2646,4022606889470.405,2251785378344.846,1272368048734.661,26.0053578836693,56.861177925720526,2433658415220.84,7744492433483.136,76762590199722.72,104624567383325.78,58567013263492.15,33093205552769.35,1.673815306512814e-05,5.326487026800124e-05,0.0005279557625682,0.0007195841504634,0.0004028106929224,0.0002276075954182,4.905528925794025e-06,1.5610585039559493e-05,0.0001547304684537,0.0002108918977443,0.000118053616672,6.670602417785336e-05
128,128,0.02,4216,2,100000.0,4.51798023073832,,3763.5,2.1781491752534445,4216.0,0.1646655490604643,0.0147090193640246,0.0074393587597466,5.734061623052592e-05,-1.2674613504425264e-05,93224784700.84744,240467668947.9803,2831593927829.477,4007794482466.337,2243493650511.0474,1267682819997.5046,25.71590849301849,56.01231035018543,2397326882987.9365,6183759062660.471,72816003455241.05,103062651044341.2,57692679660691.0,32599164623807.93,1.6806658988385756e-05,4.335175589527541e-05,0.0005104826328247,0.0007225292649211,0.0004044593167765,0.0002285391479261,4.848255856449037e-06,1.250578146149471e-05,0.0001472601077892,0.0002084296910248,0.0001166753161714,6.592721748722755e-05
129,129,0.02,4256,2,100000.0,4.6141951946457,,3777.5,2.181804086867342,4256.0,0.1667801865389264,0.01488650079327,0.0072435391059482,4.054121763508898e-05,1.8317647054676665e-05,93381214917.92224,207969565560.195,2705437067715.5034,4014519519835.9087,2247258209473.3623,1269809978556.793,25.615352258718143,55.89175695797479,2392167197801.321,5327602273234.154,69305778627888.73,102840832802673.6,57568509666714.02,32529002549541.32,1.696236478790287e-05,3.777693017717059e-05,0.0004914329985279,0.000729223159106,0.0004082064423256,0.0002306564557606,4.816915981962448e-06,1.0727767088800478e-05,0.0001395555097577,0.0002070823693179,0.0001159211089116,6.55010537734146e-05
130,130,0.02,4296,2,100000.0,4.6822403967796,,3784.7,2.185954561482677,4296.0,0.1685229705331039,0.0143373350203481,0.0074506205096784,7.1060184423723455e-06,3.542501600362146e-06,93558855231.4586,166307423037.6021,2601285928164.386,4022156393128.128,2251533198327.1577,1272225554782.9185,25.586521061050615,55.93327111468041,2393944003708.322,4255403266404.887,66560592626469.69,102917218851011.98,57611269248120.81,32553163788744.0,1.7119196820106e-05,3.043057229144076e-05,0.0004759776685963,0.0007359654707708,0.000411980671138,0.0002327890782546,4.785560444856872e-06,8.506669127212868e-06,0.0001330564703125,0.0002057343742648,0.0001151665247243,6.507467707725932e-05
131,131,0.02,4336,2,100000.0,4.77464856910558,,3810.3,2.177670218836522,4336.0,0.1726102410381827,0.0148436518633089,0.0073678705978464,9.702189016559565e-05,-2.590114098375522e-05,93204285366.20312,134492912715.34358,2482544049473.635,3937227755656.431,2243000325401.6177,1267404067362.856,25.206544212538272,54.87552082943765,2348672291499.932,3389112166426.0693,62558093745558.95,99214941659623.28,56521786454320.79,31937553122732.71,1.7174780045054024e-05,2.478304709304992e-05,0.0004574590946579,0.0007255140729312,0.0004133183048225,0.00023354490622,4.726752767011376e-06,6.820660067537911e-06,0.0001258994895885,0.0001996721729615,0.0001137512932247,6.427500257945374e-05
132,132,0.02,4376,2,100000.0,4.83501779085518,,3823.55,2.184950925184898,4376.0,0.1683184650496514,0.0145328071731391,0.0073960163388105,6.830928157566503e-05,7.928985545200751e-06,93515899597.91364,103610372872.26784,2381596508451.5386,3854253432026.16,2250499452940.445,1271641438457.6106,26.14900234592047,57.11977971285661,2444726571710.263,2708619953983.66,62260559887013.71,100759291413479.08,58833373104242.33,33243711792882.55,1.7350126653035775e-05,1.9222967427265335e-05,0.000441860702145,0.0007150846592512,0.0004175380946874,0.0002359292923379,4.701044288770669e-06,5.208493461997784e-06,0.0001197228568868,0.0001937533206866,0.0001131326078839,6.39254153286105e-05
133,133,0.02,4416,2,100000.0,4.85986029179908,,3846.2,2.150842994183723,4416.0,0.1744812162378821,0.0142517833563558,0.0073445451330818,3.164212422925041e-05,2.701753817439061e-06,92056080151.06335,79323089625.49571,2258385143892.909,3686544892030.901,2215368284009.235,1251790622614.927,25.392641026864577,54.6196075027957,2337719201119.656,2014371124703.1052,57350587877935.48,93618007259791.84,56258195727879.58,31788611566627.094,1.7192025035765074e-05,1.4814062694369531e-05,0.0004217669693353,0.0006884843670864,0.0004137333127765,0.0002337794058601,4.586421310631591e-06,3.952037802245166e-06,0.0001125173452374,0.000183671171178,0.000110374157709,6.236675707447632e-05
134,134,0.02,4456,2,100000.0,4.93811886690595,,3843.25,2.0466088609702826,4456.0,0.1750704378923273,0.0146262824065925,0.0072997190447287,6.594691927284175e-05,-8.758961065063782e-06,87594859249.52812,55913354081.70815,2054795296414.1648,3405557144654.552,2108007126799.392,1191126357084.7048,25.54287517785037,52.24382147963811,2236035559328.5107,1427301202823.7131,52452796765556.66,86933718942117.81,53811136124027.24,30405904101149.383,1.6462642716487327e-05,1.0508397173234436e-05,0.0003861797497044,0.0006400429317811,0.0003961804205135,0.0002238611696493,4.324557286937794e-06,2.760441707456554e-06,0.0001014452223384,0.0001681323206883,0.0001040722898491,5.880589581770551e-05
135,135,0.02,4496,2,100000.0,5.04311620735308,,3866.4,2.0398134903096965,4496.0,0.1781555741339616,0.0147946213677185,0.0073852806311267,8.094001456520045e-05,5.353455477033168e-07,87304017385.25502,40959454885.41872,1950877622132.194,3292258973359.8506,2101007895018.9875,1187171451360.2434,25.36794357068617,51.758275930863135,2215254209840.9424,1039306180691.7314,49501615100277.49,83537857352413.1,53311024208789.02,30123316591762.336,1.650797898384594e-05,7.744864906439872e-06,0.000368883904209,0.0006225205158861,0.0003972714568541,0.0002244776581447,4.270372967154127e-06,2.0034833920667024e-06,9.542487630341603e-05,0.0001610369618921,0.0001027683214057,5.806909034775003e-05
136,136,0.02,4536,2,100000.0,5.1439527597377,,3890.8,2.128953064303037,4536.0,0.1775500450960862,0.0143175947487345,0.0073344534438414,4.347410892287068e-05,-1.8978598567713105e-06,91119191152.16995,30656924125.963734,1942882566482.9512,3350972123212.9795,2192821656232.128,1239050683424.3674,25.69039692692232,54.66747606671876,2339767975655.5635,787211655360.7502,49889538658487.55,86046607329015.34,56307500348720.336,31816471070830.324,1.7330347671803034e-05,5.830771179298216e-06,0.0003695251234879,0.0006373356830704,0.0004170621051858,0.0002356603351632,4.414954733335238e-06,1.4854053308417623e-06,9.413756284209668e-05,0.0001623630549127,0.0001062477424143,6.003513212152123e-05
137,137,0.02,4576,2,100000.0,5.16882861700551,,3901.7,2.1562014336338904,4576.0,0.1834204889948523,0.0147759011495846,0.0073376581933942,6.736897252867238e-05,-1.850866821163141e-05,92285421359.53052,20496850828.123768,1870289123534.0369,3286050984858.0483,2220887476642.908,1254909234374.9243,25.1002356180914,54.12190407212605,2316417494286.994,514482820109.6302,46945339592162.14,82481781805920.11,55745561194289.83,31498948169977.363,1.7649834832291733e-05,3.920077801770217e-06,0.0003576978208768,0.0006284660814114,0.0004247506980667,0.0002400047633736,4.428873974528776e-06,9.836653271465082e-07,8.975713283893134e-05,0.0001577010265696,0.0001065827148075,6.02244077844801e-05
138,138,0.02,4616,2,100000.0,5.25364767820562,,3909.1,2.142314439060055,4616.0,0.1842923738176523,0.0142118855703149,0.0073918738909919,4.886422269992207e-05,6.292245676078796e-06,91691057991.77032,12815324974.457249,1772550966878.2886,3157771483174.5205,2206583872231.8564,1246827003532.9517,25.270343820205134,54.11708477338691,2316211228300.959,323728401114.4005,44776475941500.31,79768582955972.28,55740597316588.5,31496143338111.168,1.7630046811788955e-05,2.464087383834615e-06,0.0003408201105624,0.0006071656308545,0.0004242744910313,0.0002397356832817,4.357728759906619e-06,6.090638654617146e-07,8.424263495202651e-05,0.0001500769203761,0.0001048705752967,5.925696584732831e-05
139,139,0.02,4656,2,100000.0,5.3293036223888,,3914.05,2.141263834765115,4656.0,0.1840426847125854,0.0143347297225098,0.0073626718026907,3.7217415071884286e-05,-4.601058275575707e-06,91646092127.94691,6685025692.136687,1685602890727.0984,3070572339053.175,2205501749808.0674,1246215551833.2969,25.41974253109185,54.41382171207624,2328911569276.864,169879951385.102,42834560451746.43,78029420335117.34,56046236363438.54,31668844236428.383,1.7711476799099118e-05,1.2919446394109214e-06,0.0003257587508469,0.00059341723668,0.0004262341379221,0.0002408429789036,4.312745099446633e-06,3.145885560858035e-07,7.932226500664462e-05,0.0001444971138459,0.0001037880245894,5.864527214668085e-05
140,140,0.02,4696,2,100000.0,5.35604891573161,,3957.3,2.12906205775392,4696.0,0.1898966447052771,0.0141186262031388,0.0073514050915653,3.0063451163642663e-05,3.816601555593878e-06,91123856071.86777,3338369306.558145,1597222355726.99,2967912508508.964,2192933919486.5369,1239114117612.7812,24.914909442917363,53.08062974394066,2271850953040.6606,83230427438.499,39821088433904.28,73994397863053.3,54673048636258.89,30892926510973.48,1.769630002052091e-05,6.483130474807662e-07,0.0003101814083035,0.0005763701455281,0.0004258689023629,0.0002406366030827,4.245439377479986e-06,1.555338538291733e-07,7.44142201164833e-05,0.0001382743572945,0.0001021682840841,5.773004013302224e-05
141,141,0.02,4736,2,100000.0,5.48516515738505,,3969.3,2.112441927242959,4736.0,0.1950103049217887,0.0139842734018897,0.0073013250600977,4.6699431661258056e-05,8.812463695023872e-06,90412514485.99864,1262817784.1058407,1518423257302.2383,2851796601777.9937,2175815185060.2476,1229441201655.402,24.409368342514263,51.55118957568874,2206390913839.477,30817301128.34672,37054995067005.055,69594105927179.8,53097725262959.4,30002792333050.84,1.7639385954917963e-05,2.46374414108644e-07,0.0002962427715979,0.0005563825009144,0.0004244992414384,0.0002398626781719,4.169726555729104e-06,5.823977885548736e-08,7.002802449201123e-05,0.0001315217488371,0.0001003462231869,5.6700487276503255e-05
142,142,0.02,4776,2,100000.0,5.52251087964269,,3993.6,2.088107224806589,4776.0,0.1918212546118866,0.014452954277305,0.0073004981451572,8.023078569823646e-05,-2.2797179050214693e-06,89370989221.72202,311963219.3861044,1425759613097.939,2735420464496.632,2150750441550.7864,1215278404837.435,25.01060928735766,52.22085313837207,2235052514322.325,7801795458.87279,35656398522880.45,68409317611267.41,53787478732523.234,30392536526532.55,1.751205507699855e-05,6.112852870335474e-08,0.0002793745609012,0.000535999816609,0.0004214349703108,0.0002381312162339,4.079615260601406e-06,1.424052616667874e-08,6.50832079424916e-05,0.0001248667287706,9.817765697241212e-05,5.547514209509389e-05
143,143,0.02,4816,2,100000.0,5.58384346440811,,3976.2,2.0297603320299347,4816.0,0.1916597058538627,0.0143940403918765,0.0072270731537961,7.291957942892976e-05,3.25099367213379e-08,86873742210.88124,21255650.197017483,1314878743088.9917,2577795621678.018,2090653141990.8333,1181320513241.4226,25.23195232880728,51.20526629814996,2191585397560.8176,536221548.6742264,33170771507941.543,65030688198650.45,52741424287094.45,29801464985523.27,1.7093166926115468e-05,4.182234674071991e-09,0.000258713867634,0.0005072037849571,0.0004113542507919,0.0002324351203504,3.924676837357286e-06,9.602620523552688e-10,5.9402001290655366e-05,0.0001164565323234,9.444899865602815e-05,5.336826914350328e-05
144,144,0.02,4856,2,100000.0,5.66961940354871,,3991.8,2.024987101053266,4856.0,0.1963591677363638,0.0145274066490309,0.0073388750765788,4.987181133744323e-05,1.968889985685821e-05,86669447925.0798,228823.54241901907,1242937082626.4946,2490734134295.517,2085736714084.864,1178542492813.0012,24.796873955659315,50.20108083757076,2148606259848.028,5672722.1346454965,30813423418100.93,61747329430212.02,51707113262697.87,29217029047466.18,1.711935412736932e-05,4.519829477553114e-11,0.000245510737462,0.000491981438707,0.0004119844568034,0.0002327912173394,3.874623931759325e-06,1.0229731408616908e-11,5.556645255406246e-05,0.0001113501737397,9.32444544325258e-05,5.268764318420389e-05
145,145,0.02,4896,2,100000.0,5.69197928332433,,4014.25,2.0745639522970984,4896.0,0.2002702000268527,0.0141371342949073,0.0073705418091228,3.0516442082436963e-05,7.252099141423127e-06,88791337158.31583,234425.72660957213,1202417266751.3987,2477029359042.736,2136800870866.012,1207396220236.9116,24.525309461499244,50.87279073993842,2177355443669.3645,5748625.353613042,29485869512868.32,60742112143486.48,52398974462136.58,29607964210644.168,1.760285053608762e-05,4.647481566770797e-11,0.0002383787890353,0.0004910701761702,0.0004236200012188,0.0002393658647663,3.927610663190267e-06,1.0369626283656547e-11,5.318792384077286e-05,0.0001095693255104,9.45196024085508e-05,5.3408163691045217e-05
146,146,0.02,4936,2,100000.0,5.77981050647594,,4009.6,2.0341501159720723,4936.0,0.2005505362797066,0.014359052052753,0.0074257861958757,4.270209999167127e-05,1.0154467553362115e-05,87061624963.6047,229858.96310484415,1116341583645.4731,2327067732672.052,2095174619451.2349,1183875367495.7463,24.68782430385988,50.20010911094321,2148564669948.369,5672612.329536582,27549819880085.625,57428924822919.02,51706112384271.5,29216463502568.95,1.7319290681940068e-05,4.5726164650916536e-11,0.0002220753908001,0.0004629268350499,0.0004167960140746,0.0002355099807683,3.8101434297305e-06,1.0059490830830526e-11,4.885529706159109e-05,0.0001018412169067,9.169270403323396e-05,5.181082888091474e-05
147,147,0.02,4976,2,100000.0,5.84309365791407,,4050.2,2.0351343567922013,4976.0,0.1932379066987323,0.0145368795494802,0.0071894000848634,4.664754895784079e-05,2.267723705871559e-06,87103750470.7062,229970.18231751872,1059083919274.6616,2267139673466.5127,2096188387495.9675,1184448195653.0613,25.873025182455507,52.6438681850953,2253157558322.0786,5948757.104915769,27395869003523.6,58645269158196.17,54223184230648.16,30638731283725.46,1.73829526013426e-05,4.589424401756339e-11,0.0002113572087321,0.0004524441401376,0.0004183280649388,0.000236375663878,3.771126729110817e-06,9.956479448353325e-12,4.58526717249829e-05,9.815502748199098e-05,9.075375072392851e-05,5.128027468089942e-05
148,148,0.02,5016,2,100000.0,5.87732309837458,,4066.9,1.97374133575022,5016.0,0.2076544634827769,0.0140630780440261,0.0074234330366523,4.9081515170522784e-05,1.501973301416631e-05,84476129170.10938,223032.77093977475,972659730257.708,2131640642610.2373,2032953575822.7256,1148717457406.6277,24.27115286261552,47.92087069409695,2051013265707.3496,5415058.388432955,23615405078050.977,51754540349624.71,49358496814919.86,27889946743964.426,1.6908818548580427e-05,4.464244149508384e-11,0.0001946884528209,0.0004266711222538,0.0004069178295569,0.0002299283269923,3.617870958835812e-06,9.55185556888894e-12,4.165623384379178e-05,9.129207092389431e-05,8.70655861588992e-05,4.9196282664543046e-05
149,149,0.02,5056,2,100000.0,5.97462265476542,,4082.6,1.961889598317724,5056.0,0.2019328026537095,0.0147718476545896,0.0071901496237178,-1.3218797418358215e-06,-8.39558043075036e-06,83968874807.99857,221693.5246099028,911101529458.7509,2048212740643.704,2020746286267.2556,1141819746220.9155,25.12535003378733,49.2886501437808,2109554226153.8176,5569617.46624723,22889649126771.797,51457350750107.15,50767309648094.22,28685994383680.426,1.6853161691413618e-05,4.4495496989012586e-11,0.0001828646796609,0.0004110911403232,0.0004055784238821,0.0002291714977663,3.556960196755804e-06,9.391039771808552e-12,3.8594680265733545e-05,8.676323470591263e-05,8.559974305276822e-05,4.83680101521467e-05
150,150,0.02,5096,2,100000.0,5.98670584712395,,4088.4,1.8871443332515496,5096.0,0.2097633498366576,0.0145363652627627,0.0072892347046943,4.715864437537167e-05,-9.04728233254178e-06,80769777463.16634,213247.3096574251,831853222097.2832,1894692910584.556,1943758663249.0952,1098318001952.4016,24.33623488699608,45.92778482269832,1965709190411.4883,5189839.684964911,20244967549845.42,46111495961989.125,47305618367379.27,26729970766810.414,1.6251887398977354e-05,4.290802046926263e-11,0.0001673792515296,0.0003812358632843,0.0003911085051622,0.0002209952912663,3.3840223371716543e-06,8.934451497672827e-12,3.485226743516976e-05,7.938220622711075e-05,8.143792073100008e-05,4.601637851013792e-05
151,151,0.02,5136,2,100000.0,6.05619589798946,,4085.9,1.848833282798357,5136.0,0.2105905001307746,0.0143433197665327,0.0071908542436497,7.042098277612916e-06,-2.717320247360117e-06,79130064503.76968,208918.16095621436,768744878987.5566,1792258984344.7266,1904298281282.3071,1076020970588.6432,24.46670048374245,45.23027312838038,1935855689894.681,5111020.863506983,18806747566780.56,43846226770651.945,46587181322231.8,26324018960717.383,1.595863762297364e-05,4.213378624757059e-11,0.0001550374187764,0.000361455684853,0.0003840513259733,0.0002170076424432,3.278741462507671e-06,8.65649030989175e-12,3.1852820096044154e-05,7.426196200362002e-05,7.890429220520798e-05,4.458475540138936e-05
152,152,0.02,5176,2,100000.0,6.07823469786764,,4123.55,1.7779503473740554,5176.0,0.2128582776811072,0.0145279476865743,0.0073232336235097,7.783506287264077e-05,-9.417799704781464e-06,76096274867.60957,200908.38925326828,696600946101.155,1671628916601.0874,1831288857795.277,1034767102171.7004,24.38115449236513,43.34875015867721,1855326506791.3845,4898408.767930524,16984040312169.734,40756494899188.3,44649212663437.52,25228972592350.14,1.5378601505462058e-05,4.0602382479374106e-11,0.0001407788801363,0.0003378261947531,0.000370092512865,0.0002091202354246,3.118101727521507e-06,8.232371383409583e-12,2.8543744318759955e-05,6.84962440237318e-05,7.503842942399886e-05,4.240035526676441e-05
153,153,0.02,5216,2,100000.0,6.14920264259965,,4137.25,1.7021762248328802,5216.0,0.2182874692367477,0.0143400153869619,0.0074162105194472,4.7439920516195e-05,5.3476224448144204e-06,72853142422.84727,192345.9134061155,629805203188.1658,1542512094943.5562,1753241511577.8667,990666562852.736,24.03241816515884,40.91905870450141,1751335712552.6606,4623853.63360866,15140051720665.523,37080850998019.17,42146630465636.47,23814892166019.82,1.4750753777466297e-05,3.8944747122749794e-11,0.0001275181985434,0.0003123161932976,0.0003549830932427,0.0002005826798711,2.9520201896848364e-06,7.793885080242678e-12,2.551980070521939e-05,6.250281999748597e-05,7.10416073685837e-05,4.014195678496672e-05
154,154,0.02,5256,2,100000.0,6.21171128479502,,4161.8,1.6829201759892047,5256.0,0.2171328777609687,0.014449648175719,0.0072159463515362,6.300695483567775e-05,-4.2904060410956425e-06,72028983532.33797,190169.97988678017,580607460716.2756,1475920994342.5327,1733407781268.881,979459542425.717,24.28103492167802,40.86588818029264,1749060014116.5251,4617845.364373067,14098731422200.965,35839383934116.66,42091864825701.42,23783946920930.32,1.460801535001064e-05,3.8567890994186975e-11,0.0001177515256016,0.0002993277911672,0.0003515480329558,0.0001986417040585,2.885906079613266e-06,7.619331471876147e-12,2.3262560688471423e-05,5.913410354721576e-05,6.945054350471178e-05,3.924292846576919e-05
155,155,0.02,5296,2,100000.0,6.20937265815489,,4217.5,1.613713219536373,5296.0,0.2175054312167958,0.0143512438946588,0.0073696871937439,3.438993649803087e-05,3.6568141438843213e-07,69066925796.15675,182349.5938076101,525102281637.1356,1368106067522.9373,1662124616122.464,939181093770.1692,24.43734986579389,39.43797743227984,1687945434101.5774,4456491.449847622,12833117856463.86,33435517267086.844,40621116755248.24,22952902865586.867,1.4027740178674987e-05,3.7035856079212006e-11,0.0001066501554705,0.0002778672458756,0.0003375834669166,0.0001907510463548,2.736247074108045e-06,7.224203723696474e-12,2.080314948398968e-05,5.4200707229644886e-05,6.58489365965254e-05,3.720784572735706e-05
156,156,0.02,5336,2,100000.0,6.29748096597792,,4174.55,1.5521619987818562,5336.0,0.2235495061220262,0.0145031611053005,0.0073571357741857,3.598525515071824e-05,1.1523391721583032e-05,66432533547.86344,175394.30586234975,473098977228.7098,1268116353004.7764,1598726858745.3115,903358283291.0404,23.991607614175603,37.23652317439455,1593723191864.0864,4207727.118706584,11349692263555.455,30422239433480.336,38353618869626.375,21671656487497.62,1.3509288342883543e-05,3.566704632583739e-11,9.620633380632952e-05,0.0002578759013115,0.0003251067054478,0.0001837010704569,2.6021972137168688e-06,6.870287036215096e-12,1.8531535297684616e-05,4.967278326183835e-05,6.262297033010222e-05,3.538501818652378e-05
