,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaXs,SU.electronSigmaY,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
181,181,2.25,0.02,1005,1,100000.0,0.01715,5.72,0.00243,,1086.4,1.0864,1005.0,0.1021760939822456,0.0042844416062511,0.0142833295691475,-2.62340212028213e-06,7.231863979219376e-05,13112526372404.855,14166891824897.02,12505865935744.314,9.886373794897928,10.740743519687602,129637594496631.28,140061626990406.77,123639818213758.84,0.0005756428282908,0.0006219297064932,0.0005490103000004,0.0003026193424987,0.0003269526685813,0.0002886184415854
182,182,2.25,0.02,1010,1,100000.0,0.01715,5.72,0.00243,,1116.5,1.1164999999999998,1010.0,0.1037707884543692,0.0046380697500253,0.0142861521035315,6.621625044483676e-07,-5.596727859597159e-05,13282306964888.904,14526475692068.988,12832599795433.104,9.886146927236805,11.043606919355238,131378931574068.4,143685344797831.38,126930754943270.6,0.0005860187038474,0.0006409117391308,0.0005661775111049,0.0003073860974736,0.0003361793011436,0.0002969787388581
183,183,2.25,0.02,1015,1,100000.0,0.01715,5.72,0.00243,,1096.2,1.0961999999999998,1015.0,0.1096460577744891,0.0045570543825635,0.0141398484196298,-3.7044605706934296e-06,6.408740868474238e-05,12943827201180.572,14230029887939.87,12579883014043.115,9.327091518380309,10.23555042422666,120860423280569.6,132870086166995.95,117462166503476.34,0.0005739962426067,0.0006310331218817,0.0005578570750569,0.000300397484304,0.000330247392326,0.0002919511479505
184,184,2.25,0.02,1020,1,100000.0,0.01715,5.72,0.00243,,1114.0,1.114,1020.0,0.1002560948005793,0.0042984390921047,0.0138049238465413,-1.7803671247329868e-05,-6.004660076955032e-05,13055448906206.04,14428242830339.691,12764442308914.594,10.341543748199705,11.52403564639572,135055169277213.95,149256359687332.22,132044782921268.8,0.0005818194131798,0.000642998324843,0.000568850629886,0.0003038447409368,0.0003357943289774,0.0002970720267391
185,185,2.25,0.02,1025,1,100000.0,0.01715,5.72,0.00243,,1121.3,1.1213,1025.0,0.1095902858229691,0.0042774318877372,0.0144071938817924,-1.2188762132970295e-05,-5.062830530161752e-06,12964379663620.793,14489722234974.156,12828246299361.648,9.405100763922222,10.546078242068877,121932901357737.84,136279090694624.58,120652536503699.69,0.000580571759817,0.0006488797578819,0.0005744754259462,0.0003025519115152,0.0003381490879828,0.0002993749442675
186,186,2.25,0.02,1030,1,100000.0,0.01715,5.72,0.00243,,1120.2,1.1202,1030.0,0.1107761111463332,0.0043726242113096,0.0134764581105482,3.351665432472701e-06,-2.4935137313908017e-05,12817873371376.396,14442471951533.695,12795840281237.46,9.389509017618895,10.506591471045711,120221531012897.0,135458982884128.6,120014878025096.08,0.0005768532632032,0.0006499664049238,0.0005758616899853,0.0002999546804057,0.0003379723713112,0.0002994390778311
187,187,2.25,0.02,1035,1,100000.0,0.01715,5.72,0.00243,,1133.5,1.1335,1035.0,0.1048015958637278,0.0044561911619106,0.0144737694447403,-1.0635776806153098e-05,-0.0001050573454298,12817648093648.092,14580517903224.283,12927706962900.86,10.05222968674092,11.396885386346195,128876282528298.31,146601227540022.94,129982880074504.48,0.0005796645891238,0.0006593885132307,0.0005846418851737,0.0003007453869497,0.0003421082765493,0.0003033277403565
188,188,2.25,0.02,1040,1,100000.0,0.01715,5.72,0.00243,,1130.8,1.1308000000000002,1040.0,0.1068932839472608,0.0043968775847147,0.0128284679481802,2.230706647239038e-05,4.421659353436952e-06,12625993328414.38,14512438913630.988,12876904083362.824,9.81919376391694,11.113182381422629,124084689251233.08,142624142595008.88,126550569142639.6,0.0005737135689776,0.0006594319280188,0.0005851147237994,0.00029703676681,0.0003414169342013,0.000302939646486
189,189,2.25,0.02,1045,1,100000.0,0.01715,5.72,0.00243,,1114.3,1.1142999999999998,1045.0,0.1101307908177204,0.0045261377665598,0.0135124607476977,2.137698365971122e-05,-1.2477728850379226e-05,12317626590738.174,14267819976755.377,12669294415402.094,9.54126625738577,10.639761628615815,117613399224404.42,136234589888432.23,120971257814441.22,0.0005624337865845,0.0006514813512748,0.000578491252265,0.0002905316454108,0.0003365301897842,0.0002988263141106
190,190,2.25,0.02,1050,1,100000.0,0.01715,5.72,0.00243,,1155.2,1.1552000000000002,1050.0,0.1086310210005194,0.0044873123664954,0.0138777813514467,1.0931745430280705e-05,-0.0001096263025984,12578505402575.248,14757447503254.324,13113875721359.512,9.754113400330386,11.26928301677236,122706663183535.84,143962822471722.34,127929342928306.92,0.0005771149716202,0.0006770871120573,0.0006016783212744,0.0002974542036969,0.0003489814294456,0.00031011454344
191,191,2.25,0.02,1055,1,100000.0,0.01715,5.72,0.00243,,1129.6,1.1296000000000002,1055.0,0.1038105123656577,0.0043583924386738,0.0139369884663647,2.133364614375408e-05,4.316506952434806e-05,12199819114038.951,14397099670963.5,12803275690896.48,10.255860392072188,11.577484611069815,125038259605720.08,147558604713720.12,131223200498086.3,0.000562488365079,0.0006637968137151,0.0005903115073846,0.0002892168889529,0.0003413070585604,0.0003035228251431
192,192,2.25,0.02,1060,1,100000.0,0.01715,5.72,0.00243,,1139.5,1.1394999999999995,1060.0,0.118962663327511,0.0043560140365174,0.0134815773997865,-1.52943447382618e-05,-4.825171086035892e-05,12105252423343.225,14489673272965.348,12895322700002.123,9.015745404838842,10.275982155051636,109164859925116.72,130667506788521.77,116289693680433.6,0.0005606911697505,0.0006711327919983,0.0005972856505687,0.000287690807712,0.00034435843728,0.0003064674468181
193,193,2.25,0.02,1065,1,100000.0,0.01715,5.72,0.00243,,1146.1,1.1461,1065.0,0.1127435200971603,0.0044493186602114,0.014582450400341,1.1055347662143704e-05,-9.184959757743747e-06,12060613043957.562,14539798078658.275,12949732808556.225,9.510594995532898,10.893998989478732,114639478503941.8,138204821198960.05,123090808943749.3,0.000561279158732,0.0006766559547163,0.0006026571874995,0.0002873188992852,0.0003463803012801,0.0003085003194307
194,194,2.25,0.02,1070,1,100000.0,0.01715,5.72,0.00243,,1153.4,1.1534,1070.0,0.1172867230829296,0.0046170377736058,0.0134646865100278,1.6599786831836016e-05,-1.2162446552340456e-05,11960072270936.076,14598393388162.922,13011806319309.006,9.280583489396747,10.69603065725161,110911478821637.88,135377894248664.66,120664712413342.62,0.0005592953331327,0.0006826725715594,0.0006084781417,0.0002856102558998,0.0003486141870105,0.0003107259929865
195,195,2.25,0.02,1075,1,100000.0,0.01715,5.72,0.00243,,1156.1,1.1561,1075.0,0.1139875384393462,0.0042577016589965,0.0142493844233103,-4.330487433741743e-05,3.7117630952313526e-05,11783505080127.607,14598472347503.738,13021809084694.129,9.568526960124254,11.085358656733822,112987094582354.08,139978636633932.95,124860673006962.38,0.0005536133719359,0.0006858663399777,0.0006117914480507,0.0002820420443192,0.0003494192056463,0.0003116812552808
196,196,2.25,0.02,1080,1,100000.0,0.01715,5.72,0.00243,,1173.8,1.1738000000000002,1080.0,0.114294435163083,0.0043849283878071,0.0125429911784929,-1.0413490747030303e-05,-2.531512120337614e-05,11800838927520.229,14787359849183.16,13200404377398.717,9.505206510747726,11.157709240125266,112174416035800.28,140563180802767.31,125478168252761.69,0.0005569860659433,0.0006979464289507,0.0006230439503655,0.0002831091554715,0.0003547575714123,0.0003166855643163
197,197,2.25,0.02,1085,1,100000.0,0.01715,5.72,0.00243,,1151.7,1.1517,1085.0,0.1217274143048825,0.0043715165395972,0.013215778552546,2.4550697027916766e-05,-8.752710303108029e-06,11448884349293.725,14474982543177.734,12931491826382.75,9.001428120110921,10.355793981436404,102945461177891.23,130155367805884.3,116276691175348.16,0.000542915750556,0.0006864158787838,0.0006132222473854,0.0002752797391029,0.0003480399745894,0.0003109279111897
198,198,2.25,0.02,1090,1,100000.0,0.01715,5.72,0.00243,,1165.4,1.1654000000000004,1090.0,0.1142916598509145,0.0044888877333985,0.0136080310795216,1.487981216821777e-05,1.2826570024756638e-05,11420105198059.27,14612800321817.305,13064696657638.922,9.813785713784338,11.415792632108506,111866786320498.6,143141151748991.56,127976546975293.44,0.0005440466457507,0.000696144638095,0.0006223939509373,0.0002752031519882,0.0003521411263902,0.0003148347267907
199,199,2.25,0.02,1095,1,100000.0,0.01715,5.72,0.00243,,1161.0,1.161,1095.0,0.1251861190907902,0.0044984312126967,0.0133888779523217,7.147781142361935e-06,-4.754740989702706e-06,11212641932540.254,14523390268391.455,12994827152584.12,8.885794908117784,10.324214945241716,99708635155534.9,129149528737730.5,115556751679191.92,0.0005365938446832,0.0006950335049347,0.0006218823632067,0.0002707814934521,0.0003507349410178,0.0003138206610627
200,200,2.25,0.02,1100,1,100000.0,0.01715,5.72,0.00243,,1164.6,1.1646,1100.0,0.1215493440923182,0.0045599072793496,0.0148512132608459,-1.428403461664835e-07,1.6423969898278528e-05,11082550674151.574,14534078862168.115,13014514052970.572,9.12985077032784,10.630449601099617,101161339853340.95,132666832253722.66,118796269726005.78,0.0005328290144649,0.0006987722541479,0.0006257143233965,0.0002682133953409,0.0003517452574223,0.0003149696406082
201,201,2.25,0.02,1105,1,100000.0,0.01715,5.72,0.00243,,1185.9,1.1859,1105.0,0.1163821508018145,0.0044115331821951,0.0135049226466365,-3.484484923388388e-05,5.580894718155183e-05,11117370821834.035,14764927174866.63,13231559515111.191,9.611046196844937,11.382650597262474,106708109979878.28,141718532022542.06,127000774784884.42,0.0005369326638236,0.00071309771044,0.00063904106563,0.0002696090791917,0.0003580665324332,0.0003208805961687
202,202,2.25,0.02,1110,1,100000.0,0.01715,5.72,0.00243,,1173.0,1.173,1110.0,0.1199912705147653,0.004350299325562,0.0135352085834864,-3.4156124886063184e-05,-1.744316899818559e-05,10830395667270.035,14569724146546.46,13066873295584.842,9.34634975894421,10.955968694669597,101157268441172.84,136083070451436.23,122046252995431.92,0.0005255165908156,0.0007069577139971,0.0006340358116064,0.0002631905319819,0.0003540603286127,0.0003175393992666
203,203,2.25,0.02,1115,1,100000.0,0.01715,5.72,0.00243,,1179.6,1.1796,1115.0,0.1149926415688696,0.004471826605221,0.0133546892522567,-1.7332753919110737e-06,-1.90115622074514e-05,10724353593404.783,14616914595696.443,13119522788443.3,9.837317651509418,11.59587560115593,105424101536055.84,143689321231278.7,128969442354458.2,0.0005227151911582,0.0007124423155659,0.0006394580151183,0.0002906596703599,0.0003961588492081,0.0003555753860367
204,204,2.25,0.02,1120,1,100000.0,0.01715,5.72,0.00243,,1197.6,1.1976000000000002,1120.0,0.1171530992273119,0.0045727353103059,0.0130278188411133,-2.0173839933720352e-05,-1.28152283338416e-05,10718472362920.22,14804641697547.65,13298527906006.256,9.611544142293258,11.513301762369563,103043592807213.44,142326575941570.9,127847331978242.08,0.00052473279592,0.0007247750208717,0.0006510418176641,0.0003283564021137,0.000453534675259,0.0004073954411387
205,205,2.25,0.02,1125,1,100000.0,0.01715,5.72,0.00243,,1199.7,1.1997000000000002,1125.0,0.1199348732284761,0.0044037523979003,0.0127318666520708,2.15076966115244e-05,-8.90023154288349e-05,10567443038347.408,14795221419105.668,13300618750024.77,9.485134838380452,11.377631563604847,100218782578726.16,140313893647194.4,126139484625953.4,0.000519686658474,0.0007276007216482,0.00065409901797,0.0003250635761752,0.0004551136511781,0.0004091383961605
206,206,2.25,0.02,1130,1,100000.0,0.01715,5.72,0.00243,,1178.8,1.1788,1130.0,0.1269515263250695,0.0042940223565951,0.0133573706303962,2.015505036129823e-05,-6.31905431124591e-05,10213301357978.686,14502709582278.05,13048049978511.672,8.945056185969966,10.550007141912229,91406856353221.08,129796139862667.4,116777248440215.31,0.0005045214520432,0.0007164116518795,0.0006445536943203,0.0003154697422378,0.0004479615252024,0.0004030298156445
207,207,2.25,0.02,1135,1,100000.0,0.01715,5.72,0.00243,,1203.8,1.2038,1135.0,0.1248981180380268,0.0044423708452307,0.0137081739132852,-3.1932757623022964e-05,-7.127258152210889e-05,10250706169714.531,14774781723369.332,13303472362895.12,9.14252652770977,11.008200570493976,93738020855140.1,135108623189996.84,121654171834833.78,0.0005085724828571,0.0007330272959073,0.0006600306221057,0.000317901626915,0.0004582052269775,0.0004125760155216
208,208,2.25,0.02,1140,1,100000.0,0.01715,5.72,0.00243,,1196.6,1.1966,1140.0,0.1196510304380808,0.0045389031188289,0.0138604526561286,3.836566507132321e-06,3.0406776410564235e-05,10019541895766.686,14651123739302.816,13202730132129.158,9.645770761335132,11.523730527167745,96492145088152.02,141096107213702.06,127147504818296.95,0.0004993301199987,0.00073014789009,0.0006579662912505,0.0003119904435562,0.0004562095394754,0.0004111091777376
209,209,2.25,0.02,1145,1,100000.0,0.01715,5.72,0.00243,,1193.0,1.193,1145.0,0.1198477992978268,0.0045515159468345,0.0128290380099111,3.304053861346848e-06,-1.4062173414888156e-05,9809963177235.213,14571862519442.049,13141899735571.818,9.742201198591388,11.641513247897574,95727423544988.4,142194912461548.0,128241072819950.56,0.0004910298690735,0.000729382936083,0.0006578072914187,0.0003098882906084,0.0004603125909392,0.000415141297763
210,210,2.25,0.02,1150,1,100000.0,0.01715,5.72,0.00243,,1219.5,1.2195,1150.0,0.1284157119775272,0.0044483231392352,0.0132965643786483,4.275572994643474e-05,-9.6579699299512e-06,9854315610139.977,14859581742591.629,13412240992938.824,9.057145528725474,11.032823040025736,89152046172396.58,134434715715301.92,121340616191285.88,0.000495458294247,0.0007471145957445,0.0006743447548557,0.0003158636967157,0.0004762991775943,0.0004299070771503
211,211,2.25,0.02,1155,1,100000.0,0.01715,5.72,0.00243,,1208.5,1.2085,1155.0,0.122105923974027,0.0043914839026031,0.0132276799681673,5.150102112676349e-06,-6.2555515744526e-05,9585979730752.422,14689907385106.926,13269877537297.402,9.657107574485694,11.69437918290242,92761342003339.4,142150887151972.62,128409581821957.1,0.000484009111693,0.0007417133380232,0.0006700141059654,0.000308581610633,0.0004728817928129,0.0004271697101784
212,212,2.25,0.02,1160,1,100000.0,0.01715,5.72,0.00243,,1210.3,1.2102999999999997,1160.0,0.1240205899455076,0.0046696725584199,0.0131642979301686,-1.8258745198339183e-05,0.0001114676645827,9418225039748.812,14676094590514.828,13268226670594.855,9.439087526911688,11.425708864596338,88911755205669.02,138548115393290.6,125257287521845.12,0.0004775975601031,0.000744223772387,0.0006728308845909,0.0003044884967572,0.0004744739015338,0.0004289579380948
213,213,2.25,0.02,1165,1,100000.0,0.01715,5.72,0.00243,,1198.3,1.1983,1165.0,0.118541285069773,0.0045858377437749,0.0136905296058373,4.474331972498036e-06,-6.382828091028119e-05,9144614613293.77,14495243811163.506,13115470220073.87,10.074924688260245,12.073333237019805,92135508262051.8,146045154705854.94,132143405263424.23,0.0004657728052065,0.0007383023405123,0.0006680248008621,0.0002968905407658,0.0004706049358683,0.00042580898274
214,214,2.25,0.02,1170,1,100000.0,0.01715,5.72,0.00243,,1217.4,1.2174,1170.0,0.1273309016965867,0.0045568569208528,0.0135168281633095,5.921526713750711e-06,5.352660392478695e-05,9107270140203.738,14690384795901.934,13302979629582.838,9.212063018335645,11.207290536997435,83840826729246.48,135238549784756.69,122466204794228.16,0.0004658786311057,0.0007514805483719,0.0006805084118564,0.0002969313377718,0.0004789619219237,0.0004337272834728
215,215,2.25,0.02,1175,1,100000.0,0.01715,5.72,0.00243,,1214.6,1.2146,1175.0,0.1356798159996969,0.0045434244890575,0.013400254437063,6.575494017879488e-06,-4.8990564958179485e-05,8903644310463.262,14620777436327.55,13250891226297.744,8.684735981939667,10.5459264240132,77307078712110.39,126946849255213.8,115052629610685.05,0.0004573751326558,0.0007510610022475,0.0006806907285497,0.0002914946017149,0.0004786666613081,0.0004338182350611
216,216,2.25,0.02,1180,1,100000.0,0.01715,5.72,0.00243,,1218.8,1.2188,1180.0,0.1312366311209871,0.004364048327168,0.0124427656119593,-4.300731789775977e-06,-2.5716812592642228e-05,8751120968779.198,14635391461943.396,13275145772054.816,9.112495300826293,11.11862992843589,79833012398122.17,133512882772513.05,121103899807612.3,0.0004514861213561,0.0007550662537125,0.0006848887241354,0.0002876926379441,0.0004811377184767,0.0004364197135294
217,217,2.25,0.02,1185,1,100000.0,0.01715,5.72,0.00243,,1236.4,1.2364,1185.0,0.1412992498150515,0.0044100594828348,0.0137082907013744,1.0307156774296556e-05,-0.0001282630068468,8691528637991.049,14810270236157.682,13444967110922.057,8.438103170953735,10.433903161746338,73347272837547.42,124982954904046.69,113461246237645.7,0.0004503116948272,0.0007673262286385,0.0006965893088301,0.0002869021547873,0.0004888781502903,0.0004438103118371
218,218,2.25,0.02,1190,1,100000.0,0.01715,5.72,0.00243,,1226.3,1.2263000000000002,1190.0,0.1269858182417692,0.0043707641200083,0.0115922647439305,-2.095449312201135e-06,-8.847650467407461e-05,8436089635289.104,14653122194469.27,13313438020842.031,9.503100640944316,11.63309994799796,80027622847254.2,139004513608813.69,126295812727661.7,0.0004388893340204,0.0007623317578737,0.0006926344075396,0.0002796138491336,0.0004856771413953,0.000441273363744
219,219,2.25,0.02,1195,1,100000.0,0.01715,5.72,0.00243,,1230.8,1.2308,1195.0,0.1325030115828667,0.004512056324584,0.0128421047918559,2.521727082684583e-06,-0.0001026325639909,8281930716508.393,14670595458085.98,13340514254416.2,9.09253513046364,11.169182368047412,75156316649509.1,133131748553144.56,121061615689885.1,0.0004327112718727,0.0007665038789983,0.0006970102851692,0.0002756059326821,0.0004882077963016,0.0004439453793328
220,220,2.25,0.02,1200,1,100000.0,0.01715,5.72,0.00243,,1220.8,1.2208,1200.0,0.132137298757334,0.0046016440866569,0.0118398792433456,9.591758227982816e-06,-0.0001311078096086,8023019716720.02,14515397282913.988,13210523803446.328,9.17806326032357,11.209859140223656,73670479115062.7,133286008278056.22,121304153837815.38,0.0004209376921748,0.0007615683432184,0.0006931065357667,0.0002680657321326,0.0004849895347673,0.0004413910049164
221,221,2.25,0.02,1205,1,100000.0,0.01715,5.72,0.00243,,1238.0,1.2380000000000002,1205.0,0.1274814243676473,0.0044154444070639,0.0135342277469672,-7.06058177999848e-06,4.270725103307646e-05,7945596963455.658,14683396658672.645,13374742655212.88,9.561409925578577,11.839313005817614,75985791169972.16,140421105840550.84,127906110393639.28,0.000418658612924,0.0007736776111861,0.0007047237902956,0.0002665288099,0.0004925430090056,0.0004486452382381
222,222,2.25,0.02,1210,1,100000.0,0.01715,5.72,0.00243,,1243.7,1.2437,1210.0,0.1353816463055636,0.0044081962666896,0.0136695423312599,-1.0874941980593672e-05,-5.716655454464823e-05,7789833874436.654,14714324033958.266,13414315812691.896,8.982520225375275,11.168827522798733,69955223104316.15,132139380276475.0,120464886747855.22,0.000412154473268,0.0007785242367765,0.0007097417425261,0.0002623413836171,0.0004955402372221,0.0004517593349618
223,223,2.25,0.02,1215,1,100000.0,0.01715,5.72,0.00243,,1243.3,1.2433,1215.0,0.1357813249215723,0.004534956028728,0.0128719487876769,1.876703818160433e-05,3.726718447213366e-05,7593188209459.807,14672925470829.297,13388001691275.246,9.067013220723783,11.252146576633551,68720072964535.84,132793298564940.95,121164447356588.9,0.0004033806552625,0.0007794847339182,0.0007112244219305,0.0002567113568026,0.0004960639064876,0.0004526230595419
224,224,2.25,0.02,1220,1,100000.0,0.01715,5.72,0.00243,,1265.2,1.2652,1220.0,0.1433825926323151,0.0045964579659396,0.0127952184472918,-3.192915200684151e-05,-4.946048041647107e-06,7534182483461.531,14894068484253.305,13601436176066.318,8.62669518546805,10.902346288183612,64922752476339.58,128343575921001.84,117204842877096.84,0.0004019225906351,0.000794547066444,0.0007255896012929,0.0002557089347798,0.0005055022751316,0.0004616305436844
225,225,2.25,0.02,1225,1,100000.0,0.01715,5.72,0.00243,,1260.4,1.2604000000000002,1225.0,0.137997326381901,0.00432718603039,0.0131296780608243,-2.1621442082684437e-05,1.0076146831912612e-05,7304875757849.439,14800391973859.217,13527531766693.514,9.070527717936065,11.43888170307122,66296104133348.52,134322384122548.66,122770418608176.08,0.0003912869591415,0.0007927856080688,0.0007246046264363,0.0002488744502557,0.0005042439513232,0.0004608780687522
226,226,2.25,0.02,1230,1,100000.0,0.01715,5.72,0.00243,,1245.2,1.2452,1230.0,0.1421778627509866,0.004477583610632,0.012407603347716,6.866040637528056e-06,-2.70832042154086e-05,7018478704142.016,14585182086367.217,13342360868214.266,8.723396967098585,10.853280214832584,61173719930845.17,127125817674028.23,116293271145315.16,0.0003774528617341,0.0007843891745606,0.0007175504128872,0.0002400349769195,0.0004988194725735,0.0004563144547498
227,227,2.25,0.02,1235,1,100000.0,0.01715,5.72,0.00243,,1259.9,1.2599000000000002,1235.0,0.1311810644507658,0.0044671231072545,0.0129444957169288,1.0501153829572984e-05,0.0001213205601679,6900694868979.688,14720209341749.662,13477578376088.611,9.4881521311496,11.948381791235146,65443397824737.44,139600508978594.48,127815899721249.08,0.0003726407285498,0.0007948981425297,0.0007277954931365,0.000236892247846,0.0005053264266771,0.000462668455518
228,228,2.25,0.02,1240,1,100000.0,0.01715,5.72,0.00243,,1275.8,1.2758,1240.0,0.1363216093786831,0.0042770208571958,0.0125798248118794,3.068524351731568e-06,-8.280675772643294e-05,6953110000000.0,14868354523408.166,13625091404885.035,9.13987190347148,11.66254146452794,63560850981677.29,135916915769359.84,124551805508273.22,0.0003769912961679,0.0008061486505555,0.0007387400557642,0.0002395905695224,0.0005123344126766,0.000469493997577
229,229,2.25,0.02,1245,1,100000.0,0.01715,5.72,0.00243,,1261.9,1.2619000000000002,1245.0,0.1425138188033997,0.0042732900709832,0.0132253269054942,-7.0959392412118095e-06,-6.860091984672045e-05,6877355000000.0,14669147287785.9,13454315616302.035,8.788716071754841,11.096888510035352,60478042379692.67,128997457793682.22,118314478463373.72,0.0003744286482929,0.000798642645403,0.0007325027150581,0.0002378551257951,0.0005073363049377,0.0004653210330721
230,230,2.25,0.02,1250,1,100000.0,0.01715,5.72,0.00243,,1260.8,1.2608,1250.0,0.1349459076783659,0.0045612223329316,0.0124185346339678,2.8030915917340108e-05,-6.023741267332011e-05,6871360000000.0,14619177955108.863,13420278214820.72,9.300576837583522,11.725081131526409,63901692166818.92,135954193845077.56,124804767509858.3,0.000375604677023,0.0007991186044934,0.0007335839287183,0.0002385284285579,0.0005074817131458,0.0004658637989266
231,231,2.25,0.02,1255,1,100000.0,0.01715,5.72,0.00243,,1268.4,1.2683999999999995,1255.0,0.1413132655026856,0.0044881962291783,0.0131590347616866,-3.829093499854106e-07,-1.4071479018293455e-05,6912780000000.0,14669894843128.756,13478730827859.531,8.963202668712029,11.360373083329456,61914033304145.54,131390317337711.69,120721705214647.1,0.0003793246676044,0.0008049804832732,0.000739617793566,0.0002408353031962,0.0005110865053426,0.0004695873766601
232,232,2.25,0.02,1260,1,100000.0,0.01715,5.72,0.00243,,1267.3,1.2673,1260.0,0.1599167521899517,0.0044526097948261,0.0128947905478262,-7.017265024763128e-06,-0.0001124682116232,6906785000000.0,14619798717686.02,13444617339925.604,7.979278969234983,10.118354179962887,55145030280797.73,116727137588033.16,107344275277706.72,0.0003805474764118,0.0008055162434715,0.0007407665360992,0.0002415010454764,0.0005111924976637,0.0004701013776486
233,233,2.25,0.02,1265,1,100000.0,0.01715,5.72,0.00243,,1267.4,1.2674,1265.0,0.1375021587324681,0.0044543834966797,0.0130650999329868,1.851659900203828e-05,-8.378716859525176e-06,6907330000000.0,14583575497120.207,13423252183136.973,9.31617888825114,11.797980325850506,64298992775885.27,135755670503061.16,124954446240792.08,0.0003820877328125,0.0008067090030439,0.0007425242450594,0.0002423807410032,0.000511743008582,0.000471026838275
234,234,2.25,0.02,1270,1,100000.0,0.01715,5.72,0.00243,,1265.6,1.2655999999999998,1270.0,0.1548586057103875,0.0045733485206607,0.012866319048691,1.791112905076126e-06,-2.4874805089375604e-05,6897520000000.0,14525539688268.61,13381793875087.943,8.32186528845134,10.52377474462167,57354572358188.11,120783428984988.1,111272901722806.14,0.0003830250938224,0.0008066154504692,0.0007431022823446,0.0002429020682271,0.0005115293079826,0.0004712513205976
235,235,2.25,0.02,1275,1,100000.0,0.01715,5.72,0.00243,,1254.7,1.2547,1275.0,0.1460464554630789,0.004421165262319,0.0134200506313925,-4.482432182649744e-05,2.286693507519485e-05,6838115000000.0,14363435923091.082,13244341636920.982,8.806419542333977,11.029937486574354,60113159301830.24,126267474554962.16,116429632825434.16,0.0003812352382738,0.0008007832445886,0.0007383920480617,0.0002416542684585,0.0005075939203341,0.000468045900001
236,236,2.25,0.02,1280,1,100000.0,0.01715,5.72,0.00243,,1274.5,1.2745,1280.0,0.1501602121510359,0.0047309001522766,0.0125173104708545,1.796853181558127e-05,5.125228569716722e-05,6946025000000.0,14552514242990.293,13430794472830.402,8.558317310435177,10.898091622145088,59394599340690.73,124436746608614.78,114845059806281.31,0.0003887557717842,0.0008144764676106,0.0007516959514199,0.0002463312870816,0.0005160850362257,0.0004763047770518
237,237,2.25,0.02,1285,1,100000.0,0.01715,5.72,0.00243,,1268.7,1.2687,1285.0,0.1417450153815934,0.00442306919426,0.012737092715713,-4.574699575245411e-05,9.669099002748446e-05,6914415000000.0,14448873409248.951,13347224506067.809,9.120614233356743,11.566329824248944,63036497542156.75,131725731410257.5,121682352703931.95,0.0003884698160577,0.0008117752833079,0.000749881783022,0.0002460532075028,0.0005141709959769,0.0004749682223266
238,238,2.25,0.02,1290,1,100000.0,0.01715,5.72,0.00243,,1284.7,1.2847,1290.0,0.1493931763591262,0.0045806845439509,0.0123512969040291,2.839498376513138e-05,-5.336172433357637e-05,7001615000000.0,14593205952106.688,13492818655265.256,8.789673638455682,11.288123352844192,61520272273000.84,128224417296520.88,118555772832717.0,0.0003949140282817,0.0008231046334442,0.0007610391842491,0.0002500157116483,0.0005210984567628,0.0004818055060494
239,239,2.25,0.02,1295,1,100000.0,0.01715,5.72,0.00243,,1281.2,1.2812,1295.0,0.1653229432484522,0.0043548701832723,0.0128830450525578,-8.178611035233838e-06,-9.561574602018188e-05,6982540000000.0,14515664824873.854,13433388810195.531,7.90714594052992,10.123718251768434,55174264472137.97,114699110930478.05,106147239682234.14,0.0003953646401807,0.0008219044359889,0.0007606239181373,0.000250177891316,0.0005200827230403,0.0004813057835349
240,240,2.25,0.02,1300,1,100000.0,0.01715,5.72,0.00243,,1280.6,1.2806000000000002,1300.0,0.1519100885495617,0.0044959341853816,0.0125305920802819,-1.71479268030892e-05,1.2697876248985964e-05,6979270000000.0,14471100860947.188,13404437999269.562,8.625098586664917,11.040707268318126,60171854612333.79,124762758438251.05,115566512608351.66,0.0003967343494177,0.0008226050554609,0.0007619709495336,0.0002509093719778,0.0005202456458696,0.0004818984105949
241,241,2.25,0.02,1305,1,100000.0,0.01715,5.72,0.00243,,1294.5,1.2945,1305.0,0.1504646670297915,0.004462093117842,0.0122500340505964,3.625708815604624e-05,6.971498037423584e-05,7055025000000.0,14552146600695.396,13527027853302.604,8.722010886503691,11.28693810164976,61513812653991.17,126882331346606.31,117944168466217.66,0.0004025683308895,0.0008303632330009,0.0007718687070281,0.0002561263164772,0.0005283025511141,0.0004910865400126
