,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
42,42,0.02,246,2.25,100000.0,17.15,2.43,0.81,,0.246,534.0,0.534,246.0,0.0097318015430118,0.0223611490387268,0.0075488947326964,0.0003666547975376,6.438600137998013e-05,14108280000000.0,7764360000000.0,5207034000000.0,3681930000000.0,2664126000000.0,25.27795073838563,13.498425694297929,356628406843351.25,196267109595091.88,131623148945099.08,93071645162184.2,67343645788852.36,0.0001462655545515,8.049588051396428e-05,5.3983172688560223e-05,3.817187731387783e-05,2.761994139505968e-05,8.216973175970664e-05,4.5221343670936205e-05,3.032691348936032e-05,2.1444371706403386e-05,1.551645691707708e-05
43,43,0.02,246,5.0,100000.0,17.15,2.43,0.81,,0.246,506.0,0.506,246.0,0.0042801636328135,0.0173104702285013,0.0063602790266245,0.0005375818013,-1.8941345915080885e-05,13368520000000.0,7357240000000.0,4934006000000.0,3488870000000.0,2524434000000.0,57.4744381532654,29.082065705552296,768348175940691.5,422853235358730.3,283579222694840.4,200520843039783.03,145090425805000.4,0.0001385961996312,7.627512273420585e-05,5.1152594345339845e-05,3.617035565697038e-05,2.6171704767603368e-05,7.786120649889805e-05,4.285018707395828e-05,2.8736738250217825e-05,2.031994772179796e-05,1.4702859925170416e-05
44,44,0.02,256,2.25,100000.0,17.15,2.43,0.81,,0.256,603.0,0.603,256.0,0.0091491972716823,0.0163716703776086,0.0075246632629462,0.0002414742955376,-8.984869944048262e-05,15931260000000.0,8767620000000.0,5879853000000.0,4157685000000.0,3008367000000.0,27.98059681064517,16.872299876819042,445766162745559.1,245323240208948.84,164521796098862.47,116334507650667.28,84175904085450.19,0.0001722253817684,9.478262872495764e-05,6.356433374807855e-05,4.494678301640874e-05,3.252204502811649e-05,9.598289434522912e-05,5.282328856092474e-05,3.542502659955826e-05,2.504928298676589e-05,1.812485465133793e-05
45,45,0.02,256,5.0,100000.0,17.15,2.43,0.81,,0.256,539.0,0.539,256.0,0.0043332102560214,0.02111135047404,0.0057685205618285,0.0003777791650277,-5.560487818306769e-05,14240380000000.002,7837060000000.001,5255789000000.001,3716405000000.001,2689071000000.0005,59.07860105432548,31.843365968281432,841301728881995.5,463002541178812.1,310504661556712.3,219560008351300.53,158866552815756.1,0.0001539460709339,8.472278090008654e-05,5.68178704647004e-05,4.017631185048808e-05,2.907028568848224e-05,8.579565514440879e-05,4.721683670702892e-05,3.166515644637132e-05,2.2390652620011303e-05,1.6201155318525947e-05
46,46,0.02,266,2.25,100000.0,17.15,2.43,0.81,,0.266,683.0,0.683,266.0,0.0103522442972803,0.018388852735914,0.005603225823233,0.0002483226413849,7.923908320513963e-05,18044860000000.0,9930820000000.0,6659933000000.0,4709285000000.0,3407487000000.0,25.694911399055943,17.54962448555521,463661078908368.6,255171540019972.72,171126388358648.84,121004660827903.16,87555076558434.94,0.0002032637048403,0.0001118642796509,7.501984806579792e-05,5.3047056959663286e-05,3.838314244695578e-05,0.0001122942811305,6.180010778343247e-05,4.1445175446784725e-05,2.93061721572742e-05,2.120500259501682e-05
47,47,0.02,266,5.0,100000.0,17.15,2.43,0.81,,0.266,560.0,0.5599999999999999,266.0,0.0064057310089538,0.0156635830261683,0.0050754891588454,0.0003832801152484,-0.0001230566593321,14795199999999.998,8142399999999.999,5460559999999.999,3861200000000.0,2793839999999.9995,41.525315319702045,23.254176579033143,614375345218055.8,338115727459141.9,226751475822152.2,160337547512433.53,116015086952796.34,0.0001666583817139,9.171888229070068e-05,6.150968509055172e-05,4.349392664335496e-05,3.147080493454646e-05,9.207144572929927e-05,5.0670659383194985e-05,3.3981403001756144e-05,2.4028486688248243e-05,1.7386239316558445e-05
48,48,0.02,276,2.25,100000.0,17.15,2.43,0.81,,0.276,667.0,0.6669999999999999,276.0,0.009495645741822,0.0171190081847893,0.0061135101926546,-0.0001426819158941,4.787622423651325e-06,17622139999999.996,9698179999999.998,6503916999999.999,4598964999999.999,3327662999999.9995,29.065953754403704,19.38699115418727,512204306293627.6,281886851381882.9,189042550744480.03,133673304008121.2,96721698868240.28,0.0002063541461782,0.0001135650751488,7.61604572060496e-05,5.385358962523967e-05,3.896672351563752e-05,0.000113230705569,6.231546021856911e-05,4.179078766102253e-05,2.955055696059381e-05,2.138183157018166e-05
49,49,0.02,276,5.0,100000.0,17.15,2.43,0.81,,0.276,634.0,0.634,276.0,0.0060416044576641,0.0187394200663818,0.0058314486858282,0.0006300312287475,-9.261056198942067e-06,16750280000000.0,9218360000000.0,6182134000000.0,4371430000000.0,3163026000000.0,45.6832290054803,28.96316718947451,765206877145916.6,421124450934959.4,282419843264565.94,199701037771426.75,144497241108288.34,0.0001961447206551,0.0001079464132598,7.239239860365135e-05,5.1189169149028416e-05,3.703883464604826e-05,0.0001076285867028,5.923238647462193e-05,3.972317747689397e-05,2.8088535401823807e-05,2.032395984332109e-05
50,50,0.02,286,2.25,100000.0,17.15,2.43,0.81,,0.286,597.0,0.597,286.0,0.0082583124669213,0.014269055528517,0.0048332731420606,0.0005415040965117,4.029875639587665e-05,15772739999999.998,8680379999999.999,5821347000000.0,4116315000000.0,2978433000000.0,34.63177267093891,20.67516828455053,546237946077824.94,300616946857364.7,201603565942652.25,142555285321975.88,103148414571622.6,0.0001918378389292,0.0001055761611669,7.080282995456486e-05,5.006517408847551e-05,3.622554800977584e-05,0.000104808805334,5.768054616035818e-05,3.868246255912329e-05,2.7352638636566e-05,1.979148863782854e-05
51,51,0.02,286,5.0,100000.0,17.15,2.43,0.81,,0.286,536.0,0.536,286.0,0.0047668703047634,0.0162018024974404,0.006179688707964,0.0001805556943919,-7.777767183273355e-05,14161120000000.0,7793440000000.0,5226536000000.0,3695720000000.0,2674104000000.0,59.9974368327595,32.15862614235909,849630902681127.2,467586424109901.25,313578763514143.5,221733727251566.0,160439385824229.5,0.0001722363176986,9.478864721190888e-05,6.35683699424569e-05,4.494963703755926e-05,3.252411010592939e-05,9.409969792133195e-05,5.178688901499496e-05,3.4729983135159273e-05,2.4557812913231787e-05,1.7769242730110716e-05
52,52,0.02,296,2.25,100000.0,17.15,2.43,0.81,,0.296,626.0,0.626,296.0,0.0094014392204826,0.0181580460747296,0.00644814038248,0.0002803092382241,6.470831001129234e-05,16538920000000.0,9102040000000.0,6104126000000.0,4316270000000.0,3123114000000.0,31.48454114930759,19.70932275946655,520720307305106.3,286573552922643.6,192185606227558.4,135895780426521.88,98329811246978.62,0.0002084645648279,0.0001147265243223,7.693936304454662e-05,5.440435936746477e-05,3.9365242767843615e-05,0.0001136815855423,6.256359779660527e-05,4.195719684420207e-05,2.966822605279184e-05,2.146697313667564e-05
53,53,0.02,296,5.0,100000.0,17.15,2.43,0.81,,0.296,554.0,0.5539999999999999,296.0,0.0079443481299676,0.0160457614070534,0.0052796698625883,0.0004866233929145,2.9416992681460728e-05,14636680000000.0,8055160000000.0,5402054000000.0,3819830000000.0,2763906000000.0,37.25919297058849,20.641592905706016,545350884568753.0,300128760848965.5,201276172423539.4,142323783084843.0,102980907006567.34,0.0001844878097678,0.0001015311413332,6.809010723111633e-05,4.81469889609832e-05,3.48376110117977e-05,0.0001006063872052,5.536778463150051e-05,3.713144896435774e-05,2.625590612339725e-05,1.8997928303064377e-05
54,54,0.02,306,2.25,100000.0,17.15,2.43,0.81,,0.306,697.0,0.697,306.0,0.0102252952746653,0.0159811640838716,0.0063219789470334,0.0003860986421284,5.75042655514906e-05,18414740000000.0,10134380000000.0,6796447000000.0,4805815000000.0,3477333000000.0,29.9257861783376,20.858272966301303,551075571769680.5,303279288930021.0,203389019694404.03,143817792102647.5,104061923828877.22,0.0002403831568822,0.0001322926230532,8.871976391970537e-05,6.273436285779597e-05,4.539256509028921e-05,0.0001307809326307,7.197406360524409e-05,4.826816328849623e-05,3.413075437126259e-05,2.469591494680624e-05
55,55,0.02,306,5.0,100000.0,17.15,2.43,0.81,,0.306,570.0,0.5700000000000001,306.0,0.0051001069015796,0.0133624212953729,0.0063685420227463,0.0006708979775257,-9.739903855381546e-05,15059400000000.0,8287800000000.0,5558070000000.0,3930150000000.0,2843730000000.0,59.99874236071805,34.19928314560929,903545060706997.4,497257576937159.1,333477209952836.2,235804057288976.03,170620223613444.72,0.0001965830694732,0.0001081876544338,7.255418283247068e-05,5.1303567903792975e-05,3.712160990167123e-05,0.0001069514083206,5.885970768291124e-05,3.947324687868415e-05,2.791180773546582e-05,2.019608539408832e-05
56,56,0.02,316,2.25,100000.0,17.15,2.43,0.81,,0.316,723.0,0.7230000000000001,316.0,0.0133199024951977,0.0170570661672388,0.0047818958107049,0.000736537475946,1.2823166651541724e-05,19101660000000.004,10512420000000.002,7049973000000.001,4985085000000.001,3607047000000.001,23.72389738693115,17.152377810751226,453165821760047.4,249395573368322.8,167252836032635.2,118265645005129.69,85573212897837.86,0.0002578953091986,0.0001419302723598,9.51830870550928e-05,6.730462365345759e-05,4.869945865222624e-05,0.0001400349250475,7.706691181645438e-05,5.168359402491379e-05,3.654582922795412e-05,2.644338535435288e-05
57,57,0.02,316,5.0,100000.0,17.15,2.43,0.81,,0.316,654.0,0.654,316.0,0.0059934407818786,0.0183614083591871,0.0064357654903507,0.0005896522172613,0.0001529046848378,17278680000000.002,9509160000000.002,6377154000000.001,4509330000000.0,3262806000000.0005,52.72430503617112,34.48169549365592,911006394942389.4,501363852477757.1,336231012758638.94,237751290428757.6,172029178817849.38,0.0002332828937979,0.000128385059645,8.609922397514619e-05,6.08813608151608e-05,4.4051792473798005e-05,0.000126670596101,6.971197832359774e-05,4.675113484411289e-05,3.3058052994580906e-05,2.391974276866775e-05
58,58,0.02,326,2.25,100000.0,17.15,2.43,0.81,,0.326,750.0,0.75,326.0,0.0120467605269709,0.0195832658709385,0.0054470218352212,0.0006096791769856,-0.0001498540560125,19815000000000.0,10905000000000.0,7313250000000.0,5171250000000.0,3741750000000.0,27.06121693629861,20.29591270222396,536218013592757.0,295102570690336.3,197905444759385.8,139940318081834.2,101256308471395.31,0.0002764787053672,0.0001521574707055,0.0001020417810763,7.215445395561237e-05,5.2208639707694e-05,0.0001498133287364,8.24483648686043e-05,5.529257261580196e-05,3.9097763120290695e-05,2.8289882553608448e-05
59,59,0.02,326,5.0,100000.0,17.15,2.43,0.81,,0.326,652.0,0.652,326.0,0.0095325576219238,0.0191174566636825,0.0054661072331727,0.0005661648090849,-0.0003126988272721,17225840000000.002,9480080000000.0,6357652000000.001,4495540000000.0,3252828000000.0005,34.1985868776954,22.2974786442574,589099385781280.6,324205339487502.6,217422714260154.0,153741115252154.78,111242120956200.2,0.0002403521545326,0.0001322755612,8.870832168234122e-05,6.272627197207904e-05,4.5386710785888665e-05,0.0001302377204482,7.167511185910666e-05,4.806767646067051e-05,3.3988988739239375e-05,2.459333789993695e-05
60,60,0.02,336,2.25,100000.0,17.15,2.43,0.81,,0.336,815.0,0.815,336.0,0.0106597626349298,0.015517687243432,0.0067268485013373,0.0004826857360447,-0.0001735054472607,21532300000000.0,11850099999999.998,7947064999999.999,5619424999999.999,4066035000000.0,31.52040167376684,25.68912736411997,678706744960049.6,373519911874304.4,250494680927533.88,177126533175607.22,128163056419594.56,0.0003099343467471,0.0001705694701628,0.0001143894706711,8.088559124986837e-05,5.8526209535256464e-05,0.0001677398899407,9.231408023233348e-05,6.190884431537028e-05,4.377617491072485e-05,3.167503069319888e-05
61,61,0.02,336,5.0,100000.0,17.15,2.43,0.81,,0.336,697.0,0.697,336.0,0.0066924135256272,0.0183502753717835,0.0057982568806963,0.000693581816579,2.990901422692047e-05,18414740000000.0,10134380000000.0,6796447000000.0,4805815000000.0,3477333000000.0,50.206102583672894,34.99365350082,924532325491664.6,508807721901922.9,341223115286495.9,241281240888154.0,174583337315591.0,0.0002650604167886,0.0001458735223356,9.782755958009836e-05,6.917454859037824e-05,5.0052476130151854e-05,0.0001434536236671,7.894836064041283e-05,5.294535519977066e-05,3.74380293408285e-05,2.708895262964371e-05
62,62,0.02,346,2.25,100000.0,17.15,2.43,0.81,,0.346,787.0,0.787,346.0,0.0132733497495109,0.0154822376548149,0.0055782830062595,0.0001375184410441,0.00012826274752,20792540000000.0,11442980000000.0,7674037000000.0,5426365000000.0,3926343000000.0,26.06727062343452,20.51494198064297,542004767128587.25,298287256398548.8,200041199253249.6,141450524956533.25,102349045541427.78,0.0003085970507679,0.000169833501823,0.0001138959062088,8.053658838171138e-05,5.82736822967887e-05,0.0001667503925653,9.176951960260672e-05,6.154364412964362e-05,4.3517939316366805e-05,3.148817973159594e-05
63,63,0.02,346,5.0,100000.0,17.15,2.43,0.81,,0.346,734.0,0.734,346.0,0.0085532584089946,0.0155100075443266,0.0040961282071524,-7.763804700216279e-05,1.3405633542996562e-05,19392280000000.0,10672360000000.0,7157234000000.0,5060930000000.0,3661926000000.0,40.45241982121615,29.69207614877265,784464651850573.5,431722787203154.3,289527434526682.06,204726865045787.4,148133767906226.75,0.0002878147843248,0.000158396175779,0.0001062256609368,7.511290453897859e-05,5.434927929586138e-05,0.0001555206964968,8.558936135745024e-05,5.739902768889252e-05,4.058725217053778e-05,2.936762887292429e-05
64,64,0.02,356,2.25,100000.0,17.15,2.43,0.81,,0.356,879.0,0.8789999999999999,356.0,0.0183859261796328,0.0159620395758576,0.0060122579108994,-7.647241918132274e-06,-1.660284618494041e-05,23223180000000.0,12780659999999.998,8571128999999.999,6060704999999.999,4385331000000.0,19.36263620999205,17.01975722858301,449661985979163.1,247467270103596.9,165959652735912.94,117351226091079.86,84911568813400.64,0.0003550176770466,0.0001953806595101,0.0001310286664981,9.265128248434808e-05,6.703948488969001e-05,0.0001915664558789,0.0001054268080423,7.070266885978298e-05,4.999434948089464e-05,3.617430160408751e-05
65,65,0.02,356,5.0,100000.0,17.15,2.43,0.81,,0.356,759.0,0.759,356.0,0.0079339733661072,0.0152325642862778,0.0060373247473729,0.0007335777117175,-5.011711798054924e-05,20052780000000.0,11035860000000.0,7401009000000.0,5233305000000.0,3786651000000.0,44.8703296031695,34.05658016880565,899774848059845.4,495182675654434.2,332085713226023.94,234820120263914.97,169908278462171.4,0.0003065510999754,0.0001687075319319,0.0001131407939386,8.000264323733812e-05,5.788733678188251e-05,0.000165414038694,9.103406974307873e-05,6.105042737721876e-05,4.316918231626739e-05,3.123583039533836e-05
66,66,0.02,366,2.25,100000.0,17.15,2.43,0.81,,0.366,942.0,0.942,366.0,0.013920103973362,0.0154405139200878,0.0066074455659782,0.0005141975833744,0.000134270734472,24887640000000.0,13696680000000.0,9185442000000.0,6495090000000.0,4699638000000.0,26.292907057331504,24.76791844800628,654368405396325.9,360125534234011.25,241511972786509.2,170774797699003.28,123567145137103.31,0.0003914270695259,0.0002154182282705,0.0001444665160843,0.0001021532794996,7.391482399185993e-05,0.0002109862273712,0.0001161142977281,7.787004932238939e-05,5.506245411525739e-05,3.984141893850893e-05
67,67,0.02,366,5.0,100000.0,17.15,2.43,0.81,,0.366,756.0,0.756,366.0,0.0088081182635733,0.0186224286587218,0.0050062756819359,0.0004989763732257,-6.449397975362321e-05,19973520000000.0,10992240000000.0,7371756000000.0,5212620000000.0,3771684000000.0,41.55257559535991,31.41374715009209,829951199705432.9,456755883562339.0,306315448460547.94,216597786599884.9,156723184531809.44,0.0003141389220399,0.0001728834188667,0.0001159412804243,8.198288673222254e-05,5.932017721639714e-05,0.0001693265264253,9.318727078822568e-05,6.249443448803224e-05,4.419024979950593e-05,3.1974641950650484e-05
68,68,0.02,376,2.25,100000.0,17.15,2.43,0.81,,0.376,952.0,0.952,376.0,0.0143909371569179,0.0133667279218454,0.0057765924282847,7.858849865183413e-05,8.175817680259038e-06,25151840000000.0,13842080000000.002,9282952000000.0,6564040000000.0,4749528000000.0,26.127554856234664,24.873432223135403,657156079335237.2,361659704524388.8,242540837607793.28,171502315178518.56,124093553361222.52,0.000406951229465,0.0002239618045579,0.000150196118036,0.0001062047209372,7.684631657081939e-05,0.0002189702274511,0.0001205082175299,8.08167557863982e-05,5.7146090775019545e-05,4.13490713381541e-05
69,69,0.02,376,5.0,100000.0,17.15,2.43,0.81,,0.376,833.0,0.8330000000000001,376.0,0.0090733484565248,0.0176680317988058,0.0066829991528453,0.0004089752934569,-4.592290337455561e-05,22007860000000.0,12111820000000.0,8122583000000.001,5743535000000.0,4155837000000.001,41.440048489442695,34.51956039170577,912006785548866.4,501914408095401.8,336600233379522.94,238012368900811.2,172218086794220.1,0.0003560823257819,0.0001959665789882,0.0001314216032815,9.292913082006912e-05,6.724052699946697e-05,0.0001915989490197,0.0001054446903386,7.071466131309843e-05,5.00028294281421e-05,3.618043742088484e-05
70,70,0.02,386,2.25,100000.0,17.15,2.43,0.81,,0.386,973.0,0.973,386.0,0.0142398941187025,0.0180615339144919,0.0056446833050108,0.0002132421632861,4.354632968073811e-06,25706660000000.004,14147420000000.002,9487723000000.0,6708835000000.001,4854297000000.0,27.10694312628573,26.375055661876026,696828970586764.6,383493309323677.4,257183167758953.03,181856008788635.2,131585152697099.44,0.0004274351578295,0.0002352349430295,0.000157756253747,0.0001115505455425,8.071438313442851e-05,0.0002296529297729,0.0001263873428803,8.475948971296353e-05,5.993402538928148e-05,4.336633106122194e-05
71,71,0.02,386,5.0,100000.0,17.15,2.43,0.81,,0.386,842.0,0.8420000000000001,386.0,0.0085109064181096,0.0181993185663569,0.0061898517258188,0.0003794561212394,-6.69592772347649e-05,22245640000000.0,12242680000000.0,8210342000000.0,5805590000000.0,4200738000000.0,45.353571175293446,38.18770692959709,1008919217079955.0,555249258756341.6,372368330270501.1,263304239279571.88,190518469871759.84,0.0003698873616572,0.0002035640514192,0.0001365167170143,9.653192121977844e-05,6.98473901327737e-05,0.0001987335733492,0.0001093711641369,7.334788318429116e-05,5.186479894940904e-05,3.7527698616185886e-05
72,72,0.02,396,2.25,100000.0,17.15,2.43,0.81,,0.396,996.0,0.996,396.0,0.0156128961855301,0.0124076304735093,0.0062320260365833,-8.370440383962629e-05,-6.228869024640048e-05,26314320000000.0,14481840000000.0,9711996000000.0,6867420000000.0,4969044000000.0,25.36364780078453,25.2621932095814,667427144597140.5,367312289267313.5,246331645986628.2,174182822180063.72,126033081922601.58,0.0004492915623672,0.0002472634109318,0.0001658229381015,0.0001172545542211,8.484162016086778e-05,0.0002414857885405,0.0001328994460779,8.91267193057804e-05,6.302212384507803e-05,4.560077967557567e-05
73,73,0.02,396,5.0,100000.0,17.15,2.43,0.81,,0.396,880.0,0.88,396.0,0.0105168298700277,0.0140945269965741,0.0049408449920042,0.0008661252028842,1.34604707476871e-05,23249600000000.0,12795200000000.0,8580880000000.001,6067600000000.0,4390320000000.001,37.653932306024274,33.13546042930136,875438864542142.0,481789594642041.8,323103874646117.6,228468999660032.9,165312812081784.53,0.0003969644326136,0.0002184656642771,0.0001465102264351,0.0001035984013198,7.49604676120117e-05,0.0002133609376663,0.0001174211973379,7.874649898502686e-05,5.568219777476773e-05,4.028984549649256e-05
74,74,0.02,406,2.25,100000.0,17.15,2.43,0.81,,0.406,1037.0,1.037,406.0,0.0163487261572754,0.0136658351368783,0.0059647656567295,0.0003643327645163,0.0001019126337854,27397540000000.004,15077980000000.002,10111787000000.0,7150115000000.001,5173593000000.0,24.83373909956424,25.752587446248125,680383360329875.4,374442621468447.7,251113480188365.4,177564090441880.8,128479658769331.86,0.0004798666116977,0.0002640901034854,0.000177107468988,0.0001252339245895,9.061523564572036e-05,0.0002588791228312,0.0001424717049949,9.554618950519413e-05,6.756137592434761e-05,4.888523632872664e-05
