,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
410,410,0.1,2100,2.25,100000.0,1663800000000.0,142.0,0.142,2100.0,0.3615076281323774,0.0381762609842429,0.0076229961411191,2362596000.0000005,,,,2.1197957095436285e-07,1.2785509803178797e-07
411,411,0.1,2105,2.25,100000.0,1663400000000.0,140.0,0.1399999999999999,2105.0,0.3819955279899998,0.0189818339827678,0.0098321886030515,2328759999.9999995,,,,2.0944783649996482e-07,1.261694496516302e-07
412,412,0.1,2110,2.25,100000.0,1663010000000.0,118.0,0.118,2110.0,0.3715960966838721,0.0418324006238976,0.0071082501993179,1962351800.0,,,,1.7692008669669544e-07,1.0644072227857305e-07
413,413,0.1,2115,2.25,100000.0,1662610000000.0,116.0,0.116,2115.0,0.197400000000016,0.0411940481896487,0.008911970973269,1928627600.0,,,,1.7431674672903257e-07,1.0472963242521165e-07
414,414,0.1,2120,2.25,100000.0,1662200000000.0,161.0,0.161,2120.0,0.1978666666668687,0.0340510040561169,0.0078377021352291,2676142000.0,,,,2.424895862683651e-07,1.4548598765935468e-07
415,415,0.1,2125,2.25,100000.0,1661800000000.0,194.0,0.194,2125.0,0.3698507328959785,0.0188095431705725,0.0080137837604791,3223892000.0,,,,2.9284777315205655e-07,1.754594535757048e-07
416,416,0.1,2130,2.25,100000.0,1661390000000.0,181.0,0.181,2130.0,0.3895992822379611,0.0350726406924087,0.0099805010922778,3007115900.0,,,,2.738367874586181e-07,1.6384427493393637e-07
417,417,0.1,2135,2.25,100000.0,1660980000000.0,173.0,0.173,2135.0,0.1992666666665172,0.0230162911169851,0.0095197171360109,2873495400.0,,,,2.622915266452293e-07,1.5673426041328609e-07
418,418,0.1,2140,2.25,100000.0,1660570000000.0,186.0,0.186,2140.0,0.3865586905629176,0.0221025654698044,0.0094927106026778,3088660200.0,,,,2.826041113568821e-07,1.6865390747859516e-07
419,419,0.1,2145,2.25,100000.0,1660160000000.0,205.0,0.205,2145.0,0.3763793225670998,0.0309501530266246,0.0103410503909065,3403328000.0000005,,,,3.121620685526655e-07,1.8813987235583373e-07
420,420,0.1,2150,2.25,100000.0,1659740000000.0,214.0,0.214,2150.0,0.372630403864626,0.0221496596222668,0.0089687492058757,3551843600.0,,,,3.265884106245657e-07,1.988146497920527e-07
421,421,0.1,2155,2.25,100000.0,1659320000000.0,199.0,0.199,2155.0,0.4029915833354855,0.0379503526746134,0.0066701879112946,3302046800.0,,,,3.043697940140959e-07,1.849844709362255e-07
422,422,0.1,2160,2.25,100000.0,1658900000000.0,188.0,0.188,2160.0,0.3837193007265806,0.0288906529640935,0.0085319511592625,3118732000.0,,,,2.8818437031329885e-07,1.748589626423409e-07
423,423,0.1,2165,2.25,100000.0,1658480000000.0,216.0,0.216,2165.0,0.2020666666667239,0.0373211092767436,0.0073618894580401,3582316800.0,,,,3.318294864216011e-07,2.010408528047545e-07
424,424,0.1,2170,2.25,100000.0,1658050000000.0,189.0,0.189,2170.0,0.3892363582676082,0.0353487139071061,0.0096871152169161,3133714500.0,,,,2.909856802394244e-07,1.760315975733064e-07
425,425,0.1,2175,2.25,100000.0,1657630000000.0,212.0,0.212,2175.0,0.2029999999999745,0.0372614773251608,0.0101895247935787,3514175600.0,,,,3.27076320970359e-07,1.976282199446061e-07
426,426,0.1,2180,2.25,100000.0,1657200000000.0,200.0,0.2,2180.0,0.2034666666663724,0.033657170034872,0.0083719200814249,3314400000.0,,,,3.0920491646093186e-07,1.8660586099147037e-07
427,427,0.1,2185,2.25,100000.0,1656760000000.0,196.0,0.196,2185.0,0.3834777103804381,0.0331841723575196,0.0072137897668115,3247249600.0,,,,3.0366761252242804e-07,1.83029740751283e-07
428,428,0.1,2190,2.25,100000.0,1656330000000.0,175.0,0.175,2190.0,0.3960908346171618,0.0415095624427533,0.0096329117678568,2898577500.0000005,,,,2.7171371172335095e-07,1.6355999390581096e-07
429,429,0.1,2195,2.25,100000.0,1655890000000.0,216.0,0.216,2195.0,0.4131195759570664,0.0381180652816244,0.0107931037870373,3576722400.0,,,,3.36090923779354e-07,2.020484569801664e-07
430,430,0.1,2200,2.25,100000.0,1655450000000.0,222.0,0.222,2200.0,0.4018140620044978,0.0207654055227893,0.0090569773994163,3675099000.000001,,,,3.4616888078236934e-07,2.078346755038795e-07
431,431,0.1,2205,2.25,100000.0,1655010000000.0,164.0,0.164,2205.0,0.3846499218328315,0.0255791446366921,0.0092271038192299,2714216400.0,,,,2.562736015603982e-07,1.5365808423913042e-07
432,432,0.1,2210,2.25,100000.0,1654570000000.0,170.0,0.1699999999999999,2210.0,0.3989523861086737,0.0397915475818294,0.0092862716683307,2812768999.9999995,,,,2.66217369741039e-07,1.594070342076032e-07
433,433,0.1,2215,2.25,100000.0,1654120000000.0,174.0,0.174,2215.0,0.392052064873645,0.027731871544345,0.0079259679228789,2878168800.0,,,,2.730272101092184e-07,1.6320590636908006e-07
434,434,0.1,2220,2.25,100000.0,1653670000000.0,166.0,0.166,2220.0,0.3693187286988521,0.0341139497487422,0.0012131744229084,2745092200.0,,,,2.6099741438212135e-07,1.557481447019041e-07
435,435,0.1,2225,2.25,100000.0,1653220000000.0,167.0,0.167,2225.0,0.3781587761527617,0.0358356091523905,0.0089520038310149,2760877400.0,,,,2.631224859435225e-07,1.5665530330971014e-07
436,436,0.1,2230,2.25,100000.0,1652770000000.0,157.0,0.157,2230.0,0.3792710075362119,0.0152549177376387,0.0086918736915669,2594848900.0,,,,2.478888224464976e-07,1.4724551995732757e-07
437,437,0.1,2235,2.25,100000.0,1652310000000.0,149.0,0.149,2235.0,0.4096777827905125,0.0323196241306377,0.0083015323338814,2461941900.0,,,,2.357490070032946e-07,1.3955676925823998e-07
438,438,0.1,2240,2.25,100000.0,1651860000000.0,130.0,0.13,2240.0,0.4004646277305781,0.0223591465651284,0.0080276506326524,2147418000.0,,,,2.0611912895328765e-07,1.2159991392832268e-07
439,439,0.1,2245,2.25,100000.0,1651400000000.0,127.0,0.127,2245.0,0.3795099053926569,0.0245361479379735,0.0073338140610142,2097278000.0,,,,2.0177738145054813e-07,1.1853749657349396e-07
440,440,0.1,2250,2.25,100000.0,1650940000000.0,128.0,0.128,2250.0,0.4027721164528167,0.0460266647964933,0.0105079796201246,2113203200.0,,,,2.037862548290641e-07,1.1921354830702578e-07
441,441,0.1,2255,2.25,100000.0,1650470000000.0,113.0,0.1129999999999999,2255.0,0.4057144921008668,0.0276922600505345,0.0100546213827046,1865031100.0,,,,1.8025598713082138e-07,1.0507128672152064e-07
442,442,0.1,2260,2.25,100000.0,1650010000000.0,107.0,0.107,2260.0,0.2109333333337417,0.0185473062177634,0.0084241331951819,1765510700.0,,,,1.7101969898809553e-07,9.933052587754093e-08
443,443,0.1,2265,2.25,100000.0,1649540000000.0,130.0,0.13,2265.0,0.423287078346477,0.0292269329227994,0.0092124212007466,2144402000.0,,,,2.082074767130988e-07,1.2061669474341417e-07
444,444,0.1,2270,2.25,100000.0,1649070000000.0,109.0,0.109,2270.0,0.4167598041959683,0.0289015554114753,0.0097768969674765,1797486300.0,,,,1.7493327004961394e-07,1.010777756534257e-07
445,445,0.1,2275,2.25,100000.0,1648600000000.0,96.0,0.096,2275.0,0.4067213076268884,0.0403164568199154,0.007103842100874,1582656000.0,,,,1.54381542005236e-07,8.902378796145779e-08
446,446,0.1,2280,2.25,100000.0,1648130000000.0,140.0,0.1399999999999999,2280.0,0.4193139640395359,0.0293154125175277,0.0092196306077319,2307382000.0,,,,2.255966695252599e-07,1.2982804991953908e-07
447,447,0.1,2285,2.25,100000.0,1647650000000.0,124.0,0.124,2285.0,0.402786669092488,0.0311676555954174,0.0071051147775831,2043086000.0,,,,2.0021548949787442e-07,1.1501272235982888e-07
448,448,0.1,2290,2.25,100000.0,1647170000000.0,106.0,0.106,2290.0,0.41454471313805,0.0178783993162295,0.0069235758012856,1746000200.0,,,,1.7149657628983936e-07,9.833629205762754e-08
449,449,0.1,2295,2.25,100000.0,1646690000000.0,115.0,0.1149999999999999,2295.0,0.3993109064535866,0.046624731900505,0.0056840437249534,1893693500.0,,,,1.8641209753798813e-07,1.067257397758622e-07
450,450,0.1,2300,2.25,100000.0,1646210000000.0,116.0,0.116,2300.0,0.3959609979749284,0.0231928133267271,0.0080565912881102,1909603600.0,,,,1.8839222088940825e-07,1.0769433274869306e-07
451,451,0.1,2305,2.25,100000.0,1645730000000.0,111.0,0.111,2305.0,0.2151333333331422,0.0241102700849975,0.0069599794568606,1826760300.0,,,,1.8063042686143656e-07,1.0309409205190937e-07
452,452,0.1,2310,2.25,100000.0,1645240000000.0,112.0,0.1119999999999999,2310.0,0.411082955104492,0.0378010129467103,0.0072318740306505,1842668800.0,,,,1.8262006304550893e-07,1.0406442649799512e-07
453,453,0.1,2315,2.25,100000.0,1644760000000.0,98.0,0.098,2315.0,0.4180516941070406,0.0365240286771952,0.0071784509448257,1611864800.0,,,,1.601088537927681e-07,9.103957616731905e-08
454,454,0.1,2320,2.25,100000.0,1644270000000.0,126.0,0.126,2320.0,0.2165333333332455,0.0418096215416368,0.001871066373411,2071780200.0,,,,2.0626150781862779e-07,1.170285711057888e-07
455,455,0.1,2325,2.25,100000.0,1643780000000.0,98.0,0.098,2325.0,0.4145083343976851,0.0434063657570463,0.0071144147603533,1610904400.0,,,,1.6074066950314314e-07,9.092319328110537e-08
456,456,0.1,2330,2.25,100000.0,1643280000000.0,100.0,0.1,2330.0,0.4388012666872326,0.0293755722115223,0.0059213315889888,1643280000.0,,,,1.6434303121318357e-07,9.267731456415809e-08
457,457,0.1,2335,2.25,100000.0,1642790000000.0,88.0,0.088,2335.0,0.3798638084102732,0.0462541625064639,0.0064882924107113,1445655200.0000002,,,,1.448910322892363e-07,8.144031637475988e-08
458,458,0.1,2340,2.25,100000.0,1642290000000.0,100.0,0.1,2340.0,0.401116512980629,0.0381984312125154,0.0063874001108828,1642290000.0,,,,1.649550892322448e-07,9.241404535479153e-08
459,459,0.1,2345,2.25,100000.0,1641790000000.0,99.0,0.099,2345.0,0.4220763792448883,0.0431792765181534,0.0071304695256688,1625372100.0,,,,1.6362219183229369e-07,9.140727097878993e-08
460,460,0.1,2350,2.25,100000.0,1641290000000.0,120.0,0.12,2350.0,0.412853626312854,0.0333454160893464,0.0087387948672811,1969548000.0,,,,1.9871547850202097e-07,1.106966496742973e-07
461,461,0.1,2355,2.25,100000.0,1640790000000.0,119.0,0.119,2355.0,0.4002322939858388,0.0161825741264564,0.0085196767259079,1952540100.0,,,,1.9743979428543705e-07,1.0976417910447761e-07
462,462,0.1,2360,2.25,100000.0,1640280000000.0,109.0,0.109,2360.0,0.4118131451218527,0.0342674134762874,0.0076682808946334,1787905200.0,,,,1.8119699276790805e-07,1.0053052342744045e-07
463,463,0.1,2365,2.25,100000.0,1639780000000.0,94.0,0.094,2365.0,0.3937537610665378,0.042581036062587,0.0072479965668261,1541393200.0,,,,1.5654717037382744e-07,8.669374991211914e-08
464,464,0.1,2370,2.25,100000.0,1639270000000.0,106.0,0.106,2370.0,0.3977793071616203,0.0278171649369605,0.0082225718417843,1737626200.0,,,,1.7685420907783316e-07,9.775784818957177e-08
465,465,0.1,2375,2.25,100000.0,1638760000000.0,125.0,0.125,2375.0,0.4421047798547454,0.0385586316592278,0.0079837068055697,2048450000.0,,,,2.0894797693662308e-07,1.1529813047552845e-07
466,466,0.1,2380,2.25,100000.0,1638240000000.0,107.0,0.107,2380.0,0.4497824129972999,0.0271641322586234,0.0025586866848259,1752916800.0,,,,1.791966819574171e-07,9.870971883569937e-08
467,467,0.1,2385,2.25,100000.0,1637730000000.0,93.0,0.093,2385.0,0.4235900110959811,0.0402650088760391,0.0074808897139912,1523088900.0,,,,1.560457410303934e-07,8.582112158221696e-08
468,468,0.1,2390,2.25,100000.0,1637210000000.0,105.0,0.105,2390.0,0.4146313333967969,0.0242115141286729,0.0079133070086624,1719070500.0,,,,1.765145373591317e-07,9.692439755979297e-08
469,469,0.1,2395,2.25,100000.0,1636700000000.0,121.0,0.121,2395.0,0.4280501659843962,0.0334111533864922,0.0062932592758909,1980407000.0,,,,2.037959016348173e-07,1.1171604008540573e-07
470,470,0.1,2400,2.25,100000.0,1636180000000.0,126.0,0.126,2400.0,0.4413933755825247,0.0389878536044197,0.0091045080717482,2061586800.0,,,,2.126174579877361e-07,1.163548461742512e-07
471,471,0.1,2405,2.25,100000.0,1635660000000.0,123.0,0.123,2405.0,0.224466666666558,0.0211631202805523,0.0067045749075994,2011861800.0,,,,2.079205441700603e-07,1.135714696999633e-07
472,472,0.1,2410,2.25,100000.0,1635130000000.0,116.0,0.116,2410.0,0.4418301882509342,0.0348158665573686,0.0080591906224927,1896750800.0,,,,1.9643251333807002e-07,1.0709511092039365e-07
473,473,0.1,2415,2.25,100000.0,1634610000000.0,117.0,0.117,2415.0,0.4408959798334226,0.0310676133545653,0.0078261382314874,1912493700.0,,,,1.9849510894197065e-07,1.0804743933787181e-07
474,474,0.1,2420,2.25,100000.0,1634080000000.0,110.0,0.11,2420.0,0.4414166547780059,0.0276096964939893,0.0058327179676411,1797488000.0,,,,1.869668296074261e-07,1.016098269653648e-07
475,475,0.1,2425,2.25,100000.0,1633550000000.0,114.0,0.1139999999999999,2425.0,0.450406477569473,0.0206023630700317,0.0091588372862431,1862247000.0,,,,1.941202136837565e-07,1.0536617243925417e-07
476,476,0.1,2430,2.25,100000.0,1633020000000.0,110.0,0.11,2430.0,0.4182689027477966,0.0326139720820177,0.0070032882909588,1796322000.0,,,,1.8765260449413841e-07,1.017285083248386e-07
477,477,0.1,2435,2.25,100000.0,1632490000000.0,125.0,0.125,2435.0,0.422021429190336,0.0316479714393402,0.0086380654526761,2040612500.0,,,,2.13633945011826e-07,1.1564066382752045e-07
478,478,0.1,2440,2.25,100000.0,1631960000000.0,116.0,0.116,2440.0,0.4551326122912807,0.0230955014426295,0.0082363502496125,1893073600.0,,,,1.986179809451388e-07,1.0735178600795041e-07
479,479,0.1,2445,2.25,100000.0,1631420000000.0,85.0,0.0849999999999999,2445.0,0.4541829356123967,0.0439021592510581,0.0082841559406078,1386706999.9999998,,,,1.457884076444741e-07,7.867796494771659e-08
480,480,0.1,2450,2.25,100000.0,1630890000000.0,103.0,0.103,2450.0,0.4273883544196489,0.0280896610003039,0.0059208596247643,1679816700.0000002,,,,1.7696574805307737e-07,9.535798341271241e-08
481,481,0.1,2455,2.25,100000.0,1630350000000.0,114.0,0.1139999999999999,2455.0,0.4497319403386325,0.0436103505385812,0.0097461726021744,1858599000.0,,,,1.9621716592770098e-07,1.0556802626422125e-07
482,482,0.1,2460,2.25,100000.0,1629810000000.0,106.0,0.106,2460.0,0.4571006788403144,0.0252320237367907,0.0076465941011759,1727598600.0,,,,1.827763880523599e-07,9.818411525674178e-08
483,483,0.1,2465,2.25,100000.0,1629270000000.0,107.0,0.107,2465.0,0.4526451584067898,0.024016763309734,0.0086829628414408,1743318900.0,,,,1.8483085625549029e-07,9.914826010424872e-08
484,484,0.1,2470,2.25,100000.0,1628720000000.0,123.0,0.123,2470.0,0.4480632930094314,0.0464186866376975,0.0095873995709176,2003325600.0,,,,2.1284895485739186e-07,1.1401707417019533e-07
485,485,0.1,2475,2.25,100000.0,1628180000000.0,97.0,0.097,2475.0,0.4368423879079965,0.0392722954463175,0.0073116544841178,1579334600.0,,,,1.6815857976759568e-07,8.994240122099846e-08
486,486,0.1,2480,2.25,100000.0,1627630000000.0,115.0,0.1149999999999999,2480.0,0.4322159457858103,0.0384294808938754,0.0054520116113884,1871774500.0,,,,1.997217122190763e-07,1.0666354197533677e-07
487,487,0.1,2485,2.25,100000.0,1627080000000.0,104.0,0.104,2485.0,0.4617634751180448,0.0178097734133154,0.0065417354665309,1692163200.0,,,,1.809201563234957e-07,9.648002736758085e-08
488,488,0.1,2490,2.25,100000.0,1626530000000.0,102.0,0.102,2490.0,0.4709938354424047,0.0310298910786755,0.0082942253653025,1659060600.0,,,,1.7773856526273994e-07,9.464338033953997e-08
489,489,0.1,2495,2.25,100000.0,1625980000000.0,109.0,0.109,2495.0,0.4156370258178551,0.0150193633653397,0.0088464445578118,1772318200.0,,,,1.9027026406374818e-07,1.0116375654278425e-07
490,490,0.1,2500,2.25,100000.0,1625430000000.0,109.0,0.109,2500.0,0.2333333333331211,0.0387998003878265,0.0063638387363504,1771718700.0,,,,1.9060562180039617e-07,1.0118902849962877e-07
491,491,0.1,2505,2.25,100000.0,1624870000000.0,105.0,0.105,2505.0,0.4879518793362445,0.0426946968797237,0.0088857953352989,1706113500.0,,,,1.8393110698337939e-07,9.750668670773945e-08
492,492,0.1,2510,2.25,100000.0,1624320000000.0,110.0,0.11,2510.0,0.2342666666672812,0.0263194591612168,0.008417041798256,1786752000.0,,,,1.9302775781037904e-07,1.021830285145661e-07
493,493,0.1,2515,2.25,100000.0,1623760000000.0,93.0,0.093,2515.0,0.4467695539476606,0.0409827266941523,0.0071494876368174,1510096800.0,,,,1.6347944618249521e-07,8.641420077710571e-08
494,494,0.1,2520,2.25,100000.0,1623200000000.0,98.0,0.098,2520.0,0.444184792040191,0.0448091124907403,0.0077791965967516,1590736000.0,,,,1.7256838814375506e-07,9.108449188062576e-08
495,495,0.1,2525,2.25,100000.0,1622640000000.0,106.0,0.106,2525.0,0.235666666666475,0.0220687806239878,0.0078597776387435,1719998400.0,,,,1.869606953193469e-07,9.853759757093141e-08
496,496,0.1,2530,2.25,100000.0,1622080000000.0,88.0,0.088,2530.0,0.4664992267192309,0.0433216336157457,0.0079247090243939,1427430400.0000002,,,,1.554669415848194e-07,8.181945535105268e-08
497,497,0.1,2535,2.25,100000.0,1621510000000.0,103.0,0.103,2535.0,0.4650947065731035,0.0219828325145081,0.0100287422824877,1670155300.0000002,,,,1.822787515990896e-07,9.578116326015649e-08
498,498,0.1,2540,2.25,100000.0,1620950000000.0,83.0,0.083,2540.0,0.4232752703750599,0.044355002089317,0.006956654046719,1345388500.0,,,,1.471379935209218e-07,7.719562435808426e-08
499,499,0.1,2545,2.25,100000.0,1620380000000.0,58.0,0.058,2545.0,0.4717005411060999,0.0490586667841335,0.0071560706943667,939820400.0,,,,1.0299465702168072e-07,5.3951738410358414e-08
500,500,0.1,2550,2.25,100000.0,1619810000000.0,58.0,0.058,2550.0,0.4768043897712973,0.0442455149278372,0.0080369472222528,939489800.0,,,,1.0317071632023816e-07,5.395955430474987e-08
