,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
677,677,0.02,7270,100000.0,17.15,2.43,0.81,2.482647187768678,,0.727,9135.0,3.111876825152488,7270.0,0.2639849160013909,0.0153729734833611,0.0062733925662776,1.765900289300967e-05,-1.829671308220579e-05,729735115498.2584,30477721.625543468,1364.557987829366,47571500934.87116,300344616352.5041,2.7539452291894184,8.569938336453808,2009650539898.418,83933976.0672286,3757.9179605349946,131009308044.9684,827132623316.7048,0.000132546503244,5.535865470245891e-09,2.478534826120913e-13,8.640719034995367e-06,5.455353294672099e-05,1.7304746790600786e-05,7.227406825891005e-10,3.2358769584982715e-14,1.128098073730068e-06,7.122293316461108e-06
678,678,0.02,7280,100000.0,17.15,2.43,0.81,2.481218891792837,,0.728,9027.0,3.104496366134778,7280.0,0.2365167959524114,0.0160628373938261,0.0060228822483623,0.0002380490773098,2.8870423135955063e-05,728004397858.6055,30405437.40992401,1361.3216565501002,46429297998.97921,295528229435.7424,3.078005505141705,9.555656905655267,2240801544376.16,93588103.73398767,4190.1555531298345,142909634840.72278,909637517127.996,0.000132082866778,5.516501480699018e-09,2.4698651207744737e-13,8.423733153583495e-06,5.361810433085646e-05,1.7225980735852666e-05,7.194509822044393e-10,3.221148210094411e-14,1.0986062656518674e-06,6.992764881826283e-06
679,679,0.02,7290,100000.0,17.15,2.43,0.81,2.479793693443625,,0.7290000000000001,8772.0,3.010887501050905,7290.0,0.2656902928829368,0.0179059908303683,0.00581535860581,2.173190802415871e-05,3.167194780294239e-05,706053118996.4374,29488632.185292568,1320.274169210822,44030991726.32415,282636953965.9,2.743796139820576,8.261261502817494,1937265822410.7024,80910795.15859453,3622.5631689854713,120812065131.15993,775498183262.2822,0.0001279463122572,5.343736384849621e-09,2.392514197219276e-13,7.979007336471907e-06,5.121761379505174e-05,1.666980958646016e-05,6.962222391888734e-10,3.1171477627559834e-14,1.0395651945056132e-06,6.673016629974596e-06
680,680,0.02,7300,100000.0,17.15,2.43,0.81,2.4783715819516576,,0.73,8968.0,3.04447594920548,7300.0,0.2647213933578314,0.0162086702472166,0.0057818748645034,0.0001485980727314,-3.0148494792166096e-06,713929610088.6849,29817597.446518462,1335.0027037266027,43512710714.19718,281765244479.8987,2.757616189384582,8.395496165721022,1968743850861.58,82225489.44707169,3681.425068668668,119991355509.4781,777000399783.6732,0.0001292254533952,5.397160300866729e-09,2.4164333182867693e-13,7.876056254062286e-06,5.100116447673351e-05,1.6818763724632374e-05,7.024433770535157e-10,3.1450012337958626e-14,1.0250730466683592e-06,6.637829564362819e-06
681,681,0.02,7310,100000.0,17.15,2.43,0.81,2.4769525465990787,,0.7310000000000001,9039.0,3.0125056408806845,7310.0,0.2658865929533931,0.0161230283678431,0.0069177562996174,0.0001374487368438,3.365578028440613e-06,706432572786.5205,29504480.246785425,1320.9837235261805,42056904582.37028,274823954579.16025,2.7492924403606014,8.282258985016934,1942189731986.472,81116444.49925587,3631.7705649299264,115626729833.27774,755571420754.4905,0.0001277209339934,5.334323358343453e-09,2.3882997678513416e-13,7.60376480510286e-06,4.9687363684491885e-05,1.660557174894682e-05,6.935393164570794e-10,3.105135698044e-14,9.885995825849407e-07,6.460077114072486e-06
682,682,0.02,7320,100000.0,17.15,2.43,0.81,2.4755365767199136,,0.732,9127.0,2.9671466181386035,7320.0,0.2666191697535396,0.015330451206053,0.0062784649942844,0.0001315336676652,9.576758557547264e-06,695795881953.5026,29060233.978049483,1301.0937920537776,40439822230.65924,266763470302.416,2.745489008448471,8.146268426554588,1910299946027.0515,79784552.96967563,3572.138705044187,111027087437.88506,732396175570.8531,0.0001256516914603,5.247900495363952e-09,2.349606256092601e-13,7.302906207741113e-06,4.817401501317919e-05,1.6319675245300915e-05,6.815987179210113e-10,3.051674880624499e-14,9.485034086852532e-07,6.256853935987841e-06
683,683,0.02,7330,100000.0,17.15,2.43,0.81,2.4741236616994104,,0.733,9158.0,2.887273658242055,7330.0,0.2366201366367022,0.0161626446767007,0.0068195574742442,7.957426193835303e-05,-2.078276561031873e-05,677065672857.762,28277958.20882269,1266.0694991391413,38393866623.84528,255765538642.4236,3.097792142371302,8.94417365137788,2097408721248.1133,87599236.74159499,3922.0201461292017,118936218342.59969,792308475895.8635,0.0001221182360298,5.100324109495653e-09,2.2835328997486665e-13,6.924869262210826e-06,4.6130881638727966e-05,1.5845929614334422e-05,6.618125144681931e-10,2.963087477989614e-14,8.985635109452755e-07,5.985893075916725e-06
684,684,0.02,7340,100000.0,17.15,2.43,0.81,2.472713790973559,,0.7340000000000001,8937.0,2.717369811179001,7340.0,0.2679417552462837,0.0156065271008309,0.0062882536968183,0.0001067087758383,2.877816275964203e-05,637223220721.4756,26613919.93068713,1191.5666622019917,35233534591.50652,237122531017.7213,2.739401327446445,7.44396646790665,1745610136724.1091,72906207.58667772,3264.179296177065,96518791430.6032,649573776237.4066,0.0001147966350821,4.7945340895304805e-09,2.146623645353396e-13,6.347369464309797e-06,4.271794840148002e-05,1.4881195793657636e-05,6.215199641922512e-10,2.7826884245283045e-14,8.228154745603534e-07,5.537567835596367e-06
685,685,0.02,7350,100000.0,17.15,2.43,0.81,2.471306954029141,,0.735,8863.0,2.584689625506384,7350.0,0.2399482869632265,0.0143242510605151,0.0063483893665404,5.0453399229990165e-06,-9.761559559837313e-08,606109717181.2471,25314450.192209523,1133.386400784549,32656175845.444702,222127734053.8484,3.063160022111944,7.917317930418646,1856611054683.1724,77542211.8105202,3471.743912488576,100031092324.8239,680412794756.0619,0.0001090618923259,4.555019929383097e-09,2.039387624090758e-13,5.876071993031748e-06,3.9969118341561536e-05,1.412392119955276e-05,5.898920436179942e-10,2.6410829194046413e-14,7.609732054202902e-07,5.176149669076504e-06
686,686,0.02,7360,100000.0,17.15,2.43,0.81,2.469903140403237,,0.7360000000000001,8920.0,2.4806960301761407,7360.0,0.2672674948571512,0.0174883353690375,0.0064061084004767,-0.0001173067087895,-3.706700393223681e-05,581723219076.305,24295936.91954512,1087.7852092322378,30519732285.95857,209911133335.2394,2.753795407830557,6.83132933612255,1601946729320.7383,66906039.51798426,2995.537913889739,84045098617.29071,578052315031.0902,0.0001045555905018,4.366812167912565e-09,1.9551226624766802e-13,5.485441403189693e-06,3.772822156494972e-05,1.3526339362850556e-05,5.649337642633616e-10,2.529338938426426e-14,7.096506424803245e-07,4.880893752258123e-06
687,687,0.02,7370,100000.0,17.15,2.43,0.81,2.468502339683013,,0.737,8775.0,2.312937156288054,7370.0,0.2426331392798602,0.0163923862385232,0.0062731256194975,-2.318518074519242e-05,4.066291216428839e-06,542383763149.5487,22652906.5086852,1014.2229430323116,27688898136.6398,192658101826.47464,3.037507581146706,7.025564146940868,1647494792457.6333,68808375.25513886,3080.709878433571,84105238003.64227,585200444867.2507,9.736121497603217e-05,4.066335776013898e-09,1.8205924420891306e-13,4.970327187297341e-06,3.45833119337494e-05,1.2583857498153748e-05,5.255705771297132e-10,2.353100858396767e-14,6.42410728538528e-07,4.469864815220674e-06
688,688,0.02,7380,100000.0,17.15,2.43,0.81,2.5084087633492334,,0.738,8865.0,2.562899696755507,7380.0,0.2177251829161832,0.0177878970539216,0.0063727341649138,3.760488460622858e-05,1.943036219305433e-05,600999978889.1664,25101039.630023435,1123.8315170272897,29831481631.35749,210090866028.49496,3.3895941209708607,8.687189744760467,2037145995146.3296,85082336.36018401,3809.332703077465,101116614757.49956,712122764359.8632,0.0001077595286651,4.500626114058986e-09,2.0150342567029461e-13,5.348796194503802e-06,3.766937353631156e-05,1.391319598135878e-05,5.810910082790102e-10,2.6016786515248723e-14,6.906011063736211e-07,4.863619793049767e-06
689,689,0.02,7390,100000.0,17.15,2.43,0.81,2.506981496889886,,0.7390000000000001,8999.0,2.8509020293946707,7390.0,0.2682616744787083,0.0147139527235383,0.006280326089225,0.0001722637021938,1.656662568424331e-05,668536525893.0503,27921734.475891404,1250.1205398895631,32238461970.16153,229930725537.22,2.7547729336888707,7.853587747175112,1841666326712.564,76918038.39583305,3443.798227136286,88809642459.15897,633406939333.3779,0.0001197225754456,5.0002682469728966e-09,2.2387355792297485e-13,5.773314614814795e-06,4.117635696664565e-05,1.5443200272881576e-05,6.449923389023544e-10,2.8877796672318e-14,7.447087861501935e-07,5.311402003977127e-06
690,690,0.02,7400,100000.0,17.15,2.43,0.81,2.505557276618137,,0.74,8794.0,2.9524787496152176,7400.0,0.2669813986467488,0.0158273811489578,0.0062926235792168,-2.4892669066182365e-05,8.61801469947607e-06,692356266784.7686,28916576.87373144,1294.661931706273,32408136119.60673,234219988622.7577,2.7717286812895767,8.183470031206486,1919023722317.921,80148905.48563632,3588.4516086840445,89826560389.85068,649194260197.0157,0.0001238358927677,5.17206283056565e-09,2.315651982032915e-13,5.796568416934494e-06,4.189294267509725e-05,1.595892154728264e-05,6.665316743457832e-10,2.9842162466880326e-14,7.470126676664303e-07,5.398807814067226e-06
691,691,0.02,7410,100000.0,17.15,2.43,0.81,2.5041360921045857,,0.7410000000000001,8710.0,3.026734596138089,7410.0,0.2664995906834519,0.0146032717846809,0.006822762494393,8.00755352350547e-05,9.507551082481522e-06,709769262794.3818,29643838.634576444,1327.223120406552,32219618451.9933,236109442443.4079,2.7804920754274605,8.41581155898409,1973507810581.7693,82424458.4086902,3690.333368614524,89586393779.06377,656500433647.4918,0.0001268017558151,5.295933460358137e-09,2.3711117238789495e-13,5.756101884890786e-06,4.218144323198627e-05,1.6325063215079185e-05,6.818237489487654e-10,3.05268239650841e-14,7.410680281133835e-07,5.430640315967546e-06
692,692,0.02,7420,100000.0,17.15,2.43,0.81,2.502717932969474,,0.742,8776.0,3.1031643470437307,7420.0,0.2439393418035251,0.0157988557949055,0.0063145363007023,4.715515199610955e-05,-8.875608458674332e-06,727692039381.7549,30392391.6149463,1360.737566178676,32004278250.5116,237969275990.9225,3.041739780529642,9.439018439924208,2213449824162.2266,92445746.60061768,4139.009585906765,97348686301.72076,723840613325.4264,0.0001298504055315,5.423261713329171e-09,2.4281195234784985e-13,5.710889063872696e-06,4.246357706168669e-05,1.6701331379011103e-05,6.975387613050522e-10,3.1230421363310745e-14,7.345333295963957e-07,5.461656196932413e-06
693,693,0.02,7430,100000.0,17.15,2.43,0.81,2.501302788882137,,0.743,8744.0,3.106328520606239,7430.0,0.2434896462336837,0.0171982323706108,0.0059537739015942,-6.571706644327485e-05,9.833224445154611e-06,728434038082.163,30423381.530817505,1362.125056285836,31006926954.41153,234105444175.4891,3.05146445236083,9.478851057984544,2222790573097.3755,92835867.26190062,4156.476188926223,94616535378.33565,714364441005.6477,0.0001298284739324,5.422345730041151e-09,2.4277094166051095e-13,5.526350770792616e-06,4.1724508970789616e-05,1.6681720996875486e-05,6.96719724705324e-10,3.1193751203112584e-14,7.100833807626774e-07,5.361201563105191e-06
694,694,0.02,7440,100000.0,17.15,2.43,0.81,2.4998906495605,,0.7440000000000001,8956.0,3.165323240030544,7440.0,0.2450631575102306,0.0177594892382274,0.0068687865664715,7.882530635242602e-05,-2.490545652930466e-05,742268299787.1624,31001175.81285914,1387.9942407533931,30546257767.765217,234367055121.10184,3.035952068678215,9.60976963860596,2253490980253.097,94118083.84050676,4213.883986528713,92736974460.42482,711527145824.9304,0.0001321271304052,5.518350171382772e-09,2.47069282229053e-13,5.437372692100587e-06,4.171840083102736e-05,1.6961364000227647e-05,7.083991429348807e-10,3.171666573176897e-14,6.980039387272886e-07,5.35545561181889e-06
695,695,0.02,7450,100000.0,17.15,2.43,0.81,2.498481504771513,,0.745,8780.0,3.062978932382528,7450.0,0.2447430933298164,0.0143777835894709,0.00674077139109,-6.507155743263887e-05,-1.7367513285060612e-05,718268559643.7028,29998815.663754474,1343.1162618497383,28542995376.52361,222740098995.1793,3.044008269504202,9.323733199489563,2186415435280.3032,91316642.9558008,4088.457007976174,86885113962.55806,678022703291.5105,0.0001277011257594,5.333496058370582e-09,2.387929366546355e-13,5.074665448166753e-06,3.96010113648327e-05,1.6377456347339094e-05,6.840119721357741e-10,3.0624795771037074e-14,6.508173781589458e-07,5.078763645042584e-06
696,696,0.02,7460,100000.0,17.15,2.43,0.81,2.4970753443302214,,0.7460000000000001,8755.0,2.9948946617129506,7460.0,0.243027392489239,0.015351755216622,0.0067782235226884,9.10997708973691e-05,1.1022698162563923e-05,702302798171.6869,29331998.316816635,1313.2613091611288,26915502214.339912,213829837615.82825,3.069612821661789,9.19316705312052,2155797673956.7625,90037878.11826238,4031.203752793349,82620170698.60408,656374811199.4047,0.0001247111943381,5.208620201911254e-09,2.33201956150509e-13,4.779511680860238e-06,3.797076489461903e-05,1.597885871340751e-05,6.673643592286272e-10,2.9879443692235366e-14,6.123840147055859e-07,4.865076392788228e-06
697,697,0.02,7470,100000.0,17.15,2.43,0.81,2.4956721580996013,,0.747,8845.0,2.949684822702862,7470.0,0.2685787950231315,0.0175256876246851,0.0066717055874829,-0.0001175262347875,6.78593554386034e-05,691701090923.821,28889213.153551828,1293.4367947552048,25531150138.56277,206702539222.6636,2.781306692271309,8.20397813747458,1923832873237.789,80349761.87842605,3597.444413282604,71009958741.7682,574903155649.467,0.000122678667256,5.1237307765697074e-09,2.294012605192788e-13,4.528151702535823e-06,3.666033256707295e-05,1.570368710103903e-05,6.55871690693289e-10,2.9364890378701984e-14,5.796335994933321e-07,4.692766921341239e-06
698,698,0.02,7480,100000.0,17.15,2.43,0.81,2.4942719359908416,,0.748,8711.0,2.816883834316902,7480.0,0.2475155582269508,0.0156003377729502,0.0057384803056228,6.439772938792237e-05,-1.641068944715834e-05,660559259147.3135,27588560.27329974,1235.2035613479616,23447672485.528896,193672516155.6956,3.0220322526721626,8.512713799336506,1996231385944.4104,83373518.95070174,3732.825001009058,70859622501.36198,585284590278.6825,0.0001170114303422,4.8870360288764005e-09,2.1880389000023497e-13,4.153519396986208e-06,3.430713871546391e-05,1.4964382282386056e-05,6.249942860285245e-10,2.7982437658107836e-14,5.311861575577261e-07,4.387478533094157e-06
699,699,0.02,7490,100000.0,17.15,2.43,0.81,2.492874667961755,,0.7490000000000001,8630.0,2.692042838382198,7490.0,0.2720319065683725,0.0155860928464668,0.0063369585332257,6.08038058246632e-05,-5.229719348135906e-05,631284045600.6255,26365867.55911525,1180.460784630594,21515881581.16316,181530371295.89212,2.753353492421105,7.41214555080685,1738148131664.2063,72594553.52460228,3250.225824028804,59240827694.01451,499817281788.0446,0.0001116872468854,4.664669066082833e-09,2.0884800750227922e-13,3.806605908799501e-06,3.2116489458953134e-05,1.4270563096802334e-05,5.960166096805205e-10,2.6685040161824406e-14,4.863797015417742e-07,4.103605398579739e-06
700,700,0.02,7500,100000.0,17.15,2.43,0.81,2.491480344018054,,0.75,8711.0,2.607564020789079,7500.0,0.247085238773252,0.0151476363416194,0.0059577963052981,3.476444390657841e-05,-5.9997604702362993e-05,611473762875.039,25538482.01960824,1143.416823116011,19976086807.599537,172386651875.51086,3.0353897453512726,7.914973089050103,1856061189382.249,77519246.4341567,3470.71569954847,60635209048.03448,523260675338.3655,0.0001080549684566,4.512965292386311e-09,2.020558791822951e-13,3.5300213368662745e-06,3.0462851166625305e-05,1.3793211663829084e-05,5.760798082539106e-10,2.5792423516371223e-14,4.5060705835804194e-07,3.8885815249994e-06
701,701,0.02,7510,100000.0,17.15,2.43,0.81,2.4900889542119966,,0.7510000000000001,8682.0,2.480269798600665,7510.0,0.2739969191734417,0.016080308622271,0.0062287773776675,9.00862063424282e-05,-2.974803597783768e-05,581623267771.856,24291762.40749492,1087.5983066863917,18178509703.667885,160692354347.04694,2.740906730869527,6.798188185356969,1594175129466.2092,66581455.08738615,2981.005519279031,49825599603.96031,440442755629.092,0.0001026511216534,4.287271153408573e-09,1.919510313222033e-13,3.20833865230161e-06,2.8360712730865588e-05,1.309126419891479e-05,5.467626505934815e-10,2.4479826657672223e-14,4.0916463707672883e-07,3.616887738280781e-06
702,702,0.02,7520,100000.0,17.15,2.43,0.81,2.4887004886423187,,0.752,8682.0,2.353062086539054,7520.0,0.2721607932635379,0.0175111491538429,0.0063197612978076,8.410624439312162e-05,1.4349306851002235e-06,551793059293.4082,23045890.075563498,1031.8177249473754,16465953452.976938,149340106115.8406,2.763072487343265,6.501681112326598,1524644220840.5874,63677464.81412671,2850.987167755214,45496622963.79542,412637538465.6029,9.726340940275076e-05,4.0622508814095574e-09,1.8187635404309691e-13,2.902419203957294e-06,2.632386840819542e-05,1.2392826069134067e-05,5.175920619236634e-10,2.3173792031195264e-14,3.69812004280204e-07,3.354058064103937e-06
703,703,0.02,7530,100000.0,17.15,2.43,0.81,2.529942727629489,,0.753,8588.0,2.5264556064522607,7530.0,0.2750492183604365,0.0166433110484768,0.006652080909582,0.0001328233833704,-1.1796737075315655e-05,592453839713.0552,24744106.20959344,1107.8507834293164,16841591497.178469,157004844625.6628,2.737691837441385,6.916656891442377,1621956041043.2375,67741737.59478664,3032.9540468974824,46107087571.34772,429830881570.42993,0.0001043050092627,4.356346527586613e-09,1.950436953590698e-13,2.96506198350056e-06,2.7641633280498264e-05,1.3277124470987055e-05,5.545251900590501e-10,2.4827373477730592e-14,3.774267151443501e-07,3.5185405594679503e-06
704,704,0.02,7540,100000.0,17.15,2.43,0.81,2.528527322434917,,0.754,8558.0,2.762303918628586,7540.0,0.2670008239037997,0.0167232767458926,0.0063742379414556,0.0002885626835114,-1.986059212224758e-05,647760268918.4033,27054004.57904837,1211.2702683186349,18009551102.44766,168984687786.84772,2.8239613233241023,7.800639429473734,1829249946211.5908,76399462.57226576,3420.580389824233,50858275763.741135,477206222544.0568,0.0001138961256183,4.756923898960562e-09,2.1297846943988225e-13,3.1666315350271995e-06,2.9712691795512385e-05,1.4485091804584692e-05,6.049764995057675e-10,2.7086195122858802e-14,4.027261528619238e-07,3.778803414801456e-06
705,705,0.02,7550,100000.0,17.15,2.43,0.81,2.527114875574344,,0.755,8616.0,2.952614635643658,7550.0,0.2709409753388172,0.0170817238831244,0.0062181651922849,1.7344684421184148e-05,4.080006799337188e-05,692388132058.4377,28917907.741493985,1294.721517729744,18904346161.398968,178591227187.89255,2.7865847868003617,8.227711024968709,1929398235355.162,80582201.77854355,3607.851284448778,52678563417.76218,497659596737.7885,0.0001215946446029,5.0784560735223505e-09,2.2737420749842257e-13,3.3199114001449405e-06,3.136353122424431e-05,1.544985031994586e-05,6.452700811665233e-10,2.8890231834952066e-14,4.2182889201429364e-07,3.985059247485062e-06
706,706,0.02,7560,100000.0,17.15,2.43,0.81,2.5257053771233093,,0.7560000000000001,8571.0,3.046567303233007,7560.0,0.2499708984505559,0.0179972778618311,0.0065553324723035,-3.391526953621481e-06,-3.1749813597022584e-06,714420032608.1401,29838080.16786408,1335.9197624676735,19148891553.78103,182173479851.874,3.024352053323264,9.213892079120264,2160657692553.702,90240859.02290387,4040.291676694236,57912989489.54217,550956737851.0593,0.000125301153776,5.233260128286026e-09,2.343051425621219e-13,3.358497936378754e-06,3.195115782169892e-05,1.5907355890569638e-05,6.643780110543243e-10,2.974573798726987e-14,4.263713487202782e-07,4.056294960330117e-06
707,707,0.02,7570,100000.0,17.15,2.43,0.81,2.524298817203652,,0.757,8530.0,3.0922093054587534,7570.0,0.2701219995387873,0.0172198270927349,0.0061171582004294,-5.769312965460489e-05,-4.040502448568248e-05,725123082130.0776,30285097.93766303,1355.9337804436634,19073427557.882923,182770685245.5272,2.802437421952005,8.66572307412583,2032112060882.507,84872091.78798838,3799.9195680041767,53452087153.10176,512203407967.8767,0.0001270211701873,5.305097402196078e-09,2.375214632288116e-13,3.341128075483711e-06,3.201628370129235e-05,1.611049886590403e-05,6.728623705444094e-10,3.0125602356925023e-14,4.237658965944391e-07,4.060727054390415e-06
708,708,0.02,7580,100000.0,17.15,2.43,0.81,2.5228951859825623,,0.758,8539.0,3.117477850478934,7580.0,0.2755406776977906,0.0154821122686781,0.0063851485454551,2.486217614520527e-05,-3.367841681591133e-05,731048555937.31,30532578.06759068,1367.0140374350126,18863986362.27132,182114788760.9599,2.750954981795335,8.576041223411636,2011081666890.0288,83993747.74209356,3760.594076466002,51893977259.80954,500989585400.5677,0.0001278998185813,5.341794555161114e-09,2.391644795219673e-13,3.300328567589116e-06,3.1861698179042004e-05,1.620684313299614e-05,6.768862330258601e-10,3.030575997364097e-14,4.182015891465994e-07,4.037359474519921e-06
709,709,0.02,7590,100000.0,17.15,2.43,0.81,2.5214944736733504,,0.759,8497.0,3.094122692103732,7590.0,0.249192634460087,0.0162888318056016,0.0064093393318057,7.28424429445451e-06,-1.6113054394506538e-05,725571771298.3252,30303837.64646396,1356.7728004874866,18360096933.85284,178617105226.92365,3.0458364134417004,9.42419156326581,2209972921585.832,92300532.17062534,4132.508000492057,55921851795.44827,544038483163.7119,0.0001267826390019,5.295135037889698e-09,2.370754251699647e-13,3.208147882380156e-06,3.1210624320510004e-05,1.6050413250032634e-05,6.703528672529621e-10,3.0013246098675095e-14,4.061447189044953e-07,3.951198855609759e-06
710,710,0.02,7600,100000.0,17.15,2.43,0.81,2.5200966705344725,,0.76,8545.0,3.0797003564728387,7600.0,0.2249735834457169,0.0148498492488063,0.006196414414391,7.200453058307219e-05,-1.4044387476630632e-05,722189733592.8806,30162585.29129498,1350.4486063133395,17913640373.949436,175661141345.61472,3.37817439878837,10.40376490017596,2439682869091.2627,101894473.43232337,4562.050908727159,60515401300.37771,593413970555.7009,0.0001260325696079,5.263808045799003e-09,2.356728433819547e-13,3.1261897287418016e-06,3.0655413659655314e-05,1.5940900260745817e-05,6.657790070522153e-10,2.980846381380401e-14,3.954079395276694e-07,3.877369898279071e-06
711,711,0.02,7610,100000.0,17.15,2.43,0.81,2.5187017668693867,,0.7610000000000001,8312.0,2.946051068878318,7610.0,0.2755017675153794,0.0173673439168768,0.0057783414276804,-4.183364369370512e-05,1.7288722635125527e-05,690848975651.9656,28853624.168594245,1291.8433937031425,16791029336.875397,166006756905.30106,2.762232732163936,8.13767869308224,1908285653527.785,79700425.12004745,3568.3721069165617,46380730841.04212,458549297684.204,0.0001204101294402,5.028984254746465e-09,2.2515923991283694e-13,2.9265586070828194e-06,2.8933813020513776e-05,1.5216183683671304e-05,6.35510886984549e-10,2.845329017181179e-14,3.698281326779045e-07,3.6563552886762447e-06
712,712,0.02,7620,100000.0,17.15,2.43,0.81,2.517309753026559,,0.762,8329.0,2.886974652634991,7620.0,0.27500791708826,0.0159125102955437,0.0059766082653637,0.0002092126058658,4.616563894761526e-05,676995556042.9054,28275029.747907106,1265.9383851804434,16116030083.29772,160687352843.14398,2.7708293203626084,7.999314014664688,1875839136438.8696,78345281.45962596,3507.6991954304663,44654768682.64717,445237228669.2353,0.0001178530827373,4.92218802699115e-09,2.2037772614208893e-13,2.805518898685116e-06,2.7972857015719675e-05,1.4878925106931282e-05,6.214251279201918e-10,2.7822638206351242e-14,3.5419612801009485e-07,3.5315668873203907e-06
713,713,0.02,7630,100000.0,17.15,2.43,0.81,2.515920619398848,,0.763,8469.0,2.856208331561682,7630.0,0.2730785712446959,0.0157492584649287,0.0065087871412465,5.102338972976764e-06,9.270138101756613e-06,669780853751.2146,27973704.39931512,1252.447353389798,15609594662.970797,157005617247.29425,2.7940676433241736,7.980439281809422,1871413011584.309,78160422.32604146,3499.422625073431,43614263373.21241,438684314970.8047,0.0001164471945019,4.8634704603485205e-09,2.1774880507073986e-13,2.7138630428664664e-06,2.7296784533466967e-05,1.468845041522078e-05,6.1346986510308e-10,2.74664627167348e-14,3.423220534367592e-07,3.4431698232816675e-06
714,714,0.02,7640,100000.0,17.15,2.43,0.81,2.514534356423117,,0.764,8515.0,2.780634442890601,7640.0,0.2479983681605517,0.0166122509492157,0.0062688455899896,0.0001586840575863,-3.696459378961125e-05,652058776857.846,27233533.733670548,1219.3082032075283,14870740204.00118,150934131584.15955,3.080665432062012,8.566204407414084,2008774933538.603,83897405.96621354,3756.280632651076,45811775295.64122,464977561689.6194,0.0001132193174819,4.7286566968779245e-09,2.117128815173545e-13,2.582060262206905e-06,2.6207237704906355e-05,1.4268869028356732e-05,5.959458561352914e-10,2.6681872362193718e-14,3.254133704757578e-07,3.3028607725537124e-06
715,715,0.02,7650,100000.0,17.15,2.43,0.81,2.513150954580949,,0.765,8308.0,2.614327746391008,7650.0,0.2516163710461114,0.0156221072951532,0.0059300680196141,0.0001273537617148,-1.490943112319838e-05,613059856528.6914,25604725.948153533,1146.382716792457,13674993057.78158,140104398823.35892,3.0403427122784685,7.948452311247293,1863912066987.4905,77847141.936356,3485.396338481938,41576665483.68488,425965387920.7553,0.0001063166172211,4.440362256135596e-09,1.988052735670266e-13,2.371512319625844e-06,2.429685385867895e-05,1.338624400824694e-05,5.590826175555245e-10,2.5031420032478825e-14,2.985953034326267e-07,3.059198297369606e-06
716,716,0.02,7660,100000.0,17.15,2.43,0.81,2.511770404397004,,0.7660000000000001,8371.0,2.5256655710468743,7660.0,0.2533629521858529,0.0161801302362433,0.0057534005797037,0.000208689607869,2.056973203859677e-05,592268576410.4921,24736368.602833085,1107.5043529040545,12915264921.296951,133611508478.0738,3.0233307332087973,7.635922342753362,1790623789375.6636,74786223.42492642,3348.351947297349,39047117364.09057,403951779892.14825,0.000102583589448,4.2844506398886975e-09,1.9182475041772452e-13,2.236982151456346e-06,2.314211605537822e-05,1.2904157664589404e-05,5.389480604135974e-10,2.412994940691877e-14,2.8139364717679505e-07,2.9110846664431355e-06
717,717,0.02,7670,100000.0,17.15,2.43,0.81,2.510392696439745,,0.767,8418.0,2.422279305692534,7670.0,0.2764782116328206,0.015438371672097,0.0068165877851889,-5.419722331014861e-05,3.964036443129818e-05,568024497184.8992,23723803.51995268,1062.169475546176,12102747609.942911,126472105265.4251,2.774178823966864,6.719835955585386,1575801531584.7727,65814073.34900326,2946.648066524191,33575186131.3192,350856236249.85046,9.825457395963046e-05,4.103647323499449e-09,1.8372976836374402e-13,2.0934842001520105e-06,2.1876631874535e-05,1.2349043200979604e-05,5.157634503641543e-10,2.309192086835632e-14,2.631177947895571e-07,2.7495460132121475e-06
718,718,0.02,7680,100000.0,17.15,2.43,0.81,2.5530592756829544,,0.768,8456.0,2.333800088191304,7680.0,0.2534457486262909,0.0150495960293474,0.0062599255214332,0.0001298016232033,-2.26332024740088e-05,547276120680.8608,22857238.06374564,1023.3713386718867,11387194929.260744,120243316693.35118,3.0302342973305354,7.071961070350318,1658374870997.1494,69262786.723011,3101.0549293486147,34505868625.03426,364365422268.97,9.454659996784008e-05,3.9487820899148216e-09,1.7679609418293338e-13,1.967234679257008e-06,2.077305464756808e-05,1.1872168944037207e-05,4.958465784132215e-10,2.2200196511557846e-14,2.4702466796957626e-07,2.6084620107283964e-06
