,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
42,42,0.02,584,2,100000.0,17.15,2.43,0.81,1.21587072513883,,7.4,3.368671477971249e-05,584.0,0.0367420519553093,0.0195217816810653,0.006024673041546,-0.000549760988362,7.701567602115996e-05,485088692.82786,213910638.85117435,112513627.36423974,61983555.194671,34697316.223103866,19605668.00179268,16.713466353787247,0.000594615990793,8562470267.420453,3775811541.536101,1986017409.2489097,1094093423.05928,612454470.5168794,346066506.6415765,1.2282560973855409e-08,5.4162682072209615e-09,2.8488717814359073e-09,1.569438346659302e-09,8.785442918799352e-10,4.964201726933227e-10,7.027468071109321e-09,3.09891821191279e-09,1.6299821776045224e-09,8.979542535306353e-10,5.02659174530736e-10,2.840268345406684e-10
43,43,0.02,586,2,100000.0,17.15,2.43,0.81,1.21614745395122,,6.8,2.842871449852952e-05,586.0,0.0320429820537427,0.0221301521234931,0.006733857656415,4.368018125641984e-05,0.0002117000042163,409373488.778825,180522337.0656624,94951906.42508858,52308834.6772943,29281575.9334854,16545511.838144178,20.773836096824777,0.0005370983367779,7734216049.602333,3410574438.539918,1793908444.838319,988260939.6714092,553211286.881278,312591232.004761,1.0401316428209713e-08,4.586691619384143e-09,2.412527560431974e-09,1.3290570991601295e-09,7.439830500733334e-10,4.2038653897347566e-10,5.949609744545886e-09,2.6236126304073874e-09,1.3799789268599484e-09,7.602279118030852e-10,4.2556236367237937e-10,2.404633938420629e-10
44,44,0.02,588,2,100000.0,17.15,2.43,0.81,1.21641984515278,,7.4,2.818754618767526e-05,588.0,0.0392640853027868,0.0226942525594948,0.006153723784431,3.864861715802005e-05,0.0005230673544369,405900665.1025238,178990918.29173797,94146404.26683536,51865084.98532249,29033172.573305525,16405151.881227003,17.529861037512298,0.0004243391145404,6110483249.383108,2694553377.3321347,1417292642.5652485,780783970.7545081,437069287.9767083,246965364.66256723,1.0349042313271588e-08,4.563640186755179e-09,2.400402869883826e-09,1.3223776289180355e-09,7.402439987965092e-10,4.1827379349472644e-10,5.918123645898259e-09,2.6097281355176342e-09,1.3726759012014015e-09,7.562046880869993e-10,4.2331023300522254e-10,2.3919083068838793e-10
45,45,0.02,590,2,100000.0,17.15,2.43,0.81,1.21696884226858,,7.1,2.619705655690535e-05,590.0,0.0352261970755608,0.0238399971593468,0.0057848564037097,0.002156997912603,5.78182653789397e-06,377237614.41943705,166351309.13634893,87498168.90006384,48202584.06470584,26982968.25361251,15246686.916118914,17.422679083912662,0.000449838229769,6477670508.675471,2856472759.033975,1502459687.428894,827702342.7751989,463333376.6622039,261805849.7256336,9.650950209061064e-09,4.255800960245676e-09,2.238484284601663e-09,1.233176971157802e-09,6.903110218981177e-10,3.9005923761621775e-10,5.5179691220463745e-09,2.433271105902394e-09,1.279862282474645e-09,7.05073832261481e-10,3.946880691463727e-10,2.2301791868270757e-10
46,46,0.02,592,2,100000.0,17.15,2.43,0.81,1.21747564218327,,8.0,2.8655541669731397e-05,592.0,0.0369245409258688,0.02151678671606,0.0048381995208527,-0.0013367727316315,-0.000254069682842,412639800.04413205,181962689.60279432,95709509.17690286,52726196.67230576,29515207.919823337,16677525.251783673,17.025933047475608,0.000476137831959,6856384780.21065,3023475232.940113,1590300358.7433038,876093610.8046942,490421966.91784513,277112218.2001805,1.0593611276362365e-08,4.671488305895902e-09,2.4571292821562703e-09,1.3536281075351904e-09,7.577374732398078e-10,4.281584557529788e-10,6.0545615098516106e-09,2.669893443580397e-09,1.4043219057572482e-09,7.736384151477055e-10,4.3306933021855254e-10,2.4470519435650257e-10
47,47,0.02,594,2,100000.0,17.15,2.43,0.81,1.21811891168984,,8.0,2.789509914235826e-05,594.0,0.0349953217316367,0.0225510781239254,0.0062995589404834,-0.0009882016868867,0.000401492844602,401689427.64995897,177133879.553975,93169631.1354766,51326982.4219392,28731952.116629004,16234947.700852508,20.97439073024707,0.0004917225729753,7080805050.845149,3122438338.3935213,1642353393.7376947,904769534.2746582,506474250.1646184,286182537.4716581,1.0348853380415156e-08,4.5635568726136296e-09,2.400359047957405e-09,1.3223534874974926e-09,7.402304848491397e-10,4.18266157458446e-10,5.91225940282929e-09,2.60714216721986e-09,1.3713157226006823e-09,7.55455368139298e-10,4.2289077673015047e-10,2.389538175310171e-10
48,48,0.02,596,2,100000.0,17.15,2.43,0.81,1.21860384648691,,7.2,2.4780541456099283e-05,596.0,0.0301083271618658,0.0205486369657123,0.0062200061531942,0.0002733847516723,-0.000128238931295,356839796.96782964,157356438.24623048,82767008.4633716,45596196.27922268,25523957.69978226,14422275.12744978,25.0338377287581,0.0005366760749865,7728135479.807263,3407893076.165009,1792498090.4552956,987483977.9753728,552776357.236214,312345475.6422102,9.223650623226186e-09,4.067373712325437e-09,2.139374519553851e-09,1.178577579634457e-09,6.597472320779842e-10,3.72789212688725e-10,5.268561813031057e-09,2.323289410607445e-09,1.2220136427447026e-09,6.732051205539681e-10,3.768485185709714e-10,2.1293770661000514e-10
49,49,0.02,598,2,100000.0,17.15,2.43,0.81,1.21910049382016,,,,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,0.02,600,2,100000.0,17.15,2.43,0.81,1.21985929056978,,6.9,2.3239826046697948e-05,600.0,0.0329163523289026,0.0199245247625957,0.0051747519315486,-0.0016615448354503,-1.7630657231559952e-05,334653495.0724504,147572895.39653194,77621018.99597113,42761279.92592423,23937020.82809888,13525578.759178204,19.748954759244533,0.0004566989260706,6576464535.417396,2900038180.5486426,1525374413.075979,840326023.9700005,470399893.85277206,265798774.9731197,8.71176926215664e-09,3.841648251020463e-09,2.0206464816391093e-09,1.113170516831126e-09,6.231334958348152e-10,3.521006743454975e-10,4.9720828608299405e-09,2.192550428213203e-09,1.1532469968869446e-09,6.353216988838256e-10,3.5564203796214157e-10,2.0095501562521006e-10
51,51,0.02,602,2,100000.0,17.15,2.43,0.81,1.22050059246538,,8.5,2.855902937098016e-05,602.0,0.0377551874260628,0.0242634635907843,0.0065488277853699,-0.0006060380418607,-3.2943614970751026e-05,411250022.9421142,181349836.505724,95387158.0990737,52548614.04260348,29415800.25210956,16621355.09391045,18.26117074865761,0.0005253701559371,7565330245.4951,3336100490.200965,1754736320.830114,966681086.9243742,541131260.6152747,305765430.755427,1.0742621764620057e-08,4.737197792037315e-09,2.4916914370715957e-09,1.37266833659034e-09,7.683958623304622e-10,4.341809629867272e-10,6.128609179726342e-09,2.702546409115436e-09,1.4214968514087487e-09,7.831000618539213e-10,4.3836579549431465e-10,2.476979543472729e-10
52,52,0.02,604,2,100000.0,17.15,2.43,0.81,1.22113579614298,,8.2,2.7483783259424853e-05,604.0,0.0378804643942672,0.0223235995607661,0.0055018730420258,0.0013931369916073,0.0003067263326799,395766478.93571794,174522023.69734782,91795836.08647904,50570161.197341725,28308296.7572076,15995561.856985264,17.364050348919687,0.0004719827172356,6796551128.194446,2997090254.4468565,1576422275.5673232,868448199.7137346,486142198.7527971,274693941.43119216,1.0372508615852404e-08,4.573988174351581e-09,2.4058457483990993e-09,1.3253761009144734e-09,7.419224912727761e-10,4.1922222322403455e-10,5.915779532534878e-09,2.6086944466386447e-09,1.372132197129617e-09,7.559051624905676e-10,4.2314256378548085e-10,2.390960894399513e-10
53,53,0.02,606,2,100000.0,17.15,2.43,0.81,1.22175151083902,,7.6,2.5521492355824824e-05,606.0,0.0360811148560306,0.0198175481064538,0.006839919657377,-0.0009721616148964,0.0001158103432976,367509489.92387736,162061476.45948762,85241784.4684549,46959545.93471767,26287137.126499567,14853508.551090049,17.690248015752154,0.0004436615180273,6388725859.59516,2817250639.4742546,1481829470.2116551,816337193.1704926,456971363.5682648,258211003.49197108,9.664538287538235e-09,4.261792925407486e-09,2.241635963915119e-09,1.234913225629886e-09,6.912829469558601e-10,3.9060842245467046e-10,5.5101385419047205e-09,2.4298180375760396e-09,1.278046022914011e-09,7.040732581322698e-10,3.9412796515012924e-10,2.2270143273531568e-10
54,54,0.02,608,2,100000.0,17.15,2.43,0.81,1.22238215795596,,5.7,1.921375289241963e-05,608.0,0.0299909437773444,0.020433467786019,0.0061149549682189,0.0009703585149843,-9.16749201197128e-05,276678041.65084267,122007330.86686464,64173934.660681546,35353305.32205211,19790165.47919222,11182404.183388222,26.43597165238673,0.0004371974337932,6295643046.622572,2776203704.587037,1460239428.869402,804443278.1795509,450313356.8070312,254448906.46766227,7.2999216867756335e-09,3.2190626882656442e-09,1.6931762801271264e-09,9.327677710879978e-10,5.221471762068681e-10,2.9503850150718194e-10,4.160961245560752e-09,1.8348683270354706e-09,9.65111844456452e-10,5.316783813772071e-10,2.9762431131441483e-10,1.6817218367474704e-10
55,55,0.02,610,2,100000.0,17.15,2.43,0.81,1.22318836533182,,7.5,2.537682436575084e-05,610.0,0.0388282125495355,0.0198702030361144,0.0057873764001165,-0.0001288551528764,-9.385880795648991e-05,365426270.8668121,161142834.72251782,84758593.38160782,46693356.83298155,26138129.09672337,14769311.780866992,18.753177568839824,0.0004628551830874,6665114636.460493,2939130412.6058426,1545936311.5123646,851653536.881063,476740838.58016026,269381716.55694497,9.67390008561136e-09,4.265921218307786e-09,2.2438073809681903e-09,1.2361094553836732e-09,6.919525755680346e-10,3.9098679512679237e-10,5.512490019200492e-09,2.430854973744661e-09,1.2785914350090027e-09,7.043737246756184e-10,3.9429616109559067e-10,2.2279647160935318e-10
56,56,0.02,612,2,100000.0,17.15,2.43,0.81,1.22388822314828,,6.8,2.319209148962456e-05,612.0,0.0449516308913204,0.0210042642711415,0.0057403239677857,5.768345376747008e-05,0.0005550842410091,333966117.4505936,147269780.95911592,77461585.57534602,42673448.34090918,23887854.23431329,13497797.246961491,15.40352887191068,0.00036314489213,5229286446.672728,2305970065.025821,1212903939.7143688,668186601.5192931,374039238.8939521,211350327.21968943,8.870045066457843e-09,3.911443484167174e-09,2.0573576751367496e-09,1.1333946473807243e-09,6.344546123924706e-10,3.5849765476933784e-10,5.052787582718949e-09,2.228138968768425e-09,1.1719660087695335e-09,6.456339689029767e-10,3.6141466737503587e-10,2.0421683146822407e-10
57,57,0.02,614,2,100000.0,17.15,2.43,0.81,1.2245971197151,,7.8,2.68199796273972e-05,614.0,0.039328496799733,0.0215648055806347,0.00669327570602,-0.0009814225639349,-0.0002197640081663,386207706.6345197,170306870.63397223,89578731.95550665,49348762.51441086,27624579.01621912,15609228.14314517,16.12589108593961,0.0004310529016457,6207161783.69993,2737185925.4510107,1439716691.4970665,793137339.0283244,443984488.6952033,250872788.7578721,1.0292228054296931e-08,4.538586676721216e-09,2.387225118149426e-09,1.3151180291601631e-09,7.361802011059607e-10,4.1597755052783407e-10,5.8604901383442575e-09,2.584313359617085e-09,1.3593081293104036e-09,7.488404065662106e-10,4.19187836284346e-10,2.368614764247469e-10
58,58,0.02,616,2,100000.0,17.15,2.43,0.81,1.2252878876884,,6.2,2.149569073304768e-05,616.0,0.0357960203236339,0.0230656343919552,0.0057487880756708,0.0009470404436439,0.0002271646192133,309537946.5558866,136497636.1548528,71795607.04837927,39552070.94880773,22140561.45503911,12510492.006633751,19.15772657310249,0.0003869967260452,5572752855.052236,2457429210.387618,1292569064.9912827,712073975.9233414,398606627.826653,225232094.55836123,8.277111863568146e-09,3.649976412059564e-09,1.9198301127998333e-09,1.0576309603448184e-09,5.920434180191105e-10,3.3453327115254587e-10,4.711021442730387e-09,2.0774295945373574e-09,1.0926952512999647e-09,6.019638510155493e-10,3.3696889486196503e-10,1.9040378331035315e-10
59,59,0.02,618,2,100000.0,17.15,2.43,0.81,1.225923815419,,8.1,2.8339520245661537e-05,618.0,0.0362567308632858,0.0228023488294027,0.0056135414627998,0.0014161791365263,0.0003242301716599,408089091.5375261,179955953.55995074,94653997.62050954,52144717.252017215,29189705.85303137,16493600.782975012,20.94985630554728,0.0005457370459563,7858613461.771334,3465430241.8227754,1822761733.494184,1004156164.5596702,562109157.3350328,317618960.7465914,1.0947012571214362e-08,4.827328460223001e-09,2.539098749156665e-09,1.3987849396551688e-09,7.830154825243605e-10,4.4244175808658044e-10,6.2294281646909766e-09,2.747004780957479e-09,1.4448812548658232e-09,7.959824877105135e-10,4.455771534466462e-10,2.517727216562603e-10
60,60,0.02,620,2,100000.0,17.15,2.43,0.81,1.22668718395639,,8.4,2.965507031683673e-05,620.0,0.0392543854138351,0.0203036640608229,0.0054374735636988,0.0003526325208656,-0.0001642718403454,427033012.56244886,188309696.51191324,99047934.85823467,54565329.38297959,30544722.42634183,17259250.924398977,16.16808602936664,0.0004710058351636,6782484026.35693,2990887053.2893405,1573159489.4466767,866650736.701163,485136010.218586,274125396.0652593,1.1493952874761489e-08,5.068513941301072e-09,2.665958514007178e-09,1.4686717562195235e-09,8.221369070141897e-10,4.6454726202161014e-10,6.5380842683568765e-09,2.8831135488934837e-09,1.5164723233549974e-09,8.354218787344898e-10,4.676546386394154e-10,2.6424757251275707e-10
61,61,0.02,622,2,100000.0,17.15,2.43,0.81,1.22741865002142,,7.2,2.566329536147125e-05,622.0,0.0327772709375552,0.0222942166780185,0.0062338856696574,0.0024935288081838,0.0003935306486823,366985123.6690389,162961925.54534242,85715406.50731397,47220463.4651071,26433194.222315382,14936037.900376264,21.717757312040423,0.0005180559568515,7408200182.978259,3289655326.0078287,1730306895.8844326,953222960.6069928,533597635.55717534,301508566.8876466,9.911771333669352e-09,4.401380976839188e-09,2.315057080731164e-09,1.2753607869896226e-09,7.139247883691911e-10,4.034021619717177e-10,5.63490830034202e-09,2.502214524977051e-09,1.3161254351847794e-09,7.25051137946106e-10,4.0587101743722247e-10,2.2933682732860532e-10
62,62,0.02,624,2,100000.0,17.15,2.43,0.81,1.22816432589286,,7.7,2.7729927856050508e-05,624.0,0.0417259932523623,0.0201911901261811,0.0063632814800911,0.0014180013879438,-8.756020347599968e-05,396537968.3415222,176085041.88592073,92617959.03920868,51023067.25513293,28561825.69173203,16138818.012221396,15.807370169094543,0.0004358402649516,6232515788.808528,2767585682.442948,1455706484.9384954,801946087.5110273,448915472.9001948,253659034.20185763,1.0745183692519424e-08,4.771462688636248e-09,2.5097142330779635e-09,1.382597062533968e-09,7.739537904402104e-10,4.373214621710703e-10,6.106271415584951e-09,2.7115261181094007e-09,1.4262200369268342e-09,7.857020562710704e-10,4.39822346716958e-10,2.4852097649443644e-10
63,63,0.02,626,2,100000.0,17.15,2.43,0.81,1.22887045718098,,7.3,2.6559094227267866e-05,626.0,0.0353348924528315,0.0210439467822053,0.0057813884898365,0.0023199866900438,0.000285496559288,379795047.44993055,168650248.34315094,88707374.71907467,48868733.37817288,27355867.054085903,15457392.8402699,19.81290577217492,0.0004949177030864,7077323154.137033,3142727414.5993123,1653025128.3089294,910648573.679171,509765234.179101,288042103.19634634,1.0324478111595273e-08,4.584645874729371e-09,2.4114515309600155e-09,1.328464316457014e-09,7.436512206253938e-10,4.2019903922716424e-10,5.865393901546742e-09,2.6045630262113155e-09,1.3699591350465821e-09,7.547080264927277e-10,4.224724278736465e-10,2.3871743011889543e-10
64,64,0.02,628,2,100000.0,17.15,2.43,0.81,1.22959507691401,,7.1,2.611338908143537e-05,628.0,0.0350470575732186,0.0179807371078111,0.0057262889844748,-0.0010509592273742,-3.482007694444998e-05,373421463.86452574,165820020.6671146,87218719.53199413,48048635.90984108,26896790.753878437,15197992.445395386,21.779236133284662,0.0005172012653584,7395978094.627164,3284228035.026747,1727452226.297533,951650328.2597188,532717303.3192991,301011136.43867195,1.0184399892753333e-08,4.522443309019837e-09,2.3787339609647643e-09,1.3104402659207084e-09,7.335616705969183e-10,4.1449795367709367e-10,5.783721446097015e-09,2.5682958869032203e-09,1.350883190906575e-09,7.441991231341614e-10,4.165897265370577e-10,2.353934182956967e-10
65,65,0.02,630,2,100000.0,17.15,2.43,0.81,1.23040421769492,,,,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66,0.02,632,2,100000.0,17.15,2.43,0.81,1.23117903184959,,7.1,2.669520088297618e-05,632.0,0.036761121666726,0.0217570382305834,0.0064680909872397,-0.0024492124904417,0.0002308272708796,381741372.62655926,169514525.60689873,89161970.94914044,49119169.62467617,27496056.909465466,15536606.913892137,18.835866869104983,0.0005133271337147,7340578012.122139,3259627299.089201,1714512626.6075482,944521926.0352962,528726947.7262799,298756391.8220339,1.04783976292493e-08,4.652994751449863e-09,2.447401963754731e-09,1.3482693453020074e-09,7.547377313375366e-10,4.2646345595965667e-10,5.947483548063911e-09,2.641015421692715e-09,1.3891325210163254e-09,7.652706103802511e-10,4.2838517863677103e-10,2.4205842132679686e-10
67,67,0.02,634,2,100000.0,17.15,2.43,0.81,1.2319261619573,,8.2,3.118876898707054e-05,634.0,0.03232235893922,0.0219569360927197,0.0061124142425324,-0.0009665515179977,-0.0007356061079037,445999396.5151087,198048683.06789795,104170488.4168156,57387334.9362098,32124432.056682665,18151863.550475053,38.75231761294051,0.0007338242389198,10493686616.554989,4659783917.14155,2450972957.9925632,1350236599.6126697,755838966.087527,427085707.0513988,1.228095371914703e-08,5.453430497663191e-09,2.8684185609755997e-09,1.5802066323937432e-09,8.845721909595411e-10,4.9982622828976e-10,6.969380882417147e-09,3.0947950072271942e-09,1.6278134368722564e-09,8.967594981571711e-10,5.019903712510252e-10,2.8364892822145305e-10
68,68,0.02,636,2,100000.0,17.15,2.43,0.81,1.23270341452702,,7.4,2.847014370984792e-05,636.0,0.0314229594355625,0.0225118958111212,0.0067040833740905,0.0016227954285263,0.0006539031729076,404276040.6798405,180785412.55753428,95090279.99089202,52385064.42612018,29324248.021143354,16569623.63913149,22.041938428090692,0.0006211389469835,8820173047.166584,3944232313.34562,2074604082.9250968,1142895662.4497542,639773115.393069,361502867.14443314,1.1168008241799012e-08,4.994144530663641e-09,2.6268413751837102e-09,1.4471221947119842e-09,8.10073837257252e-10,4.5773104202302974e-10,6.336329029031926e-09,2.8334992488980787e-09,1.4903759828849734e-09,8.21045451649207e-10,4.5960696478189305e-10,2.5970024611947744e-10
69,69,0.02,638,2,100000.0,17.15,2.43,0.81,1.23347773841695,,7.7,2.9961072068926127e-05,638.0,0.0425993010176312,0.0194825902835661,0.005858774673138,-0.0005809816729549,-1.7579453945523172e-05,425447223.3787511,190252807.63768092,100069980.71021327,55128372.606824085,30859904.230993915,17437343.94411501,16.725547297195646,0.0004892658936941,6947575690.457654,3106838424.958175,1634148084.938631,900249244.3973297,503943870.5050269,284752750.13002497,1.1791554235648342e-08,5.2729837603075324e-09,2.773506418807426e-09,1.5279197037741507e-09,8.553028776561823e-10,4.832876454329107e-10,6.6881976848694854e-09,2.990848964712762e-09,1.5731394554552167e-09,8.66639700011257e-10,4.851298320715189e-10,2.741219051122564e-10
70,70,0.02,640,2,100000.0,17.15,2.43,0.81,1.23422873606346,,8.5,3.344268291629762e-05,640.0,0.0364783264543144,0.0256970688125334,0.0061507227952018,0.0001474908018982,-0.0006173588333382,474886097.4114262,212361036.5184899,111698560.94043408,61534536.56598763,34445963.403786555,19463641.457285214,20.76233929207533,0.0006730091087734,9556729344.584114,4273607840.711911,2247850423.3035874,1238336760.143294,693199382.036735,391691301.30619407,1.3205966872965964e-08,5.905485186150273e-09,3.106192208148332e-09,1.711195707482914e-09,9.578975971235876e-10,5.412586422581824e-10,7.48790763557824e-09,3.348465738445199e-09,1.7612402466782622e-09,9.702640879904199e-10,5.43136962298985e-10,3.0689874957088275e-10
