,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
180,180,2,25,3000,1000000.0,1050,17.15,2.43,0.81,,33169.75,3.316975,1050.0,0.0015633405291736,0.0135874618480609,0.0015234232035914,-0.0008083505910624,1.2694045684523386e-06,36117198716851.66,42373688047184.055,37654430333151.375,3.3582438924482543,11.139313749968617,121291480423269.56,142302491246053.44,126453926712534.28,0.001657094817339,0.001944149085454,0.0017276246102055,0.0008540929339575,0.0010020452535798,0.0008904451071044
181,181,2,25,3000,1000000.0,1055,17.15,2.43,0.81,,33376.5,3.3376500000000004,1055.0,0.0015714570683939,0.0141333196336324,0.0016053908111692,-0.0008167193851742,8.066486590881738e-07,36047031042822.33,42539376519822.34,37830075345007.64,3.356817023213764,11.203777314571596,121002174780228.88,142795590199333.4,126987473209872.44,0.00166199476957,0.001961332715383,0.001744204322435,0.0008545544877957,0.0010084662747914,0.0008968245018937
182,182,2,25,3000,1000000.0,1060,17.15,2.43,0.81,,33448.25,3.344825,1060.0,0.0015842562158354,0.0136058383656185,0.0015277114496521,-0.0008314458658008,-5.425651831497946e-08,35533085508476.51,42532182014257.4,37852213909639.84,3.345438353726579,11.189862735361285,118873289156744.31,142288244848367.94,126631760369646.5,0.0016458217129101,0.0019700059157489,0.0017532391190555,0.0008444716155379,0.0010108106274465,0.0008995875189148
183,183,2,25,3000,1000000.0,1065,17.15,2.43,0.81,,33180.5,3.31805,1065.0,0.0015909909698165,0.0143578693598559,0.0015345483986929,-0.0008309675259517,6.768335282850038e-07,34916427109766.49,42093863550206.88,37490499036235.91,3.3469817233553307,11.10546178278575,116864738885470.72,140887507104058.28,125480117618626.56,0.0016249474850633,0.0019589724199867,0.0017447401456966,0.0008318109011197,0.0010027983235867,0.000893132784999
184,184,2,25,3000,1000000.0,1070,17.15,2.43,0.81,,33179.75,3.317975,1070.0,0.0015942495801936,0.0134396297497373,0.0015156705067026,-0.0008146719972749,8.257384377848882e-07,34405428119610.82,41995061819047.92,37430941626763.74,3.3558686045631587,11.134604366376657,115459227440736.23,140928849282055.66,125612376848816.95,0.0016089196574921,0.0019638378061557,0.0017504033832211,0.0008216123537536,0.0010028551735274,0.000893862559892
185,185,2,25,3000,1000000.0,1075,17.15,2.43,0.81,,33161.0,3.3161,1075.0,0.0016005295844365,0.0135454013126924,0.0015682927825194,-0.0008175012992493,-1.0954390784601535e-07,33799222555324.938,41873535292411.69,37351112451997.41,3.358346414416292,11.136565744194304,113509020864880.78,140625246140280.2,125437447435380.02,0.0015879571859501,0.0019673050514662,0.0017548322990061,0.0008089954356606,0.0010022567492812,0.0008940110809072
186,186,2,25,3000,1000000.0,1080,17.15,2.43,0.81,,32946.75,3.294675,1080.0,0.0016066475932347,0.0138692115326376,0.0014800766381393,-0.0007789891185401,-4.5936684096138323e-07,33123129147663.742,41505831326552.67,37051492837030.25,3.3610747613176937,11.073730912535366,111330137012720.6,139505234176762.52,124533758742517.7,0.0015633737151235,0.0019590276459391,0.0017487879768022,0.0007946435992529,0.0009957496179869,0.000888887384234
187,187,2,25,3000,1000000.0,1085,17.15,2.43,0.81,,33007.5,3.3007500000000003,1085.0,0.0016160861655407,0.0138494742780023,0.0014932529696612,-0.0007944769179418,-4.225444291583311e-07,32812281858063.09,41485020951110.46,37061406308876.31,3.356889347954609,11.08035877957207,110148255809674.38,139261960498786.02,124412233213010.78,0.0015559860759295,0.0019672546773431,0.0017574831406249,0.0007889464260173,0.000997475858406,0.0008911134000691
188,188,2,25,3000,1000000.0,1090,17.15,2.43,0.81,,32996.25,3.299625,1090.0,0.0016279847032478,0.0138978410233544,0.0014726705177794,-0.000801961102284,-1.3657622656382473e-06,32334018031702.7,41373572388773.32,36990389316081.89,3.3477175793541347,11.046081680350223,108243877480654.6,138505393799074.95,123831908708836.52,0.0015403723300888,0.0019710110275223,0.0017621989362979,0.000779189291556,0.0009970256256782,0.0008913991208058
189,189,2,25,3000,1000000.0,1095,17.15,2.43,0.81,,32932.25,3.293225,1095.0,0.0016363713622808,0.013769254711148,0.0015625278807636,-0.0008250125804396,8.151263964025998e-07,31805127242282.41,41196203201226.055,36860370068534.74,3.3458319668424954,11.018560125243468,106414443838519.28,137835356498404.06,123328410247971.12,0.0015220708562938,0.0019714915713082,0.0017639953019567,0.0007680830178932,0.0009948743119151,0.0008901654147531
190,190,2,25,3000,1000000.0,1100,17.15,2.43,0.81,,33007.5,3.3007500000000003,1100.0,0.001640124536152,0.0138333846769368,0.0015716870440724,-0.0007983400526965,-2.637094314197114e-06,31410552239142.89,41192993993046.03,36886190331738.46,3.3534326148313114,11.06895094968674,105334200420403.16,138139280460430.84,123696563357667.9,0.001510162604753,0.0019804847311342,0.0017734213918524,0.0007601797738896,0.000996928695206,0.0008926979574427
191,191,2,25,3000,1000000.0,1105,17.15,2.43,0.81,,32923.25,3.292325,1105.0,0.0016503650527965,0.0138123811896442,0.0014526658546005,-0.0008146377909324,-3.983144733457618e-06,30864320677118.43,40990757113578.53,36733783776531.29,3.347750301203426,11.021871612453094,103325941366292.95,137226690014840.8,122975419688074.6,0.00149064578162,0.0019797195543677,0.0017741216598369,0.0007484954141579,0.000994073190314,0.0008908366715418
192,192,2,25,3000,1000000.0,1110,17.15,2.43,0.81,,32663.75,3.266375,1110.0,0.0016606186185299,0.0134666841890844,0.0015163006705254,-0.0007881954289805,-5.08664007006877e-06,30158681711576.44,40571340758035.55,36386452055299.18,3.3421336258220764,10.916707406878723,100794766070173.94,135595409639201.64,121608893853927.4,0.0014633710608061,0.0019686180759229,0.0017655573095788,0.000732889150812,0.0009859282232501,0.0008842308229153
193,193,2,25,3000,1000000.0,1115,17.15,2.43,0.81,,32744.25,3.274425000000001,1115.0,0.0016589359604495,0.013530752347135,0.0015544101545128,-0.0007954033624085,4.362291863618307e-06,29769490941916.29,40574763118865.14,36418187018098.03,3.36066051471444,11.004421881406252,100046889917939.44,136360372003669.34,122391288272934.38,0.0014509932941746,0.0019776525340345,0.0017750570626941,0.0008068356147155,0.0010996884026946,0.0009870336838108
194,194,2,25,3000,1000000.0,1120,17.15,2.43,0.81,,32578.5,3.25785,1120.0,0.0016709754862062,0.0135985670545,0.0014598384834563,-0.0007886610286963,-9.002840682840734e-07,29157627912107.24,40273298225079.84,36176193335489.72,3.3513581050136168,10.918212599576725,97717568471151.0,134970128185023.12,121239274331312.78,0.0014274388269773,0.001971616818426,0.0017710392331975,0.0008932330532952,0.0012337574664268,0.0011082441866349
195,195,2,25,3000,1000000.0,1125,17.15,2.43,0.81,,32542.25,3.2542250000000004,1125.0,0.0016745387714535,0.0138378755685879,0.0014878905714064,-0.00082522708411,1.8394661565435935e-06,28664530567196.883,40132515981152.91,36078357965990.97,3.3591987838298194,10.931419280615074,96288364237886.48,134811009987314.16,121192498331358.84,0.0014096668468555,0.0019736404587861,0.001774264713473,0.000881745449845,0.0012345104788742,0.0011098011146499
196,196,2,25,3000,1000000.0,1130,17.15,2.43,0.81,,32332.0,3.2332,1130.0,0.001686831296979,0.013984348539058,0.0015681853438898,-0.0007697369466327,3.3298429163553605e-06,28012933449793.598,39777876333068.7,35788051569837.07,3.349488972611708,10.829559336950648,93828938821164.62,133235454672415.1,119871591002536.3,0.0013837960287973,0.0019649661968586,0.0017678749613815,0.0008652670263009,0.0012286640679374,0.0011054258567543
197,197,2,25,3000,1000000.0,1135,17.15,2.43,0.81,,32337.5,3.23375,1135.0,0.0016881370005989,0.0139521604069135,0.0015124938275218,-0.0008045457624483,-1.4640689329588676e-06,27536319219400.54,39689275957755.08,35736919549353.79,3.361724864719726,10.87087455294296,92568649983423.42,133423158881759.77,120136550237229.22,0.0013661706815413,0.0019691203008311,0.0017730304238531,0.0008539744027551,0.0012308698726854,0.0011082968019548
198,198,2,25,3000,1000000.0,1140,17.15,2.43,0.81,,32353.5,3.2353500000000004,1140.0,0.0016969793061889,0.0136330650110995,0.0015005983084421,-0.0007929595141966,1.4387557870245548e-06,27090694361080.35,39613499239472.98,35697353278442.31,3.35893475735165,10.867268365170403,90995362424673.92,133058410100553.78,119904405397600.92,0.0013500816511265,0.0019741634432582,0.00177899986662,0.0008435553080058,0.0012334928410012,0.001111551126687
199,199,2,25,3000,1000000.0,1145,17.15,2.43,0.81,,32124.5,3.21245,1145.0,0.0017572785704941,0.0131391166795438,0.0015436295681141,-0.000798028737724,9.790310840568217e-07,26415772178297.785,39238373638375.2,35387842251079.375,3.264267495805413,10.48730688890284,86236458012155.94,128096893700159.0,115526517711762.56,0.0013222203712533,0.0019640454425987,0.001771310170426,0.0008344514997195,0.0012395064398684,0.0011178714685657
200,200,2,25,3000,1000000.0,1150,17.15,2.43,0.81,,32118.0,3.2118,1150.0,0.0017131128016103,0.0133213580858141,0.0015350044931202,-0.0007915442643158,-1.280439370392353e-06,25953334052191.53,39135715162653.375,35323850447823.625,3.356521425559389,10.780518624619187,87113270166453.16,131360391742566.84,118565734991601.44,0.001304889667456,0.0019676774568366,0.0017760233568232,0.0008318909562212,0.0012544302571527,0.0011322472737939
201,201,2,25,3000,1000000.0,1155,17.15,2.43,0.81,,31875.0,3.1875,1155.0,0.0018180965598162,0.0139068537917169,0.0014539059712908,-0.0007905990338129,-1.1931368974956737e-06,25283666025464.09,38745618361628.734,35000194166433.984,3.183766846213403,10.149808484852766,80509605632451.42,123375876391443.58,111449495755910.88,0.0012766065730424,0.0019563187959861,0.0017672072509434,0.0008139047446362,0.0012472575213828,0.001126688830115
202,202,2,25,3000,1000000.0,1160,17.15,2.43,0.81,,31856.25,3.185625,1160.0,0.0018230861892902,0.0127065722073399,0.0015467875048334,-0.0007843354993903,-8.165323969784939e-07,24789666315995.883,38628880302329.01,34923237699342.09,3.189831449256058,10.159610896821418,79059325574277.77,123195414793502.69,111377361203067.05,0.0012570823162881,0.0019588679293651,0.0017709550414981,0.0008014427559137,0.0012488605490983,0.001129058193459
203,203,2,25,3000,1000000.0,1165,17.15,2.43,0.81,,31631.75,3.1631750000000003,1165.0,0.0017379645682921,0.0126229644982363,0.0015695218976205,-0.0007790097584037,-2.195687130609119e-06,24139210823170.76,38263367138760.84,34621152894418.9,3.351645054121381,10.601711973254329,80905090742345.88,128243678434492.9,116036416312290.52,0.0012295092156464,0.001948910544897,0.0017633976044956,0.0007837075325771,0.0012422646816452,0.0011240159634306
204,204,2,25,3000,1000000.0,1170,17.15,2.43,0.81,,31466.75,3.146675,1170.0,0.0017479104689641,0.0131625778530522,0.0015132910732099,-0.0007454741387792,-4.983945916042878e-06,23540019113213.074,37970976324662.99,34384880422143.56,3.346875876782195,10.53142487255278,78784730799736.22,127082868265921.48,115080770946321.38,0.0012041799256897,0.0019423895634535,0.0017589443131908,0.000767493360673,0.0012379969653931,0.0011210767206522
205,205,2,25,3000,1000000.0,1175,17.15,2.43,0.81,,31383.0,3.1383,1175.0,0.0017545257135793,0.0131537928026907,0.0015790443647448,-0.0007919019588439,-1.7853339086404326e-06,23005357269493.54,37777363599890.3,34237832978338.72,3.348485552029982,10.50855022717325,77033091916176.94,126496932364539.28,114644867451308.4,0.0011817720886003,0.0019406016329274,0.0017587779626277,0.0007531677165832,0.0012367854299222,0.0011209054561934
206,206,2,25,3000,1000000.0,1180,17.15,2.43,0.81,,31135.0,3.1135,1180.0,0.0018088533136051,0.0133692400114438,0.0014703940855733,-0.0007860352183898,-1.2730431051633184e-06,22355279895219.92,37387012895274.66,33912181130039.938,3.2680387483201025,10.174946675977257,73057260594318.0,122181102483858.6,110825320271154.16,0.0011533492277997,0.0019288634566246,0.0017495906158482,0.0007349286414828,0.0012290960670147,0.0011148611569364
207,207,2,25,3000,1000000.0,1185,17.15,2.43,0.81,,31152.5,3.11525,1185.0,0.0017707424385093,0.0123050319996675,0.0015970283539349,-0.0008067303562138,1.075754463601212e-06,21899291968215.477,37316155251690.57,33876119210854.043,3.3460689933556518,10.42385137852641,73276611755600.72,124862549189195.16,113351940272910.94,0.0011346113776372,0.0019333654430333,0.0017551357524534,0.0007228825118904,0.0012317839353705,0.0011182304059777
208,208,2,25,3000,1000000.0,1190,17.15,2.43,0.81,,31004.75,3.1004750000000003,1190.0,0.0018205246749971,0.0126924799997388,0.0014777370151765,-0.0007961160896272,1.128818974052584e-06,21329107895272.76,37047736309138.95,33660590188102.59,3.273343503163759,10.149685515191877,69822765046199.23,121279117744060.42,110190988369522.28,0.0011096513152548,0.0019274162578437,0.001751199269931,0.0007069524169394,0.0012279457188027,0.0011156788978671
209,209,2,25,3000,1000000.0,1195,17.15,2.43,0.81,,30888.5,3.08885,1195.0,0.0017836660460943,0.0126513930311219,0.0014640049381838,-0.0007466509967958,-3.93362407184481e-06,20784564262014.094,36817735440939.94,33479726563823.11,3.349858505174466,10.347268884042204,69625742608645.33,123334900791212.2,112152980209491.62,0.0010859442737441,0.0019236395081606,0.0017492364473066,0.0006916683337386,0.0012252198989327,0.0011141377030812
210,210,2,25,3000,1000000.0,1200,17.15,2.43,0.81,,30810.25,3.081025,1200.0,0.0017888594917394,0.0131989229635447,0.0015929710328693,-0.0007795831833219,3.864838496947905e-06,20248299740094.445,36633602484919.78,33340394906219.867,3.3540950551763475,10.33403946787974,67914648103016.09,122872451190684.44,111826731959517.66,0.001062352189575,0.0019220274448434,0.0017492452198238,0.0006765376985126,0.001224004653798,0.0011139717569812
211,211,2,25,3000,1000000.0,1205,17.15,2.43,0.81,,30622.5,3.06225,1205.0,0.0017980063950062,0.0131126867723723,0.0015529940496504,-0.0007437694319039,1.8457636366588944e-06,19653799920308.637,36320057688223.19,33083041757613.6,3.3509660649942505,10.2615636766272,65859652010756.03,121708085462152.2,110860883210798.8,0.0010355713549489,0.001913727192936,0.0017431667421913,0.0006592712828081,0.0012183278104423,0.0011097446533075
212,212,2,25,3000,1000000.0,1210,17.15,2.43,0.81,,30338.75,3.033875,1210.0,0.0018524958373973,0.0130112695179857,0.0014554038189083,-0.000733023360877,-4.046958362850226e-06,19002478287212.76,35894041833661.76,32722808865667.47,3.271793957988524,9.92593477354196,62170445392285.84,117434606897025.48,107059277790843.7,0.0010054073752401,0.001899127779087,0.0017313401375786,0.0006399541410481,0.0012088181532544,0.0011020192589511
213,213,2,25,3000,1000000.0,1215,17.15,2.43,0.81,,30258.75,3.025875,1215.0,0.0019118584498868,0.0131610432978664,0.001451774618668,-0.0007426996274475,4.041902629002353e-06,18479882870826.99,35710157129450.33,32582980469385.902,3.2021151680995747,9.687834772715396,59166373981643.44,114331921172493.77,104319752531093.78,0.0009817256014176,0.0018970669743786,0.0017309387900821,0.0006247699483352,0.0012072929888551,0.0011015690503431
214,214,2,25,3000,1000000.0,1220,17.15,2.43,0.81,,30185.5,3.01855,1220.0,0.0018200317725245,0.012837347378404,0.0015851327026599,-0.0007524099835602,-5.259324372264364e-07,17975265993876.703,35534690502009.805,32450691724047.56,3.351598464653653,10.116962660953975,60245844819786.445,119097956627317.44,108761636048539.0,0.0009589183022144,0.0018956528986838,0.0017311322249311,0.0006100776202022,0.0012060416476436,0.0011013712279788
215,215,2,25,3000,1000000.0,1225,17.15,2.43,0.81,,29976.25,2.997625,1225.0,0.0019271064447252,0.0128899796558771,0.001581802115277,-0.0007500018447569,-1.0991312448585592e-06,17373276891164.254,35199956355632.92,32172697089919.586,3.185838822536212,9.550132706760667,55349518322644.44,112143531785489.52,102498987279311.06,0.0009306026427298,0.0018854918743157,0.0017233361974938,0.0005919012011646,0.0011992496624766,0.0010961120444648
216,216,2,25,3000,1000000.0,1230,17.15,2.43,0.81,,29786.5,2.97865,1230.0,0.0018388258425261,0.0128204299492472,0.0015570724413314,-0.0007566614600388,8.858616885113948e-08,16788942814080.16,34889296997717.4,31916337295299.09,3.344536624708978,9.962169980999438,56151042289341.0,116688132949099.12,106744994311745.69,0.0009029071366885,0.0018763418043729,0.0017164564225399,0.0005741890330882,0.0011932288965477,0.0010915524017352
217,217,2,25,3000,1000000.0,1235,17.15,2.43,0.81,,29571.25,2.957125,1235.0,0.0018427808391265,0.0127575463758452,0.0015779890270919,-0.0007587794740682,1.005096521575121e-06,16196696019074.18,34549963528630.43,31633370867045.824,3.350928959461792,9.909086001704557,54273814531503.34,115774125192866.23,106000859769327.44,0.0008746291089873,0.001865714080267,0.0017082167216775,0.0005560123727372,0.0011860571549232,0.0010859341666195
218,218,2,25,3000,1000000.0,1240,17.15,2.43,0.81,,29468.25,2.946825,1240.0,0.0019539081302468,0.0129326775350086,0.0015312528698767,-0.000719343841874,7.475201086678925e-08,16060196250000.0,34342717368272.664,31471045602132.258,3.1810504740592,9.37335329475636,51084775456422.16,109238391487375.4,100104087953704.1,0.0008707692242751,0.001862030880368,0.0017063314507191,0.0005534029471964,0.0011833828622322,0.0010844306704891
219,219,2,25,3000,1000000.0,1245,17.15,2.43,0.81,,29190.25,2.9190250000000004,1245.0,0.0018560205426183,0.0120546824931086,0.0014453622891922,-0.0007056058725539,2.846632008318808e-06,15908686250000.0,33932647326831.95,31122500706772.367,3.35398500532087,9.790346239432314,53357387004906.12,113809359683535.48,104384189157776.44,0.0008661277320574,0.0018474188509371,0.0016944240730823,0.0005502060849309,0.0011735695043354,0.0010763798467102
220,220,2,25,3000,1000000.0,1250,17.15,2.43,0.81,,29176.0,2.9176,1250.0,0.0019106438674611,0.0130925588365747,0.0015615413515603,-0.0007334417148525,-4.56995297553621e-07,15900920000000.0,33830039341549.52,31055681884169.523,3.277449914761289,9.561407442877217,52109670563680.82,110866050847655.78,101774070438348.5,0.0008691816352178,0.0018492294102713,0.0016975765152512,0.0005519753673547,0.0011743564770578,0.0010780490321609
221,221,2,25,3000,1000000.0,1255,17.15,2.43,0.81,,28899.25,2.8899250000000003,1255.0,0.0018739333343091,0.0133207334166214,0.0015004803613231,-0.0007180566635002,-2.2609854749413521e-07,15750091250000.0,33423916630817.46,30709966247005.645,3.348594625814274,9.677327937442763,52741437259063.06,111924773892114.05,102836722171015.52,0.0008642540523705,0.0018340690816175,0.0016851466036514,0.0005487196180933,0.0011644604769414,0.0010699087823199
222,222,2,25,3000,1000000.0,1260,17.15,2.43,0.81,,28865.75,2.886575,1260.0,0.0019336953200194,0.0127310194807097,0.0015766908440233,-0.0007276642472839,2.862479193087536e-06,15731833750000.0,33300043780876.297,30623290695175.37,3.264483354954133,9.425063928683672,51366598411326.01,108729217658548.38,99989251105095.77,0.0008667867369397,0.0018347534526149,0.001687270704601,0.0005500756571815,0.0011643616223023,0.0010707668935423
223,223,2,25,3000,1000000.0,1265,17.15,2.43,0.81,,28534.5,2.85345,1265.0,0.0018939682154268,0.0127575849348532,0.0015158040671775,-0.0007049252860366,8.986880121684927e-07,15551302500000.0,32833756905679.08,30221381522780.645,3.339555693078405,9.5292430595578,51934374674590.01,109650020190523.84,100925858215916.1,0.0008602400514391,0.0018162409694933,0.001671734106884,0.0005457009037523,0.0011521485622837,0.0010604793527504
224,224,2,25,3000,1000000.0,1270,17.15,2.43,0.81,,28362.25,2.836225,1270.0,0.0020009144789127,0.0122564040698953,0.0015930312631568,-0.0007506127424755,-1.0004244384310232e-06,15457426250000.0,32551911190233.6,29988762905634.72,3.1821338076966974,9.026693497512142,49195479561441.17,103601133574548.69,95443545952357.86,0.0008583638959596,0.0018076350395126,0.0016653012569082,0.0005443464905638,0.0011463434035501,0.0010560799437121
225,225,2,25,3000,1000000.0,1275,17.15,2.43,0.81,,28186.75,2.8186750000000003,1275.0,0.0020069204539367,0.0124513885333925,0.0015579938742663,-0.0007329573997806,-3.26910075235318e-06,15361778750000.0,32267360923343.227,29753323235393.52,3.1842872643466635,8.976248915030054,48920556586913.8,102757452873794.52,94751340757710.48,0.0008564423649011,0.0017989541021288,0.0016587927042882,0.0005428746673687,0.0011403062830941,0.0010514619249107
226,226,2,25,3000,1000000.0,1280,17.15,2.43,0.81,,28039.75,2.8039750000000003,1280.0,0.0020118264532129,0.0130966739911855,0.001493710371356,-0.000723967985942,8.171528418707734e-07,15281663750000.0,32016387700658.062,29548538196904.38,3.205382976624422,8.984389575807011,48964923188148.2,102585686360537.48,94678297258928.12,0.0008552855748833,0.0017918961579198,0.0016537753278797,0.0005419433273399,0.0011354174495496,0.0010478985384338
227,227,2,25,3000,1000000.0,1285,17.15,2.43,0.81,,27963.0,2.7963000000000005,1285.0,0.0020710108793764,0.0129888624916236,0.0015066203980095,-0.0007102700278676,-6.917514517089459e-07,15239835000000.0,31846287313220.5,29418179148985.117,3.108118345587518,8.69082966727924,47365021686671.86,98977455414095.5,91430956658919.08,0.0008562135624201,0.0017892072394687,0.0016527898083586,0.0005423177931269,0.0011332674044694,0.0010468618586678
228,228,2,25,3000,1000000.0,1290,17.15,2.43,0.81,,27638.5,2.76385,1290.0,0.0019308721993524,0.012169990745807,0.0015104474439737,-0.0007606651791103,-5.606955736212063e-06,15062982500000.0,31395214657686.67,29027887320273.125,3.3404605145919275,9.232530008423886,50317288545910.19,104874454636829.66,96966492669851.4,0.0008496015700682,0.0017707929797966,0.0016372679609147,0.0005378733748263,0.0011210694868249,0.0010365362714212
229,229,2,25,3000,1000000.0,1295,17.15,2.43,0.81,,27477.75,2.747775,1295.0,0.001926396448482,0.0119835302220661,0.0015526928689713,-0.0007121344303135,-1.1039472477192636e-06,14975373750000.0,31131580482491.22,28810435480748.543,3.361265944756425,9.236069672833462,50336579716942.37,104642281977858.92,96840239613820.9,0.0008479340260479,0.0017627290521384,0.0016313014257415,0.000536553664776,0.0011154154732299,0.0010322510141684
230,230,2,25,3000,1000000.0,1300,17.15,2.43,0.81,,27241.75,2.724175,1300.0,0.0020489145471173,0.0123746944445519,0.0016061437586209,-0.0007236792321718,-1.921045503051575e-06,14846753750000.0,30783860056122.77,28514785949289.52,3.195632844284925,8.702601014305067,47429175527962.63,98341571943299.98,91092828149799.08,0.0008439589226341,0.0017498985842266,0.0016209137993486,0.000533750615655,0.0011067001267663,0.0010251254120588
231,231,2,25,3000,1000000.0,1305,17.15,2.43,0.81,,26957.75,2.6957750000000003,1305.0,0.0019490239326955,0.0124762257274356,0.0015216305283237,-0.0007208378872805,-1.121956765160048e-06,14691973750000.0,30304606413665.227,28169813450163.64,3.3478513622773423,9.02511359232536,49186869078173.21,101455987704478.42,94308970986948.72,0.0008383419406751,0.0017292178018102,0.0016074039116947,0.0005333788495957,0.0011001813902895,0.0010226796580938
232,232,2,25,3000,1000000.0,1310,17.15,2.43,0.81,,26850.25,2.685025,1310.0,0.0021741027434813,0.0121829810922466,0.001505345586674,-0.0007130271629634,-1.2888502600346725e-06,14633386250000.0,30025392170816.047,28009969419375.6,3.0415496165188274,8.163821362954527,44492826428102.17,91292236770680.22,85164341755328.75,0.00083813666914,0.0017197237709538,0.0016042891283535,0.0005365265561352,0.0011008675629004,0.0010269729899346
233,233,2,25,3000,1000000.0,1315,17.15,2.43,0.81,,26586.75,2.658675,1315.0,0.0020134776875692,0.0122913465092108,0.0015264397292405,-0.000729189196392,4.087753513154254e-07,14489778750000.0,29573918575316.957,27688043889352.684,3.2731124536516747,8.700666737828147,47418633721163.39,96782348220635.52,90610714925147.6,0.0008331095856221,0.0017003927716636,0.0015919618352589,0.0005329054363436,0.0010876702988146,0.0010183115536086
234,234,2,25,3000,1000000.0,1320,17.15,2.43,0.81,,26525.5,2.65255,1320.0,0.0021209141912094,0.0126765775302653,0.0014635784948547,-0.0006952539461453,1.2690023180355658e-06,14456397500000.0,29396319634698.258,27577320805069.277,3.1307375129646577,8.30189784936383,45245343279032.88,92004012272912.16,86310946177384.4,0.0008343201309782,0.0016965458543803,0.0015915662187701,0.0005333283221426,0.0010844949322916,0.0010173880618707
235,235,2,25,3000,1000000.0,1325,17.15,2.43,0.81,,26311.5,2.63115,1325.0,0.0020887646178948,0.0124190917421828,0.001502887602055,-0.0007037467273157,2.9827454083630275e-08,14339767500000.0,29081563522705.69,27308278058552.61,3.181411372736373,8.368380872801788,45607675756769.74,92494004497873.77,86854064486762.25,0.0008306630031173,0.0016846144047398,0.001581892890668,0.0005357856635779,0.0010865925692237,0.0010203362000654
236,236,2,25,3000,1000000.0,1330,17.15,2.43,0.81,,26025.0,2.6025,1330.0,0.0022045517468995,0.0126662431798652,0.0016120611574466,-0.0006750846298359,1.8700236930597395e-06,14183625000000.0,28688150664815.03,26964874352026.305,3.032071562659884,7.885765884975136,42977424073114.5,86927200697646.55,81705547073141.23,0.0008247185463463,0.0016680961258952,0.0015678948067235,0.0005368111800771,0.001085767567361,0.0010205463005081
237,237,2,25,3000,1000000.0,1335,17.15,2.43,0.81,,25780.75,2.578075,1335.0,0.0021563464029554,0.0124757544250279,0.0015474904875951,-0.0006879173083065,1.5572753018196808e-06,14050508750000.0,28342876512430.44,26666185611365.48,3.1016178449200567,7.995490339336545,43575422349384.17,87900932030350.66,82700941377821.78,0.0008200196870351,0.0016541548168068,0.0015562993175925,0.0005337203615491,0.001076627940576,0.0010129374301579
238,238,2,25,3000,1000000.0,1340,17.15,2.43,0.81,,25622.25,2.562225,1340.0,0.0021699618305319,0.0124049900698462,0.0015223124134411,-0.0006949695975028,-8.443464009780783e-07,13964126250000.0,28093062097430.75,26456904587528.12,3.1095440811877517,7.967970550017492,43425439497595.33,87363401517095.81,82275302363393.81,0.0008180905201862,0.0016458364364125,0.0015499818928184,0.0005323885688469,0.0010710605774262,0.0010086813394052
239,239,2,25,3000,1000000.0,1345,17.15,2.43,0.81,,25171.75,2.517175,1345.0,0.0021730501330238,0.0125839688044725,0.0015771937383915,-0.0006842471607282,-2.9538010954866126e-06,13718603750000.0,27524885454660.605,25947189148962.11,3.10190129605367,7.809412415264807,42561297663193.21,85394611895624.36,80499886214160.33,0.000806675888505,0.0016185073812731,0.0015257363097863,0.0005249171124324,0.0010531890603585,0.0009928214162327
240,240,2,25,3000,1000000.0,1350,17.15,2.43,0.81,,25090.75,2.509075,1350.0,0.0022359353767455,0.0125012997974271,0.0015633460913629,-0.0006976897431149,1.2491253253190734e-06,13674458750000.0,27362318294450.984,25819296974076.29,3.034912725347432,7.616414902233407,41509461217172.08,83059601174739.81,78375687549612.72,0.0008069509288323,0.0016146926592405,0.0015236365881778,0.0005251247580682,0.0010507641316742,0.0009915092308134
241,241,2,25,3000,1000000.0,1355,17.15,2.43,0.81,,25000.0,2.5,1355.0,0.0021396755985278,0.0123962233869523,0.001608449934468,-0.0007124406940003,-2.378032908211542e-06,13625000000000.0,27189624898403.598,25681675604170.68,3.17521193318691,7.937489997985727,43259320489022.21,86326950272024.88,81539217295847.52,0.0008070397682221,0.0016105033817288,0.0015211841120842,0.0005266341602938,0.001050934699235,0.0009926493700361
242,242,2,25,3000,1000000.0,1360,17.15,2.43,0.81,,24617.75,2.4617750000000003,1360.0,0.0022553157432411,0.012509270037099,0.0015548824991943,-0.0006977120700252,2.0217491591949838e-06,13416673750000.0,26701295391206.617,25245442847699.164,3.015118476150275,7.422531295461006,40452795560262.48,80507439010705.62,76117878199599.58,0.0007976033685258,0.0015873564152241,0.0015008079223252,0.0005219825372617,0.0010388275198595,0.0009821868338967
