"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"	"Harmonic Energy (eV)"	"Harmonic: 9"	"Harmonic Energy (eV)"	"Harmonic: 11"	"Harmonic Energy (eV)"	"Harmonic: 13"	"Harmonic Energy (eV)"	"Harmonic: 15"	"Harmonic Energy (eV)"	"Harmonic: 17"	"Harmonic Energy (eV)"	"Harmonic: 19"
3.48224e+3	2.59730e+13	1.04467e+4	2.95552e+8	1.74112e+4	3.60251e+3	2.43757e+4	4.44524e-2	3.13401e+4	5.50739e-7	3.83046e+4	6.83609e-12	4.52691e+4	8.49397e-17	5.22335e+4	1.05603e-21	5.91980e+4	1.31346e-26	6.61625e+4	1.63812e-31
3.48202e+3	2.66045e+13	1.04460e+4	3.17654e+8	1.74101e+4	4.06273e+3	2.43741e+4	5.26019e-2	3.13381e+4	6.83827e-7	3.83022e+4	8.90640e-12	4.52662e+4	1.16118e-16	5.22302e+4	1.51482e-21	5.91943e+4	1.97694e-26	6.61583e+4	2.58727e-31
3.48179e+3	2.72436e+13	1.04454e+4	3.41114e+8	1.74090e+4	4.57515e+3	2.43725e+4	6.21200e-2	3.13361e+4	8.46876e-7	3.82997e+4	1.15670e-11	4.52633e+4	1.58147e-16	5.22269e+4	2.16354e-21	5.91905e+4	2.96103e-26	6.61541e+4	4.06408e-31
3.48157e+3	2.78901e+13	1.04447e+4	3.65998e+8	1.74078e+4	5.14495e+3	2.43710e+4	7.32160e-2	3.13341e+4	1.04615e-6	3.82972e+4	1.49759e-11	4.52604e+4	2.14601e-16	5.22235e+4	3.07707e-21	5.91866e+4	4.41382e-26	6.61498e+4	6.34979e-31
3.48134e+3	2.85441e+13	1.04440e+4	3.92373e+8	1.74067e+4	5.77776e+3	2.43694e+4	8.61281e-2	3.13320e+4	1.28912e-6	3.82947e+4	1.93309e-11	4.52574e+4	2.90170e-16	5.22201e+4	4.35831e-21	5.91827e+4	6.54872e-26	6.61454e+4	9.86935e-31
3.48111e+3	2.92055e+13	1.04433e+4	4.20309e+8	1.74055e+4	6.47970e+3	2.43677e+4	1.01127e-1	3.13300e+4	1.58468e-6	3.82922e+4	2.48787e-11	4.52544e+4	3.90981e-16	5.22166e+4	6.14822e-21	5.91788e+4	9.67197e-26	6.61410e+4	1.52617e-30
3.48087e+3	2.98745e+13	1.04426e+4	4.49880e+8	1.74044e+4	7.25739e+3	2.43661e+4	1.18520e-1	3.13279e+4	1.94341e-6	3.82896e+4	3.19264e-11	4.52513e+4	5.25022e-16	5.22131e+4	8.63913e-21	5.91748e+4	1.42212e-25	6.61366e+4	2.34828e-30
3.48064e+3	3.05509e+13	1.04419e+4	4.81160e+8	1.74032e+4	8.11798e+3	2.43645e+4	1.38654e-1	3.13257e+4	2.37784e-6	3.82870e+4	4.08551e-11	4.52483e+4	7.02667e-16	5.22095e+4	1.20926e-20	5.91708e+4	2.08191e-25	6.61321e+4	3.59567e-30
3.48040e+3	3.12348e+13	1.04412e+4	5.14228e+8	1.74020e+4	9.06923e+3	2.43628e+4	1.61925e-1	3.13236e+4	2.90283e-6	3.82844e+4	5.21366e-11	4.52452e+4	9.37358e-16	5.22060e+4	1.68630e-20	5.91667e+4	3.03483e-25	6.61275e+4	5.47949e-30
3.48016e+3	3.19262e+13	1.04405e+4	5.49164e+8	1.74008e+4	1.01195e+4	2.43611e+4	1.88777e-1	3.13214e+4	3.53591e-6	3.82817e+4	6.63541e-11	4.52420e+4	1.24645e-15	5.22023e+4	2.34287e-20	5.91626e+4	4.40550e-25	6.61229e+4	8.31142e-30
3.47991e+3	3.26250e+13	1.04397e+4	5.86051e+8	1.73996e+4	1.12779e+4	2.43594e+4	2.19711e-1	3.13192e+4	4.29775e-6	3.82790e+4	8.42257e-11	4.52388e+4	1.65230e-15	5.21987e+4	3.24340e-20	5.91585e+4	6.36918e-25	6.61183e+4	1.25496e-29
3.47966e+3	3.33312e+13	1.04390e+4	6.24974e+8	1.73983e+4	1.25541e+4	2.43576e+4	2.55295e-1	3.13170e+4	5.21271e-6	3.82763e+4	1.06635e-10	4.52356e+4	2.18362e-15	5.21950e+4	4.47426e-20	5.91543e+4	9.17144e-25	6.61136e+4	1.88645e-29
3.47941e+3	3.40449e+13	1.04382e+4	6.66023e+8	1.73971e+4	1.39587e+4	2.43559e+4	2.96164e-1	3.13147e+4	6.30938e-6	3.82736e+4	1.34665e-10	4.52324e+4	2.87718e-15	5.21912e+4	6.15097e-20	5.91500e+4	1.31551e-24	6.61089e+4	2.82335e-29
3.47916e+3	3.47661e+13	1.04375e+4	7.09288e+8	1.73958e+4	1.55029e+4	2.43541e+4	3.43034e-1	3.13125e+4	7.62130e-6	3.82708e+4	1.69643e-10	4.52291e+4	3.77994e-15	5.21874e+4	8.42751e-20	5.91458e+4	1.87969e-24	6.61041e+4	4.20752e-29
3.47891e+3	3.54947e+13	1.04367e+4	7.54864e+8	1.73945e+4	1.71990e+4	2.43523e+4	3.96710e-1	3.13102e+4	9.18778e-6	3.82680e+4	2.13188e-10	4.52258e+4	4.95174e-15	5.21836e+4	1.15085e-19	5.91414e+4	2.67580e-24	6.60992e+4	6.24408e-29
3.47865e+3	3.62307e+13	1.04359e+4	8.02848e+8	1.73932e+4	1.90600e+4	2.43505e+4	4.58091e-1	3.13078e+4	1.10547e-5	3.82651e+4	2.67275e-10	4.52224e+4	6.46863e-15	5.21797e+4	1.56651e-19	5.91370e+4	3.79511e-24	6.60943e+4	9.22846e-29
3.47839e+3	3.69742e+13	1.04352e+4	8.53340e+8	1.73919e+4	2.11001e+4	2.43487e+4	5.28186e-1	3.13055e+4	1.32757e-5	3.82623e+4	3.34305e-10	4.52191e+4	8.42698e-15	5.21758e+4	2.12553e-19	5.91326e+4	5.36333e-24	6.60894e+4	1.35845e-28
3.47813e+3	3.77250e+13	1.04344e+4	9.06443e+8	1.73906e+4	2.33344e+4	2.43469e+4	6.08124e-1	3.13031e+4	1.59132e-5	3.82594e+4	4.17194e-10	4.52156e+4	1.09487e-14	5.21719e+4	2.87509e-19	5.91282e+4	7.55291e-24	6.60844e+4	1.99182e-28
3.47786e+3	3.84833e+13	1.04336e+4	9.62264e+8	1.73893e+4	2.57790e+4	2.43450e+4	6.99165e-1	3.13008e+4	1.90398e-5	3.82565e+4	5.19472e-10	4.52122e+4	1.41874e-14	5.21679e+4	3.87715e-19	5.91236e+4	1.05997e-23	6.60794e+4	2.90925e-28
3.47759e+3	3.92490e+13	1.04328e+4	1.02091e+9	1.73880e+4	2.84514e+4	2.43432e+4	8.02715e-1	3.12983e+4	2.27400e-5	3.82535e+4	6.45408e-10	4.52087e+4	1.83367e-14	5.21639e+4	5.21287e-19	5.91191e+4	1.48253e-23	6.60743e+4	4.23319e-28
3.47732e+3	4.00222e+13	1.04320e+4	1.08250e+9	1.73866e+4	3.13701e+4	2.43413e+4	9.20343e-1	3.12959e+4	2.71115e-5	3.82506e+4	8.00155e-10	4.52052e+4	2.36395e-14	5.21598e+4	6.98825e-19	5.91145e+4	2.06667e-23	6.60691e+4	6.13683e-28
3.47705e+3	4.08027e+13	1.04311e+4	1.14714e+9	1.73852e+4	3.45552e+4	2.43393e+4	1.05379e+0	3.12934e+4	3.22678e-5	3.82475e+4	9.89918e-10	4.52016e+4	3.03999e-14	5.21557e+4	9.34143e-19	5.91098e+4	2.87162e-23	6.60639e+4	8.86423e-28
3.47677e+3	4.15906e+13	1.04303e+4	1.21496e+9	1.73839e+4	3.80279e+4	2.43374e+4	1.20501e+0	3.12910e+4	3.83398e-5	3.82445e+4	1.22216e-9	4.51981e+4	3.89984e-14	5.21516e+4	1.24519e-18	5.91052e+4	3.97736e-23	6.60587e+4	1.27582e-27
3.47650e+3	4.23859e+13	1.04295e+4	1.28608e+9	1.73825e+4	4.18111e+4	2.43355e+4	1.37615e+0	3.12885e+4	4.54790e-5	3.82415e+4	1.50582e-9	4.51944e+4	4.99093e-14	5.21474e+4	1.65522e-18	5.91004e+4	5.49165e-23	6.60534e+4	1.82985e-27
3.47621e+3	4.31886e+13	1.04286e+4	1.36062e+9	1.73811e+4	4.59291e+4	2.43335e+4	1.56960e+0	3.12859e+4	5.38599e-5	3.82384e+4	1.85165e-9	4.51908e+4	6.37228e-14	5.21432e+4	2.19432e-18	5.90956e+4	7.55921e-23	6.60481e+4	2.61549e-27
3.47593e+3	4.39986e+13	1.04278e+4	1.43871e+9	1.73797e+4	5.04079e+4	2.43315e+4	1.78803e+0	3.12834e+4	6.36834e-5	3.82352e+4	2.27245e-9	4.51871e+4	8.11722e-14	5.21390e+4	2.90126e-18	5.90908e+4	1.03739e-22	6.60427e+4	3.72586e-27
3.47564e+3	4.48161e+13	1.04269e+4	1.52049e+9	1.73782e+4	5.52753e+4	2.43295e+4	2.03438e+0	3.12808e+4	7.51807e-5	3.82321e+4	2.78355e-9	4.51834e+4	1.03166e-13	5.21347e+4	3.82596e-18	5.90860e+4	1.41944e-22	6.60373e+4	5.29009e-27
3.47536e+3	4.56409e+13	1.04261e+4	1.60610e+9	1.73768e+4	6.05609e+4	2.43275e+4	2.31189e+0	3.12782e+4	8.86172e-5	3.82289e+4	3.40319e-9	4.51796e+4	1.30828e-13	5.21303e+4	5.03246e-18	5.90811e+4	1.93657e-22	6.60318e+4	7.48668e-27
3.47506e+3	4.64731e+13	1.04252e+4	1.69567e+9	1.73753e+4	6.62963e+4	2.43255e+4	2.62418e+0	3.12756e+4	1.04297e-4	3.82257e+4	4.15310e-9	4.51758e+4	1.65545e-13	5.21260e+4	6.60278e-18	5.90761e+4	2.63458e-22	6.60262e+4	1.05616e-26
3.47477e+3	4.73126e+13	1.04243e+4	1.78935e+9	1.73739e+4	7.25150e+4	2.43234e+4	2.97521e+0	3.12729e+4	1.22570e-4	3.82225e+4	5.05907e-9	4.51720e+4	2.09026e-13	5.21216e+4	8.64170e-18	5.90711e+4	3.57413e-22	6.60206e+4	1.48529e-26
3.47447e+3	4.81595e+13	1.04234e+4	1.88729e+9	1.73724e+4	7.92528e+4	2.43213e+4	3.36938e+0	3.12703e+4	1.43834e-4	3.82192e+4	6.15170e-9	4.51682e+4	2.63373e-13	5.21171e+4	1.12828e-17	5.90661e+4	4.83543e-22	6.60150e+4	2.08237e-26
3.47417e+3	4.90137e+13	1.04225e+4	1.98964e+9	1.73709e+4	8.65477e+4	2.43192e+4	3.81153e+0	3.12676e+4	1.68546e-4	3.82159e+4	7.46724e-9	4.51643e+4	3.31166e-13	5.21126e+4	1.46960e-17	5.90610e+4	6.52418e-22	6.60093e+4	2.91067e-26
3.47387e+3	4.98753e+13	1.04216e+4	2.09655e+9	1.73694e+4	9.44403e+4	2.43171e+4	4.30697e+0	3.12649e+4	1.97226e-4	3.82126e+4	9.04853e-9	4.51603e+4	4.15562e-13	5.21081e+4	1.90969e-17	5.90558e+4	8.77935e-22	6.60036e+4	4.05638e-26
3.47357e+3	5.07442e+13	1.04207e+4	2.20819e+9	1.73678e+4	1.02973e+5	2.43150e+4	4.86159e+0	3.12621e+4	2.30468e-4	3.82093e+4	1.09462e-8	4.51564e+4	5.20427e-13	5.21035e+4	2.47586e-17	5.90507e+4	1.17832e-21	6.59978e+4	5.63659e-26
3.47326e+3	5.16204e+13	1.04198e+4	2.32472e+9	1.73663e+4	1.12193e+5	2.43128e+4	5.48183e+0	3.12594e+4	2.68946e-4	3.82059e+4	1.32198e-8	4.51524e+4	6.50476e-13	5.20989e+4	3.20262e-17	5.90454e+4	1.57744e-21	6.59920e+4	7.80997e-26
3.47295e+3	5.25040e+13	1.04189e+4	2.44631e+9	1.73648e+4	1.22147e+5	2.43107e+4	6.17478e+0	3.12566e+4	3.13430e-4	3.82025e+4	1.59397e-8	4.51484e+4	8.11456e-13	5.20943e+4	4.13351e-17	5.90402e+4	2.10643e-21	6.59861e+4	1.07909e-25
3.47264e+3	5.33949e+13	1.04179e+4	2.57314e+9	1.73632e+4	1.32887e+5	2.43085e+4	6.94823e+0	3.12538e+4	3.64792e-4	3.81990e+4	1.91883e-8	4.51443e+4	1.01036e-12	5.20896e+4	5.32331e-17	5.90349e+4	2.80584e-21	6.59802e+4	1.48684e-25
3.47232e+3	5.42931e+13	1.04170e+4	2.70537e+9	1.73616e+4	1.44468e+5	2.43063e+4	7.81071e+0	3.12509e+4	4.24023e-4	3.81956e+4	2.30627e-8	4.51402e+4	1.25567e-12	5.20849e+4	6.84086e-17	5.90295e+4	3.72838e-21	6.59742e+4	2.04309e-25
3.47201e+3	5.51986e+13	1.04160e+4	2.84319e+9	1.73600e+4	1.56948e+5	2.43041e+4	8.77158e+0	3.12481e+4	4.92245e-4	3.81921e+4	2.76763e-8	4.51361e+4	1.55769e-12	5.20801e+4	8.77244e-17	5.90241e+4	4.94238e-21	6.59681e+4	2.79993e-25
3.47169e+3	5.61114e+13	1.04151e+4	2.98679e+9	1.73584e+4	1.70387e+5	2.43018e+4	9.84110e+0	3.12452e+4	5.70732e-4	3.81886e+4	3.31622e-8	4.51319e+4	1.92886e-12	5.20753e+4	1.12260e-16	5.90187e+4	6.53624e-21	6.59621e+4	3.82703e-25
3.47137e+3	5.70315e+13	1.04141e+4	3.13636e+9	1.73568e+4	1.84851e+5	2.42996e+4	1.10305e+1	3.12423e+4	6.60920e-4	3.81850e+4	3.96759e-8	4.51277e+4	2.38424e-12	5.20705e+4	1.43365e-16	5.90132e+4	8.62407e-21	6.59559e+4	5.21737e-25
3.47104e+3	5.79588e+13	1.04131e+4	3.29209e+9	1.73552e+4	2.00408e+5	2.42973e+4	1.23520e+1	3.12394e+4	7.64435e-4	3.81814e+4	4.73989e-8	4.51235e+4	2.94200e-12	5.20656e+4	1.82720e-16	5.90077e+4	1.13529e-20	6.59498e+4	7.09469e-25
3.47071e+3	5.88935e+13	1.04121e+4	3.45418e+9	1.73536e+4	2.17131e+5	2.42950e+4	1.38190e+1	3.12364e+4	8.83113e-4	3.81778e+4	5.65431e-8	4.51193e+4	3.62401e-12	5.20607e+4	2.32418e-16	5.90021e+4	1.49116e-20	6.59435e+4	9.62334e-25
3.47038e+3	5.98354e+13	1.04111e+4	3.62284e+9	1.73519e+4	2.35096e+5	2.42927e+4	1.54462e+1	3.12334e+4	1.01902e-3	3.81742e+4	6.73549e-8	4.51150e+4	4.45658e-12	5.20557e+4	2.95056e-16	5.89965e+4	1.95426e-20	6.59373e+4	1.30211e-24
3.47005e+3	6.07846e+13	1.04101e+4	3.79827e+9	1.73502e+4	2.54385e+5	2.42903e+4	1.72496e+1	3.12304e+4	1.17449e-3	3.81705e+4	8.01213e-8	4.51106e+4	5.47132e-12	5.20507e+4	3.73858e-16	5.89908e+4	2.55561e-20	6.59309e+4	1.75756e-24
3.46971e+3	6.17411e+13	1.04091e+4	3.98070e+9	1.73486e+4	2.75082e+5	2.42880e+4	1.92465e+1	3.12274e+4	1.35215e-3	3.81669e+4	9.51754e-8	4.51063e+4	6.70612e-12	5.20457e+4	4.72811e-16	5.89851e+4	3.33487e-20	6.59246e+4	2.36666e-24
3.46938e+3	6.27048e+13	1.04081e+4	4.17033e+9	1.73469e+4	2.97280e+5	2.42856e+4	2.14559e+1	3.12244e+4	1.55495e-3	3.81631e+4	1.12904e-7	4.51019e+4	8.20635e-12	5.20406e+4	5.96844e-16	5.89794e+4	4.34257e-20	6.59181e+4	3.17936e-24
3.46904e+3	6.36758e+13	1.04071e+4	4.36739e+9	1.73452e+4	3.21072e+5	2.42832e+4	2.38985e+1	3.12213e+4	1.78619e-3	3.81594e+4	1.33755e-7	4.50975e+4	1.00263e-11	5.20355e+4	7.52037e-16	5.89736e+4	5.64305e-20	6.59117e+4	4.26123e-24
3.46869e+3	6.46540e+13	1.04061e+4	4.57211e+9	1.73435e+4	3.46560e+5	2.42808e+4	2.65969e+1	3.12182e+4	2.04961e-3	3.81556e+4	1.58247e-7	4.50930e+4	1.22307e-11	5.20304e+4	9.45877e-16	5.89678e+4	7.31802e-20	6.59051e+4	5.69823e-24
3.46835e+3	6.56394e+13	1.04050e+4	4.78473e+9	1.73417e+4	3.73850e+5	2.42784e+4	2.95753e+1	3.12151e+4	2.34937e-3	3.81518e+4	1.86981e-7	4.50885e+4	1.48968e-11	5.20252e+4	1.18757e-15	5.89619e+4	9.47108e-20	6.58986e+4	7.60270e-24
3.46800e+3	6.66321e+13	1.04040e+4	5.00549e+9	1.73400e+4	4.03054e+5	2.42760e+4	3.28605e+1	3.12120e+4	2.69014e-3	3.81480e+4	2.20649e-7	4.50840e+4	1.81166e-11	5.20200e+4	1.48841e-15	5.89560e+4	1.22333e-19	6.58920e+4	1.01213e-23
3.46765e+3	6.76319e+13	1.04029e+4	5.23462e+9	1.73382e+4	4.34290e+5	2.42735e+4	3.64812e+1	3.12088e+4	3.07716e-3	3.81441e+4	2.60050e-7	4.50794e+4	2.19995e-11	5.20147e+4	1.86226e-15	5.89500e+4	1.57703e-19	6.58853e+4	1.34448e-23
3.46729e+3	6.86391e+13	1.04019e+4	5.47238e+9	1.73365e+4	4.67681e+5	2.42711e+4	4.04688e+1	3.12056e+4	3.51627e-3	3.81402e+4	3.06106e-7	4.50748e+4	2.66753e-11	5.20094e+4	2.32605e-15	5.89440e+4	2.02910e-19	6.58786e+4	1.78213e-23
3.46694e+3	6.96534e+13	1.04008e+4	5.71902e+9	1.73347e+4	5.03358e+5	2.42686e+4	4.48572e+1	3.12024e+4	4.01401e-3	3.81363e+4	3.59876e-7	4.50702e+4	3.22981e-11	5.20041e+4	2.90049e-15	5.89379e+4	2.60580e-19	6.58718e+4	2.35724e-23
3.46658e+3	7.06749e+13	1.03997e+4	5.97481e+9	1.73329e+4	5.41460e+5	2.42661e+4	4.96832e+1	3.11992e+4	4.57769e-3	3.81324e+4	4.22581e-7	4.50655e+4	3.90502e-11	5.19987e+4	3.61084e-15	5.89318e+4	3.34017e-19	6.58650e+4	3.11146e-23
3.46622e+3	7.17036e+13	1.03987e+4	6.24001e+9	1.73311e+4	5.82130e+5	2.42635e+4	5.49868e+1	3.11960e+4	5.21543e-3	3.81284e+4	4.95621e-7	4.50608e+4	4.71476e-11	5.19933e+4	4.48786e-15	5.89257e+4	4.27362e-19	6.58581e+4	4.09856e-23
3.46585e+3	7.27395e+13	1.03976e+4	6.51489e+9	1.73293e+4	6.25522e+5	2.42610e+4	6.08110e+1	3.11927e+4	5.93631e-3	3.81244e+4	5.80604e-7	4.50561e+4	5.68450e-11	5.19878e+4	5.56899e-15	5.89195e+4	5.45803e-19	6.58512e+4	5.38787e-23
3.46549e+3	7.37826e+13	1.03965e+4	6.79973e+9	1.73274e+4	6.71793e+5	2.42584e+4	6.72026e+1	3.11894e+4	6.75044e-3	3.81204e+4	6.79371e-7	4.50513e+4	6.84434e-11	5.19823e+4	6.89966e-15	5.89133e+4	6.95825e-19	6.58443e+4	7.06865e-23
3.46512e+3	7.48328e+13	1.03954e+4	7.09481e+9	1.73256e+4	7.21114e+5	2.42558e+4	7.42121e+1	3.11861e+4	7.66906e-3	3.81163e+4	7.94033e-7	4.50465e+4	8.22973e-11	5.19768e+4	8.53500e-15	5.89070e+4	8.85519e-19	6.58373e+4	9.25551e-23
3.46475e+3	7.58902e+13	1.03942e+4	7.40043e+9	1.73237e+4	7.73659e+5	2.42532e+4	8.18941e+1	3.11827e+4	8.70467e-3	3.81122e+4	9.27005e-7	4.50417e+4	9.88239e-11	5.19712e+4	1.05418e-14	5.89007e+4	1.12497e-18	6.58302e+4	1.20954e-22
3.46437e+3	7.69548e+13	1.03931e+4	7.71687e+9	1.73219e+4	8.29615e+5	2.42506e+4	9.03075e+1	3.11794e+4	9.87117e-3	3.81081e+4	1.08104e-6	4.50369e+4	1.18514e-10	5.19656e+4	1.30007e-14	5.88943e+4	1.42672e-18	6.58231e+4	1.57765e-22
3.46400e+3	7.80265e+13	1.03920e+4	8.04445e+9	1.73200e+4	8.89175e+5	2.42480e+4	9.95159e+1	3.11760e+4	1.11840e-2	3.81040e+4	1.25930e-6	4.50320e+4	1.41943e-10	5.19600e+4	1.60093e-14	5.88879e+4	1.80636e-18	6.58159e+4	2.05390e-22
3.46362e+3	7.91054e+13	1.03909e+4	8.38346e+9	1.73181e+4	9.52544e+5	2.42453e+4	1.09588e+2	3.11726e+4	1.26602e-2	3.80998e+4	1.46537e-6	4.50270e+4	1.69788e-10	5.19543e+4	1.96852e-14	5.88815e+4	2.28322e-18	6.58087e+4	2.66894e-22
3.46324e+3	8.01914e+13	1.03897e+4	8.73421e+9	1.73162e+4	1.01994e+6	2.42427e+4	1.20598e+2	3.11691e+4	1.43188e-2	3.80956e+4	1.70335e-6	4.50221e+4	2.02840e-10	5.19485e+4	2.41700e-14	5.88750e+4	2.88121e-18	6.58015e+4	3.46181e-22
3.46285e+3	8.12846e+13	1.03886e+4	9.09704e+9	1.73143e+4	1.09157e+6	2.42400e+4	1.32625e+2	3.11657e+4	1.61808e-2	3.80914e+4	1.97791e-6	4.50171e+4	2.42026e-10	5.19428e+4	2.96341e-14	5.88685e+4	3.62993e-18	6.57942e+4	4.48208e-22
3.46247e+3	8.23848e+13	1.03874e+4	9.47226e+9	1.73123e+4	1.16769e+6	2.42373e+4	1.45756e+2	3.11622e+4	1.82695e-2	3.80871e+4	2.29433e-6	4.50121e+4	2.88429e-10	5.19370e+4	3.62823e-14	5.88619e+4	4.56591e-18	6.57868e+4	5.79268e-22
3.46208e+3	8.34922e+13	1.03862e+4	9.86021e+9	1.73104e+4	1.24854e+6	2.42345e+4	1.60083e+2	3.11587e+4	2.06105e-2	3.80828e+4	2.65867e-6	4.50070e+4	3.43315e-10	5.19311e+4	4.43602e-14	5.88553e+4	5.73417e-18	6.57794e+4	7.47334e-22
3.46168e+3	8.46067e+13	1.03851e+4	1.02612e+10	1.73084e+4	1.33438e+6	2.42318e+4	1.75705e+2	3.11552e+4	2.32323e-2	3.80785e+4	3.07776e-6	4.50019e+4	4.08158e-10	5.19253e+4	5.41620e-14	5.88486e+4	7.19015e-18	6.57720e+4	9.62485e-22
3.46129e+3	8.57283e+13	1.03839e+4	1.06756e+10	1.73065e+4	1.42547e+6	2.42290e+4	1.92730e+2	3.11516e+4	2.61664e-2	3.80742e+4	3.55936e-6	4.49968e+4	4.84678e-10	5.19194e+4	6.60400e-14	5.88419e+4	9.00198e-18	6.57645e+4	1.23745e-21
3.46089e+3	8.68570e+13	1.03827e+4	1.11038e+10	1.73045e+4	1.52209e+6	2.42263e+4	2.11272e+2	3.11480e+4	2.94473e-2	3.80698e+4	4.11229e-6	4.49916e+4	5.74877e-10	5.19134e+4	8.04153e-14	5.88352e+4	1.12533e-17	6.57570e+4	1.58828e-21
3.46049e+3	8.79932e+13	1.03815e+4	1.15461e+10	1.73025e+4	1.62456e+6	2.42235e+4	2.31455e+2	3.11444e+4	3.31134e-2	3.80654e+4	4.74652e-6	4.49864e+4	6.81082e-10	5.19074e+4	9.77906e-14	5.88284e+4	1.40466e-17	6.57494e+4	2.03516e-21
3.46009e+3	8.91361e+13	1.03803e+4	1.20029e+10	1.73005e+4	1.73316e+6	2.42206e+4	2.53413e+2	3.11408e+4	3.72068e-2	3.80610e+4	5.47333e-6	4.49812e+4	8.05997e-10	5.19014e+4	1.18765e-13	5.88216e+4	1.75074e-17	6.57417e+4	2.60348e-21
3.45969e+3	9.02860e+13	1.03791e+4	1.24746e+10	1.72984e+4	1.84824e+6	2.42178e+4	2.77286e+2	3.11372e+4	4.17739e-2	3.80566e+4	6.30547e-6	4.49759e+4	9.52760e-10	5.18953e+4	1.44053e-13	5.88147e+4	2.17891e-17	6.57341e+4	3.32509e-21
3.45928e+3	9.14430e+13	1.03778e+4	1.29614e+10	1.72964e+4	1.97012e+6	2.42150e+4	3.03229e+2	3.11335e+4	4.68660e-2	3.80521e+4	7.25737e-6	4.49706e+4	1.12501e-9	5.18892e+4	1.74504e-13	5.88078e+4	2.70789e-17	6.57263e+4	4.23988e-21
3.45887e+3	9.26070e+13	1.03766e+4	1.34639e+10	1.72944e+4	2.09916e+6	2.42121e+4	3.31405e+2	3.11298e+4	5.25391e-2	3.80476e+4	8.34530e-6	4.49653e+4	1.32695e-9	5.18831e+4	2.11126e-13	5.88008e+4	3.36052e-17	6.57185e+4	5.39777e-21
3.45846e+3	9.37781e+13	1.03754e+4	1.39824e+10	1.72923e+4	2.23572e+6	2.42092e+4	3.61990e+2	3.11261e+4	5.88552e-2	3.80430e+4	9.58759e-6	4.49600e+4	1.56347e-9	5.18769e+4	2.55118e-13	5.87938e+4	4.16458e-17	6.57107e+4	6.86111e-21
3.45804e+3	9.49562e+13	1.03741e+4	1.45174e+10	1.72902e+4	2.38020e+6	2.42063e+4	3.95172e+2	3.11224e+4	6.58823e-2	3.80385e+4	1.10050e-5	4.49546e+4	1.84019e-9	5.18707e+4	3.07900e-13	5.87868e+4	5.15389e-17	6.57028e+4	8.70767e-21
3.45763e+3	9.61414e+13	1.03729e+4	1.50691e+10	1.72881e+4	2.53300e+6	2.42034e+4	4.31152e+2	3.11186e+4	7.36950e-2	3.80339e+4	1.26207e-5	4.49492e+4	2.16362e-9	5.18644e+4	3.71154e-13	5.87797e+4	6.36949e-17	6.56949e+4	1.10343e-20
3.45721e+3	9.73336e+13	1.03716e+4	1.56381e+10	1.72860e+4	2.69453e+6	2.42005e+4	4.70147e+2	3.11149e+4	8.23751e-2	3.80293e+4	1.44609e-5	4.49437e+4	2.54127e-9	5.18581e+4	4.46869e-13	5.87725e+4	7.86118e-17	6.56869e+4	1.39616e-20
3.45679e+3	9.85328e+13	1.03704e+4	1.62247e+10	1.72839e+4	2.86524e+6	2.41975e+4	5.12386e+2	3.11111e+4	9.20126e-2	3.80246e+4	1.65552e-5	4.49382e+4	2.98179e-9	5.18518e+4	5.37397e-13	5.87653e+4	9.68926e-17	6.56789e+4	1.76391e-20
3.45636e+3	9.97390e+13	1.03691e+4	1.68294e+10	1.72818e+4	3.04558e+6	2.41945e+4	5.58117e+2	3.11072e+4	1.02706e-1	3.80200e+4	1.89367e-5	4.49327e+4	3.49516e-9	5.18454e+4	6.45513e-13	5.87581e+4	1.19267e-16	6.56709e+4	2.22524e-20
3.45593e+3	1.00952e+14	1.03678e+4	1.74526e+10	1.72797e+4	3.23603e+6	2.41915e+4	6.07604e+2	3.11034e+4	1.14563e-1	3.80153e+4	2.16424e-5	4.49271e+4	4.09282e-9	5.18390e+4	7.74489e-13	5.87509e+4	1.46618e-16	6.56627e+4	2.80315e-20
3.45550e+3	1.02172e+14	1.03665e+4	1.80948e+10	1.72775e+4	3.43709e+6	2.41885e+4	6.61128e+2	3.10995e+4	1.27701e-1	3.80105e+4	2.47142e-5	4.49215e+4	4.78797e-9	5.18326e+4	9.28181e-13	5.87436e+4	1.80008e-16	6.56546e+4	3.52608e-20
3.45507e+3	1.03400e+14	1.03652e+4	1.87564e+10	1.72754e+4	3.64927e+6	2.41855e+4	7.18990e+2	3.10956e+4	1.42251e-1	3.80058e+4	2.81987e-5	4.49159e+4	5.59575e-9	5.18261e+4	1.11113e-12	5.87362e+4	2.20722e-16	6.56464e+4	4.42915e-20
3.45464e+3	1.04634e+14	1.03639e+4	1.94379e+10	1.72732e+4	3.87312e+6	2.41825e+4	7.81511e+2	3.10917e+4	1.58353e-1	3.80010e+4	3.21484e-5	4.49103e+4	6.53353e-9	5.18196e+4	1.32865e-12	5.87288e+4	2.70305e-16	6.56381e+4	5.55571e-20
