,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
122,122,2.25,0.02,710,100000.0,17.15,2.43,0.81,,820.2,0.8202,710.0,0.0654691819886579,0.0042680432025824,0.004103381668408,-9.535979793890926e-05,7.944545056899313e-06,15095576691948.182,11876646587861.695,10133792833487.8,11.088518235067882,9.098482049015358,167455295722049.7,131747690541525.4,112414206515397.77,0.0004665098620425,0.0003670328649442,0.0003131721558699,0.0002653500164696,0.0002087676696296,0.0001781317898705
123,123,2.25,0.02,715,100000.0,17.15,2.43,0.81,,815.0,0.8149999999999998,715.0,0.0657759055781752,0.0045387233267895,0.0037773540628535,-7.944123181549792e-05,1.842419313420853e-05,14927767054841.652,11777314496431.443,10055124355939.922,11.217161893888974,9.130793215993812,167242152336544.88,131946286265818.16,112651854300847.08,0.0004645726756749,0.0003665262519016,0.0003129293221901,0.0002640932807103,0.0002083573257737,0.0001778893500518
124,124,2.25,0.02,720,100000.0,17.15,2.43,0.81,,821.3,0.8213000000000001,720.0,0.0616201378986033,0.0043695913487532,0.0042134307186743,-7.29412761978213e-05,-2.3156775975623302e-05,14970496703472.115,11844132930226.44,10118318537183.52,11.773473945750364,9.684428619948118,176525881809258.84,139661098171137.16,119311011356692.62,0.0004692123490188,0.0003712243851597,0.0003171330987201,0.0002665691481549,0.0002109001784231,0.0001801698104373
125,125,2.25,0.02,725,100000.0,17.15,2.43,0.81,,824.1,0.8240999999999999,725.0,0.066639919069064,0.0047766674351733,0.0042556317668388,-6.456450062660777e-05,-7.668864307629705e-06,14948624322844.828,11860208790800.896,10138232113219.527,11.10317863748191,9.129688240297726,165606455149745.16,131391831968026.56,112315129840394.5,0.0004718325650776,0.0003743510182116,0.0003199992159828,0.0002678494515809,0.0002125112218785,0.0001816568436585
126,126,2.25,0.02,730,100000.0,17.15,2.43,0.81,,835.8,0.8358000000000001,730.0,0.0742821614719786,0.0043098530788811,0.004125164877223,-9.048533406442558e-05,-3.1063651749434394e-05,15086908968584.756,12003943258692.49,10267378580261.646,10.025664314072172,8.378368558662498,151236759691066.97,120331970302222.77,102924003202619.0,0.0004795873204246,0.000381585054563,0.0003263826003952,0.0002720337284295,0.0002164444318791,0.0001851322416143
127,127,2.25,0.02,735,100000.0,17.15,2.43,0.81,,846.5,0.8465,735.0,0.0694928707585404,0.0043378377736876,0.0041752969134051,-0.0001045846091583,-1.3715741373772882e-05,15205160604691.416,12132654909260.434,10383844196830.031,10.760079046655376,9.094657298867467,163361754133383.2,130351256379380.56,111562320632017.56,0.0004867285538058,0.0003883753504048,0.0003323946126098,0.000275838083661,0.0002200995021952,0.0001883741815528
128,128,2.25,0.02,740,100000.0,17.15,2.43,0.81,,820.2,0.8202,740.0,0.0712096706127908,0.0045760674843943,0.0043326121768028,-6.497433354630874e-05,2.0122858202742183e-05,14660184326955.254,11731515654131.396,10046714336182.523,10.540335894997924,8.636810628901,154373611090825.34,123534356370056.72,105793183570194.2,0.0004724063351579,0.0003780336039722,0.0003237429621678,0.000267583624799,0.0002141283774548,0.0001833767011
129,129,2.25,0.02,745,100000.0,17.15,2.43,0.81,,831.5,0.8314999999999999,745.0,0.0672906322081302,0.0041037847778325,0.0040224814362318,-7.290105404335315e-05,2.110329520712825e-05,14788594741806.848,11868620505220.314,10170416169370.332,11.169718454564716,9.29443669299417,165305661582766.3,132666436462949.7,113684051987512.7,0.0004798700075381,0.0003851207711579,0.0003300163246791,0.0002715282256781,0.0002179155980195,0.0001867354610151
130,130,2.25,0.02,750,100000.0,17.15,2.43,0.81,,845.5,0.8455,750.0,0.0693886389988846,0.0045499836490476,0.004092402874682,-5.403900308789454e-05,-3.763104606869638e-05,14962786822916.824,12043518351424.469,10326695132998.191,10.859255008397678,9.186473220614316,162572726735051.66,130854475242268.4,112200955998505.2,0.0004888347846342,0.0003934621784853,0.0003373735020799,0.0002763654885071,0.0002224460504535,0.0001907360025155
131,131,2.25,0.02,755,100000.0,17.15,2.43,0.81,,845.7,0.8456999999999999,755.0,0.0733847067499027,0.0041491452711391,0.0041155471152159,-7.785662487819547e-05,1.8892378688561851e-06,14891504432593.95,12021426694722.402,10314173574205.611,10.417259814129771,8.815931463750383,155235287300323.2,125316393327624.44,107519270823485.86,0.0004897493596164,0.0003953587128866,0.000339210851785,0.000276634620652,0.0002233181226547,0.000191603038293
132,132,2.25,0.02,760,100000.0,17.15,2.43,0.81,,854.6,0.8545999999999999,760.0,0.0748884029219993,0.0046292591475149,0.0042555983869097,-6.928401439214117e-05,-2.484410713151248e-05,14972611570476.38,12135320000000.0,10407596337932.54,10.25588204477472,8.76017606672378,153478485298430.53,124394500147477.69,106684269075214.94,0.0004957325307637,0.0004017918228166,0.0003445881199472,0.0002797541800815,0.0002267411052939,0.000194459634943
133,133,2.25,0.02,765,100000.0,17.15,2.43,0.81,,842.5,0.8425,765.0,0.0704604487802839,0.0045152122401235,0.0045186711515906,-9.702941402598968e-05,2.962606369425676e-07,14686080792500.584,11963500000000.0,10245330904480.564,11.109548582469026,9.357078560101227,163108381858067.25,132870515553437.44,113787971688376.95,0.0004894806856527,0.0003987382519233,0.000341472423223,0.0002759434097875,0.0002247876087321,0.0001925041530227
134,134,2.25,0.02,770,100000.0,17.15,2.43,0.81,,851.8,0.8517999999999999,770.0,0.0726920547005533,0.0045126962472578,0.004064102681852,-4.410939923265448e-05,-1.5497467950648538e-05,14772832722731.316,12095560000000.0,10343352501208.72,10.662315209984556,9.082837520506326,157524347661643.1,128976292791189.8,110292310619630.77,0.0004955902079915,0.0004057746546436,0.000346992639368,0.0002791429803943,0.0002285540445295,0.0001954448614323
135,135,2.25,0.02,775,100000.0,17.15,2.43,0.81,,847.1,0.8471,775.0,0.0715612013643066,0.0045464296856339,0.0041108568646788,-4.49949622674613e-05,1.2608195611669222e-05,14616375024423.646,12026110184540.896,10271291605063.02,11.012432718651397,9.31855890918345,160788043564879.5,132293727072335.44,112989772040114.72,0.0004935799405748,0.000406109362979,0.0003468509457086,0.0002777527050439,0.0002285303044928,0.0001951837595049
136,136,2.25,0.02,780,100000.0,17.15,2.43,0.81,,867.1,0.8671000000000001,780.0,0.0745049049658973,0.0044843581130498,0.0041173563551846,-5.776920122933806e-05,-1.4372752984642592e-05,14855384364526.318,12284474589889.494,10498453432833.512,10.5602220045971,9.166356727862688,157040424881515.34,129862618273892.05,110982088866574.31,0.0005049246278516,0.0004175411156283,0.00035683544515,0.0002839044279635,0.0002347712213763,0.0002006381890372
137,137,2.25,0.02,785,100000.0,17.15,2.43,0.81,,876.7,0.8767000000000001,785.0,0.0736285717081727,0.0042296771126563,0.0039963437639612,-7.564774536833914e-05,-5.9614857792231176e-06,14884312158521.406,12394626037599.213,10608070000000.0,10.859022272689222,9.524174916295596,161698177833355.94,134651062397817.6,115242516487176.7,0.0005092631843968,0.0004240791685964,0.0003629525806075,0.0002861159983145,0.0002382576208234,0.0002039152703809
138,138,2.25,0.02,790,100000.0,17.15,2.43,0.81,,896.7,0.8967000000000003,790.0,0.0755223696540951,0.004480742680178,0.0044635940234788,-8.930142217421664e-05,-3.931237406712109e-05,15144532125052.287,12650937871763.254,10850070000000.0,10.543891643739787,9.471990668934836,159974202045142.34,133633952798724.1,114611087094111.52,0.0005215053097777,0.0004356378407279,0.0003736245576778,0.0002928256396161,0.0002446109885372,0.0002097904815675
139,139,2.25,0.02,795,100000.0,17.15,2.43,0.81,,884.1,0.8840999999999999,795.0,0.074811809620678,0.004415680027612,0.0041902982736105,-4.4349362373039045e-05,5.665599519683399e-06,14853509226280.506,12447099975482.98,10697610000000.0,11.070179644048494,9.831739723790722,165180224745745.97,138419463041455.16,118964050657867.72,0.0005147211116555,0.0004313314139215,0.0003707060484746,0.0002888239713204,0.0002420317509871,0.0002080132147068
140,140,2.25,0.02,800,100000.0,17.15,2.43,0.81,,894.0,0.8939999999999999,800.0,0.0760064854740903,0.0044429903413419,0.0044873400580612,-6.709323770310163e-05,-3.2387368445535454e-05,14940742065604.305,12560115542421.984,10817400000000.0,10.703030977502054,9.57910954547026,160088372412795.53,134580226716581.42,115907225500190.16,0.0005210385576647,0.0004380173660444,0.0003772424735621,0.0002921737323751,0.0002456193822889,0.0002115397025607
141,141,2.25,0.02,805,100000.0,17.15,2.43,0.81,,897.6,0.8976000000000001,805.0,0.075922004131496,0.0045186713680032,0.0041360604889427,-5.251717908743152e-05,-3.477940101972585e-06,14921493439811.45,12584222100013.768,10860960000000.0,10.711637158418288,9.61378669817984,159817351992688.3,134783898208615.34,116326819047976.08,0.0005236773181024,0.0004416496047344,0.0003811708544965,0.000293395495489,0.0002474386423363,0.0002135548129643
142,142,2.25,0.02,810,100000.0,17.15,2.43,0.81,,913.9,0.9139000000000002,810.0,0.0768423775761334,0.0045486125836045,0.0040105753978471,-6.181224030243521e-05,-4.05183644860433e-05,15111605413023.049,12785793981179.64,11058190000000.0,10.64890910229015,9.73096755997448,160904411919533.84,136139781660330.5,117744707475691.2,0.0005336238777292,0.0004514943831317,0.0003904889035403,0.0002987699619414,0.0002527865886344,0.0002186303119451
143,143,2.25,0.02,815,100000.0,17.15,2.43,0.81,,921.4,0.9214,815.0,0.0776672153627259,0.0042307263111023,0.0042487033715452,-7.427664222964629e-05,1.5119357831983247e-05,15154101429191.49,12863548837763.535,11133906774091.082,10.538081732739464,9.707204563620424,159652661765806.84,135521054897213.38,117298796015173.92,0.0005384871063894,0.000457094419218,0.0003956331736067,0.0003011983342016,0.0002556720040419,0.0002212941617939
144,144,2.25,0.02,820,100000.0,17.15,2.43,0.81,,919.2,0.9192,820.0,0.0864324050964796,0.0044376696671019,0.0043569886215861,-5.1107896480454e-05,1.2661382954400283e-05,15036593894454.207,12805726919907.02,11091057824163.02,9.559130033599867,8.797389832554725,143910768323896.78,122559803963949.44,106149215986257.9,0.00053762907877,0.000457865073384,0.0003965575743047,0.0003004554588668,0.0002558791295988,0.0002216172685961
145,145,2.25,0.02,825,100000.0,17.15,2.43,0.81,,945.7,0.9457,825.0,0.078717427097456,0.0044838470814579,0.0042188719185105,-5.796185326275063e-05,-2.181614535818804e-05,15357930838251.707,13147019055895.611,11394072803560.885,10.546517586973442,9.973738542335676,161971012722847.3,138653833852815.56,120166546552875.0,0.0005525681717912,0.000473021031331,0.0004099511870856,0.0003084544338415,0.0002640496537131,0.000228842824778
146,146,2.25,0.02,830,100000.0,17.15,2.43,0.81,,930.4,0.9304000000000002,830.0,0.0857007373030114,0.0047799224486159,0.0040601142017802,-5.062488200928012e-05,-2.1235606369504984e-05,14962136057368.244,12906881723994.645,11193270863013.49,9.743676714431308,9.062793418376822,145742420663774.16,125722702858971.16,109030848567742.6,0.000541630123831,0.0004672298072705,0.0004051970026447,0.0003020585105829,0.0002605666366668,0.000225971927569
147,147,2.25,0.02,835,100000.0,17.15,2.43,0.81,,945.5,0.9455,835.0,0.0767615401191732,0.0043300648146897,0.0041089141641881,-5.811202052749627e-05,1.614867883187004e-07,15121314628382.418,13088471268707.225,11358202721735.55,11.178626795395626,10.54847937368783,168701084569577.97,146021649086265.38,126717892260594.84,0.0005506697115636,0.0004766400855663,0.0004136292624266,0.0003067916306805,0.0002655479065362,0.0002304430282841
148,148,2.25,0.02,840,100000.0,17.15,2.43,0.81,,934.5,0.9345,840.0,0.0822631770453312,0.0044062104873699,0.0039911315561067,-2.7629934603652945e-05,-3.1610022772151154e-06,14862714187697.34,12908639953224.38,11209525183256.426,10.4283576609127,9.751046671082465,155085093315351.8,134695292289021.6,116965867546931.62,0.0005445533540007,0.0004729582425755,0.0004107045629896,0.0003030535158328,0.0002632095775402,0.0002285643103071
149,149,2.25,0.02,845,100000.0,17.15,2.43,0.81,,957.7,0.9577,845.0,0.0802194078628076,0.004264855668076,0.0039992595998915,-2.8630858702256123e-05,1.751677132921792e-05,15146967639526.506,13216260000000.0,11470868005278.502,10.638890082210896,10.17048827153295,160856277254979.06,140352738147154.7,121817195898493.84,0.0005583124796695,0.0004871472012195,0.0004228125993533,0.000310340349444,0.0002707828289036,0.0002350221687867
150,150,2.25,0.02,850,100000.0,17.15,2.43,0.81,,968.0,0.968,850.0,0.082560350609799,0.0042236639120101,0.0041008621090806,-4.105418855673149e-05,-3.2924569426189095e-05,15224230380245.418,13358400000000.0,11577108090390.775,10.436852235088484,10.103084045573294,158896362666105.16,139422559828911.44,120831090952380.78,0.0005644601024259,0.0004952817741138,0.0004292378304375,0.0003134363497538,0.0002750226467923,0.0002383494212795
151,151,2.25,0.02,855,100000.0,17.15,2.43,0.81,,952.9,0.9529,855.0,0.0825736490423991,0.0047161383038186,0.0041702140421264,-6.419853388962295e-05,-1.5411570732041456e-05,14844348948319.637,13150020000000.0,11379653620270.3,10.424858265737658,9.942274849544775,154881516640512.9,137203392923717.9,118731917289688.9,0.0005536536274792,0.0004904597904409,0.000424429965117,0.000307037643459,0.0002719924710943,0.0002353745552002
152,152,2.25,0.02,860,100000.0,17.15,2.43,0.81,,960.7,0.9607,860.0,0.0887154229256793,0.0045895574948123,0.0040032084475731,-6.043147450172488e-05,-1.745493826097486e-05,14843357647204.65,13253293652643.988,11455803048053.166,9.754579363202703,9.3695235701632,144764431493542.38,129256841116625.58,111726258638369.52,0.0005568950835108,0.0004972388492487,0.0004298003556042,0.0003084526338723,0.0002754102832933,0.0002380575006868
153,153,2.25,0.02,865,100000.0,17.15,2.43,0.81,,949.4,0.9494,865.0,0.0864834350858131,0.0046417603539034,0.0040438820037351,-7.445863812192676e-05,4.084704535208516e-05,14584769665187.35,13069406289942.412,11304257731248.78,10.116376968575812,9.617482590547354,147744647505880.06,132393919804414.66,114512852253365.78,0.0005504757656352,0.0004932811144098,0.0004266587729802,0.0003044465272025,0.0002728144118085,0.0002359682112152
154,154,2.25,0.02,870,100000.0,17.15,2.43,0.81,,995.3,0.9953,870.0,0.0874659780477258,0.0045138388318014,0.0042255225129538,-4.393555586598726e-05,-2.365985453729409e-05,15201832941752.066,13671911684819.338,11833165613137.848,10.013603115612298,9.963217732552677,152174391171071.62,136859472456632.3,118453135204508.77,0.0005769975091928,0.0005189281462487,0.0004491370949022,0.000318765539346,0.0002866847911565,0.0002481283298728
155,155,2.25,0.02,875,100000.0,17.15,2.43,0.81,,973.7,0.9737,875.0,0.0877181304041073,0.004347694253926,0.0040666006581978,-4.460945194685834e-05,-2.014474453835139e-05,14771313124836.104,13346488514462.896,11559133024204.236,10.12125010060917,9.84996083203396,149426780032191.44,135013237252388.44,116932327760790.8,0.0005639203728775,0.0005095252342208,0.0004412898535195,0.000311088969956,0.0002810816702215,0.0002434393446062
156,156,2.25,0.02,880,100000.0,17.15,2.43,0.81,,991.5,0.9915,880.0,0.0842678138765677,0.0044118695007614,0.004041860594415,-3.497757546924887e-05,-2.9706518662139912e-05,14869201893716.066,13561232506275.973,11752898845715.51,10.619205441841538,10.501528251381762,157487991691738.22,143634560048627.12,124481491945449.84,0.0005710060241653,0.0005207774776038,0.00045133397813,0.0003145223613438,0.0002868554009217,0.0002486044324378
157,157,2.25,0.02,885,100000.0,17.15,2.43,0.81,,1000.3,1.0003,885.0,0.0864076303823707,0.0044152131410359,0.003947754677224,-2.4045706119084517e-05,-1.5774041867237347e-05,14912672865399.684,13652094617826.602,11839511096547.703,10.378700764625505,10.363723028939685,154504459860228.56,141444094155786.3,122664614418352.84,0.0005759503758678,0.000527264903984,0.0004572601389231,0.0003167716087859,0.0002899946920595,0.000251492204727
158,158,2.25,0.02,890,100000.0,17.15,2.43,0.81,,982.6,0.9826,890.0,0.0915044013751412,0.0042761675755144,0.0042422220868505,-2.093680931192727e-05,-2.6161190167642862e-05,14561864789307.738,13381547193182.207,11612627881181.584,9.960681849365493,9.768475930205287,144766156821958.56,133032079854983.2,115446444070581.2,0.0005655582740845,0.0005197167289119,0.0004510148855996,0.000310629259178,0.0002854510841445,0.0002477170367967
159,159,2.25,0.02,895,100000.0,17.15,2.43,0.81,,1010.1,1.0101,895.0,0.0917251466614857,0.0045624070976047,0.0041724239695267,-7.350506127244794e-05,3.2028966307586045e-06,14880040732312.256,13726267374730.783,11919756868536.738,9.822546567618591,9.926600081195962,146231277637432.0,134892750060904.95,117139550043612.42,0.0005812264202866,0.0005361591002091,0.0004655953394228,0.0003187123186324,0.0002939999009323,0.0002553066498572
160,160,2.25,0.02,900,100000.0,17.15,2.43,0.81,,1006.2,1.0062,900.0,0.0872594435533755,0.0044387723596725,0.004039159253431,-4.590964184919327e-05,-3.2384733079541204e-05,14675994199297.203,13643596394119.62,11855930405072.328,10.444102379139071,10.507214596414414,153253647851072.2,142472863426635.6,123805212687586.38,0.0005764799085584,0.0005359268404498,0.0004657064852286,0.0003156304266323,0.0002934270818178,0.0002549805022446
161,161,2.25,0.02,905,100000.0,17.15,2.43,0.81,,991.1,0.9911,905.0,0.0949434404857924,0.00452119104764,0.0041515233193464,-5.2364799344386704e-05,-6.047422404121683e-06,14325665298586.48,13409619035812.354,11660471922535.553,9.619990125066616,9.528078592085087,137721788768881.08,128915249786237.88,112099579153183.56,0.000565824269552,0.0005296429685997,0.000460556481719,0.000309310411209,0.000289531738434,0.0002517652960666
162,162,2.25,0.02,910,100000.0,17.15,2.43,0.81,,1024.2,1.0242,910.0,0.0874482944552482,0.0046164432309315,0.0042575372065429,-7.159285931132552e-05,2.3050734503547342e-06,14713489026449.49,13827258592653.389,12031776712960.506,10.634817486900056,10.894512442529573,156508776871388.66,147081859777129.7,127983148901665.48,0.0005843958718248,0.0005491962392927,0.0004778826170415,0.000318941154602,0.0002997305270418,0.0002608102503659
163,163,2.25,0.02,915,100000.0,17.15,2.43,0.81,,1008.3,1.0082999999999998,915.0,0.0937225022907568,0.0041670179916907,0.0041016921706456,-3.199330563094009e-05,2.7172205610452028e-05,14395865411858.738,13582864182301.104,11827150269270.725,9.803557033770955,9.88536167943682,141136900014597.2,133166245249146.34,115953246106108.9,0.0005749642369865,0.0005424933421671,0.0004723709367756,0.0003132470948183,0.0002955565798019,0.0002573530910324
164,164,2.25,0.02,920,100000.0,17.15,2.43,0.81,,1028.9,1.0289,920.0,0.0992311863113854,0.0048401907658394,0.0042184804563612,-5.694892123920678e-05,-1.8782714213719447e-05,14587518262153.877,13830024651167.318,12050578105343.943,9.390375656885372,9.677793084500108,137209625189514.84,130084669965529.3,113347265479760.95,0.0005858884809763,0.0005554647465813,0.0004839956169476,0.0003186334712089,0.0003020876260315,0.0002632193813077
165,165,2.25,0.02,925,100000.0,17.15,2.43,0.81,,1027.0,1.027,925.0,0.0972166454436091,0.0045511966176832,0.0038872094219347,-8.652329709681535e-06,2.070643601726933e-05,14378858491017.412,13774198461008.168,12010152813590.676,9.586865236308986,9.85452276592427,137971556326908.08,132169573823139.23,115242769546016.23,0.000580689185238,0.0005562700326056,0.0004850291736485,0.0003152318275912,0.0003019756927979,0.0002633020154863
166,166,2.25,0.02,930,100000.0,17.15,2.43,0.81,,1016.2,1.0162,930.0,0.0971655323361801,0.0045982915252836,0.0044472120668214,-3.6767512551000085e-05,-4.189168015043205e-06,14137318255920.45,13599379297120.465,11865871994782.072,9.674859544004772,9.840208977826112,136896443637368.05,131687398398334.3,114901259725241.08,0.0005739996678839,0.0005521584121306,0.0004817750057586,0.0003110815380975,0.0002992445775313,0.0002610999939439
167,167,2.25,0.02,935,100000.0,17.15,2.43,0.81,,1036.4,1.0364,935.0,0.0959198442932233,0.0045640888043138,0.0039809788220707,-7.326293688281367e-05,-5.3376931387592775e-05,14326646756775.074,13839142898362.271,12083402835121.465,9.81386887267882,10.180825298744503,140734357147386.72,135945480637386.12,118698391816601.4,0.0005848570054911,0.0005649556251027,0.0004932810111305,0.0003163704665795,0.000305605084717,0.0002668336741818
168,168,2.25,0.02,940,100000.0,17.15,2.43,0.81,,1049.1,1.0491,940.0,0.0938194292918865,0.0042424789364197,0.0039224491798192,-6.385409626633083e-05,2.465040907030349e-05,14341194272999.787,13977788065355.754,12212908912738.426,10.0885933113881,10.57490106623203,144558870087299.75,140895744844052.88,123105808295789.0,0.0005886032309529,0.0005736880109304,0.0005012523719105,0.0003178237814555,0.0003097701191929,0.0002706575770001
169,169,2.25,0.02,945,100000.0,17.15,2.43,0.81,,1041.9,1.0419,945.0,0.0952803322566068,0.0042916875468403,0.0040946721954465,-6.397264547646934e-05,2.9897070395980588e-05,14114125121613.95,13851131426366.518,12110655400122.418,10.108839926423045,10.516414920197418,142460884935669.56,139806358761739.31,122238868550932.8,0.0005823435963545,0.0005714925734969,0.0004996811746494,0.0003138690257028,0.0003080205884683,0.0002693159921927
170,170,2.25,0.02,950,100000.0,17.15,2.43,0.81,,1061.4,1.0614,950.0,0.0993193116045631,0.0042520157729431,0.0041712176088521,-3.817237192955864e-05,-2.065227174564314e-05,14284377444868.805,14079064827438.63,12318535044513.607,9.61145297356097,10.203731436086317,137322358374910.6,135348592774102.8,118423801846838.56,0.0005925299780344,0.0005840134094148,0.0005109849083386,0.0003187530810019,0.0003141715702132,0.0002748856934104
171,171,2.25,0.02,955,100000.0,17.15,2.43,0.81,,1040.3,1.0402999999999998,955.0,0.1071295876063686,0.004376818427439,0.0040237120871921,-8.699380926896797e-05,1.8877014842496605e-05,13876728367189.604,13768501950710.566,12067480000000.0,8.965332843791732,9.326835873240146,124412157972039.92,123441851306992.44,108191296129585.66,0.0005786711077312,0.0005741579762025,0.0005032239469092,0.0003106832246846,0.0003082601656481,0.0002701763341482
172,172,2.25,0.02,960,100000.0,17.15,2.43,0.81,,1050.3,1.0502999999999998,960.0,0.1037881899937019,0.004330981354185,0.0042272099587962,-2.84731606484076e-05,-5.405497065347519e-05,13844117356576.07,13869878853445.527,12183480000000.0,9.260037220753665,9.72760086703978,128220554128563.16,128459150300403.2,112840170057661.44,0.0005804402408496,0.0005815203392815,0.0005108149464095,0.0003109842590055,0.0003115629466753,0.0002736809001484
173,173,2.25,0.02,965,100000.0,17.15,2.43,0.81,,1058.9,1.0589,965.0,0.1043063087432983,0.0044234940360314,0.0044149058503902,-5.721611481588656e-05,-2.3561313909444078e-06,13855991359924.793,13952219427050.443,12283240000000.0,9.400763097453792,9.942878976323072,130105246188223.95,131008810288286.12,115337396125347.62,0.0005838781084284,0.0005879330663416,0.0005176038834229,0.0003122483962763,0.0003144169209857,0.0002768060322388
174,174,2.25,0.02,970,100000.0,17.15,2.43,0.81,,1061.1,1.0611000000000002,970.0,0.0981155724546055,0.0045334706975161,0.0041827217619058,-5.259424595046306e-05,-1.107020274769786e-05,13697023123160.994,13949914196142.63,12308760000000.0,9.99357298149094,10.616970371792725,137047298728074.78,139577632371592.7,123156856312795.6,0.0005802124802907,0.0005909250676448,0.0005214049873966,0.0003096583098738,0.000315375597604,0.0002782728614802
175,175,2.25,0.02,975,100000.0,17.15,2.43,0.81,,1075.4,1.0754,975.0,0.0995384253857196,0.0045618437119182,0.0042451908236757,-6.190071763655602e-05,-2.8336951354558077e-05,13781992051532.45,14106196875344.566,12474640000000.0,9.884380969115682,10.63212371395386,136257991925443.34,139463297667893.6,123332635081864.77,0.0005869072608826,0.0006007135498716,0.0005312335666368,0.0003125430489979,0.0003198952491556,0.0002828953903161
176,176,2.25,0.02,980,100000.0,17.15,2.43,0.81,,1083.8,1.0838,980.0,0.1014180430840724,0.0042594242882203,0.004159308102069,-4.254420869018368e-05,-1.908169644938421e-05,13793755721920.02,14197780000000.0,12571823425979.123,9.731882512227198,10.5346196054731,134076369681902.05,138003516831697.6,122199093504212.62,0.0005904422256518,0.0006077364998709,0.0005381373683702,0.0003137804162866,0.0003229711623547,0.0002859838950038
177,177,2.25,0.02,985,100000.0,17.15,2.43,0.81,,1089.2,1.0892,985.0,0.1039668811283831,0.0042412033744023,0.003963839982939,-4.975286321568632e-05,4.199755755802375e-06,13699396117511.688,14268520000000.0,12615189227881.752,9.688077488132166,10.562380405533226,132848175834780.92,138367183312485.23,122334215490885.08,0.000589373392482,0.0006138581559335,0.0005427288041212,0.0003125600162791,0.0003255449222158,0.000287823179694
178,178,2.25,0.02,990,100000.0,17.15,2.43,0.81,,1101.3,1.1013000000000002,990.0,0.1034726887970008,0.0044277494298937,0.0040477721070768,1.9438320781341023e-06,-3.4416801069952475e-05,13711481749713.523,14427030000000.0,12735845235193.498,9.633060213710804,10.626890991377422,132307656301159.2,139212271987044.23,122893343319218.08,0.0005929312183291,0.000623873964238,0.0005507413691384,0.0003137681924628,0.0003301425191191,0.0002914421075619
179,179,2.25,0.02,995,100000.0,17.15,2.43,0.81,,1095.1,1.0951,995.0,0.1039090427296173,0.0044474441008667,0.0040684182023224,-1.3891218260522175e-05,-1.2046975039523008e-05,13495567042397.668,14344932833215.656,12644768797898.52,9.671459350067618,10.591452051438598,130524747727632.1,138739538201178.78,122296103026636.0,0.0005865632905699,0.0006234796195833,0.0005495847022426,0.0003097121379886,0.0003292043826777,0.0002901870196685
180,180,2.25,0.02,1000,100000.0,17.15,2.43,0.81,,1087.9,1.0879,1000.0,0.1102193299937539,0.0044614750279742,0.0042563782238461,-4.871942480062673e-05,1.7492362871181255e-05,13243359621168.797,14218535375431.535,12542382788198.012,9.240291641798066,10.05452609673518,122397007923054.1,131409720553018.34,115918480613272.38,0.0005784515307453,0.000621045851517,0.0005478338375278,0.0003047974927598,0.0003272412784306,0.0002886644277911
181,181,2.25,0.02,1005,100000.0,17.15,2.43,0.81,,1097.1,1.0971,1005.0,0.1103948629054115,0.004545107751862,0.0044333818450315,-5.991172845582807e-05,-1.157581718537337e-05,13241672204680.938,14306422147546.5,12629036743469.336,9.201426608966845,10.09222169461528,121810128062223.16,131604761616801.84,116174495127640.78,0.0005813123590923,0.000628055118735,0.0005544175258933,0.0003055998533278,0.0003301728393782,0.0002914610569434
182,182,2.25,0.02,1010,100000.0,17.15,2.43,0.81,,1107.7,1.1077,1010.0,0.1094424462957931,0.0044883692052757,0.0040423938362497,-7.231849284641545e-05,-2.1124302743276804e-05,13177618831175.496,14411981302377.805,12731456151725.254,9.334237871685428,10.334275061578262,122940451077007.31,134456422281389.5,118777981228086.56,0.0005813998372161,0.0006358602180343,0.0005617150282587,0.0003049633499073,0.0003335296120705,0.0002946380197341
183,183,2.25,0.02,1015,100000.0,17.15,2.43,0.81,,1108.8,1.1088,1015.0,0.1114507769110104,0.0044579018908497,0.0041629010931077,-3.939060711134065e-05,2.2589154689609507e-06,13092606824182.646,14393593449870.207,12724479370526.371,9.147275251683208,10.15046102438391,119855695595642.84,131765520665345.5,116485688948507.44,0.0005805939005677,0.0006382863761562,0.0005642692253449,0.0003038503289512,0.0003340433393642,0.0002953069082718
184,184,2.25,0.02,1020,100000.0,17.15,2.43,0.81,,1091.0,1.0909999999999995,1020.0,0.1122532872060332,0.0044458569478494,0.004206084097022,-3.0466072526284643e-05,-2.394734338398991e-06,12785901935970.184,14130352718043.637,12500903553883.145,9.232197874426218,10.077205531190485,118099139972885.3,130517386405079.52,115466704342868.92,0.0005698069836437,0.0006297227759459,0.0005571059579943,0.000297571465316,0.0003288614119518,0.0002909385827399
