,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
196,196,2.25,0.02,1080,1,100000.0,,1164.7,1.1646999999999998,1080.0,0.058888982865369,0.0165868713145888,0.0070225611093849,0.000151869564881,8.747450148476584e-06,11709351762551.38,14672719386900.344,13098066943564.73,18.504681016472787,21.54615601698028,216615025271430.44,271435306176290.9,242305309424656.8,0.0005526679766606,0.0006925355305835,0.0006182137408337,0.0002809143238862,0.0003520072784324,0.0003142304283176
197,197,2.25,0.02,1085,1,100000.0,,1174.5,1.1745,1085.0,0.0670869723119948,0.0176607868884883,0.0074037513582705,2.92982204736316e-06,8.99530528360844e-06,11675535875875.207,14761541197327.645,13187494269416.111,16.24726488976355,19.085598817162737,189727197703146.0,239874715381196.62,214296487892472.1,0.0005536637570791,0.0007000047318152,0.000625362099118,0.0002807294031227,0.0003549300600463,0.00031708329573
198,198,2.25,0.02,1090,1,100000.0,,1175.4,1.1754,1090.0,0.064809469724696,0.0181072722054049,0.0067363981706884,0.0001618922129439,1.6630990151135153e-05,11518098206451.746,14738189032318.568,13176801485660.535,17.19713594411626,20.1767492170628,197718035536053.9,252993656643489.2,226191100101406.5,0.0005487149711819,0.0007021180775844,0.0006277345546007,0.000277564600006,0.0003551627595324,0.0003175362432382
199,199,2.25,0.02,1095,1,100000.0,,1181.0,1.181,1095.0,0.0652548810884354,0.0163010414901655,0.0071491079295385,5.930873559324931e-06,-8.861957192458466e-06,11405796832325.615,14773577869914.137,13218682917486.518,17.049905683318453,20.12273387755504,194340232276332.47,251722926245231.7,225229499204372.62,0.0005458374940318,0.0007070065196623,0.0006325952376806,0.0002754461186623,0.0003567768865995,0.0003192267017356
200,200,2.25,0.02,1100,1,100000.0,,1143.1,1.1431,1100.0,0.0684084947921291,0.0161788546783488,0.0068183915000296,3.7795802103261645e-05,2.1783992983531204e-05,10877952666686.129,14265761246217.049,12774249539713.771,16.11723002188713,18.419907843308017,175287276392463.62,229878407374641.7,205844194986394.44,0.0005229923118967,0.0006858720279207,0.0006141628396656,0.0002632618342901,0.0003452515917563,0.0003091548996902
201,201,2.25,0.02,1105,1,100000.0,,1190.1,1.1901,1105.0,0.0675798126165773,0.0174222082228989,0.0068035753423887,8.21591699552148e-05,1.3922508774185992e-05,11156744257580.477,14817218847127.73,13278420591056.44,16.43364723902126,19.56853165468247,183447696132812.72,243636010456580.75,218333916192148.1,0.0005388342720436,0.0007156232272491,0.0006413043023917,0.0002705639304714,0.0003593346658645,0.0003220170313689
202,202,2.25,0.02,1110,1,100000.0,,1173.7,1.1737,1110.0,0.0725124595295255,0.0168093184263297,0.0070039427973127,0.0001584205824692,-6.344881994159869e-08,10836858818989.633,14578418781587.023,13074671088685.363,15.44554260211938,18.129049626512177,167386854668969.3,225179243049730.25,201952254423703.6,0.0005258301983293,0.0007073795983959,0.0006344141790984,0.0002633475936804,0.0003542716178113,0.0003177288942193
203,203,2.25,0.02,1115,1,100000.0,,1188.0,1.188,1115.0,0.0675796267727491,0.0170667427686321,0.0069962505627009,0.0001485932207998,1.664684039673378e-05,10800722337203.191,14721002492105.27,13212947670965.275,16.580447938236574,19.66719137504885,178804607066111.2,243704354583169.6,218738695684663.4,0.0005264374763445,0.0007175156586065,0.0006440116327234,0.0002927294747267,0.0003989799193449,0.0003581074589789
204,204,2.25,0.02,1120,1,100000.0,,1165.2,1.1652000000000002,1120.0,0.0663379313925815,0.0170375129532696,0.0073407924758773,0.0001474124260083,-2.775534028343642e-06,10428493651698.928,14404115318956.682,12938748092917.912,16.944954166090984,19.749866494720585,176760519534925.34,244146373604492.0,219308743086121.97,0.0005105366180744,0.0007051668790244,0.0006334284618756,0.0003194730124774,0.0004412646990746,0.0003963737207873
205,205,2.25,0.02,1125,1,100000.0,,1185.9,1.1859,1125.0,0.0678989118495337,0.0174003969647444,0.007189730512937,6.296666367434326e-05,-3.430650833909902e-05,10445887054410.43,14625033825887.65,13147623385558.371,16.70510308013329,19.816480901352296,174551582183495.62,244385448597971.1,219697805648107.1,0.0005137087674288,0.0007192312209741,0.0006465749982584,0.0003213244102577,0.0004498785354107,0.0004044321280376
206,206,2.25,0.02,1130,1,100000.0,,1181.5,1.1814999999999998,1130.0,0.0665025862673928,0.0178226688592304,0.0069744631068756,7.892877003101366e-05,-1.97686141393383e-05,10236694566043.28,14535927529234.402,13077936078733.918,17.21799994656435,20.35070128990868,176321551679710.66,250373524434371.25,225260406793765.2,0.0005056770407101,0.0007180525676074,0.0006460300219201,0.000316192314603,0.0004489875653432,0.0004039529412826
207,207,2.25,0.02,1135,1,100000.0,,1184.3,1.1843,1135.0,0.0678603050386754,0.0166833579844116,0.0069090136564526,6.379486164003e-05,-6.168365296093051e-05,10084658013617.645,14535449406036.137,13087973350537.207,17.071697625967865,20.19756716406737,171988142832637.5,247893874557390.8,223207988507134.25,0.000500334267692,0.000721153203641,0.0006493389813588,0.0003127520325265,0.0004507828960869,0.0004058928187259
208,208,2.25,0.02,1140,1,100000.0,,1220.3,1.2203,1140.0,0.070492644921137,0.0178007702360908,0.007245329003359,0.000184086773054,-1.7902958336443973e-05,10217990118171.56,14941305615135.574,13464224954234.672,16.3369730396342,19.92726920657965,166857854490678.8,243988707113485.9,219868258068492.97,0.000509219910943,0.0007446092848711,0.0006709980488158,0.0003181697628879,0.0004652452791425,0.0004192516543483
209,209,2.25,0.02,1145,1,100000.0,,1209.1,1.2090999999999998,1145.0,0.0680172172828633,0.0171065960229684,0.0066647831925497,0.0001624921965428,1.685523469846379e-05,9942352453977.447,14768515483870.396,13319254794869.98,17.075419527963767,20.647858518543,169786028294777.2,252202645140904.4,227453551051940.1,0.0004976565085471,0.0007392262430998,0.0006666846572124,0.0003140703538765,0.0004665246887717,0.0004207437913874
210,210,2.25,0.02,1150,1,100000.0,,1220.6,1.2206,1150.0,0.0720088179845105,0.0169681430734109,0.0072755078368958,0.0002321217318447,-3.783807262430797e-05,9863204291707.14,14872985219358.207,13424338955294.078,16.064209939206247,19.60690365172555,158435930071102.56,238909706873254.6,215639620256068.28,0.0004959052020974,0.0007477884998489,0.0006749530199073,0.0003161486086193,0.0004767288037488,0.0004302948572117
211,211,2.25,0.02,1155,1,100000.0,,1230.5,1.2305,1155.0,0.0676133000536764,0.0169487705739369,0.0073092865947021,0.0001542475879562,-1.351758182241967e-05,9760486602143.86,14957328123602.877,13511447504877.496,17.295843765111478,21.340654604627296,169276857659036.5,259406073379835.1,234330056408081.2,0.0004928202001972,0.0007552157736347,0.0006822113011092,0.0003141991492626,0.0004814903153134,0.0004349460723
212,212,2.25,0.02,1160,1,100000.0,,1215.6,1.2155999999999998,1160.0,0.0680174696991115,0.0172826760245089,0.0070392630754518,-1.4200419116854726e-05,-2.964056208689936e-05,9459468196578.254,14740362376460.238,13326329290899.035,17.22966761063713,20.92077853280178,162799801890996.53,253685305010832.75,229349443690431.1,0.0004796889978198,0.000747482787502,0.0006757772645697,0.0003058218761117,0.0004765516605011,0.0004308363790366
213,213,2.25,0.02,1165,1,100000.0,,1223.4,1.2234000000000005,1165.0,0.0728042911465081,0.0171069529330104,0.006950701188763,0.0001334246352014,-3.753819876515595e-05,9336160826089.96,14798866125826.115,13390191327078.674,16.08777161682299,19.66364579788985,150059636747071.78,237861420392868.3,215219862205044.7,0.0004755290410495,0.0007537670728388,0.0006820174759031,0.0003031093111683,0.0004804623871662,0.000434728122744
214,214,2.25,0.02,1170,1,100000.0,,1205.1,1.2050999999999998,1170.0,0.0715065372209436,0.017494286199539,0.006995278184144,0.0001787266154904,-2.6304145280000457e-05,9015254843075.02,14541960503976.854,13168572984729.98,16.41417964261912,19.77403850385996,147927969785972.44,238613631173553.25,216078225243499.0,0.0004611716267007,0.000743887965207,0.0006736328956203,0.0002939312922202,0.0004741227304997,0.0004293451201849
215,215,2.25,0.02,1175,1,100000.0,,1244.9,1.2449,1175.0,0.0717757448663632,0.0169716051490368,0.0069450809050494,0.0001883962105086,7.997340839596748e-06,9125758934707.488,14985514433133.682,13581454378081.725,16.686250639639006,20.75225666888877,152124742317820.47,249805801134008.62,226400375283761.8,0.0004687850342856,0.0007697973338531,0.0006976715692174,0.0002987663672607,0.0004906077117261,0.0004446404749116
216,216,2.25,0.02,1180,1,100000.0,,1242.3,1.2422999999999995,1180.0,0.0738327489749735,0.017519059813134,0.0072230465139706,9.546166467545703e-05,3.3786805777882235e-05,8919853609709.879,14917580253669.412,13531107312622.004,16.145140413099398,20.05568961722016,144002105310619.1,240829396609165.3,218446179215362.5,0.0004601913427639,0.0007696248826609,0.0006980942418718,0.0002932397145701,0.0004904146600456,0.0004448344356068
217,217,2.25,0.02,1185,1,100000.0,,1226.1,1.2261,1185.0,0.0760779482566249,0.0171670334227137,0.0071642669138487,-1.54919665390474e-05,-2.763574897508992e-05,8619122665028.164,14686891245998.812,13332961965950.77,15.71370831817705,19.31177735864265,135756119349037.28,231326950357496.8,210001788612422.84,0.0004465603114102,0.0007609339121107,0.0006907862759274,0.0002845120769854,0.0004848054837196,0.0004401130890841
218,218,2.25,0.02,1190,1,100000.0,,1258.9,1.2589,1190.0,0.0756559144547509,0.0169132022214617,0.0071652261223428,0.0001132371116061,3.0363227356427217e-05,8660354922829.205,15042661282408.35,13667362900137.027,15.953694597626347,20.10631278607646,138317423875479.44,240251372530863.72,218286022266242.1,0.0004505567826782,0.0007825976106884,0.0007110474236741,0.000287047113002,0.000498588398681,0.0004530041895273
219,219,2.25,0.02,1195,1,100000.0,,1214.7,1.2147,1195.0,0.07609305205101,0.0168373044506441,0.0069450281379634,9.794084338710369e-05,4.174902695175075e-05,8173595418705.511,14478690528873.12,13166008014981.604,15.870031413861332,19.311276371016135,129943656932158.95,230181933229178.1,209312932806720.44,0.0004270510090541,0.0007564773007956,0.0006878927473148,0.0002720007527047,0.0004818215877214,0.0004381381640198
220,220,2.25,0.02,1200,1,100000.0,,1233.5,1.2334999999999998,1200.0,0.0748946846499392,0.0163402716164722,0.0070893080822249,5.665066027640875e-05,1.1893335120378024e-07,8106483306499.136,14666401170113.377,13347953073026.738,16.21954059758332,20.01188609809287,131516838739969.16,237942723701049.7,216552668455695.0,0.0004253167130551,0.0007694909496723,0.0007003169330507,0.0002708544238086,0.0004900348878895,0.0004459828019039
221,221,2.25,0.02,1205,1,100000.0,,1257.8,1.2578,1205.0,0.0795181872770399,0.0172041498637116,0.0068374454534247,-1.2461816399621952e-05,-1.48680480873108e-06,8072675170140.974,14918236120580.334,13588652109633.893,15.305281467078078,19.263200106166288,123632975985455.22,228472704421829.3,208110132581456.8,0.000425354445344,0.0007860514534328,0.0007159948169901,0.0002707915485398,0.0005004205143193,0.0004558206628884
222,222,2.25,0.02,1210,1,100000.0,,1239.8,1.2398,1210.0,0.075917097931051,0.0176981960746931,0.0072658242160125,0.0002012536296838,-2.6169521180228013e-05,7765406478673.768,14668182791108.355,13372251141413.057,16.005179139126334,19.840478595788102,124269544303695.08,234734446447888.9,213995694909427.97,0.0004108620374348,0.0007760829370069,0.0007075161312083,0.0002615187323377,0.0004939863199389,0.0004503427060269
223,223,2.25,0.02,1215,1,100000.0,,1253.5,1.2535,1215.0,0.0773664930004315,0.0160795714149462,0.0070450711967762,-4.7237426815470535e-05,1.4905307503649187e-05,7655482522768.333,14793301759578.965,13497836499648.938,15.80693865841501,19.83051641477102,121110627707020.4,234031761764652.25,213537350036045.97,0.0004066899793867,0.0007858796058606,0.0007170592880961,0.0002588174099188,0.00050013360153,0.0004563363670359
224,224,2.25,0.02,1220,1,100000.0,,1246.0,1.246,1220.0,0.0776404443345199,0.0172668684307282,0.0075266780225526,7.881295298889085e-05,-2.7536020330243347e-05,7419847750863.95,14668044049462.23,13395028039344.477,15.820066681414795,19.730086687928043,117491363832884.16,232264671459259.2,212106793261230.6,0.0003958232278938,0.00078248944419,0.0007145784407295,0.0002518284324499,0.0004978310423759,0.0004546250849121
225,225,2.25,0.02,1225,1,100000.0,,1245.0,1.245,1225.0,0.0750080585233717,0.0160155615266542,0.0068892181967885,3.815201188133766e-05,-3.727686048881018e-05,7215622277469.495,14619555702518.822,13362247738442.896,16.504964113001876,20.5610858855674,119165485433625.52,241440915990623.5,220676564959319.84,0.0003865060807134,0.0007830990812803,0.0007157511582935,0.0002458336167632,0.0004980829255771,0.0004552469022505
226,226,2.25,0.02,1230,1,100000.0,,1257.3,1.2573,1230.0,0.0805393219598499,0.0180109347357798,0.0068179247630058,0.0002220442665195,2.349197114592665e-05,7086679468934.916,14726910887559.832,13472012784778.186,15.339935882121244,19.29074027069101,108730846271265.4,225954834106043.3,206700946118336.7,0.0003811206898958,0.0007920113308505,0.00072452307591,0.0002423674722782,0.000503666658261,0.0004607486058119
227,227,2.25,0.02,1235,1,100000.0,,1247.6,1.2476,1235.0,0.0778734774006579,0.0177890711596723,0.007223907931764,-4.510345660974205e-07,-2.450080266706605e-05,6833325596110.055,14576500654628.848,13346001096918.924,15.988280972217614,19.95762231476903,109311423053068.62,233177536659238.56,213493466900289.4,0.0003690027565194,0.0007871378066672,0.0007206902589389,0.0002345795447358,0.0005003930866913,0.0004581515716361
228,228,2.25,0.02,1240,1,100000.0,,1258.9,1.2589,1240.0,0.0764789940358695,0.0174836730017501,0.0070974023236753,3.435689883974846e-05,7.199734205786483e-06,6861005000000.0,14671399521491.254,13444605400227.123,16.32830968197353,20.56314730558309,112069152815427.86,239645841241946.1,219607118365484.4,0.0003719974468927,0.0007954699296005,0.0007289542688521,0.0002364168113904,0.000505547728577,0.0004632748029077
229,229,2.25,0.02,1245,1,100000.0,,1265.4,1.2654,1245.0,0.0771287315825929,0.0157648693012901,0.0071316998241354,4.986950066159549e-05,1.327324145492748e-05,6896430000000.0,14709833566815.34,13491632443829.62,16.2548777728803,20.57300287111635,112122865647584.12,239153981510775.8,219348342818834.6,0.0003754671618589,0.0008008577569482,0.0007345343811986,0.0002385148396713,0.0005087434505651,0.000466611645336
230,230,2.25,0.02,1250,1,100000.0,,1254.3,1.2543,1250.0,0.0790028809949262,0.0162510956193423,0.0068980833310816,0.0001018344046145,-2.824721079704716e-05,6835935000000.0,14543809413938.016,13351090549531.75,16.096564856383623,20.20457060411434,110114909792423.14,234275232525467.2,215062625886899.47,0.0003736682633169,0.0007949987830077,0.0007298019684259,0.0002372987055363,0.0005048654130701,0.0004634620582119
231,231,2.25,0.02,1255,1,100000.0,,1257.8,1.2578,1255.0,0.0824815835927665,0.0174996466863504,0.0070715027914894,1.3417290694271404e-05,-2.859188073260468e-05,6855010000000.0,14547298749359.309,13366089274110.469,15.307811092304217,19.25166533158706,104921576057149.5,222658393227286.1,204579008981785.8,0.0003761546569795,0.0007982532733058,0.0007334368186277,0.000238822646137,0.0005068153629927,0.0004656630419135
232,232,2.25,0.02,1260,1,100000.0,,1246.9,1.2469,1260.0,0.0781103385155574,0.017100527915654,0.0067402757901972,-1.5889635245877411e-06,-5.145315723251276e-06,6795605000000.0,14384460681040.562,13228196450053.846,16.31239563839639,20.323767821891614,110764534629309.3,234458608649127.7,215612152821609.75,0.0003744217220373,0.0007925496756763,0.0007288422582357,0.0002376135513331,0.0005029637223521,0.000462534054912
233,233,2.25,0.02,1265,1,100000.0,,1283.0,1.283,1265.0,0.0791321143963386,0.0169617946489225,0.0067287767303657,-2.650525338536001e-05,7.17325198195445e-06,6992350000000.0,14763079819161.451,13588474476064.965,16.386530379709093,21.03351813675048,114632673845290.08,242026116235874.8,222769621467718.88,0.000386790722107,0.0008166385126285,0.0007516637260621,0.0002453641239601,0.0005180418810246,0.0004768245490822
234,234,2.25,0.02,1270,1,100000.0,,1265.9,1.2659,1270.0,0.0840914242925009,0.0162286335751289,0.0072832735356672,7.553075822608904e-06,8.846296751504174e-06,6899155000000.0,14528982847170.695,13384965918515.98,15.231651462426251,19.291704790583022,105139791108677.48,221414683620397.75,203980417988802.62,0.0003831158867491,0.0008068066519824,0.0007432784285873,0.000242959646151,0.0005116505617693,0.0004713630268209
235,235,2.25,0.02,1275,1,100000.0,,1269.4,1.2694,1275.0,0.0823462846687106,0.0164140915178619,0.0069084706491314,3.1234969443191054e-05,3.1429325657447034e-05,6918230000000.0,14531717191975.623,13399511655302.06,15.553674661644044,19.735833374113888,107560291888920.69,225930005625159.25,208327185539261.4,0.0003857017705146,0.0008101651794699,0.0007470430109265,0.0002444854773103,0.0005135408643279,0.0004735295014436
236,236,2.25,0.02,1280,1,100000.0,,1268.3,1.2682999999999998,1280.0,0.0806162722143426,0.0158405706080299,0.0071218930745858,3.129345415980594e-05,2.2004385216822418e-05,6912235000000.0,14481721313758.016,13365458320824.48,16.084513062990887,20.41794576158437,111277804400634.84,233136482156186.6,215166130310897.03,0.0003868646099285,0.0008105143223779,0.0007480392116013,0.0002451329708949,0.0005135744617066,0.000473987719682
237,237,2.25,0.02,1285,1,100000.0,,1268.4,1.2684,1285.0,0.0814470777209407,0.0166881604362124,0.0069981299741858,1.658565509976885e-05,-1.938097303490699e-05,6912780000000.0,14445456792221.465,13344068387716.88,15.918297880154295,20.215663861898346,110175368047345.95,230230604575154.1,212676758968991.1,0.0003883779575058,0.0008115833288781,0.0007497044640854,0.0002459950251411,0.0005140494138071,0.0004748559101434
238,238,2.25,0.02,1290,1,100000.0,,1292.3,1.2923000000000002,1290.0,0.0829809594199104,0.0170819370249336,0.0067753028080499,9.61590827049883e-05,5.482047814063013e-06,7043035000000.0,14679536118866.254,13572639175059.775,15.64116348498984,20.21989521962368,110198428946949.06,229682490285658.8,212363492976451.47,0.0003972502520032,0.0008279739377285,0.0007655413231144,0.0002514947490956,0.0005241811595505,0.0004846557604637
239,239,2.25,0.02,1295,1,100000.0,,1292.9,1.2929,1295.0,0.0860766746369108,0.0160958821543445,0.0073210302163799,0.0001109052667418,-8.097505399985894e-06,7046305000000.0,14648222800561.51,13556063372386.676,15.213566679082126,19.67463421421604,107226756467477.42,222908519985603.7,206288644316219.2,0.0003989751352557,0.0008294101196457,0.0007675699842021,0.0002524625317534,0.0005248321515913,0.0004857010986046
240,240,2.25,0.02,1300,1,100000.0,,1266.4,1.2663999999999995,1300.0,0.0821319893860163,0.0162709135034091,0.0071771816941295,6.174518390811303e-05,-7.224025804945619e-06,6901880000000.0,14310637303063.816,13255802188251.582,15.969230483768834,20.185557617803653,110011289017029.88,228101858676946.4,211288501927637.44,0.0003923351398584,0.0008134835563297,0.0007535217948534,0.0002481271502988,0.0005144768748471,0.0004765548548941
241,241,2.25,0.02,1305,1,100000.0,,1297.4,1.2974,1305.0,0.080273169960651,0.0164857563840072,0.0068539460258747,1.6438022171521232e-05,4.263243793705723e-05,7070830000000.0,14584747006367.1,13557331739571.111,16.42339791185549,21.30790593467876,116128087343999.23,239533233615506.2,222659433815335.25,0.0004034701834655,0.0008322234519084,0.0007735978837376,0.0002567001027405,0.0005294860794248,0.0004921866952586
242,242,2.25,0.02,1310,1,100000.0,,1303.7,1.3037,1310.0,0.0829935478735705,0.016220943196238,0.0069890183255426,0.0001388107683447,-2.886852105919508e-05,7105165000000.0,14578673857075.031,13600095765231.229,16.008504505902994,20.894428675968364,113874636284027.6,233652727695680.62,217969035017997.47,0.000406952924296,0.0008350029814219,0.0007789542878127,0.0002605076940562,0.0005345205507409,0.0004986414230696
243,243,2.25,0.02,1315,1,100000.0,,1286.9,1.2868999999999997,1315.0,0.0815056276637505,0.0157725016918835,0.0071257297353027,-0.0001146862867502,-2.2593399431286958e-05,7013605000000.0,14314903406612.465,13402068203600.656,16.293873922735056,20.97842369740399,114332409150851.77,233354657589034.16,218474057966151.7,0.0004032567823209,0.0008230548893166,0.0007705701846952,0.0002579465357859,0.0005264738666984,0.0004929015913335
244,244,2.25,0.02,1320,1,100000.0,,1289.1,1.2891,1320.0,0.084528302059084,0.0163595719161902,0.0072917295825284,0.000125786642242,-3.756384716909285e-05,7025595000000.0,14286175808595.322,13402169327558.309,15.70569347598136,20.24399039782757,110329747668160.28,224349705911783.6,210467292822240.1,0.0004054672224252,0.000824496149321,0.0007734776017856,0.0002591896628052,0.0005270484692907,0.0004944355245169
245,245,2.25,0.02,1325,1,100000.0,,1284.6,1.2846,1325.0,0.0896915993799211,0.0165282649802195,0.0070603458759075,3.3733901392614864e-05,-2.842317846950464e-05,7001070000000.0,14198421413172.088,13332654540416.43,14.898182851324432,19.141163525569134,104319341214351.78,211563370757021.03,198663024122709.56,0.0004055525887176,0.0008224752159051,0.0007723237395633,0.0002615853385143,0.0005305044617086,0.0004981562748623
246,246,2.25,0.02,1330,1,100000.0,,1311.1,1.3111000000000002,1330.0,0.0845629463991371,0.0167061765325841,0.0070210216130362,2.076409495784996e-05,6.535442722942133e-06,7145495000000.0,14452654884395.38,13584494433406.988,15.878842926411442,20.79805809646286,113349416625722.6,229263333028588.9,215491651618545.44,0.0004154806863072,0.0008403615103405,0.0007898816065687,0.0002704373249564,0.0005469932209671,0.0005141357366363
247,247,2.25,0.02,1335,1,100000.0,,1306.4,1.3064,1335.0,0.0864449951440064,0.0164448142107995,0.0067653875343736,0.0001166485951501,-3.853166262719506e-05,7119880000000.0,14362318348317.688,13512680927702.98,15.62041274319227,20.370442133315628,111018909626570.2,223948847837310.8,210700616123493.03,0.0004155324104778,0.0008382176052583,0.0007886308305626,0.0002704546145196,0.0005455647107118,0.0005132905205466
248,248,2.25,0.02,1340,1,100000.0,,1311.6,1.3116,1340.0,0.0825444196497755,0.0161481536540328,0.006461288294524,7.861857969559095e-05,-3.947028541538455e-05,7148220000000.0,14380805841403.535,13543258713423.637,16.413914111824187,21.566908914349305,117539653583203.72,236466552071128.75,222694592159099.7,0.0004187795866,0.0008425017592126,0.0007934339297371,0.0002725290897167,0.0005482746649307,0.0005163428054771
249,249,2.25,0.02,1345,1,100000.0,,1317.4,1.3174,1345.0,0.0866379715928587,0.0166538441752006,0.0073481433667168,0.0001423014538113,1.706406041736112e-05,7179830000000.0,14405547527672.838,13579837311606.34,15.795779230122658,20.797027296225643,113343798764429.77,227411997229457.9,214376990471975.47,0.0004221855117408,0.0008470692836569,0.0007985161995143,0.0002747229747309,0.0005512017512156,0.0005196074701778
250,250,2.25,0.02,1350,1,100000.0,,1320.8,1.3208,1350.0,0.0878609313066362,0.017197503344124,0.0069579809653911,-2.803111685056659e-05,-4.169397584872751e-05,7198360000000.0,14403774300613.12,13591513782314.182,15.47378853205718,20.4232321009011,111306614949911.0,222722308957007.97,210162508009387.25,0.0004247863403053,0.0008499889657841,0.000802056218194,0.0002764304695779,0.000553131837476,0.0005219395163788
251,251,2.25,0.02,1355,1,100000.0,,1304.9,1.3049,1355.0,0.0869059943016508,0.0165185950348266,0.007038129149591,1.6814920288946437e-05,-2.509905740834419e-05,7111705000000.0,14191896611970.738,13404807398352.924,15.615573564830516,20.371269383147894,111023418138156.02,221554869292849.9,209267332777271.28,0.0004212424774212,0.0008406183451271,0.0007939972591434,0.0002748819663069,0.0005485458756126,0.000518123265184
252,252,2.25,0.02,1360,1,100000.0,,1284.0,1.284,1360.0,0.0922686885374559,0.0164422605999738,0.007382018053444,6.649280556088243e-05,-2.176290801671969e-05,6997800000000.0,13926724937213.717,13167388821661.496,14.856121050183372,19.048452393793177,103814065546172.84,206606352778791.1,195341416760111.72,0.0004160098811577,0.000827925231651,0.0007827837118605,0.0002722529791893,0.0005418263389219,0.0005122839799426
253,253,2.25,0.02,1365,1,100000.0,,1305.0,1.305,1365.0,0.0873313886979076,0.016967697303566,0.007086832168389,8.961264018748764e-05,1.0076200178442288e-05,7112250000000.0,14116012754846.254,13359651958093.707,15.81284046592451,20.63522330315389,112461967002188.69,223208486855494.9,211248583454161.44,0.0004243215805832,0.0008421707397336,0.0007970457499245,0.0002776666204685,0.0005510978320685,0.0005215690407171
254,254,2.25,0.02,1370,1,100000.0,,1309.3,1.3093,1370.0,0.0914504206530409,0.0166407748990133,0.0069599305512405,0.0001403324288611,-1.4464629734860636e-05,7135685000000.0,14123912647817.09,13380504827133.352,15.072033385800417,19.717018109387663,107457748696162.77,212694906784097.7,201499775444388.1,0.0004272791412443,0.0008457286535447,0.0008012139846354,0.000279552328269,0.0005533277695086,0.0005242035316638
255,255,2.25,0.02,1375,1,100000.0,,1328.3,1.3283,1375.0,0.0898506188822238,0.0164682075745652,0.0068445210386611,1.6556586722878732e-05,4.020903298456672e-05,7239235000000.0,14289699695061.35,13551173337817.123,15.37620251249825,20.434315714975437,111367020646616.1,219830034661651.6,208468685005881.6,0.000435029779307,0.000858715721303,0.0008143352089692,0.0002845767848859,0.000561732945015,0.0005327012232518
256,256,2.25,0.02,1380,1,100000.0,,1294.3,1.2942999999999998,1380.0,0.0974242994334872,0.0163402972838841,0.0074669991720748,5.138392808201417e-05,-5.339688624581937e-06,7053935000000.0,13885761162907.43,13181406888513.371,14.25190276227374,18.44316026434583,100515223440684.78,197865501444742.9,187828787571972.62,0.0004253891297784,0.0008373839363987,0.0007949076941538,0.0002782419788732,0.000547722890008,0.0005199396843029
257,257,2.25,0.02,1385,1,100000.0,,1308.7,1.3087,1385.0,0.0891741195829353,0.0169804843577955,0.0068769765386247,0.0001389052408221,2.2025292065307947e-05,7132415000000.0,14001654976902.832,13304902403313.14,15.873224147964772,20.77627830302313,113230716751476.05,222283396120609.84,211222094540991.0,0.0004316644694163,0.0008474011911191,0.0008052326787718,0.0002822807128636,0.0005541457063494,0.000526570219903
258,258,2.25,0.02,1390,1,100000.0,,1308.7,1.3086999999999998,1390.0,0.0948610818791621,0.0169615064443699,0.007321892091699,0.0001152148568667,4.326435387756553e-05,7132415000000.0,13963060412404.758,13281745473397.932,14.73423863155118,19.268017935199488,105010697746837.2,205578435437066.4,195547421098942.4,0.0004331910567102,0.0008480539754009,0.0008066739465634,0.0002832301528051,0.0005544769526496,0.0005274217498489
259,259,2.25,0.02,1395,1,100000.0,,1329.6,1.3296,1395.0,0.0920604707613165,0.016681112129955,0.0066056760630711,9.149081977017376e-05,2.0628509113400427e-05,7246320000000.0,14146840216532.994,13470328820520.082,15.289959680996024,20.332771098889072,110813602488945.42,216339097394196.5,205993616527078.2,0.0004417084602883,0.0008623382641106,0.000821100669428,0.0002887008834749,0.000563624745925,0.0005366718322102
260,260,2.25,0.02,1400,1,100000.0,,1332.8,1.3327999999999998,1400.0,0.0928379493072724,0.0159625495716013,0.0070912609795602,4.098322803430997e-05,-1.000867565099691e-05,7263760000000.0,14141582674812.406,13479165014566.2,15.18603462425133,20.26060305934848,110420286673449.22,214973734397759.44,204903970536902.0,0.0004443259459989,0.0008650440130055,0.0008245237654291,0.0002903517993691,0.0005652766577585,0.0005387980627077
261,261,2.25,0.02,1405,1,100000.0,,1334.1,1.3340999999999998,1405.0,0.0885154906506158,0.0164798189962303,0.0069805458367637,0.0001070579117478,-6.382936860117355e-06,7270845000000.0,14116032260462.434,13465283738470.906,16.191900535053485,21.604877376807345,117746581703600.05,228599914574880.0,218061467666278.28,0.0004462822948719,0.0008664378448014,0.0008264950948489,0.0002915773221714,0.0005660848066754,0.0005399883197541
