,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
179,179,2.25,0.02,995,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,995.0,0.9915802641336426,0.0324333657121769,0.0339706909623612,1.3780514593029544e-06,-8.932340946003159e-06,1232359331786838.2,1309919900759351.5,1154667957072278.2,1.0034833642407397,100.34833642407392,1236652088214926.0,1314482828899889.2,1158690086143871.5,0.0535625322408904,0.0569335786305733,0.0501858005883179,0.0282816307176283,0.0300615818352536,0.0264986777160584
180,180,2.25,0.02,1000,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1000.0,0.9968953297975872,0.0326893039669432,0.0329977898844528,1.1547842348258616e-05,2.126612887166516e-05,1217332440589098.0,1306970803881931.8,1152898500615682.2,1.003144570549461,100.31445705494608,1221160428330678.0,1311080665780824.0,1156523871287236.5,0.0531713880637326,0.0570866671125147,0.0503570031738141,0.028017050534045,0.0300800880991566,0.0265340957616664
181,181,2.25,0.02,1005,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1005.0,0.9697033949089504,0.0321542624409229,0.0325646138197837,2.1488581212482092e-05,-4.40857289753124e-06,1206970395103540.0,1304021707004512.0,1151129044159086.2,1.050244711688304,105.0244711688304,1267614274621835.8,1369541901708244.0,1208967191098892.5,0.0529862691725798,0.0572468433811923,0.0505348214286197,0.0278552413934779,0.0300950541772235,0.0265664986731876
182,182,2.25,0.02,1010,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1010.0,1.0090292719519198,0.0321575564239118,0.0322687148909405,-2.060912590019653e-05,3.4312154033532e-05,1189637883106932.5,1301072610127092.2,1149359587589171.8,1.0009627238502283,100.0962723850228,1190783175870134.5,1302325183759740.2,1150466103476632.2,0.052487120810342,0.0574036488249839,0.0507100323425856,0.0275312223442666,0.0301101031028821,0.0265990809546098
183,183,2.25,0.02,1015,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1015.0,1.0127436545129398,0.0330285149931692,0.03242738450422,2.279775929458099e-05,2.3822997382598945e-05,1180790658746631.5,1298123507383676.8,1147590130819478.0,1.0022315326716775,100.22315326716776,1183425631680035.8,1301020312402276.0,1150151015690096.2,0.0523623647698209,0.0575655101151073,0.050890081650883,0.0274035289458244,0.0301265637954855,0.0266330184227871
184,184,2.25,0.02,1020,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1020.0,1.0148531577597963,0.0345219454653039,0.0329001614782532,1.2119430858096771e-05,5.524478521014641e-06,1171943348851529.8,1295174401287225.8,1145820674049784.0,1.0051643590358683,100.51643590358682,1177995685074696.5,1301863146909538.8,1151738103401297.8,0.0522279545044768,0.057719777813562,0.0510637908335811,0.0272751113946943,0.0301431175024664,0.0266671478221861
185,185,2.25,0.02,1025,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1025.0,1.0240853219477912,0.0321406254093145,0.0320732346529729,1.953020782221585e-05,2.106241997149049e-05,1156191890093712.0,1292225295190774.5,1144051217280090.0,1.0008935517810331,100.0893551781033,1157225007416321.0,1293379965404788.5,1145073486282883.5,0.0517766663530813,0.0578685238457101,0.051232981891221,0.0269822448510904,0.0301568793349554,0.0266989159250524
186,186,2.25,0.02,1030,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1030.0,1.0289600759446105,0.0326317637192127,0.0323875968516673,-1.710502185576266e-05,1.3327249443826202e-05,1144248649471201.8,1289276196351874.2,1142281760510396.2,1.0010110258962852,100.10110258962852,1145405514487606.0,1290579687973850.2,1143436636951126.5,0.051495560007432,0.0580223535907811,0.0514070424911074,0.0267768863065334,0.0301707169533371,0.0267308585816107
187,187,2.25,0.02,1035,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1035.0,1.0334823498262722,0.0326777130815147,0.0315553761927085,1.1983889160618405e-05,-1.477337292592572e-05,1130802654931459.5,1286327119825697.8,1140512303740702.2,1.0014701613430428,100.14701613430428,1132465117281349.5,1288218228231773.2,1142189040840926.5,0.051139355017551,0.0581727845814595,0.0515784636236249,0.0265324558403049,0.030181585932897,0.0267602770495429
188,188,2.25,0.02,1040,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1040.0,1.0357585275266274,0.0326475729360581,0.0323337500487338,-7.823761690145501e-06,4.638397668922808e-06,1116554061585990.2,1283378043299521.5,1138742844301629.5,1.0041137749277858,100.4113774927786,1121147313690060.4,1288657571716917.5,1143427376063712.8,0.0507351935777937,0.0583155224636443,0.0517434315351519,0.0262678428378244,0.030192512752156,0.0267898520062019
189,189,2.25,0.02,1045,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1045.0,1.0429895725329517,0.0337438962650448,0.0318465523403939,2.7017782775506488e-05,5.752926549111696e-06,1105413855401433.4,1280428966773344.2,1136973383774754.5,1.001929892491914,100.1929892491914,1107547185301430.4,1282900057022749.5,1139167620171607.5,0.0504741798963109,0.0584655255563948,0.0519152160338391,0.0260730185238156,0.0302010400955105,0.0268174023252847
190,190,2.25,0.02,1050,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1050.0,1.0489632049815554,0.0317529433236642,0.0318614836982209,7.693772125961029e-06,1.2826903070737506e-05,1088859539696610.8,1277479873896669.8,1135203923247880.2,1.000988643644161,100.09886436441612,1089936033759916.0,1278742846254541.0,1136326235391426.0,0.0499580134712821,0.058612111500813,0.0520843422155917,0.0257491519820798,0.0302096112747278,0.0268450955193977
191,191,2.25,0.02,1055,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1055.0,1.0526067976878497,0.0309591100308186,0.0329787162125505,2.05507564901025e-05,2.5919292776941343e-05,1080012315336309.4,1274530778236853.8,1133434462721005.8,1.002276463885852,100.2276463885852,1082470924368448.0,1277432201524917.0,1136014685342370.0,0.0497953580983637,0.0587638822339979,0.052258454973862,0.0256034781296944,0.0302148600000439,0.0268699384864725
192,192,2.25,0.02,1060,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1060.0,1.0541441845583222,0.0325887670026525,0.0320364691105311,-5.9172610094046324e-08,-4.323341389695605e-08,1062330181952016.0,1271581682577037.8,1131665002194131.2,1.005688020473072,100.56880204730722,1068372737776121.2,1278814465220719.2,1138101935895270.5,0.0492050170908858,0.058897129618112,0.0524164677989302,0.0252471090576632,0.0302201349083006,0.0268949053811468
193,193,2.25,0.02,1065,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1065.0,1.060026439795433,0.032495662873452,0.0323725430750002,2.723728084692529e-05,4.6545351110641535e-06,1052317689901192.0,1268632586917221.8,1129895542147824.8,1.0047968464421757,100.47968464421756,1057365496268033.2,1274718022628203.8,1135315477559207.2,0.0489729655991746,0.0590398704054122,0.0525832987958816,0.0250692696348708,0.0302225199616264,0.026917399828185
194,194,2.25,0.02,1070,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1070.0,1.067238940679863,0.0313823515150156,0.0312427100937163,-2.4805825576339853e-06,-2.9987404969006003e-06,1036940547159361.4,1265683491257406.0,1128126089761488.2,1.0025993155537871,100.2599315553787,1039635882851945.2,1268973402042402.8,1131058445453238.5,0.0484910120628442,0.0591878421674578,0.0527551709467741,0.024762463663941,0.0302249165086364,0.0269400028599416
195,195,2.25,0.02,1075,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1075.0,1.0735065148117429,0.0308107758830674,0.0320349998301493,6.122324242416104e-06,-4.112073915394631e-06,1019246179407283.8,1262734395597590.0,1126356637375151.8,1.0013932386648328,100.1393238664833,1020666232593417.2,1264493685980951.2,1127925920992734.0,0.047886287685842,0.0593258662726188,0.0529185579146049,0.0243959903398764,0.0302239603534669,0.026959714149372
196,196,2.25,0.02,1080,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1080.0,1.076468776384695,0.0314442736900792,0.0316664608056408,-8.08639411426077e-06,-5.188660793558604e-06,1005353461196134.6,1259785299811139.8,1124587184988815.2,1.0033114344160148,100.33114344160144,1008682623247799.0,1263956996209723.5,1128311181696996.0,0.0474515305796058,0.0594604216178891,0.0530792256232347,0.0241190284095705,0.0302229997795536,0.0269795164692756
197,197,2.25,0.02,1085,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1085.0,1.0827772981403314,0.0315439686622284,0.0316381958225552,2.4372905218014373e-06,1.041166442977261e-05,994085642901252.2,1256836202411889.8,1122817732602478.8,1.0020567253971877,100.20567253971876,996130204089987.0,1259421169349495.2,1125127060349535.0,0.0471403794873767,0.0596002325938985,0.0532449637393008,0.0239020351743508,0.0302196730563088,0.0269973006155921
198,198,2.25,0.02,1090,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1090.0,1.0863541289095338,0.0316817695279103,0.0310051288731464,4.847092856220934e-06,-1.2115652051203548e-05,979930083924770.0,1253887105012639.8,1121048280216142.0,1.0033640152396868,100.33640152396868,983226583660920.6,1258105200342749.2,1124819503715214.0,0.0466832543118949,0.0597343948940387,0.0534060366344058,0.0236144801774771,0.0302163314218531,0.0270151644749293
199,199,2.25,0.02,1095,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1095.0,1.0933614812392307,0.0306443036683628,0.0306887335284806,6.5718987368960255e-06,-2.255711126718569e-06,965774498926809.2,1250938007613389.8,1119278824511982.8,1.001502653141491,100.1502653141491,967225723011593.4,1252817733540340.5,1120960712353840.0,0.046218246742749,0.0598650736377956,0.0535643723692371,0.0233231260510067,0.0302097279085159,0.0270302033645785
200,200,2.25,0.02,1100,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1100.0,1.0980502549140965,0.0317121110412576,0.0326469333441146,-3.134491271654644e-05,-2.4694327533071245e-06,951618639374169.2,1247988911400319.2,1117509363985108.2,1.0017767029254383,100.17767029254382,953309382994647.0,1250206216950118.5,1119494846141305.2,0.0457521049686617,0.060001052219473,0.0537278313065974,0.0230305165156297,0.030203096120763,0.0270453065952509
201,201,2.25,0.02,1105,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1105.0,1.102997062282111,0.0317885444938372,0.03156544384961,-2.043823117654573e-06,4.140428848462466e-05,937462755867614.0,1245039815740503.5,1115739903458233.8,1.0018191344225411,100.1819134422541,939168126636663.0,1247304710526750.8,1117769584323216.8,0.0452763861897019,0.060131352596351,0.0538865895632121,0.0227345542787552,0.0301936531270167,0.0270579809569804
202,202,2.25,0.02,1110,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1110.0,1.108156838983905,0.0318624687141101,0.0322449442077093,-2.544408201426396e-05,-1.409778428750219e-06,923307388514069.8,1242090720080687.5,1113970442931359.2,1.0016676689247253,100.16676689247252,924847159553863.8,1244162116176255.5,1115828176822098.0,0.0448010733858244,0.0602691998292597,0.0540524988581814,0.0224373855057075,0.0301841712372343,0.0270707075248686
203,203,2.25,0.02,1115,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1115.0,1.1130226965691237,0.0317843226842064,0.0323112622945293,6.345785161645617e-06,-9.194478821628814e-06,909151711885790.2,1239141623914584.5,1112200982404484.2,1.001779394827201,100.17793948272008,910769451739060.8,1241346546110347.8,1114180027079382.8,0.0443129188842215,0.0603969409601545,0.0542097333942353,0.0246405281756527,0.0335841682950348,0.0301437255032843
204,204,2.25,0.02,1120,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1120.0,1.0827471914769715,0.0306752326048018,0.0303574026017678,-3.880358433909261e-06,-3.299786686937439e-07,894996022287927.2,1236192526515334.5,1110431521877610.0,1.0482456486523517,104.82456486523516,938175685924483.0,1295833436816256.5,1164005010934613.5,0.0438153637207794,0.0605189563186166,0.0543622092238012,0.0274178692479789,0.037870296865322,0.034017655405713
205,205,2.25,0.02,1125,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1125.0,1.119491814342723,0.0321205478571431,0.0308331222617929,-6.967987669523557e-06,-7.941888746086701e-06,880840463311445.1,1233243429116084.5,1108662061350735.4,1.0050209394018688,100.50209394018688,885263109900446.1,1239435469641429.5,1114228586377928.4,0.0433180510522668,0.0606485556095921,0.0545218819679971,0.027095405199244,0.0379356215035623,0.0341033921947633
206,206,2.25,0.02,1130,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1130.0,1.128447567570447,0.0312793486099874,0.0297454775068203,-8.103255133272446e-07,-4.593753934111374e-06,866415113503451.6,1230294331716834.5,1106892600823860.8,1.0013780069898144,100.1378006989814,867609039585940.0,1231989685905469.5,1108417906564770.2,0.0427995802547761,0.0607746565897144,0.0546787999932436,0.0267619394501126,0.0380014866985484,0.0341898384496587
207,207,2.25,0.02,1135,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1135.0,1.1339466332636448,0.0310393985546471,0.0310612478014983,-4.611303319714467e-06,1.1805824286117869e-05,851529005625065.0,1227345217093315.5,1105123140296986.2,1.0009292486169723,100.09292486169724,852320287775854.0,1228485725938846.8,1106150074446691.4,0.0422472572567881,0.0608927808529175,0.0548289269069405,0.0264081763511459,0.0380632353362334,0.0342728040805517
208,208,2.25,0.02,1140,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1140.0,1.1373216347289372,0.030492363767164,0.0304365318886652,2.531992322524056e-06,-4.983177118071531e-06,837334271750517.0,1224396100560155.5,1103353679770111.8,1.0023599765580156,100.23599765580154,839310361003071.2,1227285646655202.8,1105957568589569.6,0.0417290757144224,0.0610185433804165,0.054986318840932,0.0260730773488479,0.0381254838271379,0.0343564413954304
209,209,2.25,0.02,1145,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1145.0,1.1435861659473403,0.0308678166132453,0.0310017127115394,6.596860149545982e-06,8.729484715503907e-06,822293644361711.0,1221446984026995.2,1101584219243237.2,1.0012371084447904,100.12371084447904,823310910773248.5,1222958046405798.8,1102946998383511.0,0.0411592513892328,0.0611385528988388,0.0551389179730785,0.0259755482488311,0.0385844585867016,0.0347980970463597
210,210,2.25,0.02,1150,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1150.0,1.148143421304485,0.0310467876720546,0.0314276196672654,1.2472603778428542e-05,-7.698673869158364e-07,808061960651084.8,1218497887871392.0,1099814759568579.2,1.0016205559431692,100.16205559431694,809371470263866.8,1220472531865321.5,1101597070913583.4,0.0406279864081222,0.061264009491149,0.0552968228664068,0.0259010821415181,0.0390569231319761,0.0352527328536629
211,211,2.25,0.02,1155,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1155.0,1.1162069992889638,0.0308609336845608,0.0311854912064203,-2.1658172818897517e-05,2.2271542046320895e-05,793213051779265.2,1215548811345215.5,1098045307182242.6,1.048505077009327,104.8505077009327,831687911940621.8,1274509100048110.5,1151306079366847.5,0.04005040229153,0.0613747073250561,0.0554417961080315,0.0255342664983916,0.0391296477296609,0.0353471005526295
212,212,2.25,0.02,1160,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1160.0,1.1588191513556922,0.0305639716045498,0.0317173795523746,2.209709782142157e-05,-5.111769339165442e-06,778172770366753.1,1212599734819038.5,1096275854795906.0,1.0010199890887217,100.10199890887218,778966498101667.8,1213836573317541.2,1097394044206027.2,0.0394610889947232,0.0614908512259044,0.0555920750715538,0.0251581010292729,0.039202999383118,0.0354422819214163
213,213,2.25,0.02,1165,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1165.0,1.1632669444795285,0.0314092653449775,0.0312657596740393,-8.891526215842893e-06,-1.0603691307836024e-05,763132321897168.4,1209650656026329.8,1094506402409569.8,1.0014906225379914,100.14906225379914,764269864135658.2,1211453788557298.5,1096137898320977.0,0.0388694655100174,0.0616124793884973,0.0557477093267248,0.0247759776989013,0.0392727143343407,0.035534422326641
214,214,2.25,0.02,1170,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1170.0,1.1653540972168457,0.0298941026696503,0.0317286608476857,1.6992159726846288e-05,-3.8001605970487935e-06,748091846574974.2,1206701560366513.8,1092736950023232.8,1.004010409469132,100.4010409469132,751092001200259.0,1211540927730623.5,1097119272634876.2,0.0382683284956291,0.0617283184139956,0.055898505984599,0.0243906142411627,0.0393430197078869,0.0356273438042479
215,215,2.25,0.02,1175,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1175.0,1.174028416716692,0.0298789527567522,0.0293803903738132,-1.3922527027696546e-05,-2.0954372565430167e-05,733051565162461.9,1203752464706697.8,1090967497636896.2,1.0008279025827205,100.082790258272,733658460446526.8,1204749054481184.0,1091870712445853.4,0.0376564410222232,0.0618360779061124,0.0560423784414422,0.0239992262238568,0.0394094073199594,0.0357169632028003
216,216,2.25,0.02,1180,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1180.0,1.1782248174142524,0.0307460371199869,0.0304297645232262,-7.384173027645991e-06,-2.875479095835975e-05,718011238002888.0,1200803369046881.8,1089198044966755.8,1.0015072990230751,100.15072990230752,719093495640486.8,1202613338791951.5,1090839792115869.4,0.0370434953524909,0.06195161254616,0.0561936924955288,0.0236045813869574,0.0394763471018064,0.0358073279889656
217,217,2.25,0.02,1185,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1185.0,1.1815655244294248,0.0317202252893574,0.0298954289059522,3.010720579608973e-05,-8.28589010103641e-06,702970611290120.1,1197854273387065.8,1087428591954226.2,1.0029183661533096,100.29183661533096,705022136928880.8,1201350050755115.8,1090602106751126.8,0.0364211982228477,0.0620613255126685,0.0563401252693504,0.0232046388537195,0.0395404521425433,0.0358953665348785
218,218,2.25,0.02,1190,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1190.0,1.1874964219973665,0.0303349170075933,0.0291788177976674,1.20575719172521e-05,-9.612738027253337e-06,687930329877607.9,1194905177727250.0,1085659138941697.2,1.002111588601519,100.21115886015193,689382955720816.6,1197428325880435.0,1087951604404621.4,0.0357897198092195,0.0621651926831785,0.0564816445844957,0.0228014229090537,0.0396050836985548,0.0359841281696258
219,219,2.25,0.02,1195,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1195.0,1.1552489560620405,0.0304676273354372,0.0305979847941511,-3.789378080891133e-05,4.3248140297896025e-05,672890048465095.1,1191956082067434.0,1083889685929168.0,1.0485133822479358,104.85133822479358,705534220597114.5,1249781903099523.5,1136472840577245.0,0.0351569119168664,0.0622768832465381,0.0566306699032547,0.0223924222198773,0.0396658918022167,0.0360696603292912
220,220,2.25,0.02,1200,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1200.0,1.1593365079357774,0.0309811946056961,0.0302023578970723,-4.952522725763371e-06,-1.5911685631150776e-05,657193620307996.2,1189006985821919.5,1082120232916638.8,1.0490678065239607,104.90678065239604,689440669718050.2,1247348950557866.5,1135217499141055.5,0.0344804793721277,0.0623827279831701,0.0567747817633376,0.0219582021733885,0.039727189938352,0.0361558817919777
221,221,2.25,0.02,1205,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1205.0,1.1631749008263792,0.0308277176922098,0.029325539120657,2.869906064657496e-05,2.021583905395844e-05,641809124673316.4,1186057888422669.5,1080350779904109.8,1.0497158803076938,104.97158803076938,673717230295960.9,1245023800441487.0,1134061369968146.2,0.0338173354542892,0.0624941527614012,0.0569243772452076,0.0215289830290867,0.0397853803720277,0.0362395184360381
222,222,2.25,0.02,1210,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1210.0,1.2063456657615916,0.0295499045636579,0.0297173824869402,-2.062656730225509e-05,2.391201054789388e-05,626343481099674.9,1183108791023419.5,1078581314842156.2,1.0030428084028244,100.30428084028244,628249324307019.2,1186708764394201.0,1081863231130087.8,0.0331393803383534,0.0625974299892732,0.057066956864691,0.0210936225470111,0.0398440329036125,0.0363238188439273
223,223,2.25,0.02,1215,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1215.0,1.213431360316258,0.0299632781137926,0.0298812860602078,1.048935965447462e-05,5.108235612135595e-06,610728561848291.2,1180159693624169.5,1076811846800872.2,1.001294287480278,100.12942874802783,611519020179739.8,1181687159540356.0,1078205550892802.2,0.0324443541593005,0.0626948229645523,0.0572045702509922,0.0206475795707143,0.0398989710035995,0.0364049754316744
224,224,2.25,0.02,1220,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1220.0,1.2190883247861848,0.0286549900332574,0.0296773709228015,-2.1468929834488497e-06,2.790609035102171e-06,595493398945742.2,1177210597870163.2,1075042378759588.8,1.000747999612592,100.07479996125916,595938827777454.8,1178091150941308.8,1075846510042420.8,0.0317675142772029,0.0628001159061084,0.0573497946010903,0.0202109496348325,0.0399543372693418,0.036486764439181
225,225,2.25,0.02,1225,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1225.0,1.2233736432516251,0.0296245805921751,0.0303974930019063,-1.1309736991146084e-05,2.091225167381233e-05,579568054415220.4,1174261502210347.5,1073272910718304.8,1.0013302301434943,100.13302301434943,580339013311410.1,1175823540256932.5,1074700610696338.4,0.0310446651175477,0.0628995246008361,0.0574900528749891,0.0197456720291779,0.0400066606889338,0.0365660162450254
226,226,2.25,0.02,1230,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1230.0,1.2268217209617434,0.0294370466252354,0.0293531779242373,-1.7680059171503166e-06,1.111664531827539e-05,563642684238838.2,1171312406550531.5,1071503442677021.2,1.0025962748183777,100.25962748183775,565106055546490.4,1174353455456111.8,1074285360083048.6,0.0303126294357697,0.0629930271892623,0.0576253142376581,0.0192768211467689,0.0400593858475388,0.0366458765459283
227,227,2.25,0.02,1235,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1235.0,1.2325342253084954,0.0292477188293603,0.029306443818943,-1.5220252784957606e-06,-9.93470769038443e-06,547717665606769.4,1168363309925364.2,1069733976989333.4,1.0020021760301003,100.20021760301005,548814292788109.9,1170702578938945.2,1071875772716645.4,0.0295770083776429,0.0630921614834366,0.0577661316879605,0.0188024643103446,0.040108455169236,0.0367226331866121
228,228,2.25,0.02,1240,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1240.0,1.1989137534959,0.0291533296614552,0.0299788622556364,1.061677336050698e-05,1.9343025045595705e-05,545000000000000.0,1165414212526114.2,1067964524602996.8,1.0482289782242038,104.82289782242036,571284793132191.2,1221620949204213.8,1119471362404297.0,0.0295494039949828,0.0631876979585854,0.0579040645684475,0.0187796339177417,0.0401578940803187,0.0367999684572097
229,229,2.25,0.02,1245,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1245.0,1.2438175403459126,0.029896307693017,0.0289119497679258,7.86573601124114e-07,-8.098900280600109e-06,545000000000000.0,1162465115126864.2,1066195072216660.2,1.000950760923237,100.09507609232372,545518164703164.2,1163570341532953.0,1067208768827871.6,0.0296718161734649,0.0632889012919449,0.0580476040144346,0.0188489678893133,0.0402041607843544,0.0368746361100108
230,230,2.25,0.02,1250,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1250.0,1.248055946322825,0.0302840631698699,0.0290342345307052,2.097813237552114e-06,-9.399454797208424e-06,545000000000000.0,1159516018013076.2,1064425619830323.8,1.001558507024652,100.1558507024652,545849386328435.2,1161323131872346.0,1066084534636048.6,0.0297909800938402,0.0633818690112229,0.0581840044986031,0.0189188157168495,0.0402507703954578,0.0369498571483729
231,231,2.25,0.02,1255,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1255.0,1.2514558081111318,0.0298651822203644,0.0302522957611805,-1.1597544070862054e-05,1.0483524504296852e-05,545000000000000.0,1156566922353260.2,1062656167443987.2,1.002836903226435,100.28369032264348,546546112258407.0,1159847990786872.2,1065670820153999.8,0.0299057606121469,0.0634642449758242,0.0583110843240394,0.0189873307471079,0.0402937957539192,0.0370220259114
232,232,2.25,0.02,1260,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1260.0,1.2580173039540568,0.0292326052085715,0.0293714567532798,-2.385960542527105e-05,-1.4848771451000909e-05,545000000000000.0,1153617826693444.2,1060886715057650.2,1.0015793518667424,100.15793518667422,545860746767374.6,1155439795161540.2,1062562228471479.0,0.0300282077181354,0.0635616068390727,0.0584523424681862,0.0190563438393812,0.0403371338802017,0.0370947192968261
233,233,2.25,0.02,1265,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1265.0,1.261411213594465,0.0282788605901457,0.0285614106597749,-2.076754119672515e-05,-1.870819509091117e-05,545000000000000.0,1150668731033628.2,1059117262358921.8,1.002864576007934,100.28645760079338,546561193924324.0,1153964909073627.0,1062151184258263.4,0.0301473672725725,0.0636507024652032,0.0585864166845063,0.0191242497241019,0.0403773874532157,0.0371648128668977
234,234,2.25,0.02,1270,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1270.0,1.2675623876748203,0.0298692179131417,0.028845367498394,-1.536752799581895e-05,-7.898453923809227e-06,545000000000000.0,1147719634028809.5,1057347809346392.2,1.0019253779388126,100.19253779388126,546049330976652.9,1149929428092110.2,1059383603492160.0,0.0302643089303453,0.0637338377425154,0.0587154142181342,0.0191926412948165,0.0404179288861157,0.0372354077589823
235,235,2.25,0.02,1275,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1275.0,1.2729753157376762,0.0300165931325988,0.0294167422216204,-4.04349268765636e-06,1.4818200010955336e-05,545000000000000.0,1144770536629559.5,1055578356333863.2,1.0015930223210363,100.1593022321036,545868197164964.8,1146594181646875.0,1057259916217106.0,0.0303845730671762,0.0638226862667365,0.0588500875158825,0.0192599241618399,0.0404554013177873,0.0373034111740729
236,236,2.25,0.02,1280,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1280.0,1.2772789270690057,0.0297822700300926,0.0289047866725379,-2.8027002401468225e-06,-1.8572671494777708e-05,545000000000000.0,1141821439230309.5,1053808903321334.0,1.002133717552084,100.21337175520844,546162876065885.9,1144257763676540.8,1056057433874893.6,0.0305026105754663,0.0639055682707533,0.0589796744935226,0.0193276804301029,0.0404931374049241,0.0373718930601688
237,237,2.25,0.02,1285,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1285.0,1.282589708664318,0.0294023455353668,0.0295698736077137,4.216391523933457e-06,1.962822854596613e-05,545000000000000.0,1138872342496173.8,1052039450308804.8,1.0018805926814491,100.18805926814493,546024923011389.8,1141014097488576.5,1054017907999651.6,0.0306195173057326,0.0639848099084071,0.0591063122110899,0.0193941205567002,0.040527389924885,0.0374373943664102
238,238,2.25,0.02,1290,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,1290.0,1.2873646309995592,0.0290480909835993,0.0283524958533771,-1.8820859175446266e-05,-4.015760458530984e-06,545000000000000.0,1135923246836357.8,1050269997296276.0,1.0020503048653462,100.2050304865346,546117416151613.6,1138252235796006.0,1052423370981659.4,0.0307397858085017,0.064069793215867,0.0592386692807031,0.019461019043232,0.0405618787859308,0.0375033475558129
