,Simulation Number,Dipole.photonEnergy,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
102,102,2052,500000.0,0.01715,0.00243,0.81,1505490000000.0,2.052,66.0,0.0132,2052.0,0.1954561844804388,0.0710865045696449,0.0211300532920623,-0.0053741769996946,0.000943937435474,198724680.00000003,10.498516613606377,0.1385804192996041,2086314354.513612,1.7402072863077782e-08,1.0628966246124949e-08
103,103,2053,500000.0,0.01715,0.00243,0.81,1505610000000.0,2.053,71.0,0.0142,2053.0,0.2354397981700089,0.0652854299215585,0.0186964532401301,-0.0063369077341303,0.001165264261874,213796620.0,8.719851171965189,0.1238218866419056,1864274707.469196,1.8731566577003035e-08,1.1438002159237913e-08
104,104,2054,500000.0,0.01715,0.00243,0.81,1505740000000.0,2.0540000000000003,84.0,0.0168,2054.0,0.2082598004247571,0.069717722233505,0.018214806190466,-6.926269200362705e-05,-0.0006406095384866,252964320.0,9.862681111816856,0.1656930426785232,2494906420.8275948,2.2174648231877723e-08,1.353688545644468e-08
105,105,2055,500000.0,0.01715,0.00243,0.81,1505860000000.0,2.055,78.0,0.0156,2055.0,0.2474800378697248,0.0600128295020646,0.0195914988226115,-0.009473460503807,-0.0007138296805163,234914160.0,8.303700038553275,0.129537720601431,1950656719.4487104,2.0603024825025063e-08,1.2574156286966807e-08
106,106,2056,500000.0,0.01715,0.00243,0.81,1505980000000.0,2.056,74.0,0.0147999999999999,2056.0,0.1584388587788363,0.0728401323583953,0.0199113414587608,-0.008064481405558,0.0004749581750263,222885040.0,12.97661454927516,0.1920538953292723,2892293252.8797755,1.9558121786583932e-08,1.1933306063532922e-08
107,107,2057,500000.0,0.01715,0.00243,0.81,1506100000000.0,2.0570000000000004,87.0,0.0174,2057.0,0.1661339983005794,0.0647005505472845,0.0192163978444281,-0.0062699013367611,5.130874072253767e-05,262061400.0,12.381571629175829,0.2154393463476594,3244731995.342098,2.300773335492223e-08,1.4034377239217216e-08
108,108,2058,500000.0,0.01715,0.00243,0.81,1506220000000.0,2.0580000000000003,73.0,0.0146,2058.0,0.2136934339763744,0.0647288540559282,0.0184603950882502,-0.005619171876507,0.0007907063882733,219908120.0,9.63061878741454,0.1406070342962522,2117851271.977011,1.9316868038528562e-08,1.177990023612498e-08
109,109,2059,500000.0,0.01715,0.00243,0.81,1506340000000.0,2.059,73.0,0.0146,2059.0,0.165490374972734,0.0573956634983893,0.0175247780618002,-0.0059495859549752,-0.0007818185757456,219925640.0,12.44181119499692,0.181650443446955,2736273289.8188624,1.9328408532470127e-08,1.1783830761267813e-08
110,110,2060,500000.0,0.01715,0.00243,0.81,1506470000000.0,2.06,72.0,0.0144,2060.0,0.1615757915971926,0.0653445461248981,0.0191126645755294,-0.0047128316433098,1.1154045584994216e-05,216931680.0,12.749434674815436,0.1835918593173423,2765756283.057966,1.9075156631283435e-08,1.1626364250265294e-08
111,111,2061,500000.0,0.01715,0.00243,0.81,1506590000000.0,2.0610000000000004,79.0,0.0157999999999999,2061.0,0.205617354356757,0.06404209199352,0.0205317921870616,-0.0078874973483203,-0.0012642967527592,238041220.0,10.023473001330697,0.158370873421025,2385999741.873821,2.0941626095949123e-08,1.2760881055946236e-08
112,112,2062,500000.0,0.01715,0.00243,0.81,1506710000000.0,2.0620000000000003,77.0,0.0154,2062.0,0.1634834845089688,0.0684401191999803,0.0162165678547603,-0.0088845388550948,5.756523370968972e-06,232033340.0,12.61289485108129,0.1942385807066518,2926612119.3651943,2.0423107836727545e-08,1.2441892912142832e-08
113,113,2063,500000.0,0.01715,0.00243,0.81,1506830000000.0,2.063,79.0,0.0157999999999999,2063.0,0.1764179976576761,0.0578741349835536,0.0181467029893045,-0.0050525022649706,-0.0005041627849311,238079140.0,11.693818246384776,0.1847623282928794,2784054191.415595,2.0965541988096663e-08,1.2769238938167012e-08
114,114,2064,500000.0,0.01715,0.00243,0.81,1506950000000.0,2.064,78.0,0.0156,2064.0,0.2029490200846655,0.0650917797934252,0.0181832247183632,-0.0060816138419464,0.0016412713876733,235084200.0,10.170041713623194,0.1586526507325218,2390816120.213737,2.0711979370057032e-08,1.2611732113312577e-08
115,115,2065,500000.0,0.01715,0.00243,0.81,1507070000000.0,2.065,76.0,0.0152,2065.0,0.1550919029699976,0.0659595982295823,0.0211781086257447,-0.0067083972955029,-0.0001847599951573,229074640.00000003,13.314686069713591,0.2023832282596466,3050056918.132657,2.0192435117276442e-08,1.2292379598078936e-08
116,116,2066,500000.0,0.01715,0.00243,0.81,1507190000000.0,2.0660000000000003,85.0,0.017,2066.0,0.1630412616006631,0.0781999248774205,0.0180386949624612,-0.0074721057293607,-0.0001906609730226,256222300.00000003,12.67163894413583,0.2154178620503091,3246756475.0360546,2.2596555020382092e-08,1.3752560265537644e-08
117,117,2067,500000.0,0.01715,0.00243,0.81,1507320000000.0,2.067,70.0,0.0139999999999999,2067.0,0.1691927567989978,0.0660067312501393,0.0209980207563688,-0.0074336979379169,0.000728572445638,211024800.0,12.216835041322785,0.1710356905785189,2578055171.228132,1.8619693820817508e-08,1.1329424157077158e-08
118,118,2068,500000.0,0.01715,0.00243,0.81,1507440000000.0,2.068,54.0,0.0107999999999999,2068.0,0.1529104562951005,0.060170687099056,0.0158051573100446,-0.0099707740225769,0.0004307480308159,162803519.99999997,13.52425497971823,0.1460619537809568,2201796316.075656,1.4371981966052561e-08,8.742705798200372e-09
119,119,2069,500000.0,0.01715,0.00243,0.81,1507560000000.0,2.069,70.0,0.0139999999999999,2069.0,0.1608963396441748,0.0633786009552875,0.0185568374495251,-0.0097043312109188,-0.0005337442032899,211058400.0,12.859211120499268,0.1800289556869897,2714044524.354782,1.864101066367677e-08,1.1336851977384134e-08
120,120,2070,500000.0,0.01715,0.00243,0.81,1507680000000.0,2.07,84.0,0.0168,2070.0,0.2504227778108704,0.065202098078816,0.0197556372179211,-0.0051039345972249,0.0012325408653778,253290240.0,8.266021238544639,0.1388691568075499,2093702503.3560684,2.2382021817937324e-08,1.3608682383787152e-08
121,121,2071,500000.0,0.01715,0.00243,0.81,1507800000000.0,2.071,86.0,0.0172,2071.0,0.2298532373479667,0.0634272858946898,0.019097772171256,-0.0089285417517118,0.0004823925799976,259341600.0,9.010097155450485,0.1549736710737483,2336693012.449977,2.292845917651681e-08,1.3937229650098912e-08
122,122,2072,500000.0,0.01715,0.00243,0.81,1507920000000.0,2.072,70.0,0.0139999999999999,2072.0,0.1850654411058169,0.0581408122376851,0.0178069692874429,-0.0036859563345014,0.0008313044648836,211108800.0,11.196039561028954,0.1567445538544053,2363582476.481349,1.8673725071566023e-08,1.1347946542702729e-08
123,123,2073,500000.0,0.01715,0.00243,0.81,1508040000000.0,2.073,78.0,0.0156,2073.0,0.1493213093204169,0.0686847369249714,0.0201587485784487,-0.0075087402608139,-0.0001560221025458,235254240.0,13.882814244226262,0.2165719022099297,3265990914.086624,2.0820163472925242e-08,1.2648968287551436e-08
124,124,2074,500000.0,0.01715,0.00243,0.81,1508160000000.0,2.074,80.0,0.016,2074.0,0.1986021423633638,0.0565049654124414,0.0191225043668745,-0.0090479420705876,0.0001194850665513,241305600.0,10.442989060034384,0.1670878249605501,2519951740.925033,2.136664046353956e-08,1.2977521926286376e-08
125,125,2075,500000.0,0.01715,0.00243,0.81,1508280000000.0,2.075,69.0,0.0138,2075.0,0.1943109597963512,0.0597343521891083,0.0186161144103674,-0.0068470423608436,0.0002200361069536,208142640.0,10.678759459449516,0.1473668805404033,2222705185.8147955,1.8439629031980952e-08,1.1196755166208973e-08
126,126,2076,500000.0,0.01715,0.00243,0.81,1508400000000.0,2.076,72.0,0.0144,2076.0,0.1690611560164767,0.0605021790964193,0.0180627032526352,-0.004706238344705,0.0019458092469076,217209600.0,12.279580057986072,0.1768259528349994,2667242672.563132,1.9252739302983407e-08,1.1687373352029434e-08
127,127,2077,500000.0,0.01715,0.00243,0.81,1508520000000.0,2.077,64.0,0.0127999999999999,2077.0,0.1692179836317414,0.063694024602332,0.0169614873913297,-0.0115823954344957,0.0006497515906453,193090560.0,12.274109142678624,0.1571085970262863,2370014607.860935,1.712367843905578e-08,1.0392158192418793e-08
128,128,2078,500000.0,0.01715,0.00243,0.81,1508640000000.0,2.0780000000000003,71.0,0.0142,2078.0,0.1882924625137019,0.066816934776297,0.019693720547008,-0.006898398091094,-0.0003506201193811,214226880.0,11.036023281329095,0.1567115305948731,2364212835.1664944,1.9007832917601482e-08,1.1532554113299856e-08
129,129,2079,500000.0,0.01715,0.00243,0.81,1508760000000.0,2.079,64.0,0.0127999999999999,2079.0,0.1389532983567828,0.0587667887147142,0.0179571957502681,-0.0023829246489958,-0.0008099575248905,193121280.0,14.961861464143617,0.1915118267410382,2889453837.1380887,1.7143974410419732e-08,1.039892694468391e-08
130,130,2080,500000.0,0.01715,0.00243,0.81,1508880000000.0,2.08,69.0,0.0138,2080.0,0.2252361699609665,0.0601575640973025,0.0157303414801802,-0.0120943656262994,0.0004053769845612,208225440.0,9.234751240710873,0.12743956712181,1922910140.387567,1.8494305054795125e-08,1.1214994587083326e-08
131,131,2081,500000.0,0.01715,0.00243,0.81,1509000000000.0,2.0810000000000004,71.0,0.0142,2081.0,0.1947675355316058,0.0618214171438602,0.0156553331284717,-0.0105534127220438,0.0002834004413899,214278000.0,10.684532174831093,0.1517203568826015,2289460185.358457,1.904156479040373e-08,1.1543745212059308e-08
132,132,2082,500000.0,0.01715,0.00243,0.81,1509120000000.0,2.0820000000000003,84.0,0.0168,2082.0,0.1612439552074605,0.0670173246660679,0.0192582425952971,-0.0077565451330018,5.747952749558191e-05,253532160.0,12.9121119444214,0.2169234806662795,3273635631.4309573,2.2541304291903145e-08,1.3661742596921405e-08
133,133,2083,500000.0,0.01715,0.00243,0.81,1509240000000.0,2.083,79.0,0.0157999999999999,2083.0,0.211782333947276,0.0639479733683553,0.0188687759216339,-0.0135465747889273,0.0004819109415379,238459920.0,9.83557014022978,0.1554020082156305,2345389268.7935824,2.12120394540322e-08,1.2852640327530614e-08
134,134,2084,500000.0,0.01715,0.00243,0.81,1509360000000.0,2.084,73.0,0.0146,2084.0,0.1901485438822014,0.0715650590541714,0.0197234925526247,-0.0110271533550548,-0.0017014195156763,220366560.0,10.959852531350723,0.1600138469577205,2415185000.4410515,1.961254188830078e-08,1.1880277794849732e-08
135,135,2085,500000.0,0.01715,0.00243,0.81,1509480000000.0,2.085,64.0,0.0127999999999999,2085.0,0.1927267414293078,0.0650371047256349,0.0201888457792875,-0.0085426590196085,-0.0008424309116512,193213440.0,10.818426049945838,0.1384758534393067,2090265312.4956472,1.7204687832942392e-08,1.0418908032031058e-08
136,136,2086,500000.0,0.01715,0.00243,0.81,1509600000000.0,2.0860000000000003,74.0,0.0147999999999999,2086.0,0.1718854158878979,0.0586859466703401,0.0186774534205076,-0.0043146004730937,0.000923376072666,223420800.0,12.135991813060336,0.1796126788332929,2711432999.6673903,1.990464571311066e-08,1.2050705337523178e-08
137,137,2087,500000.0,0.01715,0.00243,0.81,1509720000000.0,2.087,66.0,0.0132,2087.0,0.1393055262700867,0.0605752636144113,0.0198192515227545,-0.0038704215813024,0.0008684732669884,199283040.00000003,14.9814587825734,0.1977552559299689,2985550649.825927,1.7763260587334653e-08,1.0751355498224502e-08
138,138,2088,500000.0,0.01715,0.00243,0.81,1509830000000.0,2.088,54.0,0.0107999999999999,2088.0,0.1476281604501545,0.067874912373261,0.0166886649270397,-0.0027287032000065,-0.0006940651462224,163061639.99999997,14.143643012506391,0.152751344535069,2306285625.193832,1.4542054379339278e-08,8.79931229419821e-09
139,139,2089,500000.0,0.01715,0.00243,0.81,1509950000000.0,2.089,45.0,0.009,2089.0,0.1684928150630171,0.061533379300912,0.0195930460532857,-0.0073820597751292,0.0011458747707883,135895500.00000003,12.3981547772153,0.1115833929949377,1684853442.5270622,1.2125530781626384e-08,7.335100508778124e-09
140,140,2090,500000.0,0.01715,0.00243,0.81,1510070000000.0,2.09,79.0,0.0157999999999999,2090.0,0.1997703542420424,0.0631181431901083,0.0178359641243031,-0.0108668461520255,-0.000802018325805,238591060.0,10.462012784278038,0.1652998019915929,2496142719.934448,2.129961172356149e-08,1.2881286881218854e-08
141,141,2091,500000.0,0.01715,0.00243,0.81,1510190000000.0,2.091,73.0,0.0146,2091.0,0.2579702423639876,0.063868942431632,0.019437998120609,-0.0080390691495473,-0.0007781763987438,220487740.0,8.105586058448042,0.1183415564533414,1787182351.4027166,1.9693376028613088e-08,1.1906709925618077e-08
142,142,2092,500000.0,0.01715,0.00243,0.81,1510310000000.0,2.092,67.0,0.0134,2092.0,0.2029910509132084,0.0683989451055492,0.0172960970704023,-0.004468093028867,-0.0003467676046837,202381540.0,10.305873045085434,0.1380986988041448,2085718457.9088795,1.8085267674592503e-08,1.0931518377320863e-08
143,143,2093,500000.0,0.01715,0.00243,0.81,1510430000000.0,2.093,75.0,0.015,2093.0,0.2067359900553389,0.0627160771982259,0.0181981986450533,-0.005500948443439,0.0003152974169247,226564500.0,10.12402339544144,0.1518603509316216,2293744298.5764923,2.0256496518744684e-08,1.2240629264766425e-08
144,144,2094,500000.0,0.01715,0.00243,0.81,1510550000000.0,2.094,67.0,0.0134,2094.0,0.2266782919914724,0.0655051387245071,0.0172785454719892,-0.0053454128155542,1.2028710609773405e-06,202413700.0,9.237761505979476,0.1237860041801249,1869849486.142878,1.8106350044874607e-08,1.0938407531859198e-08
145,145,2095,500000.0,0.01715,0.00243,0.81,1510660000000.0,2.095,53.0,0.0106,2095.0,0.1628039051477408,0.0614457463648348,0.0146897154556923,-0.0056392222002385,-0.0014152668490858,160129960.0,12.86824169296698,0.13640336194545,2060591027.5651343,1.4331189897328429e-08,8.655439582713981e-09
146,146,2096,500000.0,0.01715,0.00243,0.81,1510780000000.0,2.096,65.0,0.013,2096.0,0.1999526900012509,0.0681522868270791,0.0196692940828387,-0.0101472746305942,-0.0012204882457969,196401400.0,10.48247963049103,0.1362722351963833,2058773674.8999207,1.7586239844325674e-08,1.0618507429117643e-08
147,147,2097,500000.0,0.01715,0.00243,0.81,1510900000000.0,2.097,78.0,0.0156,2097.0,0.1632327800718143,0.064215481894257,0.0197884652096887,-0.001106980212326,0.0005897260181192,235700400.0,12.84668434292073,0.2004082757495633,3027968638.3001533,2.11158028977231e-08,1.2746225620248564e-08
148,148,2098,500000.0,0.01715,0.00243,0.81,1511020000000.0,2.0980000000000003,66.0,0.0132,2098.0,0.1742133964551524,0.054637042819107,0.0193536502370634,-0.0023883699609401,0.0001100413678616,199454640.00000003,12.04270189715339,0.1589636650424247,2401972771.524047,1.7877648803622062e-08,1.0788668186258551e-08
149,149,2099,500000.0,0.01715,0.00243,0.81,1511140000000.0,2.099,69.0,0.0138,2099.0,0.2022766730689216,0.0633008676687588,0.0196775660559325,-0.0049640946372,8.099728501363425e-05,208537320.0,10.376876226774844,0.1432008919294928,2163965958.303338,1.8701185311090653e-08,1.128261878714888e-08
150,150,2100,500000.0,0.01715,0.00243,0.81,1511250000000.0,2.1,64.0,0.0127999999999999,2100.0,0.1846770974630352,0.0665140380577488,0.0180563130124962,-0.0089513230264704,-7.411047498886937e-05,193440000.0,11.37119885924314,0.1455513453983122,2199644707.3319926,1.735604741793008e-08,1.0468268871727989e-08
151,151,2101,500000.0,0.01715,0.00243,0.81,1511370000000.0,2.1010000000000004,53.0,0.0106,2101.0,0.1651056758972936,0.0607082067067139,0.0218212414166427,-0.0107425972183902,-0.0025871229551705,160205220.0,12.725183362605645,0.1348869436436198,2038640800.146577,1.4381041043029106e-08,8.671722661146968e-09
152,152,2102,500000.0,0.01715,0.00243,0.81,1511490000000.0,2.1020000000000003,62.0,0.0124,2102.0,0.2009672486163768,0.0590418296775003,0.0199473528604557,-0.0078789949189343,0.0015780533606523,187424760.00000003,10.45941572306876,0.1296967549660526,1960353481.6363888,1.6832547388080043e-08,1.0147424659640569e-08
153,153,2103,500000.0,0.01715,0.00243,0.81,1511610000000.0,2.103,77.0,0.0154,2103.0,0.175733765444653,0.0765497074565968,0.0190178346726558,-0.0012366827216619,-0.0006841830527096,232787940.0,11.96696602203255,0.1842912767393012,2785765368.318952,2.091667650577179e-08,1.2606354841784216e-08
154,154,2104,500000.0,0.01715,0.00243,0.81,1511730000000.0,2.104,59.0,0.0118,2104.0,0.1691137191668437,0.072309883761393,0.0197536902270118,-0.0063384007092762,0.0010133221696448,178384140.0,12.441332438110726,0.1468077227697065,2219336387.426485,1.6036067020157624e-08,9.662410639129958e-09
155,155,2105,500000.0,0.01715,0.00243,0.81,1511840000000.0,2.105,56.0,0.0112,2105.0,0.205690535391106,0.0553529740126178,0.0185919753226606,-0.012158734927364,0.0002716556402016,169326080.0,10.233820413746752,0.1146187886339636,1732852694.0837157,1.5229126710790273e-08,9.173885812736356e-09
156,156,2106,500000.0,0.01715,0.00243,0.81,1511960000000.0,2.1060000000000003,57.0,0.0114,2106.0,0.1501754826448295,0.062543713825884,0.0173496093747231,-0.0067741453130588,0.001456863366651,172363440.0,14.023594017545244,0.1598689718000157,2417154906.0275187,1.5509790164613078e-08,9.340602195615487e-09
157,157,2107,500000.0,0.01715,0.00243,0.81,1512080000000.0,2.107,67.0,0.0134,2107.0,0.1721915493303293,0.0568776595882158,0.0205448626868771,-0.0060013606125345,0.0019200656839262,202618720.0,12.236372854500356,0.1639673962503047,2479318205.2216086,1.8241059547135612e-08,1.0982711145608838e-08
158,158,2108,500000.0,0.01715,0.00243,0.81,1512190000000.0,2.108,76.0,0.0152,2108.0,0.2852671696042161,0.0681426406741942,0.0201253615171815,-0.0123948452991878,-0.0011420538663287,229852880.00000003,7.389563975849973,0.1123213724329195,1698512561.793367,2.07028563717272e-08,1.2461784520364204e-08
159,159,2109,500000.0,0.01715,0.00243,0.81,1512310000000.0,2.109,52.0,0.0104,2109.0,0.1552632538323075,0.0640406999536994,0.0173803604862894,-0.0011784263298403,0.0017825260670018,157280240.0,13.583381437296367,0.1412671669478822,2136397492.4695177,1.4173085593375118e-08,8.529130667730998e-09
160,160,2110,500000.0,0.01715,0.00243,0.81,1512430000000.0,2.11,49.0,0.0098,2110.0,0.1924210031368257,0.0589048559765571,0.015598523952621,-0.001750602355417,0.001018482924212,148218140.0,10.965538925600717,0.107462281470887,1625291783.6501367,1.33629281858752e-08,8.039560427639253e-09
161,161,2111,500000.0,0.01715,0.00243,0.81,1512550000000.0,2.111,69.0,0.0138,2111.0,0.2091075609170931,0.0679581860108247,0.0179766667481149,-0.0078105548103977,-0.0006959752536439,208731900.0,10.095282976577632,0.1393149050767713,2107207596.7387044,1.882812074155868e-08,1.1324467202041671e-08
162,162,2112,500000.0,0.01715,0.00243,0.81,1512660000000.0,2.112,72.0,0.0144,2112.0,0.1738943281369052,0.0453803678418584,0.0201998789579005,-0.0065464949614808,-0.00192221230919,217823040.0,12.145306995506164,0.1748924207352887,2645527691.494419,1.965802782676513e-08,1.182036251789418e-08
163,163,2113,500000.0,0.01715,0.00243,0.81,1512780000000.0,2.113,60.0,0.012,2113.0,0.1870227384392698,0.0606230659330465,0.0161825628492966,-0.0104178733481867,0.0008418734526177,181533600.0,11.29809143868426,0.1355770972642111,2050983211.993533,1.6391218611462527e-08,9.853307873262691e-09
164,164,2114,500000.0,0.01715,0.00243,0.81,1512900000000.0,2.114,68.0,0.0136,2114.0,0.1888132391465678,0.0648498354475193,0.0163824726579855,-0.0009912137087467,0.0004203314538912,205754400.0,11.196248788248315,0.152268983520177,2303677451.6767592,1.8587524537328788e-08,1.1170490340107693e-08
165,165,2115,500000.0,0.01715,0.00243,0.81,1513010000000.0,2.115,73.0,0.0146,2115.0,0.1861607306688547,0.0688022888098798,0.0168601693329633,-0.006265742493724,0.0008457079793178,220899460.0,11.361150079294603,0.1658727911577012,2509671917.495136,1.996573896453626e-08,1.1995430973158189e-08
166,166,2116,500000.0,0.01715,0.00243,0.81,1513130000000.0,2.116,54.0,0.0107999999999999,2116.0,0.141608453109351,0.054933937301813,0.0173521650357889,-0.0135610497297718,-0.0001571859266426,163418039.99999997,14.942610794328855,0.1613801965787516,2441892168.4920645,1.4777778497474976e-08,8.876041353224188e-09
167,167,2117,500000.0,0.01715,0.00243,0.81,1513240000000.0,2.117,70.0,0.0139999999999999,2117.0,0.1588443187582655,0.0626853390256999,0.0173717766613247,-0.0044046633299804,-0.0005508550107836,211853600.0,13.327514742417195,0.1865852063938407,2823481977.234155,1.916741448296756e-08,1.1509416536552982e-08
168,168,2118,500000.0,0.01715,0.00243,0.81,1513360000000.0,2.1180000000000003,60.0,0.012,2118.0,0.1743437839866861,0.0596294049552615,0.0171156808135635,-0.0071035639363185,0.0001042531548048,181603200.0,12.148411325991084,0.145780935911893,2206190371.716224,1.643878909228374e-08,9.868226717427004e-09
169,169,2119,500000.0,0.01715,0.00243,0.81,1513480000000.0,2.119,68.0,0.0136,2119.0,0.1860027848881013,0.0556942616879087,0.0165825510530321,-0.0019165957291418,-0.0022018227489745,205833280.0,11.392302546839732,0.1549353146370203,2344914999.968376,1.8641492143147985e-08,1.1187406039352864e-08
170,170,2120,500000.0,0.01715,0.00243,0.81,1513590000000.0,2.12,62.0,0.0124,2120.0,0.2107095691616176,0.0740987557555568,0.0168359453053603,-0.0035242580258331,0.0001576815334482,187685160.00000003,10.061242156372716,0.1247594027390216,1888345843.917559,1.7006458101667218e-08,1.0203330343309142e-08
171,171,2121,500000.0,0.01715,0.00243,0.81,1513710000000.0,2.1210000000000004,65.0,0.013,2121.0,0.1927136120651351,0.0701553605209248,0.0195739991785182,-0.0126317819838599,-0.00073873090941,196782300.0,11.005968791053146,0.1430775942836909,2165779852.4316573,1.7839605967246278e-08,1.0700272968505307e-08
