,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
407,407,0.1,2085,2.25,100000.0,1664960000000.0,12.0,0.012,2085.0,0.3749921533766228,0.0211889739517369,0.0066509046051163,199795200.0,,,,1.779076055226951e-08,1.0773825123351936e-08
408,408,0.1,2090,2.25,100000.0,1664580000000.0,12.0,0.012,2090.0,0.3382028168283503,0.051212889469466,0.0040798071980802,199749600.0,,,,1.7832138898820093e-08,1.0784276250789589e-08
409,409,0.1,2095,2.25,100000.0,1664190000000.0,15.0,0.015,2095.0,0.3973991374622014,0.0458139420195869,0.0076642617782741,249628500.0,,,,2.2341062455053692e-08,1.3493067754925544e-08
410,410,0.1,2100,2.25,100000.0,1663800000000.0,11.0,0.011,2100.0,0.2202368335899912,0.0536961183691811,0.0046885233015194,183018000.00000003,,,,1.642095267956332e-08,9.904268157392026e-09
411,411,0.1,2105,2.25,100000.0,1663400000000.0,5.0,0.005,2105.0,0.3709401452544076,0.0522679050942335,0.0054200015694587,83170000.0,,,,7.480279874998742e-09,4.506051773272509e-09
412,412,0.1,2110,2.25,100000.0,1663010000000.0,3.0,0.003,2110.0,0.234225363938794,0.0451887949318346,0.0058639729452282,49890300.0,,,,4.497968305848188e-09,2.706120057929822e-09
413,413,0.1,2115,2.25,100000.0,1662610000000.0,,,2115.0,,,,,,,,,
414,414,0.1,2120,2.25,100000.0,,,,2120.0,,,,,,,,,
415,415,0.1,2125,2.25,100000.0,1661800000000.0,12.0,0.012,2125.0,0.3438665003641759,0.0511335420063955,0.0053528005949408,199416000.0,,,,1.811429524651896e-08,1.0853162076847721e-08
416,416,0.1,2130,2.25,100000.0,1661390000000.0,6.0,0.006,2130.0,0.4501788381944698,0.0303846367749255,0.0063076934456523,99683400.0,,,,9.077462567688996e-09,5.431301931511701e-09
417,417,0.1,2135,2.25,100000.0,1660980000000.0,6.0,0.006,2135.0,0.374730765993881,0.0335662514948543,0.0050278384778363,99658800.0,,,,9.096815953013734e-09,5.4358703033509615e-09
418,418,0.1,2140,2.25,100000.0,1660570000000.0,10.0,0.01,2140.0,0.4185969337090287,0.0394759965964598,0.006916719846646,166057000.0,,,,1.519376942778936e-08,9.067414380569632e-09
419,419,0.1,2145,2.25,100000.0,1660160000000.0,9.0,0.009,2145.0,0.4762212375823,0.0474174214483311,0.007712952069496,149414400.00000003,,,,1.3704676180360924e-08,8.259799274158553e-09
420,420,0.1,2150,2.25,100000.0,1659740000000.0,7.0,0.0069999999999999,2150.0,0.3687948246476259,0.0391879326109728,0.0067516586024154,116181800.0,,,,1.0682798478373642e-08,6.503282937123217e-09
421,421,0.1,2155,2.25,100000.0,1659320000000.0,19.0,0.019,2155.0,0.3700854507472284,0.0378083084050362,0.0077179307814061,315270800.0,,,,2.9060432594310667e-08,1.7661833908483844e-08
422,422,0.1,2160,2.25,100000.0,1658900000000.0,12.0,0.012,2160.0,0.3495301838992655,0.0560456108266672,0.0052849373894621,199068000.0,,,,1.83947470412744e-08,1.1161210381426016e-08
423,423,0.1,2165,2.25,100000.0,1658480000000.0,9.0,0.009,2165.0,0.4239036233704151,0.0310382729757191,0.0062627963264218,149263200.00000003,,,,1.3826228600900046e-08,8.376702200198107e-09
424,424,0.1,2170,2.25,100000.0,1658050000000.0,15.0,0.015,2170.0,0.4116258368943374,0.0445724354002413,0.0057951286603791,248707500.0,,,,2.309410160630352e-08,1.3970761712167172e-08
425,425,0.1,2175,2.25,100000.0,1657630000000.0,12.0,0.012,2175.0,0.3048041159983496,0.0580599857860177,0.0076043231120386,198915600.0,,,,1.8513754017190134e-08,1.1186503015732421e-08
426,426,0.1,2180,2.25,100000.0,1657200000000.0,15.0,0.015,2180.0,0.3490114123482181,0.0323963602036632,0.0051879197445742,248580000.0,,,,2.319036873456989e-08,1.3995439574360276e-08
427,427,0.1,2185,2.25,100000.0,1656760000000.0,18.0,0.018,2185.0,0.4501554377171525,0.0236988910082874,0.0077721168375954,298216800.00000006,,,,2.7887841966345443e-08,1.6808853742464772e-08
428,428,0.1,2190,2.25,100000.0,1656330000000.0,19.0,0.019,2190.0,0.4257119011766556,0.0482466226233601,0.0061584304510698,314702700.0,,,,2.950034584424953e-08,1.775794219548804e-08
429,429,0.1,2195,2.25,100000.0,1655890000000.0,15.0,0.015,2195.0,0.3988902202993123,0.0338132763600962,0.0059116567519941,248383500.0,,,,2.3339647484677364e-08,1.4031142845844892e-08
430,430,0.1,2200,2.25,100000.0,1655450000000.0,4.0,0.004,2200.0,0.4486534756738679,0.0259690114520315,0.0061267553983624,66218000.0,,,,6.237277131213861e-09,3.7447689279978284e-09
431,431,0.1,2205,2.25,100000.0,1655010000000.0,7.0,0.0069999999999999,2205.0,0.480720810252435,0.0260833432009968,0.0056534251379829,115850700.0,,,,1.0938507383675534e-08,6.558576766304346e-09
432,432,0.1,2210,2.25,100000.0,1654570000000.0,11.0,0.011,2210.0,0.3725230562178656,0.0563077376822529,0.0066990991551785,182002700.00000003,,,,1.7225829806773117e-08,1.0314572801668444e-08
433,433,0.1,2215,2.25,100000.0,1654120000000.0,10.0,0.01,2215.0,0.4665266398187151,0.0417553106230079,0.0045524454493941,165412000.0,,,,1.5691218971794162e-08,9.379649791326438e-09
434,434,0.1,2220,2.25,100000.0,1653670000000.0,8.0,0.008,2220.0,0.4479913622770348,0.0339256569688863,0.0067483288319401,132293600.0,,,,1.2578188644921513e-08,7.505934684429113e-09
435,435,0.1,2225,2.25,100000.0,1653220000000.0,8.0,0.008,2225.0,0.4344342836857262,0.0259564326600716,0.0085681431417615,132257600.0,,,,1.2604669985318444e-08,7.504445667531022e-09
436,436,0.1,2230,2.25,100000.0,1652770000000.0,14.0,0.0139999999999999,2230.0,0.3538584368534291,0.0376041810860952,0.0058449780293661,231387800.0,,,,2.2104735759560288e-08,1.3130173754156592e-08
437,437,0.1,2235,2.25,100000.0,1652310000000.0,14.0,0.0139999999999999,2235.0,0.4203027410490984,0.0377644165847859,0.0073602619395373,231323400.0,,,,2.2150913409705528e-08,1.3112716574599729e-08
438,438,0.1,2240,2.25,100000.0,1651860000000.0,10.0,0.01,2240.0,0.3947296557576822,0.0403200849629691,0.0052423279010941,165186000.0,,,,1.5855317611791358e-08,9.353839532947898e-09
439,439,0.1,2245,2.25,100000.0,1651400000000.0,5.0,0.005,2245.0,0.4728452850526488,0.0180039785893876,0.0090941180516096,82570000.0,,,,7.943991395690871e-09,4.666830573759605e-09
440,440,0.1,2250,2.25,100000.0,1650940000000.0,3.0,0.003,2250.0,0.4995327666944167,0.0162909972403022,0.0030023055446237,49528200.0,,,,4.776240347556189e-09,2.794067538445916e-09
441,441,0.1,2255,2.25,100000.0,1650470000000.0,7.0,0.0069999999999999,2255.0,0.442329280287193,0.0362934501360924,0.0077165021390848,115532900.0,,,,1.1166300087749996e-08,6.508840770359686e-09
442,442,0.1,2260,2.25,100000.0,1650010000000.0,2.0,0.002,2260.0,0.0,0.0393309420734544,0.0023697667376119,33000200.0,,,,3.1966298876279542e-09,1.856645343505437e-09
443,443,0.1,2265,2.25,100000.0,1649540000000.0,2.0,0.002,2265.0,0.2666833701000077,0.0050221069745759,0.0008114782519754,32990800.0,,,,3.203191949432289e-09,1.8556414575909871e-09
444,444,0.1,2270,2.25,100000.0,1649070000000.0,3.0,0.003,2270.0,0.2519865289769097,0.0241310792290602,0.0038489534996651,49472100.0,,,,4.8146771573288245e-09,2.781957128075937e-09
445,445,0.1,2275,2.25,100000.0,1648600000000.0,4.0,0.004,2275.0,0.2678607801222276,0.0609381621491238,0.0074520291723335,65944000.0,,,,6.432564250218167e-09,3.7093244983940735e-09
446,446,0.1,2280,2.25,100000.0,1648130000000.0,4.0,0.004,2280.0,0.2324840737585552,0.0696109499990669,0.0027007414230769,65925200.0,,,,6.445619129293138e-09,3.7093728548439735e-09
447,447,0.1,2285,2.25,100000.0,,,,2285.0,,,,,,,,,
448,448,0.1,2290,2.25,100000.0,1647170000000.0,,,2290.0,,,,,,,,,
449,449,0.1,2295,2.25,100000.0,1646690000000.0,,,2295.0,,,,,,,,,
450,450,0.1,2300,2.25,100000.0,1646210000000.0,,,2300.0,,,,,,,,,
451,451,0.1,2305,2.25,100000.0,1645730000000.0,,,2305.0,,,,,,,,,
452,452,0.1,2310,2.25,100000.0,1645240000000.0,,,2310.0,,,,,,,,,
453,453,0.1,2315,2.25,100000.0,1644760000000.0,,,2315.0,,,,,,,,,
454,454,0.1,2320,2.25,100000.0,1644270000000.0,,,2320.0,,,,,,,,,
455,455,0.1,2325,2.25,100000.0,1643780000000.0,,,2325.0,,,,,,,,,
456,456,0.1,2330,2.25,100000.0,1643280000000.0,,,2330.0,,,,,,,,,
457,457,0.1,2335,2.25,100000.0,1642790000000.0,,,2335.0,,,,,,,,,
458,458,0.1,2340,2.25,100000.0,1642290000000.0,,,2340.0,,,,,,,,,
459,459,0.1,2345,2.25,100000.0,1641790000000.0,,,2345.0,,,,,,,,,
460,460,0.1,2350,2.25,100000.0,1641290000000.0,,,2350.0,,,,,,,,,
461,461,0.1,2355,2.25,100000.0,1640790000000.0,,,2355.0,,,,,,,,,
462,462,0.1,2360,2.25,100000.0,1640280000000.0,,,2360.0,,,,,,,,,
463,463,0.1,2365,2.25,100000.0,1639780000000.0,,,2365.0,,,,,,,,,
464,464,0.1,2370,2.25,100000.0,1639270000000.0,,,2370.0,,,,,,,,,
465,465,0.1,2375,2.25,100000.0,1638760000000.0,,,2375.0,,,,,,,,,
466,466,0.1,2380,2.25,100000.0,1638240000000.0,,,2380.0,,,,,,,,,
467,467,0.1,2385,2.25,100000.0,1637730000000.0,,,2385.0,,,,,,,,,
468,468,0.1,2390,2.25,100000.0,1637210000000.0,,,2390.0,,,,,,,,,
469,469,0.1,2395,2.25,100000.0,1636700000000.0,,,2395.0,,,,,,,,,
470,470,0.1,2400,2.25,100000.0,1636180000000.0,,,2400.0,,,,,,,,,
471,471,0.1,2405,2.25,100000.0,1635660000000.0,,,2405.0,,,,,,,,,
472,472,0.1,2410,2.25,100000.0,1635130000000.0,,,2410.0,,,,,,,,,
473,473,0.1,2415,2.25,100000.0,1634610000000.0,,,2415.0,,,,,,,,,
474,474,0.1,2420,2.25,100000.0,1634080000000.0,,,2420.0,,,,,,,,,
475,475,0.1,2425,2.25,100000.0,1633550000000.0,,,2425.0,,,,,,,,,
476,476,0.1,2430,2.25,100000.0,1633020000000.0,,,2430.0,,,,,,,,,
477,477,0.1,2435,2.25,100000.0,1632490000000.0,,,2435.0,,,,,,,,,
478,478,0.1,2440,2.25,100000.0,1631960000000.0,,,2440.0,,,,,,,,,
479,479,0.1,2445,2.25,100000.0,1631420000000.0,,,2445.0,,,,,,,,,
480,480,0.1,2450,2.25,100000.0,1630890000000.0,,,2450.0,,,,,,,,,
481,481,0.1,2455,2.25,100000.0,1630350000000.0,,,2455.0,,,,,,,,,
482,482,0.1,2460,2.25,100000.0,1629810000000.0,,,2460.0,,,,,,,,,
483,483,0.1,2465,2.25,100000.0,1629270000000.0,,,2465.0,,,,,,,,,
484,484,0.1,2470,2.25,100000.0,1628720000000.0,,,2470.0,,,,,,,,,
485,485,0.1,2475,2.25,100000.0,1628180000000.0,,,2475.0,,,,,,,,,
486,486,0.1,2480,2.25,100000.0,1627630000000.0,,,2480.0,,,,,,,,,
487,487,0.1,2485,2.25,100000.0,1627080000000.0,,,2485.0,,,,,,,,,
488,488,0.1,2490,2.25,100000.0,1626530000000.0,,,2490.0,,,,,,,,,
489,489,0.1,2495,2.25,100000.0,1625980000000.0,,,2495.0,,,,,,,,,
490,490,0.1,2500,2.25,100000.0,1625430000000.0,,,2500.0,,,,,,,,,
491,491,0.1,2505,2.25,100000.0,1624870000000.0,,,2505.0,,,,,,,,,
492,492,0.1,2510,2.25,100000.0,1624320000000.0,,,2510.0,,,,,,,,,
493,493,0.1,2515,2.25,100000.0,1623760000000.0,,,2515.0,,,,,,,,,
494,494,0.1,2520,2.25,100000.0,1623200000000.0,,,2520.0,,,,,,,,,
495,495,0.1,2525,2.25,100000.0,1622640000000.0,,,2525.0,,,,,,,,,
496,496,0.1,2530,2.25,100000.0,1622080000000.0,,,2530.0,,,,,,,,,
497,497,0.1,2535,2.25,100000.0,1621510000000.0,,,2535.0,,,,,,,,,
498,498,0.1,2540,2.25,100000.0,1620950000000.0,,,2540.0,,,,,,,,,
499,499,0.1,2545,2.25,100000.0,1620380000000.0,,,2545.0,,,,,,,,,
500,500,0.1,2550,2.25,100000.0,1619810000000.0,,,2550.0,,,,,,,,,
